actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
167,PT12M00.00S,2026-02-22T01:36:41.0Z,2,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,35,31,2026-02-22T01:38:08Z,1640000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-02-22T01:36:41.0Z,2,REGULAR,substitution,out,['startperiod'],1628368,,,1610612759,35,31,2026-02-22T01:38:08Z,1650000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-02-22T01:36:41.0Z,2,REGULAR,substitution,out,['startperiod'],1628436,,,1610612759,35,31,2026-02-22T01:38:08Z,1660000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-02-22T01:36:41.0Z,2,REGULAR,substitution,out,['startperiod'],1631099,,,1610612759,35,31,2026-02-22T01:38:08Z,1670000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-02-22T01:36:41.0Z,2,REGULAR,substitution,out,['startperiod'],1629234,,,1610612759,35,31,2026-02-22T01:38:08Z,1680000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-02-22T01:36:41.0Z,2,REGULAR,substitution,in,['startperiod'],1630577,,,1610612759,35,31,2026-02-22T01:38:08Z,1690000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-02-22T01:36:41.0Z,2,REGULAR,substitution,in,['startperiod'],1642264,,,1610612759,35,31,2026-02-22T01:38:08Z,1700000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-02-22T01:36:41.0Z,2,REGULAR,substitution,in,['startperiod'],1642868,,,1610612759,35,31,2026-02-22T01:38:08Z,1710000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-02-22T01:36:41.0Z,2,REGULAR,substitution,in,['startperiod'],1641705,,,1610612759,35,31,2026-02-22T01:38:08Z,1720000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2026-02-22T01:36:41.0Z,2,REGULAR,substitution,in,['startperiod'],1642875,,,1610612759,35,31,2026-02-22T01:38:08Z,1730000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2026-02-22T01:36:41.0Z,2,REGULAR,substitution,in,['startperiod'],1631342,,,1610612759,35,31,2026-02-22T01:38:08Z,1740000,False,,,0,,SUB in: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2026-02-22T01:38:11.9Z,2,REGULAR,period,start,[],0,,,1610612758,35,31,2026-02-22T01:38:11Z,1750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M48.00S,2026-02-22T01:38:23.6Z,2,REGULAR,2pt,Jump Shot,[],201942,22.552562417871222,52.450980392156865,1610612758,35,33,2026-02-22T01:38:30Z,1760000,False,-12.0,159.0,1,left,D. DeRozan 16' step back Jump Shot (8 PTS) (M. Raynaud 2 AST),"[201942, 1642875]",1610612758.0,SAC,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,16.0,Made,8.0,,,,,,,M. Raynaud,1642875.0,2.0,,,,,,,,
181,PT11M29.00S,2026-02-22T01:38:41.0Z,2,REGULAR,3pt,Jump Shot,[],1630577,70.64717477003943,75.24509803921569,1610612759,35,33,2026-02-22T01:38:53Z,1780000,False,126.0,223.0,1,right,MISS J. Champagnie 25' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
182,PT11M27.00S,2026-02-22T01:38:43.0Z,2,REGULAR,rebound,offensive,[],203084,,,1610612759,35,33,2026-02-22T01:38:53Z,1790000,False,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,181.0,1.0,0.0,1.0,,,,,,,,,,,,,
183,PT11M18.00S,2026-02-22T01:38:52.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1642264,90.75229960578186,66.42156862745098,1610612759,37,33,2026-02-22T01:39:00Z,1800000,False,82.0,34.0,1,right,S. Castle 8' turnaround fadeaway bank Jump Shot (6 PTS),[1642264],1610612759.0,SAS,turnaround fadeaway bank,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,8.9,Made,6.0,,,,,,,,,,,,,,,,,
184,PT11M07.00S,2026-02-22T01:39:03.6Z,2,REGULAR,3pt,Jump Shot,[],1628370,29.77989487516426,72.30392156862744,1610612758,37,36,2026-02-22T01:40:53Z,1810000,False,-112.0,227.0,1,left,M. Monk 25' 3PT pullup (7 PTS),[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,25.33,Made,7.0,,,,,,,,,,,,,,,,,
185,PT10M52.00S,2026-02-22T01:39:19.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,87.72996057818659,39.46078431372549,1610612759,37,36,2026-02-22T01:39:26Z,1820000,False,-53.0,63.0,1,right,MISS V. Wembanyama 8' turnaround fadeaway Shot,[1641705],1610612759.0,SAS,turnaround fadeaway,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Left,8.2,Missed,,,,,,,,,,,,,,,,,,
186,PT10M47.00S,2026-02-22T01:39:24.8Z,2,REGULAR,rebound,defensive,[],1642875,,,1610612758,37,36,2026-02-22T01:39:26Z,1830000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:3),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Left,,,,185.0,5.0,3.0,2.0,,,,,,,,,,,,,
187,PT10M41.00S,2026-02-22T01:39:29.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,17.16491458607096,41.17647058823529,1610612758,37,38,2026-02-22T01:39:33Z,1840000,False,44.0,109.0,1,left,D. DeRozan 11' pullup Jump Shot (10 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,11.75,Made,10.0,,,,,,,,,,,,,,,,,
188,PT10M20.00S,2026-02-22T01:39:51.2Z,2,REGULAR,turnover,bad pass,[],1642868,,,1610612759,37,38,2026-02-22T01:39:56Z,1850000,False,,,0,,C. Bryant bad pass TURNOVER (1 TO),"[1642868, 1642363]",1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1.0,Clifford,1642363.0,,,,
189,PT10M20.00S,2026-02-22T01:39:51.2Z,2,REGULAR,steal,,[],1642363,,,1610612758,37,38,2026-02-22T01:39:53Z,1860000,False,,,0,,N. Clifford STEAL (2 STL),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
190,PT10M18.00S,2026-02-22T01:39:54.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628370,6.258212877792378,49.26470588235294,1610612758,37,40,2026-02-22T01:40:03Z,1870000,False,4.0,6.0,1,left,M. Monk running DUNK (9 PTS) (N. Clifford 1 AST),"[1628370, 1642363]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,0.73,Made,9.0,,,,,,,N. Clifford,1642363.0,1.0,,,,,,,,
192,PT10M18.00S,2026-02-22T01:39:59.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,37,40,2026-02-22T01:39:59Z,1890000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M04.00S,2026-02-22T01:43:07.0Z,2,REGULAR,turnover,bad pass,[],1642264,,,1610612759,37,40,2026-02-22T01:43:21Z,1900000,False,,,0,,S. Castle bad pass TURNOVER (2 TO),"[1642264, 201942]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,DeRozan,201942.0,,,,
194,PT10M04.00S,2026-02-22T01:43:07.0Z,2,REGULAR,steal,,[],201942,,,1610612758,37,40,2026-02-22T01:43:09Z,1910000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
195,PT09M55.00S,2026-02-22T01:43:15.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,24.78646517739816,16.911764705882355,1610612758,37,40,2026-02-22T01:43:24Z,1920000,False,165.0,180.0,1,left,MISS M. Monk 24' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,24.48,Missed,,,,,,,,,,,,,,,,,,
196,PT09M51.00S,2026-02-22T01:43:19.2Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,37,40,2026-02-22T01:43:19Z,1930000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,195.0,4.0,4.0,0.0,,,,,,,,,,,,,
197,PT09M43.00S,2026-02-22T01:43:29.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,93.51182654402102,47.549019607843135,1610612759,39,40,2026-02-22T01:43:35Z,1940000,False,-12.0,8.0,1,right,H. Barnes Layup (2 PTS) (V. Wembanyama 1 AST),"[203084, 1641705]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.5,Made,2.0,,,,,,,V. Wembanyama,1641705.0,1.0,,,,,,,,
199,PT09M43.00S,2026-02-22T01:43:33.3Z,2,REGULAR,foul,personal,['1freethrow'],1628370,,,1610612759,39,40,2026-02-22T01:43:39Z,1960000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Barnes 1 FT),"[1628370, 203084]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,,,,1.0,0.0,Barnes,203084.0
201,PT09M43.00S,2026-02-22T01:43:53.0Z,2,REGULAR,freethrow,1 of 1,[],203084,,,1610612759,40,40,2026-02-22T01:43:53Z,1980000,False,,,0,,H. Barnes Free Throw 1 of 1 (3 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
202,PT09M29.00S,2026-02-22T01:44:09.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642875,5.206964520367937,45.83333333333333,1610612758,40,42,2026-02-22T01:44:58Z,1990000,False,21.0,-4.0,1,left,M. Raynaud driving bank Hook (6 PTS) (M. Monk 2 AST),"[1642875, 1628370]",1610612758.0,SAC,driving bank,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,2.11,Made,6.0,,,,,,,M. Monk,1628370.0,2.0,,,,,,,,
204,PT09M10.00S,2026-02-22T01:44:27.8Z,2,REGULAR,3pt,Jump Shot,[],1641705,67.49342969776609,59.068627450980394,1610612759,40,42,2026-02-22T01:44:33Z,2010000,False,45.0,253.0,1,right,MISS V. Wembanyama 25' pullup 3PT,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
205,PT09M06.00S,2026-02-22T01:44:31.8Z,2,REGULAR,rebound,defensive,[],1631342,,,1610612758,40,42,2026-02-22T01:44:33Z,2020000,False,,,0,,D. Plowden REBOUND (Off:0 Def:1),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Center,,,,204.0,1.0,1.0,0.0,,,,,,,,,,,,,
206,PT09M01.00S,2026-02-22T01:44:39.9Z,2,REGULAR,foul,personal,['2freethrow'],1630577,,,1610612758,40,42,2026-02-22T01:44:47Z,2030000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Raynaud 2 FT),"[1630577, 1642875]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,,,,1.0,0.0,Raynaud,1642875.0
208,PT09M01.00S,2026-02-22T01:45:10.7Z,2,REGULAR,freethrow,1 of 2,[],1642875,,,1610612758,40,43,2026-02-22T01:45:10Z,2050000,False,,,0,,M. Raynaud Free Throw 1 of 2 (7 PTS),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
209,PT09M01.00S,2026-02-22T01:45:33.0Z,2,REGULAR,freethrow,2 of 2,[],1642875,,,1610612758,40,44,2026-02-22T01:45:33Z,2060000,False,,,0,,M. Raynaud Free Throw 2 of 2 (8 PTS),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
210,PT08M46.00S,2026-02-22T01:45:49.9Z,2,REGULAR,3pt,Jump Shot,[],203084,75.1149802890933,13.970588235294118,1610612759,43,44,2026-02-22T01:45:57Z,2070000,False,-180.0,181.0,1,right,H. Barnes 25' 3PT  (6 PTS) (V. Wembanyama 2 AST),"[203084, 1641705]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,25.56,Made,6.0,,,,,,,V. Wembanyama,1641705.0,2.0,,,,,,,,
212,PT08M28.00S,2026-02-22T01:46:06.8Z,2,REGULAR,3pt,Jump Shot,[],1642875,30.56833114323259,34.80392156862745,1610612758,43,44,2026-02-22T01:46:13Z,2090000,False,76.0,235.0,1,left,MISS M. Raynaud 24' 3PT,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Center,24.68,Missed,,,,,,,,,,,,,,,,,,
213,PT08M25.00S,2026-02-22T01:46:09.8Z,2,REGULAR,rebound,defensive,[],1642264,,,1610612759,43,44,2026-02-22T01:46:13Z,2100000,False,,,0,,S. Castle REBOUND (Off:2 Def:4),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,,,,212.0,6.0,4.0,2.0,,,,,,,,,,,,,
214,PT08M18.00S,2026-02-22T01:46:17.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,84.31340341655716,54.166666666666664,1610612759,45,44,2026-02-22T01:46:24Z,2110000,False,21.0,95.0,1,right,S. Castle 9' turnaround fadeaway Jump Shot (8 PTS),[1642264],1610612759.0,SAS,turnaround fadeaway,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,9.73,Made,8.0,,,,,,,,,,,,,,,,,
215,PT07M52.00S,2026-02-22T01:46:42.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642363,4.155716162943495,54.41176470588235,1610612758,45,44,2026-02-22T01:46:53Z,2120000,False,-22.0,-13.0,1,left,MISS N. Clifford driving finger roll Layup,[1642363],1610612758.0,SAC,driving finger roll,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
216,PT07M51.00S,2026-02-22T01:46:43.4Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,45,44,2026-02-22T01:46:53Z,2130000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,215.0,5.0,5.0,0.0,,,,,,,,,,,,,
217,PT07M48.00S,2026-02-22T01:46:46.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,73.80091984231275,17.401960784313726,1610612759,45,44,2026-02-22T01:47:15Z,2140000,False,-163.0,194.0,1,right,MISS J. Champagnie 25' running pullup 3PT,[1630577],1610612759.0,SAS,running pullup,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
218,PT07M48.00S,2026-02-22T01:46:53.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,45,44,2026-02-22T01:46:53Z,2150000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,217.0,,,,,,,,,,,,,,,,
219,PT07M48.00S,2026-02-22T01:46:55.6Z,2,REGULAR,foul,personal,[],1642363,,,1610612759,45,44,2026-02-22T01:47:26Z,2160000,False,,,0,,N. Clifford loose ball personal FOUL (1 PF),"[1642363, 203084]",1610612758.0,SAC,loose ball,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,,,,1.0,0.0,Barnes,203084.0
221,PT07M48.00S,2026-02-22T01:47:05.3Z,2,REGULAR,substitution,out,[],1642363,,,1610612759,45,44,2026-02-22T01:47:24Z,2180000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M48.00S,2026-02-22T01:47:05.3Z,2,REGULAR,substitution,in,[],201566,,,1610612759,45,44,2026-02-22T01:47:24Z,2190000,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M41.00S,2026-02-22T01:47:28.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642264,85.75886990801577,53.431372549019606,1610612759,45,44,2026-02-22T01:47:57Z,2200000,False,17.0,81.0,1,right,MISS S. Castle 8' turnaround fadeaway Shot - blocked,"[1642264, 1631342]",1610612759.0,SAS,turnaround fadeaway,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,8.32,Missed,,,,,,Plowden,1631342.0,,,,,,,,,,,
224,PT07M41.00S,2026-02-22T01:47:28.4Z,2,REGULAR,block,,[],1631342,,,1610612759,45,44,2026-02-22T01:47:32Z,2210000,False,,,0,,D. Plowden BLOCK (1 BLK),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
225,PT07M36.00S,2026-02-22T01:47:33.4Z,2,REGULAR,rebound,defensive,[],1642875,,,1610612758,45,44,2026-02-22T01:47:34Z,2220000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:4),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,,,,223.0,6.0,4.0,2.0,,,,,,,,,,,,,
226,PT07M32.00S,2026-02-22T01:47:37.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,9.937582128777924,41.17647058823529,1610612758,45,44,2026-02-22T01:48:36Z,2230000,False,44.0,41.0,1,left,MISS M. Monk 6' driving floating Shot,[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,6.01,Missed,,,,,,,,,,,,,,,,,,
227,PT07M29.00S,2026-02-22T01:47:40.6Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,45,44,2026-02-22T01:48:36Z,2240000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,226.0,6.0,6.0,0.0,,,,,,,,,,,,,
228,PT07M26.00S,2026-02-22T01:47:43.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642868,71.30420499342969,79.65686274509804,1610612759,48,44,2026-02-22T01:48:50Z,2250000,False,148.0,217.0,1,right,C. Bryant 26' 3PT running (3 PTS) (V. Wembanyama 3 AST),"[1642868, 1641705]",1610612759.0,SAS,running,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Right Center,26.3,Made,3.0,,,,,,,V. Wembanyama,1641705.0,3.0,,,,,,,,
230,PT07M24.00S,2026-02-22T01:47:51.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,48,44,2026-02-22T01:47:51Z,2270000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M24.00S,2026-02-22T01:50:00.6Z,2,REGULAR,substitution,out,[],201942,,,1610612758,48,44,2026-02-22T01:50:41Z,2280000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M24.00S,2026-02-22T01:50:00.6Z,2,REGULAR,substitution,in,[],1631099,,,1610612758,48,44,2026-02-22T01:50:41Z,2290000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M13.00S,2026-02-22T01:51:05.9Z,2,REGULAR,foul,personal,[],1642868,,,1610612758,48,44,2026-02-22T01:51:18Z,2300000,False,,,0,,C. Bryant personal FOUL (1 PF),"[1642868, 1628370]",1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,,,,1.0,0.0,Monk,1628370.0
235,PT07M06.00S,2026-02-22T01:51:27.6Z,2,REGULAR,2pt,Jump Shot,[],1642875,11.383048620236531,33.33333333333333,1610612758,48,44,2026-02-22T01:52:02Z,2320000,False,83.0,55.0,1,left,MISS M. Raynaud 9' floating Shot,[1642875],1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Right,9.95,Missed,,,,,,,,,,,,,,,,,,
236,PT07M04.00S,2026-02-22T01:51:29.2Z,2,REGULAR,rebound,offensive,[],1642875,,,1610612758,48,44,2026-02-22T01:51:29Z,2330000,False,,,0,,M. Raynaud REBOUND (Off:3 Def:4),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Right,,,,235.0,7.0,4.0,3.0,,,,,,,,,,,,,
237,PT07M01.00S,2026-02-22T01:51:33.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,29.911300919842315,26.47058823529412,1610612758,48,47,2026-02-22T01:51:38Z,2340000,False,118.0,229.0,1,left,M. Monk 25' 3PT  (12 PTS) (D. Plowden 1 AST),"[1628370, 1631342]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,25.72,Made,12.0,,,,,,,D. Plowden,1631342.0,1.0,,,,,,,,
239,PT06M46.00S,2026-02-22T01:51:50.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,89.17542706964521,49.754901960784316,1610612759,48,47,2026-02-22T01:54:45Z,2360000,False,-1.0,49.0,1,right,MISS V. Wembanyama cutting Layup - blocked,"[1641705, 1642875]",1610612759.0,SAS,cutting,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,Raynaud,1642875.0,,,,,,,,,,,
240,PT06M46.00S,2026-02-22T01:51:50.8Z,2,REGULAR,block,,[],1642875,,,1610612759,48,47,2026-02-22T01:51:57Z,2370000,False,,,0,,M. Raynaud BLOCK (1 BLK),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
241,PT06M46.00S,2026-02-22T01:51:50.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,48,47,2026-02-22T01:52:03Z,2380000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,239.0,,,,,,,,,,,,,,,,
243,PT06M46.00S,2026-02-22T01:52:00.0Z,2,REGULAR,substitution,out,[],1642868,,,1610612759,48,47,2026-02-22T01:52:17Z,2400000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M46.00S,2026-02-22T01:52:00.0Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,48,47,2026-02-22T01:52:17Z,2410000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M45.00S,2026-02-22T01:52:19.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1641705,93.51182654402102,27.941176470588236,1610612759,50,47,2026-02-22T01:53:50Z,2420000,False,-110.0,8.0,1,right,V. Wembanyama 11' Jump Shot (8 PTS) (S. Castle 3 AST),"[1641705, 1642264]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,11.06,Made,8.0,,,,,,,S. Castle,1642264.0,3.0,,,,,,,,
247,PT06M45.00S,2026-02-22T01:52:24.3Z,2,REGULAR,foul,personal,['1freethrow'],1642875,,,1610612759,50,47,2026-02-22T01:52:36Z,2440000,False,,,0,,M. Raynaud shooting personal FOUL (1 PF) (Wembanyama 1 FT),"[1642875, 1641705]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,204059.0,,,,1.0,0.0,Wembanyama,1641705.0
249,PT06M45.00S,2026-02-22T01:52:39.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1641705,,,1610612759,51,47,2026-02-22T01:52:39Z,2460000,False,,,0,,V. Wembanyama Free Throw 1 of 1 (9 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
