actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
177,PT00M10.90S,2025-10-26T18:43:18.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612751,31,23,2025-10-26T19:30:11Z,1770000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT00M10.90S,2025-10-26T18:45:00.8Z,1,REGULAR,substitution,out,[],1630533,,,1610612751,31,23,2025-10-26T18:45:14Z,1790000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT00M10.90S,2025-10-26T18:45:00.8Z,1,REGULAR,substitution,out,[],1642856,,,1610612751,31,23,2025-10-26T18:45:14Z,1800000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M10.90S,2025-10-26T18:45:00.8Z,1,REGULAR,substitution,in,[],1630560,,,1610612751,31,23,2025-10-26T18:45:14Z,1810000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT00M10.90S,2025-10-26T18:45:00.8Z,1,REGULAR,substitution,in,[],1629008,,,1610612751,31,23,2025-10-26T18:45:14Z,1820000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT00M10.90S,2025-10-26T18:45:24.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642868,,,1610612751,31,23,2025-10-26T18:46:03Z,1830000,False,,,0,,C. Bryant away-from-play personal FOUL (2 PF) (Clowney 1 FT),"[1642868, 1641730]",1610612759.0,SAS,204059.0,Bryant,C. Bryant,away-from-play,Above the Break 3,24+ Left,,,,,,,,,,,,,,2.0,0.0,Clowney,1641730.0,,,,,,,,
185,PT00M10.90S,2025-10-26T18:45:49.5Z,1,REGULAR,freethrow,1 of 1,[],1641730,,,1610612751,31,24,2025-10-26T18:45:49Z,1850000,False,,,0,,N. Clowney away-from-play Free Throw 1 of 1 (1 PTS),[1641730],1610612751.0,BKN,,Clowney,N. Clowney,away-from-play,,,,Made,,1.0,,,,,,,,,,,,,,,,,,,,,
186,PT00M08.10S,2025-10-26T18:46:11.1Z,1,REGULAR,foul,offensive,['inpenalty'],1630549,,,1610612759,31,24,2025-10-26T18:46:23Z,1860000,False,,,0,,D. Sharpe offensive FOUL (2 PF),"[1630549, 1642264]",1610612751.0,BKN,204059.0,Sharpe,D. Sharpe,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2.0,0.0,Castle,1642264.0,,,,,,,,
188,PT00M08.10S,2025-10-26T18:46:11.1Z,1,REGULAR,turnover,offensive foul,[],1630549,,,1610612751,31,24,2025-10-26T18:46:11Z,1880000,False,,,0,,D. Sharpe offensive foul TURNOVER (2 TO),[1630549],1610612751.0,BKN,204059.0,Sharpe,D. Sharpe,,Mid-Range,8-16 Left,,,,,,,,2.0,,,,,,,,,,,,,,,,,
189,PT00M08.10S,2025-10-26T18:46:21.0Z,1,REGULAR,substitution,out,[],1642868,,,1610612759,31,24,2025-10-26T18:46:31Z,1890000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT00M08.10S,2025-10-26T18:46:21.0Z,1,REGULAR,substitution,out,[],1630560,,,1610612759,31,24,2025-10-26T18:46:31Z,1900000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT00M08.10S,2025-10-26T18:46:21.0Z,1,REGULAR,substitution,out,[],1629008,,,1610612759,31,24,2025-10-26T18:46:31Z,1910000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT00M08.10S,2025-10-26T18:46:21.0Z,1,REGULAR,substitution,in,[],1630577,,,1610612759,31,24,2025-10-26T18:46:31Z,1920000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT00M08.10S,2025-10-26T18:46:21.0Z,1,REGULAR,substitution,in,[],1630533,,,1610612759,31,24,2025-10-26T18:46:31Z,1930000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT00M08.10S,2025-10-26T18:46:21.0Z,1,REGULAR,substitution,in,[],1629611,,,1610612759,31,24,2025-10-26T18:46:31Z,1940000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT00M00.00S,2025-10-26T18:46:47.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629640,89.04402102496715,51.470588235294116,1610612759,31,24,2025-10-26T18:46:52Z,1950000,False,7.0,50.0,1,right,MISS K. Johnson turnaround Shot,[1629640],1610612759.0,SAS,,Johnson,K. Johnson,turnaround,In The Paint (Non-RA),0-8 Center,5.1,Missed,,,,,,,,,,,,,,,,,,,,,,,
196,PT00M00.00S,2025-10-26T18:46:50.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,31,24,2025-10-26T18:46:50Z,1960000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,In The Paint (Non-RA),0-8 Center,,,195.0,,,,,,,,,,,,,,,,,,,,,,
197,PT00M00.00S,2025-10-26T18:46:55.0Z,1,REGULAR,period,end,[],0,,,1610612759,31,24,2025-10-26T18:46:55Z,1970000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2025-10-26T18:48:55.6Z,2,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,31,24,2025-10-26T18:49:48Z,1980000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2025-10-26T18:48:55.6Z,2,REGULAR,substitution,out,['startperiod'],1641730,,,1610612759,31,24,2025-10-26T18:49:48Z,1990000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2025-10-26T18:48:55.6Z,2,REGULAR,substitution,out,['startperiod'],1629611,,,1610612759,31,24,2025-10-26T18:49:48Z,2000000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT12M00.00S,2025-10-26T18:48:55.6Z,2,REGULAR,substitution,in,['startperiod'],203084,,,1610612759,31,24,2025-10-26T18:49:48Z,2010000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT12M00.00S,2025-10-26T18:48:55.6Z,2,REGULAR,substitution,in,['startperiod'],1642879,,,1610612759,31,24,2025-10-26T18:49:48Z,2020000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT12M00.00S,2025-10-26T18:48:55.6Z,2,REGULAR,substitution,in,['startperiod'],1629008,,,1610612759,31,24,2025-10-26T18:49:48Z,2030000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT12M00.00S,2025-10-26T18:49:36.8Z,2,REGULAR,period,start,[],0,,,1610612751,31,24,2025-10-26T18:49:48Z,2040000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT11M35.00S,2025-10-26T18:50:01.0Z,2,REGULAR,3pt,Jump Shot,[],1630549,31.35676741130092,62.00980392156863,1610612751,31,24,2025-10-26T18:50:10Z,2050000,False,-60.0,242.0,1,left,MISS D. Sharpe 24' 3PT,[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,Above the Break 3,24+ Center,24.96,Missed,,,,,,,,,,,,,,,,,,,,,,,
206,PT11M32.00S,2025-10-26T18:50:04.0Z,2,REGULAR,rebound,defensive,[],1642264,,,1610612759,31,24,2025-10-26T18:50:10Z,2060000,False,,,0,,S. Castle REBOUND (Off:0 Def:2),[1642264],1610612759.0,SAS,,Castle,S. Castle,,Above the Break 3,24+ Center,,,205.0,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,
207,PT11M19.00S,2025-10-26T18:50:16.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,86.5473061760841,41.66666666666667,1610612759,31,24,2025-10-26T18:50:21Z,2070000,False,-42.0,74.0,1,right,MISS J. McLaughlin 8' driving Layup,[1629162],1610612759.0,SAS,,McLaughlin,J. McLaughlin,driving,In The Paint (Non-RA),8-16 Center,8.49,Missed,,,,,,,,,,,,,,,,,,,,,,,
208,PT11M15.00S,2025-10-26T18:50:20.4Z,2,REGULAR,rebound,offensive,[],1641705,,,1610612759,31,24,2025-10-26T18:50:21Z,2080000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:5),[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,In The Paint (Non-RA),8-16 Center,,,207.0,,6.0,5.0,1.0,,,,,,,,,,,,,,,,,,
209,PT11M15.00S,2025-10-26T18:50:20.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,94.40999984741211,50.0,1610612759,31,24,2025-10-26T18:50:20Z,2090000,False,0.0,0.0,1,right,MISS V. Wembanyama tip Layup,[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,tip,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,,,,,,
210,PT11M14.00S,2025-10-26T18:50:21.1Z,2,REGULAR,rebound,defensive,[],1642879,,,1610612751,31,24,2025-10-26T18:50:21Z,2100000,False,,,0,,B. Saraf REBOUND (Off:0 Def:1),[1642879],1610612751.0,BKN,,Saraf,B. Saraf,,Mid-Range,8-16 Left,,,209.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
211,PT11M10.00S,2025-10-26T18:50:25.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,6.652431011826544,50.245098039215684,1610612751,31,26,2025-10-26T21:58:35Z,2110000,False,-1.0,10.0,1,left,D. Sharpe DUNK (4 PTS) (B. Saraf 2 AST),"[1630549, 1642879]",1610612751.0,BKN,,Sharpe,D. Sharpe,,Restricted Area,0-8 Center,1.01,Made,,4.0,,,,,,,B. Saraf,1642879.0,2.0,,,,,,,,,,,,
213,PT10M50.00S,2025-10-26T18:50:49.4Z,2,REGULAR,foul,technical,['1freethrow'],1630533,,,1610612759,31,26,2025-10-26T18:51:03Z,2130000,False,,,0,,Z. Williams defensive-3-second technical FOUL (1 Tech),[1630533],1610612751.0,BKN,204059.0,Williams,Z. Williams,defensive-3-second,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,
214,PT10M50.00S,2025-10-26T18:51:13.0Z,2,REGULAR,freethrow,1 of 1,[],1630577,,,1610612759,31,26,2025-10-26T18:52:24Z,2140000,False,,,0,,MISS J. Champagnie technical Free Throw 1 of 1,[1630577],1610612759.0,SAS,,Champagnie,J. Champagnie,technical,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
215,PT10M50.00S,2025-10-26T18:51:13.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,31,26,2025-10-26T18:52:24Z,2150000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,214.0,,,,,,,,,,,,,,,,,,,,,,
216,PT10M45.00S,2025-10-26T18:51:28.6Z,2,REGULAR,foul,personal,[],1630549,,,1610612759,31,26,2025-10-26T18:51:31Z,2160000,False,,,0,,D. Sharpe personal FOUL (3 PF),"[1630549, 1641705]",1610612751.0,BKN,200833.0,Sharpe,D. Sharpe,,Mid-Range,16-24 Right,,,,,,,,,,,,,,3.0,0.0,Wembanyama,1641705.0,,,,,,,,
218,PT10M45.00S,2025-10-26T18:51:47.2Z,2,REGULAR,substitution,out,[],1630549,,,1610612759,31,26,2025-10-26T18:51:53Z,2180000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT10M45.00S,2025-10-26T18:51:47.2Z,2,REGULAR,substitution,in,[],1629651,,,1610612759,31,26,2025-10-26T18:51:53Z,2190000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT10M33.00S,2025-10-26T18:52:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,87.99277266754271,42.40196078431372,1610612759,33,26,2025-10-26T18:54:10Z,2200000,False,-38.0,60.0,1,right,V. Wembanyama 7' driving Layup (5 PTS),[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,driving,In The Paint (Non-RA),0-8 Center,7.14,Made,,5.0,,,,,,,,,,,,,,,,,,,,,
221,PT10M13.00S,2025-10-26T18:52:34.1Z,2,REGULAR,2pt,Jump Shot,[],1629651,4.812746386333772,30.14705882352941,1610612751,33,28,2025-10-26T18:52:41Z,2210000,False,99.0,-7.0,1,left,N. Claxton 9' floating Jump Shot (6 PTS) (B. Saraf 3 AST),"[1629651, 1642879]",1610612751.0,BKN,,Claxton,N. Claxton,floating,Mid-Range,8-16 Right,9.96,Made,,6.0,,,,,,,B. Saraf,1642879.0,3.0,,,,,,,,,,,,
223,PT09M54.00S,2025-10-26T18:52:53.6Z,2,REGULAR,2pt,Jump Shot,[],1641705,85.10183968462549,23.52941176470588,1610612759,33,28,2025-10-26T18:52:59Z,2230000,False,-132.0,88.0,1,right,MISS V. Wembanyama 15' step back Shot,[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,step back,Mid-Range,8-16 Left,15.87,Missed,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M52.00S,2025-10-26T18:52:55.6Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612751,33,28,2025-10-26T18:52:59Z,2240000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,,Mid-Range,8-16 Left,,,223.0,,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,
225,PT09M43.00S,2025-10-26T18:53:03.9Z,2,REGULAR,3pt,Jump Shot,[],1629008,29.77989487516426,71.56862745098039,1610612751,33,28,2025-10-26T22:00:05Z,2250000,False,-108.0,227.0,1,left,MISS M. Porter Jr. 25' 3PT,[1629008],1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M42.00S,2025-10-26T18:53:04.9Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,33,28,2025-10-26T18:53:20Z,2260000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:6),[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,Above the Break 3,24+ Left Center,,,225.0,,7.0,6.0,1.0,,,,,,,,,,,,,,,,,,
227,PT09M38.00S,2025-10-26T18:53:12.9Z,2,REGULAR,foul,personal,['2freethrow'],1642879,,,1610612759,33,28,2025-10-26T18:53:31Z,2270000,False,,,0,,B. Saraf shooting personal FOUL (3 PF) (Champagnie 2 FT),"[1642879, 1630577]",1610612751.0,BKN,204059.0,Saraf,B. Saraf,shooting,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Champagnie,1630577.0,,,,,,,,
229,PT09M38.00S,2025-10-26T18:53:42.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630577,,,1610612759,34,28,2025-10-26T18:53:42Z,2290000,False,,,0,,J. Champagnie Free Throw 1 of 2 (4 PTS),[1630577],1610612759.0,SAS,,Champagnie,J. Champagnie,,,,,Made,,4.0,,,,,,,,,,,,,,,,,,,,,
230,PT09M38.00S,2025-10-26T18:53:58.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630577,,,1610612759,35,28,2025-10-26T18:53:58Z,2300000,False,,,0,,J. Champagnie Free Throw 2 of 2 (5 PTS),[1630577],1610612759.0,SAS,,Champagnie,J. Champagnie,,,,,Made,,5.0,,,,,,,,,,,,,,,,,,,,,
231,PT09M23.00S,2025-10-26T18:54:13.9Z,2,REGULAR,3pt,Jump Shot,[],1629008,31.225361366622867,66.42156862745098,1610612751,35,31,2025-10-26T18:54:19Z,2310000,False,-82.0,241.0,1,left,M. Porter Jr. 25' 3PT  (7 PTS) (N. Claxton 1 AST),"[1629008, 1629651]",1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,,Above the Break 3,24+ Left Center,25.46,Made,,7.0,,,,,,,N. Claxton,1629651.0,1.0,,,,,,,,,,,,
233,PT09M09.00S,2025-10-26T18:54:34.4Z,2,REGULAR,foul,personal,[],1629008,,,1610612759,35,31,2025-10-26T18:54:40Z,2330000,False,,,0,,M. Porter Jr. personal FOUL (2 PF),"[1629008, 1641705]",1610612751.0,BKN,1193.0,Porter Jr.,M. Porter Jr.,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2.0,0.0,Wembanyama,1641705.0,,,,,,,,
235,PT08M57.00S,2025-10-26T18:55:07.0Z,2,REGULAR,3pt,Jump Shot,[],203084,95.22010512483574,95.09803921568627,1610612759,35,31,2025-10-26T18:55:40Z,2350000,False,225.0,-8.0,1,right,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,Barnes,H. Barnes,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M57.00S,2025-10-26T18:55:07.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,35,31,2025-10-26T18:55:40Z,2360000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,Right Corner 3,24+ Right,,,235.0,,,,,,,,,,,,,,,,,,,,,,
237,PT08M57.00S,2025-10-26T18:55:11.1Z,2,REGULAR,foul,personal,[],1641705,,,1610612751,35,31,2025-10-26T18:55:32Z,2370000,False,,,0,,V. Wembanyama loose ball personal FOUL (2 PF),"[1641705, 1629651]",1610612759.0,SAS,204059.0,Wembanyama,V. Wembanyama,loose ball,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Claxton,1629651.0,,,,,,,,
239,PT08M57.00S,2025-10-26T18:55:19.1Z,2,REGULAR,substitution,out,[],1629162,,,1610612751,35,31,2025-10-26T18:55:28Z,2390000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612759.0,SAS,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M57.00S,2025-10-26T18:55:19.1Z,2,REGULAR,substitution,out,[],1641705,,,1610612751,35,31,2025-10-26T18:55:28Z,2400000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M57.00S,2025-10-26T18:55:19.1Z,2,REGULAR,substitution,in,[],202687,,,1610612751,35,31,2025-10-26T18:55:28Z,2410000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M57.00S,2025-10-26T18:55:19.1Z,2,REGULAR,substitution,in,[],1642844,,,1610612751,35,31,2025-10-26T18:55:28Z,2420000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M42.00S,2025-10-26T18:55:48.7Z,2,REGULAR,2pt,Jump Shot,[],1629008,17.559132720105126,70.09803921568627,1610612751,35,31,2025-10-26T18:55:53Z,2430000,False,-100.0,113.0,1,left,MISS M. Porter Jr. 15' turnaround fadeaway Shot,[1629008],1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,turnaround fadeaway,Mid-Range,8-16 Left,15.09,Missed,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M39.00S,2025-10-26T18:55:50.5Z,2,REGULAR,rebound,defensive,[],1642844,,,1610612759,35,31,2025-10-26T18:55:50Z,2440000,False,,,0,,D. Harper REBOUND (Off:0 Def:3),[1642844],1610612759.0,SAS,,Harper,D. Harper,,Mid-Range,8-16 Left,,,243.0,,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,
245,PT08M26.00S,2025-10-26T18:56:03.7Z,2,REGULAR,3pt,Jump Shot,[],1630577,95.3515111695138,2.696078431372549,1610612759,38,31,2025-10-26T18:56:08Z,2450000,False,-237.0,-9.0,1,right,J. Champagnie 3PT  (8 PTS) (S. Castle 1 AST),"[1630577, 1642264]",1610612759.0,SAS,,Champagnie,J. Champagnie,,Left Corner 3,24+ Left,23.67,Made,,8.0,,,,,,,S. Castle,1642264.0,1.0,,,,,,,,,,,,
247,PT08M13.00S,2025-10-26T18:56:16.9Z,2,REGULAR,2pt,Jump Shot,[],1642879,12.302890932982917,31.372549019607842,1610612751,38,31,2025-10-26T18:56:37Z,2470000,False,93.0,63.0,1,left,MISS B. Saraf 11' driving floating bank Shot,[1642879],1610612751.0,BKN,,Saraf,B. Saraf,driving floating bank,Mid-Range,8-16 Right,11.25,Missed,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M11.00S,2025-10-26T18:56:18.9Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,38,31,2025-10-26T18:56:37Z,2480000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,Champagnie,J. Champagnie,,Mid-Range,8-16 Right,,,247.0,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,
249,PT08M08.00S,2025-10-26T18:56:22.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642844,93.9060446780552,53.431372549019606,1610612759,38,31,2025-10-26T18:56:42Z,2490000,False,17.0,5.0,1,right,MISS D. Harper running finger roll Layup,[1642844],1610612759.0,SAS,,Harper,D. Harper,running finger roll,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,,,,,,
250,PT08M07.00S,2025-10-26T18:56:23.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,38,31,2025-10-26T18:56:42Z,2500000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,Restricted Area,0-8 Center,,,249.0,,,,,,,,,,,,,,,,,,,,,,
252,PT07M59.00S,2025-10-26T18:56:49.6Z,2,REGULAR,foul,personal,[],1642264,,,1610612751,38,31,2025-10-26T18:56:57Z,2520000,False,,,0,,S. Castle personal FOUL (1 PF),"[1642264, 1629008]",1610612759.0,SAS,200833.0,Castle,S. Castle,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,0.0,Porter Jr.,1629008.0,,,,,,,,
254,PT07M53.00S,2025-10-26T18:57:11.8Z,2,REGULAR,3pt,Jump Shot,[],1631213,28.728646517739815,74.01960784313727,1610612751,38,31,2025-10-26T18:57:15Z,2540000,False,-120.0,218.0,1,left,MISS T. Martin 24' 3PT,[1631213],1610612751.0,BKN,,Martin,T. Martin,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M50.00S,2025-10-26T18:57:14.8Z,2,REGULAR,rebound,defensive,[],1642264,,,1610612759,38,31,2025-10-26T18:57:15Z,2550000,False,,,0,,S. Castle REBOUND (Off:0 Def:3),[1642264],1610612759.0,SAS,,Castle,S. Castle,,Above the Break 3,24+ Left Center,,,254.0,,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,
256,PT07M43.00S,2025-10-26T18:57:21.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,82.9993429697766,50.73529411764706,1610612759,40,31,2025-10-26T18:57:29Z,2560000,False,4.0,107.0,1,right,S. Castle 10' step back Jump Shot (4 PTS),[1642264],1610612759.0,SAS,,Castle,S. Castle,step back,In The Paint (Non-RA),8-16 Center,10.74,Made,,4.0,,,,,,,,,,,,,,,,,,,,,
257,PT07M31.00S,2025-10-26T18:57:34.0Z,2,REGULAR,3pt,Jump Shot,[],1629008,27.677398160315374,75.73529411764706,1610612751,40,34,2025-10-26T18:57:38Z,2570000,False,-129.0,208.0,1,left,M. Porter Jr. 24' 3PT  (10 PTS) (B. Saraf 4 AST),"[1629008, 1642879]",1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,,Above the Break 3,24+ Left Center,24.43,Made,,10.0,,,,,,,B. Saraf,1642879.0,4.0,,,,,,,,,,,,
259,PT07M16.00S,2025-10-26T18:57:50.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,94.43166885676742,54.65686274509803,1610612759,42,34,2025-10-26T18:59:47Z,2590000,False,23.0,0.0,1,right,S. Castle driving Layup (6 PTS),[1642264],1610612759.0,SAS,,Castle,S. Castle,driving,Restricted Area,0-8 Center,2.33,Made,,6.0,,,,,,,,,,,,,,,,,,,,,
260,PT07M16.00S,2025-10-26T18:57:52.9Z,2,REGULAR,foul,personal,['1freethrow'],1630533,,,1610612759,42,34,2025-10-26T18:58:29Z,2600000,False,,,0,,Z. Williams shooting personal FOUL (3 PF) (Castle 1 FT),"[1630533, 1642264]",1610612751.0,BKN,200833.0,Williams,Z. Williams,shooting,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,1.0,Castle,1642264.0,,,,,,,,
262,PT07M16.00S,2025-10-26T18:58:10.3Z,2,REGULAR,substitution,out,[],1630577,,,1610612759,42,34,2025-10-26T18:58:24Z,2620000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M16.00S,2025-10-26T18:58:10.3Z,2,REGULAR,substitution,out,[],1630533,,,1610612759,42,34,2025-10-26T18:58:24Z,2630000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M16.00S,2025-10-26T18:58:10.3Z,2,REGULAR,substitution,out,[],1631213,,,1610612759,42,34,2025-10-26T18:58:24Z,2640000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
