actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT05M16.00S,2024-01-04T01:23:22.1Z,1,REGULAR,substitution,out,[],1629630,,,1610612761,18,14,2024-01-04T01:23:33Z,850000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M16.00S,2024-01-04T01:23:22.1Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,18,14,2024-01-04T01:23:33Z,860000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M16.00S,2024-01-04T01:23:22.1Z,1,REGULAR,substitution,in,[],1629723,,,1610612761,18,14,2024-01-04T01:23:33Z,870000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M16.00S,2024-01-04T01:23:22.1Z,1,REGULAR,substitution,in,[],1629628,,,1610612761,18,14,2024-01-04T01:23:33Z,880000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M03.00S,2024-01-04T01:23:56.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,9.149145860709593,46.07843137254902,1610612761,18,14,2024-01-04T01:24:00Z,890000,False,20.0,34.0,1,left,MISS J. Poeltl Layup,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,3.88,Missed,,,,,,,,,,,,,,,
90,PT04M59.00S,2024-01-04T01:24:00.3Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,18,14,2024-01-04T01:24:00Z,900000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,
91,PT04M46.00S,2024-01-04T01:24:15.3Z,1,REGULAR,turnover,traveling,[],1630583,,,1610612763,18,14,2024-01-04T01:24:19Z,910000,False,,,0,,S. Aldama traveling TURNOVER (1 TO),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,,,1198.0,,,,
92,PT04M35.00S,2024-01-04T01:24:40.3Z,1,REGULAR,turnover,traveling,[],1629018,,,1610612761,18,14,2024-01-04T01:24:48Z,920000,False,,,0,,G. Trent Jr. traveling TURNOVER (1 TO),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,,1198.0,,,,
93,PT04M35.00S,2024-01-04T01:24:47.2Z,1,REGULAR,substitution,out,[],203935,,,1610612763,18,14,2024-01-04T01:24:54Z,930000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M35.00S,2024-01-04T01:24:47.2Z,1,REGULAR,substitution,in,[],1628379,,,1610612763,18,14,2024-01-04T01:24:54Z,940000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M17.00S,2024-01-04T01:25:28.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630583,72.7496714848883,20.098039215686274,1610612763,21,14,2024-01-04T01:25:31Z,960000,False,-150.0,204.0,1,right,S. Aldama 25' 3PT  (3 PTS) (D. Bane 3 AST),"[1630583, 1630217]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,,25.27,Made,,,,,3.0,D. Bane,1630217.0,3.0,,,,,,,
98,PT04M05.00S,2024-01-04T01:25:39.6Z,1,REGULAR,3pt,Jump Shot,[],1630567,30.305519053876477,69.36274509803921,1610612761,21,17,2024-01-04T01:25:43Z,980000,False,-97.0,232.0,1,left,S. Barnes 25' 3PT  (5 PTS) (R. Barrett 2 AST),"[1630567, 1629628]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,25.18,Made,,,,,5.0,R. Barrett,1629628.0,2.0,,,,,,,
100,PT03M48.00S,2024-01-04T01:25:56.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629723,91.5407358738502,44.85294117647059,1610612763,21,17,2024-01-04T01:26:02Z,1000000,False,-26.0,27.0,1,right,MISS J. Konchar driving floating Shot - blocked,"[1629723, 1627751]",1610612763.0,MEM,driving floating,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,3.73,Missed,,,,,,,,,Poeltl,1627751.0,,,,,
101,PT03M48.00S,2024-01-04T01:25:56.9Z,1,REGULAR,block,,[],1627751,,,1610612763,21,17,2024-01-04T01:25:59Z,1010000,False,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
102,PT03M46.00S,2024-01-04T01:25:58.9Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,21,17,2024-01-04T01:26:02Z,1020000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,100.0,1.0,1.0,0.0,,,,,,,,,,,
103,PT03M40.00S,2024-01-04T01:26:05.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630567,10.33180026281209,35.049019607843135,1610612761,21,17,2024-01-04T01:26:09Z,1030000,False,75.0,45.0,1,left,MISS S. Barnes 8' driving floating bank Shot,[1630567],1610612761.0,TOR,driving floating bank,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,,,,8.71,Missed,,,,,,,,,,,,,,,
104,PT03M36.00S,2024-01-04T01:26:09.2Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,21,17,2024-01-04T01:26:13Z,1040000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Right,,,,,,103.0,2.0,1.0,1.0,,,,,,,,,,,
105,PT03M36.00S,2024-01-04T01:26:09.5Z,1,REGULAR,turnover,bad pass,[],1627751,,,1610612761,21,17,2024-01-04T01:26:15Z,1050000,False,,,0,,J. Poeltl bad pass TURNOVER (1 TO),"[1627751, 1629723]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1.0,Konchar,1629723.0,,,,,,,,,,,,,,,,,
106,PT03M36.00S,2024-01-04T01:26:09.5Z,1,REGULAR,steal,,[],1629723,,,1610612763,21,17,2024-01-04T01:26:13Z,1060000,False,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
107,PT03M27.00S,2024-01-04T01:26:18.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630217,93.9060446780552,49.01960784313725,1610612763,23,17,2024-01-04T01:26:21Z,1070000,False,-5.0,5.0,1,right,D. Bane driving finger roll Layup (8 PTS) (J. Konchar 1 AST),"[1630217, 1629723]",1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,0.69,Made,,,,,8.0,J. Konchar,1629723.0,1.0,,,,,,,
108,PT03M13.00S,2024-01-04T01:26:31.7Z,1,REGULAR,3pt,Jump Shot,[],1630567,32.53942181340342,49.26470588235294,1610612761,23,17,2024-01-04T01:26:38Z,1080000,False,4.0,253.0,1,left,MISS S. Barnes 25' step back 3PT,[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,25.34,Missed,,,,,,,,,,,,,,,
109,PT03M12.00S,2024-01-04T01:26:32.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,23,17,2024-01-04T01:26:38Z,1090000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,,,,108.0,,,,,,,,,,,,,,
111,PT03M12.00S,2024-01-04T01:26:42.3Z,1,REGULAR,substitution,out,[],1630567,,,1610612763,23,17,2024-01-04T01:26:44Z,1110000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M12.00S,2024-01-04T01:26:42.3Z,1,REGULAR,substitution,in,[],1630193,,,1610612763,23,17,2024-01-04T01:26:44Z,1120000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M57.00S,2024-01-04T01:27:02.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.77463863337714,53.67647058823529,1610612763,25,17,2024-01-04T01:27:06Z,1130000,False,18.0,6.0,1,right,D. Bane cutting finger roll Layup (10 PTS) (X. Tillman 1 AST),"[1630217, 1630214]",1610612763.0,MEM,cutting finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,1.94,Made,,,,,10.0,X. Tillman,1630214.0,1.0,,,,,,,
115,PT02M45.00S,2024-01-04T01:27:14.9Z,1,REGULAR,foul,personal,['2freethrow'],1630214,,,1610612761,25,17,2024-01-04T01:28:01Z,1150000,False,,,0,,X. Tillman shooting personal FOUL (2 PF) (Poeltl 2 FT),"[1630214, 1627751]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Poeltl,1627751.0
117,PT02M45.00S,2024-01-04T01:27:25.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,25,17,2024-01-04T01:27:25Z,1170000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M45.00S,2024-01-04T01:29:38.2Z,1,REGULAR,substitution,out,[],1630214,,,1610612761,25,17,2024-01-04T01:30:21Z,1180000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M45.00S,2024-01-04T01:29:38.2Z,1,REGULAR,substitution,in,[],1628991,,,1610612761,25,17,2024-01-04T01:30:21Z,1190000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M45.00S,2024-01-04T01:30:45.6Z,1,REGULAR,freethrow,1 of 2,[],1627751,,,1610612761,25,17,2024-01-04T01:30:45Z,1200000,False,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
122,PT02M45.00S,2024-01-04T01:30:45.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,25,17,2024-01-04T01:30:45Z,1210000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,121.0,,,,,,,,,,,,,,
123,PT02M45.00S,2024-01-04T01:31:00.7Z,1,REGULAR,freethrow,2 of 2,[],1627751,,,1610612761,25,18,2024-01-04T01:31:00Z,1220000,False,,,0,,J. Poeltl Free Throw 2 of 2 (3 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
124,PT02M28.00S,2024-01-04T01:31:18.4Z,1,REGULAR,turnover,lost ball,[],1629723,,,1610612763,25,18,2024-01-04T01:31:22Z,1230000,False,,,0,,J. Konchar lost ball TURNOVER (1 TO),"[1629723, 1629018]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,16-24 Right Center,1.0,Trent Jr.,1629018.0,,,,,,,,,,,,,,,,,
125,PT02M28.00S,2024-01-04T01:31:18.4Z,1,REGULAR,steal,,[],1629018,,,1610612761,25,18,2024-01-04T01:31:20Z,1240000,False,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
126,PT02M24.00S,2024-01-04T01:31:23.3Z,1,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612761,25,18,2024-01-04T01:31:33Z,1250000,False,,,0,,S. Aldama shooting personal FOUL (1 PF) (Poeltl 2 FT),"[1630583, 1627751]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Poeltl,1627751.0
128,PT02M24.00S,2024-01-04T01:31:48.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627751,,,1610612761,25,19,2024-01-04T01:31:48Z,1270000,False,,,0,,J. Poeltl Free Throw 1 of 2 (4 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
129,PT02M24.00S,2024-01-04T01:32:05.6Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627751,,,1610612761,25,20,2024-01-04T01:32:05Z,1280000,False,,,0,,J. Poeltl Free Throw 2 of 2 (5 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
130,PT02M13.00S,2024-01-04T01:32:16.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,92.19776609724047,44.85294117647059,1610612763,25,20,2024-01-04T01:32:20Z,1290000,False,-26.0,21.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1627751]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,3.31,Missed,,,,,,,,,Poeltl,1627751.0,,,,,
131,PT02M13.00S,2024-01-04T01:32:16.7Z,1,REGULAR,block,,[],1627751,,,1610612763,25,20,2024-01-04T01:32:19Z,1300000,False,,,0,,J. Poeltl BLOCK (3 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
132,PT02M11.00S,2024-01-04T01:32:18.7Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612761,25,20,2024-01-04T01:32:20Z,1310000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,130.0,2.0,2.0,0.0,,,,,,,,,,,
134,PT02M08.00S,2024-01-04T01:32:24.3Z,1,REGULAR,foul,offensive,[],1629018,,,1610612761,25,20,2024-01-04T01:32:29Z,1330000,False,,,0,,G. Trent Jr. charge offensive FOUL (1 PF),"[1629018, 1629723]",1610612761.0,TOR,charge,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Konchar,1629723.0
136,PT02M08.00S,2024-01-04T01:32:24.3Z,1,REGULAR,turnover,offensive foul,[],1629018,,,1610612761,25,20,2024-01-04T01:32:24Z,1350000,False,,,0,,G. Trent Jr. offensive foul TURNOVER (2 TO),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,,,,1148.0,,,,
137,PT02M08.00S,2024-01-04T01:32:32.8Z,1,REGULAR,substitution,out,[],1627751,,,1610612763,25,20,2024-01-04T01:32:35Z,1360000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M08.00S,2024-01-04T01:32:32.8Z,1,REGULAR,substitution,in,[],1629007,,,1610612763,25,20,2024-01-04T01:32:35Z,1370000,False,,,0,,SUB in: J. Porter,[1629007],1610612761.0,TOR,,,,Porter,J. Porter,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M52.00S,2024-01-04T01:32:56.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630583,92.32917214191852,4.901960784313726,1610612763,25,20,2024-01-04T01:33:01Z,1380000,False,-225.0,20.0,1,right,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,,22.64,Missed,,,,,,,,,,,,,,,
140,PT01M47.00S,2024-01-04T01:33:01.0Z,1,REGULAR,rebound,defensive,[],1629007,,,1610612761,25,20,2024-01-04T01:33:01Z,1390000,False,,,0,,J. Porter REBOUND (Off:0 Def:1),[1629007],1610612761.0,TOR,,,,Porter,J. Porter,,,,,Left Corner 3,24+ Left,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,
141,PT01M27.00S,2024-01-04T01:33:20.8Z,1,REGULAR,turnover,lost ball,[],1630193,,,1610612761,25,20,2024-01-04T01:33:23Z,1400000,False,,,0,,I. Quickley lost ball TURNOVER (1 TO),"[1630193, 1629723]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Left,1.0,Konchar,1629723.0,,,,,,,,,,,,,,,,,
142,PT01M27.00S,2024-01-04T01:33:20.8Z,1,REGULAR,steal,,[],1629723,,,1610612763,25,20,2024-01-04T01:49:13Z,1410000,False,,,0,,J. Konchar STEAL (2 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
143,PT01M23.00S,2024-01-04T01:33:24.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628379,74.06373193166885,84.31372549019608,1610612763,25,20,2024-01-04T01:33:28Z,1420000,False,172.0,191.0,1,right,MISS L. Kennard 25' running pullup 3PT,[1628379],1610612763.0,MEM,running pullup,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,,25.7,Missed,,,,,,,,,,,,,,,
144,PT01M22.00S,2024-01-04T01:33:27.9Z,1,REGULAR,rebound,offensive,[],1630217,,,1610612763,25,20,2024-01-04T01:33:27Z,1430000,False,,,0,,D. Bane REBOUND (Off:1 Def:0),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,143.0,1.0,0.0,1.0,,,,,,,,,,,
145,PT01M22.00S,2024-01-04T01:33:28.5Z,1,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612763,25,20,2024-01-04T01:33:34Z,1440000,False,,,0,,I. Quickley shooting personal FOUL (1 PF) (Bane 2 FT),"[1630193, 1630217]",1610612761.0,TOR,shooting,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Bane,1630217.0
147,PT01M22.00S,2024-01-04T01:33:50.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630217,,,1610612763,26,20,2024-01-04T01:33:50Z,1460000,False,,,0,,D. Bane Free Throw 1 of 2 (11 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,
148,PT01M22.00S,2024-01-04T01:33:53.4Z,1,REGULAR,substitution,out,[],1629723,,,1610612763,26,20,2024-01-04T01:34:01Z,1470000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M22.00S,2024-01-04T01:33:53.4Z,1,REGULAR,substitution,in,[],1629630,,,1610612763,26,20,2024-01-04T01:34:01Z,1480000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M22.00S,2024-01-04T01:34:14.3Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630217,,,1610612763,27,20,2024-01-04T01:34:14Z,1490000,False,,,0,,D. Bane Free Throw 2 of 2 (12 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,
151,PT01M13.00S,2024-01-04T01:34:27.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,5.863994743758213,60.5392156862745,1610612761,27,22,2024-01-04T01:34:33Z,1500000,False,-53.0,3.0,1,left,R. Barrett driving floating bank Jump Shot (5 PTS) (D. Schroder 1 AST),"[1629628, 203471]",1610612761.0,TOR,driving floating bank,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,5.28,Made,,,,,5.0,D. Schroder,203471.0,1.0,,,,,,,
153,PT01M13.00S,2024-01-04T01:34:29.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630583,,,1610612761,27,22,2024-01-04T01:34:42Z,1520000,False,,,0,,S. Aldama shooting personal FOUL (2 PF) (Barrett 1 FT),"[1630583, 1629628]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1198.0,2.0,0.0,Barrett,1629628.0
155,PT01M13.00S,2024-01-04T01:34:37.7Z,1,REGULAR,substitution,out,[],1630583,,,1610612761,27,22,2024-01-04T01:34:40Z,1540000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M13.00S,2024-01-04T01:34:37.7Z,1,REGULAR,substitution,in,[],1631223,,,1610612761,27,22,2024-01-04T01:34:40Z,1550000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M13.00S,2024-01-04T01:34:55.6Z,1,REGULAR,freethrow,1 of 1,[],1629628,,,1610612761,27,23,2024-01-04T01:34:55Z,1560000,False,,,0,,R. Barrett Free Throw 1 of 1 (6 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
158,PT00M59.40S,2024-01-04T01:35:12.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,91.93495400788436,48.28431372549019,1610612763,27,23,2024-01-04T01:35:15Z,1570000,False,-9.0,23.0,1,right,MISS J. Jackson Jr. cutting Layup,[1628991],1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,2.48,Missed,,,,,,,,,,,,,,,
159,PT00M57.20S,2024-01-04T01:35:14.5Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,27,23,2024-01-04T01:35:15Z,1580000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,,,158.0,2.0,2.0,0.0,,,,,,,,,,,
160,PT00M55.70S,2024-01-04T01:35:16.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629628,5.863994743758213,51.225490196078425,1610612761,27,25,2024-01-04T01:35:21Z,1590000,False,-6.0,3.0,1,left,R. Barrett running DUNK (8 PTS) (I. Quickley 1 AST),"[1629628, 1630193]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,0.66,Made,,,,,8.0,I. Quickley,1630193.0,1.0,,,,,,,
162,PT00M53.40S,2024-01-04T01:35:26.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629007,,,1610612763,27,25,2024-01-04T01:35:41Z,1610000,False,,,0,,J. Porter personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1629007, 1628991]",1610612761.0,TOR,,,,Porter,J. Porter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Jackson Jr.,1628991.0
164,PT00M53.40S,2024-01-04T01:35:49.3Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,28,25,2024-01-04T01:35:49Z,1630000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (3 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
165,PT00M53.40S,2024-01-04T01:36:05.8Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,29,25,2024-01-04T01:36:05Z,1640000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (4 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
166,PT00M35.10S,2024-01-04T01:36:26.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,5.863994743758213,53.18627450980392,1610612761,29,27,2024-01-04T01:36:29Z,1650000,False,-16.0,3.0,1,left,D. Schroder driving reverse Layup (2 PTS),[203471],1610612761.0,TOR,driving reverse,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,1.61,Made,,,,,2.0,,,,,,,,,,
167,PT00M10.40S,2024-01-04T01:36:52.0Z,1,REGULAR,3pt,Jump Shot,[],1631223,72.48685939553219,79.90196078431373,1610612763,29,27,2024-01-04T01:36:55Z,1660000,False,150.0,206.0,1,right,MISS D. Roddy 25' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,25.46,Missed,,,,,,,,,,,,,,,
168,PT00M06.80S,2024-01-04T01:36:55.5Z,1,REGULAR,rebound,defensive,[],1629007,,,1610612761,29,27,2024-01-04T01:36:55Z,1670000,False,,,0,,J. Porter REBOUND (Off:0 Def:2),[1629007],1610612761.0,TOR,,,,Porter,J. Porter,,,,,Above the Break 3,24+ Right Center,,,,,,167.0,2.0,2.0,0.0,,,,,,,,,,,
169,PT00M03.40S,2024-01-04T01:36:59.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,23.73521681997372,85.04901960784314,1610612761,29,30,2024-01-04T01:37:06Z,1680000,False,-175.0,171.0,1,left,G. Trent Jr. 24' 3PT running (3 PTS) (I. Quickley 2 AST),"[1629018, 1630193]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,24.45,Made,,,,,3.0,I. Quickley,1630193.0,2.0,,,,,,,
