actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
84,PT05M20.00S,2023-11-11T01:25:05.9Z,1,REGULAR,substitution,in,[],203482,,,1610612762,19,14,2023-11-11T01:25:08Z,830000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M20.00S,2023-11-11T01:25:27.5Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629012,,,1610612762,19,15,2023-11-11T01:25:27Z,840000,False,,,0,,C. Sexton Free Throw 2 of 2 (2 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
86,PT05M09.00S,2023-11-11T01:25:43.3Z,1,REGULAR,3pt,Jump Shot,[],203935,72.61826544021025,18.38235294117647,1610612763,19,15,2023-11-11T01:25:47Z,850000,False,-158.0,205.0,1,right,MISS M. Smart 25' 3PT,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,25.88,Missed,,,,,,,,,,,,,,,,,,
87,PT05M05.00S,2023-11-11T01:25:47.3Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,19,15,2023-11-11T01:25:47Z,860000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,
88,PT04M49.00S,2023-11-11T01:26:02.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,8.229303547963205,53.92156862745098,1610612762,19,17,2023-11-11T01:27:53Z,870000,False,-20.0,25.0,1,left,J. Clarkson Jump Shot (5 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,3.17,Made,5.0,,,,,,,,,,,,,,,,,
89,PT04M38.00S,2023-11-11T01:26:13.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,83.39356110381078,53.67647058823529,1610612763,19,17,2023-11-11T01:26:16Z,880000,False,18.0,104.0,1,right,MISS M. Smart 10' pullup Shot,[203935],1610612763.0,MEM,pullup,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,10.52,Missed,,,,,,,,,,,,,,,,,,
90,PT04M37.00S,2023-11-11T01:26:15.0Z,1,REGULAR,rebound,offensive,[],202687,,,1610612763,19,17,2023-11-11T01:26:15Z,890000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:2),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,89.0,3.0,2.0,1.0,,,,,,,,
91,PT04M36.00S,2023-11-11T01:26:16.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,70.90998685939553,21.07843137254902,1610612763,19,17,2023-11-11T01:26:20Z,900000,False,-145.0,221.0,1,right,MISS L. Kennard 26' 3PT,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
92,PT04M33.00S,2023-11-11T01:26:19.4Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,19,17,2023-11-11T01:26:20Z,910000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,91.0,2.0,2.0,0.0,,,,,,,,
93,PT04M25.00S,2023-11-11T01:26:27.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629012,6.1268068331143235,50.245098039215684,1610612762,19,19,2023-11-11T01:26:31Z,920000,False,-1.0,5.0,1,left,C. Sexton driving DUNK (4 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,0.52,Made,4.0,,,,,,,,,,,,,,,,,
94,PT04M25.00S,2023-11-11T01:26:31.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,19,19,2023-11-11T01:26:31Z,930000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M25.00S,2023-11-11T01:28:18.6Z,1,REGULAR,substitution,out,[],202687,,,1610612763,19,19,2023-11-11T01:29:24Z,940000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M25.00S,2023-11-11T01:28:18.6Z,1,REGULAR,substitution,out,[],203935,,,1610612763,19,19,2023-11-11T01:29:24Z,950000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M25.00S,2023-11-11T01:28:18.6Z,1,REGULAR,substitution,in,[],1631367,,,1610612763,19,19,2023-11-11T01:29:24Z,960000,False,,,0,,SUB in: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M25.00S,2023-11-11T01:28:18.6Z,1,REGULAR,substitution,in,[],1631254,,,1610612763,19,19,2023-11-11T01:29:24Z,970000,False,,,0,,SUB in: K. Lofton Jr.,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M11.00S,2023-11-11T01:29:55.8Z,1,REGULAR,3pt,Jump Shot,[],1628379,66.44218134034165,58.57843137254902,1610612763,19,19,2023-11-11T01:30:02Z,980000,False,43.0,263.0,1,right,MISS L. Kennard 26' 3PT,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,26.64,Missed,,,,,,,,,,,,,,,,,,
100,PT04M08.00S,2023-11-11T01:29:58.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,19,19,2023-11-11T01:30:02Z,990000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,99.0,,,,,,,,,,,
102,PT03M50.00S,2023-11-11T01:30:25.6Z,1,REGULAR,3pt,Jump Shot,[],1628381,7.966491458607096,4.6568627450980395,1610612762,19,22,2023-11-11T01:30:30Z,1010000,False,227.0,22.0,1,left,J. Collins 3PT  (3 PTS) (J. Clarkson 2 AST),"[1628381, 203903]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,22.78,Made,3.0,J. Clarkson,203903.0,2.0,,,,,,,,,,,,,,
104,PT03M41.00S,2023-11-11T01:30:34.3Z,1,REGULAR,3pt,Jump Shot,[],1630217,64.99671484888306,54.41176470588235,1610612763,22,22,2023-11-11T01:30:39Z,1030000,False,22.0,277.0,1,right,D. Bane 27' 3PT pullup (7 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,27.74,Made,7.0,,,,,,,,,,,,,,,,,
105,PT03M24.00S,2023-11-11T01:30:51.5Z,1,REGULAR,3pt,Jump Shot,[],1629659,28.86005256241787,23.03921568627451,1610612762,22,25,2023-11-11T01:30:55Z,1040000,False,135.0,219.0,1,left,T. Horton-Tucker 25' 3PT  (3 PTS) (C. Sexton 1 AST),"[1629659, 1629012]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,25.7,Made,3.0,C. Sexton,1629012.0,1.0,,,,,,,,,,,,,,
107,PT03M09.00S,2023-11-11T01:31:06.7Z,1,REGULAR,3pt,Jump Shot,[],1630217,68.80749014454665,70.83333333333334,1610612763,25,25,2023-11-11T01:32:43Z,1060000,False,104.0,241.0,1,right,D. Bane 26' 3PT pullup (10 PTS) (J. Gilyard 2 AST),"[1630217, 1631367]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,26.23,Made,10.0,J. Gilyard,1631367.0,2.0,,,,,,,,,,,,,,
109,PT02M53.00S,2023-11-11T01:31:22.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,8.886333771353483,51.470588235294116,1610612762,25,27,2023-11-11T01:31:27Z,1080000,False,-7.0,31.0,1,left,J. Collins driving floating Jump Shot (5 PTS) (C. Sexton 2 AST),"[1628381, 1629012]",1610612762.0,UTA,driving floating,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,3.19,Made,5.0,C. Sexton,1629012.0,2.0,,,,,,,,,,,,,,
110,PT02M45.00S,2023-11-11T01:31:32.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,91.67214191852825,51.225490196078425,1610612763,25,27,2023-11-11T01:31:39Z,1090000,False,6.0,26.0,1,right,MISS S. Aldama driving finger roll Layup - blocked,"[1630583, 1628381]",1610612763.0,MEM,driving finger roll,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,Collins,1628381.0,,,,,,
111,PT02M45.00S,2023-11-11T01:31:32.0Z,1,REGULAR,block,,[],1628381,,,1610612763,25,27,2023-11-11T01:31:33Z,1100000,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
112,PT02M45.00S,2023-11-11T01:31:32.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,25,27,2023-11-11T01:31:39Z,1110000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,110.0,,,,,,,,,,,
114,PT02M45.00S,2023-11-11T01:31:37.1Z,1,REGULAR,substitution,out,[],203903,,,1610612763,25,27,2023-11-11T01:31:46Z,1130000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M45.00S,2023-11-11T01:31:37.1Z,1,REGULAR,substitution,out,[],1628381,,,1610612763,25,27,2023-11-11T01:31:46Z,1140000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M45.00S,2023-11-11T01:31:37.1Z,1,REGULAR,substitution,in,[],1631323,,,1610612763,25,27,2023-11-11T01:31:46Z,1150000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M45.00S,2023-11-11T01:31:37.1Z,1,REGULAR,substitution,in,[],1628374,,,1610612763,25,27,2023-11-11T01:31:46Z,1160000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M43.00S,2023-11-11T01:31:53.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628379,91.93495400788436,49.26470588235294,1610612763,27,27,2023-11-11T01:31:58Z,1170000,False,-4.0,23.0,1,right,L. Kennard cutting finger roll Layup (2 PTS) (J. Gilyard 3 AST),"[1628379, 1631367]",1610612763.0,MEM,cutting finger roll,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,2.36,Made,2.0,J. Gilyard,1631367.0,3.0,,,,,,,,,,,,,,
120,PT02M22.00S,2023-11-11T01:32:17.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612762,27,27,2023-11-11T01:32:33Z,1190000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Olynyk 2 FT),"[1630217, 203482]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,,,,,,,,1.0,0.0,Olynyk,203482.0,,
122,PT02M22.00S,2023-11-11T01:32:41.4Z,1,REGULAR,freethrow,1 of 2,[],203482,,,1610612762,27,28,2023-11-11T01:32:41Z,1210000,False,,,0,,K. Olynyk Free Throw 1 of 2 (1 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
123,PT02M22.00S,2023-11-11T01:32:56.0Z,1,REGULAR,freethrow,2 of 2,[],203482,,,1610612762,27,29,2023-11-11T01:32:56Z,1220000,False,,,0,,K. Olynyk Free Throw 2 of 2 (2 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
125,PT02M03.00S,2023-11-11T01:33:19.4Z,1,REGULAR,turnover,lost ball,[],1631367,,,1610612763,27,29,2023-11-11T01:33:23Z,1230000,False,,,0,,J. Gilyard lost ball TURNOVER (1 TO),"[1631367, 1631323]",1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,,,,,,,Fontecchio,1631323.0
126,PT02M03.00S,2023-11-11T01:33:19.4Z,1,REGULAR,steal,,[],1631323,,,1610612762,27,29,2023-11-11T01:33:22Z,1240000,False,,,0,,S. Fontecchio STEAL (1 STL),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
127,PT02M00.00S,2023-11-11T01:33:25.2Z,1,REGULAR,turnover,traveling,[],1629012,,,1610612762,27,29,2023-11-11T01:33:30Z,1250000,False,,,0,,C. Sexton traveling TURNOVER (1 TO),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202026.0,1.0,,,,,,,,,,,,
128,PT02M00.00S,2023-11-11T01:33:30.5Z,1,REGULAR,substitution,out,[],1630583,,,1610612763,27,29,2023-11-11T01:33:42Z,1260000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M00.00S,2023-11-11T01:33:30.5Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,27,29,2023-11-11T01:33:42Z,1270000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M00.00S,2023-11-11T01:33:30.5Z,1,REGULAR,substitution,in,[],1631223,,,1610612763,27,29,2023-11-11T01:33:42Z,1280000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M00.00S,2023-11-11T01:33:30.5Z,1,REGULAR,substitution,in,[],1628991,,,1610612763,27,29,2023-11-11T01:33:42Z,1290000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M47.00S,2023-11-11T01:33:54.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628991,85.75886990801577,37.00980392156863,1610612763,27,29,2023-11-11T01:34:01Z,1300000,False,-65.0,81.0,1,right,MISS J. Jackson Jr. 10' pullup Shot,[1628991],1610612763.0,MEM,pullup,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Left,10.42,Missed,,,,,,,,,,,,,,,,,,
133,PT01M44.00S,2023-11-11T01:33:57.6Z,1,REGULAR,rebound,offensive,[],1628991,,,1610612763,27,29,2023-11-11T01:34:01Z,1310000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,132.0,2.0,1.0,1.0,,,,,,,,
134,PT01M44.00S,2023-11-11T01:33:57.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628991,93.38042049934296,48.77450980392157,1610612763,29,29,2023-11-11T01:34:05Z,1320000,False,-6.0,10.0,1,right,J. Jackson Jr. putback Layup (6 PTS),[1628991],1610612763.0,MEM,putback,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.15,Made,6.0,,,,,,,,,,,,,,,,,
135,PT01M27.00S,2023-11-11T01:34:15.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203482,7.440867279894875,51.470588235294116,1610612762,29,29,2023-11-11T01:40:02Z,1330000,False,-7.0,17.0,1,left,MISS K. Olynyk driving finger roll Layup,[203482],1610612762.0,UTA,driving finger roll,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,1.89,Missed,,,,,,,,,,,,,,,,,,
136,PT01M24.00S,2023-11-11T01:34:18.1Z,1,REGULAR,rebound,offensive,[],203482,,,1610612762,29,29,2023-11-11T01:40:02Z,1340000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:2),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,135.0,3.0,2.0,1.0,,,,,,,,
137,PT01M23.00S,2023-11-11T01:34:19.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629659,5.206964520367937,95.58823529411765,1610612762,29,32,2023-11-11T01:34:24Z,1350000,False,-228.0,-4.0,1,left,T. Horton-Tucker 3PT  (6 PTS) (K. Olynyk 1 AST),"[1629659, 203482]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Left Corner 3,24+ Left,22.79,Made,6.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,,,,
139,PT01M02.00S,2023-11-11T01:34:39.9Z,1,REGULAR,turnover,bad pass,[],1628991,,,1610612763,29,32,2023-11-11T01:34:43Z,1370000,False,,,0,,J. Jackson Jr. bad pass TURNOVER (1 TO),"[1628991, 1629012]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,,,,,,,,,,,Sexton,1629012.0
140,PT01M02.00S,2023-11-11T01:34:39.9Z,1,REGULAR,steal,,[],1629012,,,1610612762,29,32,2023-11-11T01:34:41Z,1380000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
141,PT00M42.10S,2023-11-11T01:35:03.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631254,,,1610612762,29,32,2023-11-11T01:35:30Z,1390000,False,,,0,,K. Lofton Jr. shooting personal FOUL (1 PF) (Sexton 2 FT),"[1631254, 1629012]",1610612763.0,MEM,shooting,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628951.0,,,,,,,,1.0,0.0,Sexton,1629012.0,,
143,PT00M42.10S,2023-11-11T01:35:31.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629012,,,1610612762,29,33,2023-11-11T01:35:31Z,1410000,False,,,0,,C. Sexton Free Throw 1 of 2 (5 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
144,PT00M42.10S,2023-11-11T01:35:46.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629012,,,1610612762,29,34,2023-11-11T01:35:46Z,1420000,False,,,0,,C. Sexton Free Throw 2 of 2 (6 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
145,PT00M35.20S,2023-11-11T01:35:57.6Z,1,REGULAR,3pt,Jump Shot,[],1628379,81.553876478318,4.6568627450980395,1610612763,32,34,2023-11-11T01:36:02Z,1430000,False,-227.0,121.0,1,right,L. Kennard 25' 3PT  (5 PTS) (J. Gilyard 4 AST),"[1628379, 1631367]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,25.69,Made,5.0,J. Gilyard,1631367.0,4.0,,,,,,,,,,,,,,
147,PT00M13.60S,2023-11-11T01:36:22.2Z,1,REGULAR,3pt,Jump Shot,[],1629012,14.273981603153747,3.9215686274509802,1610612762,32,34,2023-11-11T01:36:27Z,1450000,False,230.0,82.0,1,left,MISS C. Sexton 24' pullup 3PT,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,24.45,Missed,,,,,,,,,,,,,,,,,,
148,PT00M12.40S,2023-11-11T01:36:23.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,32,34,2023-11-11T01:36:27Z,1460000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,147.0,,,,,,,,,,,
149,PT00M12.40S,2023-11-11T01:36:26.8Z,1,REGULAR,foul,personal,[],1631323,,,1610612763,32,34,2023-11-11T01:36:35Z,1470000,False,,,0,,S. Fontecchio loose ball personal FOUL (1 PF),"[1631323, 1628379]",1610612762.0,UTA,loose ball,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,202026.0,,,,,,,,1.0,0.0,Kennard,1628379.0,,
151,PT00M12.40S,2023-11-11T01:36:41.5Z,1,REGULAR,substitution,out,[],1631254,,,1610612763,32,34,2023-11-11T01:36:50Z,1490000,False,,,0,,SUB out: K. Lofton Jr.,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M12.40S,2023-11-11T01:36:41.5Z,1,REGULAR,substitution,in,[],1630217,,,1610612763,32,34,2023-11-11T01:36:50Z,1500000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M03.50S,2023-11-11T01:37:08.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.9862023653088,48.77450980392157,1610612763,32,34,2023-11-11T01:37:12Z,1510000,False,-6.0,13.0,1,right,MISS D. Bane driving finger roll Layup - blocked,"[1630217, 203482]",1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,Olynyk,203482.0,,,,,,
154,PT00M03.50S,2023-11-11T01:37:08.0Z,1,REGULAR,block,,[],203482,,,1610612763,32,34,2023-11-11T01:37:10Z,1520000,False,,,0,,K. Olynyk BLOCK (1 BLK),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
155,PT00M00.10S,2023-11-11T01:37:11.4Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,32,34,2023-11-11T01:37:12Z,1530000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,153.0,2.0,2.0,0.0,,,,,,,,
156,PT00M00.00S,2023-11-11T01:37:12.7Z,1,REGULAR,3pt,Jump Shot,[],1628374,53.30157687253614,48.529411764705884,1610612762,32,34,2023-11-11T01:37:21Z,1540000,False,7.0,449.0,1,left,MISS L. Markkanen 44' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,44.86,Missed,,,,,,,,,,,,,,,,,,
157,PT00M00.00S,2023-11-11T01:37:12.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,32,34,2023-11-11T01:37:21Z,1550000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,156.0,,,,,,,,,,,
158,PT00M00.00S,2023-11-11T01:37:19.3Z,1,REGULAR,period,end,[],0,,,1610612762,32,34,2023-11-11T01:37:19Z,1560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-11-11T01:38:59.6Z,2,REGULAR,substitution,out,['startperiod'],1630217,,,1610612762,32,34,2023-11-11T01:39:46Z,1570000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-11-11T01:38:59.6Z,2,REGULAR,substitution,in,['startperiod'],1629723,,,1610612762,32,34,2023-11-11T01:39:46Z,1580000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-11-11T01:39:55.1Z,2,REGULAR,period,start,[],0,,,1610612762,32,34,2023-11-11T01:39:55Z,1590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M42.00S,2023-11-11T01:40:12.8Z,2,REGULAR,3pt,Jump Shot,[],1629659,7.966491458607096,4.411764705882353,1610612762,32,37,2023-11-11T01:40:18Z,1600000,False,228.0,22.0,1,left,T. Horton-Tucker 3PT step back (9 PTS),[1629659],1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Right Corner 3,24+ Right,22.9,Made,9.0,,,,,,,,,,,,,,,,,
163,PT11M23.00S,2023-11-11T01:40:31.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,88.91261498028909,52.20588235294118,1610612763,34,37,2023-11-11T01:40:36Z,1610000,False,11.0,52.0,1,right,J. Jackson Jr. driving floating Jump Shot (8 PTS) (J. Gilyard 5 AST),"[1628991, 1631367]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.29,Made,8.0,J. Gilyard,1631367.0,5.0,,,,,,,,,,,,,,
164,PT11M09.00S,2023-11-11T01:40:45.4Z,2,REGULAR,3pt,Jump Shot,[],1631323,20.71287779237845,7.107843137254902,1610612762,34,40,2023-11-11T01:40:49Z,1620000,False,214.0,142.0,1,left,S. Fontecchio 25' 3PT  (3 PTS) (C. Sexton 3 AST),"[1631323, 1629012]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,25.74,Made,3.0,C. Sexton,1629012.0,3.0,,,,,,,,,,,,,,
166,PT10M55.00S,2023-11-11T01:40:59.0Z,2,REGULAR,turnover,lost ball,[],1628991,,,1610612763,34,40,2023-11-11T01:41:02Z,1640000,False,,,0,,J. Jackson Jr. lost ball TURNOVER (2 TO),"[1628991, 1628374]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,,,,Markkanen,1628374.0
