actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
169,PT12M00.00S,2023-12-09T01:38:06.6Z,2,REGULAR,substitution,out,['startperiod'],1628972,,,1610612750,31,33,2023-12-09T01:38:29Z,1690000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-12-09T01:38:06.6Z,2,REGULAR,substitution,in,['startperiod'],201565,,,1610612750,31,33,2023-12-09T01:38:29Z,1700000,False,,,0,,SUB in: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2023-12-09T01:38:06.6Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,31,33,2023-12-09T01:38:29Z,1710000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-12-09T01:38:45.9Z,2,REGULAR,period,start,[],0,,,1610612750,31,33,2023-12-09T01:38:45Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M43.00S,2023-12-09T01:39:01.4Z,2,REGULAR,3pt,Jump Shot,[],203937,92.06636005256242,95.83333333333334,1610612750,31,33,2023-12-09T01:39:04Z,1730000,False,229.0,22.0,1,right,MISS K. Anderson 3PT,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,23.03,Missed,,,,,,,,,,,,,,,,,,
174,PT11M41.00S,2023-12-09T01:39:03.4Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,31,33,2023-12-09T01:39:04Z,1740000,False,,,0,,R. Gobert REBOUND (Off:5 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,173.0,7.0,2.0,5.0,,,,,,,,,,,,,,
175,PT11M34.00S,2023-12-09T01:39:11.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203937,89.30683311432325,95.58823529411765,1610612750,31,33,2023-12-09T01:39:17Z,1750000,False,228.0,48.0,1,right,MISS K. Anderson 3PT,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
176,PT11M33.00S,2023-12-09T01:39:12.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,31,33,2023-12-09T01:39:17Z,1760000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Right Corner 3,24+ Right,,,175.0,,,,,,,,,,,,,,,,,
177,PT11M33.00S,2023-12-09T01:39:15.2Z,2,REGULAR,foul,personal,[],1628991,,,1610612750,31,33,2023-12-09T01:39:20Z,1770000,False,,,0,,J. Jackson Jr. loose ball personal FOUL (2 PF),"[1628991, 203497]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,2003.0,,,,,,,2.0,0.0,Gobert,203497.0,,
179,PT11M26.00S,2023-12-09T01:39:37.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203937,88.12417871222075,95.58823529411765,1610612750,31,33,2023-12-09T01:39:41Z,1790000,False,228.0,59.0,1,right,MISS K. Anderson 3PT,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
180,PT11M23.00S,2023-12-09T01:39:40.9Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,31,33,2023-12-09T01:39:41Z,1800000,False,,,0,,S. Aldama REBOUND (Off:3 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,,,179.0,6.0,3.0,3.0,,,,,,,,,,,,,,
181,PT11M11.00S,2023-12-09T01:39:53.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,9.411957950065702,45.83333333333333,1610612763,31,33,2023-12-09T01:39:56Z,1810000,False,21.0,36.0,1,left,MISS J. Jackson Jr. cutting Layup,[1628991],1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,4.16,Missed,,,,,,,,,,,,,,,,,,
182,PT11M08.00S,2023-12-09T01:39:56.2Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,31,33,2023-12-09T01:39:56Z,1820000,False,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,181.0,2.0,2.0,0.0,,,,,,,,,,,,,,
183,PT10M56.00S,2023-12-09T01:40:07.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.64323258869908,48.77450980392157,1610612750,31,35,2023-12-09T01:40:11Z,1830000,False,-6.0,7.0,1,right,R. Gobert alley-oop DUNK (10 PTS) (K. Anderson 4 AST),"[203497, 203937]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,10.0,,K. Anderson,203937.0,4.0,,,,,,,,,
185,PT10M45.00S,2023-12-09T01:40:19.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,18.2161629434954,42.15686274509804,1610612763,33,35,2023-12-09T01:40:22Z,1850000,False,39.0,119.0,1,left,D. Rose 12' pullup Jump Shot (6 PTS),[201565],1610612763.0,MEM,pullup,,,Rose,D. Rose,,,,,In The Paint (Non-RA),8-16 Center,12.5,Made,,,,,6.0,,,,,,,,,,,,,
186,PT10M24.00S,2023-12-09T01:40:40.2Z,2,REGULAR,3pt,Jump Shot,[],1629003,70.38436268068331,25.0,1610612750,33,38,2023-12-09T01:40:44Z,1860000,False,-125.0,226.0,1,right,S. Milton 25' 3PT step back (8 PTS) (N. Reid 1 AST),"[1629003, 1629675]",1610612750.0,MIN,step back,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,25.82,Made,,,,,8.0,,N. Reid,1629675.0,1.0,,,,,,,,,
188,PT10M01.00S,2023-12-09T01:41:03.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,7.966491458607096,43.872549019607845,1610612763,35,38,2023-12-09T01:41:12Z,1880000,False,31.0,22.0,1,left,J. Jackson Jr. driving floating bank Jump Shot (11 PTS),[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,3.79,Made,,,,,11.0,,,,,,,,,,,,,
189,PT09M46.00S,2023-12-09T01:41:17.5Z,2,REGULAR,3pt,Jump Shot,[],203937,85.3646517739816,95.58823529411765,1610612750,35,38,2023-12-09T01:42:49Z,1890000,False,228.0,85.0,1,right,MISS K. Anderson 24' step back 3PT,[203937],1610612750.0,MIN,step back,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,24.33,Missed,,,,,,,,,,,,,,,,,,
190,PT09M46.00S,2023-12-09T01:41:21.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,35,38,2023-12-09T01:41:21Z,1900000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Right Corner 3,24+ Right,,,189.0,,,,,,,,,,,,,,,,,
192,PT09M46.00S,2023-12-09T01:41:23.1Z,2,REGULAR,substitution,out,[],1630583,,,1610612750,35,38,2023-12-09T01:41:29Z,1920000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M46.00S,2023-12-09T01:41:23.1Z,2,REGULAR,substitution,in,[],1630214,,,1610612750,35,38,2023-12-09T01:41:29Z,1930000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M39.00S,2023-12-09T01:41:46.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201144,66.96780551905388,57.107843137254896,1610612750,35,38,2023-12-09T01:41:50Z,1940000,False,36.0,258.0,1,right,MISS M. Conley 26' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
195,PT09M35.00S,2023-12-09T01:41:50.0Z,2,REGULAR,rebound,offensive,[],203937,,,1610612750,35,38,2023-12-09T01:41:50Z,1950000,False,,,0,,K. Anderson REBOUND (Off:1 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,194.0,3.0,2.0,1.0,,,,,,,,,,,,,,
196,PT09M35.00S,2023-12-09T01:41:50.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203937,94.40999984741211,50.0,1610612750,35,38,2023-12-09T01:41:55Z,1960000,False,0.0,0.0,1,right,MISS K. Anderson tip Layup,[203937],1610612750.0,MIN,tip,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
197,PT09M35.00S,2023-12-09T01:41:50.0Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,35,38,2023-12-09T01:41:55Z,1970000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,,,
198,PT09M22.00S,2023-12-09T01:42:03.2Z,2,REGULAR,3pt,Jump Shot,[],1629723,5.732588699080158,95.09803921568627,1610612763,38,38,2023-12-09T01:42:07Z,1980000,False,-225.0,1.0,1,left,J. Konchar 3PT  (3 PTS) (D. Rose 4 AST),"[1629723, 201565]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,22.55,Made,,,,,3.0,,D. Rose,201565.0,4.0,,,,,,,,,
201,PT09M04.00S,2023-12-09T01:42:25.2Z,2,REGULAR,substitution,out,[],203937,,,1610612750,38,38,2023-12-09T01:42:33Z,2010000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M04.00S,2023-12-09T01:42:25.2Z,2,REGULAR,substitution,in,[],1626157,,,1610612750,38,38,2023-12-09T01:42:33Z,2020000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M55.00S,2023-12-09T01:42:40.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201144,89.04402102496715,50.49019607843137,1610612750,38,38,2023-12-09T01:46:06Z,2025000,False,2.0,50.0,1,right,MISS M. Conley driving Layup - blocked,"[201144, 1628991]",1610612750.0,MIN,driving,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
208,PT08M55.00S,2023-12-09T01:42:40.0Z,2,REGULAR,block,,[],1628991,,,1610612750,38,38,2023-12-09T01:46:06Z,2027500,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
209,PT08M55.00S,2023-12-09T01:42:40.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,38,38,2023-12-09T01:46:06Z,2028750,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,207.0,,,,,,,,,,,,,,,,,
205,PT08M55.00S,2023-12-09T01:43:19.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,38,38,2023-12-09T01:46:21Z,2050000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M44.00S,2023-12-09T01:46:26.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,12.171484888304862,57.59803921568627,1610612763,38,38,2023-12-09T01:46:30Z,2070000,False,-38.0,62.0,1,left,MISS D. Rose 7' driving floating Shot - blocked,"[201565, 203497]",1610612763.0,MEM,driving floating,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,7.26,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
211,PT08M44.00S,2023-12-09T01:46:26.1Z,2,REGULAR,block,,[],203497,,,1610612763,38,38,2023-12-09T01:46:28Z,2080000,False,,,0,,R. Gobert BLOCK (3 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
212,PT08M40.00S,2023-12-09T01:46:30.1Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,38,38,2023-12-09T01:46:30Z,2090000,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,210.0,2.0,2.0,0.0,,,,,,,,,,,,,,
213,PT08M35.00S,2023-12-09T01:46:40.4Z,2,REGULAR,foul,personal,[],201565,,,1610612750,38,38,2023-12-09T01:46:46Z,2100000,False,,,0,,D. Rose personal FOUL (1 PF),"[201565, 201144]",1610612763.0,MEM,,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201245.0,,,,,,,1.0,0.0,Conley,201144.0,,
215,PT08M30.00S,2023-12-09T01:47:05.3Z,2,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612750,38,38,2023-12-09T01:47:11Z,2120000,False,,,0,,J. Jackson Jr. shooting personal FOUL (3 PF) (Towns 2 FT),"[1628991, 1626157]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202056.0,,,,,,,3.0,0.0,Towns,1626157.0,,
217,PT08M30.00S,2023-12-09T01:47:33.3Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,38,39,2023-12-09T01:47:33Z,2140000,False,,,0,,K. Towns Free Throw 1 of 2 (9 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
218,PT08M30.00S,2023-12-09T01:47:39.5Z,2,REGULAR,substitution,out,[],1628991,,,1610612750,38,39,2023-12-09T01:47:43Z,2150000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M30.00S,2023-12-09T01:47:39.5Z,2,REGULAR,substitution,in,[],1630583,,,1610612750,38,39,2023-12-09T01:47:43Z,2160000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M30.00S,2023-12-09T01:47:39.5Z,2,REGULAR,substitution,out,[],1631246,,,1610612750,38,39,2023-12-09T01:47:48Z,2170000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M30.00S,2023-12-09T01:47:39.5Z,2,REGULAR,substitution,in,[],1630217,,,1610612750,38,39,2023-12-09T01:47:48Z,2180000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M30.00S,2023-12-09T01:48:04.0Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,38,40,2023-12-09T01:48:04Z,2190000,False,,,0,,K. Towns Free Throw 2 of 2 (10 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
223,PT08M14.00S,2023-12-09T01:48:21.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,5.863994743758213,50.49019607843137,1610612763,38,40,2023-12-09T01:48:25Z,2200000,False,-2.0,3.0,1,left,MISS X. Tillman finger roll Layup,[1630214],1610612763.0,MEM,finger roll,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,0.36,Missed,,,,,,,,,,,,,,,,,,
224,PT08M12.00S,2023-12-09T01:48:23.3Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,38,40,2023-12-09T01:48:25Z,2210000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,223.0,4.0,4.0,0.0,,,,,,,,,,,,,,
225,PT08M03.00S,2023-12-09T01:48:32.9Z,2,REGULAR,turnover,bad pass,[],1629675,,,1610612750,38,40,2023-12-09T01:48:35Z,2220000,False,,,0,,N. Reid bad pass TURNOVER (1 TO),"[1629675, 1630214]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,Tillman,1630214.0,,,,,,
226,PT08M03.00S,2023-12-09T01:48:32.9Z,2,REGULAR,steal,,[],1630214,,,1610612763,38,40,2023-12-09T01:50:19Z,2230000,False,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
227,PT07M59.00S,2023-12-09T01:48:36.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630217,33.065045992115635,44.11764705882353,1610612763,38,40,2023-12-09T01:48:41Z,2240000,False,29.0,258.0,1,left,MISS D. Bane 26' running pullup 3PT,[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,26.0,Missed,,,,,,,,,,,,,,,,,,
228,PT07M56.00S,2023-12-09T01:48:39.9Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,38,40,2023-12-09T01:48:41Z,2250000,False,,,0,,N. Reid REBOUND (Off:0 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,227.0,5.0,5.0,0.0,,,,,,,,,,,,,,
229,PT07M45.00S,2023-12-09T01:48:51.6Z,2,REGULAR,foul,personal,['2freethrow'],1630214,,,1610612750,38,40,2023-12-09T01:48:59Z,2260000,False,,,0,,X. Tillman shooting personal FOUL (1 PF) (Towns 2 FT),"[1630214, 1626157]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,201245.0,,,,,,,1.0,0.0,Towns,1626157.0,,
231,PT07M45.00S,2023-12-09T01:49:23.8Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,38,41,2023-12-09T01:49:23Z,2280000,False,,,0,,K. Towns Free Throw 1 of 2 (11 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
232,PT07M45.00S,2023-12-09T01:49:24.9Z,2,REGULAR,substitution,out,[],203497,,,1610612750,38,41,2023-12-09T01:49:32Z,2290000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M45.00S,2023-12-09T01:49:24.9Z,2,REGULAR,substitution,in,[],1629638,,,1610612750,38,41,2023-12-09T01:49:32Z,2300000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M45.00S,2023-12-09T01:49:50.9Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,38,42,2023-12-09T01:49:50Z,2310000,False,,,0,,K. Towns Free Throw 2 of 2 (12 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
235,PT07M24.00S,2023-12-09T01:50:12.7Z,2,REGULAR,3pt,Jump Shot,[],1629723,26.10052562417871,17.401960784313726,1610612763,38,42,2023-12-09T01:50:16Z,2320000,False,163.0,193.0,1,left,MISS J. Konchar 25' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,25.25,Missed,,,,,,,,,,,,,,,,,,
236,PT07M22.00S,2023-12-09T01:50:14.7Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,38,42,2023-12-09T01:50:16Z,2330000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,235.0,2.0,2.0,0.0,,,,,,,,,,,,,,
237,PT07M03.00S,2023-12-09T01:50:33.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,93.38042049934296,43.872549019607845,1610612750,38,42,2023-12-09T01:50:39Z,2340000,False,-31.0,10.0,1,right,MISS N. Reid finger roll Layup,[1629675],1610612750.0,MIN,finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
238,PT06M59.00S,2023-12-09T01:50:37.2Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,38,42,2023-12-09T01:50:39Z,2350000,False,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,237.0,2.0,2.0,0.0,,,,,,,,,,,,,,
239,PT06M52.00S,2023-12-09T01:50:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201565,7.966491458607096,50.98039215686274,1610612763,38,42,2023-12-09T01:50:47Z,2360000,False,-5.0,22.0,1,left,MISS D. Rose driving Layup,[201565],1610612763.0,MEM,driving,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,,
240,PT06M50.00S,2023-12-09T01:50:46.6Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,38,42,2023-12-09T01:50:47Z,2370000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,239.0,3.0,3.0,0.0,,,,,,,,,,,,,,
241,PT06M48.00S,2023-12-09T01:50:48.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629675,94.03745072273325,48.529411764705884,1610612750,38,44,2023-12-09T01:50:53Z,2380000,False,-7.0,4.0,1,right,N. Reid running DUNK (8 PTS) (K. Towns 3 AST),"[1629675, 1626157]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,8.0,,K. Towns,1626157.0,3.0,,,,,,,,,
243,PT06M32.00S,2023-12-09T01:51:04.7Z,2,REGULAR,2pt,Jump Shot,[],1630217,6.1268068331143235,33.82352941176471,1610612763,38,44,2023-12-09T01:51:08Z,2400000,False,81.0,5.0,1,left,MISS D. Bane 8' driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,Mid-Range,0-8 Center,8.11,Missed,,,,,,,,,,,,,,,,,,
244,PT06M29.00S,2023-12-09T01:51:07.7Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,38,44,2023-12-09T01:51:08Z,2410000,False,,,0,,M. Conley REBOUND (Off:0 Def:3),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,0-8 Center,,,243.0,3.0,3.0,0.0,,,,,,,,,,,,,,
245,PT06M21.00S,2023-12-09T01:51:18.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612750,38,44,2023-12-09T01:51:29Z,2420000,False,,,0,,D. Bane shooting personal FOUL (2 PF) (Conley 2 FT),"[1630217, 201144]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,2003.0,,,,,,,2.0,0.0,Conley,201144.0,,
247,PT06M21.00S,2023-12-09T01:51:47.7Z,2,REGULAR,freethrow,1 of 2,[],201144,,,1610612750,38,45,2023-12-09T01:51:47Z,2440000,False,,,0,,M. Conley Free Throw 1 of 2 (1 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
248,PT06M21.00S,2023-12-09T01:51:48.9Z,2,REGULAR,substitution,out,[],201565,,,1610612750,38,45,2023-12-09T01:51:52Z,2450000,False,,,0,,SUB out: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M21.00S,2023-12-09T01:51:48.9Z,2,REGULAR,substitution,out,[],1629723,,,1610612750,38,45,2023-12-09T01:51:52Z,2460000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M21.00S,2023-12-09T01:51:48.9Z,2,REGULAR,substitution,in,[],1631223,,,1610612750,38,45,2023-12-09T01:51:52Z,2470000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M21.00S,2023-12-09T01:51:48.9Z,2,REGULAR,substitution,in,[],1629669,,,1610612750,38,45,2023-12-09T01:51:52Z,2480000,False,,,0,,SUB in: J. Nowell,[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M21.00S,2023-12-09T01:52:08.5Z,2,REGULAR,freethrow,2 of 2,[],201144,,,1610612750,38,46,2023-12-09T01:52:08Z,2490000,False,,,0,,M. Conley Free Throw 2 of 2 (2 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
253,PT06M03.00S,2023-12-09T01:52:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,6.915243101182654,51.225490196078425,1610612763,40,46,2023-12-09T01:52:33Z,2500000,False,-6.0,13.0,1,left,X. Tillman reverse Layup (2 PTS) (S. Aldama 1 AST),"[1630214, 1630583]",1610612763.0,MEM,reverse,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,2.0,,S. Aldama,1630583.0,1.0,,,,,,,,,
