actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
165,PT12M00.00S,2024-01-13T01:40:11.1Z,2,REGULAR,period,start,[],0,,,1610612746,26,23,2024-01-13T01:40:11Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M47.00S,2024-01-13T01:40:23.3Z,2,REGULAR,2pt,Jump Shot,[],1626181,19.92444152431012,30.14705882352941,1610612746,26,25,2024-01-13T01:40:26Z,1660000,False,99.0,135.0,1,left,N. Powell 16' pullup Jump Shot (2 PTS) (D. Theis 1 AST),"[1626181, 1628464]",1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,16.74,Made,,,,,,,,,,2.0,D. Theis,1628464.0,1.0,,,,,
168,PT11M23.00S,2024-01-13T01:40:47.1Z,2,REGULAR,3pt,Jump Shot,[],1631223,91.5407358738502,96.32352941176471,1610612763,29,25,2024-01-13T01:40:50Z,1680000,False,232.0,27.0,1,right,D. Roddy 3PT  (5 PTS) (J. Konchar 1 AST),"[1631223, 1629723]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Right Corner 3,24+ Right,23.32,Made,,,,,,,,,,5.0,J. Konchar,1629723.0,1.0,,,,,
170,PT11M10.00S,2024-01-13T01:41:00.0Z,2,REGULAR,3pt,Jump Shot,[],1629599,9.674770039421814,4.166666666666666,1610612746,29,28,2024-01-13T01:41:03Z,1700000,False,229.0,38.0,1,left,A. Coffey 3PT  (3 PTS) (J. Harden 2 AST),"[1629599, 201935]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,23.24,Made,,,,,,,,,,3.0,J. Harden,201935.0,2.0,,,,,
172,PT10M52.00S,2024-01-13T01:41:18.1Z,2,REGULAR,3pt,Jump Shot,[],1631223,68.15045992115637,70.58823529411765,1610612763,29,28,2024-01-13T01:41:22Z,1720000,False,103.0,247.0,1,right,MISS D. Roddy 26' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,26.75,Missed,,,,,,,,,,,,,,,,,,
173,PT10M49.00S,2024-01-13T01:41:21.1Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,29,28,2024-01-13T01:41:22Z,1730000,False,,,0,,A. Coffey REBOUND (Off:0 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,,
174,PT10M35.00S,2024-01-13T01:41:35.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,10.85742444152431,64.2156862745098,1610612746,29,30,2024-01-13T01:41:40Z,1740000,False,-71.0,50.0,1,left,A. Coffey 8' fadeaway Jump Shot (5 PTS) (J. Harden 3 AST),"[1629599, 201935]",1610612746.0,LAC,fadeaway,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Left,8.67,Made,,,,,,,,,,5.0,J. Harden,201935.0,3.0,,,,,
177,PT10M08.00S,2024-01-13T01:42:26.5Z,2,REGULAR,3pt,Jump Shot,[],1629723,92.06636005256242,4.166666666666666,1610612763,29,30,2024-01-13T01:42:29Z,1770000,False,-229.0,22.0,1,right,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,23.03,Missed,,,,,,,,,,,,,,,,,,
178,PT10M04.00S,2024-01-13T01:42:29.5Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,29,30,2024-01-13T01:42:29Z,1780000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,,,
179,PT09M56.00S,2024-01-13T01:42:37.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,7.440867279894875,45.09803921568628,1610612746,29,32,2024-01-13T01:42:40Z,1790000,False,25.0,17.0,1,left,D. Theis alley-oop Layup (4 PTS) (J. Harden 4 AST),"[1628464, 201935]",1610612746.0,LAC,alley-oop,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,3.01,Made,,,,,,,,,,4.0,J. Harden,201935.0,4.0,,,,,
181,PT09M45.00S,2024-01-13T01:42:48.3Z,2,REGULAR,3pt,Jump Shot,[],1628991,71.56701708278581,17.647058823529413,1610612763,29,32,2024-01-13T01:42:51Z,1810000,False,-162.0,215.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,26.89,Missed,,,,,,,,,,,,,,,,,,
182,PT09M43.00S,2024-01-13T01:42:50.3Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,29,32,2024-01-13T01:42:51Z,1820000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,181.0,1.0,1.0,0.0,,,,,,,,,,,,,,
183,PT09M37.00S,2024-01-13T01:42:57.6Z,2,REGULAR,3pt,Jump Shot,[],201935,30.17411300919842,29.166666666666668,1610612746,29,35,2024-01-13T01:43:03Z,1830000,False,104.0,231.0,1,left,J. Harden 25' 3PT pullup (3 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.35,Made,,,,,,,,,,3.0,,,,,,,,
184,PT09M37.00S,2024-01-13T01:43:02.3Z,2,REGULAR,foul,personal,['1freethrow'],1629723,,,1610612746,29,35,2024-01-13T01:46:25Z,1840000,False,,,0,,J. Konchar shooting personal FOUL (1 PF) (Harden 1 FT),"[1629723, 201935]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Harden,201935.0
186,PT09M37.00S,2024-01-13T01:43:21.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,29,35,2024-01-13T01:47:26Z,1860000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M37.00S,2024-01-13T01:45:48.2Z,2,REGULAR,substitution,out,[],1629723,,,1610612746,29,35,2024-01-13T01:47:26Z,1870000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M37.00S,2024-01-13T01:45:48.2Z,2,REGULAR,substitution,in,[],1631246,,,1610612746,29,35,2024-01-13T01:47:26Z,1880000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M37.00S,2024-01-13T01:46:31.7Z,2,REGULAR,freethrow,1 of 1,[],201935,,,1610612746,29,36,2024-01-13T01:46:31Z,1890000,False,,,0,,J. Harden Free Throw 1 of 1 (4 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
190,PT09M23.00S,2024-01-13T01:46:48.9Z,2,REGULAR,foul,personal,['3freethrow'],202331,,,1610612763,29,36,2024-01-13T01:47:26Z,1900000,False,,,0,,P. George shooting personal FOUL (1 PF) (Jackson Jr. 3 FT),"[202331, 1628991]",1610612746.0,LAC,shooting,,,George,P. George,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Jackson Jr.,1628991.0
192,PT09M23.00S,2024-01-13T01:47:16.3Z,2,REGULAR,freethrow,1 of 3,[],1628991,,,1610612763,30,36,2024-01-13T01:47:46Z,1920000,False,,,0,,J. Jackson Jr. Free Throw 1 of 3 (9 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
193,PT09M23.00S,2024-01-13T01:47:16.3Z,2,REGULAR,freethrow,2 of 3,[],1628991,,,1610612763,30,36,2024-01-13T01:47:46Z,1930000,False,,,0,,MISS J. Jackson Jr. Free Throw 2 of 3,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
194,PT09M23.00S,2024-01-13T01:47:16.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,30,36,2024-01-13T01:47:46Z,1940000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,193.0,,,,,,,,,,,,,,,,,
195,PT09M23.00S,2024-01-13T01:47:16.3Z,2,REGULAR,freethrow,3 of 3,[],1628991,,,1610612763,31,36,2024-01-13T01:47:46Z,1950000,False,,,0,,J. Jackson Jr. Free Throw 3 of 3 (10 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
196,PT09M07.00S,2024-01-13T01:48:04.4Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612746,31,36,2024-01-13T01:50:32Z,1960000,False,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1631223]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right,,,,,,,,,2.0,Roddy,1631223.0,,,,,,,,,
216,PT09M07.00S,2024-01-13T01:48:04.4Z,2,REGULAR,steal,,[],1631223,,,1610612763,31,36,2024-01-13T01:50:32Z,1967500,False,,,0,,D. Roddy STEAL (1 STL),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
199,PT08M53.00S,2024-01-13T01:48:30.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,68.80749014454665,77.20588235294117,1610612763,34,36,2024-01-13T01:48:34Z,1990000,False,136.0,241.0,1,right,L. Kennard 27' 3PT  (3 PTS) (J. Jackson Jr. 1 AST),"[1628379, 1628991]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,27.65,Made,,,,,,,,,,3.0,J. Jackson Jr.,1628991.0,1.0,,,,,
201,PT08M37.00S,2024-01-13T01:48:46.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,7.835085413929041,44.6078431372549,1610612746,34,38,2024-01-13T01:48:49Z,2010000,False,27.0,21.0,1,left,N. Powell cutting finger roll Layup (4 PTS) (J. Harden 5 AST),"[1626181, 201935]",1610612746.0,LAC,cutting finger roll,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.43,Made,,,,,,,,,,4.0,J. Harden,201935.0,5.0,,,,,
203,PT08M28.00S,2024-01-13T01:48:55.1Z,2,REGULAR,turnover,lost ball,[],1631246,,,1610612763,34,38,2024-01-13T01:48:58Z,2030000,False,,,0,,V. Williams Jr. lost ball TURNOVER (1 TO),"[1631246, 1628464]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,Theis,1628464.0,,,,,,,,,
204,PT08M28.00S,2024-01-13T01:48:55.1Z,2,REGULAR,steal,,[],1628464,,,1610612746,34,38,2024-01-13T01:48:56Z,2040000,False,,,0,,D. Theis STEAL (1 STL),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
205,PT08M18.00S,2024-01-13T01:49:10.5Z,2,REGULAR,foul,personal,[],1628991,,,1610612746,34,38,2024-01-13T01:49:16Z,2050000,False,,,0,,J. Jackson Jr. personal FOUL (1 PF),"[1628991, 201935]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2004.0,1.0,1.0,Harden,201935.0
207,PT08M14.00S,2024-01-13T01:49:34.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628464,32.40801576872536,53.18627450980392,1610612746,34,41,2024-01-13T01:53:05Z,2070000,False,-16.0,252.0,1,left,D. Theis 25' 3PT pullup (7 PTS) (A. Coffey 1 AST),"[1628464, 1629599]",1610612746.0,LAC,pullup,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,25.26,Made,,,,,,,,,,7.0,A. Coffey,1629599.0,1.0,,,,,
208,PT08M01.00S,2024-01-13T01:49:47.1Z,2,REGULAR,3pt,Jump Shot,[],1628379,72.7496714848883,15.686274509803921,1610612763,37,41,2024-01-13T01:49:50Z,2080000,False,-172.0,204.0,1,right,L. Kennard 26' 3PT  (6 PTS) (D. Roddy 1 AST),"[1628379, 1631223]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,26.63,Made,,,,,,,,,,6.0,D. Roddy,1631223.0,1.0,,,,,
210,PT07M46.00S,2024-01-13T01:50:01.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,16.113666228646515,38.970588235294116,1610612746,37,43,2024-01-13T01:50:04Z,2100000,False,55.0,99.0,1,left,A. Coffey 11' pullup Jump Shot (7 PTS) (J. Harden 6 AST),"[1629599, 201935]",1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,11.33,Made,,,,,,,,,,7.0,J. Harden,201935.0,6.0,,,,,
213,PT07M26.00S,2024-01-13T01:50:21.5Z,2,REGULAR,turnover,lost ball,[],1631223,,,1610612763,37,43,2024-01-13T01:50:25Z,2120000,False,,,0,,D. Roddy lost ball TURNOVER (1 TO),"[1631223, 202331]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,George,202331.0,,,,,,,,,
214,PT07M26.00S,2024-01-13T01:50:21.5Z,2,REGULAR,steal,,[],202331,,,1610612746,37,43,2024-01-13T01:50:23Z,2130000,False,,,0,,P. George STEAL (2 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
215,PT07M16.00S,2024-01-13T01:50:31.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201935,9.937582128777924,50.245098039215684,1610612746,37,45,2024-01-13T01:50:36Z,2140000,False,-1.0,41.0,1,left,J. Harden driving floating Jump Shot (6 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,4.09,Made,,,,,,,,,,6.0,,,,,,,,
217,PT07M05.00S,2024-01-13T01:50:42.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,84.31340341655716,43.13725490196079,1610612763,37,45,2024-01-13T01:50:46Z,2150000,False,-34.0,95.0,1,right,MISS J. Jackson Jr. 10' driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.1,Missed,,,,,,,,,,,,,,,,,,
218,PT07M03.00S,2024-01-13T01:50:44.6Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612746,37,45,2024-01-13T01:50:46Z,2160000,False,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Center,,,217.0,1.0,1.0,0.0,,,,,,,,,,,,,,
219,PT06M57.00S,2024-01-13T01:50:53.1Z,2,REGULAR,foul,personal,['2freethrow'],1631223,,,1610612746,37,45,2024-01-13T01:51:49Z,2170000,False,,,0,,D. Roddy shooting personal FOUL (1 PF) (Theis 2 FT),"[1631223, 1628464]",1610612763.0,MEM,shooting,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1629175.0,1.0,0.0,Theis,1628464.0
222,PT06M57.00S,2024-01-13T01:51:29.8Z,2,REGULAR,substitution,out,[],1631367,,,1610612746,37,45,2024-01-13T01:51:41Z,2200000,False,,,0,,SUB out: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M57.00S,2024-01-13T01:51:29.8Z,2,REGULAR,substitution,out,[],1628991,,,1610612746,37,45,2024-01-13T01:51:41Z,2210000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M57.00S,2024-01-13T01:51:29.8Z,2,REGULAR,substitution,out,[],1631223,,,1610612746,37,45,2024-01-13T01:51:41Z,2220000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M57.00S,2024-01-13T01:51:29.8Z,2,REGULAR,substitution,in,[],1630214,,,1610612746,37,45,2024-01-13T01:51:41Z,2230000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M57.00S,2024-01-13T01:51:29.8Z,2,REGULAR,substitution,in,[],1630533,,,1610612746,37,45,2024-01-13T01:51:41Z,2240000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M57.00S,2024-01-13T01:51:29.8Z,2,REGULAR,substitution,in,[],1630217,,,1610612746,37,45,2024-01-13T01:51:41Z,2250000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M57.00S,2024-01-13T01:51:54.2Z,2,REGULAR,freethrow,1 of 2,[],1628464,,,1610612746,37,45,2024-01-13T01:52:24Z,2260000,False,,,0,,MISS D. Theis Free Throw 1 of 2,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
229,PT06M57.00S,2024-01-13T01:51:54.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,37,45,2024-01-13T01:52:24Z,2270000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,228.0,,,,,,,,,,,,,,,,,
230,PT06M57.00S,2024-01-13T01:51:54.2Z,2,REGULAR,freethrow,2 of 2,[],1628464,,,1610612746,37,45,2024-01-13T01:52:24Z,2280000,False,,,0,,MISS D. Theis Free Throw 2 of 2,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
231,PT06M53.00S,2024-01-13T01:51:58.2Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,37,45,2024-01-13T01:52:24Z,2290000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,230.0,1.0,1.0,0.0,,,,,,,,,,,,,,
232,PT06M40.00S,2024-01-13T01:52:00.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630217,91.93495400788436,52.94117647058824,1610612763,37,45,2024-01-13T01:55:13Z,2300000,False,15.0,23.0,1,right,MISS D. Bane driving bank Hook,[1630217],1610612763.0,MEM,driving bank,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,,
233,PT06M38.00S,2024-01-13T01:52:02.6Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612746,37,45,2024-01-13T01:52:05Z,2310000,False,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,232.0,2.0,2.0,0.0,,,,,,,,,,,,,,
234,PT06M35.00S,2024-01-13T01:52:05.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202331,6.652431011826544,48.03921568627451,1610612746,37,47,2024-01-13T01:52:10Z,2320000,False,10.0,10.0,1,left,P. George running finger roll Layup (6 PTS) (D. Theis 2 AST),"[202331, 1628464]",1610612746.0,LAC,running finger roll,,,George,P. George,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,,,,,,6.0,D. Theis,1628464.0,2.0,,,,,
236,PT06M35.00S,2024-01-13T01:52:10.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,37,47,2024-01-13T01:52:10Z,2340000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M21.00S,2024-01-13T01:55:20.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630214,83.26215505913272,48.28431372549019,1610612763,39,47,2024-01-13T01:55:24Z,2350000,False,-9.0,105.0,1,right,X. Tillman 10' floating Jump Shot (8 PTS) (L. Kennard 3 AST),"[1630214, 1628379]",1610612763.0,MEM,floating,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,10.52,Made,,,,,,,,,,8.0,L. Kennard,1628379.0,3.0,,,,,
240,PT06M03.00S,2024-01-13T01:55:38.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,7.440867279894875,41.17647058823529,1610612746,39,49,2024-01-13T01:55:42Z,2370000,False,44.0,17.0,1,left,N. Powell driving floating Jump Shot (6 PTS),[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,4.74,Made,,,,,,,,,,6.0,,,,,,,,
241,PT05M50.00S,2024-01-13T01:55:53.4Z,2,REGULAR,violation,kicked ball,[],1628464,,,1610612763,39,49,2024-01-13T01:56:04Z,2380000,False,,,0,,D. Theis kicked ball VIOLATION,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,2004.0,,,,
242,PT05M43.00S,2024-01-13T01:56:12.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,86.15308804204993,36.51960784313725,1610612763,39,49,2024-01-13T01:56:17Z,2390000,False,-67.0,78.0,1,right,MISS Z. Williams 10' pullup Shot,[1630533],1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Left,10.29,Missed,,,,,,,,,,,,,,,,,,
243,PT05M41.00S,2024-01-13T01:56:14.8Z,2,REGULAR,rebound,offensive,[],1630533,,,1610612763,39,49,2024-01-13T01:56:17Z,2400000,False,,,0,,Z. Williams REBOUND (Off:1 Def:0),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,242.0,1.0,0.0,1.0,,,,,,,,,,,,,,
244,PT05M40.00S,2024-01-13T01:56:16.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630533,91.40932982917214,45.83333333333333,1610612763,39,49,2024-01-13T01:56:19Z,2410000,False,-21.0,28.0,1,right,MISS Z. Williams putback Layup - blocked,"[1630533, 1628464]",1610612763.0,MEM,putback,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,Theis,1628464.0,,,,,,,,,,,,
263,PT05M40.00S,2024-01-13T01:56:16.0Z,2,REGULAR,block,,[],1628464,,,1610612763,39,49,2024-01-13T01:59:04Z,2415000,False,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
245,PT05M40.00S,2024-01-13T01:56:16.0Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,39,49,2024-01-13T01:56:19Z,2420000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,244.0,2.0,2.0,0.0,,,,,,,,,,,,,,
246,PT05M29.00S,2024-01-13T01:56:26.7Z,2,REGULAR,3pt,Jump Shot,[],201935,24.26084099868594,12.745098039215685,1610612746,39,49,2024-01-13T01:56:30Z,2430000,False,186.0,176.0,1,left,MISS J. Harden 25' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
247,PT05M27.00S,2024-01-13T01:56:28.7Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612763,39,49,2024-01-13T01:56:30Z,2440000,False,,,0,,L. Kennard REBOUND (Off:0 Def:4),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,246.0,4.0,4.0,0.0,,,,,,,,,,,,,,
248,PT05M16.00S,2024-01-13T01:56:39.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,93.11760840998686,53.431372549019606,1610612763,41,49,2024-01-13T01:56:44Z,2450000,False,17.0,12.0,1,right,X. Tillman cutting Layup (10 PTS) (L. Kennard 4 AST),"[1630214, 1628379]",1610612763.0,MEM,cutting,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,,,,10.0,L. Kennard,1628379.0,4.0,,,,,
250,PT04M57.00S,2024-01-13T01:56:58.5Z,2,REGULAR,2pt,Jump Shot,[],202331,23.603810775295663,34.80392156862745,1610612746,41,51,2024-01-13T01:57:01Z,2470000,False,76.0,169.0,1,left,P. George 18' pullup Jump Shot (8 PTS) (D. Theis 3 AST),"[202331, 1628464]",1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Right Center,18.57,Made,,,,,,,,,,8.0,D. Theis,1628464.0,3.0,,,,,
252,PT04M43.00S,2024-01-13T01:57:12.7Z,2,REGULAR,3pt,Jump Shot,[],1631246,74.32654402102497,86.27450980392157,1610612763,44,51,2024-01-13T01:57:16Z,2490000,False,181.0,189.0,1,right,V. Williams Jr. 26' 3PT  (3 PTS) (Z. Williams 2 AST),"[1631246, 1630533]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,26.18,Made,,,,,,,,,,3.0,Z. Williams,1630533.0,2.0,,,,,
254,PT04M41.00S,2024-01-13T01:57:19.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612746,44,51,2024-01-13T01:57:19Z,2510000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M41.00S,2024-01-13T01:58:05.1Z,2,REGULAR,substitution,out,[],1630533,,,1610612746,44,51,2024-01-13T01:58:51Z,2520000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M41.00S,2024-01-13T01:58:05.1Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,44,51,2024-01-13T01:58:51Z,2530000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
