actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
80,PT05M20.00S,2024-02-02T01:21:53.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628386,93.64323258869908,49.754901960784316,1610612739,14,19,2024-02-02T01:21:58Z,780000,False,-1.0,7.0,1,right,J. Allen running DUNK (6 PTS) (D. Mitchell 2 AST),"[1628386, 1628378]",1610612739.0,CLE,running,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,,,6.0,,,,,D. Mitchell,1628378.0,2.0,,,,
82,PT05M00.00S,2024-02-02T01:22:20.3Z,1,REGULAR,foul,offensive,[],1628991,,,1610612763,14,19,2024-02-02T01:23:08Z,800000,False,,,0,,J. Jackson Jr. offensive FOUL (1 PF),"[1628991, 1629731]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,1146.0,,,,,,,1.0,0.0,Wade,1629731.0
84,PT05M00.00S,2024-02-02T01:22:20.3Z,1,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,14,19,2024-02-02T01:23:08Z,820000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (2 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,1146.0,2.0,,,,,,,,,
88,PT05M00.00S,2024-02-02T01:22:37.3Z,1,REGULAR,substitution,out,[],1629622,,,1610612739,14,19,2024-02-02T01:23:25Z,825000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M00.00S,2024-02-02T01:22:37.3Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,14,19,2024-02-02T01:23:25Z,827500,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M46.00S,2024-02-02T01:22:54.4Z,1,REGULAR,foul,offensive,[],1628386,,,1610612739,14,19,2024-02-02T01:23:09Z,830000,False,,,0,,J. Allen charge offensive FOUL (1 PF),"[1628386, 1628991]",1610612739.0,CLE,charge,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628172.0,,,,,,,1.0,0.0,Jackson Jr.,1628991.0
87,PT04M46.00S,2024-02-02T01:22:54.4Z,1,REGULAR,turnover,offensive foul,[],1628386,,,1610612739,14,19,2024-02-02T01:22:54Z,850000,False,,,0,,J. Allen offensive foul TURNOVER (2 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628172.0,2.0,,,,,,,,,
90,PT04M26.00S,2024-02-02T01:23:31.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631246,6.521024967148489,48.77450980392157,1610612763,16,19,2024-02-02T01:23:36Z,860000,False,6.0,9.0,1,left,V. Williams Jr. driving reverse Layup (2 PTS),[1631246],1610612763.0,MEM,driving reverse,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,2.0,,,,,,,,,,,
91,PT04M13.00S,2024-02-02T01:23:44.6Z,1,REGULAR,foul,personal,['2freethrow'],1641713,,,1610612739,16,19,2024-02-02T01:24:02Z,870000,False,,,0,,G. Jackson shooting personal FOUL (1 PF) (LeVert 2 FT),"[1641713, 1627747]",1610612763.0,MEM,shooting,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628172.0,,,,,,,1.0,0.0,LeVert,1627747.0
93,PT04M13.00S,2024-02-02T01:24:16.1Z,1,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,16,20,2024-02-02T01:24:16Z,890000,False,,,0,,C. LeVert Free Throw 1 of 2 (1 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
94,PT04M13.00S,2024-02-02T01:24:17.2Z,1,REGULAR,substitution,out,[],1630583,,,1610612739,16,20,2024-02-02T01:24:24Z,900000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M13.00S,2024-02-02T01:24:17.2Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,16,20,2024-02-02T01:24:24Z,910000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M13.00S,2024-02-02T01:24:17.2Z,1,REGULAR,substitution,in,[],1631223,,,1610612739,16,20,2024-02-02T01:24:24Z,920000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M13.00S,2024-02-02T01:24:17.2Z,1,REGULAR,substitution,in,[],1627777,,,1610612739,16,20,2024-02-02T01:24:24Z,930000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M13.00S,2024-02-02T01:24:35.1Z,1,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,16,21,2024-02-02T01:24:35Z,940000,False,,,0,,C. LeVert Free Throw 2 of 2 (2 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
99,PT04M01.00S,2024-02-02T01:24:50.1Z,1,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612763,16,21,2024-02-02T01:25:11Z,950000,False,,,0,,G. Niang shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1627777, 1628991]",1610612739.0,CLE,shooting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,,,101283.0,,,,,,,1.0,0.0,Jackson Jr.,1628991.0
101,PT04M01.00S,2024-02-02T01:25:12.1Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,17,21,2024-02-02T01:25:12Z,970000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (8 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
102,PT04M01.00S,2024-02-02T01:25:24.6Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,18,21,2024-02-02T01:25:24Z,980000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (9 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
103,PT03M46.00S,2024-02-02T01:25:43.6Z,1,REGULAR,foul,personal,[],1631223,,,1610612739,18,21,2024-02-02T01:25:57Z,990000,False,,,0,,D. Roddy personal FOUL (1 PF),"[1631223, 1627747]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1146.0,,,,,,,1.0,0.0,LeVert,1627747.0
106,PT03M34.00S,2024-02-02T01:26:26.1Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612739,18,21,2024-02-02T01:26:29Z,1020000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 1628991]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Jackson Jr.,1628991.0,,,,,,,
107,PT03M34.00S,2024-02-02T01:26:26.1Z,1,REGULAR,steal,,[],1628991,,,1610612763,18,21,2024-02-02T01:26:28Z,1030000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
108,PT03M30.00S,2024-02-02T01:26:30.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631367,30.699737187910642,33.57843137254902,1610612763,18,21,2024-02-02T01:26:35Z,1040000,False,82.0,236.0,1,left,MISS J. Gilyard 25' running 3PT,[1631367],1610612763.0,MEM,running,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Right Center,25.0,Missed,,,,,,,,,,,,,,,,,,
109,PT03M25.00S,2024-02-02T01:26:35.6Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612739,18,21,2024-02-02T01:26:35Z,1050000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,
110,PT03M18.00S,2024-02-02T01:26:41.7Z,1,REGULAR,3pt,Jump Shot,[],1628378,65.65374507227332,23.03921568627451,1610612739,18,21,2024-02-02T01:26:47Z,1060000,False,-135.0,270.0,1,right,MISS D. Mitchell 30' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,30.21,Missed,,,,,,,,,,,,,,,,,,
111,PT03M15.00S,2024-02-02T01:26:44.7Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,18,21,2024-02-02T01:26:47Z,1070000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,110.0,2.0,2.0,0.0,,,,,,,,,,,,
112,PT03M11.00S,2024-02-02T01:26:49.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631246,7.835085413929041,50.98039215686274,1610612763,20,21,2024-02-02T01:26:54Z,1080000,False,-5.0,21.0,1,left,V. Williams Jr. running Layup (4 PTS) (J. Jackson Jr. 3 AST),"[1631246, 1628991]",1610612763.0,MEM,running,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,4.0,,,,,J. Jackson Jr.,1628991.0,3.0,,,,
115,PT02M57.00S,2024-02-02T01:27:10.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,20,21,2024-02-02T01:27:10Z,1110000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M57.00S,2024-02-02T01:29:41.6Z,1,REGULAR,substitution,out,[],1631246,,,1610612739,20,21,2024-02-02T01:29:56Z,1120000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M57.00S,2024-02-02T01:29:41.6Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,20,21,2024-02-02T01:29:56Z,1130000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M57.00S,2024-02-02T01:29:41.6Z,1,REGULAR,substitution,in,[],1629723,,,1610612739,20,21,2024-02-02T01:29:56Z,1140000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M57.00S,2024-02-02T01:29:41.6Z,1,REGULAR,substitution,in,[],1629622,,,1610612739,20,21,2024-02-02T01:29:56Z,1150000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M53.00S,2024-02-02T01:30:17.5Z,1,REGULAR,foul,personal,[],1631223,,,1610612739,20,21,2024-02-02T01:30:26Z,1160000,False,,,0,,D. Roddy personal FOUL (2 PF),"[1631223, 1628386]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,101283.0,,,,,,,2.0,0.0,Allen,1628386.0
122,PT02M53.00S,2024-02-02T01:30:25.9Z,1,REGULAR,substitution,out,[],1628991,,,1610612739,20,21,2024-02-02T01:30:32Z,1180000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M53.00S,2024-02-02T01:30:25.9Z,1,REGULAR,substitution,in,[],1641998,,,1610612739,20,21,2024-02-02T01:30:32Z,1190000,False,,,0,,SUB in: T. Jemison,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M45.00S,2024-02-02T01:30:46.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,86.41590013140605,49.754901960784316,1610612739,20,23,2024-02-02T01:30:51Z,1200000,False,-1.0,75.0,1,right,C. LeVert 7' floating Jump Shot (4 PTS) (J. Allen 2 AST),"[1627747, 1628386]",1610612739.0,CLE,floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,7.52,Made,,,,,,,4.0,,,,,J. Allen,1628386.0,2.0,,,,
126,PT02M25.00S,2024-02-02T01:31:05.6Z,1,REGULAR,3pt,Jump Shot,[],1641713,34.90473061760841,64.2156862745098,1610612763,23,23,2024-02-02T01:31:10Z,1220000,False,-71.0,276.0,1,left,G. Jackson 28' 3PT  (3 PTS) (D. Roddy 1 AST),"[1641713, 1631223]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,28.46,Made,,,,,,,3.0,,,,,D. Roddy,1631223.0,1.0,,,,
128,PT02M02.00S,2024-02-02T01:31:28.8Z,1,REGULAR,2pt,Jump Shot,[],1628386,80.23981603153744,22.54901960784314,1610612739,23,23,2024-02-02T01:31:35Z,1240000,False,-137.0,133.0,1,right,MISS J. Allen 19' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left Center,19.13,Missed,,,,,,,,,,,,,,,,,,
129,PT01M57.00S,2024-02-02T01:31:33.8Z,1,REGULAR,rebound,offensive,[],1629622,,,1610612739,23,23,2024-02-02T01:31:35Z,1250000,False,,,0,,M. Strus REBOUND (Off:1 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Left Center,,,,,128.0,3.0,2.0,1.0,,,,,,,,,,,,
130,PT01M57.00S,2024-02-02T01:31:34.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629622,94.40999984741211,50.0,1610612739,23,25,2024-02-02T01:31:34Z,1260000,False,0.0,0.0,1,right,M. Strus tip Layup (2 PTS),[1629622],1610612739.0,CLE,tip,,,Strus,M. Strus,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,,
131,PT01M49.00S,2024-02-02T01:31:41.8Z,1,REGULAR,3pt,Jump Shot,[],1641713,30.831143232588698,78.67647058823529,1610612763,23,25,2024-02-02T01:31:45Z,1270000,False,-143.0,237.0,1,left,MISS G. Jackson 27' pullup 3PT,[1641713],1610612763.0,MEM,pullup,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,27.73,Missed,,,,,,,,,,,,,,,,,,
132,PT01M47.00S,2024-02-02T01:31:43.8Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,23,25,2024-02-02T01:31:45Z,1280000,False,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,131.0,2.0,2.0,0.0,,,,,,,,,,,,
133,PT01M40.00S,2024-02-02T01:31:51.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,88.25558475689881,49.50980392156863,1610612739,23,25,2024-02-02T01:31:56Z,1290000,False,-2.0,58.0,1,right,MISS J. Allen floating Shot - blocked,"[1628386, 1641998]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,5.8,Missed,Jemison,1641998.0,,,,,,,,,,,,,,,,
134,PT01M40.00S,2024-02-02T01:31:51.1Z,1,REGULAR,block,,[],1641998,,,1610612739,23,25,2024-02-02T01:31:53Z,1300000,False,,,0,,T. Jemison BLOCK (1 BLK),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT01M36.00S,2024-02-02T01:31:55.1Z,1,REGULAR,rebound,offensive,[],1629622,,,1610612739,23,25,2024-02-02T01:31:56Z,1310000,False,,,0,,M. Strus REBOUND (Off:2 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,133.0,4.0,2.0,2.0,,,,,,,,,,,,
136,PT01M35.00S,2024-02-02T01:31:56.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,65.39093298291722,47.794117647058826,1610612739,23,25,2024-02-02T01:32:00Z,1320000,False,-11.0,273.0,1,right,MISS M. Strus 27' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,27.3,Missed,,,,,,,,,,,,,,,,,,
137,PT01M32.00S,2024-02-02T01:31:58.9Z,1,REGULAR,rebound,defensive,[],1631367,,,1610612763,23,25,2024-02-02T01:31:58Z,1330000,False,,,0,,J. Gilyard REBOUND (Off:0 Def:1),[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Center,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,
138,PT01M27.00S,2024-02-02T01:32:03.9Z,1,REGULAR,3pt,Jump Shot,[],1629723,11.777266754270697,95.83333333333334,1610612763,23,25,2024-02-02T01:32:12Z,1340000,False,-229.0,58.0,1,left,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
139,PT01M24.00S,2024-02-02T01:32:06.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,23,25,2024-02-02T01:32:12Z,1350000,False,,,0,,J. Allen REBOUND (Off:0 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,,,138.0,4.0,4.0,0.0,,,,,,,,,,,,
140,PT01M18.00S,2024-02-02T01:32:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,92.32917214191852,55.14705882352941,1610612739,23,25,2024-02-02T01:32:18Z,1360000,False,26.0,20.0,1,right,MISS J. Allen driving finger roll Layup,[1628386],1610612739.0,CLE,driving finger roll,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
141,PT01M14.00S,2024-02-02T01:32:17.5Z,1,REGULAR,rebound,defensive,[],1641998,,,1610612763,23,25,2024-02-02T01:32:18Z,1370000,False,,,0,,T. Jemison REBOUND (Off:0 Def:1),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,
144,PT01M12.00S,2024-02-02T01:32:33.1Z,1,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612763,23,25,2024-02-02T01:32:46Z,1400000,False,,,0,,G. Niang shooting personal FOUL (2 PF) (Konchar 2 FT),"[1627777, 1629723]",1610612739.0,CLE,shooting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628172.0,,,,,,,2.0,0.0,Konchar,1629723.0
146,PT01M12.00S,2024-02-02T01:32:47.1Z,1,REGULAR,freethrow,1 of 2,[],1629723,,,1610612763,24,25,2024-02-02T01:32:47Z,1420000,False,,,0,,J. Konchar Free Throw 1 of 2 (3 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
147,PT01M12.00S,2024-02-02T01:32:52.3Z,1,REGULAR,substitution,out,[],1628386,,,1610612763,24,25,2024-02-02T01:32:58Z,1430000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M12.00S,2024-02-02T01:32:52.3Z,1,REGULAR,substitution,in,[],1627745,,,1610612763,24,25,2024-02-02T01:32:58Z,1440000,False,,,0,,SUB in: D. Jones,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M12.00S,2024-02-02T01:33:01.1Z,1,REGULAR,freethrow,2 of 2,[],1629723,,,1610612763,25,25,2024-02-02T01:33:01Z,1450000,False,,,0,,J. Konchar Free Throw 2 of 2 (4 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
150,PT00M59.90S,2024-02-02T01:33:15.6Z,1,REGULAR,3pt,Jump Shot,[],1627777,72.22404730617609,15.441176470588236,1610612739,25,25,2024-02-02T01:33:20Z,1460000,False,-173.0,209.0,1,right,MISS G. Niang 27' 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,27.09,Missed,,,,,,,,,,,,,,,,,,
151,PT00M57.70S,2024-02-02T01:33:17.8Z,1,REGULAR,rebound,defensive,[],1641998,,,1610612763,25,25,2024-02-02T01:33:20Z,1470000,False,,,0,,T. Jemison REBOUND (Off:0 Def:2),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Above the Break 3,24+ Left Center,,,,,150.0,2.0,2.0,0.0,,,,,,,,,,,,
152,PT00M50.80S,2024-02-02T01:33:25.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,6.389618922470433,53.92156862745098,1610612763,25,25,2024-02-02T01:33:30Z,1480000,False,-20.0,8.0,1,left,MISS D. Roddy driving reverse Layup - blocked,"[1631223, 1627745]",1610612763.0,MEM,driving reverse,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,2.1,Missed,Jones,1627745.0,,,,,,,,,,,,,,,,
153,PT00M50.80S,2024-02-02T01:33:25.6Z,1,REGULAR,block,,[],1627745,,,1610612763,25,25,2024-02-02T01:33:28Z,1490000,False,,,0,,D. Jones BLOCK (1 BLK),[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
154,PT00M47.50S,2024-02-02T01:33:28.9Z,1,REGULAR,rebound,defensive,[],1627745,,,1610612739,25,25,2024-02-02T01:33:30Z,1500000,False,,,0,,D. Jones REBOUND (Off:0 Def:1),[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,,,,,152.0,1.0,1.0,0.0,,,,,,,,,,,,
155,PT00M42.10S,2024-02-02T01:33:35.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627777,87.99277266754271,50.73529411764706,1610612739,25,27,2024-02-02T01:33:39Z,1510000,False,4.0,60.0,1,right,G. Niang 6' turnaround Hook (2 PTS),[1627777],1610612739.0,CLE,turnaround,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,6.05,Made,,,,,,,2.0,,,,,,,,,,,
156,PT00M31.20S,2024-02-02T01:33:49.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631223,9.149145860709593,48.77450980392157,1610612763,27,27,2024-02-02T01:33:53Z,1520000,False,6.0,34.0,1,left,D. Roddy driving floating bank Jump Shot (2 PTS) (J. Gilyard 2 AST),"[1631223, 1631367]",1610612763.0,MEM,driving floating bank,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,3.41,Made,,,,,,,2.0,,,,,J. Gilyard,1631367.0,2.0,,,,
158,PT00M12.40S,2024-02-02T01:34:12.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627745,86.41590013140605,49.26470588235294,1610612739,27,27,2024-02-02T01:44:58Z,1540000,False,-4.0,75.0,1,right,MISS D. Jones 7' floating Shot,[1627745],1610612739.0,CLE,floating,,,Jones,D. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.53,Missed,,,,,,,,,,,,,,,,,,
159,PT00M08.50S,2024-02-02T01:34:16.8Z,1,REGULAR,rebound,defensive,[],1631223,,,1610612763,27,27,2024-02-02T01:34:16Z,1550000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,
160,PT00M02.70S,2024-02-02T01:34:22.5Z,1,REGULAR,3pt,Jump Shot,[],1641713,31.61957950065703,21.568627450980394,1610612763,27,27,2024-02-02T01:34:52Z,1560000,False,142.0,245.0,1,left,MISS G. Jackson 28' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,28.3,Missed,,,,,,,,,,,,,,,,,,
161,PT00M00.20S,2024-02-02T01:34:25.0Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,27,27,2024-02-02T01:34:25Z,1570000,False,,,0,,M. Strus REBOUND (Off:2 Def:3),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,160.0,5.0,3.0,2.0,,,,,,,,,,,,
162,PT00M00.00S,2024-02-02T01:34:30.2Z,1,REGULAR,period,end,[],0,,,1610612739,27,27,2024-02-02T01:34:30Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-02-02T01:36:46.8Z,2,REGULAR,substitution,out,['startperiod'],1631367,,,1610612739,27,27,2024-02-02T01:37:03Z,1590000,False,,,0,,SUB out: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-02-02T01:36:46.8Z,2,REGULAR,substitution,out,['startperiod'],1631223,,,1610612739,27,27,2024-02-02T01:37:03Z,1600000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-02-02T01:36:46.8Z,2,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,27,27,2024-02-02T01:37:03Z,1610000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-02-02T01:36:46.8Z,2,REGULAR,substitution,in,['startperiod'],1630590,,,1610612739,27,27,2024-02-02T01:37:03Z,1620000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
