actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
86,PT04M28.00S,2023-11-30T01:23:01.8Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,16,17,2023-11-30T01:23:04Z,850000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,85.0,1.0,1.0,0.0,,,,
87,PT04M20.00S,2023-11-30T01:23:12.1Z,1,REGULAR,foul,personal,['2freethrow'],1631223,,,1610612762,16,17,2023-11-30T01:23:33Z,860000,False,,,0,,D. Roddy shooting personal FOUL (1 PF) (Clarkson 2 FT),"[1631223, 203903]",1610612763.0,MEM,shooting,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,1627526.0,1.0,0.0,Clarkson,203903.0,,,,,,,,,,,,,,,
89,PT04M20.00S,2023-11-30T01:23:41.6Z,1,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,16,18,2023-11-30T01:23:41Z,880000,False,,,0,,J. Clarkson Free Throw 1 of 2 (4 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
90,PT04M20.00S,2023-11-30T01:23:42.3Z,1,REGULAR,substitution,out,[],1628991,,,1610612762,16,18,2023-11-30T01:24:01Z,890000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M20.00S,2023-11-30T01:23:42.3Z,1,REGULAR,substitution,out,[],1631223,,,1610612762,16,18,2023-11-30T01:24:01Z,900000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M20.00S,2023-11-30T01:23:42.3Z,1,REGULAR,substitution,out,[],1641718,,,1610612762,16,18,2023-11-30T01:24:01Z,910000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M20.00S,2023-11-30T01:23:42.3Z,1,REGULAR,substitution,out,[],1631323,,,1610612762,16,18,2023-11-30T01:24:01Z,920000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M20.00S,2023-11-30T01:23:42.3Z,1,REGULAR,substitution,out,[],1628381,,,1610612762,16,18,2023-11-30T01:24:01Z,930000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M20.00S,2023-11-30T01:23:42.3Z,1,REGULAR,substitution,in,[],1631246,,,1610612762,16,18,2023-11-30T01:24:01Z,940000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M20.00S,2023-11-30T01:23:42.3Z,1,REGULAR,substitution,in,[],1630583,,,1610612762,16,18,2023-11-30T01:24:01Z,950000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M20.00S,2023-11-30T01:23:42.3Z,1,REGULAR,substitution,in,[],1629659,,,1610612762,16,18,2023-11-30T01:24:01Z,960000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M20.00S,2023-11-30T01:23:42.3Z,1,REGULAR,substitution,in,[],203482,,,1610612762,16,18,2023-11-30T01:24:01Z,970000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M20.00S,2023-11-30T01:23:42.3Z,1,REGULAR,substitution,in,[],1629012,,,1610612762,16,18,2023-11-30T01:24:01Z,980000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M20.00S,2023-11-30T01:24:11.0Z,1,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,16,19,2023-11-30T01:24:11Z,990000,False,,,0,,J. Clarkson Free Throw 2 of 2 (5 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
101,PT04M00.00S,2023-11-30T01:24:32.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,83.13074901445466,46.568627450980394,1610612763,16,19,2023-11-30T01:24:39Z,1000000,False,-17.0,106.0,1,right,MISS J. Nowell 10' floating Shot,[1629669],1610612763.0,MEM,floating,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.75,Missed,,,,,,,,,,,,,
102,PT03M58.00S,2023-11-30T01:24:34.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,16,19,2023-11-30T01:24:52Z,1010000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,101.0,,,,,,,
104,PT03M43.00S,2023-11-30T01:25:01.7Z,1,REGULAR,3pt,Jump Shot,[],1631117,7.835085413929041,96.32352941176471,1610612762,16,19,2023-11-30T01:25:07Z,1030000,False,-232.0,21.0,1,left,MISS W. Kessler 3PT,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,,,,23.26,Missed,,,,,,,,,,,,,
105,PT03M40.00S,2023-11-30T01:25:04.7Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,16,19,2023-11-30T01:25:07Z,1040000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,104.0,2.0,2.0,0.0,,,,
106,PT03M36.00S,2023-11-30T01:25:08.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,64.20827858081472,65.19607843137256,1610612763,16,19,2023-11-30T01:25:13Z,1050000,False,76.0,284.0,1,right,MISS D. Bane 29' running pullup 3PT,[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,29.39,Missed,,,,,,,,,,,,,
107,PT03M33.00S,2023-11-30T01:25:12.6Z,1,REGULAR,rebound,offensive,[],1631246,,,1610612763,16,19,2023-11-30T01:25:12Z,1060000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:0),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,106.0,1.0,0.0,1.0,,,,
109,PT03M25.00S,2023-11-30T01:25:35.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631246,76.16622864651774,86.76470588235294,1610612763,19,19,2023-11-30T01:25:39Z,1080000,False,184.0,172.0,1,right,V. Williams Jr. 25' 3PT  (3 PTS) (D. Bane 3 AST),"[1631246, 1630217]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,25.14,Made,3.0,D. Bane,1630217.0,3.0,,,,,,,,,
111,PT03M04.00S,2023-11-30T01:25:55.7Z,1,REGULAR,turnover,lost ball,[],203903,,,1610612762,19,19,2023-11-30T01:25:58Z,1100000,False,,,0,,J. Clarkson lost ball TURNOVER (3 TO),"[203903, 1630217]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,3.0,,,,,,,Bane,1630217.0
112,PT03M04.00S,2023-11-30T01:25:55.7Z,1,REGULAR,steal,,[],1630217,,,1610612763,19,19,2023-11-30T01:25:57Z,1110000,False,,,0,,D. Bane STEAL (2 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
113,PT03M01.00S,2023-11-30T01:26:01.1Z,1,REGULAR,foul,personal,['2freethrow'],1629659,,,1610612763,19,19,2023-11-30T01:26:21Z,1120000,False,,,0,,T. Horton-Tucker shooting personal FOUL (1 PF) (Aldama 2 FT),"[1629659, 1630583]",1610612762.0,UTA,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,1830.0,1.0,0.0,Aldama,1630583.0,,,,,,,,,,,,,,,
115,PT03M01.00S,2023-11-30T01:26:34.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630583,,,1610612763,19,19,2023-11-30T01:26:34Z,1140000,False,,,0,,MISS S. Aldama Free Throw 1 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
116,PT03M01.00S,2023-11-30T01:26:34.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,19,19,2023-11-30T01:26:34Z,1150000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,115.0,,,,,,,
117,PT03M01.00S,2023-11-30T01:26:35.3Z,1,REGULAR,substitution,out,[],203903,,,1610612763,19,19,2023-11-30T01:26:48Z,1160000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M01.00S,2023-11-30T01:26:35.3Z,1,REGULAR,substitution,in,[],1630534,,,1610612763,19,19,2023-11-30T01:26:48Z,1170000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M01.00S,2023-11-30T01:26:52.6Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630583,,,1610612763,19,19,2023-11-30T01:26:52Z,1180000,False,,,0,,MISS S. Aldama Free Throw 2 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
120,PT02M58.00S,2023-11-30T01:26:54.9Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612762,19,19,2023-11-30T01:26:54Z,1190000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,119.0,1.0,1.0,0.0,,,,
121,PT02M44.00S,2023-11-30T01:27:09.5Z,1,REGULAR,2pt,Jump Shot,[],1629012,8.09789750328515,14.950980392156863,1610612762,19,19,2023-11-30T01:27:13Z,1200000,False,175.0,24.0,1,left,MISS C. Sexton 17' pullup Shot,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Right,,,,,,17.68,Missed,,,,,,,,,,,,,
122,PT02M41.00S,2023-11-30T01:27:12.5Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,19,19,2023-11-30T01:27:13Z,1210000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,121.0,1.0,1.0,0.0,,,,
123,PT02M26.00S,2023-11-30T01:27:27.8Z,1,REGULAR,3pt,Jump Shot,[],1630217,92.32917214191852,3.431372549019608,1610612763,22,19,2023-11-30T01:27:31Z,1220000,False,-233.0,20.0,1,right,D. Bane 3PT  (5 PTS) (J. Nowell 1 AST),"[1630217, 1629669]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,,,23.36,Made,5.0,J. Nowell,1629669.0,1.0,,,,,,,,,
125,PT02M24.00S,2023-11-30T01:27:31.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,22,19,2023-11-30T01:27:36Z,1240000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M09.00S,2023-11-30T01:30:41.7Z,1,REGULAR,turnover,bad pass,[],1629659,,,1610612762,22,19,2023-11-30T01:30:44Z,1250000,False,,,0,,T. Horton-Tucker bad pass TURNOVER (1 TO),"[1629659, 202687]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,,Biyombo,202687.0
128,PT02M09.00S,2023-11-30T01:30:41.7Z,1,REGULAR,steal,,[],202687,,,1610612763,22,19,2023-11-30T01:30:43Z,1260000,False,,,0,,B. Biyombo STEAL (1 STL),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
130,PT01M48.00S,2023-11-30T01:31:21.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631246,91.67214191852825,95.09803921568627,1610612763,22,19,2023-11-30T01:31:28Z,1280000,False,225.0,26.0,1,right,MISS V. Williams Jr. 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Right Corner 3,24+ Right,,,,,,22.7,Missed,,,,,,,,,,,,,
131,PT01M43.00S,2023-11-30T01:31:26.5Z,1,REGULAR,rebound,offensive,[],1631246,,,1610612763,22,19,2023-11-30T01:31:28Z,1290000,False,,,0,,V. Williams Jr. REBOUND (Off:2 Def:0),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,130.0,2.0,0.0,2.0,,,,
132,PT01M42.00S,2023-11-30T01:31:27.8Z,1,REGULAR,turnover,bad pass,[],1631246,,,1610612763,22,19,2023-11-30T01:31:30Z,1300000,False,,,0,,V. Williams Jr. bad pass TURNOVER (1 TO),"[1631246, 203482]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,,Olynyk,203482.0
133,PT01M42.00S,2023-11-30T01:31:27.8Z,1,REGULAR,steal,,[],203482,,,1610612762,22,19,2023-11-30T01:31:29Z,1310000,False,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
134,PT01M37.00S,2023-11-30T01:31:33.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629659,8.754927726675426,41.66666666666667,1610612762,22,19,2023-11-30T01:31:39Z,1320000,False,42.0,30.0,1,left,MISS T. Horton-Tucker running finger roll Layup,[1629659],1610612762.0,UTA,running finger roll,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.13,Missed,,,,,,,,,,,,,
135,PT01M34.00S,2023-11-30T01:31:36.4Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,22,19,2023-11-30T01:31:39Z,1330000,False,,,0,,W. Kessler REBOUND (Off:1 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,134.0,2.0,1.0,1.0,,,,
136,PT01M34.00S,2023-11-30T01:31:36.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1631117,5.590000152587891,50.0,1610612762,22,19,2023-11-30T01:31:41Z,1340000,False,0.0,0.0,1,left,MISS W. Kessler tip Layup,[1631117],1610612762.0,UTA,tip,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
137,PT01M32.00S,2023-11-30T01:31:38.5Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,22,19,2023-11-30T01:31:41Z,1350000,False,,,0,,W. Kessler REBOUND (Off:2 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,136.0,3.0,1.0,2.0,,,,
138,PT01M28.00S,2023-11-30T01:31:42.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203482,24.655059132720105,14.215686274509803,1610612762,22,22,2023-11-30T01:31:46Z,1360000,False,179.0,179.0,1,left,K. Olynyk 25' 3PT  (3 PTS) (C. Sexton 1 AST),"[203482, 1629012]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,,,25.33,Made,3.0,C. Sexton,1629012.0,1.0,,,,,,,,,
140,PT01M04.00S,2023-11-30T01:32:06.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,91.93495400788436,45.34313725490196,1610612763,24,22,2023-11-30T01:32:10Z,1380000,False,-23.0,23.0,1,right,D. Bane driving finger roll Layup (7 PTS),[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,3.3,Made,7.0,,,,,,,,,,,,
141,PT00M42.60S,2023-11-30T01:32:27.5Z,1,REGULAR,3pt,Jump Shot,[],1630534,10.988830486202366,95.83333333333334,1610612762,24,25,2023-11-30T01:32:30Z,1390000,False,-229.0,51.0,1,left,O. Agbaji 3PT  (3 PTS) (C. Sexton 2 AST),"[1630534, 1629012]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,,,,23.48,Made,3.0,C. Sexton,1629012.0,2.0,,,,,,,,,
143,PT00M27.10S,2023-11-30T01:32:50.1Z,1,REGULAR,2pt,Hook,[],1630583,90.22667542706965,31.862745098039213,1610612763,24,25,2023-11-30T01:32:52Z,1410000,False,-91.0,39.0,1,right,MISS S. Aldama 9' Hook,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,,,,,,9.89,Missed,,,,,,,,,,,,,
144,PT00M25.40S,2023-11-30T01:32:51.8Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,24,25,2023-11-30T01:32:52Z,1420000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,143.0,1.0,1.0,0.0,,,,
145,PT00M06.90S,2023-11-30T01:33:10.3Z,1,REGULAR,2pt,Jump Shot,[],1629659,8.623521681997373,29.411764705882355,1610612762,24,25,2023-11-30T01:33:15Z,1430000,False,103.0,29.0,1,left,MISS T. Horton-Tucker 10' turnaround fadeaway Shot,[1629659],1610612762.0,UTA,turnaround fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Right,,,,,,10.68,Missed,,,,,,,,,,,,,
146,PT00M03.80S,2023-11-30T01:33:13.4Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,24,25,2023-11-30T01:33:15Z,1440000,False,,,0,,V. Williams Jr. REBOUND (Off:2 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,145.0,3.0,1.0,2.0,,,,
147,PT00M00.90S,2023-11-30T01:33:16.4Z,1,REGULAR,3pt,Jump Shot,[],1630217,65.91655716162943,70.83333333333334,1610612763,24,25,2023-11-30T01:37:08Z,1450000,False,104.0,268.0,1,right,MISS D. Bane 28' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,28.75,Missed,,,,,,,,,,,,,
148,PT00M00.90S,2023-11-30T01:33:16.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,24,25,2023-11-30T01:33:22Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,147.0,,,,,,,
149,PT00M00.00S,2023-11-30T01:33:21.3Z,1,REGULAR,period,end,[],0,,,1610612763,24,25,2023-11-30T01:33:21Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-11-30T01:33:25.1Z,2,REGULAR,substitution,out,['startperiod'],202687,,,1610612763,24,25,2023-11-30T01:35:54Z,1480000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-11-30T01:33:25.1Z,2,REGULAR,substitution,out,['startperiod'],1630217,,,1610612763,24,25,2023-11-30T01:35:54Z,1490000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-11-30T01:33:25.1Z,2,REGULAR,substitution,out,['startperiod'],1629669,,,1610612763,24,25,2023-11-30T01:35:54Z,1500000,False,,,0,,SUB out: J. Nowell,[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-11-30T01:33:25.1Z,2,REGULAR,substitution,out,['startperiod'],1631117,,,1610612763,24,25,2023-11-30T01:35:54Z,1510000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-11-30T01:33:25.1Z,2,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,24,25,2023-11-30T01:35:54Z,1520000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-11-30T01:33:25.1Z,2,REGULAR,substitution,in,['startperiod'],1630533,,,1610612763,24,25,2023-11-30T01:35:54Z,1530000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-11-30T01:33:25.1Z,2,REGULAR,substitution,in,['startperiod'],201565,,,1610612763,24,25,2023-11-30T01:35:54Z,1540000,False,,,0,,SUB in: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-11-30T01:33:25.1Z,2,REGULAR,substitution,in,['startperiod'],1630209,,,1610612763,24,25,2023-11-30T01:35:54Z,1550000,False,,,0,,SUB in: O. Yurtseven,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-11-30T01:36:09.8Z,2,REGULAR,period,start,[],0,,,1610612762,24,25,2023-11-30T01:36:09Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M51.00S,2023-11-30T01:36:18.5Z,2,REGULAR,foul,offensive,[],1629012,,,1610612762,24,25,2023-11-30T01:36:24Z,1570000,False,,,0,,C. Sexton offensive FOUL (1 PF),"[1629012, 201565]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,1627526.0,1.0,0.0,Rose,201565.0,,,,,,,,,,,,,,,
161,PT11M51.00S,2023-11-30T01:36:18.5Z,2,REGULAR,turnover,offensive foul,[],1629012,,,1610612762,24,25,2023-11-30T01:36:18Z,1590000,False,,,0,,C. Sexton offensive foul TURNOVER (1 TO),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,1627526.0,,,,,,,,,,,1.0,,,,,,,,
163,PT11M27.00S,2023-11-30T01:37:08.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201565,92.46057818659659,46.568627450980394,1610612763,26,25,2023-11-30T01:37:11Z,1610000,False,-17.0,18.0,1,right,D. Rose driving finger roll Layup (4 PTS),[201565],1610612763.0,MEM,driving finger roll,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,,,,,,2.52,Made,4.0,,,,,,,,,,,,
164,PT11M16.00S,2023-11-30T01:37:23.3Z,2,REGULAR,foul,offensive,[],1630209,,,1610612762,26,25,2023-11-30T01:37:28Z,1620000,False,,,0,,O. Yurtseven offensive FOUL (1 PF),"[1630209, 1631246]",1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Above the Break 3,24+ Left Center,1199.0,1.0,0.0,Williams Jr.,1631246.0,,,,,,,,,,,,,,,
166,PT11M16.00S,2023-11-30T01:37:23.3Z,2,REGULAR,turnover,offensive foul,[],1630209,,,1610612762,26,25,2023-11-30T01:37:23Z,1640000,False,,,0,,O. Yurtseven offensive foul TURNOVER (1 TO),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Above the Break 3,24+ Left Center,1199.0,,,,,,,,,,,1.0,,,,,,,,
167,PT11M06.00S,2023-11-30T01:37:48.5Z,2,REGULAR,foul,personal,[],203482,,,1610612763,26,25,2023-11-30T01:37:53Z,1650000,False,,,0,,K. Olynyk personal FOUL (1 PF),"[203482, 1630583]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,1830.0,1.0,0.0,Aldama,1630583.0,,,,,,,,,,,,,,,
169,PT10M58.00S,2023-11-30T01:38:15.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628991,89.30683311432325,41.911764705882355,1610612763,28,25,2023-11-30T01:38:21Z,1670000,False,-40.0,48.0,1,right,J. Jackson Jr. 6' driving Hook (4 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.27,Made,4.0,,,,,,,,,,,,
170,PT10M44.00S,2023-11-30T01:38:29.5Z,2,REGULAR,turnover,bad pass,[],1629012,,,1610612762,28,25,2023-11-30T01:38:33Z,1680000,False,,,0,,C. Sexton bad pass TURNOVER (2 TO),"[1629012, 1631246]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,,,,,,,Williams Jr.,1631246.0
171,PT10M44.00S,2023-11-30T01:38:29.5Z,2,REGULAR,steal,,[],1631246,,,1610612763,28,25,2023-11-30T01:38:30Z,1690000,False,,,0,,V. Williams Jr. STEAL (1 STL),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
