actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
82,PT05M01.00S,2024-03-09T01:23:12.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,80.76544021024968,7.107843137254902,1610612737,20,14,2024-03-09T01:23:18Z,800000,False,-214.0,128.0,1,right,MISS S. Bey 24' 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.99,,,,,,,,,,,,
83,PT04M56.00S,2024-03-09T01:23:17.4Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,20,14,2024-03-09T01:23:18Z,810000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,82.0,3.0,2.0,1.0,,
84,PT04M47.00S,2024-03-09T01:23:26.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630692,6.652431011826544,48.03921568627451,1610612763,20,14,2024-03-09T01:23:30Z,820000,False,10.0,10.0,1,left,MISS J. Goodwin driving DUNK,[1630692],1610612763.0,MEM,driving,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.4,,,,,,,,,,,,
85,PT04M44.00S,2024-03-09T01:23:29.3Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,20,14,2024-03-09T01:23:30Z,830000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,84.0,2.0,2.0,0.0,,
86,PT04M36.00S,2024-03-09T01:23:40.1Z,1,REGULAR,turnover,out-of-bounds,[],1630180,,,1610612737,20,14,2024-03-09T01:58:33Z,840000,False,,,0,,S. Bey bad pass out-of-bounds TURNOVER (1 TO),[1630180],1610612737.0,ATL,bad pass,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1193.0,,,,,,,,,,,1.0,,,,,,,,
87,PT04M36.00S,2024-03-09T01:23:43.6Z,1,REGULAR,substitution,out,[],1629723,,,1610612763,20,14,2024-03-09T01:23:58Z,850000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M36.00S,2024-03-09T01:23:43.6Z,1,REGULAR,substitution,out,[],203992,,,1610612763,20,14,2024-03-09T01:23:58Z,860000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M36.00S,2024-03-09T01:23:43.6Z,1,REGULAR,substitution,out,[],203991,,,1610612763,20,14,2024-03-09T01:23:58Z,870000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M36.00S,2024-03-09T01:23:43.6Z,1,REGULAR,substitution,out,[],1630249,,,1610612763,20,14,2024-03-09T01:23:58Z,880000,False,,,0,,SUB out: V. Krejci,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M36.00S,2024-03-09T01:23:43.6Z,1,REGULAR,substitution,in,[],1630205,,,1610612763,20,14,2024-03-09T01:23:58Z,890000,False,,,0,,SUB in: L. Stevens,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M36.00S,2024-03-09T01:23:43.6Z,1,REGULAR,substitution,in,[],1629631,,,1610612763,20,14,2024-03-09T01:23:58Z,900000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M36.00S,2024-03-09T01:23:43.6Z,1,REGULAR,substitution,in,[],1628981,,,1610612763,20,14,2024-03-09T01:23:58Z,910000,False,,,0,,SUB in: B. Fernando,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M36.00S,2024-03-09T01:23:43.6Z,1,REGULAR,substitution,in,[],1629726,,,1610612763,20,14,2024-03-09T01:23:58Z,920000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M17.00S,2024-03-09T01:24:20.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630692,28.728646517739815,25.735294117647058,1610612763,23,14,2024-03-09T01:24:24Z,930000,False,121.0,218.0,1,left,J. Goodwin 24' 3PT  (3 PTS) (J. Jackson Jr. 2 AST),"[1630692, 1628991]",1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,24.9,J. Jackson Jr.,1628991.0,2.0,,,,,,,,,
97,PT03M59.00S,2024-03-09T01:24:37.9Z,1,REGULAR,3pt,Jump Shot,[],1630180,79.84559789750328,5.88235294117647,1610612737,23,14,2024-03-09T01:24:45Z,950000,False,-221.0,137.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.97,,,,,,,,,,,,
98,PT03M54.00S,2024-03-09T01:24:42.9Z,1,REGULAR,rebound,offensive,[],1629726,,,1610612737,23,14,2024-03-09T01:24:45Z,960000,False,,,0,,G. Mathews REBOUND (Off:1 Def:0),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,97.0,1.0,0.0,1.0,,
99,PT03M47.00S,2024-03-09T01:24:50.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627749,76.16622864651774,44.6078431372549,1610612737,23,16,2024-03-09T01:24:53Z,970000,False,-27.0,172.0,1,right,D. Murray 17' pullup Jump Shot (10 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,,,,,,Made,10.0,17.36,,,,,,,,,,,,
100,PT03M35.00S,2024-03-09T01:25:02.2Z,1,REGULAR,turnover,lost ball,[],1628991,,,1610612763,23,16,2024-03-09T01:25:05Z,980000,False,,,0,,J. Jackson Jr. lost ball TURNOVER (2 TO),"[1628991, 1627749]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,Murray,1627749.0,,,,,,
101,PT03M35.00S,2024-03-09T01:25:02.2Z,1,REGULAR,steal,,[],1627749,,,1610612737,23,16,2024-03-09T01:25:03Z,990000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
102,PT03M31.00S,2024-03-09T01:25:06.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,89.04402102496715,48.77450980392157,1610612737,23,18,2024-03-09T01:25:10Z,1000000,False,-6.0,50.0,1,right,D. Murray running finger roll Layup (12 PTS),[1627749],1610612737.0,ATL,running finger roll,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,12.0,5.09,,,,,,,,,,,,
103,PT03M15.00S,2024-03-09T01:25:22.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,9.411957950065702,52.69607843137255,1610612763,23,18,2024-03-09T01:25:26Z,1010000,False,-13.0,36.0,1,left,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.84,,,,,,,,,,,,
104,PT03M12.00S,2024-03-09T01:25:25.9Z,1,REGULAR,rebound,defensive,[],1628981,,,1610612737,23,18,2024-03-09T01:25:26Z,1020000,False,,,0,,B. Fernando REBOUND (Off:0 Def:1),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,103.0,1.0,1.0,0.0,,
105,PT03M04.00S,2024-03-09T01:25:33.8Z,1,REGULAR,3pt,Jump Shot,[],1629726,90.3580814717477,94.11764705882352,1610612737,23,18,2024-03-09T01:25:38Z,1030000,False,221.0,38.0,1,right,MISS G. Mathews 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.39,,,,,,,,,,,,
106,PT03M00.00S,2024-03-09T01:25:37.8Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,23,18,2024-03-09T01:25:38Z,1040000,False,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,105.0,2.0,2.0,0.0,,
107,PT02M52.00S,2024-03-09T01:25:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,5.601182654402102,45.588235294117645,1610612763,25,18,2024-03-09T01:25:48Z,1050000,False,22.0,0.0,1,left,S. Aldama driving Layup (7 PTS) (J. LaRavia 1 AST),"[1630583, 1631222]",1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,2.21,J. LaRavia,1631222.0,1.0,,,,,,,,,
109,PT02M52.00S,2024-03-09T01:25:48.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,25,18,2024-03-09T01:25:48Z,1070000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M52.00S,2024-03-09T01:28:12.5Z,1,REGULAR,substitution,out,[],1630692,,,1610612737,25,18,2024-03-09T01:28:34Z,1080000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M52.00S,2024-03-09T01:28:12.5Z,1,REGULAR,substitution,out,[],1630583,,,1610612737,25,18,2024-03-09T01:28:34Z,1090000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M52.00S,2024-03-09T01:28:12.5Z,1,REGULAR,substitution,out,[],1628991,,,1610612737,25,18,2024-03-09T01:28:34Z,1100000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M52.00S,2024-03-09T01:28:12.5Z,1,REGULAR,substitution,out,[],1627749,,,1610612737,25,18,2024-03-09T01:28:34Z,1110000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M52.00S,2024-03-09T01:28:12.5Z,1,REGULAR,substitution,out,[],1630180,,,1610612737,25,18,2024-03-09T01:28:34Z,1120000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M52.00S,2024-03-09T01:28:12.5Z,1,REGULAR,substitution,in,[],1631246,,,1610612737,25,18,2024-03-09T01:28:34Z,1130000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M52.00S,2024-03-09T01:28:12.5Z,1,REGULAR,substitution,in,[],1641998,,,1610612737,25,18,2024-03-09T01:28:34Z,1140000,False,,,0,,SUB in: T. Jemison,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M52.00S,2024-03-09T01:28:12.5Z,1,REGULAR,substitution,in,[],1629117,,,1610612737,25,18,2024-03-09T01:28:34Z,1150000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612763.0,MEM,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M52.00S,2024-03-09T01:28:12.5Z,1,REGULAR,substitution,in,[],1630235,,,1610612737,25,18,2024-03-09T01:28:34Z,1160000,False,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M52.00S,2024-03-09T01:28:12.5Z,1,REGULAR,substitution,in,[],202083,,,1610612737,25,18,2024-03-09T01:28:34Z,1170000,False,,,0,,SUB in: W. Matthews,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M37.00S,2024-03-09T01:28:58.8Z,1,REGULAR,2pt,Jump Shot,[],1629631,71.56701708278581,54.41176470588235,1610612737,25,18,2024-03-09T01:29:08Z,1180000,False,22.0,215.0,1,right,MISS D. Hunter 21' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,,,,,,Missed,,21.59,,,,,,,,,,,,
121,PT02M34.00S,2024-03-09T01:29:01.8Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,25,18,2024-03-09T01:29:08Z,1190000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,120.0,1.0,1.0,0.0,,
122,PT02M27.00S,2024-03-09T01:29:08.7Z,1,REGULAR,3pt,Jump Shot,[],1630205,28.728646517739815,73.52941176470588,1610612763,28,18,2024-03-09T01:29:12Z,1200000,False,-118.0,218.0,1,left,L. Stevens 24' 3PT  (3 PTS) (V. Williams Jr. 3 AST),"[1630205, 1631246]",1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,24.73,V. Williams Jr.,1631246.0,3.0,,,,,,,,,
124,PT02M05.00S,2024-03-09T01:29:32.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,81.42247043363994,35.049019607843135,1610612737,28,18,2024-03-09T01:29:37Z,1220000,False,-75.0,122.0,1,right,MISS D. Hunter 14' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,14.32,,,,,,,,,,,,
125,PT02M00.00S,2024-03-09T01:29:37.0Z,1,REGULAR,rebound,defensive,[],1630205,,,1610612763,28,18,2024-03-09T01:29:37Z,1230000,False,,,0,,L. Stevens REBOUND (Off:0 Def:1),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,124.0,1.0,1.0,0.0,,
126,PT01M54.00S,2024-03-09T01:29:41.7Z,1,REGULAR,3pt,Jump Shot,[],1631246,27.808804204993432,23.284313725490197,1610612763,28,18,2024-03-09T01:29:46Z,1240000,False,134.0,209.0,1,left,MISS V. Williams Jr. 24' step back 3PT,[1631246],1610612763.0,MEM,step back,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.8,,,,,,,,,,,,
127,PT01M51.00S,2024-03-09T01:29:44.7Z,1,REGULAR,rebound,defensive,[],1628981,,,1610612737,28,18,2024-03-09T01:43:57Z,1250000,False,,,0,,B. Fernando REBOUND (Off:0 Def:2),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,126.0,2.0,2.0,0.0,,
128,PT01M32.00S,2024-03-09T01:30:04.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,84.44480946123521,57.84313725490197,1610612737,28,18,2024-03-09T01:30:09Z,1260000,False,39.0,94.0,1,right,MISS T. Forrest 10' floating Shot,[1630235],1610612737.0,ATL,floating,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,10.16,,,,,,,,,,,,
129,PT01M29.00S,2024-03-09T01:30:07.3Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,28,18,2024-03-09T01:30:09Z,1270000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,128.0,2.0,2.0,0.0,,
130,PT01M24.00S,2024-03-09T01:30:11.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631222,9.149145860709593,95.83333333333334,1610612763,31,18,2024-03-09T01:30:17Z,1280000,False,-229.0,34.0,1,left,J. LaRavia 3PT running (3 PTS) (V. Williams Jr. 4 AST),"[1631222, 1631246]",1610612763.0,MEM,running,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,23.16,V. Williams Jr.,1631246.0,4.0,,,,,,,,,
132,PT01M06.00S,2024-03-09T01:30:30.2Z,1,REGULAR,2pt,Jump Shot,[],1629631,80.3712220762155,69.85294117647058,1610612737,31,18,2024-03-09T01:30:35Z,1300000,False,99.0,132.0,1,right,MISS D. Hunter 16' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,16.52,,,,,,,,,,,,
133,PT01M02.00S,2024-03-09T01:30:34.2Z,1,REGULAR,rebound,defensive,[],1630205,,,1610612763,31,18,2024-03-09T01:30:35Z,1310000,False,,,0,,L. Stevens REBOUND (Off:0 Def:2),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,132.0,2.0,2.0,0.0,,
134,PT00M41.00S,2024-03-09T01:30:55.6Z,1,REGULAR,2pt,Jump Shot,[],1630205,14.668199737187912,22.058823529411764,1610612763,31,18,2024-03-09T01:31:00Z,1320000,False,140.0,85.0,1,left,MISS L. Stevens 16' turnaround fadeaway Shot,[1630205],1610612763.0,MEM,turnaround fadeaway,,,Stevens,L. Stevens,,,,,Mid-Range,16-24 Right,,,,,,Missed,,16.37,,,,,,,,,,,,
135,PT00M38.50S,2024-03-09T01:30:58.1Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612737,31,18,2024-03-09T01:31:00Z,1330000,False,,,0,,G. Mathews REBOUND (Off:1 Def:1),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,134.0,2.0,1.0,1.0,,
136,PT00M32.40S,2024-03-09T01:31:07.4Z,1,REGULAR,foul,personal,[],1630205,,,1610612737,31,18,2024-03-09T01:34:14Z,1340000,False,,,0,,L. Stevens personal FOUL (1 PF),"[1630205, 1629726]",1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Mid-Range,16-24 Right,203592.0,1.0,0.0,Mathews,1629726.0,,,,,,,,,,,,,,,
138,PT00M23.50S,2024-03-09T01:31:38.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,86.15308804204993,48.77450980392157,1610612737,31,20,2024-03-09T01:31:43Z,1360000,False,-6.0,78.0,1,right,T. Forrest 7' pullup Jump Shot (2 PTS) (D. Hunter 1 AST),"[1630235, 1629631]",1610612737.0,ATL,pullup,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,7.79,D. Hunter,1629631.0,1.0,,,,,,,,,
139,PT00M08.70S,2024-03-09T01:32:08.3Z,1,REGULAR,foul,personal,[],1629726,,,1610612763,31,20,2024-03-09T01:32:17Z,1370000,False,,,0,,G. Mathews take personal FOUL (1 PF),"[1629726, 1631222]",1610612737.0,ATL,take,,,Mathews,G. Mathews,,,,,Mid-Range,16-24 Center,1193.0,1.0,0.0,LaRavia,1631222.0,,,,,,,,,,,,,,,
141,PT00M05.00S,2024-03-09T01:32:29.1Z,1,REGULAR,3pt,Jump Shot,[],1631246,21.895532194480946,7.107843137254902,1610612763,31,20,2024-03-09T01:32:35Z,1390000,False,214.0,153.0,1,left,MISS V. Williams Jr. 26' pullup 3PT,[1631246],1610612763.0,MEM,pullup,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.36,,,,,,,,,,,,
142,PT00M05.00S,2024-03-09T01:32:29.1Z,1,REGULAR,rebound,offensive,[],1629117,,,1610612763,31,20,2024-03-09T01:32:35Z,1400000,False,,,0,,W. Gabriel REBOUND (Off:1 Def:0),[1629117],1610612763.0,MEM,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,141.0,1.0,0.0,1.0,,
143,PT00M00.00S,2024-03-09T01:32:35.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629117,5.338370565045992,45.09803921568628,1610612763,31,20,2024-03-09T01:32:39Z,1410000,False,25.0,-2.0,1,left,MISS W. Gabriel turnaround Hook,[1629117],1610612763.0,MEM,turnaround,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.46,,,,,,,,,,,,
144,PT00M00.00S,2024-03-09T01:32:35.1Z,1,REGULAR,rebound,offensive,[],1630205,,,1610612763,31,20,2024-03-09T01:32:39Z,1420000,False,,,0,,L. Stevens REBOUND (Off:1 Def:2),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,143.0,3.0,2.0,1.0,,
145,PT00M00.00S,2024-03-09T01:32:38.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630205,5.590000152587891,50.0,1610612763,31,20,2024-03-09T01:32:38Z,1430000,False,0.0,0.0,1,left,MISS L. Stevens tip Layup,[1630205],1610612763.0,MEM,tip,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Left,,,,,,Missed,,0.0,,,,,,,,,,,,
146,PT00M00.00S,2024-03-09T01:32:39.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,31,20,2024-03-09T01:32:39Z,1440000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,145.0,,,,,
147,PT00M00.00S,2024-03-09T01:32:39.6Z,1,REGULAR,period,end,[],0,,,1610612763,31,20,2024-03-09T01:32:39Z,1450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-03-09T01:34:58.0Z,2,REGULAR,substitution,out,['startperiod'],1629726,,,1610612763,31,20,2024-03-09T01:35:12Z,1460000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-03-09T01:34:58.0Z,2,REGULAR,substitution,in,['startperiod'],203992,,,1610612763,31,20,2024-03-09T01:35:12Z,1470000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-03-09T01:35:20.8Z,2,REGULAR,period,start,[],0,,,1610612737,31,20,2024-03-09T01:35:20Z,1480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M39.00S,2024-03-09T01:35:40.9Z,2,REGULAR,turnover,bad pass,[],1629631,,,1610612737,31,20,2024-03-09T01:35:46Z,1490000,False,,,0,,D. Hunter bad pass TURNOVER (1 TO),"[1629631, 1631222]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,LaRavia,1631222.0,,,,,,
153,PT11M39.00S,2024-03-09T01:35:40.9Z,2,REGULAR,steal,,[],1631222,,,1610612763,31,20,2024-03-09T01:35:44Z,1500000,False,,,0,,J. LaRavia STEAL (1 STL),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
154,PT11M19.00S,2024-03-09T01:36:00.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631222,13.354139290407357,4.166666666666666,1610612763,31,20,2024-03-09T01:36:06Z,1510000,False,229.0,73.0,1,left,MISS J. LaRavia 24' 3PT,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.05,,,,,,,,,,,,
155,PT11M14.00S,2024-03-09T01:36:05.7Z,2,REGULAR,rebound,defensive,[],1630235,,,1610612737,31,20,2024-03-09T01:36:06Z,1520000,False,,,0,,T. Forrest REBOUND (Off:0 Def:1),[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,154.0,1.0,1.0,0.0,,
156,PT11M01.00S,2024-03-09T01:36:18.9Z,2,REGULAR,turnover,bad pass,[],203992,,,1610612737,31,20,2024-03-09T01:36:22Z,1530000,False,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[203992, 1629117]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Gabriel,1629117.0,,,,,,
157,PT11M01.00S,2024-03-09T01:36:18.9Z,2,REGULAR,steal,,[],1629117,,,1610612763,31,20,2024-03-09T01:36:20Z,1540000,False,,,0,,W. Gabriel STEAL (1 STL),[1629117],1610612763.0,MEM,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
158,PT10M56.00S,2024-03-09T01:36:24.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630205,6.389618922470433,49.01960784313725,1610612763,33,20,2024-03-09T01:36:29Z,1550000,False,5.0,8.0,1,left,L. Stevens running alley-oop DUNK (5 PTS) (V. Williams Jr. 5 AST),"[1630205, 1631246]",1610612763.0,MEM,running alley-oop,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,0.9,V. Williams Jr.,1631246.0,5.0,,,,,,,,,
160,PT10M43.00S,2024-03-09T01:36:36.7Z,2,REGULAR,3pt,Jump Shot,[],1629631,74.85216819973719,13.23529411764706,1610612737,33,20,2024-03-09T01:36:41Z,1570000,False,-184.0,184.0,1,right,MISS D. Hunter 26' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.0,,,,,,,,,,,,
