actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
163,PT11M48.00S,2023-12-16T01:36:40.7Z,2,REGULAR,foul,personal,[],1631106,,,1610612763,29,14,2023-12-16T01:36:48Z,1590000,False,,,0,,T. Eason personal FOUL (1 PF),"[1631106, 1628991]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628485.0,1.0,0.0,Jackson Jr.,1628991.0
191,PT11M41.00S,2023-12-16T01:36:54.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,94.1688567674113,50.245098039215684,1610612763,29,14,2023-12-16T01:41:14Z,1605000,False,1.0,2.0,1,right,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,0.26,Missed,,,,,,,,,,,,,,,
192,PT11M40.00S,2023-12-16T01:36:55.1Z,2,REGULAR,rebound,offensive,[],1630583,,,1610612763,29,14,2023-12-16T01:41:14Z,1607500,False,,,0,,S. Aldama REBOUND (Off:2 Def:0),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,191.0,2.0,0.0,2.0,,,,,,,
165,PT11M33.00S,2023-12-16T01:37:07.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631367,74.58935611038108,16.176470588235293,1610612763,29,14,2023-12-16T01:41:14Z,1610000,False,-169.0,186.0,1,right,MISS J. Gilyard 25' pullup 3PT,[1631367],1610612763.0,MEM,pullup,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Left Center,,,,25.17,Missed,,,,,,,,,,,,,,,
166,PT11M31.00S,2023-12-16T01:37:09.6Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,29,14,2023-12-16T01:37:11Z,1620000,False,,,0,,T. Eason REBOUND (Off:0 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,165.0,2.0,2.0,0.0,,,,,,,
167,PT11M24.00S,2023-12-16T01:37:16.2Z,2,REGULAR,3pt,Jump Shot,[],1631106,28.991458607095925,74.01960784313727,1610612745,29,17,2023-12-16T01:37:21Z,1630000,False,-120.0,220.0,1,left,T. Eason 25' 3PT  (5 PTS) (J. Green 1 AST),"[1631106, 201145]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,25.06,Made,5.0,J. Green,201145.0,1.0,,,,,,,,,,,
170,PT10M58.00S,2023-12-16T01:37:59.0Z,2,REGULAR,3pt,Jump Shot,[],1631246,69.85873850197109,21.568627450980394,1610612763,29,17,2023-12-16T01:38:02Z,1660000,False,-142.0,231.0,1,right,MISS V. Williams Jr. 27' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,,,,27.11,Missed,,,,,,,,,,,,,,,
171,PT10M56.00S,2023-12-16T01:38:01.0Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,29,17,2023-12-16T01:38:02Z,1670000,False,,,0,,T. Eason REBOUND (Off:0 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,170.0,3.0,3.0,0.0,,,,,,,
172,PT10M51.00S,2023-12-16T01:38:08.4Z,2,REGULAR,turnover,traveling,[],1631106,,,1610612745,29,17,2023-12-16T01:38:15Z,1680000,False,,,0,,T. Eason traveling TURNOVER (1 TO),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Center,1.0,,,,,,,,,,,,,,,1199.0,,,,
173,PT10M40.00S,2023-12-16T01:38:35.1Z,2,REGULAR,foul,personal,['2freethrow'],1631106,,,1610612763,29,17,2023-12-16T01:38:43Z,1690000,False,,,0,,T. Eason shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1631106, 1628991]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Jackson Jr.,1628991.0
175,PT10M40.00S,2023-12-16T01:38:55.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628991,,,1610612763,29,17,2023-12-16T01:38:55Z,1710000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
176,PT10M40.00S,2023-12-16T01:38:55.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,29,17,2023-12-16T01:38:55Z,1720000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,175.0,,,,,,,,,,
177,PT10M40.00S,2023-12-16T01:38:56.7Z,2,REGULAR,substitution,out,[],1629111,,,1610612763,29,17,2023-12-16T01:39:01Z,1730000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M40.00S,2023-12-16T01:38:56.7Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,29,17,2023-12-16T01:39:01Z,1740000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M40.00S,2023-12-16T01:39:14.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628991,,,1610612763,30,17,2023-12-16T01:39:14Z,1750000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (8 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
181,PT10M16.00S,2023-12-16T01:39:50.4Z,2,REGULAR,2pt,Jump Shot,[],203493,15.193823915900131,80.14705882352942,1610612745,30,17,2023-12-16T01:39:55Z,1770000,False,-151.0,90.0,1,left,MISS R. Bullock Jr. 17' pullup Shot,[203493],1610612745.0,HOU,pullup,,,Bullock Jr.,R. Bullock Jr.,,,,,Mid-Range,16-24 Left,,,,17.57,Missed,,,,,,,,,,,,,,,
182,PT10M13.00S,2023-12-16T01:39:53.2Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,30,17,2023-12-16T01:39:53Z,1780000,False,,,0,,T. Eason REBOUND (Off:1 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Left,,,,,,,,,,181.0,4.0,3.0,1.0,,,,,,,
183,PT10M11.00S,2023-12-16T01:39:54.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,5.469776609724048,50.73529411764706,1610612745,30,19,2023-12-16T01:39:59Z,1790000,False,-4.0,-1.0,1,left,T. Eason tip Layup (7 PTS),[1631106],1610612745.0,HOU,tip,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,0.39,Made,7.0,,,,,,,,,,,,,,
184,PT09M53.00S,2023-12-16T01:40:13.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,86.02168199737189,55.63725490196079,1610612763,30,19,2023-12-16T01:40:18Z,1800000,False,28.0,79.0,1,right,MISS J. Jackson Jr. 8' turnaround Hook,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,8.38,Missed,,,,,,,,,,,,,,,
185,PT09M49.00S,2023-12-16T01:40:17.2Z,2,REGULAR,rebound,defensive,[],201145,,,1610612745,30,19,2023-12-16T01:40:18Z,1810000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,184.0,2.0,2.0,0.0,,,,,,,
186,PT09M47.00S,2023-12-16T01:40:21.5Z,2,REGULAR,foul,personal,['2freethrow'],1631367,,,1610612745,30,19,2023-12-16T01:40:33Z,1820000,False,,,0,,J. Gilyard shooting personal FOUL (1 PF) (Green 2 FT),"[1631367, 201145]",1610612763.0,MEM,shooting,,,Gilyard,J. Gilyard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Green,201145.0
188,PT09M47.00S,2023-12-16T01:41:03.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201145,,,1610612745,30,20,2023-12-16T01:41:03Z,1840000,False,,,0,,J. Green Free Throw 1 of 2 (5 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
189,PT09M47.00S,2023-12-16T01:41:06.6Z,2,REGULAR,substitution,out,[],1631367,,,1610612745,30,20,2023-12-16T01:41:08Z,1850000,False,,,0,,SUB out: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M47.00S,2023-12-16T01:41:06.6Z,2,REGULAR,substitution,in,[],201565,,,1610612745,30,20,2023-12-16T01:41:08Z,1860000,False,,,0,,SUB in: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M47.00S,2023-12-16T01:41:23.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201145,,,1610612745,30,21,2023-12-16T01:41:23Z,1870000,False,,,0,,J. Green Free Throw 2 of 2 (6 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
194,PT09M31.00S,2023-12-16T01:41:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,92.19776609724047,54.166666666666664,1610612763,32,21,2023-12-16T01:41:47Z,1880000,False,21.0,21.0,1,right,J. Jackson Jr. driving Layup (10 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,2.94,Made,10.0,,,,,,,,,,,,,,
195,PT09M31.00S,2023-12-16T01:41:45.7Z,2,REGULAR,foul,personal,['1freethrow'],201145,,,1610612763,32,21,2023-12-16T01:41:52Z,1890000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Jackson Jr. 1 FT),"[201145, 1628991]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Jackson Jr.,1628991.0
197,PT09M31.00S,2023-12-16T01:42:07.0Z,2,REGULAR,freethrow,1 of 1,[],1628991,,,1610612763,33,21,2023-12-16T01:42:07Z,1910000,False,,,0,,J. Jackson Jr. Free Throw 1 of 1 (11 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
198,PT09M16.00S,2023-12-16T01:42:24.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,12.959921156373195,59.068627450980394,1610612745,33,21,2023-12-16T01:42:28Z,1920000,False,-45.0,69.0,1,left,MISS D. Brooks 8' fadeaway Shot,[1628415],1610612745.0,HOU,fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Left,,,,8.28,Missed,,,,,,,,,,,,,,,
199,PT09M14.00S,2023-12-16T01:42:26.1Z,2,REGULAR,rebound,defensive,[],1631246,,,1610612763,33,21,2023-12-16T01:42:28Z,1930000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:3),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,198.0,3.0,3.0,0.0,,,,,,,
200,PT08M52.00S,2023-12-16T01:42:48.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,83.65637319316689,41.17647058823529,1610612763,33,21,2023-12-16T01:42:54Z,1940000,False,-44.0,101.0,1,right,MISS D. Rose 11' pullup Shot,[201565],1610612763.0,MEM,pullup,,,Rose,D. Rose,,,,,In The Paint (Non-RA),8-16 Center,,,,11.03,Missed,,,,,,,,,,,,,,,
201,PT08M49.00S,2023-12-16T01:42:51.7Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,33,21,2023-12-16T01:42:51Z,1950000,False,,,0,,T. Eason REBOUND (Off:1 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,200.0,5.0,4.0,1.0,,,,,,,
202,PT08M44.00S,2023-12-16T01:42:57.1Z,2,REGULAR,3pt,Jump Shot,[],1628988,22.946780551905388,9.558823529411764,1610612745,33,21,2023-12-16T01:44:09Z,1960000,False,202.0,163.0,1,left,MISS A. Holiday 25' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,25.98,Missed,,,,,,,,,,,,,,,
203,PT08M40.00S,2023-12-16T01:43:01.1Z,2,REGULAR,rebound,defensive,[],1631246,,,1610612763,33,21,2023-12-16T01:43:03Z,1970000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:4),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,202.0,4.0,4.0,0.0,,,,,,,
204,PT08M34.00S,2023-12-16T01:43:07.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,90.88370565045992,44.36274509803921,1610612763,33,21,2023-12-16T01:43:14Z,1980000,False,-28.0,33.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 201145]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,4.36,Missed,,,,,,,,,Green,201145.0,,,,,
205,PT08M34.00S,2023-12-16T01:43:07.7Z,2,REGULAR,block,,[],201145,,,1610612763,33,21,2023-12-16T01:43:10Z,1990000,False,,,0,,J. Green BLOCK (1 BLK),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
206,PT08M34.00S,2023-12-16T01:43:07.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,33,21,2023-12-16T01:43:14Z,2000000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,204.0,,,,,,,,,,
208,PT08M34.00S,2023-12-16T01:43:14.1Z,2,REGULAR,substitution,out,[],1631246,,,1610612763,33,21,2023-12-16T01:43:17Z,2020000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M34.00S,2023-12-16T01:43:14.1Z,2,REGULAR,substitution,in,[],1631223,,,1610612763,33,21,2023-12-16T01:43:17Z,2030000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M26.00S,2023-12-16T01:43:40.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631222,89.43823915900131,50.245098039215684,1610612763,35,21,2023-12-16T01:43:46Z,2040000,False,1.0,47.0,1,right,J. LaRavia driving finger roll Layup (2 PTS),[1631222],1610612763.0,MEM,driving finger roll,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,,4.68,Made,2.0,,,,,,,,,,,,,,
211,PT08M12.00S,2023-12-16T01:43:55.3Z,2,REGULAR,foul,personal,['2freethrow'],1631222,,,1610612745,35,21,2023-12-16T01:44:05Z,2050000,False,,,0,,J. LaRavia shooting personal FOUL (1 PF) (Eason 2 FT),"[1631222, 1631106]",1610612763.0,MEM,shooting,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Eason,1631106.0
213,PT08M12.00S,2023-12-16T01:44:22.1Z,2,REGULAR,freethrow,1 of 2,[],1631106,,,1610612745,35,22,2023-12-16T01:44:22Z,2070000,False,,,0,,T. Eason Free Throw 1 of 2 (8 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
214,PT08M12.00S,2023-12-16T01:44:22.5Z,2,REGULAR,substitution,out,[],1628988,,,1610612745,35,22,2023-12-16T01:44:28Z,2080000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M12.00S,2023-12-16T01:44:22.5Z,2,REGULAR,substitution,out,[],203493,,,1610612745,35,22,2023-12-16T01:44:28Z,2090000,False,,,0,,SUB out: R. Bullock Jr.,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M12.00S,2023-12-16T01:44:22.5Z,2,REGULAR,substitution,in,[],1627832,,,1610612745,35,22,2023-12-16T01:44:28Z,2100000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M12.00S,2023-12-16T01:44:22.5Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,35,22,2023-12-16T01:44:28Z,2110000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M12.00S,2023-12-16T01:44:39.7Z,2,REGULAR,freethrow,2 of 2,[],1631106,,,1610612745,35,23,2023-12-16T01:44:39Z,2120000,False,,,0,,T. Eason Free Throw 2 of 2 (9 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
219,PT07M51.00S,2023-12-16T01:45:01.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,89.30683311432325,49.01960784313725,1610612763,35,23,2023-12-16T01:45:09Z,2130000,False,-5.0,48.0,1,right,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,4.82,Missed,,,,,,,,,,,,,,,
220,PT07M49.00S,2023-12-16T01:45:03.4Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,35,23,2023-12-16T01:46:39Z,2140000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,219.0,4.0,3.0,1.0,,,,,,,
221,PT07M46.00S,2023-12-16T01:45:07.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628415,9.280551905387648,47.549019607843135,1610612745,35,23,2023-12-16T01:45:32Z,2150000,False,12.0,35.0,1,left,MISS D. Brooks driving floating Shot,[1628415],1610612745.0,HOU,driving floating,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,3.68,Missed,,,,,,,,,,,,,,,
223,PT07M46.00S,2023-12-16T01:45:07.5Z,2,REGULAR,rebound,offensive,[],1628415,,,1610612745,35,23,2023-12-16T01:45:32Z,2160000,False,,,0,,D. Brooks REBOUND (Off:1 Def:0),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,221.0,1.0,0.0,1.0,,,,,,,
224,PT07M44.00S,2023-12-16T01:45:11.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,5.590000152587891,50.0,1610612745,35,25,2023-12-16T01:45:11Z,2170000,False,0.0,0.0,1,left,D. Brooks tip Layup (2 PTS),[1628415],1610612745.0,HOU,tip,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,0.0,Made,2.0,,,,,,,,,,,,,,
225,PT07M44.00S,2023-12-16T01:45:37.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,35,25,2023-12-16T01:45:37Z,2180000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M44.00S,2023-12-16T01:47:06.0Z,2,REGULAR,substitution,out,[],1630583,,,1610612763,35,25,2023-12-16T01:47:55Z,2190000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M44.00S,2023-12-16T01:47:06.0Z,2,REGULAR,substitution,out,[],201565,,,1610612763,35,25,2023-12-16T01:47:55Z,2200000,False,,,0,,SUB out: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M44.00S,2023-12-16T01:47:06.0Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,35,25,2023-12-16T01:47:55Z,2210000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M44.00S,2023-12-16T01:47:06.0Z,2,REGULAR,substitution,in,[],202687,,,1610612763,35,25,2023-12-16T01:47:55Z,2220000,False,,,0,,SUB in: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M25.00S,2023-12-16T01:48:25.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,83.919185282523,44.36274509803921,1610612763,37,25,2023-12-16T01:48:35Z,2230000,False,-28.0,99.0,1,right,J. Jackson Jr. 10' driving floating Jump Shot (13 PTS) (J. LaRavia 1 AST),"[1628991, 1631222]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,10.26,Made,13.0,J. LaRavia,1631222.0,1.0,,,,,,,,,,,
232,PT07M08.00S,2023-12-16T01:48:42.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,16.113666228646515,38.48039215686275,1610612745,37,25,2023-12-16T01:48:50Z,2250000,False,58.0,99.0,1,left,MISS J. Smith Jr. 11' turnaround fadeaway Shot,[1631095],1610612745.0,HOU,turnaround fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,11.45,Missed,,,,,,,,,,,,,,,
233,PT07M04.00S,2023-12-16T01:48:46.7Z,2,REGULAR,rebound,defensive,[],202687,,,1610612763,37,25,2023-12-16T01:48:50Z,2260000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:6),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,232.0,7.0,6.0,1.0,,,,,,,
234,PT06M54.00S,2023-12-16T01:48:57.2Z,2,REGULAR,3pt,Jump Shot,[],1630217,70.64717477003943,25.735294117647058,1610612763,37,25,2023-12-16T01:49:05Z,2270000,False,-121.0,223.0,1,right,MISS D. Bane 25' step back 3PT,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,25.42,Missed,,,,,,,,,,,,,,,
235,PT06M51.00S,2023-12-16T01:49:00.2Z,2,REGULAR,rebound,offensive,[],1630217,,,1610612763,37,25,2023-12-16T01:49:05Z,2280000,False,,,0,,D. Bane REBOUND (Off:3 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,234.0,6.0,3.0,3.0,,,,,,,
236,PT06M51.00S,2023-12-16T01:49:02.8Z,2,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,37,25,2023-12-16T01:49:10Z,2290000,False,,,0,,D. Bane step out-of-bounds TURNOVER (1 TO),[1630217],1610612763.0,MEM,step,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Left,1.0,,,,,,,,,,,,,,,,,,,
237,PT06M39.00S,2023-12-16T01:49:26.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627832,26.96287779237845,31.395526960784316,1610612745,37,25,2023-12-16T02:02:05Z,2300000,False,93.0,201.0,1,left,MISS F. VanVleet 22' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,,,,22.15,Missed,,,,,,,,,,,,,,,
238,PT06M35.00S,2023-12-16T01:49:30.8Z,2,REGULAR,rebound,defensive,[],202687,,,1610612763,37,25,2023-12-16T01:49:32Z,2310000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:7),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,237.0,8.0,7.0,1.0,,,,,,,
239,PT06M15.00S,2023-12-16T01:49:50.7Z,2,REGULAR,3pt,Jump Shot,[],1628991,64.25344940867281,80.90533088235294,1610612763,37,25,2023-12-16T01:49:58Z,2320000,False,155.0,284.0,1,right,MISS J. Jackson Jr. 32' pullup 3PT,[1628991],1610612763.0,MEM,pullup,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,32.29,Missed,,,,,,,,,,,,,,,
240,PT06M10.00S,2023-12-16T01:49:55.7Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612745,37,25,2023-12-16T01:49:58Z,2330000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,239.0,1.0,1.0,0.0,,,,,,,
241,PT06M08.00S,2023-12-16T01:50:01.6Z,2,REGULAR,foul,personal,[],1631222,,,1610612745,37,25,2023-12-16T01:50:12Z,2340000,False,,,0,,J. LaRavia personal FOUL (2 PF),"[1631222, 1627832]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1199.0,2.0,0.0,VanVleet,1627832.0
243,PT06M08.00S,2023-12-16T01:50:11.4Z,2,REGULAR,substitution,out,[],1631106,,,1610612745,37,25,2023-12-16T01:50:14Z,2360000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M08.00S,2023-12-16T01:50:11.4Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,37,25,2023-12-16T01:50:14Z,2370000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
