actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
252,PT04M50.00S,2024-04-07T01:02:14.2Z,2,REGULAR,substitution,out,[],1641998,,,1610612763,31,44,2024-04-07T01:02:28Z,2430000,False,,,0,,SUB out: T. Jemison,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M50.00S,2024-04-07T01:02:14.2Z,2,REGULAR,substitution,out,[],203954,,,1610612763,31,44,2024-04-07T01:02:28Z,2440000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M50.00S,2024-04-07T01:02:14.2Z,2,REGULAR,substitution,out,[],201587,,,1610612763,31,44,2024-04-07T01:02:28Z,2450000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M50.00S,2024-04-07T01:02:14.2Z,2,REGULAR,substitution,in,[],1641970,,,1610612763,31,44,2024-04-07T01:02:28Z,2460000,False,,,0,,SUB in: M. Pereira,[1641970],1610612763.0,MEM,,,,Pereira,M. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M50.00S,2024-04-07T01:02:14.2Z,2,REGULAR,substitution,in,[],1630231,,,1610612763,31,44,2024-04-07T01:02:28Z,2470000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M50.00S,2024-04-07T01:02:14.2Z,2,REGULAR,substitution,in,[],1630194,,,1610612763,31,44,2024-04-07T01:02:28Z,2480000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M40.00S,2024-04-07T01:02:46.1Z,2,REGULAR,violation,kicked ball,[],1626162,,,1610612763,31,44,2024-04-07T01:02:52Z,2490000,False,,,0,,K. Oubre Jr. kicked ball VIOLATION,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,1627541.0,,,,,,,,,,,,,,,,,,,,,
259,PT04M29.00S,2024-04-07T01:03:12.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630692,5.863994743758213,50.73529411764706,1610612763,33,44,2024-04-07T01:03:16Z,2500000,False,-4.0,3.0,1,left,J. Goodwin driving DUNK (11 PTS),[1630692],1610612763.0,MEM,driving,,,Goodwin,J. Goodwin,,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,11.0,,,,,,,,,,,,
260,PT04M13.00S,2024-04-07T01:03:27.8Z,2,REGULAR,3pt,Jump Shot,[],200768,72.48685939553219,18.137254901960784,1610612755,33,44,2024-04-07T01:03:33Z,2510000,False,-159.0,206.0,1,right,MISS K. Lowry 26' 3PT,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,
261,PT04M09.00S,2024-04-07T01:03:31.8Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,33,44,2024-04-07T01:03:33Z,2520000,False,,,0,,B. Clarke REBOUND (Off:0 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Above the Break 3,24+ Left Center,,,260.0,2.0,2.0,0.0,,,,,,,,,,,,,
262,PT04M01.00S,2024-04-07T01:03:39.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,12.565703022339028,41.911764705882355,1610612763,33,44,2024-04-07T01:16:47Z,2530000,False,40.0,66.0,1,left,MISS B. Clarke 7' driving floating Shot - blocked,"[1629634, 200768]",1610612763.0,MEM,driving floating,,,Clarke,B. Clarke,,,,,,In The Paint (Non-RA),0-8 Center,7.7,Missed,,,,,,,,,,,,,,,,Lowry,200768.0
263,PT04M01.00S,2024-04-07T01:03:39.7Z,2,REGULAR,block,,[],200768,,,1610612763,33,44,2024-04-07T01:03:41Z,2540000,False,,,0,,K. Lowry BLOCK (1 BLK),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
264,PT03M57.00S,2024-04-07T01:03:43.7Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,33,44,2024-04-07T01:03:47Z,2550000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,In The Paint (Non-RA),0-8 Center,,,262.0,1.0,1.0,0.0,,,,,,,,,,,,,
265,PT03M56.00S,2024-04-07T01:03:45.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,93.51182654402102,50.73529411764706,1610612755,33,44,2024-04-07T01:03:54Z,2560000,False,4.0,8.0,1,right,MISS K. Oubre Jr. running Layup - blocked,"[1626162, 1630285]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,,Restricted Area,0-8 Center,0.93,Missed,,,,,,,,,,,,,,,,Simpson,1630285.0
266,PT03M56.00S,2024-04-07T01:03:45.4Z,2,REGULAR,block,,[],1630285,,,1610612755,33,44,2024-04-07T01:18:15Z,2570000,False,,,0,,Z. Simpson BLOCK (2 BLK),[1630285],1610612763.0,MEM,,,,Simpson,Z. Simpson,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
267,PT03M56.00S,2024-04-07T01:03:45.4Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612755,33,44,2024-04-07T01:30:53Z,2580000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Restricted Area,0-8 Center,,,265.0,2.0,1.0,1.0,,,,,,,,,,,,,
333,PT03M56.00S,2024-04-07T01:03:48.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fastbreak']",1626162,83.49211563731932,52.69607843137255,1610612755,33,44,2024-04-07T01:32:31Z,2585000,False,13.0,103.0,1,right,MISS K. Oubre Jr. 10' tip Layup,[1626162],1610612755.0,PHI,tip,,,Oubre Jr.,K. Oubre Jr.,,,,,,In The Paint (Non-RA),8-16 Center,10.36,Missed,,,,,,,,,,,,,,,,,
334,PT03M56.00S,2024-04-07T01:03:48.0Z,2,REGULAR,rebound,offensive,[],1630231,,,1610612755,33,44,2024-04-07T01:31:57Z,2587500,False,,,0,,K. Martin REBOUND (Off:3 Def:2),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,In The Paint (Non-RA),8-16 Center,,,333.0,5.0,2.0,3.0,,,,,,,,,,,,,
268,PT03M51.00S,2024-04-07T01:03:50.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,94.40999984741211,50.0,1610612755,33,46,2024-04-07T01:31:57Z,2590000,False,0.0,0.0,1,right,K. Martin putback Layup (6 PTS),[1630231],1610612755.0,PHI,putback,,,Martin,K. Martin,,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,6.0,,,,,,,,,,,,
269,PT03M32.00S,2024-04-07T01:04:08.9Z,2,REGULAR,3pt,Jump Shot,[],1630285,29.6484888304862,27.941176470588236,1610612763,36,46,2024-04-07T01:04:13Z,2600000,False,110.0,226.0,1,left,Z. Simpson 25' 3PT  (3 PTS) (G. Jackson 1 AST),"[1630285, 1641713]",1610612763.0,MEM,,,,Simpson,Z. Simpson,,,,,,Above the Break 3,24+ Right Center,25.17,Made,,,,,3.0,G. Jackson,1641713.0,1.0,,,,,,,,,
271,PT03M09.00S,2024-04-07T01:04:33.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630285,,,1610612755,36,46,2024-04-07T01:04:41Z,2620000,False,,,0,,Z. Simpson shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1630285, 1626162]",1610612763.0,MEM,shooting,,,Simpson,Z. Simpson,,,,,1630886.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,0.0,Oubre Jr.,1626162.0,,
273,PT03M09.00S,2024-04-07T01:05:05.1Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,36,47,2024-04-07T01:05:05Z,2640000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (8 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,
274,PT03M09.00S,2024-04-07T01:05:29.5Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,36,48,2024-04-07T01:05:29Z,2650000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (9 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,
275,PT02M58.00S,2024-04-07T01:05:42.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641970,6.521024967148489,49.01960784313725,1610612763,38,48,2024-04-07T01:05:49Z,2660000,False,5.0,9.0,1,left,M. Pereira alley-oop DUNK (5 PTS) (J. Goodwin 2 AST),"[1641970, 1630692]",1610612763.0,MEM,alley-oop,,,Pereira,M. Pereira,,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,5.0,J. Goodwin,1630692.0,2.0,,,,,,,,,
277,PT02M38.00S,2024-04-07T01:06:02.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,94.43166885676742,50.0,1610612755,38,50,2024-04-07T01:06:07Z,2680000,False,0.0,0.0,1,right,K. Oubre Jr. driving finger roll Layup (11 PTS),[1626162],1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,,Restricted Area,0-8 Center,0.02,Made,,,,,11.0,,,,,,,,,,,,
278,PT02M25.00S,2024-04-07T01:06:16.5Z,2,REGULAR,3pt,Jump Shot,[],1630692,33.196452036793694,46.07843137254902,1610612763,38,50,2024-04-07T01:06:21Z,2690000,False,20.0,260.0,1,left,MISS J. Goodwin 26' 3PT,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,
279,PT02M20.00S,2024-04-07T01:06:21.5Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612755,38,50,2024-04-07T01:06:21Z,2700000,False,,,0,,K. Martin REBOUND (Off:3 Def:3),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,Above the Break 3,24+ Center,,,278.0,6.0,3.0,3.0,,,,,,,,,,,,,
280,PT02M12.00S,2024-04-07T01:06:28.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,94.03745072273325,51.225490196078425,1610612755,38,50,2024-04-07T01:23:18Z,2710000,False,6.0,4.0,1,right,MISS P. Reed driving finger roll Layup,[1630194],1610612755.0,PHI,driving finger roll,,,Reed,P. Reed,,,,,,Restricted Area,0-8 Center,0.7,Missed,,,,,,,,,,,,,,,,,
281,PT02M10.00S,2024-04-07T01:06:30.2Z,2,REGULAR,rebound,defensive,[],1641713,,,1610612763,38,50,2024-04-07T01:06:33Z,2720000,False,,,0,,G. Jackson REBOUND (Off:1 Def:1),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,Restricted Area,0-8 Center,,,280.0,2.0,1.0,1.0,,,,,,,,,,,,,
282,PT02M10.00S,2024-04-07T01:06:34.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612763,38,50,2024-04-07T01:09:38Z,2730000,False,,,0,,K. Martin personal FOUL (2 PF) (Jackson 2 FT),"[1630231, 1641713]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,1627541.0,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2.0,0.0,Jackson,1641713.0,,
284,PT02M10.00S,2024-04-07T01:06:41.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,38,50,2024-04-07T01:06:41Z,2750000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M10.00S,2024-04-07T01:08:38.9Z,2,REGULAR,substitution,out,[],1630285,,,1610612763,38,50,2024-04-07T01:09:16Z,2760000,False,,,0,,SUB out: Z. Simpson,[1630285],1610612763.0,MEM,,,,Simpson,Z. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M10.00S,2024-04-07T01:08:38.9Z,2,REGULAR,substitution,in,[],1641998,,,1610612763,38,50,2024-04-07T01:09:16Z,2780000,False,,,0,,SUB in: T. Jemison,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M10.00S,2024-04-07T01:08:38.9Z,2,REGULAR,substitution,in,[],203954,,,1610612763,38,50,2024-04-07T01:09:16Z,2790000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M10.00S,2024-04-07T01:08:38.9Z,2,REGULAR,substitution,out,[],1630231,,,1610612763,38,50,2024-04-07T01:09:43Z,2800000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M10.00S,2024-04-07T01:09:48.6Z,2,REGULAR,freethrow,1 of 2,[],1641713,,,1610612763,39,50,2024-04-07T01:10:18Z,2810000,False,,,0,,G. Jackson Free Throw 1 of 2 (10 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,
291,PT02M10.00S,2024-04-07T01:09:48.6Z,2,REGULAR,freethrow,2 of 2,[],1641713,,,1610612763,39,50,2024-04-07T01:10:18Z,2820000,False,,,0,,MISS G. Jackson Free Throw 2 of 2,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
292,PT02M06.00S,2024-04-07T01:09:52.6Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,39,50,2024-04-07T01:10:18Z,2830000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,291.0,1.0,1.0,0.0,,,,,,,,,,,,,
293,PT01M52.00S,2024-04-07T01:10:30.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,83.39356110381078,43.872549019607845,1610612755,39,52,2024-04-07T01:10:39Z,2840000,False,-31.0,104.0,1,right,J. Embiid 10' turnaround fadeaway Jump Shot (15 PTS) (K. Oubre Jr. 2 AST),"[203954, 1626162]",1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,,In The Paint (Non-RA),8-16 Center,10.8,Made,,,,,15.0,K. Oubre Jr.,1626162.0,2.0,,,,,,,,,
295,PT01M35.00S,2024-04-07T01:10:48.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641998,10.068988173455978,48.77450980392157,1610612763,41,52,2024-04-07T01:10:55Z,2860000,False,6.0,42.0,1,left,T. Jemison driving Layup (4 PTS) (G. Jackson 2 AST),"[1641998, 1641713]",1610612763.0,MEM,driving,,,Jemison,T. Jemison,,,,,,Restricted Area,0-8 Center,4.25,Made,,,,,4.0,G. Jackson,1641713.0,2.0,,,,,,,,,
297,PT01M35.00S,2024-04-07T01:10:52.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630194,,,1610612763,41,52,2024-04-07T01:11:01Z,2880000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Jemison 1 FT),"[1630194, 1641998]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,1630886.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Jemison,1641998.0,,
299,PT01M35.00S,2024-04-07T01:11:14.7Z,2,REGULAR,freethrow,1 of 1,[],1641998,,,1610612763,42,52,2024-04-07T01:11:14Z,2900000,False,,,0,,T. Jemison Free Throw 1 of 1 (5 PTS),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
300,PT01M20.00S,2024-04-07T01:11:37.1Z,2,REGULAR,3pt,Jump Shot,[],203954,88.91261498028909,2.450980392156863,1610612755,42,55,2024-04-07T01:11:42Z,2910000,False,-238.0,52.0,1,right,J. Embiid 24' 3PT  (18 PTS) (K. Oubre Jr. 3 AST),"[203954, 1626162]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Left Corner 3,24+ Left,24.33,Made,,,,,18.0,K. Oubre Jr.,1626162.0,3.0,,,,,,,,,
302,PT01M02.00S,2024-04-07T01:11:55.1Z,2,REGULAR,turnover,lost ball,[],1641998,,,1610612763,42,55,2024-04-07T01:11:59Z,2930000,False,,,0,,T. Jemison lost ball TURNOVER (2 TO),"[1641998, 1630194]",1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2.0,Reed,1630194.0,,,,,,
303,PT01M02.00S,2024-04-07T01:11:55.1Z,2,REGULAR,steal,,[],1630194,,,1610612755,42,55,2024-04-07T01:11:57Z,2940000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,
304,PT00M58.30S,2024-04-07T01:12:03.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630692,,,1610612755,42,55,2024-04-07T01:12:14Z,2950000,False,,,0,,J. Goodwin shooting personal FOUL (1 PF) (Embiid 2 FT),"[1630692, 203954]",1610612763.0,MEM,shooting,,,Goodwin,J. Goodwin,,,,,2004.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Embiid,203954.0,,
306,PT00M58.30S,2024-04-07T01:12:32.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203954,,,1610612755,42,56,2024-04-07T01:23:57Z,2970000,False,,,0,,J. Embiid Free Throw 1 of 2 (19 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,
307,PT00M58.30S,2024-04-07T01:12:32.7Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",203954,,,1610612755,42,57,2024-04-07T01:23:57Z,2980000,False,,,0,,J. Embiid Free Throw 2 of 2 (20 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,
308,PT00M42.50S,2024-04-07T01:13:08.3Z,2,REGULAR,turnover,bad pass,[],1629634,,,1610612763,42,57,2024-04-07T01:13:13Z,2990000,False,,,0,,B. Clarke bad pass TURNOVER (1 TO),"[1629634, 1630194]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Reed,1630194.0,,,,,,
309,PT00M42.50S,2024-04-07T01:13:08.3Z,2,REGULAR,steal,,[],1630194,,,1610612755,42,57,2024-04-07T01:13:10Z,3000000,False,,,0,,P. Reed STEAL (2 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
310,PT00M38.40S,2024-04-07T01:13:12.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",200768,71.56701708278581,22.54901960784314,1610612755,42,60,2024-04-07T01:13:20Z,3010000,False,-137.0,215.0,1,right,K. Lowry 25' 3PT running pullup (8 PTS) (P. Reed 1 AST),"[200768, 1630194]",1610612755.0,PHI,running pullup,,,Lowry,K. Lowry,,,,,,Above the Break 3,24+ Left Center,25.49,Made,,,,,8.0,P. Reed,1630194.0,1.0,,,,,,,,,
311,PT00M29.90S,2024-04-07T01:13:25.2Z,2,REGULAR,2pt,Jump Shot,[],1630692,23.47240473061761,27.941176470588236,1610612763,42,60,2024-04-07T01:13:30Z,3020000,False,110.0,168.0,1,left,MISS J. Goodwin 20' pullup Shot,[1630692],1610612763.0,MEM,pullup,,,Goodwin,J. Goodwin,,,,,,Mid-Range,16-24 Right Center,20.11,Missed,,,,,,,,,,,,,,,,,
312,PT00M27.20S,2024-04-07T01:13:27.9Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,42,60,2024-04-07T01:13:30Z,3030000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Mid-Range,16-24 Right Center,,,311.0,3.0,2.0,1.0,,,,,,,,,,,,,
313,PT00M22.80S,2024-04-07T01:13:32.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203954,93.11760840998686,51.470588235294116,1610612755,42,62,2024-04-07T01:13:38Z,3040000,False,7.0,12.0,1,right,J. Embiid running finger roll Layup (22 PTS) (K. Lowry 1 AST),"[203954, 200768]",1610612755.0,PHI,running finger roll,,,Embiid,J. Embiid,,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,22.0,K. Lowry,200768.0,1.0,,,,,,,,,
315,PT00M03.80S,2024-04-07T01:13:55.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612763,42,62,2024-04-07T01:14:07Z,3060000,False,,,0,,T. Maxey shooting personal FOUL (1 PF) (Clarke 2 FT),"[1630178, 1629634]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,1627541.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Clarke,1629634.0,,
317,PT00M03.80S,2024-04-07T01:14:16.5Z,2,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,42,62,2024-04-07T01:14:16Z,3080000,False,,,0,,MISS B. Clarke Free Throw 1 of 2,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
318,PT00M03.80S,2024-04-07T01:14:16.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,42,62,2024-04-07T01:14:16Z,3090000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,317.0,,,,,,,,,,,,,,,,
319,PT00M03.80S,2024-04-07T01:14:17.4Z,2,REGULAR,substitution,out,[],1630194,,,1610612763,42,62,2024-04-07T01:14:26Z,3100000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M03.80S,2024-04-07T01:14:17.4Z,2,REGULAR,substitution,in,[],1627741,,,1610612763,42,62,2024-04-07T01:14:26Z,3110000,False,,,0,,SUB in: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M03.80S,2024-04-07T01:14:16.5Z,2,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,42,62,2024-04-07T01:14:42Z,3120000,False,,,0,,MISS B. Clarke Free Throw 2 of 2,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
322,PT00M02.10S,2024-04-07T01:14:18.2Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,42,62,2024-04-07T01:14:42Z,3130000,False,,,0,,J. Embiid REBOUND (Off:1 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,321.0,10.0,9.0,1.0,,,,,,,,,,,,,
323,PT00M00.10S,2024-04-07T01:14:41.3Z,2,REGULAR,turnover,lost ball,[],203954,,,1610612755,42,62,2024-04-07T01:15:00Z,3140000,False,,,0,,J. Embiid lost ball TURNOVER (7 TO),"[203954, 1630692]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,7.0,Goodwin,1630692.0,,,,,,
324,PT00M00.10S,2024-04-07T01:14:41.3Z,2,REGULAR,steal,,[],1630692,,,1610612763,42,62,2024-04-07T01:14:44Z,3150000,False,,,0,,J. Goodwin STEAL (1 STL),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,
325,PT00M00.00S,2024-04-07T01:14:45.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630692,7.966491458607096,47.30392156862745,1610612763,42,62,2024-04-07T01:25:08Z,3160000,False,13.0,22.0,1,left,MISS J. Goodwin turnaround fadeaway Shot,[1630692],1610612763.0,MEM,turnaround fadeaway,,,Goodwin,J. Goodwin,,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,
326,PT00M00.00S,2024-04-07T01:14:46.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,42,62,2024-04-07T01:14:46Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,Restricted Area,0-8 Center,,,325.0,,,,,,,,,,,,,,,,
327,PT00M00.00S,2024-04-07T01:15:12.5Z,2,REGULAR,period,end,[],0,,,1610612763,42,62,2024-04-07T01:15:12Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-04-07T01:30:44.9Z,3,REGULAR,substitution,out,['startperiod'],1629634,,,1610612763,42,62,2024-04-07T01:31:52Z,3190000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2024-04-07T01:30:44.9Z,3,REGULAR,substitution,out,['startperiod'],1627741,,,1610612763,42,62,2024-04-07T01:31:52Z,3200000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2024-04-07T01:30:44.9Z,3,REGULAR,substitution,in,['startperiod'],1630590,,,1610612763,42,62,2024-04-07T01:31:52Z,3210000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2024-04-07T01:30:44.9Z,3,REGULAR,substitution,in,['startperiod'],201587,,,1610612763,42,62,2024-04-07T01:31:52Z,3220000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2024-04-07T01:32:02.8Z,3,REGULAR,period,start,[],0,,,1610612763,42,62,2024-04-07T01:32:02Z,3230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
