actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT05M32.00S,2024-03-17T00:21:49.1Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1631114,86.41590013140605,32.59803921568628,1610612760,15,16,2024-03-17T00:27:04Z,850000,False,-87.0,75.0,1,right,J. Williams 11' running pullup Jump Shot (4 PTS),[1631114],1610612760.0,OKC,running pullup,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,11.5,Made,4.0,,,,,,,,,,,,,,,,,
86,PT05M14.00S,2024-03-17T00:22:07.4Z,1,REGULAR,3pt,Jump Shot,[],1641713,29.517082785808146,69.36274509803921,1610612763,15,16,2024-03-17T00:22:16Z,860000,False,-97.0,225.0,1,left,MISS G. Jackson 24' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,24.49,Missed,,,,,,,,,,,,,,,,,,
87,PT05M10.00S,2024-03-17T00:22:11.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,15,16,2024-03-17T00:22:16Z,870000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,86.0,,,,,,,,,,,,,
89,PT05M10.00S,2024-03-17T00:22:17.7Z,1,REGULAR,substitution,out,[],1631096,,,1610612763,15,16,2024-03-17T00:22:37Z,890000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M10.00S,2024-03-17T00:22:17.7Z,1,REGULAR,substitution,out,[],1631114,,,1610612763,15,16,2024-03-17T00:22:37Z,900000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M10.00S,2024-03-17T00:22:17.7Z,1,REGULAR,substitution,in,[],1629026,,,1610612763,15,16,2024-03-17T00:22:37Z,910000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M10.00S,2024-03-17T00:22:17.7Z,1,REGULAR,substitution,in,[],1641717,,,1610612763,15,16,2024-03-17T00:22:37Z,920000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M59.00S,2024-03-17T00:22:59.0Z,1,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612763,15,16,2024-03-17T00:23:05Z,930000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Jackson 2 FT),"[1630198, 1641713]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2534.0,,,1.0,0.0,Jackson,1641713.0
95,PT04M59.00S,2024-03-17T00:23:25.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1641713,,,1610612763,16,16,2024-03-17T00:23:25Z,950000,False,,,0,,G. Jackson Free Throw 1 of 2 (1 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
96,PT04M59.00S,2024-03-17T00:23:44.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1641713,,,1610612763,17,16,2024-03-17T00:23:44Z,960000,False,,,0,,G. Jackson Free Throw 2 of 2 (2 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
97,PT04M40.00S,2024-03-17T00:24:06.2Z,1,REGULAR,2pt,Jump Shot,[],1630198,85.75886990801577,28.186274509803923,1610612760,17,18,2024-03-17T00:24:09Z,970000,False,-109.0,81.0,1,right,I. Joe 13' pullup Jump Shot (2 PTS) (C. Wallace 1 AST),"[1630198, 1641717]",1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Mid-Range,8-16 Left,13.61,Made,2.0,C. Wallace,1641717.0,1.0,,,,,,,,,,,,,,
99,PT04M28.00S,2024-03-17T00:24:19.7Z,1,REGULAR,foul,personal,['2freethrow'],1641717,,,1610612763,17,18,2024-03-17T00:24:36Z,990000,False,,,0,,C. Wallace shooting personal FOUL (1 PF) (LaRavia 2 FT),"[1641717, 1631222]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1628159.0,,,1.0,0.0,LaRavia,1631222.0
101,PT04M28.00S,2024-03-17T00:24:40.5Z,1,REGULAR,freethrow,1 of 2,[],1631222,,,1610612763,18,18,2024-03-17T00:24:40Z,1010000,False,,,0,,J. LaRavia Free Throw 1 of 2 (1 PTS),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
102,PT04M28.00S,2024-03-17T00:24:52.6Z,1,REGULAR,freethrow,2 of 2,[],1631222,,,1610612763,19,18,2024-03-17T00:24:52Z,1020000,False,,,0,,J. LaRavia Free Throw 2 of 2 (2 PTS),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
103,PT04M11.00S,2024-03-17T00:25:11.6Z,1,REGULAR,3pt,Jump Shot,[],1641717,73.27529566360053,16.42156862745098,1610612760,19,18,2024-03-17T00:25:18Z,1030000,False,-168.0,199.0,1,right,MISS C. Wallace 26' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
104,PT04M09.00S,2024-03-17T00:25:13.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,19,18,2024-03-17T00:25:18Z,1040000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,103.0,,,,,,,,,,,,,
105,PT04M09.00S,2024-03-17T00:25:18.7Z,1,REGULAR,foul,personal,[],1629723,,,1610612760,19,18,2024-03-17T00:25:37Z,1050000,False,,,0,,J. Konchar loose ball personal FOUL (1 PF),"[1629723, 1629026]",1610612763.0,MEM,loose ball,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202037.0,,,1.0,0.0,Williams,1629026.0
107,PT03M57.00S,2024-03-17T00:25:46.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628983,81.68528252299606,59.55882352941176,1610612760,19,20,2024-03-17T00:25:49Z,1070000,False,48.0,120.0,1,right,S. Gilgeous-Alexander 12' pullup Jump Shot (2 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,12.89,Made,2.0,,,,,,,,,,,,,,,,,
108,PT03M33.00S,2024-03-17T00:26:10.3Z,1,REGULAR,2pt,Jump Shot,[],1641713,7.703679369250986,91.42156862745098,1610612763,19,20,2024-03-17T00:26:14Z,1080000,False,-207.0,20.0,1,left,MISS G. Jackson 20' Jump Shot,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Mid-Range,16-24 Left,20.81,Missed,,,,,,,,,,,,,,,,,,
109,PT03M30.00S,2024-03-17T00:26:13.3Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,19,20,2024-03-17T00:26:14Z,1090000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Left,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,
110,PT03M18.00S,2024-03-17T00:26:24.9Z,1,REGULAR,3pt,Jump Shot,[],1628983,68.15045992115637,34.80392156862745,1610612760,19,20,2024-03-17T00:26:30Z,1100000,False,-76.0,247.0,1,right,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
111,PT03M15.00S,2024-03-17T00:26:27.9Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,19,20,2024-03-17T00:26:30Z,1110000,False,,,0,,S. Aldama REBOUND (Off:1 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,,,,110.0,4.0,3.0,1.0,,,,,,,,,,
112,PT03M04.00S,2024-03-17T00:26:40.1Z,1,REGULAR,3pt,Jump Shot,[],1629723,5.469776609724048,96.07843137254902,1610612763,19,20,2024-03-17T00:26:44Z,1120000,False,-230.0,-1.0,1,left,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
113,PT03M00.00S,2024-03-17T00:26:44.1Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,19,20,2024-03-17T00:26:44Z,1130000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,,,,,,,112.0,2.0,2.0,0.0,,,,,,,,,,
114,PT02M52.00S,2024-03-17T00:26:51.3Z,1,REGULAR,3pt,Jump Shot,[],1629026,92.9862023653088,4.166666666666666,1610612760,19,23,2024-03-17T00:27:06Z,1140000,False,-229.0,13.0,1,right,K. Williams 3PT  (3 PTS) (I. Joe 1 AST),"[1629026, 1630198]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Left Corner 3,24+ Left,22.96,Made,3.0,I. Joe,1630198.0,1.0,,,,,,,,,,,,,,
116,PT02M40.00S,2024-03-17T00:27:09.5Z,1,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612763,19,23,2024-03-17T00:30:00Z,1160000,False,,,0,,I. Joe shooting personal FOUL (2 PF) (Aldama 2 FT),"[1630198, 1630583]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202037.0,,,2.0,0.0,Aldama,1630583.0
118,PT02M40.00S,2024-03-17T00:27:23.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,19,23,2024-03-17T00:27:23Z,1180000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M40.00S,2024-03-17T00:29:24.0Z,1,REGULAR,substitution,out,[],1641713,,,1610612763,19,23,2024-03-17T00:29:57Z,1190000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M40.00S,2024-03-17T00:29:24.0Z,1,REGULAR,substitution,in,[],1630217,,,1610612763,19,23,2024-03-17T00:29:57Z,1200000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M40.00S,2024-03-17T00:30:14.9Z,1,REGULAR,freethrow,1 of 2,[],1630583,,,1610612763,20,23,2024-03-17T00:30:14Z,1210000,False,,,0,,S. Aldama Free Throw 1 of 2 (8 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
122,PT02M40.00S,2024-03-17T00:30:41.2Z,1,REGULAR,freethrow,2 of 2,[],1630583,,,1610612763,20,23,2024-03-17T00:30:41Z,1220000,False,,,0,,MISS S. Aldama Free Throw 2 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
123,PT02M38.00S,2024-03-17T00:30:42.1Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,20,23,2024-03-17T00:30:42Z,1230000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,
124,PT02M27.00S,2024-03-17T00:30:53.2Z,1,REGULAR,3pt,Jump Shot,[],1630198,67.09921156373193,49.26470588235294,1610612760,20,23,2024-03-17T00:30:57Z,1240000,False,-4.0,257.0,1,right,MISS I. Joe 25' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
125,PT02M22.00S,2024-03-17T00:30:58.2Z,1,REGULAR,rebound,defensive,[],1629117,,,1610612763,20,23,2024-03-17T00:30:57Z,1250000,False,,,0,,W. Gabriel REBOUND (Off:0 Def:1),[1629117],1610612763.0,MEM,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Center,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,
126,PT01M59.00S,2024-03-17T00:31:20.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,5.995400788436268,49.754901960784316,1610612763,22,23,2024-03-17T00:31:24Z,1260000,False,1.0,4.0,1,left,J. Konchar driving finger roll Layup (2 PTS) (S. Aldama 1 AST),"[1629723, 1630583]",1610612763.0,MEM,driving finger roll,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,0.41,Made,2.0,S. Aldama,1630583.0,1.0,,,,,,,,,,,,,,
128,PT01M44.00S,2024-03-17T00:31:35.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202330,92.06636005256242,50.0,1610612760,22,25,2024-03-17T00:31:41Z,1280000,False,0.0,22.0,1,right,G. Hayward driving finger roll Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[202330, 1628983]",1610612760.0,OKC,driving finger roll,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,2.21,Made,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,
130,PT01M38.00S,2024-03-17T00:31:42.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629117,5.075558475689881,51.470588235294116,1610612763,22,25,2024-03-17T00:31:47Z,1300000,False,-7.0,-5.0,1,left,MISS W. Gabriel driving DUNK - blocked,"[1629117, 1629026]",1610612763.0,MEM,driving,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,Williams,1629026.0,,,,
131,PT01M38.00S,2024-03-17T00:31:42.0Z,1,REGULAR,block,,[],1629026,,,1610612763,22,25,2024-03-17T00:31:44Z,1310000,False,,,0,,K. Williams BLOCK (1 BLK),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
132,PT01M33.00S,2024-03-17T00:31:47.0Z,1,REGULAR,rebound,offensive,[],1629723,,,1610612763,22,25,2024-03-17T00:31:47Z,1320000,False,,,0,,J. Konchar REBOUND (Off:1 Def:0),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,130.0,1.0,0.0,1.0,,,,,,,,,,
133,PT01M33.00S,2024-03-17T00:31:47.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629723,5.590000152587891,50.0,1610612763,22,25,2024-03-17T00:36:23Z,1330000,False,0.0,0.0,1,left,MISS J. Konchar tip Layup - blocked,"[1629723, 1630198]",1610612763.0,MEM,tip,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,Joe,1630198.0,,,,
156,PT01M33.00S,2024-03-17T00:31:47.1Z,1,REGULAR,block,,[],1630198,,,1610612763,22,25,2024-03-17T00:36:23Z,1335000,False,,,0,,I. Joe BLOCK (1 BLK),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
134,PT01M31.00S,2024-03-17T00:31:49.1Z,1,REGULAR,rebound,offensive,[],1629117,,,1610612763,22,25,2024-03-17T00:36:23Z,1340000,False,,,0,,W. Gabriel REBOUND (Off:1 Def:1),[1629117],1610612763.0,MEM,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,133.0,2.0,1.0,1.0,,,,,,,,,,
135,PT01M28.00S,2024-03-17T00:31:51.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630583,28.86005256241787,75.24509803921569,1610612763,22,25,2024-03-17T00:31:55Z,1350000,False,-126.0,219.0,1,left,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
136,PT01M28.00S,2024-03-17T00:31:51.6Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,22,25,2024-03-17T00:32:15Z,1360000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,
138,PT01M27.00S,2024-03-17T00:31:56.8Z,1,REGULAR,substitution,out,[],1630583,,,1610612760,22,25,2024-03-17T00:32:06Z,1380000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M27.00S,2024-03-17T00:31:56.8Z,1,REGULAR,substitution,in,[],1628991,,,1610612760,22,25,2024-03-17T00:32:06Z,1390000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M11.00S,2024-03-17T00:32:26.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,88.64980289093299,34.31372549019608,1610612760,22,27,2024-03-17T00:32:29Z,1400000,False,-78.0,54.0,1,right,S. Gilgeous-Alexander 9' driving floating bank Jump Shot (4 PTS),[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Left,9.53,Made,4.0,,,,,,,,,,,,,,,,,
141,PT00M55.90S,2024-03-17T00:32:43.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629026,,,1610612763,22,27,2024-03-17T00:32:55Z,1410000,False,,,0,,K. Williams shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1629026, 1628991]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1628159.0,,,1.0,0.0,Jackson Jr.,1628991.0
143,PT00M55.90S,2024-03-17T00:33:11.5Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,23,27,2024-03-17T00:33:11Z,1430000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
144,PT00M55.90S,2024-03-17T00:33:18.2Z,1,REGULAR,substitution,out,[],1629026,,,1610612763,23,27,2024-03-17T00:33:26Z,1440000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M55.90S,2024-03-17T00:33:18.2Z,1,REGULAR,substitution,in,[],203488,,,1610612763,23,27,2024-03-17T00:33:26Z,1450000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M55.90S,2024-03-17T00:33:37.5Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,24,27,2024-03-17T00:33:37Z,1460000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (7 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
147,PT00M34.60S,2024-03-17T00:34:01.0Z,1,REGULAR,2pt,Jump Shot,[],1628983,78.53153745072274,69.6078431372549,1610612760,24,27,2024-03-17T00:34:04Z,1470000,False,98.0,149.0,1,right,MISS S. Gilgeous-Alexander 17' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,17.86,Missed,,,,,,,,,,,,,,,,,,
148,PT00M31.00S,2024-03-17T00:34:04.6Z,1,REGULAR,rebound,defensive,[],1629117,,,1610612763,24,27,2024-03-17T00:34:04Z,1480000,False,,,0,,W. Gabriel REBOUND (Off:1 Def:2),[1629117],1610612763.0,MEM,,,,Gabriel,W. Gabriel,,,,,Mid-Range,16-24 Right Center,,,,,,,147.0,3.0,2.0,1.0,,,,,,,,,,
149,PT00M17.00S,2024-03-17T00:34:18.6Z,1,REGULAR,turnover,bad pass,[],1630217,,,1610612763,24,27,2024-03-17T00:34:22Z,1490000,False,,,0,,D. Bane bad pass TURNOVER (2 TO),"[1630217, 1641717]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,Wallace,1641717.0,,,,,,,
150,PT00M17.00S,2024-03-17T00:34:18.6Z,1,REGULAR,steal,,[],1641717,,,1610612760,24,27,2024-03-17T00:34:21Z,1500000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
151,PT00M15.30S,2024-03-17T00:34:21.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641717,93.64323258869908,50.49019607843137,1610612760,24,29,2024-03-17T00:34:26Z,1510000,False,2.0,7.0,1,right,C. Wallace running DUNK (2 PTS),[1641717],1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,0.77,Made,2.0,,,,,,,,,,,,,,,,,
153,PT00M03.10S,2024-03-17T00:34:40.7Z,1,REGULAR,3pt,Jump Shot,[],1630217,32.276609724047304,38.48039215686275,1610612763,27,29,2024-03-17T00:34:44Z,1530000,False,58.0,251.0,1,left,D. Bane 25' 3PT  (6 PTS) (J. Jackson Jr. 1 AST),"[1630217, 1628991]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,25.74,Made,6.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,,,,,
155,PT00M00.00S,2024-03-17T00:34:51.6Z,1,REGULAR,period,end,[],0,,,1610612760,27,29,2024-03-17T00:34:51Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-03-17T00:36:16.3Z,2,REGULAR,substitution,out,['startperiod'],1629117,,,1610612760,27,29,2024-03-17T00:37:23Z,1560000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612763.0,MEM,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-03-17T00:36:16.3Z,2,REGULAR,substitution,out,['startperiod'],1629723,,,1610612760,27,29,2024-03-17T00:37:23Z,1570000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-03-17T00:36:16.3Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,27,29,2024-03-17T00:37:23Z,1580000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-03-17T00:36:16.3Z,2,REGULAR,substitution,out,['startperiod'],1630198,,,1610612760,27,29,2024-03-17T00:37:23Z,1590000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-03-17T00:36:16.3Z,2,REGULAR,substitution,out,['startperiod'],203488,,,1610612760,27,29,2024-03-17T00:37:23Z,1600000,False,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-03-17T00:36:16.3Z,2,REGULAR,substitution,in,['startperiod'],1641713,,,1610612760,27,29,2024-03-17T00:37:23Z,1610000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-03-17T00:36:16.3Z,2,REGULAR,substitution,in,['startperiod'],1630610,,,1610612760,27,29,2024-03-17T00:37:23Z,1620000,False,,,0,,SUB in: D. Jarreau,[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-03-17T00:36:16.3Z,2,REGULAR,substitution,in,['startperiod'],1631096,,,1610612760,27,29,2024-03-17T00:37:23Z,1630000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-03-17T00:36:16.3Z,2,REGULAR,substitution,in,['startperiod'],1631119,,,1610612760,27,29,2024-03-17T00:37:23Z,1640000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-03-17T00:36:16.3Z,2,REGULAR,substitution,in,['startperiod'],1631114,,,1610612760,27,29,2024-03-17T00:37:23Z,1650000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-03-17T00:37:35.2Z,2,REGULAR,period,start,[],0,,,1610612760,27,29,2024-03-17T00:37:35Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M48.00S,2024-03-17T00:37:49.9Z,2,REGULAR,foul,personal,[],1641713,,,1610612760,27,29,2024-03-17T00:37:55Z,1670000,False,,,0,,G. Jackson personal FOUL (1 PF),"[1641713, 1631096]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628159.0,,,1.0,0.0,Holmgren,1631096.0
