actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal
438,PT06M12.00S,2024-01-26T01:45:11.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,93,70,2024-01-26T01:45:15Z,4300000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,437.0,,,,,,
440,PT06M02.00S,2024-01-26T01:45:26.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627783,6.389618922470433,51.225490196078425,1610612754,95,70,2024-01-26T01:45:33Z,4320000,False,-6.0,8.0,1,left,P. Siakam cutting DUNK (18 PTS) (A. Nembhard 7 AST),"[1627783, 1629614]",1610612754.0,IND,cutting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,18.0,0.97,,,,,,,A. Nembhard,1629614.0,7.0
442,PT06M01.00S,2024-01-26T01:45:30.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,95,70,2024-01-26T01:45:30Z,4340000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M40.00S,2024-01-26T01:48:54.0Z,3,REGULAR,2pt,Jump Shot,[],203954,76.42904073587385,47.30392156862745,1610612755,95,70,2024-01-26T01:48:59Z,4350000,False,-13.0,169.0,1,right,MISS J. Embiid 16' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,,,,,Missed,,16.96,,,,,,,,,
445,PT05M36.00S,2024-01-26T01:48:58.0Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,95,70,2024-01-26T01:48:59Z,4360000,False,,,0,,M. Turner REBOUND (Off:3 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,444.0,9.0,6.0,3.0,,,
446,PT05M26.00S,2024-01-26T01:49:09.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612754,95,70,2024-01-26T01:49:17Z,4370000,False,,,0,,K. Martin shooting personal FOUL (3 PF) (Siakam 2 FT),"[1630231, 1627783]",1610612755.0,PHI,shooting,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,1627962.0,3.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
448,PT05M26.00S,2024-01-26T01:49:42.9Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,95,70,2024-01-26T01:49:42Z,4390000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
449,PT05M26.00S,2024-01-26T01:49:42.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,95,70,2024-01-26T01:49:42Z,4400000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,448.0,,,,,,
450,PT05M26.00S,2024-01-26T01:50:01.0Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,96,70,2024-01-26T01:50:01Z,4410000,False,,,0,,P. Siakam Free Throw 2 of 2 (19 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,Made,19.0,,,,,,,,,,
451,PT05M10.00S,2024-01-26T01:50:19.0Z,3,REGULAR,2pt,Jump Shot,[],203954,78.66294349540078,27.205882352941174,1610612755,96,72,2024-01-26T01:50:24Z,4420000,False,-114.0,148.0,1,right,J. Embiid 18' fadeaway Jump Shot (22 PTS),[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,,,,,,,,,Made,22.0,18.69,,,,,,,,,
452,PT04M58.00S,2024-01-26T01:50:30.1Z,3,REGULAR,3pt,Jump Shot,[],1626167,31.882391590013142,62.254901960784316,1610612754,96,72,2024-01-26T01:50:35Z,4430000,False,-61.0,247.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,25.47,,,,,,,,,
453,PT04M55.00S,2024-01-26T01:50:33.7Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612754,96,72,2024-01-26T01:50:33Z,4440000,False,,,0,,P. Siakam REBOUND (Off:2 Def:7),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,452.0,9.0,7.0,2.0,,,
454,PT04M47.00S,2024-01-26T01:50:42.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,7.966491458607096,46.81372549019608,1610612754,98,72,2024-01-26T01:50:45Z,4450000,False,16.0,22.0,1,left,M. Turner Layup (18 PTS) (A. Nembhard 8 AST),"[1626167, 1629614]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,18.0,2.75,,,,,,,A. Nembhard,1629614.0,8.0
456,PT04M35.00S,2024-01-26T01:50:57.0Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612755,98,72,2024-01-26T01:51:07Z,4470000,False,,,0,,M. Turner shooting personal FOUL (4 PF) (Embiid 2 FT),"[1626167, 203954]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,1627962.0,4.0,0.0,Embiid,203954.0,,,,,,,,,,,,
458,PT04M35.00S,2024-01-26T01:51:24.6Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,98,72,2024-01-26T01:51:24Z,4490000,False,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
459,PT04M35.00S,2024-01-26T01:51:24.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,98,72,2024-01-26T01:51:24Z,4500000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,458.0,,,,,,
461,PT04M35.00S,2024-01-26T01:51:25.2Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,98,72,2024-01-26T01:51:35Z,4520000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M35.00S,2024-01-26T01:51:25.2Z,3,REGULAR,substitution,out,[],1627863,,,1610612755,98,72,2024-01-26T01:51:35Z,4530000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M35.00S,2024-01-26T01:51:25.2Z,3,REGULAR,substitution,in,[],1631097,,,1610612755,98,72,2024-01-26T01:51:35Z,4540000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M35.00S,2024-01-26T01:51:25.2Z,3,REGULAR,substitution,in,[],1627788,,,1610612755,98,72,2024-01-26T01:51:35Z,4550000,False,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M35.00S,2024-01-26T01:51:25.2Z,3,REGULAR,substitution,in,[],1626162,,,1610612755,98,72,2024-01-26T01:51:35Z,4560000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M35.00S,2024-01-26T01:51:25.2Z,3,REGULAR,substitution,out,[],1627741,,,1610612755,98,72,2024-01-26T01:51:42Z,4570000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M35.00S,2024-01-26T01:51:53.4Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,98,73,2024-01-26T01:51:53Z,4580000,False,,,0,,J. Embiid Free Throw 2 of 2 (23 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,Made,23.0,,,,,,,,,,
468,PT04M22.00S,2024-01-26T01:52:07.9Z,3,REGULAR,3pt,Jump Shot,[],1626167,6.652431011826544,97.79411764705883,1610612754,98,73,2024-01-26T01:52:14Z,4590000,False,-239.0,10.0,1,left,MISS M. Turner step back 3PT,[1626167],1610612754.0,IND,step back,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,23.92,,,,,,,,,
469,PT04M17.00S,2024-01-26T01:52:12.9Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,98,73,2024-01-26T01:52:14Z,4600000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,468.0,2.0,1.0,1.0,,,
470,PT04M03.00S,2024-01-26T01:52:28.6Z,3,REGULAR,3pt,Jump Shot,[],1626162,89.43823915900131,1.2254901960784315,1610612755,98,73,2024-01-26T01:53:23Z,4610000,False,-244.0,47.0,1,right,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,24.83,,,,,,,,,
471,PT04M02.00S,2024-01-26T01:52:29.6Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,98,73,2024-01-26T01:53:23Z,4620000,False,,,0,,P. Siakam REBOUND (Off:2 Def:8),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,470.0,10.0,8.0,2.0,,,
472,PT03M54.00S,2024-01-26T01:52:36.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,6.783837056504599,47.05882352941176,1610612754,100,73,2024-01-26T01:52:58Z,4630000,False,15.0,11.0,1,left,M. Turner Layup (20 PTS) (P. Siakam 8 AST),"[1626167, 1627783]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,20.0,1.85,,,,,,,P. Siakam,1627783.0,8.0
474,PT03M38.00S,2024-01-26T01:52:51.5Z,3,REGULAR,3pt,Jump Shot,[],203954,75.24638633377135,9.558823529411764,1610612755,100,76,2024-01-26T01:52:59Z,4650000,False,-202.0,180.0,1,right,J. Embiid 27' 3PT  (26 PTS) (K. Oubre Jr. 2 AST),"[203954, 1626162]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,26.0,27.08,,,,,,,K. Oubre Jr.,1626162.0,2.0
476,PT03M38.00S,2024-01-26T01:53:02.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,100,76,2024-01-26T01:53:02Z,4670000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M38.00S,2024-01-26T01:54:00.9Z,3,REGULAR,substitution,out,[],1629614,,,1610612754,100,76,2024-01-26T01:54:24Z,4680000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M38.00S,2024-01-26T01:54:00.9Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,100,76,2024-01-26T01:54:24Z,4690000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M38.00S,2024-01-26T01:54:00.9Z,3,REGULAR,substitution,in,[],1630188,,,1610612754,100,76,2024-01-26T01:54:24Z,4700000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M38.00S,2024-01-26T01:54:00.9Z,3,REGULAR,substitution,in,[],204456,,,1610612754,100,76,2024-01-26T01:54:24Z,4710000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M27.00S,2024-01-26T01:54:47.0Z,3,REGULAR,3pt,Jump Shot,[],1631097,25.57490144546649,85.04901960784314,1610612754,100,76,2024-01-26T01:54:53Z,4720000,False,-175.0,188.0,1,left,MISS B. Mathurin 25' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,25.69,,,,,,,,,
482,PT03M24.00S,2024-01-26T01:54:50.8Z,3,REGULAR,rebound,offensive,[],1630188,,,1610612754,100,76,2024-01-26T01:54:50Z,4730000,False,,,0,,J. Smith REBOUND (Off:1 Def:0),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,481.0,1.0,0.0,1.0,,,
483,PT03M23.00S,2024-01-26T01:54:51.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,7.703679369250986,47.794117647058826,1610612754,102,76,2024-01-26T01:55:01Z,4740000,False,11.0,20.0,1,left,J. Smith putback Layup (2 PTS),[1630188],1610612754.0,IND,putback,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,2.27,,,,,,,,,
484,PT03M11.00S,2024-01-26T01:55:04.8Z,3,REGULAR,foul,personal,['2freethrow'],204456,,,1610612755,102,76,2024-01-26T01:55:11Z,4750000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (Springer 2 FT),"[204456, 1630531]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,200834.0,1.0,0.0,Springer,1630531.0,,,,,,,,,,,,
486,PT03M11.00S,2024-01-26T01:55:36.1Z,3,REGULAR,freethrow,1 of 2,[],1630531,,,1610612755,102,77,2024-01-26T01:55:36Z,4770000,False,,,0,,J. Springer Free Throw 1 of 2 (5 PTS),[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,
487,PT03M11.00S,2024-01-26T01:55:49.9Z,3,REGULAR,freethrow,2 of 2,[],1630531,,,1610612755,102,78,2024-01-26T01:55:49Z,4780000,False,,,0,,J. Springer Free Throw 2 of 2 (6 PTS),[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,,,,,,,,,,,Made,6.0,,,,,,,,,,
488,PT02M48.00S,2024-01-26T01:56:19.5Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1626162,,,1610612754,102,78,2024-01-26T01:56:25Z,4790000,False,,,0,,K. Oubre Jr. shooting personal FOUL (3 PF) (Siakam 3 FT),"[1626162, 1627783]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,1627524.0,3.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
490,PT02M48.00S,2024-01-26T01:56:49.1Z,3,REGULAR,freethrow,1 of 3,[],1627783,,,1610612754,102,78,2024-01-26T01:57:26Z,4810000,False,,,0,,MISS P. Siakam Free Throw 1 of 3,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
491,PT02M48.00S,2024-01-26T01:56:49.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,102,78,2024-01-26T01:57:26Z,4820000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,,,,,
492,PT02M48.00S,2024-01-26T01:56:49.1Z,3,REGULAR,freethrow,2 of 3,[],1627783,,,1610612754,103,78,2024-01-26T01:57:26Z,4830000,False,,,0,,P. Siakam Free Throw 2 of 3 (20 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,Made,20.0,,,,,,,,,,
493,PT02M48.00S,2024-01-26T01:56:49.1Z,3,REGULAR,freethrow,3 of 3,[],1627783,,,1610612754,103,78,2024-01-26T01:57:26Z,4840000,False,,,0,,MISS P. Siakam Free Throw 3 of 3,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
494,PT02M47.00S,2024-01-26T01:56:50.1Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,103,78,2024-01-26T01:57:26Z,4850000,False,,,0,,J. Embiid REBOUND (Off:1 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,493.0,7.0,6.0,1.0,,,
495,PT02M33.00S,2024-01-26T01:57:39.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,93.11760840998686,51.225490196078425,1610612755,103,80,2024-01-26T01:57:46Z,4860000,False,6.0,12.0,1,right,K. Oubre Jr. cutting DUNK (2 PTS) (F. Korkmaz 1 AST),"[1626162, 1627788]",1610612755.0,PHI,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,1.36,,,,,,,F. Korkmaz,1627788.0,1.0
497,PT02M27.00S,2024-01-26T01:57:51.4Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1626162,,,1610612754,103,80,2024-01-26T01:57:58Z,4880000,False,,,0,,K. Oubre Jr. technical FOUL (1 Tech),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,1627524.0,3.0,1.0,,,,,,,,,,,,,,
498,PT02M27.00S,2024-01-26T01:58:19.4Z,3,REGULAR,freethrow,1 of 1,[],1631097,,,1610612754,104,80,2024-01-26T01:58:19Z,4890000,False,,,0,,B. Mathurin technical Free Throw 1 of 1 (11 PTS),[1631097],1610612754.0,IND,technical,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,Made,11.0,,,,,,,,,,
499,PT02M17.00S,2024-01-26T01:58:44.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,6.1268068331143235,45.588235294117645,1610612754,106,80,2024-01-26T01:58:48Z,4900000,False,22.0,5.0,1,left,B. Mathurin driving finger roll Layup (13 PTS) (T. McConnell 3 AST),"[1631097, 204456]",1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,13.0,2.27,,,,,,,T. McConnell,204456.0,3.0
501,PT01M57.00S,2024-01-26T01:59:06.6Z,3,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612755,106,80,2024-01-26T01:59:13Z,4920000,False,,,0,,J. Smith shooting personal FOUL (4 PF) (Embiid 2 FT),"[1630188, 203954]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Mid-Range,16-24 Left Center,,,,1627524.0,4.0,0.0,Embiid,203954.0,,,,,,,,,,,,
503,PT01M57.00S,2024-01-26T01:59:40.6Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,106,81,2024-01-26T01:59:40Z,4940000,False,,,0,,J. Embiid Free Throw 1 of 2 (27 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,Made,27.0,,,,,,,,,,
504,PT01M57.00S,2024-01-26T02:00:01.7Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,106,82,2024-01-26T02:00:01Z,4950000,False,,,0,,J. Embiid Free Throw 2 of 2 (28 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,Made,28.0,,,,,,,,,,
506,PT01M36.00S,2024-01-26T02:00:29.8Z,3,REGULAR,substitution,out,[],1630174,,,1610612754,106,82,2024-01-26T02:00:43Z,4970000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT01M36.00S,2024-01-26T02:00:29.8Z,3,REGULAR,substitution,out,[],1627783,,,1610612754,106,82,2024-01-26T02:00:43Z,4980000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT01M36.00S,2024-01-26T02:00:29.8Z,3,REGULAR,substitution,in,[],1630167,,,1610612754,106,82,2024-01-26T02:00:43Z,4990000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M36.00S,2024-01-26T02:00:29.8Z,3,REGULAR,substitution,in,[],1627741,,,1610612754,106,82,2024-01-26T02:00:43Z,5000000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT01M35.00S,2024-01-26T02:00:58.5Z,3,REGULAR,3pt,Jump Shot,[],1630188,31.882391590013142,33.088235294117645,1610612754,106,82,2024-01-26T02:01:04Z,5010000,False,85.0,247.0,1,left,MISS J. Smith 26' turnaround 3PT,[1630188],1610612754.0,IND,turnaround,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,26.13,,,,,,,,,
511,PT01M33.00S,2024-01-26T02:01:00.5Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612755,106,82,2024-01-26T02:01:48Z,5020000,False,,,0,,K. Martin REBOUND (Off:1 Def:1),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,510.0,2.0,1.0,1.0,,,
512,PT01M26.00S,2024-01-26T02:01:08.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.06636005256242,47.30392156862745,1610612755,106,84,2024-01-26T02:01:42Z,5030000,False,-13.0,22.0,1,right,J. Embiid driving finger roll Layup (30 PTS) (K. Martin 2 AST),"[203954, 1630231]",1610612755.0,PHI,driving finger roll,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,30.0,2.59,,,,,,,K. Martin,1630231.0,2.0
513,PT01M26.00S,2024-01-26T02:01:14.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",204456,,,1610612755,106,84,2024-01-26T02:01:25Z,5040000,False,,,0,,T. McConnell shooting personal FOUL (2 PF) (Embiid 1 FT),"[204456, 203954]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,1627962.0,2.0,0.0,Embiid,203954.0,,,,,,,,,,,,
515,PT01M26.00S,2024-01-26T02:01:33.6Z,3,REGULAR,substitution,out,[],1627741,,,1610612755,106,84,2024-01-26T02:01:42Z,5060000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT01M26.00S,2024-01-26T02:01:33.6Z,3,REGULAR,substitution,in,[],1641767,,,1610612755,106,84,2024-01-26T02:01:42Z,5070000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT01M26.00S,2024-01-26T02:01:51.1Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,106,85,2024-01-26T02:01:51Z,5080000,False,,,0,,J. Embiid Free Throw 1 of 1 (31 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,Made,31.0,,,,,,,,,,
519,PT01M18.00S,2024-01-26T02:02:24.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204456,5.338370565045992,55.88235294117647,1610612754,108,85,2024-01-26T02:02:27Z,5100000,False,-29.0,-2.0,1,left,T. McConnell driving finger roll Layup (4 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,4.0,2.95,,,,,,,,,
520,PT01M03.00S,2024-01-26T02:02:37.3Z,3,REGULAR,3pt,Jump Shot,[],203954,66.96780551905388,70.09803921568627,1610612755,108,85,2024-01-26T02:02:41Z,5110000,False,100.0,258.0,1,right,MISS J. Embiid 27' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,27.69,,,,,,,,,
521,PT01M00.00S,2024-01-26T02:02:40.3Z,3,REGULAR,rebound,defensive,[],1641767,,,1610612754,108,85,2024-01-26T02:02:41Z,5120000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:3),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,520.0,3.0,3.0,0.0,,,
522,PT00M52.90S,2024-01-26T02:02:49.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,7.966491458607096,45.83333333333333,1610612754,110,85,2024-01-26T02:02:55Z,5130000,False,21.0,22.0,1,left,J. Smith Layup (4 PTS) (T. McConnell 4 AST),"[1630188, 204456]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,4.0,3.06,,,,,,,T. McConnell,204456.0,4.0
524,PT00M52.90S,2024-01-26T02:02:52.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626162,,,1610612754,110,85,2024-01-26T02:02:57Z,5150000,False,,,0,,K. Oubre Jr. shooting personal FOUL (4 PF) (Smith 1 FT),"[1626162, 1630188]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,200834.0,4.0,1.0,Smith,1630188.0,,,,,,,,,,,,
526,PT00M52.90S,2024-01-26T02:03:13.5Z,3,REGULAR,freethrow,1 of 1,[],1630188,,,1610612754,110,85,2024-01-26T02:03:13Z,5170000,False,,,0,,MISS J. Smith Free Throw 1 of 1,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
527,PT00M51.60S,2024-01-26T02:03:14.4Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,110,85,2024-01-26T02:03:14Z,5180000,False,,,0,,F. Korkmaz REBOUND (Off:0 Def:1),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,526.0,1.0,1.0,0.0,,,
