actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
185,PT11M11.00S,2023-12-19T00:42:39.5Z,2,REGULAR,foul,offensive,[],201935,,,1610612746,41,37,2023-12-19T00:42:45Z,1790000,False,,,0,,J. Harden charge offensive FOUL (1 PF),"[201935, 1630174]",1610612746.0,LAC,charge,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1627519.0,1.0,0.0,Nesmith,1630174.0,,,,,,,,,,,,,,,
187,PT11M11.00S,2023-12-19T00:42:39.5Z,2,REGULAR,turnover,offensive foul,[],201935,,,1610612746,41,37,2023-12-19T00:42:39Z,1810000,False,,,0,,J. Harden offensive foul TURNOVER (1 TO),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1627519.0,,,,,1.0,,,,,,,,,,,,,,
188,PT11M03.00S,2023-12-19T00:42:56.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,6.521024967148489,53.67647058823529,1610612754,43,37,2023-12-19T00:43:02Z,1820000,False,-18.0,9.0,1,left,T. McConnell driving reverse Layup (4 PTS),[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,2.04,Made,4.0,,,,,,,,,,,
189,PT10M51.00S,2023-12-19T00:43:14.1Z,2,REGULAR,foul,personal,[],204456,,,1610612746,43,37,2023-12-19T00:43:41Z,1830000,False,,,0,,T. McConnell personal FOUL (2 PF),"[204456, 201935]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,1199.0,2.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,
192,PT10M44.00S,2023-12-19T00:43:44.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,88.78120893561103,44.11764705882353,1610612746,43,37,2023-12-19T00:43:49Z,1860000,False,-29.0,53.0,1,right,MISS N. Powell 6' driving finger roll Layup - blocked,"[1626181, 1630167]",1610612746.0,LAC,driving finger roll,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.06,Missed,,,,,,,,,Toppin,1630167.0,,
333,PT10M44.00S,2023-12-19T00:43:44.0Z,2,REGULAR,block,,[],1630167,,,1610612746,43,37,2023-12-19T01:14:25Z,1865000,False,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
193,PT10M39.00S,2023-12-19T00:43:49.0Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,43,37,2023-12-19T01:12:42Z,1870000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,192.0,2.0,2.0,0.0,,,,
196,PT10M37.00S,2023-12-19T00:43:50.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,23.603810775295663,11.76470588235294,1610612754,43,37,2023-12-19T00:43:55Z,1900000,False,191.0,169.0,1,left,MISS B. Hield 25' running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,,25.54,Missed,,,,,,,,,,,,
197,PT10M34.00S,2023-12-19T00:43:53.5Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612746,43,37,2023-12-19T00:43:55Z,1910000,False,,,0,,D. Theis REBOUND (Off:2 Def:2),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,196.0,4.0,2.0,2.0,,,,
198,PT10M27.00S,2023-12-19T00:44:01.6Z,2,REGULAR,3pt,Jump Shot,[],201935,67.7562417871222,50.0,1610612746,43,40,2023-12-19T00:44:06Z,1920000,False,0.0,251.0,1,right,J. Harden 25' 3PT pullup (5 PTS) (T. Mann 1 AST),"[201935, 1629611]",1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,25.06,Made,5.0,T. Mann,1629611.0,1.0,,,,,,,,
200,PT10M09.00S,2023-12-19T00:44:21.4Z,2,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612754,43,40,2023-12-19T00:44:25Z,1940000,False,,,0,,A. Coffey shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1629599, 1631097]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,1199.0,1.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,,,,
202,PT10M09.00S,2023-12-19T00:44:51.8Z,2,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,44,40,2023-12-19T00:44:51Z,1960000,False,,,0,,B. Mathurin Free Throw 1 of 2 (5 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
203,PT10M09.00S,2023-12-19T00:45:12.1Z,2,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,45,40,2023-12-19T00:45:12Z,1970000,False,,,0,,B. Mathurin Free Throw 2 of 2 (6 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
204,PT10M02.00S,2023-12-19T00:45:24.3Z,2,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612746,45,40,2023-12-19T00:45:28Z,1980000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Theis 2 FT),"[1630174, 1628464]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,1199.0,1.0,0.0,Theis,1628464.0,,,,,,,,,,,,,,,
206,PT10M02.00S,2023-12-19T00:45:47.1Z,2,REGULAR,freethrow,1 of 2,[],1628464,,,1610612746,45,41,2023-12-19T00:45:47Z,2000000,False,,,0,,D. Theis Free Throw 1 of 2 (1 PTS),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,
207,PT10M02.00S,2023-12-19T00:46:01.9Z,2,REGULAR,freethrow,2 of 2,[],1628464,,,1610612746,45,42,2023-12-19T00:46:01Z,2010000,False,,,0,,D. Theis Free Throw 2 of 2 (2 PTS),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,
208,PT09M52.00S,2023-12-19T00:46:13.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,7.703679369250986,42.64705882352941,1610612754,45,42,2023-12-19T00:46:19Z,2020000,False,37.0,20.0,1,left,MISS T. McConnell turnaround fadeaway Shot,[204456],1610612754.0,IND,turnaround fadeaway,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,4.18,Missed,,,,,,,,,,,,
210,PT09M48.00S,2023-12-19T00:46:17.6Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,45,42,2023-12-19T00:46:19Z,2040000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,208.0,1.0,1.0,0.0,,,,
211,PT09M37.00S,2023-12-19T00:46:27.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,92.19776609724047,47.30392156862745,1610612746,45,44,2023-12-19T00:46:31Z,2050000,False,-13.0,21.0,1,right,J. Harden driving finger roll Layup (7 PTS),[201935],1610612746.0,LAC,driving finger roll,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,2.48,Made,7.0,,,,,,,,,,,
212,PT09M18.00S,2023-12-19T00:46:46.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.783837056504599,54.65686274509803,1610612754,47,44,2023-12-19T00:46:50Z,2060000,False,-23.0,11.0,1,left,B. Hield cutting finger roll Layup (8 PTS) (O. Toppin 2 AST),"[1627741, 1630167]",1610612754.0,IND,cutting finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,2.59,Made,8.0,O. Toppin,1630167.0,2.0,,,,,,,,
214,PT08M57.00S,2023-12-19T00:47:09.0Z,2,REGULAR,3pt,Jump Shot,[],1626181,66.83639947437582,46.81372549019608,1610612746,47,44,2023-12-19T00:47:14Z,2080000,False,-16.0,259.0,1,right,MISS N. Powell 25' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,,,,25.97,Missed,,,,,,,,,,,,
215,PT08M52.00S,2023-12-19T00:47:14.0Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,47,44,2023-12-19T00:47:14Z,2090000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,214.0,2.0,1.0,1.0,,,,
216,PT08M44.00S,2023-12-19T00:47:20.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,6.915243101182654,55.63725490196079,1610612754,49,44,2023-12-19T00:47:30Z,2100000,False,-28.0,13.0,1,left,B. Mathurin driving floating bank Jump Shot (8 PTS) (B. Hield 3 AST),"[1631097, 1627741]",1610612754.0,IND,driving floating bank,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,3.08,Made,8.0,B. Hield,1627741.0,3.0,,,,,,,,
219,PT08M31.00S,2023-12-19T00:47:47.2Z,2,REGULAR,3pt,Jump Shot,[],201935,66.96780551905388,52.450980392156865,1610612746,49,44,2023-12-19T00:47:51Z,2130000,False,12.0,258.0,1,right,MISS J. Harden 25' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,25.83,Missed,,,,,,,,,,,,
220,PT08M28.00S,2023-12-19T00:47:50.2Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612746,49,44,2023-12-19T00:47:51Z,2140000,False,,,0,,D. Theis REBOUND (Off:3 Def:2),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,219.0,5.0,2.0,3.0,,,,
221,PT08M27.00S,2023-12-19T00:47:50.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628464,91.80354796320631,53.92156862745098,1610612746,49,44,2023-12-19T00:47:54Z,2150000,False,20.0,25.0,1,right,MISS D. Theis putback Layup - blocked,"[1628464, 1630167]",1610612746.0,LAC,putback,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,3.14,Missed,,,,,,,,,Toppin,1630167.0,,
222,PT08M27.00S,2023-12-19T00:47:50.8Z,2,REGULAR,block,,[],1630167,,,1610612746,49,44,2023-12-19T00:47:52Z,2160000,False,,,0,,O. Toppin BLOCK (2 BLK),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT08M24.00S,2023-12-19T00:47:53.8Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,49,44,2023-12-19T00:47:54Z,2170000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,221.0,3.0,2.0,1.0,,,,
224,PT08M06.00S,2023-12-19T00:48:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,9.017739816031538,58.333333333333336,1610612754,49,44,2023-12-19T00:48:14Z,2180000,False,-42.0,32.0,1,left,MISS B. Mathurin driving Layup - blocked,"[1631097, 1629611]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.27,Missed,,,,,,,,,Mann,1629611.0,,
225,PT08M06.00S,2023-12-19T00:48:10.9Z,2,REGULAR,block,,[],1629611,,,1610612754,49,44,2023-12-19T00:48:12Z,2190000,False,,,0,,T. Mann BLOCK (1 BLK),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
226,PT08M04.00S,2023-12-19T00:48:12.9Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,49,44,2023-12-19T00:48:14Z,2200000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,224.0,1.0,1.0,0.0,,,,
227,PT07M58.00S,2023-12-19T00:48:30.8Z,2,REGULAR,foul,personal,[],1627741,,,1610612746,49,44,2023-12-19T00:48:36Z,2210000,False,,,0,,B. Hield personal FOUL (1 PF),"[1627741, 1626181]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,1162.0,1.0,0.0,Powell,1626181.0,,,,,,,,,,,,,,,
229,PT07M58.00S,2023-12-19T00:48:35.5Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,49,44,2023-12-19T00:48:40Z,2230000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M58.00S,2023-12-19T00:48:35.5Z,2,REGULAR,substitution,out,[],1628464,,,1610612746,49,44,2023-12-19T00:48:40Z,2240000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M58.00S,2023-12-19T00:48:35.5Z,2,REGULAR,substitution,in,[],202695,,,1610612746,49,44,2023-12-19T00:48:40Z,2250000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M58.00S,2023-12-19T00:48:35.5Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,49,44,2023-12-19T00:48:40Z,2260000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M58.00S,2023-12-19T00:48:46.1Z,2,REGULAR,substitution,out,[],1630167,,,1610612746,49,44,2023-12-19T00:48:58Z,2270000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M58.00S,2023-12-19T00:48:46.1Z,2,REGULAR,substitution,in,[],1630543,,,1610612746,49,44,2023-12-19T00:48:58Z,2280000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M46.00S,2023-12-19T00:49:17.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,86.02168199737189,47.30392156862745,1610612746,49,46,2023-12-19T00:49:21Z,2290000,False,-13.0,79.0,1,right,I. Zubac 8' Hook (6 PTS) (J. Harden 3 AST),"[1627826, 201935]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.0,Made,6.0,J. Harden,201935.0,3.0,,,,,,,,
237,PT07M33.00S,2023-12-19T00:49:31.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,6.521024967148489,54.65686274509803,1610612754,51,46,2023-12-19T00:49:34Z,2310000,False,-23.0,9.0,1,left,I. Jackson cutting Layup (13 PTS) (B. Hield 4 AST),"[1630543, 1627741]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,2.49,Made,13.0,B. Hield,1627741.0,4.0,,,,,,,,
239,PT07M12.00S,2023-12-19T00:49:50.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,85.75886990801577,42.64705882352941,1610612746,51,48,2023-12-19T00:49:53Z,2330000,False,-37.0,81.0,1,right,K. Leonard 8' turnaround fadeaway Jump Shot (12 PTS),[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.93,Made,12.0,,,,,,,,,,,
240,PT06M55.00S,2023-12-19T00:50:08.4Z,2,REGULAR,3pt,Jump Shot,[],1631097,34.37910643889619,47.794117647058826,1610612754,51,48,2023-12-19T00:50:12Z,2340000,False,11.0,271.0,1,left,MISS B. Mathurin 27' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,27.09,Missed,,,,,,,,,,,,
241,PT06M52.00S,2023-12-19T00:50:11.4Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,51,48,2023-12-19T00:50:12Z,2350000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,240.0,3.0,3.0,0.0,,,,
242,PT06M46.00S,2023-12-19T00:50:20.1Z,2,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612746,51,48,2023-12-19T00:50:25Z,2360000,False,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Harden 2 FT),"[1630174, 201935]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,1199.0,2.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,
244,PT06M46.00S,2023-12-19T00:50:28.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,51,48,2023-12-19T00:50:28Z,2380000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M46.00S,2023-12-19T00:52:53.8Z,2,REGULAR,substitution,out,[],1627741,,,1610612746,51,48,2023-12-19T00:53:14Z,2390000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M46.00S,2023-12-19T00:52:53.8Z,2,REGULAR,substitution,out,[],204456,,,1610612746,51,48,2023-12-19T00:53:14Z,2400000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M46.00S,2023-12-19T00:52:53.8Z,2,REGULAR,substitution,out,[],1630174,,,1610612746,51,48,2023-12-19T00:53:14Z,2410000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M46.00S,2023-12-19T00:52:53.8Z,2,REGULAR,substitution,in,[],1630169,,,1610612746,51,48,2023-12-19T00:53:14Z,2420000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M46.00S,2023-12-19T00:52:53.8Z,2,REGULAR,substitution,in,[],1630167,,,1610612746,51,48,2023-12-19T00:53:14Z,2430000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M46.00S,2023-12-19T00:52:53.8Z,2,REGULAR,substitution,in,[],1628971,,,1610612746,51,48,2023-12-19T00:53:14Z,2440000,False,,,0,,SUB in: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M46.00S,2023-12-19T00:53:44.9Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,51,49,2023-12-19T00:53:44Z,2450000,False,,,0,,J. Harden Free Throw 1 of 2 (8 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,
252,PT06M46.00S,2023-12-19T00:54:08.9Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,51,50,2023-12-19T00:54:08Z,2460000,False,,,0,,J. Harden Free Throw 2 of 2 (9 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,
253,PT06M32.00S,2023-12-19T00:54:25.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631097,6.389618922470433,50.98039215686274,1610612754,53,50,2023-12-19T00:54:28Z,2470000,False,-5.0,8.0,1,left,B. Mathurin cutting DUNK (10 PTS) (I. Jackson 1 AST),"[1631097, 1630543]",1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,0.9,Made,10.0,I. Jackson,1630543.0,1.0,,,,,,,,
255,PT06M17.00S,2023-12-19T00:54:45.7Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630169,,,1610612746,53,50,2023-12-19T00:54:56Z,2490000,False,,,0,,T. Haliburton shooting personal FOUL (1 PF) (Powell 3 FT),"[1630169, 1626181]",1610612754.0,IND,shooting,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,1162.0,1.0,0.0,Powell,1626181.0,,,,,,,,,,,,,,,
257,PT06M17.00S,2023-12-19T00:55:15.1Z,2,REGULAR,freethrow,1 of 3,[],1626181,,,1610612746,53,51,2023-12-19T00:55:15Z,2510000,False,,,0,,N. Powell Free Throw 1 of 3 (1 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,
258,PT06M17.00S,2023-12-19T00:55:31.0Z,2,REGULAR,freethrow,2 of 3,[],1626181,,,1610612746,53,52,2023-12-19T00:55:31Z,2520000,False,,,0,,N. Powell Free Throw 2 of 3 (2 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,
259,PT06M17.00S,2023-12-19T00:55:31.8Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,53,52,2023-12-19T00:55:34Z,2530000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M17.00S,2023-12-19T00:55:31.8Z,2,REGULAR,substitution,in,[],202331,,,1610612746,53,52,2023-12-19T00:55:34Z,2540000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M17.00S,2023-12-19T00:55:49.8Z,2,REGULAR,freethrow,3 of 3,[],1626181,,,1610612746,53,53,2023-12-19T00:55:49Z,2550000,False,,,0,,N. Powell Free Throw 3 of 3 (3 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,
262,PT06M12.00S,2023-12-19T00:55:56.5Z,2,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,53,53,2023-12-19T00:56:03Z,2560000,False,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (3 TO),[1630169],1610612754.0,IND,bad pass,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,1627519.0,,,,,3.0,,,,,,,,,,,,,,
263,PT06M03.00S,2023-12-19T00:56:15.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202695,80.50262812089356,77.45098039215686,1610612746,53,55,2023-12-19T00:56:22Z,2570000,False,137.0,131.0,1,right,K. Leonard 18' Jump Shot (14 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,,,,,,,18.96,Made,14.0,,,,,,,,,,,
264,PT05M45.00S,2023-12-19T00:56:32.8Z,2,REGULAR,2pt,Jump Shot,[],1631097,10.33180026281209,17.647058823529413,1610612754,55,55,2023-12-19T00:56:36Z,2580000,False,162.0,45.0,1,left,B. Mathurin 16' pullup Jump Shot (12 PTS) (T. Haliburton 4 AST),"[1631097, 1630169]",1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right,,,,,,,16.78,Made,12.0,T. Haliburton,1630169.0,4.0,,,,,,,,
266,PT05M27.00S,2023-12-19T00:56:51.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,89.70105124835742,46.81372549019608,1610612746,55,57,2023-12-19T00:56:55Z,2600000,False,-16.0,44.0,1,right,N. Powell driving finger roll Layup (5 PTS) (P. George 3 AST),"[1626181, 202331]",1610612746.0,LAC,driving finger roll,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.71,Made,5.0,P. George,202331.0,3.0,,,,,,,,
268,PT05M09.00S,2023-12-19T00:57:09.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,6.1268068331143235,55.88235294117647,1610612754,57,57,2023-12-19T00:57:13Z,2620000,False,-29.0,5.0,1,left,B. Mathurin driving finger roll Layup (14 PTS) (B. Brown 3 AST),"[1631097, 1628971]",1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,2.98,Made,14.0,B. Brown,1628971.0,3.0,,,,,,,,
269,PT04M47.00S,2023-12-19T00:57:31.0Z,2,REGULAR,3pt,Jump Shot,[],201935,67.23061760840999,68.13725490196079,1610612746,57,60,2023-12-19T00:57:35Z,2630000,False,91.0,256.0,1,right,J. Harden 27' 3PT step back (12 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,27.11,Made,12.0,,,,,,,,,,,
270,PT04M36.00S,2023-12-19T00:57:41.9Z,2,REGULAR,3pt,Jump Shot,[],1630169,31.488173455978973,26.225490196078432,1610612754,57,60,2023-12-19T00:57:46Z,2640000,False,119.0,243.0,1,left,MISS T. Haliburton 27' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,27.1,Missed,,,,,,,,,,,,
271,PT04M34.00S,2023-12-19T00:57:45.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,57,60,2023-12-19T00:57:45Z,2650000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,270.0,,,,,,,
273,PT04M22.00S,2023-12-19T00:58:14.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,91.5407358738502,54.90196078431373,1610612746,57,62,2023-12-19T00:58:18Z,2670000,False,25.0,27.0,1,right,I. Zubac Layup (8 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,3.65,Made,8.0,,,,,,,,,,,
