actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
85,PT05M19.00S,2024-03-16T23:25:00.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626167,93.51182654402102,48.03921568627451,1610612754,11,13,2024-03-16T23:25:06Z,850000,False,-10.0,8.0,1,right,M. Turner running Layup (2 PTS) (O. Toppin 1 AST),"[1626167, 1630167]",1610612754.0,IND,running,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,2.0,,,O. Toppin,1630167.0,1.0,,,,,,,,
87,PT04M59.00S,2024-03-16T23:25:21.0Z,1,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612751,11,13,2024-03-16T23:25:37Z,870000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Bridges 2 FT),"[1626167, 1628969]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1662.0,1.0,0.0,Bridges,1628969.0,,,
89,PT04M59.00S,2024-03-16T23:25:49.1Z,1,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,11,14,2024-03-16T23:25:49Z,890000,False,,,0,,M. Bridges Free Throw 1 of 2 (1 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
90,PT04M59.00S,2024-03-16T23:25:49.7Z,1,REGULAR,substitution,out,[],203471,,,1610612751,11,14,2024-03-16T23:26:01Z,900000,False,,,0,,SUB out: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M59.00S,2024-03-16T23:25:49.7Z,1,REGULAR,substitution,in,[],1630560,,,1610612751,11,14,2024-03-16T23:26:01Z,910000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M59.00S,2024-03-16T23:26:14.0Z,1,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,11,15,2024-03-16T23:26:14Z,920000,False,,,0,,M. Bridges Free Throw 2 of 2 (2 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
93,PT04M46.00S,2024-03-16T23:26:29.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,94.1688567674113,53.92156862745098,1610612754,11,15,2024-03-16T23:26:34Z,930000,False,20.0,2.0,1,right,MISS T. McConnell driving Layup - blocked,"[204456, 1630570]",1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,Watford,1630570.0,,,,,,,,,,,
94,PT04M46.00S,2024-03-16T23:26:29.7Z,1,REGULAR,block,,[],1630570,,,1610612754,11,15,2024-03-16T23:26:32Z,940000,False,,,0,,T. Watford BLOCK (1 BLK),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
95,PT04M42.00S,2024-03-16T23:26:33.7Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,11,15,2024-03-16T23:26:34Z,950000,False,,,0,,M. Turner REBOUND (Off:1 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,93.0,2.0,1.0,1.0,,,,,,,,,,,,,,
96,PT04M38.00S,2024-03-16T23:26:37.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],204456,94.03745072273325,10.294117647058822,1610612754,11,15,2024-03-16T23:29:39Z,960000,False,-199.0,4.0,1,right,MISS T. McConnell 19' Jump Shot,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Left,19.85,Missed,,,,,,,,,,,,,,,,,,
97,PT04M34.00S,2024-03-16T23:26:41.2Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,11,15,2024-03-16T23:26:43Z,970000,False,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,96.0,5.0,4.0,1.0,,,,,,,,,,,,,,
98,PT04M27.00S,2024-03-16T23:26:48.9Z,1,REGULAR,3pt,Jump Shot,[],1629661,33.459264126149804,42.15686274509804,1610612751,11,18,2024-03-16T23:26:53Z,980000,False,39.0,262.0,1,left,C. Johnson 26' 3PT pullup (3 PTS) (N. Claxton 1 AST),"[1629661, 1629651]",1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,26.49,Made,,,,,3.0,,,N. Claxton,1629651.0,1.0,,,,,,,,
99,PT04M13.00S,2024-03-16T23:27:01.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,93.64323258869908,50.49019607843137,1610612754,13,18,2024-03-16T23:27:06Z,990000,False,2.0,7.0,1,right,T. McConnell driving reverse Layup (2 PTS),[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,2.0,,,,,,,,,,,,,
100,PT04M03.00S,2024-03-16T23:27:11.8Z,1,REGULAR,turnover,bad pass,[],1629661,,,1610612751,13,18,2024-03-16T23:27:15Z,1000000,False,,,0,,C. Johnson bad pass TURNOVER (2 TO),"[1629661, 1626167]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Turner,1626167.0
101,PT04M03.00S,2024-03-16T23:27:11.8Z,1,REGULAR,steal,,[],1626167,,,1610612754,13,18,2024-03-16T23:27:13Z,1010000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
102,PT04M00.00S,2024-03-16T23:27:16.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630174,92.46057818659659,52.69607843137255,1610612754,15,18,2024-03-16T23:27:25Z,1020000,False,13.0,18.0,1,right,A. Nesmith running finger roll Layup (7 PTS) (O. Toppin 2 AST),"[1630174, 1630167]",1610612754.0,IND,running finger roll,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,7.0,,,O. Toppin,1630167.0,2.0,,,,,,,,
104,PT04M00.00S,2024-03-16T23:27:20.5Z,1,REGULAR,foul,personal,['1freethrow'],1629651,,,1610612754,15,18,2024-03-16T23:27:29Z,1040000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Nesmith 1 FT),"[1629651, 1630174]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1662.0,1.0,0.0,Nesmith,1630174.0,,,
106,PT04M00.00S,2024-03-16T23:27:30.2Z,1,REGULAR,substitution,out,[],1628969,,,1610612754,15,18,2024-03-16T23:27:33Z,1060000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M00.00S,2024-03-16T23:27:30.2Z,1,REGULAR,substitution,in,[],1629022,,,1610612754,15,18,2024-03-16T23:27:33Z,1070000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M00.00S,2024-03-16T23:27:47.6Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,15,18,2024-03-16T23:27:50Z,1080000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M00.00S,2024-03-16T23:27:47.6Z,1,REGULAR,substitution,in,[],1630188,,,1610612754,15,18,2024-03-16T23:27:50Z,1090000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M00.00S,2024-03-16T23:28:11.3Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630174,,,1610612754,16,18,2024-03-16T23:28:11Z,1100000,False,,,0,,A. Nesmith Free Throw 1 of 1 (8 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
111,PT03M42.00S,2024-03-16T23:28:34.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,5.469776609724048,53.431372549019606,1610612751,16,20,2024-03-16T23:28:37Z,1110000,False,-17.0,-1.0,1,left,C. Thomas driving Layup (2 PTS),[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,1.72,Made,,,,,2.0,,,,,,,,,,,,,
112,PT03M24.00S,2024-03-16T23:28:52.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,96.00854139290408,51.225490196078425,1610612754,18,20,2024-03-16T23:28:58Z,1120000,False,6.0,-15.0,1,right,O. Toppin driving reverse Layup (2 PTS),[1630167],1610612754.0,IND,driving reverse,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,1.62,Made,,,,,2.0,,,,,,,,,,,,,
113,PT03M08.00S,2024-03-16T23:29:10.4Z,1,REGULAR,turnover,out-of-bounds,[],1630560,,,1610612751,18,20,2024-03-16T23:29:15Z,1130000,False,,,0,,C. Thomas lost ball out-of-bounds TURNOVER (1 TO),[1630560],1610612751.0,BKN,lost ball,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1662.0,,,,,1.0,,
114,PT03M08.00S,2024-03-16T23:29:13.7Z,1,REGULAR,substitution,out,[],1630167,,,1610612754,18,20,2024-03-16T23:29:20Z,1140000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M08.00S,2024-03-16T23:29:13.7Z,1,REGULAR,substitution,out,[],1629651,,,1610612754,18,20,2024-03-16T23:29:20Z,1150000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M08.00S,2024-03-16T23:29:13.7Z,1,REGULAR,substitution,in,[],1641767,,,1610612754,18,20,2024-03-16T23:29:20Z,1160000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M08.00S,2024-03-16T23:29:13.7Z,1,REGULAR,substitution,in,[],1630549,,,1610612754,18,20,2024-03-16T23:29:20Z,1170000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M58.00S,2024-03-16T23:29:38.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204456,88.51839684625493,50.49019607843137,1610612754,18,20,2024-03-16T23:29:44Z,1180000,False,2.0,55.0,1,right,MISS T. McConnell turnaround fadeaway Shot,[204456],1610612754.0,IND,turnaround fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,5.55,Missed,,,,,,,,,,,,,,,,,,
119,PT02M55.00S,2024-03-16T23:29:41.0Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,18,20,2024-03-16T23:29:41Z,1190000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
124,PT02M50.00S,2024-03-16T23:29:57.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,18,20,2024-03-16T23:29:57Z,1240000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M50.00S,2024-03-16T23:32:08.0Z,1,REGULAR,substitution,out,[],1630174,,,1610612751,18,20,2024-03-16T23:32:46Z,1250000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M50.00S,2024-03-16T23:32:08.0Z,1,REGULAR,substitution,in,[],1630167,,,1610612751,18,20,2024-03-16T23:32:46Z,1260000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M43.00S,2024-03-16T23:33:01.9Z,1,REGULAR,2pt,Jump Shot,[],1629022,11.383048620236531,27.941176470588236,1610612751,18,20,2024-03-16T23:43:28Z,1270000,False,110.0,55.0,1,left,MISS L. Walker IV 12' driving bank Shot,[1629022],1610612751.0,BKN,driving bank,,,Walker IV,L. Walker IV,,,,,Mid-Range,8-16 Right,12.3,Missed,,,,,,,,,,,,,,,,,,
128,PT02M38.00S,2024-03-16T23:33:06.9Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,18,20,2024-03-16T23:33:08Z,1280000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Right,,,127.0,2.0,1.0,1.0,,,,,,,,,,,,,,
129,PT02M36.00S,2024-03-16T23:33:08.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630560,16.245072273324574,55.14705882352941,1610612751,18,20,2024-03-16T23:33:13Z,1290000,False,-26.0,100.0,1,left,MISS C. Thomas 10' fadeaway Shot,[1630560],1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,10.34,Missed,,,,,,,,,,,,,,,,,,
130,PT02M32.00S,2024-03-16T23:33:12.7Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,18,20,2024-03-16T23:33:13Z,1300000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,
131,PT02M23.00S,2024-03-16T23:33:20.6Z,1,REGULAR,3pt,Jump Shot,[],1630169,66.5735873850197,38.48039215686275,1610612754,18,20,2024-03-16T23:33:25Z,1310000,False,-58.0,262.0,1,right,MISS T. Haliburton 26' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,26.8,Missed,,,,,,,,,,,,,,,,,,
132,PT02M20.00S,2024-03-16T23:33:23.6Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,18,20,2024-03-16T23:33:25Z,1320000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,131.0,3.0,2.0,1.0,,,,,,,,,,,,,,
133,PT02M16.00S,2024-03-16T23:33:30.9Z,1,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612751,18,20,2024-03-16T23:33:44Z,1330000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Watford 2 FT),"[1630188, 1630570]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1662.0,1.0,0.0,Watford,1630570.0,,,
135,PT02M16.00S,2024-03-16T23:33:55.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630570,,,1610612751,18,21,2024-03-16T23:33:55Z,1350000,False,,,0,,T. Watford Free Throw 1 of 2 (1 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
136,PT02M16.00S,2024-03-16T23:33:56.3Z,1,REGULAR,substitution,out,[],1630169,,,1610612751,18,21,2024-03-16T23:34:00Z,1360000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M16.00S,2024-03-16T23:33:56.3Z,1,REGULAR,substitution,in,[],1641716,,,1610612751,18,21,2024-03-16T23:34:00Z,1370000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M16.00S,2024-03-16T23:34:09.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630570,,,1610612751,18,22,2024-03-16T23:34:09Z,1380000,False,,,0,,T. Watford Free Throw 2 of 2 (2 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
139,PT02M05.00S,2024-03-16T23:34:22.4Z,1,REGULAR,3pt,Jump Shot,[],1630167,92.85479632063075,5.392156862745098,1610612754,18,22,2024-03-16T23:34:27Z,1390000,False,-223.0,15.0,1,right,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,22.35,Missed,,,,,,,,,,,,,,,,,,
140,PT02M02.00S,2024-03-16T23:34:25.4Z,1,REGULAR,rebound,defensive,[],1630560,,,1610612751,18,22,2024-03-16T23:34:27Z,1400000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Left Corner 3,24+ Left,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,
141,PT01M54.00S,2024-03-16T23:34:34.0Z,1,REGULAR,3pt,Jump Shot,[],1629661,30.699737187910642,75.0,1610612751,18,25,2024-03-16T23:34:38Z,1410000,False,-125.0,236.0,1,left,C. Johnson 26' 3PT  (6 PTS) (D. Sharpe 1 AST),"[1629661, 1630549]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,26.71,Made,,,,,6.0,,,D. Sharpe,1630549.0,1.0,,,,,,,,
143,PT01M36.00S,2024-03-16T23:34:51.2Z,1,REGULAR,3pt,Jump Shot,[],1641716,70.51576872536137,18.627450980392158,1610612754,18,25,2024-03-16T23:34:55Z,1430000,False,-157.0,225.0,1,right,MISS J. Walker 27' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,27.41,Missed,,,,,,,,,,,,,,,,,,
144,PT01M33.00S,2024-03-16T23:34:54.2Z,1,REGULAR,rebound,offensive,[],1630167,,,1610612754,18,25,2024-03-16T23:34:55Z,1440000,False,,,0,,O. Toppin REBOUND (Off:1 Def:0),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,143.0,1.0,0.0,1.0,,,,,,,,,,,,,,
145,PT01M30.00S,2024-03-16T23:34:58.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641767,78.79434954007884,7.352941176470589,1610612754,18,25,2024-03-16T23:35:02Z,1450000,False,-213.0,147.0,1,right,MISS B. Sheppard 25' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,,,,,,,,,,,,,,,,,
146,PT01M27.00S,2024-03-16T23:35:01.2Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612751,18,25,2024-03-16T23:35:02Z,1460000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,
147,PT01M08.00S,2024-03-16T23:35:20.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,15.850854139290407,50.0,1610612751,18,27,2024-03-16T23:35:25Z,1470000,False,0.0,96.0,1,left,C. Thomas 9' driving floating Jump Shot (4 PTS),[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,9.65,Made,,,,,4.0,,,,,,,,,,,,,
148,PT00M57.40S,2024-03-16T23:35:31.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,88.51839684625493,42.8921568627451,1610612754,20,27,2024-03-16T23:35:41Z,1480000,False,-36.0,55.0,1,right,T. McConnell 6' fadeaway Jump Shot (4 PTS),[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,6.58,Made,,,,,4.0,,,,,,,,,,,,,
149,PT00M49.00S,2024-03-16T23:35:44.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204456,,,1610612751,20,27,2024-03-16T23:35:50Z,1490000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (Watford 2 FT),"[204456, 1630570]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628172.0,1.0,0.0,Watford,1630570.0,,,
151,PT00M49.00S,2024-03-16T23:36:07.2Z,1,REGULAR,freethrow,1 of 2,[],1630570,,,1610612751,20,28,2024-03-16T23:36:23Z,1510000,False,,,0,,T. Watford Free Throw 1 of 2 (3 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
152,PT00M49.00S,2024-03-16T23:36:07.2Z,1,REGULAR,freethrow,2 of 2,[],1630570,,,1610612751,20,28,2024-03-16T23:36:23Z,1520000,False,,,0,,MISS T. Watford Free Throw 2 of 2,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
153,PT00M46.60S,2024-03-16T23:36:09.6Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,20,28,2024-03-16T23:36:23Z,1530000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,152.0,2.0,2.0,0.0,,,,,,,,,,,,,,
154,PT00M34.00S,2024-03-16T23:36:35.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,94.03745072273325,50.49019607843137,1610612754,22,28,2024-03-16T23:36:39Z,1540000,False,2.0,4.0,1,right,T. McConnell driving finger roll Layup (6 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,0.43,Made,,,,,6.0,,,,,,,,,,,,,
155,PT00M30.80S,2024-03-16T23:36:43.5Z,1,REGULAR,turnover,double dribble,[],1630560,,,1610612751,22,28,2024-03-16T23:36:52Z,1550000,False,,,0,,C. Thomas double dribble TURNOVER (2 TO),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,201246.0,,,,,2.0,,
156,PT00M21.60S,2024-03-16T23:37:07.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641767,77.34888304862024,91.91176470588235,1610612754,25,28,2024-03-16T23:37:10Z,1560000,False,210.0,160.0,1,right,B. Sheppard 26' 3PT  (3 PTS) (T. McConnell 1 AST),"[1641767, 204456]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,26.39,Made,,,,,3.0,,,T. McConnell,204456.0,1.0,,,,,,,,
158,PT00M03.10S,2024-03-16T23:37:29.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,6.389618922470433,52.20588235294118,1610612751,25,30,2024-03-16T23:37:33Z,1580000,False,-11.0,8.0,1,left,L. Walker IV driving finger roll Layup (2 PTS),[1629022],1610612751.0,BKN,driving finger roll,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,2.0,,,,,,,,,,,,,
159,PT00M00.50S,2024-03-16T23:37:35.8Z,1,REGULAR,3pt,Jump Shot,[],1641716,63.9454664914586,10.294117647058822,1610612754,25,30,2024-03-16T23:37:42Z,1590000,False,-199.0,286.0,1,right,MISS J. Walker 34' pullup 3PT,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,34.85,Missed,,,,,,,,,,,,,,,,,,
160,PT00M00.50S,2024-03-16T23:37:35.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,25,30,2024-03-16T23:37:42Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,159.0,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2024-03-16T23:37:38.8Z,1,REGULAR,period,end,[],0,,,1610612754,25,30,2024-03-16T23:37:38Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-03-16T23:39:54.6Z,2,REGULAR,substitution,out,['startperiod'],1630570,,,1610612754,25,30,2024-03-16T23:40:16Z,1620000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-03-16T23:39:54.6Z,2,REGULAR,substitution,out,['startperiod'],1630549,,,1610612754,25,30,2024-03-16T23:40:16Z,1630000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-03-16T23:39:54.6Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612754,25,30,2024-03-16T23:40:16Z,1640000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-03-16T23:39:54.6Z,2,REGULAR,substitution,in,['startperiod'],1628372,,,1610612754,25,30,2024-03-16T23:40:16Z,1650000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-03-16T23:40:20.6Z,2,REGULAR,period,start,[],0,,,1610612754,25,30,2024-03-16T23:40:20Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M44.00S,2024-03-16T23:40:36.1Z,2,REGULAR,2pt,Jump Shot,[],204456,95.22010512483574,18.627450980392158,1610612754,25,30,2024-03-16T23:40:40Z,1670000,False,-157.0,-8.0,1,right,MISS T. McConnell 15' turnaround fadeaway Shot,[204456],1610612754.0,IND,turnaround fadeaway,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,15.71,Missed,,,,,,,,,,,,,,,,,,
