actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
176,PT11M20.00S,2024-04-14T17:41:31.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641767,92.59198423127464,56.372549019607845,1610612754,49,36,2024-04-14T17:41:36Z,1760000,False,32.0,17.0,1,right,MISS B. Sheppard turnaround bank Shot,[1641767],1610612754.0,IND,turnaround bank,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,3.62,Missed,,,,,,,,,,,,,,,,,,
177,PT11M20.00S,2024-04-14T17:41:31.8Z,2,REGULAR,rebound,defensive,[],1628981,,,1610612737,49,36,2024-04-14T17:41:36Z,1770000,False,,,0,,B. Fernando REBOUND (Off:0 Def:1),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,
178,PT11M13.00S,2024-04-14T17:41:39.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631100,24.78646517739816,89.95098039215686,1610612737,49,36,2024-04-14T17:44:14Z,1780000,False,-200.0,180.0,1,left,MISS A. Griffin 26' running pullup 3PT,[1631100],1610612737.0,ATL,running pullup,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Left Center,26.93,Missed,,,,,,,,,,,,,,,,,,
179,PT11M09.00S,2024-04-14T17:41:43.0Z,2,REGULAR,rebound,offensive,[],1627749,,,1610612737,49,36,2024-04-14T17:44:14Z,1790000,False,,,0,,D. Murray REBOUND (Off:1 Def:0),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,178.0,1.0,0.0,1.0,,,,,,,,,,,,
180,PT11M09.00S,2024-04-14T17:41:42.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627749,9.937582128777924,42.8921568627451,1610612737,49,38,2024-04-14T17:45:01Z,1800000,False,36.0,41.0,1,left,D. Murray Jump Shot (4 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.42,Made,,,,,,,,,,,,4.0,,,,,,
182,PT11M01.00S,2024-04-14T17:42:06.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,49,38,2024-04-14T17:42:06Z,1820000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M54.00S,2024-04-14T17:44:58.8Z,2,REGULAR,3pt,Jump Shot,[],1630167,88.38699080157687,3.6764705882352944,1610612754,52,38,2024-04-14T17:45:04Z,1830000,False,-232.0,57.0,1,right,O. Toppin 3PT  (5 PTS) (T. McConnell 2 AST),"[1630167, 204456]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,23.84,Made,,,,,,,,,,,,5.0,T. McConnell,204456.0,2.0,,,
186,PT10M34.00S,2024-04-14T17:45:19.9Z,2,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612737,52,38,2024-04-14T17:45:25Z,1850000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Fernando 2 FT),"[1630188, 1628981]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,101283.0,1.0,0.0,Fernando,1628981.0,,,,,,,
188,PT10M34.00S,2024-04-14T17:45:41.9Z,2,REGULAR,freethrow,1 of 2,[],1628981,,,1610612737,52,39,2024-04-14T17:45:41Z,1870000,False,,,0,,B. Fernando Free Throw 1 of 2 (5 PTS),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
189,PT10M34.00S,2024-04-14T17:45:59.3Z,2,REGULAR,freethrow,2 of 2,[],1628981,,,1610612737,52,40,2024-04-14T17:45:59Z,1880000,False,,,0,,B. Fernando Free Throw 2 of 2 (6 PTS),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
190,PT10M19.00S,2024-04-14T17:46:16.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203926,91.80354796320631,58.57843137254902,1610612754,52,40,2024-04-14T17:46:20Z,1890000,False,43.0,25.0,1,right,MISS D. McDermott driving floating bank Shot,[203926],1610612754.0,IND,driving floating bank,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,,,,,,,,,,,,,
191,PT10M16.00S,2024-04-14T17:46:19.3Z,2,REGULAR,rebound,defensive,[],1628981,,,1610612737,52,40,2024-04-14T17:46:20Z,1900000,False,,,0,,B. Fernando REBOUND (Off:0 Def:2),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,,,,,190.0,2.0,2.0,0.0,,,,,,,,,,,,
192,PT10M07.00S,2024-04-14T17:46:27.5Z,2,REGULAR,3pt,Jump Shot,[],1627749,32.53942181340342,63.725490196078425,1610612737,52,43,2024-04-14T17:46:32Z,1910000,False,-69.0,253.0,1,left,D. Murray 26' 3PT pullup (7 PTS) (B. Fernando 1 AST),"[1627749, 1628981]",1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,26.25,Made,,,,,,,,,,,,7.0,B. Fernando,1628981.0,1.0,,,
194,PT09M57.00S,2024-04-14T17:46:38.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,93.24901445466492,42.15686274509804,1610612754,54,43,2024-04-14T17:46:41Z,1930000,False,-39.0,11.0,1,right,T. McConnell driving Layup (9 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,4.07,Made,,,,,,,,,,,,9.0,,,,,,
195,PT09M39.00S,2024-04-14T17:46:55.7Z,2,REGULAR,3pt,Jump Shot,[],1627749,18.478975032851512,97.05882352941177,1610612737,54,43,2024-04-14T17:46:59Z,1940000,False,-235.0,121.0,1,left,MISS D. Murray 26' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
196,PT09M36.00S,2024-04-14T17:46:58.7Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,54,43,2024-04-14T17:46:59Z,1950000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,,,195.0,1.0,1.0,0.0,,,,,,,,,,,,
197,PT09M32.00S,2024-04-14T17:47:02.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630167,67.23061760840999,65.93137254901961,1610612754,54,43,2024-04-14T17:47:33Z,1960000,False,80.0,256.0,1,right,MISS O. Toppin 26' running 3PT,[1630167],1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,26.76,Missed,,,,,,,,,,,,,,,,,,
198,PT09M29.00S,2024-04-14T17:47:05.5Z,2,REGULAR,rebound,defensive,[],1630249,,,1610612737,54,43,2024-04-14T17:47:09Z,1970000,False,,,0,,V. Krejci REBOUND (Off:0 Def:1),[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Center,,,,,197.0,1.0,1.0,0.0,,,,,,,,,,,,
199,PT09M26.00S,2024-04-14T17:47:08.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627749,5.601182654402102,54.41176470588235,1610612737,54,45,2024-04-14T17:47:14Z,1980000,False,-22.0,0.0,1,left,D. Murray running DUNK (9 PTS) (V. Krejci 1 AST),"[1627749, 1630249]",1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,,,,,9.0,V. Krejci,1630249.0,1.0,,,
201,PT09M13.00S,2024-04-14T17:47:21.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641767,92.59198423127464,47.30392156862745,1610612754,56,45,2024-04-14T17:47:30Z,2000000,False,-13.0,17.0,1,right,B. Sheppard cutting finger roll Layup (5 PTS) (O. Toppin 1 AST),"[1641767, 1630167]",1610612754.0,IND,cutting finger roll,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,2.18,Made,,,,,,,,,,,,5.0,O. Toppin,1630167.0,1.0,,,
203,PT08M57.00S,2024-04-14T17:47:37.7Z,2,REGULAR,3pt,Jump Shot,[],1631100,29.25427069645204,83.08823529411765,1610612737,56,45,2024-04-14T17:47:41Z,2020000,False,-165.0,222.0,1,left,MISS A. Griffin 27' 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Left Center,27.72,Missed,,,,,,,,,,,,,,,,,,
204,PT08M53.00S,2024-04-14T17:47:41.7Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,56,45,2024-04-14T17:47:41Z,2030000,False,,,0,,J. Smith REBOUND (Off:3 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,203.0,5.0,2.0,3.0,,,,,,,,,,,,
205,PT08M40.00S,2024-04-14T17:47:54.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,86.81011826544021,45.09803921568628,1610612754,56,45,2024-04-14T17:47:58Z,2040000,False,-25.0,71.0,1,right,MISS O. Toppin 7' cutting Layup - blocked,"[1630167, 1631100]",1610612754.0,IND,cutting,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,Griffin,1631100.0,,,,,,,,,,,,,,,,
206,PT08M40.00S,2024-04-14T17:47:54.7Z,2,REGULAR,block,,[],1631100,,,1610612754,56,45,2024-04-14T17:48:39Z,2050000,False,,,0,,A. Griffin BLOCK (1 BLK),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
207,PT08M38.00S,2024-04-14T17:47:56.7Z,2,REGULAR,rebound,offensive,[],1630167,,,1610612754,56,45,2024-04-14T17:47:58Z,2060000,False,,,0,,O. Toppin REBOUND (Off:1 Def:0),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,205.0,1.0,0.0,1.0,,,,,,,,,,,,
208,PT08M36.00S,2024-04-14T17:47:58.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],204456,68.41327201051249,61.029411764705884,1610612754,59,45,2024-04-14T17:48:03Z,2070000,False,55.0,244.0,1,right,T. McConnell 25' 3PT  (12 PTS) (B. Sheppard 1 AST),"[204456, 1641767]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,25.05,Made,,,,,,,,,,,,12.0,B. Sheppard,1641767.0,1.0,,,
210,PT08M10.00S,2024-04-14T17:48:24.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628981,6.1268068331143235,52.450980392156865,1610612737,59,47,2024-04-14T17:48:27Z,2090000,False,-12.0,5.0,1,left,B. Fernando cutting DUNK (8 PTS) (V. Krejci 2 AST),"[1628981, 1630249]",1610612737.0,ATL,cutting,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,,,,,,,,8.0,V. Krejci,1630249.0,2.0,,,
212,PT07M43.00S,2024-04-14T17:48:55.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612754,59,47,2024-04-14T17:49:03Z,2110000,False,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
213,PT07M35.00S,2024-04-14T17:49:16.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627749,7.440867279894875,53.92156862745098,1610612737,59,49,2024-04-14T17:49:27Z,2120000,False,-20.0,17.0,1,left,D. Murray driving DUNK (11 PTS),[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,,,,,,,11.0,,,,,,
214,PT07M35.00S,2024-04-14T17:49:21.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,59,49,2024-04-14T17:49:21Z,2130000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M35.00S,2024-04-14T17:51:11.8Z,2,REGULAR,substitution,out,[],1630167,,,1610612754,59,49,2024-04-14T17:51:58Z,2140000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M35.00S,2024-04-14T17:51:11.8Z,2,REGULAR,substitution,out,[],204456,,,1610612754,59,49,2024-04-14T17:51:58Z,2150000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M35.00S,2024-04-14T17:51:11.8Z,2,REGULAR,substitution,out,[],203926,,,1610612754,59,49,2024-04-14T17:51:58Z,2160000,False,,,0,,SUB out: D. McDermott,[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M35.00S,2024-04-14T17:51:11.8Z,2,REGULAR,substitution,out,[],1630188,,,1610612754,59,49,2024-04-14T17:51:58Z,2170000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M35.00S,2024-04-14T17:51:11.8Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,59,49,2024-04-14T17:51:58Z,2180000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M35.00S,2024-04-14T17:51:11.8Z,2,REGULAR,substitution,out,[],1631100,,,1610612754,59,49,2024-04-14T17:51:58Z,2190000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M35.00S,2024-04-14T17:51:11.8Z,2,REGULAR,substitution,out,[],1629726,,,1610612754,59,49,2024-04-14T17:51:58Z,2200000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M35.00S,2024-04-14T17:51:11.8Z,2,REGULAR,substitution,out,[],1628981,,,1610612754,59,49,2024-04-14T17:51:58Z,2210000,False,,,0,,SUB out: B. Fernando,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M35.00S,2024-04-14T17:51:11.8Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,59,49,2024-04-14T17:51:58Z,2220000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M35.00S,2024-04-14T17:51:11.8Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,59,49,2024-04-14T17:51:58Z,2230000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M35.00S,2024-04-14T17:51:11.8Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,59,49,2024-04-14T17:51:58Z,2240000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M35.00S,2024-04-14T17:51:11.8Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,59,49,2024-04-14T17:51:58Z,2250000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M35.00S,2024-04-14T17:51:11.8Z,2,REGULAR,substitution,in,[],1627783,,,1610612754,59,49,2024-04-14T17:51:58Z,2260000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M35.00S,2024-04-14T17:51:11.8Z,2,REGULAR,substitution,in,[],1629631,,,1610612754,59,49,2024-04-14T17:51:58Z,2270000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M35.00S,2024-04-14T17:51:11.8Z,2,REGULAR,substitution,in,[],1631243,,,1610612754,59,49,2024-04-14T17:51:58Z,2280000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M35.00S,2024-04-14T17:51:11.8Z,2,REGULAR,substitution,in,[],203992,,,1610612754,59,49,2024-04-14T17:51:58Z,2290000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M13.00S,2024-04-14T17:52:35.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,84.83902759526939,63.23529411764706,1610612754,59,49,2024-04-14T17:52:40Z,2300000,False,66.0,90.0,1,right,MISS T. Haliburton 11' pullup Shot - blocked,"[1630169, 1631243]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Right,11.17,Missed,Gueye,1631243.0,,,,,,,,,,,,,,,,
232,PT07M13.00S,2024-04-14T17:52:35.8Z,2,REGULAR,block,,[],1631243,,,1610612754,59,49,2024-04-14T17:52:38Z,2310000,False,,,0,,M. Gueye BLOCK (3 BLK),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
233,PT07M09.00S,2024-04-14T17:52:39.8Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,59,49,2024-04-14T17:52:40Z,2320000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Right,,,,,231.0,1.0,1.0,0.0,,,,,,,,,,,,
234,PT07M01.00S,2024-04-14T17:52:49.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.652431011826544,57.35294117647059,1610612737,59,51,2024-04-14T17:52:53Z,2330000,False,-37.0,10.0,1,left,D. Murray driving Layup (13 PTS) (V. Krejci 3 AST),"[1627749, 1630249]",1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,3.81,Made,,,,,,,,,,,,13.0,V. Krejci,1630249.0,3.0,,,
236,PT07M01.00S,2024-04-14T17:52:54.4Z,2,REGULAR,foul,personal,['1freethrow'],1629614,,,1610612737,59,51,2024-04-14T17:53:02Z,2350000,False,,,0,,A. Nembhard shooting personal FOUL (2 PF) (Murray 1 FT),"[1629614, 1627749]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,1146.0,2.0,0.0,Murray,1627749.0,,,,,,,
238,PT07M01.00S,2024-04-14T17:53:13.9Z,2,REGULAR,freethrow,1 of 1,[],1627749,,,1610612737,59,52,2024-04-14T17:53:13Z,2370000,False,,,0,,D. Murray Free Throw 1 of 1 (14 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,,,,,,,,14.0,,,,,,
239,PT06M48.00S,2024-04-14T17:53:32.7Z,2,REGULAR,foul,personal,['2freethrow'],1630249,,,1610612754,59,52,2024-04-14T17:53:38Z,2380000,False,,,0,,V. Krejci shooting personal FOUL (1 PF) (Haliburton 2 FT),"[1630249, 1630169]",1610612737.0,ATL,shooting,,,Krejci,V. Krejci,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,101283.0,1.0,0.0,Haliburton,1630169.0,,,,,,,
241,PT06M48.00S,2024-04-14T17:53:54.7Z,2,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,59,52,2024-04-14T17:53:54Z,2400000,False,,,0,,MISS T. Haliburton Free Throw 1 of 2,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
242,PT06M48.00S,2024-04-14T17:53:54.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,59,52,2024-04-14T17:53:54Z,2410000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,241.0,,,,,,,,,,,,,,,
243,PT06M48.00S,2024-04-14T17:54:04.7Z,2,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,60,52,2024-04-14T17:54:04Z,2420000,False,,,0,,T. Haliburton Free Throw 2 of 2 (5 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
244,PT06M33.00S,2024-04-14T17:54:22.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,7.5722733245729295,43.13725490196079,1610612737,60,52,2024-04-14T17:54:27Z,2430000,False,34.0,19.0,1,left,MISS B. Bogdanovic pullup Shot - blocked,"[203992, 1626167]",1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,3.91,Missed,Turner,1626167.0,,,,,,,,,,,,,,,,
253,PT06M33.00S,2024-04-14T17:54:22.3Z,2,REGULAR,block,,[],1626167,,,1610612737,60,52,2024-04-14T17:55:39Z,2435000,False,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
245,PT06M30.00S,2024-04-14T17:54:25.3Z,2,REGULAR,rebound,offensive,[],1631243,,,1610612737,60,52,2024-04-14T17:55:39Z,2440000,False,,,0,,M. Gueye REBOUND (Off:1 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,244.0,2.0,1.0,1.0,,,,,,,,,,,,
246,PT06M29.00S,2024-04-14T17:54:26.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631243,11.12023653088042,51.9607843137255,1610612737,60,52,2024-04-14T17:55:46Z,2450000,False,-10.0,52.0,1,left,MISS M. Gueye Layup,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,5.29,Missed,,,,,,,,,,,,,,,,,,
247,PT06M29.00S,2024-04-14T17:54:26.5Z,2,REGULAR,rebound,offensive,[],203992,,,1610612737,60,52,2024-04-14T17:54:36Z,2460000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,246.0,2.0,1.0,1.0,,,,,,,,,,,,
248,PT06M24.00S,2024-04-14T17:54:37.2Z,2,REGULAR,violation,kicked ball,[],1626167,,,1610612737,60,52,2024-04-14T17:54:43Z,2470000,False,,,0,,M. Turner kicked ball VIOLATION,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,101283.0,,,,,,,,,,,
249,PT06M24.00S,2024-04-14T17:54:40.2Z,2,REGULAR,substitution,out,[],1630249,,,1610612737,60,52,2024-04-14T17:54:53Z,2480000,False,,,0,,SUB out: V. Krejci,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M24.00S,2024-04-14T17:54:40.2Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,60,52,2024-04-14T17:54:53Z,2490000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M13.00S,2024-04-14T17:55:14.7Z,2,REGULAR,foul,personal,['3freethrow'],1630174,,,1610612737,60,52,2024-04-14T17:55:21Z,2500000,False,,,0,,A. Nesmith shooting personal FOUL (3 PF) (Young 3 FT),"[1630174, 1629027]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,2002.0,3.0,0.0,Young,1629027.0,,,,,,,
254,PT06M13.00S,2024-04-14T17:55:40.9Z,2,REGULAR,freethrow,1 of 3,['2ndchance'],1629027,,,1610612737,60,53,2024-04-14T17:55:40Z,2520000,False,,,0,,T. Young Free Throw 1 of 3 (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,,,,,,,,8.0,,,,,,
255,PT06M13.00S,2024-04-14T17:55:58.8Z,2,REGULAR,freethrow,2 of 3,['2ndchance'],1629027,,,1610612737,60,54,2024-04-14T17:55:58Z,2530000,False,,,0,,T. Young Free Throw 2 of 3 (9 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,,,,,,,,9.0,,,,,,
256,PT06M13.00S,2024-04-14T17:55:59.9Z,2,REGULAR,substitution,out,[],1630174,,,1610612737,60,54,2024-04-14T17:56:06Z,2540000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M13.00S,2024-04-14T17:55:59.9Z,2,REGULAR,substitution,in,[],1641767,,,1610612737,60,54,2024-04-14T17:56:06Z,2550000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M13.00S,2024-04-14T17:56:17.3Z,2,REGULAR,freethrow,3 of 3,['2ndchance'],1629027,,,1610612737,60,55,2024-04-14T17:56:17Z,2560000,False,,,0,,T. Young Free Throw 3 of 3 (10 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
259,PT06M03.00S,2024-04-14T17:56:31.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,83.52496714848883,57.35294117647059,1610612754,62,55,2024-04-14T17:56:35Z,2570000,False,37.0,102.0,1,right,A. Nembhard 10' pullup Jump Shot (5 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,10.88,Made,,,,,,,,,,,,5.0,,,,,,
