actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
56,PT06M55.00S,2024-01-28T20:49:00.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630583,79.45137976346912,9.068627450980392,1610612763,6,14,2024-01-28T20:49:08Z,550000,False,-205.0,141.0,1,right,S. Aldama 24' 3PT running (5 PTS) (J. Konchar 2 AST),"[1630583, 1629723]",1610612763.0,MEM,running,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,24.84,Made,5.0,J. Konchar,1629723.0,2.0,,,,,,,,,,,,,,
58,PT06M39.00S,2024-01-28T20:49:18.9Z,1,REGULAR,foul,personal,[],1628991,,,1610612754,6,14,2024-01-28T20:49:24Z,570000,False,,,0,,J. Jackson Jr. personal FOUL (1 PF),"[1628991, 1630188]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Smith,1630188.0
60,PT06M29.00S,2024-01-28T20:49:47.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,11.777266754270697,49.26470588235294,1610612754,8,14,2024-01-28T20:49:52Z,590000,False,4.0,58.0,1,left,P. Siakam driving Layup (2 PTS),[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,2.0,,,,,,,,,,,,,,,,,
61,PT06M15.00S,2024-01-28T20:50:01.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,95.48291721419186,52.450980392156865,1610612763,8,14,2024-01-28T20:50:05Z,600000,False,12.0,-10.0,1,right,MISS J. Jackson Jr. driving finger roll Layup,[1628991],1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
62,PT06M13.00S,2024-01-28T20:50:03.7Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,8,14,2024-01-28T20:50:05Z,610000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,
63,PT06M08.00S,2024-01-28T20:50:08.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631097,5.469776609724048,48.03921568627451,1610612754,10,14,2024-01-28T20:50:12Z,620000,False,10.0,-1.0,1,left,B. Mathurin running DUNK (2 PTS),[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.99,Made,2.0,,,,,,,,,,,,,,,,,
64,PT05M54.00S,2024-01-28T20:50:22.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,94.43166885676742,51.470588235294116,1610612763,10,16,2024-01-28T20:50:26Z,630000,False,7.0,0.0,1,right,J. Jackson Jr. driving Layup (6 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.74,Made,6.0,,,,,,,,,,,,,,,,,
65,PT05M38.00S,2024-01-28T20:50:38.2Z,1,REGULAR,3pt,Jump Shot,[],1630188,24.655059132720105,86.76470588235294,1610612754,13,16,2024-01-28T20:50:44Z,640000,False,-184.0,179.0,1,left,J. Smith 25' 3PT  (3 PTS) (B. Mathurin 1 AST),"[1630188, 1631097]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,25.68,Made,3.0,B. Mathurin,1631097.0,1.0,,,,,,,,,,,,,,
67,PT05M19.00S,2024-01-28T20:50:56.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,93.51182654402102,49.754901960784316,1610612763,13,16,2024-01-28T21:01:24Z,660000,False,-1.0,8.0,1,right,MISS J. Jackson Jr. driving DUNK,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,,
68,PT05M17.00S,2024-01-28T20:50:58.6Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,13,16,2024-01-28T20:51:11Z,670000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,,,
69,PT05M08.00S,2024-01-28T20:51:08.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,6.389618922470433,49.01960784313725,1610612754,13,16,2024-01-28T20:51:13Z,680000,False,5.0,8.0,1,left,MISS P. Siakam driving finger roll Layup,[1627783],1610612754.0,IND,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,,,,,
70,PT05M06.00S,2024-01-28T20:51:10.4Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,13,16,2024-01-28T20:51:13Z,690000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,69.0,2.0,2.0,0.0,,,,,,,,,,
71,PT05M02.00S,2024-01-28T20:51:14.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631246,88.51839684625493,51.470588235294116,1610612763,13,16,2024-01-28T20:51:24Z,700000,False,7.0,55.0,1,right,MISS V. Williams Jr. running Layup,[1631246],1610612763.0,MEM,running,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,,,,,,,,,,
72,PT04M59.00S,2024-01-28T20:51:17.4Z,1,REGULAR,rebound,offensive,[],1631246,,,1610612763,13,16,2024-01-28T20:51:24Z,710000,False,,,0,,V. Williams Jr. REBOUND (Off:2 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,71.0,3.0,1.0,2.0,,,,,,,,,,
73,PT04M59.00S,2024-01-28T20:51:17.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631246,94.40999984741211,50.0,1610612763,13,18,2024-01-28T20:51:17Z,720000,False,0.0,0.0,1,right,V. Williams Jr. tip Layup (2 PTS),[1631246],1610612763.0,MEM,tip,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
74,PT04M38.00S,2024-01-28T20:51:43.7Z,1,REGULAR,turnover,3-second-violation,[],1630188,,,1610612754,13,18,2024-01-28T20:51:48Z,730000,False,,,0,,J. Smith 3-second-violation TURNOVER (1 TO),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,2002.0,,,,
75,PT04M38.00S,2024-01-28T20:51:47.8Z,1,REGULAR,substitution,out,[],1630188,,,1610612763,13,18,2024-01-28T20:52:00Z,740000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M38.00S,2024-01-28T20:51:47.8Z,1,REGULAR,substitution,out,[],1630583,,,1610612763,13,18,2024-01-28T20:52:00Z,750000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M38.00S,2024-01-28T20:51:47.8Z,1,REGULAR,substitution,out,[],1629723,,,1610612763,13,18,2024-01-28T20:52:00Z,760000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M38.00S,2024-01-28T20:51:47.8Z,1,REGULAR,substitution,in,[],1630543,,,1610612763,13,18,2024-01-28T20:52:00Z,770000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M38.00S,2024-01-28T20:51:47.8Z,1,REGULAR,substitution,in,[],1630590,,,1610612763,13,18,2024-01-28T20:52:00Z,780000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M38.00S,2024-01-28T20:51:47.8Z,1,REGULAR,substitution,in,[],1641713,,,1610612763,13,18,2024-01-28T20:52:00Z,790000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
