actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
176,PT10M52.00S,2024-02-23T00:41:53.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,6.652431011826544,50.98039215686274,1610612754,46,25,2024-02-23T00:42:00Z,1730000,False,-5.0,10.0,1,left,P. Siakam running Layup (9 PTS) (T. McConnell 3 AST),"[1627783, 204456]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.11,Made,9.0,T. McConnell,204456.0,3.0,,,,,,,,,,,,,,
178,PT10M36.00S,2024-02-23T00:42:13.8Z,2,REGULAR,foul,personal,['2freethrow'],1641767,,,1610612765,46,25,2024-02-23T00:42:18Z,1750000,False,,,0,,B. Sheppard shooting personal FOUL (1 PF) (Ivey 2 FT),"[1641767, 1631093]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,204059.0,,,1.0,0.0,Ivey,1631093.0
180,PT10M36.00S,2024-02-23T00:42:38.7Z,2,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,46,26,2024-02-23T00:42:38Z,1770000,False,,,0,,J. Ivey Free Throw 1 of 2 (5 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
181,PT10M36.00S,2024-02-23T00:42:39.2Z,2,REGULAR,substitution,out,[],1629003,,,1610612765,46,26,2024-02-23T00:42:41Z,1780000,False,,,0,,SUB out: S. Milton,[1629003],1610612765.0,DET,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M36.00S,2024-02-23T00:42:39.2Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,46,26,2024-02-23T00:42:41Z,1790000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M36.00S,2024-02-23T00:43:01.1Z,2,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,46,27,2024-02-23T00:43:01Z,1800000,False,,,0,,J. Ivey Free Throw 2 of 2 (6 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
184,PT10M25.00S,2024-02-23T00:43:12.9Z,2,REGULAR,2pt,Jump Shot,[],204456,7.835085413929041,28.431372549019606,1610612754,46,27,2024-02-23T00:43:16Z,1810000,False,108.0,21.0,1,left,MISS T. McConnell 10' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,10.98,Missed,,,,,,,,,,,,,,,,,,
185,PT10M22.00S,2024-02-23T00:43:15.9Z,2,REGULAR,rebound,defensive,[],1630164,,,1610612765,46,27,2024-02-23T00:43:16Z,1820000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:1),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Right,,,,,,,,,,184.0,1.0,1.0,0.0,,,,,,,
186,PT10M07.00S,2024-02-23T00:43:30.6Z,2,REGULAR,3pt,Jump Shot,[],1630595,73.9323258869908,90.19607843137256,1610612765,46,30,2024-02-23T00:43:34Z,1830000,False,201.0,193.0,1,right,C. Cunningham 27' 3PT  (7 PTS) (M. Flynn 1 AST),"[1630595, 1630201]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,27.83,Made,7.0,M. Flynn,1630201.0,1.0,,,,,,,,,,,,,,
188,PT09M53.00S,2024-02-23T00:43:44.8Z,2,REGULAR,2pt,Jump Shot,[],1627783,22.552562417871222,31.372549019607842,1610612754,46,30,2024-02-23T00:43:49Z,1850000,False,93.0,159.0,1,left,MISS P. Siakam 18' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,18.47,Missed,,,,,,,,,,,,,,,,,,
189,PT09M48.00S,2024-02-23T00:43:49.8Z,2,REGULAR,rebound,defensive,[],1630201,,,1610612765,46,30,2024-02-23T00:43:49Z,1860000,False,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,188.0,1.0,1.0,0.0,,,,,,,
190,PT09M40.00S,2024-02-23T00:43:56.3Z,2,REGULAR,3pt,Jump Shot,[],1631323,94.56307490144546,96.81372549019608,1610612765,46,33,2024-02-23T00:44:00Z,1870000,False,234.0,-1.0,1,right,S. Fontecchio 3PT  (7 PTS) (M. Flynn 2 AST),"[1631323, 1630201]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,23.41,Made,7.0,M. Flynn,1630201.0,2.0,,,,,,,,,,,,,,
192,PT09M39.00S,2024-02-23T00:44:00.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,46,33,2024-02-23T00:44:00Z,1890000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M39.00S,2024-02-23T00:46:17.1Z,2,REGULAR,substitution,out,[],203926,,,1610612754,46,33,2024-02-23T00:46:41Z,1900000,False,,,0,,SUB out: D. McDermott,[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M39.00S,2024-02-23T00:46:17.1Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,46,33,2024-02-23T00:46:41Z,1910000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M39.00S,2024-02-23T00:46:17.1Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,46,33,2024-02-23T00:46:41Z,1920000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M39.00S,2024-02-23T00:46:17.1Z,2,REGULAR,substitution,in,[],1631097,,,1610612754,46,33,2024-02-23T00:46:41Z,1930000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M17.00S,2024-02-23T00:47:19.2Z,2,REGULAR,2pt,Jump Shot,[],1627783,22.026938239159,40.44117647058824,1610612754,46,33,2024-02-23T00:47:22Z,1940000,False,48.0,155.0,1,left,MISS P. Siakam 16' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,16.18,Missed,,,,,,,,,,,,,,,,,,
198,PT09M13.00S,2024-02-23T00:47:23.2Z,2,REGULAR,rebound,defensive,[],1630164,,,1610612765,46,33,2024-02-23T00:47:22Z,1950000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:2),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Mid-Range,16-24 Center,,,,,,,,,,197.0,2.0,2.0,0.0,,,,,,,
199,PT09M10.00S,2024-02-23T00:47:25.6Z,2,REGULAR,turnover,lost ball,[],1630595,,,1610612765,46,33,2024-02-23T00:47:29Z,1960000,False,,,0,,C. Cunningham lost ball TURNOVER (1 TO),"[1630595, 1629614]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Nembhard,1629614.0,,,,,,,,,,,
200,PT09M10.00S,2024-02-23T00:47:25.6Z,2,REGULAR,steal,,[],1629614,,,1610612754,46,33,2024-02-23T00:47:27Z,1970000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
201,PT09M06.00S,2024-02-23T00:47:30.6Z,2,REGULAR,turnover,bad pass,[],1629614,,,1610612754,46,33,2024-02-23T00:47:33Z,1980000,False,,,0,,A. Nembhard bad pass TURNOVER (1 TO),"[1629614, 1630201]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Flynn,1630201.0,,,,,,,,,,,
202,PT09M06.00S,2024-02-23T00:47:30.6Z,2,REGULAR,steal,,[],1630201,,,1610612765,46,33,2024-02-23T00:47:32Z,1990000,False,,,0,,M. Flynn STEAL (1 STL),[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT08M59.00S,2024-02-23T00:47:36.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631093,72.61826544021025,80.88235294117648,1610612765,46,33,2024-02-23T00:50:18Z,2000000,False,154.0,205.0,1,right,MISS J. Ivey 25' running pullup 3PT,[1631093],1610612765.0,DET,running pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
204,PT08M55.00S,2024-02-23T00:47:40.0Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,46,33,2024-02-23T00:47:47Z,2010000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,203.0,1.0,1.0,0.0,,,,,,,
205,PT08M50.00S,2024-02-23T00:47:48.4Z,2,REGULAR,turnover,traveling,[],1631097,,,1610612754,46,33,2024-02-23T00:47:58Z,2020000,False,,,0,,B. Mathurin traveling TURNOVER (2 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,,,,,,,200833.0,,,,,,
206,PT08M39.00S,2024-02-23T00:48:11.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630201,77.61169513797634,68.87254901960785,1610612765,46,35,2024-02-23T00:48:15Z,2030000,False,94.0,158.0,1,right,M. Flynn 18' pullup Jump Shot (2 PTS),[1630201],1610612765.0,DET,pullup,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Right Center,18.41,Made,2.0,,,,,,,,,,,,,,,,,
207,PT08M16.00S,2024-02-23T00:48:33.6Z,2,REGULAR,3pt,Jump Shot,[],204456,6.915243101182654,4.411764705882353,1610612754,49,35,2024-02-23T00:48:38Z,2040000,False,228.0,13.0,1,left,T. McConnell 3PT  (8 PTS) (A. Nembhard 2 AST),"[204456, 1629614]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Right Corner 3,24+ Right,22.82,Made,8.0,A. Nembhard,1629614.0,2.0,,,,,,,,,,,,,,
209,PT07M57.00S,2024-02-23T00:48:52.2Z,2,REGULAR,2pt,Jump Shot,[],1630595,78.26872536136662,57.35294117647059,1610612765,49,37,2024-02-23T00:48:55Z,2060000,False,37.0,152.0,1,right,C. Cunningham 15' pullup Jump Shot (9 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Center,15.62,Made,9.0,,,,,,,,,,,,,,,,,
213,PT07M33.00S,2024-02-23T00:49:16.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,8.229303547963205,47.549019607843135,1610612754,51,37,2024-02-23T01:58:21Z,2100000,False,12.0,25.0,1,left,A. Nembhard driving finger roll Layup (4 PTS),[1629614],1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.78,Made,4.0,,,,,,,,,,,,,,,,,
214,PT07M19.00S,2024-02-23T00:49:30.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631323,81.02825229960578,37.00980392156863,1610612765,51,37,2024-02-23T00:49:34Z,2110000,False,-65.0,126.0,1,right,MISS S. Fontecchio 14' floating Shot,[1631323],1610612765.0,DET,floating,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,14.16,Missed,,,,,,,,,,,,,,,,,,
215,PT07M16.00S,2024-02-23T00:49:33.2Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,51,37,2024-02-23T00:49:34Z,2120000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,214.0,2.0,2.0,0.0,,,,,,,
216,PT07M09.00S,2024-02-23T00:49:40.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,9.280551905387648,58.57843137254902,1610612754,53,37,2024-02-23T00:49:44Z,2130000,False,-43.0,35.0,1,left,T. McConnell pullup Jump Shot (10 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,5.52,Made,10.0,,,,,,,,,,,,,,,,,
217,PT07M08.00S,2024-02-23T00:49:45.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,53,37,2024-02-23T00:49:45Z,2140000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M08.00S,2024-02-23T00:52:05.8Z,2,REGULAR,substitution,out,[],204456,,,1610612765,53,37,2024-02-23T00:52:30Z,2150000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M08.00S,2024-02-23T00:52:05.8Z,2,REGULAR,substitution,out,[],1630543,,,1610612765,53,37,2024-02-23T00:52:30Z,2160000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M08.00S,2024-02-23T00:52:05.8Z,2,REGULAR,substitution,out,[],1630164,,,1610612765,53,37,2024-02-23T00:52:30Z,2170000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M08.00S,2024-02-23T00:52:05.8Z,2,REGULAR,substitution,out,[],1630201,,,1610612765,53,37,2024-02-23T00:52:30Z,2180000,False,,,0,,SUB out: M. Flynn,[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M08.00S,2024-02-23T00:52:05.8Z,2,REGULAR,substitution,in,[],1630169,,,1610612765,53,37,2024-02-23T00:52:30Z,2190000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M08.00S,2024-02-23T00:52:05.8Z,2,REGULAR,substitution,in,[],1626167,,,1610612765,53,37,2024-02-23T00:52:30Z,2200000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M08.00S,2024-02-23T00:52:05.8Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,53,37,2024-02-23T00:52:30Z,2210000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M08.00S,2024-02-23T00:52:05.8Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,53,37,2024-02-23T00:52:30Z,2220000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M54.00S,2024-02-23T00:52:54.8Z,2,REGULAR,foul,offensive,[],1631105,,,1610612765,53,37,2024-02-23T00:53:00Z,2230000,False,,,0,,J. Duren offensive FOUL (1 PF),"[1631105, 1629614]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,204059.0,,,1.0,0.0,Nembhard,1629614.0
228,PT06M54.00S,2024-02-23T00:52:54.8Z,2,REGULAR,turnover,offensive foul,[],1631105,,,1610612765,53,37,2024-02-23T00:52:54Z,2250000,False,,,0,,J. Duren offensive foul TURNOVER (2 TO),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,2.0,,,,,,,204059.0,,,,,,
229,PT06M34.00S,2024-02-23T00:53:26.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626167,28.465834428383708,82.1078431372549,1610612754,53,37,2024-02-23T00:55:02Z,2260000,False,-161.0,215.0,1,left,MISS M. Turner 26' step back 3PT,[1626167],1610612754.0,IND,step back,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,26.84,Missed,,,,,,,,,,,,,,,,,,
230,PT06M29.00S,2024-02-23T00:53:31.3Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,53,37,2024-02-23T00:53:31Z,2270000,False,,,0,,A. Thompson REBOUND (Off:2 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,229.0,4.0,2.0,2.0,,,,,,,
231,PT06M15.00S,2024-02-23T00:53:44.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,90.3580814717477,55.88235294117647,1610612765,53,37,2024-02-23T00:53:48Z,2280000,False,29.0,38.0,1,right,MISS J. Duren turnaround Shot,[1631105],1610612765.0,DET,turnaround,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
232,PT06M12.00S,2024-02-23T00:53:47.5Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,53,37,2024-02-23T00:53:48Z,2290000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,231.0,1.0,1.0,0.0,,,,,,,
233,PT06M09.00S,2024-02-23T00:53:51.8Z,2,REGULAR,foul,personal,['2freethrow'],1641709,,,1610612754,53,37,2024-02-23T00:54:07Z,2300000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Turner 2 FT),"[1641709, 1626167]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,204059.0,,,1.0,0.0,Turner,1626167.0
235,PT06M09.00S,2024-02-23T00:54:17.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626167,,,1610612754,54,37,2024-02-23T00:54:17Z,2320000,False,,,0,,M. Turner Free Throw 1 of 2 (7 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
236,PT06M09.00S,2024-02-23T00:54:30.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626167,,,1610612754,55,37,2024-02-23T00:54:30Z,2330000,False,,,0,,M. Turner Free Throw 2 of 2 (8 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
237,PT05M56.00S,2024-02-23T00:54:44.6Z,2,REGULAR,turnover,bad pass,[],1631323,,,1610612765,55,37,2024-02-23T00:54:47Z,2340000,False,,,0,,S. Fontecchio bad pass TURNOVER (1 TO),"[1631323, 1629614]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Nembhard,1629614.0,,,,,,,,,,,
238,PT05M56.00S,2024-02-23T00:54:44.6Z,2,REGULAR,steal,,[],1629614,,,1610612754,55,37,2024-02-23T00:54:46Z,2350000,False,,,0,,A. Nembhard STEAL (2 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
239,PT05M49.00S,2024-02-23T00:54:51.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631097,5.863994743758213,57.59803921568627,1610612754,55,37,2024-02-23T00:58:25Z,2360000,False,-38.0,3.0,1,left,MISS B. Mathurin running reverse Layup,[1631097],1610612754.0,IND,running reverse,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,,,,
240,PT05M48.00S,2024-02-23T00:54:52.6Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,55,37,2024-02-23T00:54:59Z,2370000,False,,,0,,J. Duren REBOUND (Off:0 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,239.0,3.0,3.0,0.0,,,,,,,
241,PT05M41.00S,2024-02-23T00:55:02.7Z,2,REGULAR,foul,offensive,[],1630595,,,1610612765,55,37,2024-02-23T00:55:10Z,2380000,False,,,0,,C. Cunningham offensive FOUL (1 PF),"[1630595, 1630169]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,204059.0,,,1.0,0.0,Haliburton,1630169.0
243,PT05M41.00S,2024-02-23T00:55:02.7Z,2,REGULAR,turnover,offensive foul,[],1630595,,,1610612765,55,37,2024-02-23T00:55:02Z,2400000,False,,,0,,C. Cunningham offensive foul TURNOVER (2 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,,,,,,,2.0,,,,,,,204059.0,,,,,,
244,PT05M41.00S,2024-02-23T00:55:08.0Z,2,REGULAR,substitution,out,[],1631093,,,1610612754,55,37,2024-02-23T00:55:14Z,2410000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M41.00S,2024-02-23T00:55:08.0Z,2,REGULAR,substitution,in,[],203095,,,1610612754,55,37,2024-02-23T00:55:14Z,2420000,False,,,0,,SUB in: E. Fournier,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M32.00S,2024-02-23T00:55:29.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627783,6.652431011826544,69.36274509803921,1610612754,55,37,2024-02-23T00:55:32Z,2430000,False,-97.0,10.0,1,left,MISS P. Siakam 9' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,9.73,Missed,,,,,,,,,,,,,,,,,,
247,PT05M31.00S,2024-02-23T00:55:30.3Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,55,37,2024-02-23T00:55:51Z,2440000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,,,,,,,,,,246.0,3.0,3.0,0.0,,,,,,,
248,PT05M24.00S,2024-02-23T00:55:37.6Z,2,REGULAR,3pt,Jump Shot,[],1630595,75.90341655716163,10.784313725490197,1610612765,55,37,2024-02-23T00:55:45Z,2450000,False,-196.0,174.0,1,right,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
249,PT05M21.00S,2024-02-23T00:55:40.6Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,55,37,2024-02-23T00:55:45Z,2460000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,248.0,2.0,2.0,0.0,,,,,,,
250,PT05M18.00S,2024-02-23T00:55:43.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629614,5.338370565045992,45.83333333333333,1610612754,57,37,2024-02-23T00:55:48Z,2470000,False,21.0,-2.0,1,left,A. Nembhard running finger roll Layup (6 PTS) (P. Siakam 2 AST),"[1629614, 1627783]",1610612754.0,IND,running finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.09,Made,6.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,,,,
252,PT05M03.00S,2024-02-23T00:55:58.4Z,2,REGULAR,3pt,Jump Shot,[],1641709,94.03745072273325,94.85294117647058,1610612765,57,37,2024-02-23T00:56:04Z,2490000,False,224.0,4.0,1,right,MISS A. Thompson 3PT,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
253,PT04M58.00S,2024-02-23T00:56:03.4Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,57,37,2024-02-23T00:56:04Z,2500000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,,,,,,,,,,252.0,4.0,3.0,1.0,,,,,,,
254,PT04M52.00S,2024-02-23T00:56:10.7Z,2,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,57,37,2024-02-23T00:56:18Z,2510000,False,,,0,,T. Haliburton lost ball out-of-bounds TURNOVER (2 TO),[1630169],1610612754.0,IND,lost ball,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,,,,,,,1628172.0,,,,,,
255,PT04M52.00S,2024-02-23T00:56:12.9Z,2,REGULAR,substitution,out,[],1630595,,,1610612765,57,37,2024-02-23T00:56:17Z,2520000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M52.00S,2024-02-23T00:56:12.9Z,2,REGULAR,substitution,in,[],1630201,,,1610612765,57,37,2024-02-23T00:56:17Z,2530000,False,,,0,,SUB in: M. Flynn,[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M39.00S,2024-02-23T00:56:34.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630201,80.76544021024968,30.14705882352941,1610612765,57,37,2024-02-23T00:56:58Z,2540000,False,-99.0,128.0,1,right,MISS M. Flynn 16' step back Shot,[1630201],1610612765.0,DET,step back,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Left Center,16.22,Missed,,,,,,,,,,,,,,,,,,
258,PT04M37.00S,2024-02-23T00:56:36.1Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,57,37,2024-02-23T00:56:42Z,2550000,False,,,0,,J. Duren REBOUND (Off:1 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,257.0,4.0,3.0,1.0,,,,,,,
