actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
89,PT04M23.00S,2024-04-05T23:28:13.3Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,17,24,2024-04-05T23:28:19Z,890000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M23.00S,2024-04-05T23:28:13.3Z,1,REGULAR,substitution,out,[],202330,,,1610612760,17,24,2024-04-05T23:29:09Z,895000,False,,,0,,SUB out: G. Hayward,[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M13.00S,2024-04-05T23:28:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631119,7.30946123521682,51.470588235294116,1610612760,17,26,2024-04-05T23:28:52Z,900000,False,-7.0,16.0,1,left,J. Williams driving finger roll Layup (2 PTS) (I. Joe 2 AST),"[1631119, 1630198]",1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,2.0,,,,,,I. Joe,1630198.0,2.0,,,,,
93,PT04M04.00S,2024-04-05T23:28:55.0Z,1,REGULAR,3pt,Jump Shot,[],1630188,65.78515111695138,60.5392156862745,1610612754,17,26,2024-04-05T23:28:58Z,920000,False,53.0,269.0,1,right,MISS J. Smith 27' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,27.42,Missed,,,,,,,,,,,,,,,,,,
94,PT04M00.00S,2024-04-05T23:28:57.6Z,1,REGULAR,rebound,offensive,[],204456,,,1610612754,17,26,2024-04-05T23:28:57Z,930000,False,,,0,,T. McConnell REBOUND (Off:1 Def:0),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,93.0,1.0,0.0,1.0,,,,,,,,,,,,,,
97,PT03M54.00S,2024-04-05T23:29:11.0Z,1,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612754,17,26,2024-04-05T23:29:28Z,950000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Smith 2 FT),"[1630598, 1630188]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,203593.0,1.0,0.0,Smith,1630188.0,,,,,,,,
99,PT03M54.00S,2024-04-05T23:29:31.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630188,,,1610612754,18,26,2024-04-05T23:29:31Z,970000,False,,,0,,J. Smith Free Throw 1 of 2 (1 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
100,PT03M54.00S,2024-04-05T23:29:45.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630188,,,1610612754,19,26,2024-04-05T23:29:45Z,980000,False,,,0,,J. Smith Free Throw 2 of 2 (2 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
101,PT03M44.00S,2024-04-05T23:29:57.2Z,1,REGULAR,3pt,Jump Shot,[],1630198,25.969119579500656,83.57843137254902,1610612760,19,26,2024-04-05T23:30:01Z,990000,False,-168.0,192.0,1,left,MISS I. Joe 25' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
102,PT03M41.00S,2024-04-05T23:30:00.2Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,19,26,2024-04-05T23:30:01Z,1000000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,
103,PT03M36.00S,2024-04-05T23:30:04.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,78.40013140604468,92.8921568627451,1610612754,19,26,2024-04-05T23:30:11Z,1010000,False,214.0,151.0,1,right,MISS B. Sheppard 26' running 3PT,[1641767],1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
104,PT03M32.00S,2024-04-05T23:30:08.4Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,19,26,2024-04-05T23:30:11Z,1020000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
105,PT03M21.00S,2024-04-05T23:30:19.3Z,1,REGULAR,2pt,Jump Shot,[],1630198,7.835085413929041,20.588235294117645,1610612760,19,28,2024-04-05T23:30:23Z,1030000,False,147.0,21.0,1,left,I. Joe 14' step back Jump Shot (2 PTS),[1630198],1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Mid-Range,8-16 Right,14.86,Made,,,,,2.0,,,,,,,,,,,,,
107,PT03M02.00S,2024-04-05T23:30:38.0Z,1,REGULAR,3pt,Jump Shot,[],1641767,75.1149802890933,86.02941176470588,1610612754,22,28,2024-04-05T23:30:42Z,1040000,False,180.0,181.0,1,right,B. Sheppard 25' 3PT  (3 PTS) (T. McConnell 1 AST),"[1641767, 204456]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,25.56,Made,,,,,3.0,,,,,,T. McConnell,204456.0,1.0,,,,,
109,PT02M49.00S,2024-04-05T23:30:53.6Z,1,REGULAR,foul,offensive,[],1629652,,,1610612760,22,28,2024-04-05T23:31:01Z,1060000,False,,,0,,L. Dort offensive FOUL (1 PF),"[1629652, 1641767]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,,,,,,,,202901.0,1.0,0.0,Sheppard,1641767.0,,,,,,,,
111,PT02M49.00S,2024-04-05T23:30:53.6Z,1,REGULAR,turnover,offensive foul,[],1629652,,,1610612760,22,28,2024-04-05T23:30:53Z,1080000,False,,,0,,L. Dort offensive foul TURNOVER (1 TO),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,,,,,,,,202901.0,,,,,,,,1.0,,,,
112,PT02M49.00S,2024-04-05T23:31:07.2Z,1,REGULAR,substitution,out,[],1630198,,,1610612754,22,28,2024-04-05T23:31:12Z,1090000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M49.00S,2024-04-05T23:31:07.2Z,1,REGULAR,substitution,in,[],1631096,,,1610612754,22,28,2024-04-05T23:31:12Z,1100000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M40.00S,2024-04-05T23:31:22.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,91.67214191852825,50.0,1610612754,22,28,2024-04-05T23:31:27Z,1110000,False,0.0,26.0,1,right,MISS T. McConnell driving reverse Layup - blocked,"[204456, 1631096]",1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,Holmgren,1631096.0,,
115,PT02M40.00S,2024-04-05T23:31:22.9Z,1,REGULAR,block,,[],1631096,,,1610612754,22,28,2024-04-05T23:31:24Z,1120000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
116,PT02M39.00S,2024-04-05T23:31:23.9Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,22,28,2024-04-05T23:31:44Z,1130000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,114.0,3.0,3.0,0.0,,,,,,,,,,,,,,
117,PT02M32.00S,2024-04-05T23:31:32.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631119,7.046649145860711,45.83333333333333,1610612760,22,30,2024-04-05T23:31:35Z,1140000,False,21.0,14.0,1,left,J. Williams driving finger roll Layup (4 PTS) (K. Williams 1 AST),"[1631119, 1629026]",1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,4.0,,,,,,K. Williams,1629026.0,1.0,,,,,
118,PT02M16.00S,2024-04-05T23:31:50.8Z,1,REGULAR,turnover,lost ball,[],204456,,,1610612754,22,30,2024-04-05T23:39:52Z,1150000,False,,,0,,T. McConnell lost ball TURNOVER (1 TO),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2714.0,,,,,,,,1.0,,,,
119,PT02M16.00S,2024-04-05T23:31:54.2Z,1,REGULAR,foul,personal,[],204456,,,1610612760,22,30,2024-04-05T23:31:57Z,1160000,False,,,0,,T. McConnell loose ball personal FOUL (1 PF),"[204456, 1631096]",1610612754.0,IND,loose ball,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,,,,,2714.0,1.0,0.0,Holmgren,1631096.0,,,,,,,,
121,PT02M16.00S,2024-04-05T23:32:00.4Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,22,30,2024-04-05T23:32:03Z,1180000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M16.00S,2024-04-05T23:32:00.4Z,1,REGULAR,substitution,in,[],1641717,,,1610612760,22,30,2024-04-05T23:32:03Z,1190000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M16.00S,2024-04-05T23:32:05.3Z,1,REGULAR,substitution,out,[],1630169,,,1610612760,22,30,2024-04-05T23:32:10Z,1200000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M16.00S,2024-04-05T23:32:05.3Z,1,REGULAR,substitution,in,[],203926,,,1610612760,22,30,2024-04-05T23:32:10Z,1210000,False,,,0,,SUB in: D. McDermott,[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M08.00S,2024-04-05T23:32:27.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641717,5.601182654402102,55.14705882352941,1610612760,22,32,2024-04-05T23:32:35Z,1220000,False,-26.0,0.0,1,left,C. Wallace cutting Layup (2 PTS) (K. Williams 2 AST),"[1641717, 1629026]",1610612760.0,OKC,cutting,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,2.57,Made,,,,,2.0,,,,,,K. Williams,1629026.0,2.0,,,,,
129,PT01M45.00S,2024-04-05T23:33:06.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,80.6340341655716,56.86274509803921,1610612754,24,32,2024-04-05T23:33:10Z,1250000,False,34.0,130.0,1,right,O. Toppin 13' pullup Jump Shot (2 PTS) (J. Smith 1 AST),"[1630167, 1630188]",1610612754.0,IND,pullup,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,13.4,Made,,,,,2.0,,,,,,J. Smith,1630188.0,1.0,,,,,
131,PT01M33.00S,2024-04-05T23:33:20.8Z,1,REGULAR,foul,offensive,[],1631096,,,1610612760,24,32,2024-04-05T23:33:34Z,1270000,False,,,0,,C. Holmgren offensive FOUL (2 PF),"[1631096, 204456]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Left Center,,,,,,,,203593.0,2.0,0.0,McConnell,204456.0,,,,,,,,
133,PT01M33.00S,2024-04-05T23:33:20.8Z,1,REGULAR,turnover,offensive foul,[],1631096,,,1610612760,24,32,2024-04-05T23:33:20Z,1290000,False,,,0,,C. Holmgren offensive foul TURNOVER (1 TO),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Left Center,,,,,,,,203593.0,,,,,,,,1.0,,,,
134,PT01M15.00S,2024-04-05T23:33:52.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641767,95.48291721419186,97.54901960784314,1610612754,24,32,2024-04-05T23:33:57Z,1300000,False,238.0,-10.0,1,right,MISS B. Sheppard 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Right Corner 3,24+ Right,23.79,Missed,,,,,,,,,,,,,,,,,,
135,PT01M10.00S,2024-04-05T23:33:57.8Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612754,24,32,2024-04-05T23:33:57Z,1310000,False,,,0,,J. Smith REBOUND (Off:1 Def:0),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,134.0,1.0,0.0,1.0,,,,,,,,,,,,,,
136,PT01M08.00S,2024-04-05T23:33:59.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641767,93.38042049934296,50.73529411764706,1610612754,24,32,2024-04-05T23:34:09Z,1320000,False,4.0,10.0,1,right,MISS B. Sheppard cutting DUNK - blocked,"[1641767, 1631119]",1610612754.0,IND,cutting,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,1.04,Missed,,,,,,,,,,,,,,,Williams,1631119.0,,
137,PT01M08.00S,2024-04-05T23:33:59.1Z,1,REGULAR,block,,[],1631119,,,1610612754,24,32,2024-04-05T23:34:02Z,1330000,False,,,0,,J. Williams BLOCK (1 BLK),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
138,PT01M03.00S,2024-04-05T23:34:04.1Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612754,24,32,2024-04-05T23:34:04Z,1340000,False,,,0,,J. Smith REBOUND (Off:2 Def:0),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,136.0,2.0,0.0,2.0,,,,,,,,,,,,,,
139,PT01M03.00S,2024-04-05T23:34:03.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630188,94.40999984741211,50.0,1610612754,26,32,2024-04-05T23:34:03Z,1350000,False,0.0,0.0,1,right,J. Smith tip Layup (4 PTS),[1630188],1610612754.0,IND,tip,,,Smith,J. Smith,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
140,PT00M43.80S,2024-04-05T23:34:24.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,5.863994743758213,51.9607843137255,1610612760,26,32,2024-04-05T23:34:30Z,1360000,False,-10.0,3.0,1,left,MISS C. Holmgren driving DUNK,[1631096],1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
141,PT00M40.30S,2024-04-05T23:34:27.8Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,26,32,2024-04-05T23:34:27Z,1370000,False,,,0,,T. McConnell REBOUND (Off:1 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,140.0,2.0,1.0,1.0,,,,,,,,,,,,,,
142,PT00M37.50S,2024-04-05T23:34:31.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641767,93.38042049934296,49.26470588235294,1610612754,28,32,2024-04-05T23:34:37Z,1380000,False,-4.0,10.0,1,right,B. Sheppard running DUNK (5 PTS) (T. McConnell 2 AST),"[1641767, 204456]",1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,5.0,,,,,,T. McConnell,204456.0,2.0,,,,,
144,PT00M22.70S,2024-04-05T23:35:00.5Z,1,REGULAR,foul,offensive,[],1631096,,,1610612760,28,32,2024-04-05T23:35:10Z,1400000,False,,,0,,C. Holmgren offensive FOUL (3 PF),"[1631096, 1641767]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2714.0,3.0,0.0,Sheppard,1641767.0,,,,,,,,
146,PT00M22.70S,2024-04-05T23:35:00.5Z,1,REGULAR,turnover,offensive foul,[],1631096,,,1610612760,28,32,2024-04-05T23:35:00Z,1420000,False,,,0,,C. Holmgren offensive foul TURNOVER (2 TO),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2714.0,,,,,,,,2.0,,,,
147,PT00M22.70S,2024-04-05T23:35:09.0Z,1,REGULAR,substitution,out,[],1631096,,,1610612754,28,32,2024-04-05T23:35:18Z,1430000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M22.70S,2024-04-05T23:35:09.0Z,1,REGULAR,substitution,in,[],1630581,,,1610612754,28,32,2024-04-05T23:35:18Z,1440000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M05.20S,2024-04-05T23:35:47.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,92.59198423127464,95.09803921568627,1610612754,31,32,2024-04-05T23:35:52Z,1450000,False,225.0,17.0,1,right,O. Toppin 3PT  (5 PTS) (T. McConnell 3 AST),"[1630167, 204456]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,22.61,Made,,,,,5.0,,,,,,T. McConnell,204456.0,3.0,,,,,
153,PT00M00.80S,2024-04-05T23:36:11.8Z,1,REGULAR,substitution,out,[],203926,,,1610612760,31,32,2024-04-05T23:36:25Z,1490000,False,,,0,,SUB out: D. McDermott,[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M00.80S,2024-04-05T23:36:11.8Z,1,REGULAR,substitution,out,[],1630598,,,1610612760,31,32,2024-04-05T23:36:25Z,1500000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M00.80S,2024-04-05T23:36:11.8Z,1,REGULAR,substitution,out,[],1629026,,,1610612760,31,32,2024-04-05T23:36:25Z,1510000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M00.80S,2024-04-05T23:36:11.8Z,1,REGULAR,substitution,in,[],1629614,,,1610612760,31,32,2024-04-05T23:36:25Z,1520000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M00.80S,2024-04-05T23:36:11.8Z,1,REGULAR,substitution,in,[],1630198,,,1610612760,31,32,2024-04-05T23:36:25Z,1530000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M00.80S,2024-04-05T23:36:11.8Z,1,REGULAR,substitution,in,[],1630322,,,1610612760,31,32,2024-04-05T23:36:25Z,1540000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M00.20S,2024-04-05T23:36:37.5Z,1,REGULAR,3pt,Jump Shot,[],1631119,32.40801576872536,30.392156862745097,1610612760,31,32,2024-04-05T23:36:48Z,1550000,False,98.0,252.0,1,left,MISS J. Williams 27' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,27.05,Missed,,,,,,,,,,,,,,,,,,
160,PT00M00.20S,2024-04-05T23:36:37.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,31,32,2024-04-05T23:36:48Z,1560000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,159.0,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2024-04-05T23:36:41.8Z,1,REGULAR,period,end,[],0,,,1610612760,31,32,2024-04-05T23:36:41Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-04-05T23:38:44.3Z,2,REGULAR,substitution,out,['startperiod'],1629614,,,1610612760,31,32,2024-04-05T23:39:13Z,1580000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-04-05T23:38:44.3Z,2,REGULAR,substitution,out,['startperiod'],1630198,,,1610612760,31,32,2024-04-05T23:39:13Z,1590000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-04-05T23:38:44.3Z,2,REGULAR,substitution,in,['startperiod'],203926,,,1610612760,31,32,2024-04-05T23:39:13Z,1600000,False,,,0,,SUB in: D. McDermott,[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-04-05T23:38:44.3Z,2,REGULAR,substitution,in,['startperiod'],1629026,,,1610612760,31,32,2024-04-05T23:39:13Z,1610000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-04-05T23:39:22.0Z,2,REGULAR,period,start,[],0,,,1610612754,31,32,2024-04-05T23:39:22Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M46.00S,2024-04-05T23:39:36.0Z,2,REGULAR,2pt,Jump Shot,[],204456,93.51182654402102,74.50980392156863,1610612754,33,32,2024-04-05T23:39:41Z,1630000,False,123.0,8.0,1,right,T. McConnell 12' floating Jump Shot (4 PTS) (D. McDermott 1 AST),"[204456, 203926]",1610612754.0,IND,floating,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,12.28,Made,,,,,4.0,,,,,,D. McDermott,203926.0,1.0,,,,,
168,PT11M23.00S,2024-04-05T23:39:58.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,6.521024967148489,45.83333333333333,1610612760,33,34,2024-04-05T23:40:03Z,1640000,False,21.0,9.0,1,left,K. Williams cutting finger roll Layup (2 PTS) (J. Giddey 3 AST),"[1629026, 1630581]",1610612760.0,OKC,cutting finger roll,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,2.0,,,,,,J. Giddey,1630581.0,3.0,,,,,
170,PT11M12.00S,2024-04-05T23:40:08.6Z,2,REGULAR,2pt,Jump Shot,[],204456,94.69448094612353,66.17647058823529,1610612754,33,34,2024-04-05T23:40:14Z,1660000,False,81.0,-3.0,1,right,MISS T. McConnell 8' driving floating Shot,[204456],1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,Mid-Range,0-8 Center,8.09,Missed,,,,,,,,,,,,,,,,,,
171,PT11M09.00S,2024-04-05T23:40:11.6Z,2,REGULAR,rebound,offensive,[],1630167,,,1610612754,33,34,2024-04-05T23:40:14Z,1670000,False,,,0,,O. Toppin REBOUND (Off:1 Def:0),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,0-8 Center,,,170.0,1.0,0.0,1.0,,,,,,,,,,,,,,
172,PT11M09.00S,2024-04-05T23:40:11.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630167,94.40999984741211,50.0,1610612754,35,34,2024-04-05T23:40:11Z,1680000,False,0.0,0.0,1,right,O. Toppin tip Layup (7 PTS),[1630167],1610612754.0,IND,tip,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,7.0,,,,,,,,,,,,,
173,PT11M03.00S,2024-04-05T23:40:18.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641717,10.463206307490145,45.34313725490196,1610612760,35,34,2024-04-05T23:40:43Z,1690000,False,23.0,46.0,1,left,MISS C. Wallace driving floating Shot - blocked,"[1641717, 204456]",1610612760.0,OKC,driving floating,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,5.15,Missed,,,,,,,,,,,,,,,McConnell,204456.0,,
174,PT11M03.00S,2024-04-05T23:40:18.8Z,2,REGULAR,block,,[],204456,,,1610612760,35,34,2024-04-05T23:40:21Z,1700000,False,,,0,,T. McConnell BLOCK (1 BLK),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
175,PT11M02.00S,2024-04-05T23:40:19.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,35,34,2024-04-05T23:40:43Z,1710000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,173.0,,,,,,,,,,,,,,,,,
177,PT10M51.00S,2024-04-05T23:40:37.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,91.40932982917214,52.94117647058824,1610612754,37,34,2024-04-05T23:40:41Z,1730000,False,15.0,28.0,1,right,T. McConnell driving finger roll Layup (6 PTS) (J. Smith 2 AST),"[204456, 1630188]",1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,3.19,Made,,,,,6.0,,,,,,J. Smith,1630188.0,2.0,,,,,
179,PT10M34.00S,2024-04-05T23:40:53.9Z,2,REGULAR,turnover,lost ball,[],1629026,,,1610612760,37,34,2024-04-05T23:40:59Z,1750000,False,,,0,,K. Williams lost ball TURNOVER (1 TO),"[1629026, 1641767]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Sheppard,1641767.0
180,PT10M34.00S,2024-04-05T23:40:53.9Z,2,REGULAR,steal,,[],1641767,,,1610612754,37,34,2024-04-05T23:41:00Z,1760000,False,,,0,,B. Sheppard STEAL (1 STL),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
