actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
566,PT00M42.00S,2023-11-20T00:00:05.6Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,73,107,2023-11-20T00:00:26Z,5620000,False,,,0,,T. McConnell REBOUND (Off:1 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,565.0,3.0,2.0,1.0,,,,,,,,,,,,,,
568,PT00M28.80S,2023-11-20T00:00:27.5Z,3,REGULAR,3pt,Jump Shot,[],1629670,33.85348226018397,66.17647058823529,1610612754,76,107,2023-11-20T00:00:31Z,5640000,False,-81.0,266.0,1,left,J. Nwora 27' 3PT  (7 PTS) (T. McConnell 2 AST),"[1629670, 204456]",1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Center,27.77,Made,,,,,,,7.0,,,,,T. McConnell,204456.0,2.0,,,,
570,PT00M08.20S,2023-11-20T00:00:53.6Z,3,REGULAR,turnover,bad pass,[],1630175,,,1610612753,76,107,2023-11-20T00:00:57Z,5660000,False,,,0,,C. Anthony bad pass TURNOVER (3 TO),"[1630175, 1629670]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,,,,,,,,3.0,,Nwora,1629670.0,,,,,,,,,
571,PT00M08.20S,2023-11-20T00:00:53.6Z,3,REGULAR,steal,,[],1629670,,,1610612754,76,107,2023-11-20T02:11:04Z,5670000,False,,,0,,J. Nwora STEAL (2 STL),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
572,PT00M05.30S,2023-11-20T00:00:56.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629670,6.521024967148489,51.225490196078425,1610612754,78,107,2023-11-20T00:01:03Z,5680000,False,-6.0,9.0,1,left,J. Nwora running finger roll Layup (9 PTS) (B. Sheppard 1 AST),"[1629670, 1641767]",1610612754.0,IND,running finger roll,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,9.0,,,,,B. Sheppard,1641767.0,1.0,,,,
574,PT00M00.60S,2023-11-20T00:01:03.4Z,3,REGULAR,3pt,Jump Shot,[],1630175,66.83639947437582,14.950980392156863,1610612753,78,107,2023-11-20T00:01:11Z,5700000,False,-175.0,259.0,1,right,MISS C. Anthony 31' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,31.29,Missed,,,,,,,,,,,,,,,,,,
575,PT00M00.60S,2023-11-20T00:01:03.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,78,107,2023-11-20T00:01:11Z,5710000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,574.0,,,,,,,,,,,,,,,,,
576,PT00M00.00S,2023-11-20T00:01:06.3Z,3,REGULAR,period,end,[],0,,,1610612753,78,107,2023-11-20T00:01:06Z,5720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT12M00.00S,2023-11-20T00:03:23.6Z,4,REGULAR,substitution,out,['startperiod'],1627741,,,1610612753,78,107,2023-11-20T00:03:46Z,5730000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT12M00.00S,2023-11-20T00:03:23.6Z,4,REGULAR,substitution,out,['startperiod'],1630188,,,1610612753,78,107,2023-11-20T00:03:46Z,5740000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT12M00.00S,2023-11-20T00:03:23.6Z,4,REGULAR,substitution,in,['startperiod'],1630543,,,1610612753,78,107,2023-11-20T00:03:46Z,5750000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT12M00.00S,2023-11-20T00:03:23.6Z,4,REGULAR,substitution,in,['startperiod'],1641716,,,1610612753,78,107,2023-11-20T00:03:46Z,5760000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT12M00.00S,2023-11-20T00:03:54.2Z,4,REGULAR,period,start,[],0,,,1610612753,78,107,2023-11-20T00:03:54Z,5770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT11M46.00S,2023-11-20T00:04:12.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,91.32720105124835,64.68290441176471,1610612753,78,107,2023-11-20T00:21:55Z,5775000,False,73.0,29.0,1,right,MISS M. Wagner 7' Layup - blocked,"[1629021, 1630543]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.89,Missed,,,,,,,,,,Jackson,1630543.0,,,,,,,
694,PT11M46.00S,2023-11-20T00:04:12.2Z,4,REGULAR,block,,[],1630543,,,1610612753,78,107,2023-11-20T00:21:55Z,5777500,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
695,PT11M46.00S,2023-11-20T00:04:12.2Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,78,107,2023-11-20T00:21:55Z,5778750,False,,,0,,T. McConnell REBOUND (Off:1 Def:3),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,693.0,4.0,3.0,1.0,,,,,,,,,,,,,,
586,PT11M23.00S,2023-11-20T00:04:30.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630543,9.674770039421814,53.67647058823529,1610612754,78,107,2023-11-20T00:04:52Z,5810000,False,-18.0,38.0,1,left,MISS I. Jackson driving floating Shot,[1630543],1610612754.0,IND,driving floating,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,,,,,,
587,PT11M21.00S,2023-11-20T00:04:32.9Z,4,REGULAR,rebound,defensive,[],204060,,,1610612753,78,107,2023-11-20T00:04:32Z,5820000,False,,,0,,J. Ingles REBOUND (Off:0 Def:4),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,586.0,4.0,4.0,0.0,,,,,,,,,,,,,,
588,PT11M14.00S,2023-11-20T00:04:39.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628371,94.1688567674113,51.470588235294116,1610612753,78,109,2023-11-20T00:04:45Z,5830000,False,7.0,2.0,1,right,J. Isaac reverse Layup (5 PTS) (J. Ingles 6 AST),"[1628371, 204060]",1610612753.0,ORL,reverse,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,5.0,,,,,J. Ingles,204060.0,6.0,,,,
590,PT10M50.00S,2023-11-20T00:05:05.6Z,4,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612754,78,109,2023-11-20T00:05:14Z,5850000,False,,,0,,M. Wagner shooting personal FOUL (3 PF) (Jackson 2 FT),"[1629021, 1630543]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,,,,,,,,,,3.0,0.0,Jackson,1630543.0
592,PT10M50.00S,2023-11-20T00:05:40.6Z,4,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,78,109,2023-11-20T00:05:40Z,5870000,False,,,0,,MISS I. Jackson Free Throw 1 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
593,PT10M50.00S,2023-11-20T00:05:40.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,78,109,2023-11-20T00:05:40Z,5880000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,592.0,,,,,,,,,,,,,,,,,
594,PT10M50.00S,2023-11-20T00:06:01.8Z,4,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,79,109,2023-11-20T00:06:01Z,5890000,False,,,0,,I. Jackson Free Throw 2 of 2 (1 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
595,PT10M35.00S,2023-11-20T00:06:21.2Z,4,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612753,79,109,2023-11-20T00:06:44Z,5900000,False,,,0,,I. Jackson shooting personal FOUL (1 PF) (Anthony 2 FT),"[1630543, 1630175]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,,,,,,,,,,1.0,0.0,Anthony,1630175.0
597,PT10M35.00S,2023-11-20T00:06:45.3Z,4,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,79,110,2023-11-20T00:06:45Z,5920000,False,,,0,,C. Anthony Free Throw 1 of 2 (11 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
598,PT10M35.00S,2023-11-20T00:07:00.1Z,4,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,79,111,2023-11-20T00:07:00Z,5930000,False,,,0,,C. Anthony Free Throw 2 of 2 (12 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
599,PT10M19.00S,2023-11-20T00:07:17.2Z,4,REGULAR,3pt,Jump Shot,[],1641716,22.026938239159,93.87254901960785,1610612754,79,111,2023-11-20T00:07:21Z,5940000,False,-219.0,155.0,1,left,MISS J. Walker 26' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,26.84,Missed,,,,,,,,,,,,,,,,,,
600,PT10M15.00S,2023-11-20T00:07:21.2Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,79,111,2023-11-20T00:07:21Z,5950000,False,,,0,,C. Anthony REBOUND (Off:0 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,599.0,4.0,4.0,0.0,,,,,,,,,,,,,,
601,PT10M12.00S,2023-11-20T00:07:23.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,76.42904073587385,8.57843137254902,1610612753,79,114,2023-11-20T00:07:30Z,5960000,False,-207.0,169.0,1,right,C. Anthony 26' 3PT running (15 PTS),[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,26.74,Made,,,,,,,15.0,,,,,,,,,,,
602,PT09M52.00S,2023-11-20T00:07:43.7Z,4,REGULAR,3pt,Jump Shot,[],1641716,2.578843626806833,99.26470588235294,1610612754,79,114,2023-11-20T00:07:49Z,5970000,False,-246.0,-28.0,1,left,MISS J. Walker 24' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,24.79,Missed,,,,,,,,,,,,,,,,,,
603,PT09M51.00S,2023-11-20T00:07:44.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,79,114,2023-11-20T00:07:49Z,5980000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,602.0,,,,,,,,,,,,,,,,,
605,PT09M30.00S,2023-11-20T00:08:14.3Z,4,REGULAR,3pt,Jump Shot,[],1630175,78.9257555847569,9.558823529411764,1610612753,79,114,2023-11-20T00:08:21Z,6000000,False,-202.0,146.0,1,right,MISS C. Anthony 24' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
606,PT09M26.00S,2023-11-20T00:08:18.3Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612754,79,114,2023-11-20T00:08:21Z,6010000,False,,,0,,J. Nwora REBOUND (Off:2 Def:3),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,,,605.0,5.0,3.0,2.0,,,,,,,,,,,,,,
607,PT09M22.00S,2023-11-20T00:08:22.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629670,6.783837056504599,51.9607843137255,1610612754,81,114,2023-11-20T00:08:28Z,6020000,False,-10.0,11.0,1,left,J. Nwora running Layup (11 PTS),[1629670],1610612754.0,IND,running,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,,,11.0,,,,,,,,,,,
608,PT09M04.00S,2023-11-20T00:08:39.6Z,4,REGULAR,turnover,lost ball,[],204060,,,1610612753,81,114,2023-11-20T00:08:43Z,6030000,False,,,0,,J. Ingles lost ball TURNOVER (2 TO),"[204060, 1630543]",1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,Jackson,1630543.0,,,,,,,,,
609,PT09M04.00S,2023-11-20T00:08:39.6Z,4,REGULAR,steal,,[],1630543,,,1610612754,81,114,2023-11-20T00:08:41Z,6040000,False,,,0,,I. Jackson STEAL (1 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
610,PT09M02.00S,2023-11-20T00:08:43.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629670,6.652431011826544,51.470588235294116,1610612754,83,114,2023-11-20T00:08:52Z,6050000,False,-7.0,10.0,1,left,J. Nwora running finger roll Layup (13 PTS) (I. Jackson 1 AST),"[1629670, 1630543]",1610612754.0,IND,running finger roll,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,13.0,,,,,I. Jackson,1630543.0,1.0,,,,
612,PT09M02.00S,2023-11-20T00:08:46.8Z,4,REGULAR,foul,personal,['1freethrow'],1630175,,,1610612754,83,114,2023-11-20T00:08:53Z,6070000,False,,,0,,C. Anthony shooting personal FOUL (3 PF) (Nwora 1 FT),"[1630175, 1629670]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,,,,,,,,,,3.0,0.0,Nwora,1629670.0
614,PT09M02.00S,2023-11-20T00:09:11.8Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629670,,,1610612754,84,114,2023-11-20T00:09:11Z,6090000,False,,,0,,J. Nwora Free Throw 1 of 1 (14 PTS),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
615,PT08M51.00S,2023-11-20T00:09:25.3Z,4,REGULAR,2pt,Jump Shot,[],203914,80.23981603153744,73.77450980392157,1610612753,84,116,2023-11-20T00:09:32Z,6100000,False,119.0,133.0,1,right,G. Harris 17' fadeaway Jump Shot (13 PTS),[203914],1610612753.0,ORL,fadeaway,,,Harris,G. Harris,,,,,Mid-Range,16-24 Right Center,17.85,Made,,,,,,,13.0,,,,,,,,,,,
616,PT08M36.00S,2023-11-20T00:09:40.1Z,4,REGULAR,2pt,Jump Shot,[],1641716,21.632720105124836,20.098039215686274,1610612754,86,116,2023-11-20T00:09:48Z,6110000,False,150.0,151.0,1,left,J. Walker 21' step back Jump Shot (2 PTS) (T. McConnell 3 AST),"[1641716, 204456]",1610612754.0,IND,step back,,,Walker,J. Walker,,,,,Mid-Range,16-24 Right Center,21.23,Made,,,,,,,2.0,,,,,T. McConnell,204456.0,3.0,,,,
618,PT08M26.00S,2023-11-20T00:09:53.0Z,4,REGULAR,foul,personal,[],1629670,,,1610612753,86,116,2023-11-20T00:09:58Z,6130000,False,,,0,,J. Nwora personal FOUL (2 PF),"[1629670, 1629021]",1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Mid-Range,16-24 Right Center,,,,,,,202049.0,,,,,,,,,,2.0,0.0,Wagner,1629021.0
620,PT08M26.00S,2023-11-20T00:09:56.8Z,4,REGULAR,substitution,out,[],203914,,,1610612753,86,116,2023-11-20T00:10:03Z,6150000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT08M26.00S,2023-11-20T00:09:56.8Z,4,REGULAR,substitution,in,[],1631216,,,1610612753,86,116,2023-11-20T00:10:03Z,6160000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT08M14.00S,2023-11-20T00:10:33.0Z,4,REGULAR,turnover,bad pass,[],1630175,,,1610612753,86,116,2023-11-20T00:10:36Z,6170000,False,,,0,,C. Anthony bad pass TURNOVER (4 TO),"[1630175, 1630543]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,,,,,,,,4.0,,Jackson,1630543.0,,,,,,,,,
623,PT08M14.00S,2023-11-20T00:10:33.0Z,4,REGULAR,steal,,[],1630543,,,1610612754,86,116,2023-11-20T00:10:34Z,6180000,False,,,0,,I. Jackson STEAL (2 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
624,PT08M10.00S,2023-11-20T00:10:37.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629670,29.77989487516426,14.950980392156863,1610612754,86,116,2023-11-20T00:10:44Z,6190000,False,175.0,227.0,1,left,MISS J. Nwora 28' running 3PT,[1629670],1610612754.0,IND,running,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,28.71,Missed,,,,,,,,,,,,,,,,,,
625,PT08M07.00S,2023-11-20T00:10:40.0Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,86,116,2023-11-20T00:10:44Z,6200000,False,,,0,,C. Anthony REBOUND (Off:0 Def:5),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,624.0,5.0,5.0,0.0,,,,,,,,,,,,,,
626,PT07M56.00S,2023-11-20T00:10:50.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628371,94.1688567674113,50.73529411764706,1610612753,86,116,2023-11-20T00:10:55Z,6210000,False,4.0,2.0,1,right,MISS J. Isaac cutting finger roll Layup,[1628371],1610612753.0,ORL,cutting finger roll,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.44,Missed,,,,,,,,,,,,,,,,,,
627,PT07M54.00S,2023-11-20T00:10:52.9Z,4,REGULAR,rebound,defensive,[],1641716,,,1610612754,86,116,2023-11-20T02:29:03Z,6220000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,626.0,1.0,1.0,0.0,,,,,,,,,,,,,,
628,PT07M52.00S,2023-11-20T00:10:58.8Z,4,REGULAR,foul,personal,[],1630175,,,1610612754,86,116,2023-11-20T00:11:07Z,6230000,False,,,0,,C. Anthony personal FOUL (4 PF),"[1630175, 1630543]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,,,,,,,,,,4.0,0.0,Jackson,1630543.0
630,PT07M52.00S,2023-11-20T00:11:04.8Z,4,REGULAR,substitution,out,[],204060,,,1610612754,86,116,2023-11-20T00:11:13Z,6250000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT07M52.00S,2023-11-20T00:11:04.8Z,4,REGULAR,substitution,in,[],1641710,,,1610612754,86,116,2023-11-20T00:11:13Z,6260000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT07M45.00S,2023-11-20T00:11:34.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641716,12.565703022339028,41.42156862745098,1610612754,88,116,2023-11-20T00:11:41Z,6270000,False,43.0,66.0,1,left,J. Walker 7' driving floating Jump Shot (4 PTS) (T. McConnell 4 AST),"[1641716, 204456]",1610612754.0,IND,driving floating,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,7.84,Made,,,,,,,4.0,,,,,T. McConnell,204456.0,4.0,,,,
634,PT07M45.00S,2023-11-20T00:11:37.7Z,4,REGULAR,foul,personal,['1freethrow'],1628371,,,1610612754,88,116,2023-11-20T00:11:42Z,6290000,False,,,0,,J. Isaac shooting personal FOUL (1 PF) (Walker 1 FT),"[1628371, 1641716]",1610612753.0,ORL,shooting,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626302.0,,,,,,,,,,1.0,0.0,Walker,1641716.0
636,PT07M45.00S,2023-11-20T00:11:48.5Z,4,REGULAR,substitution,out,[],1628371,,,1610612754,88,116,2023-11-20T00:12:31Z,6310000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT07M45.00S,2023-11-20T00:11:48.5Z,4,REGULAR,substitution,in,[],1629643,,,1610612754,88,116,2023-11-20T00:12:31Z,6320000,False,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT07M45.00S,2023-11-20T00:12:08.3Z,4,REGULAR,freethrow,1 of 1,[],1641716,,,1610612754,89,116,2023-11-20T00:12:08Z,6330000,False,,,0,,J. Walker Free Throw 1 of 1 (5 PTS),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
639,PT07M26.00S,2023-11-20T00:12:29.2Z,4,REGULAR,2pt,Jump Shot,[],1630175,76.5604467805519,65.93137254901961,1610612753,89,116,2023-11-20T00:12:33Z,6340000,False,80.0,168.0,1,right,MISS C. Anthony 18' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,18.58,Missed,,,,,,,,,,,,,,,,,,
640,PT07M22.00S,2023-11-20T00:12:33.2Z,4,REGULAR,rebound,defensive,[],1630543,,,1610612754,89,116,2023-11-20T00:12:33Z,6350000,False,,,0,,I. Jackson REBOUND (Off:0 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Right Center,,,639.0,1.0,1.0,0.0,,,,,,,,,,,,,,
641,PT07M15.00S,2023-11-20T00:12:40.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631216,,,1610612754,89,116,2023-11-20T00:12:49Z,6360000,False,,,0,,C. Houstan shooting personal FOUL (1 PF) (Jackson 2 FT),"[1631216, 1630543]",1610612753.0,ORL,shooting,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,,,,,,,,,,1.0,0.0,Jackson,1630543.0
643,PT07M15.00S,2023-11-20T00:13:12.1Z,4,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,90,116,2023-11-20T00:13:12Z,6380000,False,,,0,,I. Jackson Free Throw 1 of 2 (2 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
644,PT07M15.00S,2023-11-20T00:13:35.5Z,4,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,91,116,2023-11-20T00:13:35Z,6390000,False,,,0,,I. Jackson Free Throw 2 of 2 (3 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
645,PT06M59.00S,2023-11-20T00:13:54.9Z,4,REGULAR,turnover,bad pass,[],1629021,,,1610612753,91,116,2023-11-20T00:13:59Z,6400000,False,,,0,,M. Wagner bad pass TURNOVER (1 TO),"[1629021, 1630543]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,,Jackson,1630543.0,,,,,,,,,
646,PT06M59.00S,2023-11-20T00:13:54.9Z,4,REGULAR,steal,,[],1630543,,,1610612754,91,116,2023-11-20T00:13:56Z,6410000,False,,,0,,I. Jackson STEAL (3 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
647,PT06M44.00S,2023-11-20T00:14:11.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630543,6.521024967148489,52.20588235294118,1610612754,93,116,2023-11-20T00:14:22Z,6420000,False,-11.0,9.0,1,left,I. Jackson alley-oop DUNK (5 PTS) (J. Walker 1 AST),"[1630543, 1641716]",1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,,,5.0,,,,,J. Walker,1641716.0,1.0,,,,
649,PT06M43.00S,2023-11-20T00:14:14.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,93,116,2023-11-20T00:14:14Z,6440000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT06M43.00S,2023-11-20T00:16:53.4Z,4,REGULAR,substitution,out,[],1630175,,,1610612753,93,116,2023-11-20T00:17:05Z,6450000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT06M43.00S,2023-11-20T00:16:53.4Z,4,REGULAR,substitution,in,[],1641724,,,1610612753,93,116,2023-11-20T00:17:05Z,6460000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT06M36.00S,2023-11-20T00:17:16.9Z,4,REGULAR,turnover,bad pass,[],1641724,,,1610612753,93,116,2023-11-20T00:17:27Z,6470000,False,,,0,,J. Howard bad pass TURNOVER (1 TO),"[1641724, 1641716]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,Walker,1641716.0,,,,,,,,,
653,PT06M36.00S,2023-11-20T00:17:16.9Z,4,REGULAR,steal,,[],1641716,,,1610612754,93,116,2023-11-20T00:17:19Z,6480000,False,,,0,,J. Walker STEAL (1 STL),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
