actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
174,PT09M20.00S,2024-04-07T21:42:01.3Z,2,REGULAR,3pt,Jump Shot,[],1630174,69.59592641261499,71.56862745098039,1610612754,42,28,2024-04-07T21:42:08Z,1730000,False,108.0,233.0,1,right,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
175,PT09M17.00S,2024-04-07T21:42:04.3Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,42,28,2024-04-07T21:42:05Z,1740000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,174.0,2.0,2.0,0.0,,,,,,,,,,,,,,
176,PT09M12.00S,2024-04-07T21:42:14.6Z,2,REGULAR,foul,personal,[],204456,,,1610612748,42,28,2024-04-07T21:42:21Z,1750000,False,,,0,,T. McConnell personal FOUL (1 PF),"[204456, 1628997]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,,,,,,1.0,0.0,Martin,1628997.0,,,,
178,PT09M05.00S,2024-04-07T21:42:52.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,10.463206307490145,62.99019607843137,1610612748,42,30,2024-04-07T21:43:02Z,1770000,False,-65.0,46.0,1,left,T. Herro 7' pullup Jump Shot (2 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,7.96,Made,,,,,,,2.0,,,,,,,,,,,
179,PT08M47.00S,2024-04-07T21:43:08.9Z,2,REGULAR,2pt,Jump Shot,[],204456,92.72339027595268,70.58823529411765,1610612754,44,30,2024-04-07T21:43:14Z,1780000,False,103.0,16.0,1,right,T. McConnell 10' floating Jump Shot (10 PTS),[204456],1610612754.0,IND,floating,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,10.41,Made,,,,,,,10.0,,,,,,,,,,,
180,PT08M33.00S,2024-04-07T21:43:23.4Z,2,REGULAR,3pt,Jump Shot,[],1629639,28.33442838370565,16.911764705882355,1610612748,44,30,2024-04-07T21:43:27Z,1790000,False,165.0,214.0,1,left,MISS T. Herro 27' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,27.03,Missed,,,,,,,,,,,,,,,,,,
181,PT08M29.00S,2024-04-07T21:43:27.4Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,44,30,2024-04-07T21:43:27Z,1800000,False,,,0,,M. Turner REBOUND (Off:0 Def:7),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,180.0,7.0,7.0,0.0,,,,,,,,,,,,,,
182,PT08M26.00S,2024-04-07T21:43:30.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,94.95729303547962,4.166666666666666,1610612754,44,30,2024-04-07T21:43:36Z,1810000,False,-229.0,-5.0,1,right,MISS B. Sheppard running 3PT,[1641767],1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
183,PT08M22.00S,2024-04-07T21:43:34.3Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,44,30,2024-04-07T21:43:36Z,1820000,False,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,182.0,2.0,1.0,1.0,,,,,,,,,,,,,,
184,PT08M15.00S,2024-04-07T21:43:41.3Z,2,REGULAR,3pt,Jump Shot,[],1629639,29.77989487516426,21.323529411764707,1610612748,44,33,2024-04-07T21:43:51Z,1830000,False,143.0,227.0,1,left,T. Herro 26' 3PT  (5 PTS) (B. Adebayo 2 AST),"[1629639, 1628389]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,26.88,Made,,,,,,,5.0,B. Adebayo,1628389.0,2.0,,,,,,,,
186,PT07M58.00S,2024-04-07T21:43:58.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,85.89027595269383,48.28431372549019,1610612754,46,33,2024-04-07T21:44:03Z,1850000,False,-9.0,80.0,1,right,T. McConnell 8' driving floating Jump Shot (12 PTS) (B. Sheppard 1 AST),"[204456, 1641767]",1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,8.06,Made,,,,,,,12.0,B. Sheppard,1641767.0,1.0,,,,,,,,
188,PT07M38.00S,2024-04-07T21:44:17.4Z,2,REGULAR,3pt,Jump Shot,[],1628389,9.411957950065702,3.6764705882352944,1610612748,46,33,2024-04-07T21:44:21Z,1870000,False,232.0,36.0,1,left,MISS B. Adebayo 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,,
189,PT07M35.00S,2024-04-07T21:44:20.4Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,46,33,2024-04-07T21:44:21Z,1880000,False,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,188.0,3.0,2.0,1.0,,,,,,,,,,,,,,
190,PT07M18.00S,2024-04-07T21:44:38.1Z,2,REGULAR,3pt,Jump Shot,[],1626167,64.86530880420499,63.725490196078425,1610612754,46,33,2024-04-07T21:44:47Z,1890000,False,69.0,278.0,1,right,MISS M. Turner 28' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,28.61,Missed,,,,,,,,,,,,,,,,,,
191,PT07M14.00S,2024-04-07T21:44:42.1Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,46,33,2024-04-07T21:44:47Z,1900000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,190.0,2.0,2.0,0.0,,,,,,,,,,,,,,
192,PT07M08.00S,2024-04-07T21:44:47.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,30.436925098554536,77.45098039215686,1610612748,46,33,2024-04-07T21:44:52Z,1910000,False,-137.0,234.0,1,left,MISS T. Herro 27' running pullup 3PT,[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,27.1,Missed,,,,,,,,,,,,,,,,,,
193,PT07M04.00S,2024-04-07T21:44:51.4Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,46,33,2024-04-07T21:44:52Z,1920000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,192.0,2.0,2.0,0.0,,,,,,,,,,,,,,
194,PT06M51.00S,2024-04-07T21:45:05.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,92.06636005256242,54.65686274509803,1610612754,46,33,2024-04-07T21:45:08Z,1930000,False,23.0,22.0,1,right,MISS M. Turner driving Layup,[1626167],1610612754.0,IND,driving,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
195,PT06M49.00S,2024-04-07T21:45:07.5Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,46,33,2024-04-07T21:45:08Z,1940000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,194.0,1.0,1.0,0.0,,,,,,,,,,,,,,
196,PT06M42.00S,2024-04-07T21:45:14.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,7.440867279894875,46.81372549019608,1610612748,46,33,2024-04-07T21:45:19Z,1950000,False,16.0,17.0,1,left,MISS T. Herro driving finger roll Layup,[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
197,PT06M40.00S,2024-04-07T21:45:16.9Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,46,33,2024-04-07T21:45:35Z,1960000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,196.0,3.0,1.0,2.0,,,,,,,,,,,,,,
198,PT06M40.00S,2024-04-07T21:45:18.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,7.440867279894875,52.69607843137255,1610612748,46,33,2024-04-07T21:46:08Z,1970000,False,-13.0,17.0,1,left,MISS B. Adebayo putback Layup - blocked,"[1628389, 1630174]",1610612748.0,MIA,putback,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,Nesmith,1630174.0,,
199,PT06M40.00S,2024-04-07T21:45:18.0Z,2,REGULAR,block,,[],1630174,,,1610612748,46,33,2024-04-07T21:45:19Z,1980000,False,,,0,,A. Nesmith BLOCK (1 BLK),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT06M39.00S,2024-04-07T21:45:19.0Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,46,33,2024-04-07T21:46:08Z,1990000,False,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,198.0,4.0,3.0,1.0,,,,,,,,,,,,,,
201,PT06M38.00S,2024-04-07T21:45:25.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,46,33,2024-04-07T21:45:25Z,2000000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT06M38.00S,2024-04-07T21:47:42.6Z,2,REGULAR,substitution,out,[],1630174,,,1610612754,46,33,2024-04-07T21:48:11Z,2010000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT06M38.00S,2024-04-07T21:47:42.6Z,2,REGULAR,substitution,out,[],1631170,,,1610612754,46,33,2024-04-07T21:48:11Z,2020000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT06M38.00S,2024-04-07T21:47:42.6Z,2,REGULAR,substitution,out,[],1629639,,,1610612754,46,33,2024-04-07T21:48:11Z,2030000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT06M38.00S,2024-04-07T21:47:42.6Z,2,REGULAR,substitution,out,[],1628997,,,1610612754,46,33,2024-04-07T21:48:11Z,2040000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT06M38.00S,2024-04-07T21:47:42.6Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,46,33,2024-04-07T21:48:11Z,2050000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M38.00S,2024-04-07T21:47:42.6Z,2,REGULAR,substitution,in,[],202710,,,1610612754,46,33,2024-04-07T21:48:11Z,2060000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M38.00S,2024-04-07T21:47:42.6Z,2,REGULAR,substitution,in,[],1626179,,,1610612754,46,33,2024-04-07T21:48:11Z,2070000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M38.00S,2024-04-07T21:47:42.6Z,2,REGULAR,substitution,in,[],1629130,,,1610612754,46,33,2024-04-07T21:48:11Z,2080000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M23.00S,2024-04-07T21:48:35.0Z,2,REGULAR,2pt,Jump Shot,[],204456,92.19776609724047,68.62745098039215,1610612754,48,33,2024-04-07T21:57:09Z,2090000,False,93.0,21.0,1,right,T. McConnell 9' driving floating Jump Shot (14 PTS) (A. Nembhard 2 AST),"[204456, 1629614]",1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,9.54,Made,,,,,,,14.0,A. Nembhard,1629614.0,2.0,,,,,,,,
212,PT06M05.00S,2024-04-07T21:48:53.7Z,2,REGULAR,turnover,bad pass,[],1629130,,,1610612748,48,33,2024-04-07T21:48:56Z,2110000,False,,,0,,D. Robinson bad pass TURNOVER (1 TO),"[1629130, 1629614]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,,,Nembhard,1629614.0
213,PT06M05.00S,2024-04-07T21:48:53.7Z,2,REGULAR,steal,,[],1629614,,,1610612754,48,33,2024-04-07T21:48:55Z,2120000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
214,PT06M02.00S,2024-04-07T21:48:58.4Z,2,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612754,48,33,2024-04-07T21:49:04Z,2130000,False,,,0,,D. Robinson shooting personal FOUL (2 PF) (Siakam 2 FT),"[1629130, 1627783]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,,,,,,2.0,0.0,Siakam,1627783.0,,,,
216,PT06M02.00S,2024-04-07T21:49:31.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627783,,,1610612754,49,33,2024-04-07T21:49:31Z,2150000,False,,,0,,P. Siakam Free Throw 1 of 2 (3 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
217,PT06M02.00S,2024-04-07T21:49:50.3Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627783,,,1610612754,50,33,2024-04-07T21:49:50Z,2160000,False,,,0,,P. Siakam Free Throw 2 of 2 (4 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
218,PT05M45.00S,2024-04-07T21:50:10.1Z,2,REGULAR,3pt,Jump Shot,[],1629130,31.61957950065703,37.00980392156863,1610612748,50,33,2024-04-07T21:50:41Z,2170000,False,65.0,245.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,25.32,Missed,,,,,,,,,,,,,,,,,,
219,PT05M41.00S,2024-04-07T21:50:14.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,50,33,2024-04-07T21:50:41Z,2180000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,218.0,,,,,,,,,,,,,,,,,
221,PT05M41.00S,2024-04-07T21:50:17.3Z,2,REGULAR,substitution,out,[],1628389,,,1610612754,50,33,2024-04-07T21:50:45Z,2200000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT05M41.00S,2024-04-07T21:50:17.3Z,2,REGULAR,substitution,out,[],1629312,,,1610612754,50,33,2024-04-07T21:50:45Z,2210000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT05M41.00S,2024-04-07T21:50:17.3Z,2,REGULAR,substitution,out,[],1629130,,,1610612754,50,33,2024-04-07T21:50:45Z,2220000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M41.00S,2024-04-07T21:50:17.3Z,2,REGULAR,substitution,in,[],1631170,,,1610612754,50,33,2024-04-07T21:50:45Z,2230000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M41.00S,2024-04-07T21:50:17.3Z,2,REGULAR,substitution,in,[],1628997,,,1610612754,50,33,2024-04-07T21:50:45Z,2240000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M41.00S,2024-04-07T21:50:17.3Z,2,REGULAR,substitution,in,[],201567,,,1610612754,50,33,2024-04-07T21:50:45Z,2250000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M27.00S,2024-04-07T21:51:05.2Z,2,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612754,50,33,2024-04-07T21:51:10Z,2260000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Turner 2 FT),"[1628997, 1626167]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,,,,,,1.0,0.0,Turner,1626167.0,,,,
229,PT05M27.00S,2024-04-07T21:51:33.5Z,2,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,51,33,2024-04-07T21:51:33Z,2280000,False,,,0,,M. Turner Free Throw 1 of 2 (7 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
230,PT05M27.00S,2024-04-07T21:51:47.7Z,2,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,52,33,2024-04-07T21:51:47Z,2290000,False,,,0,,M. Turner Free Throw 2 of 2 (8 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
231,PT05M21.00S,2024-04-07T21:51:55.6Z,2,REGULAR,turnover,bad pass,[],201567,,,1610612748,52,33,2024-04-07T21:52:02Z,2300000,False,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 204456]",1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,,,,,,,McConnell,204456.0
232,PT05M21.00S,2024-04-07T21:51:55.6Z,2,REGULAR,steal,,[],204456,,,1610612754,52,33,2024-04-07T21:51:57Z,2310000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
233,PT05M15.00S,2024-04-07T21:52:01.5Z,2,REGULAR,turnover,bad pass,[],204456,,,1610612754,52,33,2024-04-07T21:52:05Z,2320000,False,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 1626179]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,,,Rozier,1626179.0
234,PT05M15.00S,2024-04-07T21:52:01.5Z,2,REGULAR,steal,,[],1626179,,,1610612748,52,33,2024-04-07T21:52:02Z,2330000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
235,PT05M12.00S,2024-04-07T21:52:04.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626179,7.835085413929041,45.588235294117645,1610612748,52,33,2024-04-07T21:52:09Z,2340000,False,22.0,21.0,1,left,MISS T. Rozier running Layup - blocked,"[1626179, 1626167]",1610612748.0,MIA,running,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,Turner,1626167.0,,
236,PT05M12.00S,2024-04-07T21:52:04.6Z,2,REGULAR,block,,[],1626167,,,1610612748,52,33,2024-04-07T21:52:07Z,2350000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
237,PT05M07.00S,2024-04-07T21:52:09.6Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,52,33,2024-04-07T21:52:09Z,2360000,False,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,235.0,2.0,1.0,1.0,,,,,,,,,,,,,,
238,PT05M06.00S,2024-04-07T21:52:09.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202710,7.440867279894875,55.88235294117647,1610612748,52,33,2024-04-07T21:52:14Z,2370000,False,-29.0,17.0,1,left,MISS J. Butler tip Layup,[202710],1610612748.0,MIA,tip,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,3.42,Missed,,,,,,,,,,,,,,,,,,
240,PT05M03.00S,2024-04-07T21:52:12.1Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,52,33,2024-04-07T21:52:14Z,2390000,False,,,0,,M. Turner REBOUND (Off:0 Def:8),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,238.0,8.0,8.0,0.0,,,,,,,,,,,,,,
241,PT05M01.00S,2024-04-07T21:52:13.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,93.64323258869908,47.05882352941176,1610612754,54,33,2024-04-07T21:52:18Z,2400000,False,-15.0,7.0,1,right,P. Siakam running Layup (6 PTS) (T. McConnell 3 AST),"[1627783, 204456]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,,,6.0,T. McConnell,204456.0,3.0,,,,,,,,
243,PT04M44.00S,2024-04-07T21:52:32.3Z,2,REGULAR,2pt,Jump Shot,[],1626179,18.610381077529567,72.79411764705883,1610612748,54,33,2024-04-07T21:52:38Z,2420000,False,-114.0,122.0,1,left,MISS T. Rozier 16' step back Shot,[1626179],1610612748.0,MIA,step back,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left Center,16.73,Missed,,,,,,,,,,,,,,,,,,
244,PT04M40.00S,2024-04-07T21:52:36.3Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,54,33,2024-04-07T21:52:38Z,2430000,False,,,0,,M. Turner REBOUND (Off:0 Def:9),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,,,243.0,9.0,9.0,0.0,,,,,,,,,,,,,,
245,PT04M31.00S,2024-04-07T21:52:47.7Z,2,REGULAR,foul,personal,[],1626179,,,1610612754,54,33,2024-04-07T21:53:02Z,2440000,False,,,0,,T. Rozier personal FOUL (1 PF),"[1626179, 1627783]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,,,,,,1.0,0.0,Siakam,1627783.0,,,,
247,PT04M31.00S,2024-04-07T21:52:58.1Z,2,REGULAR,substitution,out,[],1626167,,,1610612754,54,33,2024-04-07T21:53:00Z,2460000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M31.00S,2024-04-07T21:52:58.1Z,2,REGULAR,substitution,in,[],1630188,,,1610612754,54,33,2024-04-07T21:53:00Z,2470000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M24.00S,2024-04-07T21:53:21.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,90.09526938239159,47.794117647058826,1610612754,54,33,2024-04-07T21:53:28Z,2480000,False,-11.0,41.0,1,right,MISS J. Smith cutting finger roll Layup,[1630188],1610612754.0,IND,cutting finger roll,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,,,,,
250,PT04M20.00S,2024-04-07T21:53:25.7Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,54,33,2024-04-07T21:53:28Z,2490000,False,,,0,,J. Butler REBOUND (Off:1 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,249.0,3.0,2.0,1.0,,,,,,,,,,,,,,
251,PT04M00.00S,2024-04-07T21:53:44.4Z,2,REGULAR,2pt,Jump Shot,[],202710,21.23850197109067,55.88235294117647,1610612748,54,35,2024-04-07T21:53:49Z,2500000,False,-29.0,147.0,1,left,J. Butler 15' Jump Shot (11 PTS) (T. Rozier 1 AST),"[202710, 1626179]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Center,15.0,Made,,,,,,,11.0,T. Rozier,1626179.0,1.0,,,,,,,,
253,PT03M42.00S,2024-04-07T21:54:01.8Z,2,REGULAR,3pt,Jump Shot,[],1641767,88.12417871222075,95.83333333333334,1610612754,54,35,2024-04-07T21:54:15Z,2520000,False,229.0,59.0,1,right,MISS B. Sheppard 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,,
254,PT03M41.00S,2024-04-07T21:54:02.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,54,35,2024-04-07T21:54:15Z,2530000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Right Corner 3,24+ Right,,,253.0,,,,,,,,,,,,,,,,,
255,PT03M41.00S,2024-04-07T21:54:08.5Z,2,REGULAR,foul,personal,[],201567,,,1610612754,54,35,2024-04-07T21:54:29Z,2540000,False,,,0,,K. Love loose ball personal FOUL (1 PF),"[201567, 1630188]",1610612748.0,MIA,loose ball,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,,,,,,1.0,0.0,Smith,1630188.0,,,,
