actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
89,PT04M51.00S,2024-03-18T23:23:22.7Z,1,REGULAR,substitution,in,[],202684,,,1610612739,19,10,2024-03-18T23:23:25Z,870000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M42.00S,2024-03-18T23:23:47.0Z,1,REGULAR,foul,personal,[],1629614,,,1610612739,19,10,2024-03-18T23:23:51Z,880000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 202684]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Thompson,202684.0
92,PT04M42.00S,2024-03-18T23:23:51.5Z,1,REGULAR,substitution,out,[],1626167,,,1610612739,19,10,2024-03-18T23:23:55Z,900000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M42.00S,2024-03-18T23:23:51.5Z,1,REGULAR,substitution,in,[],1630188,,,1610612739,19,10,2024-03-18T23:23:55Z,910000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M42.00S,2024-03-18T23:23:51.5Z,1,REGULAR,substitution,out,[],1629614,,,1610612739,19,10,2024-03-18T23:24:05Z,920000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M42.00S,2024-03-18T23:23:51.5Z,1,REGULAR,substitution,in,[],204456,,,1610612739,19,10,2024-03-18T23:24:05Z,930000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M37.00S,2024-03-18T23:24:22.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630241,9.017739816031538,43.13725490196079,1610612739,19,10,2024-03-18T23:37:51Z,940000,False,34.0,32.0,1,left,MISS S. Merrill driving floating Shot,[1630241],1610612739.0,CLE,driving floating,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,,,,,,,,,,,,,,
97,PT04M33.00S,2024-03-18T23:24:26.2Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,19,10,2024-03-18T23:24:26Z,950000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,
99,PT04M14.00S,2024-03-18T23:25:03.3Z,1,REGULAR,foul,personal,[],1630171,,,1610612754,19,10,2024-03-18T23:39:36Z,970000,False,,,0,,I. Okoro personal FOUL (2 PF),"[1630171, 1630188]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Smith,1630188.0
101,PT04M14.00S,2024-03-18T23:25:23.6Z,1,REGULAR,substitution,out,[],1630171,,,1610612754,19,10,2024-03-18T23:25:27Z,990000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M14.00S,2024-03-18T23:25:23.6Z,1,REGULAR,substitution,in,[],1627747,,,1610612754,19,10,2024-03-18T23:25:27Z,1000000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M11.00S,2024-03-18T23:25:38.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,92.19776609724047,36.76470588235294,1610612754,21,10,2024-03-18T23:25:53Z,1010000,False,-66.0,21.0,1,right,T. McConnell 6' driving floating Jump Shot (2 PTS) (T. Haliburton 5 AST),"[204456, 1630169]",1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,6.94,Made,2.0,T. Haliburton,1630169.0,5.0,,,,,,,,,,,,,,
106,PT03M44.00S,2024-03-18T23:26:21.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,6.783837056504599,48.03921568627451,1610612739,21,12,2024-03-18T23:26:25Z,1040000,False,10.0,11.0,1,left,C. LeVert Layup (3 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.5,Made,3.0,,,,,,,,,,,,,,,,,
107,PT03M30.00S,2024-03-18T23:26:34.3Z,1,REGULAR,3pt,Jump Shot,[],1630188,81.2910643889619,4.411764705882353,1610612754,21,12,2024-03-18T23:26:39Z,1050000,False,-228.0,123.0,1,right,MISS J. Smith 25' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
108,PT03M26.00S,2024-03-18T23:26:38.3Z,1,REGULAR,rebound,defensive,[],202694,,,1610612739,21,12,2024-03-18T23:26:39Z,1060000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612739.0,CLE,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,
109,PT03M25.00S,2024-03-18T23:26:42.0Z,1,REGULAR,foul,personal,[],1630169,,,1610612739,21,12,2024-03-18T23:26:46Z,1070000,False,,,0,,T. Haliburton personal FOUL (1 PF),"[1630169, 1627747]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,LeVert,1627747.0
111,PT03M20.00S,2024-03-18T23:27:07.3Z,1,REGULAR,foul,personal,['2freethrow'],1641767,,,1610612739,21,12,2024-03-18T23:27:18Z,1090000,False,,,0,,B. Sheppard shooting personal FOUL (1 PF) (LeVert 2 FT),"[1641767, 1627747]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202056.0,1.0,0.0,LeVert,1627747.0
113,PT03M20.00S,2024-03-18T23:27:32.4Z,1,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,21,13,2024-03-18T23:27:32Z,1110000,False,,,0,,C. LeVert Free Throw 1 of 2 (4 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
114,PT03M20.00S,2024-03-18T23:27:32.4Z,1,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,21,13,2024-03-18T23:27:49Z,1120000,False,,,0,,MISS C. LeVert Free Throw 2 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
115,PT03M18.00S,2024-03-18T23:27:34.4Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,21,13,2024-03-18T23:28:12Z,1130000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,
116,PT03M13.00S,2024-03-18T23:27:55.2Z,1,REGULAR,foul,personal,['2freethrow'],1630241,,,1610612754,21,13,2024-03-18T23:28:00Z,1140000,False,,,0,,S. Merrill shooting personal FOUL (1 PF) (Haliburton 2 FT),"[1630241, 1630169]",1610612739.0,CLE,shooting,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Haliburton,1630169.0
118,PT03M13.00S,2024-03-18T23:28:18.9Z,1,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,22,13,2024-03-18T23:28:18Z,1160000,False,,,0,,T. Haliburton Free Throw 1 of 2 (3 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
119,PT03M13.00S,2024-03-18T23:28:36.8Z,1,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,23,13,2024-03-18T23:28:36Z,1170000,False,,,0,,T. Haliburton Free Throw 2 of 2 (4 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
120,PT03M01.00S,2024-03-18T23:28:50.7Z,1,REGULAR,3pt,Jump Shot,[],202694,32.14520367936925,37.745098039215684,1610612739,23,16,2024-03-18T23:28:55Z,1180000,False,61.0,250.0,1,left,M. Morris Sr. 25' 3PT  (3 PTS) (C. LeVert 3 AST),"[202694, 1627747]",1610612739.0,CLE,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,25.71,Made,3.0,C. LeVert,1627747.0,3.0,,,,,,,,,,,,,,
122,PT02M50.00S,2024-03-18T23:29:00.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,91.40932982917214,46.07843137254902,1610612754,25,16,2024-03-18T23:29:04Z,1200000,False,-20.0,28.0,1,right,O. Toppin cutting Layup (5 PTS) (T. Haliburton 6 AST),"[1630167, 1630169]",1610612754.0,IND,cutting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,3.44,Made,5.0,T. Haliburton,1630169.0,6.0,,,,,,,,,,,,,,
124,PT02M43.00S,2024-03-18T23:29:10.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630169,,,1610612739,25,16,2024-03-18T23:29:19Z,1220000,False,,,0,,T. Haliburton shooting personal FOUL (2 PF) (Merrill 2 FT),"[1630169, 1630241]",1610612754.0,IND,shooting,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202056.0,2.0,0.0,Merrill,1630241.0
126,PT02M43.00S,2024-03-18T23:29:18.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,25,16,2024-03-18T23:29:18Z,1240000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M43.00S,2024-03-18T23:31:44.6Z,1,REGULAR,substitution,out,[],1630169,,,1610612739,25,16,2024-03-18T23:32:09Z,1250000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M43.00S,2024-03-18T23:31:44.6Z,1,REGULAR,substitution,in,[],1627783,,,1610612739,25,16,2024-03-18T23:32:09Z,1260000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M43.00S,2024-03-18T23:32:28.0Z,1,REGULAR,freethrow,1 of 2,[],1630241,,,1610612739,25,17,2024-03-18T23:32:28Z,1270000,False,,,0,,S. Merrill Free Throw 1 of 2 (1 PTS),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
130,PT02M43.00S,2024-03-18T23:32:40.3Z,1,REGULAR,freethrow,2 of 2,[],1630241,,,1610612739,25,18,2024-03-18T23:32:40Z,1280000,False,,,0,,S. Merrill Free Throw 2 of 2 (2 PTS),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
131,PT02M26.00S,2024-03-18T23:32:59.1Z,1,REGULAR,2pt,Jump Shot,[],1627783,80.3712220762155,27.450980392156865,1610612754,25,18,2024-03-18T23:33:05Z,1290000,False,-113.0,132.0,1,right,MISS P. Siakam 17' step back Shot,[1627783],1610612754.0,IND,step back,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,17.36,Missed,,,,,,,,,,,,,,,,,,
132,PT02M23.00S,2024-03-18T23:33:02.1Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612754,25,18,2024-03-18T23:33:05Z,1300000,False,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Left Center,,,,,,,,,131.0,2.0,1.0,1.0,,,,,,,,
133,PT02M22.00S,2024-03-18T23:33:03.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,93.24901445466492,49.50980392156863,1610612754,27,18,2024-03-18T23:33:07Z,1310000,False,-2.0,11.0,1,right,J. Smith putback Layup (2 PTS),[1630188],1610612754.0,IND,putback,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,,,,,,,,,,,,,,,,,
134,PT01M59.00S,2024-03-18T23:33:28.3Z,1,REGULAR,turnover,traveling,[],1629636,,,1610612739,27,18,2024-03-18T23:33:34Z,1320000,False,,,0,,D. Garland traveling TURNOVER (2 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2.0,,,202056.0,,,,
135,PT01M59.00S,2024-03-18T23:33:31.7Z,1,REGULAR,substitution,out,[],1629636,,,1610612754,27,18,2024-03-18T23:33:43Z,1330000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M59.00S,2024-03-18T23:33:31.7Z,1,REGULAR,substitution,out,[],202684,,,1610612754,27,18,2024-03-18T23:33:43Z,1340000,False,,,0,,SUB out: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M59.00S,2024-03-18T23:33:31.7Z,1,REGULAR,substitution,out,[],202694,,,1610612754,27,18,2024-03-18T23:33:43Z,1350000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612739.0,CLE,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M59.00S,2024-03-18T23:33:31.7Z,1,REGULAR,substitution,in,[],1641854,,,1610612754,27,18,2024-03-18T23:33:43Z,1360000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M59.00S,2024-03-18T23:33:31.7Z,1,REGULAR,substitution,in,[],1627777,,,1610612754,27,18,2024-03-18T23:33:43Z,1370000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M59.00S,2024-03-18T23:33:31.7Z,1,REGULAR,substitution,in,[],1628386,,,1610612754,27,18,2024-03-18T23:33:43Z,1380000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M53.00S,2024-03-18T23:33:57.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,90.75229960578186,47.794117647058826,1610612754,27,18,2024-03-18T23:34:00Z,1390000,False,-11.0,34.0,1,right,MISS T. McConnell driving Layup - blocked,"[204456, 1630241]",1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,Merrill,1630241.0,,,,,,,,,,,,
142,PT01M53.00S,2024-03-18T23:33:57.0Z,1,REGULAR,block,,[],1630241,,,1610612754,27,18,2024-03-18T23:33:59Z,1400000,False,,,0,,S. Merrill BLOCK (1 BLK),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
143,PT01M51.00S,2024-03-18T23:33:59.0Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612754,27,18,2024-03-18T23:34:00Z,1410000,False,,,0,,J. Smith REBOUND (Off:2 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,141.0,3.0,1.0,2.0,,,,,,,,
144,PT01M39.00S,2024-03-18T23:34:10.9Z,1,REGULAR,turnover,lost ball,[],1627783,,,1610612754,27,18,2024-03-18T23:34:13Z,1420000,False,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 1628386]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Allen,1628386.0,,,,,
145,PT01M39.00S,2024-03-18T23:34:10.9Z,1,REGULAR,steal,,[],1628386,,,1610612739,27,18,2024-03-18T23:34:12Z,1430000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
146,PT01M26.00S,2024-03-18T23:34:25.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641767,,,1610612739,27,18,2024-03-18T23:34:37Z,1440000,False,,,0,,B. Sheppard personal FOUL (2 PF) (Allen 2 FT),"[1641767, 1628386]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Allen,1628386.0
149,PT01M26.00S,2024-03-18T23:34:53.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628386,,,1610612739,27,18,2024-03-18T23:34:53Z,1460000,False,,,0,,MISS J. Allen Free Throw 1 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
150,PT01M26.00S,2024-03-18T23:34:53.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,27,18,2024-03-18T23:34:53Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,149.0,,,,,,,,,,,
151,PT01M26.00S,2024-03-18T23:34:53.9Z,1,REGULAR,substitution,out,[],1630167,,,1610612739,27,18,2024-03-18T23:35:02Z,1480000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M26.00S,2024-03-18T23:34:53.9Z,1,REGULAR,substitution,out,[],1641767,,,1610612739,27,18,2024-03-18T23:35:02Z,1490000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M26.00S,2024-03-18T23:34:53.9Z,1,REGULAR,substitution,in,[],1630174,,,1610612739,27,18,2024-03-18T23:35:02Z,1500000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M26.00S,2024-03-18T23:34:53.9Z,1,REGULAR,substitution,in,[],1629614,,,1610612739,27,18,2024-03-18T23:35:02Z,1510000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M26.00S,2024-03-18T23:35:17.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628386,,,1610612739,27,19,2024-03-18T23:35:17Z,1520000,False,,,0,,J. Allen Free Throw 2 of 2 (3 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
156,PT01M16.00S,2024-03-18T23:35:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,91.93495400788436,55.14705882352941,1610612754,29,19,2024-03-18T23:35:35Z,1530000,False,26.0,23.0,1,right,T. McConnell driving finger roll Layup (4 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,3.47,Made,4.0,,,,,,,,,,,,,,,,,
157,PT01M06.00S,2024-03-18T23:35:39.4Z,1,REGULAR,3pt,Jump Shot,[],1641854,19.66162943495401,94.6078431372549,1610612739,29,19,2024-03-18T23:35:43Z,1540000,False,-223.0,132.0,1,left,MISS C. Porter Jr. 25' pullup 3PT,[1641854],1610612739.0,CLE,pullup,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
158,PT01M04.00S,2024-03-18T23:35:41.4Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,29,19,2024-03-18T23:35:43Z,1550000,False,,,0,,J. Smith REBOUND (Off:2 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,157.0,4.0,2.0,2.0,,,,,,,,
159,PT00M55.80S,2024-03-18T23:35:50.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,94.43166885676742,53.92156862745098,1610612754,31,19,2024-03-18T23:35:57Z,1560000,False,20.0,0.0,1,right,P. Siakam Layup (7 PTS) (T. McConnell 1 AST),"[1627783, 204456]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.96,Made,7.0,T. McConnell,204456.0,1.0,,,,,,,,,,,,,,
161,PT00M43.70S,2024-03-18T23:36:06.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,6.915243101182654,47.05882352941176,1610612739,31,21,2024-03-18T23:36:11Z,1580000,False,15.0,13.0,1,left,J. Allen driving Layup (5 PTS) (C. LeVert 4 AST),"[1628386, 1627747]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.93,Made,5.0,C. LeVert,1627747.0,4.0,,,,,,,,,,,,,,
163,PT00M43.70S,2024-03-18T23:36:10.1Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630188,,,1610612739,31,21,2024-03-18T23:36:15Z,1600000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Allen 1 FT),"[1630188, 1628386]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Allen,1628386.0
165,PT00M43.70S,2024-03-18T23:36:36.3Z,1,REGULAR,freethrow,1 of 1,[],1628386,,,1610612739,31,22,2024-03-18T23:36:36Z,1620000,False,,,0,,J. Allen Free Throw 1 of 1 (6 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
166,PT00M31.00S,2024-03-18T23:36:56.7Z,1,REGULAR,3pt,Jump Shot,[],1630188,80.1084099868594,6.61764705882353,1610612754,34,22,2024-03-18T23:37:01Z,1630000,False,-217.0,134.0,1,right,J. Smith 25' 3PT  (5 PTS) (T. McConnell 2 AST),"[1630188, 204456]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,25.52,Made,5.0,T. McConnell,204456.0,2.0,,,,,,,,,,,,,,
168,PT00M08.90S,2024-03-18T23:37:25.7Z,1,REGULAR,3pt,Jump Shot,[],1630241,28.465834428383708,75.98039215686273,1610612739,34,25,2024-03-18T23:37:29Z,1650000,False,-130.0,215.0,1,left,S. Merrill 25' 3PT  (5 PTS) (C. LeVert 5 AST),"[1630241, 1627747]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,25.13,Made,5.0,C. LeVert,1627747.0,5.0,,,,,,,,,,,,,,
170,PT00M00.20S,2024-03-18T23:37:36.2Z,1,REGULAR,3pt,Jump Shot,[],1630188,94.43166885676742,98.2843137254902,1610612754,34,25,2024-03-18T23:37:40Z,1670000,False,241.0,0.0,1,right,MISS J. Smith 24' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,24.14,Missed,,,,,,,,,,,,,,,,,,
171,PT00M00.20S,2024-03-18T23:37:36.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,34,25,2024-03-18T23:37:40Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,170.0,,,,,,,,,,,
172,PT00M00.00S,2024-03-18T23:37:39.8Z,1,REGULAR,period,end,[],0,,,1610612754,34,25,2024-03-18T23:37:39Z,1690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-03-18T23:40:33.8Z,2,REGULAR,period,start,[],0,,,1610612754,34,25,2024-03-18T23:40:33Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M48.00S,2024-03-18T23:40:45.7Z,2,REGULAR,2pt,Jump Shot,[],204456,82.47371879106439,68.38235294117648,1610612754,34,25,2024-03-18T23:40:50Z,1710000,False,92.0,112.0,1,right,MISS T. McConnell 14' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,14.5,Missed,,,,,,,,,,,,,,,,,,
175,PT11M43.00S,2024-03-18T23:40:50.7Z,2,REGULAR,rebound,defensive,[],1641854,,,1610612739,34,25,2024-03-18T23:40:50Z,1720000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,174.0,1.0,1.0,0.0,,,,,,,,
176,PT11M35.00S,2024-03-18T23:40:57.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630241,14.14257555847569,46.32352941176471,1610612739,34,27,2024-03-18T23:47:07Z,1730000,False,18.0,80.0,1,left,S. Merrill 8' fadeaway Jump Shot (7 PTS) (C. Porter Jr. 1 AST),"[1630241, 1641854]",1610612739.0,CLE,fadeaway,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),8-16 Center,8.25,Made,7.0,C. Porter Jr.,1641854.0,1.0,,,,,,,,,,,,,,
178,PT11M24.00S,2024-03-18T23:41:10.6Z,2,REGULAR,2pt,Jump Shot,[],1627783,84.57621550591328,74.01960784313727,1610612754,34,27,2024-03-18T23:42:01Z,1750000,False,120.0,92.0,1,right,MISS P. Siakam 15' Jump Shot,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,15.16,Missed,,,,,,,,,,,,,,,,,,
179,PT11M23.00S,2024-03-18T23:41:11.6Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,34,27,2024-03-18T23:42:01Z,1760000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,178.0,1.0,1.0,0.0,,,,,,,,
