actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
171,PT00M00.80S,2023-11-04T23:36:01.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,27,27,2023-11-04T23:36:07Z,1710000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,170.0,,,,,,,,,,,,,,,,,
172,PT00M00.00S,2023-11-04T23:36:05.7Z,1,REGULAR,period,end,[],0,,,1610612754,27,27,2023-11-04T23:36:05Z,1720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-11-04T23:38:13.6Z,2,REGULAR,substitution,out,['startperiod'],1631097,,,1610612754,27,27,2023-11-04T23:38:27Z,1730000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-11-04T23:38:13.6Z,2,REGULAR,substitution,in,['startperiod'],204456,,,1610612754,27,27,2023-11-04T23:38:27Z,1740000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-11-04T23:38:44.6Z,2,REGULAR,period,start,[],0,,,1610612766,27,27,2023-11-04T23:38:44Z,1750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M49.00S,2023-11-04T23:38:55.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,86.15308804204993,41.911764705882355,1610612766,27,29,2023-11-04T23:39:00Z,1760000,False,-40.0,78.0,1,right,P. Washington 8' floating Jump Shot (6 PTS) (L. Ball 4 AST),"[1629023, 1630163]",1610612766.0,CHA,floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,8.76,Made,,,,,,6.0,L. Ball,1630163.0,4.0,,,,,,,,,
178,PT11M29.00S,2023-11-04T23:39:18.6Z,2,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,27,29,2023-11-04T23:45:53Z,1780000,False,,,0,,T. McConnell bad pass out-of-bounds TURNOVER (1 TO),[204456],1610612754.0,IND,bad pass,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right,,,,2004.0,1.0,,,,,,,,,,,,,,,
179,PT11M20.00S,2023-11-04T23:39:34.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,69.59592641261499,77.94117647058823,1610612766,27,29,2023-11-04T23:39:41Z,1790000,False,140.0,233.0,1,right,MISS L. Ball 27' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,27.19,Missed,,,,,,,,,,,,,,,,,,
180,PT11M17.00S,2023-11-04T23:39:37.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,27,29,2023-11-04T23:39:41Z,1800000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,179.0,,,,,,,,,,,,,,,,,
182,PT11M04.00S,2023-11-04T23:39:58.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,9.674770039421814,41.42156862745098,1610612754,27,29,2023-11-04T23:40:03Z,1820000,False,43.0,38.0,1,left,MISS A. Nesmith driving Layup,[1630174],1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,5.76,Missed,,,,,,,,,,,,,,,,,,
183,PT11M01.00S,2023-11-04T23:40:01.4Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,27,29,2023-11-05T00:48:01Z,1830000,False,,,0,,N. Richards REBOUND (Off:1 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,182.0,,,,,,,,,3.0,2.0,1.0,,,,,,
184,PT10M46.00S,2023-11-04T23:40:16.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,86.5473061760841,48.28431372549019,1610612766,27,29,2023-11-04T23:40:20Z,1840000,False,-9.0,74.0,1,right,MISS P. Washington 7' driving floating Shot,[1629023],1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,7.45,Missed,,,,,,,,,,,,,,,,,,
185,PT10M44.00S,2023-11-04T23:40:18.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,27,29,2023-11-04T23:40:20Z,1850000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,184.0,,,,,,,,,,,,,,,,,
187,PT10M25.00S,2023-11-04T23:40:55.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,18.2161629434954,44.36274509803921,1610612754,27,29,2023-11-04T23:40:59Z,1870000,False,28.0,119.0,1,left,MISS T. McConnell 12' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,12.2,Missed,,,,,,,,,,,,,,,,,,
188,PT10M21.00S,2023-11-04T23:40:59.4Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,27,29,2023-11-04T23:40:59Z,1880000,False,,,0,,N. Richards REBOUND (Off:1 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,187.0,,,,,,,,,4.0,3.0,1.0,,,,,,
189,PT10M09.00S,2023-11-04T23:41:10.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,92.72339027595268,49.26470588235294,1610612766,27,31,2023-11-04T23:41:24Z,1890000,False,-4.0,16.0,1,right,N. Richards cutting DUNK (6 PTS) (P. Washington 3 AST),"[1630208, 1629023]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.63,Made,,,,,,6.0,P. Washington,1629023.0,3.0,,,,,,,,,
191,PT10M02.00S,2023-11-04T23:41:18.7Z,2,REGULAR,foul,personal,[],1630208,,,1610612754,27,31,2023-11-04T23:41:34Z,1910000,False,,,0,,N. Richards personal FOUL (1 PF),"[1630208, 204456]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,,,,1628485.0,,,,,,,,,,,,,1.0,0.0,McConnell,204456.0
193,PT09M56.00S,2023-11-04T23:41:44.4Z,2,REGULAR,3pt,Jump Shot,[],1627741,33.722076215505915,49.01960784313725,1610612754,27,31,2023-11-04T23:41:49Z,1930000,False,5.0,264.0,1,left,MISS B. Hield 26' step back 3PT,[1627741],1610612754.0,IND,step back,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
194,PT09M54.00S,2023-11-04T23:41:46.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,27,31,2023-11-04T23:41:49Z,1940000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,193.0,,,,,,,,,,,,,,,,,
196,PT09M54.00S,2023-11-04T23:42:00.9Z,2,REGULAR,substitution,out,[],1627741,,,1610612754,27,31,2023-11-04T23:42:08Z,1960000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M54.00S,2023-11-04T23:42:00.9Z,2,REGULAR,substitution,out,[],204456,,,1610612754,27,31,2023-11-04T23:42:08Z,1970000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M54.00S,2023-11-04T23:42:00.9Z,2,REGULAR,substitution,in,[],1631097,,,1610612754,27,31,2023-11-04T23:42:08Z,1980000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M54.00S,2023-11-04T23:42:00.9Z,2,REGULAR,substitution,in,[],1628971,,,1610612754,27,31,2023-11-04T23:42:08Z,1990000,False,,,0,,SUB in: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M52.00S,2023-11-04T23:42:26.6Z,2,REGULAR,foul,personal,[],1630163,,,1610612754,27,31,2023-11-04T23:42:31Z,2000000,False,,,0,,L. Ball personal FOUL (1 PF),"[1630163, 1629614]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Left,,,,1626300.0,,,,,,,,,,,,,1.0,0.0,Nembhard,1629614.0
202,PT09M42.00S,2023-11-04T23:42:50.3Z,2,REGULAR,turnover,out-of-bounds,[],1631097,,,1610612754,27,31,2023-11-04T23:42:54Z,2020000,False,,,0,,B. Mathurin lost ball out-of-bounds TURNOVER (1 TO),[1631097],1610612754.0,IND,lost ball,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,,1628485.0,1.0,,,,,,,,,,,,,,,
203,PT09M28.00S,2023-11-04T23:43:06.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629023,92.46057818659659,54.166666666666664,1610612766,27,31,2023-11-04T23:43:10Z,2030000,False,21.0,18.0,1,right,MISS P. Washington driving Layup,[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.78,Missed,,,,,,,,,,,,,,,,,,
204,PT09M26.00S,2023-11-04T23:43:08.3Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,27,31,2023-11-04T23:43:10Z,2040000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,203.0,,,,,,,,,3.0,3.0,0.0,,,,,,
205,PT09M14.00S,2023-11-04T23:43:20.2Z,2,REGULAR,3pt,Jump Shot,[],1628971,33.327858081471746,51.225490196078425,1610612754,27,31,2023-11-04T23:43:24Z,2050000,False,-6.0,261.0,1,left,MISS B. Brown 26' 3PT,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,26.09,Missed,,,,,,,,,,,,,,,,,,
206,PT09M11.00S,2023-11-04T23:43:23.2Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,27,31,2023-11-04T23:43:24Z,2060000,False,,,0,,N. Richards REBOUND (Off:1 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,205.0,,,,,,,,,5.0,4.0,1.0,,,,,,
207,PT09M02.00S,2023-11-04T23:43:32.4Z,2,REGULAR,turnover,bad pass,[],1630177,,,1610612766,27,31,2023-11-04T23:43:35Z,2070000,False,,,0,,T. Maledon bad pass TURNOVER (1 TO),"[1630177, 1629614]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Left,,,,,1.0,Nembhard,1629614.0,,,,,,,,,,,,,
208,PT09M02.00S,2023-11-04T23:43:32.4Z,2,REGULAR,steal,,[],1629614,,,1610612754,27,31,2023-11-04T23:43:34Z,2080000,False,,,0,,A. Nembhard STEAL (2 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
209,PT08M58.00S,2023-11-04T23:43:36.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630174,6.1268068331143235,54.90196078431373,1610612754,27,31,2023-11-04T23:43:45Z,2090000,False,-25.0,5.0,1,left,MISS A. Nesmith running Layup - blocked,"[1630174, 1629023]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,Washington,1629023.0,,,,
216,PT08M58.00S,2023-11-04T23:43:36.8Z,2,REGULAR,block,,[],1629023,,,1610612754,27,31,2023-11-04T23:44:25Z,2095000,False,,,0,,P. Washington BLOCK (2 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
210,PT08M57.00S,2023-11-04T23:43:37.8Z,2,REGULAR,rebound,offensive,[],1631097,,,1610612754,27,31,2023-11-04T23:44:25Z,2100000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,209.0,,,,,,,,,3.0,1.0,2.0,,,,,,
211,PT08M57.00S,2023-11-04T23:43:42.8Z,2,REGULAR,foul,personal,['2freethrow'],1630177,,,1610612754,27,31,2023-11-04T23:43:52Z,2110000,False,,,0,,T. Maledon shooting personal FOUL (2 PF) (Mathurin 2 FT),"[1630177, 1631097]",1610612766.0,CHA,shooting,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,,,,2004.0,,,,,,,,,,,,,2.0,0.0,Mathurin,1631097.0
213,PT08M57.00S,2023-11-04T23:44:17.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance', 'fastbreak']",1631097,,,1610612754,28,31,2023-11-04T23:44:17Z,2130000,False,,,0,,B. Mathurin Free Throw 1 of 2 (7 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,7.0,,,,,,,,,,,,
214,PT08M57.00S,2023-11-04T23:44:18.2Z,2,REGULAR,substitution,out,[],1630177,,,1610612754,28,31,2023-11-04T23:44:21Z,2140000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M57.00S,2023-11-04T23:44:18.2Z,2,REGULAR,substitution,in,[],202330,,,1610612754,28,31,2023-11-04T23:44:21Z,2150000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M57.00S,2023-11-04T23:44:39.3Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover', '2ndchance']",1631097,,,1610612754,29,31,2023-11-04T23:44:39Z,2160000,False,,,0,,B. Mathurin Free Throw 2 of 2 (8 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,8.0,,,,,,,,,,,,
218,PT08M45.00S,2023-11-04T23:44:52.7Z,2,REGULAR,3pt,Jump Shot,[],1641706,74.58935611038108,88.48039215686273,1610612766,29,31,2023-11-04T23:44:56Z,2170000,False,192.0,186.0,1,right,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.79,Missed,,,,,,,,,,,,,,,,,,
219,PT08M41.00S,2023-11-04T23:44:56.7Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,29,31,2023-11-04T23:44:56Z,2180000,False,,,0,,J. Smith REBOUND (Off:0 Def:4),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,218.0,,,,,,,,,4.0,4.0,0.0,,,,,,
220,PT08M31.00S,2023-11-04T23:45:06.7Z,2,REGULAR,3pt,Jump Shot,[],1629614,26.363337713534822,86.76470588235294,1610612754,29,31,2023-11-04T23:45:13Z,2190000,False,-184.0,195.0,1,left,MISS A. Nembhard 26' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,26.82,Missed,,,,,,,,,,,,,,,,,,
221,PT08M27.00S,2023-11-04T23:45:10.7Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612754,29,31,2023-11-04T23:45:13Z,2200000,False,,,0,,J. Smith REBOUND (Off:1 Def:4),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,220.0,,,,,,,,,5.0,4.0,1.0,,,,,,
222,PT08M26.00S,2023-11-04T23:45:11.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,6.521024967148489,55.14705882352941,1610612754,31,31,2023-11-04T23:45:18Z,2210000,False,-26.0,9.0,1,left,J. Smith tip Layup (5 PTS),[1630188],1610612754.0,IND,tip,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,,5.0,,,,,,,,,,,,
223,PT08M06.00S,2023-11-04T23:45:31.9Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,31,31,2023-11-04T23:45:34Z,2220000,False,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1630163, 1630174]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,2.0,Nesmith,1630174.0,,,,,,,,,,,,,
224,PT08M06.00S,2023-11-04T23:45:31.9Z,2,REGULAR,steal,,[],1630174,,,1610612754,31,31,2023-11-04T23:45:43Z,2230000,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
225,PT08M02.00S,2023-11-04T23:45:36.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631097,9.543363994743759,50.0,1610612754,31,31,2023-11-04T23:45:41Z,2240000,False,0.0,37.0,1,left,MISS B. Mathurin running Layup - blocked,"[1631097, 1641706]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,Miller,1641706.0,,,,
226,PT08M02.00S,2023-11-04T23:45:36.5Z,2,REGULAR,block,,[],1641706,,,1610612754,31,31,2023-11-04T23:45:39Z,2250000,False,,,0,,B. Miller BLOCK (1 BLK),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
227,PT08M02.00S,2023-11-04T23:45:36.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,31,31,2023-11-04T23:45:41Z,2260000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,225.0,,,,,,,,,,,,,,,,,
229,PT08M02.00S,2023-11-04T23:45:44.4Z,2,REGULAR,substitution,out,[],1630163,,,1610612754,31,31,2023-11-04T23:45:52Z,2280000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M02.00S,2023-11-04T23:45:44.4Z,2,REGULAR,substitution,out,[],1629023,,,1610612754,31,31,2023-11-04T23:45:52Z,2290000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M02.00S,2023-11-04T23:45:44.4Z,2,REGULAR,substitution,in,[],1626179,,,1610612754,31,31,2023-11-04T23:45:52Z,2300000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M02.00S,2023-11-04T23:45:44.4Z,2,REGULAR,substitution,in,[],1630550,,,1610612754,31,31,2023-11-04T23:45:52Z,2310000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M58.00S,2023-11-04T23:46:02.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630174,10.200394218134035,45.83333333333333,1610612754,31,31,2023-11-04T23:46:07Z,2320000,False,21.0,43.0,1,left,MISS A. Nesmith driving Layup - blocked,"[1630174, 1630208]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,Richards,1630208.0,,,,
234,PT07M58.00S,2023-11-04T23:46:02.9Z,2,REGULAR,block,,[],1630208,,,1610612754,31,31,2023-11-04T23:48:52Z,2330000,False,,,0,,N. Richards BLOCK (2 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
235,PT07M54.00S,2023-11-04T23:46:06.9Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,31,31,2023-11-04T23:46:07Z,2340000,False,,,0,,N. Richards REBOUND (Off:1 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,233.0,,,,,,,,,6.0,5.0,1.0,,,,,,
236,PT07M52.00S,2023-11-04T23:46:08.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626179,92.72339027595268,51.470588235294116,1610612766,31,33,2023-11-04T23:46:19Z,2350000,False,7.0,16.0,1,right,T. Rozier running finger roll Layup (4 PTS),[1626179],1610612766.0,CHA,running finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,,4.0,,,,,,,,,,,,
237,PT07M50.00S,2023-11-04T23:46:14.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,31,33,2023-11-04T23:46:14Z,2360000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M50.00S,2023-11-04T23:48:39.8Z,2,REGULAR,substitution,out,[],1629614,,,1610612754,31,33,2023-11-04T23:48:58Z,2370000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M50.00S,2023-11-04T23:48:39.8Z,2,REGULAR,substitution,out,[],1630174,,,1610612754,31,33,2023-11-04T23:48:58Z,2380000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M50.00S,2023-11-04T23:48:39.8Z,2,REGULAR,substitution,out,[],1630188,,,1610612754,31,33,2023-11-04T23:48:58Z,2390000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M50.00S,2023-11-04T23:48:39.8Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,31,33,2023-11-04T23:48:58Z,2400000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M50.00S,2023-11-04T23:48:39.8Z,2,REGULAR,substitution,in,[],1630167,,,1610612754,31,33,2023-11-04T23:48:58Z,2410000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M50.00S,2023-11-04T23:48:39.8Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,31,33,2023-11-04T23:48:58Z,2420000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M27.00S,2023-11-04T23:49:35.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,6.1268068331143235,55.14705882352941,1610612754,31,33,2023-11-04T23:49:40Z,2430000,False,-26.0,5.0,1,left,MISS B. Mathurin Layup - blocked,"[1631097, 202330]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,Hayward,202330.0,,,,
245,PT07M27.00S,2023-11-04T23:49:35.0Z,2,REGULAR,block,,[],202330,,,1610612754,31,33,2023-11-04T23:49:37Z,2440000,False,,,0,,G. Hayward BLOCK (1 BLK),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
246,PT07M27.00S,2023-11-04T23:49:35.0Z,2,REGULAR,rebound,offensive,[],1631097,,,1610612754,31,33,2023-11-04T23:49:40Z,2450000,False,,,0,,B. Mathurin REBOUND (Off:3 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,244.0,,,,,,,,,4.0,1.0,3.0,,,,,,
248,PT07M25.00S,2023-11-04T23:49:53.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631097,10.463206307490145,11.029411764705882,1610612754,31,33,2023-11-04T23:50:01Z,2470000,False,195.0,46.0,1,left,MISS B. Mathurin 20' fadeaway Shot,[1631097],1610612754.0,IND,fadeaway,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right,20.02,Missed,,,,,,,,,,,,,,,,,,
249,PT07M23.00S,2023-11-04T23:49:55.3Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,31,33,2023-11-04T23:50:01Z,2480000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right,,,248.0,,,,,,,,,1.0,1.0,0.0,,,,,,
250,PT07M18.00S,2023-11-04T23:50:00.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641706,89.17542706964521,39.705882352941174,1610612766,31,33,2023-11-04T23:50:35Z,2490000,False,-51.0,49.0,1,right,MISS B. Miller 7' running finger roll Layup,[1641706],1610612766.0,CHA,running finger roll,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,7.13,Missed,,,,,,,,,,,,,,,,,,
251,PT07M15.00S,2023-11-04T23:50:03.7Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,31,33,2023-11-04T23:50:07Z,2500000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,250.0,,,,,,,,,3.0,3.0,0.0,,,,,,
252,PT07M08.00S,2023-11-04T23:50:10.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,12.302890932982917,43.627450980392155,1610612754,31,33,2023-11-04T23:50:14Z,2510000,False,32.0,63.0,1,left,MISS M. Turner 7' driving Layup,[1626167],1610612754.0,IND,driving,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,7.07,Missed,,,,,,,,,,,,,,,,,,
253,PT07M05.00S,2023-11-04T23:50:13.3Z,2,REGULAR,rebound,offensive,[],1630167,,,1610612754,31,33,2023-11-04T23:50:13Z,2520000,False,,,0,,O. Toppin REBOUND (Off:1 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,252.0,,,,,,,,,2.0,1.0,1.0,,,,,,
