actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
176,PT09M28.00S,2024-03-29T23:39:56.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,79.84559789750328,47.549019607843135,1610612754,33,30,2024-03-29T23:44:14Z,1750000,False,-12.0,137.0,1,right,T. McConnell 13' pullup Jump Shot (8 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,13.76,Made,,,,,,,,,,8.0,,,,,,,,
177,PT09M08.00S,2024-03-29T23:40:16.9Z,2,REGULAR,3pt,Jump Shot,[],1626156,31.35676741130092,50.0,1610612747,33,30,2024-03-29T23:40:21Z,1760000,False,0.0,242.0,1,left,MISS D. Russell 24' pullup 3PT,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,24.23,Missed,,,,,,,,,,,,,,,,,,
178,PT09M04.00S,2024-03-29T23:40:20.9Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,33,30,2024-03-29T23:40:21Z,1770000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,,,
179,PT09M02.00S,2024-03-29T23:40:22.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641767,92.06636005256242,46.07843137254902,1610612754,35,30,2024-03-29T23:40:29Z,1780000,False,-20.0,22.0,1,right,B. Sheppard running finger roll Layup (4 PTS) (T. McConnell 2 AST),"[1641767, 204456]",1610612754.0,IND,running finger roll,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,,,,,,4.0,T. McConnell,204456.0,2.0,,,,,
181,PT08M53.00S,2024-03-29T23:40:31.4Z,2,REGULAR,3pt,Jump Shot,[],1627752,17.427726675427067,96.07843137254902,1610612747,35,33,2024-03-29T23:40:36Z,1800000,False,-230.0,111.0,1,left,T. Prince 25' 3PT  (5 PTS) (D. Russell 3 AST),"[1627752, 1626156]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,25.59,Made,,,,,,,,,,5.0,D. Russell,1626156.0,3.0,,,,,
183,PT08M28.00S,2024-03-29T23:40:56.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,89.96386333771353,34.31372549019608,1610612754,37,33,2024-03-29T23:41:06Z,1820000,False,-78.0,42.0,1,right,O. Toppin 8' fadeaway bank Jump Shot (5 PTS) (T. McConnell 3 AST),"[1630167, 204456]",1610612754.0,IND,fadeaway bank,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Left,8.88,Made,,,,,,,,,,5.0,T. McConnell,204456.0,3.0,,,,,
186,PT08M09.00S,2024-03-29T23:41:24.9Z,2,REGULAR,foul,offensive,[],203915,,,1610612747,37,33,2024-03-29T23:42:30Z,1850000,False,,,0,,S. Dinwiddie offensive FOUL (1 PF),"[203915, 1630167]",1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,,,,,204059.0,1.0,0.0,Toppin,1630167.0,,,,,,,,,
188,PT08M09.00S,2024-03-29T23:41:24.9Z,2,REGULAR,turnover,offensive foul,[],203915,,,1610612747,37,33,2024-03-29T23:41:24Z,1870000,False,,,0,,S. Dinwiddie offensive foul TURNOVER (2 TO),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,,,,,204059.0,,,,,,,,,2.0,,,,
189,PT08M09.00S,2024-03-29T23:41:30.0Z,2,REGULAR,substitution,out,[],1630188,,,1610612754,37,33,2024-03-29T23:41:46Z,1880000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M09.00S,2024-03-29T23:41:30.0Z,2,REGULAR,substitution,out,[],1629637,,,1610612754,37,33,2024-03-29T23:41:46Z,1890000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M09.00S,2024-03-29T23:41:30.0Z,2,REGULAR,substitution,out,[],1627752,,,1610612754,37,33,2024-03-29T23:41:46Z,1900000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M09.00S,2024-03-29T23:41:30.0Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,37,33,2024-03-29T23:41:46Z,1910000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M09.00S,2024-03-29T23:41:30.0Z,2,REGULAR,substitution,in,[],203076,,,1610612754,37,33,2024-03-29T23:41:46Z,1920000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M09.00S,2024-03-29T23:41:30.0Z,2,REGULAR,substitution,in,[],1629060,,,1610612754,37,33,2024-03-29T23:41:46Z,1930000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M51.00S,2024-03-29T23:42:13.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641767,92.06636005256242,97.05882352941177,1610612754,40,33,2024-03-29T23:42:26Z,1940000,False,235.0,22.0,1,right,B. Sheppard 3PT  (7 PTS),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Right Corner 3,24+ Right,23.63,Made,,,,,,,,,,7.0,,,,,,,,
196,PT07M36.00S,2024-03-29T23:42:27.5Z,2,REGULAR,2pt,Jump Shot,[],1626156,21.23850197109067,72.30392156862744,1610612747,40,33,2024-03-29T23:42:35Z,1950000,False,-112.0,147.0,1,left,MISS D. Russell 18' pullup Shot,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,18.46,Missed,,,,,,,,,,,,,,,,,,
197,PT07M35.00S,2024-03-29T23:42:28.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,40,33,2024-03-29T23:42:35Z,1960000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,16-24 Left Center,,,196.0,,,,,,,,,,,,,,,,,
199,PT07M26.00S,2024-03-29T23:42:45.5Z,2,REGULAR,3pt,Jump Shot,[],1626167,68.54467805519053,73.52941176470588,1610612754,40,33,2024-03-29T23:42:51Z,1980000,False,118.0,243.0,1,right,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,27.01,Missed,,,,,,,,,,,,,,,,,,
200,PT07M22.00S,2024-03-29T23:42:49.5Z,2,REGULAR,rebound,defensive,[],203915,,,1610612747,40,33,2024-03-29T23:42:51Z,1990000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,199.0,1.0,1.0,0.0,,,,,,,,,,,,,,
201,PT07M19.00S,2024-03-29T23:42:55.1Z,2,REGULAR,foul,personal,['2freethrow'],1641767,,,1610612747,40,33,2024-03-29T23:43:09Z,2000000,False,,,0,,B. Sheppard shooting personal FOUL (2 PF) (James 2 FT),"[1641767, 2544]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,2.0,0.0,James,2544.0,,,,,,,,,
203,PT07M19.00S,2024-03-29T23:43:25.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],2544,,,1610612747,40,34,2024-03-29T23:47:30Z,2020000,False,,,0,,L. James Free Throw 1 of 2 (7 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
204,PT07M19.00S,2024-03-29T23:43:43.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,40,34,2024-03-29T23:43:43Z,2030000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M19.00S,2024-03-29T23:46:08.3Z,2,REGULAR,substitution,out,[],1626156,,,1610612747,40,34,2024-03-29T23:46:26Z,2040000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M19.00S,2024-03-29T23:46:08.3Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,40,34,2024-03-29T23:46:26Z,2050000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M19.00S,2024-03-29T23:43:25.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],2544,,,1610612747,40,35,2024-03-29T23:47:30Z,2060000,False,,,0,,L. James Free Throw 2 of 2 (8 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
210,PT07M08.00S,2024-03-29T23:47:09.1Z,2,REGULAR,3pt,Jump Shot,[],1626167,67.36202365308804,38.970588235294116,1610612754,40,35,2024-03-29T23:47:13Z,2070000,False,-55.0,254.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
211,PT07M05.00S,2024-03-29T23:47:12.1Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,40,35,2024-03-29T23:47:13Z,2080000,False,,,0,,A. Reaves REBOUND (Off:1 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,210.0,3.0,2.0,1.0,,,,,,,,,,,,,,
212,PT06M45.00S,2024-03-29T23:47:31.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,7.440867279894875,51.9607843137255,1610612747,40,37,2024-03-29T23:47:36Z,2090000,False,-10.0,17.0,1,left,A. Davis alley-oop DUNK (6 PTS) (L. James 5 AST),"[203076, 2544]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,,,,,,6.0,L. James,2544.0,5.0,,,,,
214,PT06M24.00S,2024-03-29T23:47:52.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,92.72339027595268,42.64705882352941,1610612754,40,37,2024-03-29T23:47:57Z,2110000,False,-37.0,16.0,1,right,MISS T. McConnell driving reverse Layup,[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,4.01,Missed,,,,,,,,,,,,,,,,,,
215,PT06M21.00S,2024-03-29T23:47:55.3Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,40,37,2024-03-29T23:47:57Z,2120000,False,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,214.0,4.0,3.0,1.0,,,,,,,,,,,,,,
216,PT06M12.00S,2024-03-29T23:48:05.6Z,2,REGULAR,3pt,Jump Shot,[],203076,19.92444152431012,92.8921568627451,1610612747,40,37,2024-03-29T23:48:10Z,2130000,False,-214.0,135.0,1,left,MISS A. Davis 25' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,25.33,Missed,,,,,,,,,,,,,,,,,,
217,PT06M08.00S,2024-03-29T23:48:09.6Z,2,REGULAR,rebound,defensive,[],1641767,,,1610612754,40,37,2024-03-29T23:48:10Z,2140000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,,,216.0,1.0,1.0,0.0,,,,,,,,,,,,,,
218,PT06M04.00S,2024-03-29T23:48:13.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,92.59198423127464,3.6764705882352944,1610612754,40,37,2024-03-29T23:48:19Z,2150000,False,-232.0,17.0,1,right,MISS A. Nesmith running 3PT,[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,23.22,Missed,,,,,,,,,,,,,,,,,,
219,PT06M00.00S,2024-03-29T23:48:17.3Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,40,37,2024-03-29T23:48:19Z,2160000,False,,,0,,A. Reaves REBOUND (Off:1 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,218.0,4.0,3.0,1.0,,,,,,,,,,,,,,
220,PT05M53.00S,2024-03-29T23:48:23.1Z,2,REGULAR,3pt,Jump Shot,[],1629060,5.732588699080158,97.54901960784314,1610612747,40,37,2024-03-29T23:48:34Z,2170000,False,-238.0,1.0,1,left,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,,
221,PT05M51.00S,2024-03-29T23:48:25.1Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,40,37,2024-03-29T23:48:34Z,2180000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,220.0,3.0,3.0,0.0,,,,,,,,,,,,,,
222,PT05M34.00S,2024-03-29T23:48:42.6Z,2,REGULAR,3pt,Jump Shot,[],204456,77.08607095926413,12.5,1610612754,43,37,2024-03-29T23:48:46Z,2190000,False,-188.0,163.0,1,right,T. McConnell 24' 3PT  (11 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,24.84,Made,,,,,,,,,,11.0,,,,,,,,
223,PT05M23.00S,2024-03-29T23:48:55.7Z,2,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612747,43,37,2024-03-29T23:49:04Z,2200000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Davis 2 FT),"[1626167, 203076]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,1.0,0.0,Davis,203076.0,,,,,,,,,
225,PT05M23.00S,2024-03-29T23:49:26.1Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,43,38,2024-03-29T23:49:26Z,2220000,False,,,0,,A. Davis Free Throw 1 of 2 (7 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
226,PT05M23.00S,2024-03-29T23:49:26.8Z,2,REGULAR,substitution,out,[],1630167,,,1610612747,43,38,2024-03-29T23:49:43Z,2230000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M23.00S,2024-03-29T23:49:26.8Z,2,REGULAR,substitution,out,[],204456,,,1610612747,43,38,2024-03-29T23:49:43Z,2240000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M23.00S,2024-03-29T23:49:26.8Z,2,REGULAR,substitution,out,[],1641767,,,1610612747,43,38,2024-03-29T23:49:43Z,2250000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M23.00S,2024-03-29T23:49:26.8Z,2,REGULAR,substitution,out,[],2544,,,1610612747,43,38,2024-03-29T23:49:43Z,2260000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M23.00S,2024-03-29T23:49:26.8Z,2,REGULAR,substitution,out,[],203915,,,1610612747,43,38,2024-03-29T23:49:43Z,2270000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M23.00S,2024-03-29T23:49:26.8Z,2,REGULAR,substitution,in,[],1630169,,,1610612747,43,38,2024-03-29T23:49:43Z,2280000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M23.00S,2024-03-29T23:49:26.8Z,2,REGULAR,substitution,in,[],1629614,,,1610612747,43,38,2024-03-29T23:49:43Z,2290000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M23.00S,2024-03-29T23:49:26.8Z,2,REGULAR,substitution,in,[],1627783,,,1610612747,43,38,2024-03-29T23:49:43Z,2300000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M23.00S,2024-03-29T23:49:26.8Z,2,REGULAR,substitution,in,[],1626156,,,1610612747,43,38,2024-03-29T23:49:43Z,2310000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M23.00S,2024-03-29T23:49:26.8Z,2,REGULAR,substitution,in,[],1629629,,,1610612747,43,38,2024-03-29T23:49:43Z,2320000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M23.00S,2024-03-29T23:49:53.0Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,43,39,2024-03-29T23:49:53Z,2330000,False,,,0,,A. Davis Free Throw 2 of 2 (8 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
237,PT05M05.00S,2024-03-29T23:50:14.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,92.32917214191852,63.970588235294116,1610612754,43,39,2024-03-29T23:50:58Z,2340000,False,70.0,20.0,1,right,MISS T. Haliburton 7' driving floating bank Shot,[1630169],1610612754.0,IND,driving floating bank,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,7.26,Missed,,,,,,,,,,,,,,,,,,
238,PT05M01.00S,2024-03-29T23:50:18.1Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,43,39,2024-03-29T23:50:19Z,2350000,False,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,237.0,5.0,4.0,1.0,,,,,,,,,,,,,,
239,PT04M55.00S,2024-03-29T23:50:24.7Z,2,REGULAR,turnover,traveling,[],203076,,,1610612747,43,39,2024-03-29T23:50:30Z,2360000,False,,,0,,A. Davis traveling TURNOVER (3 TO),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,,,,,,,,,3.0,,,,
240,PT04M49.00S,2024-03-29T23:50:50.9Z,2,REGULAR,foul,personal,[],1629060,,,1610612754,43,39,2024-03-29T23:51:00Z,2370000,False,,,0,,R. Hachimura personal FOUL (1 PF),"[1629060, 1626167]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,1.0,0.0,Turner,1626167.0,,,,,,,,,
242,PT04M38.00S,2024-03-29T23:51:16.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626167,88.12417871222075,65.44117647058823,1610612754,43,39,2024-03-29T23:51:20Z,2390000,False,77.0,59.0,1,right,MISS M. Turner 9' turnaround Shot,[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Right,9.72,Missed,,,,,,,,,,,,,,,,,,
243,PT04M35.00S,2024-03-29T23:51:19.4Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,43,39,2024-03-29T23:51:20Z,2400000,False,,,0,,A. Reaves REBOUND (Off:1 Def:4),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Right,,,242.0,5.0,4.0,1.0,,,,,,,,,,,,,,
244,PT04M15.00S,2024-03-29T23:51:38.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,7.046649145860711,50.49019607843137,1610612747,43,41,2024-03-29T23:51:43Z,2410000,False,-2.0,14.0,1,left,R. Hachimura driving DUNK (5 PTS) (A. Reaves 3 AST),"[1629060, 1630559]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,,,,5.0,A. Reaves,1630559.0,3.0,,,,,
246,PT03M53.00S,2024-03-29T23:52:08.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,87.46714848883047,41.17647058823529,1610612754,43,41,2024-03-29T23:52:30Z,2430000,False,-44.0,65.0,1,right,MISS P. Siakam 7' Hook,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,7.88,Missed,,,,,,,,,,,,,,,,,,
247,PT03M51.00S,2024-03-29T23:52:10.2Z,2,REGULAR,rebound,offensive,[],1627783,,,1610612754,43,41,2024-03-29T23:52:12Z,2440000,False,,,0,,P. Siakam REBOUND (Off:1 Def:0),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,246.0,1.0,0.0,1.0,,,,,,,,,,,,,,
248,PT03M49.00S,2024-03-29T23:52:11.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,92.06636005256242,47.794117647058826,1610612754,45,41,2024-03-29T23:52:16Z,2450000,False,-11.0,22.0,1,right,P. Siakam putback Layup (4 PTS),[1627783],1610612754.0,IND,putback,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,,,,,,4.0,,,,,,,,
249,PT03M41.00S,2024-03-29T23:52:20.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,4.681340341655716,52.20588235294118,1610612747,45,41,2024-03-29T23:52:25Z,2460000,False,-11.0,-8.0,1,left,MISS R. Hachimura driving Layup - blocked,"[1629060, 1626167]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,Turner,1626167.0,,
250,PT03M41.00S,2024-03-29T23:52:20.3Z,2,REGULAR,block,,[],1626167,,,1610612747,45,41,2024-03-29T23:52:22Z,2470000,False,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
251,PT03M38.00S,2024-03-29T23:52:23.3Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,45,41,2024-03-29T23:52:25Z,2480000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:4),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,249.0,4.0,4.0,0.0,,,,,,,,,,,,,,
252,PT03M32.00S,2024-03-29T23:52:32.5Z,2,REGULAR,foul,offensive,[],1626167,,,1610612754,45,41,2024-03-29T23:52:52Z,2490000,False,,,0,,M. Turner offensive FOUL (2 PF),"[1626167, 1630559]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2002.0,2.0,0.0,Reaves,1630559.0,,,,,,,,,
254,PT03M32.00S,2024-03-29T23:52:32.5Z,2,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,45,41,2024-03-29T23:52:32Z,2510000,False,,,0,,M. Turner offensive foul TURNOVER (1 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2002.0,,,,,,,,,1.0,,,,
255,PT03M19.00S,2024-03-29T23:53:07.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626156,23.603810775295663,28.921568627450984,1610612747,45,41,2024-03-29T23:53:35Z,2520000,False,105.0,169.0,1,left,MISS D. Russell 19' pullup Shot,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,19.95,Missed,,,,,,,,,,,,,,,,,,
256,PT03M15.00S,2024-03-29T23:53:11.3Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,45,41,2024-03-29T23:53:11Z,2530000,False,,,0,,P. Siakam REBOUND (Off:1 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,,,255.0,2.0,1.0,1.0,,,,,,,,,,,,,,
257,PT03M12.00S,2024-03-29T23:53:15.6Z,2,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612754,45,41,2024-03-29T23:53:24Z,2540000,False,,,0,,C. Reddish shooting personal FOUL (1 PF) (Turner 2 FT),"[1629629, 1626167]",1610612747.0,LAL,shooting,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,2002.0,1.0,0.0,Turner,1626167.0,,,,,,,,,
259,PT03M12.00S,2024-03-29T23:53:39.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626167,,,1610612754,46,41,2024-03-29T23:53:39Z,2560000,False,,,0,,M. Turner Free Throw 1 of 2 (5 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
260,PT03M12.00S,2024-03-29T23:53:40.4Z,2,REGULAR,substitution,out,[],1630174,,,1610612754,46,41,2024-03-29T23:53:44Z,2570000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M12.00S,2024-03-29T23:53:40.4Z,2,REGULAR,substitution,in,[],1641767,,,1610612754,46,41,2024-03-29T23:53:44Z,2580000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M12.00S,2024-03-29T23:53:58.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626167,,,1610612754,47,41,2024-03-29T23:53:58Z,2590000,False,,,0,,M. Turner Free Throw 2 of 2 (6 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
