actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
165,PT12M00.00S,2024-01-11T00:36:51.1Z,2,REGULAR,period,start,[],0,,,1610612764,23,21,2024-01-11T00:36:51Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M43.00S,2024-01-11T00:37:08.0Z,2,REGULAR,3pt,Jump Shot,[],203488,67.49342969776609,60.5392156862745,1610612764,23,21,2024-01-11T00:37:14Z,1630000,False,53.0,253.0,1,right,MISS M. Muscala 25' 3PT,[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Center,,,,25.85,Missed,,,,,,,,,,,,,,,
167,PT11M37.00S,2024-01-11T00:37:14.0Z,2,REGULAR,rebound,offensive,[],1626153,,,1610612764,23,21,2024-01-11T00:37:14Z,1640000,False,,,0,,D. Wright REBOUND (Off:1 Def:0),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Center,,,,,,,166.0,1.0,0.0,1.0,,,,,,,,,,
168,PT11M36.00S,2024-01-11T00:37:14.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641731,81.68528252299606,42.8921568627451,1610612764,23,21,2024-01-11T00:37:22Z,1650000,False,-36.0,120.0,1,right,MISS B. Coulibaly 12' floating Shot,[1641731],1610612764.0,WAS,floating,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,,12.49,Missed,,,,,,,,,,,,,,,
169,PT11M32.00S,2024-01-11T00:37:18.7Z,2,REGULAR,rebound,offensive,[],1641731,,,1610612764,23,21,2024-01-11T00:37:22Z,1660000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:0),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,168.0,1.0,0.0,1.0,,,,,,,,,,
170,PT11M31.00S,2024-01-11T00:37:18.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641731,87.86136662286465,47.794117647058826,1610612764,23,21,2024-01-11T00:37:24Z,1670000,False,-11.0,62.0,1,right,MISS B. Coulibaly 6' putback Layup,[1641731],1610612764.0,WAS,putback,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,6.26,Missed,,,,,,,,,,,,,,,
171,PT11M30.00S,2024-01-11T00:37:19.8Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,23,21,2024-01-11T00:37:24Z,1680000,False,,,0,,I. Jackson REBOUND (Off:1 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,170.0,2.0,1.0,1.0,,,,,,,,,,
172,PT11M18.00S,2024-01-11T00:37:31.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,8.360709592641262,49.01960784313725,1610612754,25,21,2024-01-11T00:37:34Z,1690000,False,5.0,26.0,1,left,B. Mathurin driving finger roll Layup (8 PTS) (T. McConnell 4 AST),"[1631097, 204456]",1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,2.66,Made,8.0,,,,,,T. McConnell,204456.0,4.0,,,,,,
174,PT11M08.00S,2024-01-11T00:37:42.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,89.56964520367937,53.431372549019606,1610612764,25,21,2024-01-11T00:37:48Z,1710000,False,17.0,46.0,1,right,MISS D. Wright driving Layup,[1626153],1610612764.0,WAS,driving,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,,,,4.86,Missed,,,,,,,,,,,,,,,
175,PT11M04.00S,2024-01-11T00:37:47.3Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612764,25,21,2024-01-11T00:37:47Z,1720000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,174.0,5.0,3.0,2.0,,,,,,,,,,
176,PT11M04.00S,2024-01-11T00:37:48.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,93.64323258869908,54.90196078431373,1610612764,25,23,2024-01-11T00:37:54Z,1730000,False,25.0,7.0,1,right,K. Kuzma putback Layup (6 PTS),[1628398],1610612764.0,WAS,putback,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,2.56,Made,6.0,,,,,,,,,,,,,,
177,PT11M04.00S,2024-01-11T00:37:50.2Z,2,REGULAR,foul,personal,['1freethrow'],1629670,,,1610612764,25,23,2024-01-11T00:37:57Z,1740000,False,,,0,,J. Nwora shooting personal FOUL (1 PF) (Kuzma 1 FT),"[1629670, 1628398]",1610612754.0,IND,shooting,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2002.0,,,,1.0,0.0,Kuzma,1628398.0,,
179,PT11M04.00S,2024-01-11T00:38:14.9Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628398,,,1610612764,25,24,2024-01-11T00:38:14Z,1760000,False,,,0,,K. Kuzma Free Throw 1 of 1 (7 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
180,PT10M56.00S,2024-01-11T00:38:25.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,6.915243101182654,56.127450980392155,1610612754,25,24,2024-01-11T00:38:28Z,1770000,False,-31.0,13.0,1,left,MISS B. Mathurin driving Layup - blocked,"[1631097, 1641731]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,3.31,Missed,,,,,,,,,,,,,,Coulibaly,1641731.0
181,PT10M56.00S,2024-01-11T00:38:25.4Z,2,REGULAR,block,,[],1641731,,,1610612754,25,24,2024-01-11T00:38:27Z,1780000,False,,,0,,B. Coulibaly BLOCK (1 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
182,PT10M53.00S,2024-01-11T00:38:28.4Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,25,24,2024-01-11T00:38:28Z,1790000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,180.0,2.0,1.0,1.0,,,,,,,,,,
183,PT10M47.00S,2024-01-11T00:38:35.6Z,2,REGULAR,turnover,traveling,[],1630557,,,1610612764,25,24,2024-01-11T00:38:41Z,1800000,False,,,0,,C. Kispert traveling TURNOVER (1 TO),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,101283.0,,,,,,,,,
184,PT10M37.00S,2024-01-11T00:38:56.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204456,14.273981603153747,40.44117647058824,1610612754,27,24,2024-01-11T00:39:02Z,1810000,False,48.0,82.0,1,left,T. McConnell 9' pullup Jump Shot (4 PTS) (B. Hield 1 AST),"[204456, 1627741]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,9.47,Made,4.0,,,,,,B. Hield,1627741.0,1.0,,,,,,
186,PT10M17.00S,2024-01-11T00:39:16.1Z,2,REGULAR,3pt,Jump Shot,[],1630557,80.89684625492772,96.81372549019608,1610612764,27,27,2024-01-11T00:39:21Z,1830000,False,234.0,127.0,1,right,C. Kispert 26' 3PT  (5 PTS) (D. Wright 1 AST),"[1630557, 1626153]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,26.64,Made,5.0,,,,,,D. Wright,1626153.0,1.0,,,,,,
188,PT10M05.00S,2024-01-11T00:39:27.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,14.536793692509855,50.49019607843137,1610612754,27,27,2024-01-11T00:39:31Z,1850000,False,-2.0,84.0,1,left,MISS T. McConnell 8' driving floating Shot,[204456],1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,8.41,Missed,,,,,,,,,,,,,,,
189,PT10M04.00S,2024-01-11T00:39:28.8Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,27,27,2024-01-11T00:39:31Z,1860000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,188.0,6.0,4.0,2.0,,,,,,,,,,
190,PT09M58.00S,2024-01-11T00:39:35.4Z,2,REGULAR,turnover,lost ball,[],1628398,,,1610612764,27,27,2024-01-11T00:39:40Z,1870000,False,,,0,,K. Kuzma lost ball TURNOVER (3 TO),"[1628398, 1630543]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,3.0,Jackson,1630543.0,,,,,,,,,,,,,,,,,
191,PT09M58.00S,2024-01-11T00:39:35.4Z,2,REGULAR,steal,,[],1630543,,,1610612754,27,27,2024-01-11T00:49:12Z,1880000,False,,,0,,I. Jackson STEAL (1 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
192,PT09M53.00S,2024-01-11T00:39:39.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631097,6.521024967148489,48.03921568627451,1610612754,29,27,2024-01-11T00:39:49Z,1890000,False,10.0,9.0,1,left,B. Mathurin running finger roll Layup (10 PTS) (I. Jackson 1 AST),"[1631097, 1630543]",1610612754.0,IND,running finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,1.32,Made,10.0,,,,,,I. Jackson,1630543.0,1.0,,,,,,
194,PT09M39.00S,2024-01-11T00:39:56.3Z,2,REGULAR,foul,personal,['2freethrow'],204456,,,1610612764,29,27,2024-01-11T00:40:00Z,1910000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (Wright 2 FT),"[204456, 1626153]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628953.0,,,,1.0,0.0,Wright,1626153.0,,
196,PT09M39.00S,2024-01-11T00:40:24.9Z,2,REGULAR,freethrow,1 of 2,[],1626153,,,1610612764,29,27,2024-01-11T00:40:43Z,1930000,False,,,0,,MISS D. Wright Free Throw 1 of 2,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
197,PT09M39.00S,2024-01-11T00:40:24.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,29,27,2024-01-11T00:40:43Z,1940000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,196.0,,,,,,,,,,,,,
198,PT09M39.00S,2024-01-11T00:40:24.9Z,2,REGULAR,freethrow,2 of 2,[],1626153,,,1610612764,29,27,2024-01-11T00:40:43Z,1950000,False,,,0,,MISS D. Wright Free Throw 2 of 2,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
199,PT09M37.00S,2024-01-11T00:40:26.9Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612754,29,27,2024-01-11T00:40:43Z,1960000,False,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,198.0,2.0,2.0,0.0,,,,,,,,,,
200,PT09M13.00S,2024-01-11T00:41:09.2Z,2,REGULAR,foul,personal,['2freethrow'],1626153,,,1610612754,29,27,2024-01-11T00:41:15Z,1970000,False,,,0,,D. Wright shooting personal FOUL (1 PF) (Jackson 2 FT),"[1626153, 1630543]",1610612764.0,WAS,shooting,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,,,,1.0,0.0,Jackson,1630543.0,,
202,PT09M13.00S,2024-01-11T00:41:35.9Z,2,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,30,27,2024-01-11T00:41:35Z,1990000,False,,,0,,I. Jackson Free Throw 1 of 2 (5 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
203,PT09M13.00S,2024-01-11T00:41:35.9Z,2,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,30,27,2024-01-11T00:41:55Z,2000000,False,,,0,,MISS I. Jackson Free Throw 2 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
204,PT09M12.00S,2024-01-11T00:41:36.9Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,30,27,2024-01-11T00:41:55Z,2010000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,203.0,3.0,2.0,1.0,,,,,,,,,,
205,PT08M58.00S,2024-01-11T00:42:07.9Z,2,REGULAR,3pt,Jump Shot,[],1630557,64.07687253613666,42.15686274509804,1610612764,30,30,2024-01-11T00:42:12Z,2020000,False,-39.0,285.0,1,right,C. Kispert 28' 3PT  (8 PTS) (D. Wright 2 AST),"[1630557, 1626153]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,28.79,Made,8.0,,,,,,D. Wright,1626153.0,2.0,,,,,,
207,PT08M41.00S,2024-01-11T00:42:24.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.652431011826544,56.372549019607845,1610612754,30,30,2024-01-11T00:42:35Z,2040000,False,-32.0,10.0,1,left,MISS B. Hield driving finger roll Layup,[1627741],1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,3.34,Missed,,,,,,,,,,,,,,,
208,PT08M39.00S,2024-01-11T00:42:26.7Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,30,30,2024-01-11T00:42:35Z,2050000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,207.0,7.0,5.0,2.0,,,,,,,,,,
209,PT08M25.00S,2024-01-11T00:42:41.0Z,2,REGULAR,3pt,Jump Shot,[],1630557,65.91655716162943,47.794117647058826,1610612764,30,30,2024-01-11T00:42:47Z,2060000,False,-11.0,268.0,1,right,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,26.81,Missed,,,,,,,,,,,,,,,
210,PT08M22.00S,2024-01-11T00:42:44.0Z,2,REGULAR,rebound,offensive,[],203488,,,1610612764,30,30,2024-01-11T00:42:47Z,2070000,False,,,0,,M. Muscala REBOUND (Off:2 Def:0),[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Center,,,,,,,209.0,2.0,0.0,2.0,,,,,,,,,,
211,PT08M15.00S,2024-01-11T00:42:51.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203488,92.19776609724047,97.54901960784314,1610612764,30,30,2024-01-11T00:42:56Z,2080000,False,238.0,21.0,1,right,MISS M. Muscala 3PT,[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,Right Corner 3,24+ Right,,,,23.86,Missed,,,,,,,,,,,,,,,
212,PT08M12.00S,2024-01-11T00:42:54.8Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,30,30,2024-01-11T00:42:56Z,2090000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Right Corner 3,24+ Right,,,,,,,211.0,1.0,1.0,0.0,,,,,,,,,,
213,PT07M58.00S,2024-01-11T00:43:08.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,8.623521681997373,53.431372549019606,1610612754,30,30,2024-01-11T00:43:12Z,2100000,False,-17.0,29.0,1,left,MISS B. Mathurin driving reverse Layup,[1631097],1610612754.0,IND,driving reverse,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,3.34,Missed,,,,,,,,,,,,,,,
214,PT07M54.00S,2024-01-11T00:43:12.6Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,30,30,2024-01-11T00:43:12Z,2110000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,213.0,8.0,6.0,2.0,,,,,,,,,,
215,PT07M51.00S,2024-01-11T00:43:14.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630557,92.59198423127464,46.81372549019608,1610612764,30,32,2024-01-11T00:43:20Z,2120000,False,-16.0,17.0,1,right,C. Kispert running reverse Layup (10 PTS) (K. Kuzma 2 AST),"[1630557, 1628398]",1610612764.0,WAS,running reverse,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,2.33,Made,10.0,,,,,,K. Kuzma,1628398.0,2.0,,,,,,
217,PT07M51.00S,2024-01-11T00:43:20.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,30,32,2024-01-11T00:43:20Z,2140000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M51.00S,2024-01-11T00:45:40.6Z,2,REGULAR,substitution,out,[],1628398,,,1610612754,30,32,2024-01-11T00:45:53Z,2150000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M51.00S,2024-01-11T00:45:40.6Z,2,REGULAR,substitution,in,[],1630166,,,1610612754,30,32,2024-01-11T00:45:53Z,2160000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M40.00S,2024-01-11T00:46:28.3Z,2,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612754,30,32,2024-01-11T00:46:32Z,2170000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Jackson 2 FT),"[1630166, 1630543]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2002.0,,,,1.0,0.0,Jackson,1630543.0,,
222,PT07M40.00S,2024-01-11T00:46:54.8Z,2,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,31,32,2024-01-11T00:46:54Z,2190000,False,,,0,,I. Jackson Free Throw 1 of 2 (6 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
223,PT07M40.00S,2024-01-11T00:46:55.5Z,2,REGULAR,substitution,out,[],1626153,,,1610612754,31,32,2024-01-11T00:46:59Z,2200000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M40.00S,2024-01-11T00:46:55.5Z,2,REGULAR,substitution,in,[],1626145,,,1610612754,31,32,2024-01-11T00:46:59Z,2210000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M40.00S,2024-01-11T00:47:13.2Z,2,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,32,32,2024-01-11T00:47:13Z,2220000,False,,,0,,I. Jackson Free Throw 2 of 2 (7 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
226,PT07M32.00S,2024-01-11T00:47:26.6Z,2,REGULAR,foul,personal,[],204456,,,1610612764,32,32,2024-01-11T00:47:31Z,2230000,False,,,0,,T. McConnell personal FOUL (2 PF),"[204456, 1630166]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,101283.0,,,,2.0,0.0,Avdija,1630166.0,,
228,PT07M32.00S,2024-01-11T00:47:31.3Z,2,REGULAR,substitution,out,[],203488,,,1610612764,32,32,2024-01-11T00:47:36Z,2250000,False,,,0,,SUB out: M. Muscala,[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M32.00S,2024-01-11T00:47:31.3Z,2,REGULAR,substitution,in,[],1629655,,,1610612764,32,32,2024-01-11T00:47:36Z,2260000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M32.00S,2024-01-11T00:47:39.2Z,2,REGULAR,substitution,out,[],204456,,,1610612764,32,32,2024-01-11T00:47:43Z,2270000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M32.00S,2024-01-11T00:47:39.2Z,2,REGULAR,substitution,in,[],1629614,,,1610612764,32,32,2024-01-11T00:47:43Z,2280000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M32.00S,2024-01-11T00:47:47.8Z,2,REGULAR,substitution,out,[],1630543,,,1610612764,32,32,2024-01-11T00:47:55Z,2290000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M32.00S,2024-01-11T00:47:47.8Z,2,REGULAR,substitution,in,[],1626167,,,1610612764,32,32,2024-01-11T00:47:55Z,2300000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M27.00S,2024-01-11T00:48:13.9Z,2,REGULAR,foul,offensive,[],1630166,,,1610612764,32,32,2024-01-11T00:48:20Z,2310000,False,,,0,,D. Avdija charge offensive FOUL (2 PF),"[1630166, 1629670]",1610612764.0,WAS,charge,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628953.0,,,,2.0,0.0,Nwora,1629670.0,,
236,PT07M27.00S,2024-01-11T00:48:13.9Z,2,REGULAR,turnover,offensive foul,[],1630166,,,1610612764,32,32,2024-01-11T00:48:13Z,2330000,False,,,0,,D. Avdija offensive foul TURNOVER (1 TO),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,,1628953.0,,,,,,,,,
237,PT07M14.00S,2024-01-11T00:48:36.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629670,7.178055190538765,40.931372549019606,1610612754,32,32,2024-01-11T00:48:40Z,2340000,False,45.0,15.0,1,left,MISS J. Nwora driving Layup,[1629670],1610612754.0,IND,driving,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,,,,4.77,Missed,,,,,,,,,,,,,,,
238,PT07M12.00S,2024-01-11T00:48:38.9Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,32,32,2024-01-11T00:48:40Z,2350000,False,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,237.0,2.0,2.0,0.0,,,,,,,,,,
239,PT06M59.00S,2024-01-11T00:48:53.2Z,2,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612764,32,32,2024-01-11T00:48:57Z,2360000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Gafford 2 FT),"[1626167, 1629655]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628953.0,,,,1.0,0.0,Gafford,1629655.0,,
241,PT06M59.00S,2024-01-11T00:49:20.6Z,2,REGULAR,freethrow,1 of 2,[],1629655,,,1610612764,32,33,2024-01-11T00:49:48Z,2380000,False,,,0,,D. Gafford Free Throw 1 of 2 (1 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
242,PT06M59.00S,2024-01-11T00:49:21.5Z,2,REGULAR,substitution,out,[],1631097,,,1610612764,32,33,2024-01-11T00:49:30Z,2390000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M59.00S,2024-01-11T00:49:21.5Z,2,REGULAR,substitution,out,[],1627741,,,1610612764,32,33,2024-01-11T00:49:30Z,2400000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M59.00S,2024-01-11T00:49:21.5Z,2,REGULAR,substitution,in,[],1628971,,,1610612764,32,33,2024-01-11T00:49:30Z,2410000,False,,,0,,SUB in: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M59.00S,2024-01-11T00:49:21.5Z,2,REGULAR,substitution,in,[],1630174,,,1610612764,32,33,2024-01-11T00:49:30Z,2420000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M59.00S,2024-01-11T00:49:20.6Z,2,REGULAR,freethrow,2 of 2,[],1629655,,,1610612764,32,33,2024-01-11T00:49:48Z,2430000,False,,,0,,MISS D. Gafford Free Throw 2 of 2,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
247,PT06M58.00S,2024-01-11T00:49:21.6Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612754,32,33,2024-01-11T00:49:48Z,2440000,False,,,0,,B. Brown REBOUND (Off:0 Def:4),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,246.0,4.0,4.0,0.0,,,,,,,,,,
