actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
179,PT09M11.00S,2024-01-04T00:40:24.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630699,92.9862023653088,55.392156862745104,1610612749,39,38,2024-01-04T00:40:28Z,1770000,False,27.0,13.0,1,right,M. Beauchamp Layup (6 PTS) (C. Payne 1 AST),"[1630699, 1626166]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,,,3.01,Made,6.0,,,,,C. Payne,1626166.0,1.0,,,,,,,,
181,PT08M58.00S,2024-01-04T00:40:42.7Z,2,REGULAR,foul,offensive,[],1631097,,,1610612754,39,38,2024-01-04T00:40:52Z,1790000,False,,,0,,B. Mathurin offensive FOUL (1 PF),"[1631097, 1626166]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Right,1662.0,,,,,,,,,,,,1.0,0.0,Payne,1626166.0,,,,
183,PT08M58.00S,2024-01-04T00:40:42.7Z,2,REGULAR,turnover,offensive foul,[],1631097,,,1610612754,39,38,2024-01-04T00:40:42Z,1810000,False,,,0,,B. Mathurin offensive foul TURNOVER (1 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Right,1662.0,1.0,,,,,,,,,,,,,,,,,,
184,PT08M58.00S,2024-01-04T00:40:57.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,39,38,2024-01-04T00:40:57Z,1820000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M44.00S,2024-01-04T00:44:05.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,67.49342969776609,34.31372549019608,1610612749,39,38,2024-01-04T00:44:10Z,1830000,False,-78.0,253.0,1,right,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,26.5,Missed,,,,,,,,,,,,,,,,
186,PT08M40.00S,2024-01-04T00:44:09.8Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,39,38,2024-01-04T00:44:10Z,1840000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,185.0,1.0,1.0,0.0,,,,,,,,,,,
187,PT08M23.00S,2024-01-04T00:44:25.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,10.988830486202366,55.392156862745104,1610612754,39,38,2024-01-04T00:44:29Z,1850000,False,-27.0,51.0,1,left,MISS O. Toppin cutting Layup,[1630167],1610612754.0,IND,cutting,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,5.75,Missed,,,,,,,,,,,,,,,,
188,PT08M20.00S,2024-01-04T00:44:28.7Z,2,REGULAR,rebound,offensive,[],1630543,,,1610612754,39,38,2024-01-04T00:44:29Z,1860000,False,,,0,,I. Jackson REBOUND (Off:1 Def:0),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,187.0,1.0,0.0,1.0,,,,,,,,,,,
189,PT08M20.00S,2024-01-04T00:44:28.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630543,5.590000152587891,50.0,1610612754,39,38,2024-01-04T00:44:32Z,1870000,False,0.0,0.0,1,left,MISS I. Jackson tip Layup,[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
190,PT08M20.00S,2024-01-04T00:44:28.6Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612749,39,38,2024-01-04T00:44:32Z,1880000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,,189.0,1.0,1.0,0.0,,,,,,,,,,,
191,PT08M11.00S,2024-01-04T00:44:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630699,92.32917214191852,48.529411764705884,1610612749,39,40,2024-01-04T00:44:42Z,1890000,False,-7.0,20.0,1,right,M. Beauchamp Layup (8 PTS) (G. Antetokounmpo 4 AST),"[1630699, 203507]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,,,2.1,Made,8.0,,,,,G. Antetokounmpo,203507.0,4.0,,,,,,,,
194,PT08M03.00S,2024-01-04T00:44:48.6Z,2,REGULAR,substitution,out,[],1630699,,,1610612754,39,40,2024-01-04T00:45:09Z,1920000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M03.00S,2024-01-04T00:44:48.6Z,2,REGULAR,substitution,in,[],201572,,,1610612754,39,40,2024-01-04T00:45:09Z,1940000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M03.00S,2024-01-04T00:44:48.6Z,2,REGULAR,substitution,in,[],203114,,,1610612754,39,40,2024-01-04T00:45:09Z,1950000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M03.00S,2024-01-04T00:44:48.6Z,2,REGULAR,substitution,out,[],203507,,,1610612754,39,40,2024-01-04T00:45:18Z,1960000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M56.00S,2024-01-04T00:45:39.7Z,2,REGULAR,foul,personal,['2freethrow'],203114,,,1610612754,39,40,2024-01-04T00:45:48Z,1970000,False,,,0,,K. Middleton shooting personal FOUL (1 PF) (McConnell 2 FT),"[203114, 204456]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,1628168.0,,,,,,,,,,,,1.0,0.0,McConnell,204456.0,,,,
202,PT07M56.00S,2024-01-04T00:46:05.9Z,2,REGULAR,freethrow,1 of 2,[],204456,,,1610612754,40,40,2024-01-04T00:46:05Z,1990000,False,,,0,,T. McConnell Free Throw 1 of 2 (5 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
203,PT07M56.00S,2024-01-04T00:46:22.9Z,2,REGULAR,freethrow,2 of 2,[],204456,,,1610612754,41,40,2024-01-04T00:46:22Z,2000000,False,,,0,,T. McConnell Free Throw 2 of 2 (6 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
204,PT07M44.00S,2024-01-04T00:46:36.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,86.5473061760841,43.13725490196079,1610612749,41,42,2024-01-04T00:46:42Z,2010000,False,-34.0,74.0,1,right,B. Lopez 8' turnaround Jump Shot (2 PTS),[201572],1610612749.0,MIL,turnaround,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,8.16,Made,2.0,,,,,,,,,,,,,,,
205,PT07M25.00S,2024-01-04T00:46:54.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,6.258212877792378,53.18627450980392,1610612754,43,42,2024-01-04T00:46:57Z,2020000,False,-16.0,6.0,1,left,I. Jackson cutting DUNK (7 PTS) (O. Toppin 1 AST),"[1630543, 1630167]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,1.71,Made,7.0,,,,,O. Toppin,1630167.0,1.0,,,,,,,,
207,PT07M10.00S,2024-01-04T00:47:09.6Z,2,REGULAR,3pt,Jump Shot,[],1641748,94.82588699080158,3.6764705882352944,1610612749,43,45,2024-01-04T00:47:14Z,2040000,False,-232.0,-4.0,1,right,A. Jackson Jr. 3PT  (3 PTS) (K. Middleton 3 AST),"[1641748, 203114]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,23.16,Made,3.0,,,,,K. Middleton,203114.0,3.0,,,,,,,,
209,PT06M57.00S,2024-01-04T00:47:22.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,15.982260183968464,47.549019607843135,1610612754,43,45,2024-01-04T00:57:29Z,2060000,False,12.0,98.0,1,left,MISS B. Hield 9' driving floating Shot,[1627741],1610612754.0,IND,driving floating,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,9.85,Missed,,,,,,,,,,,,,,,,
210,PT06M54.00S,2024-01-04T00:47:25.2Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,43,45,2024-01-04T00:47:26Z,2070000,False,,,0,,K. Middleton REBOUND (Off:1 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,209.0,3.0,2.0,1.0,,,,,,,,,,,
211,PT06M49.00S,2024-01-04T00:47:31.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203114,92.72339027595268,48.03921568627451,1610612749,43,47,2024-01-04T00:47:36Z,2080000,False,-10.0,16.0,1,right,K. Middleton running finger roll Layup (7 PTS),[203114],1610612749.0,MIL,running finger roll,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,1.87,Made,7.0,,,,,,,,,,,,,,,
212,PT06M43.00S,2024-01-04T00:47:45.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,43,47,2024-01-04T00:47:45Z,2090000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M43.00S,2024-01-04T00:49:42.3Z,2,REGULAR,substitution,out,[],1631097,,,1610612754,43,47,2024-01-04T00:50:29Z,2100000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M43.00S,2024-01-04T00:49:42.3Z,2,REGULAR,substitution,out,[],1627741,,,1610612754,43,47,2024-01-04T00:50:29Z,2110000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M43.00S,2024-01-04T00:49:42.3Z,2,REGULAR,substitution,out,[],204456,,,1610612754,43,47,2024-01-04T00:50:29Z,2120000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M43.00S,2024-01-04T00:49:42.3Z,2,REGULAR,substitution,out,[],1630543,,,1610612754,43,47,2024-01-04T00:50:29Z,2130000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M43.00S,2024-01-04T00:49:42.3Z,2,REGULAR,substitution,in,[],1628971,,,1610612754,43,47,2024-01-04T00:50:29Z,2140000,False,,,0,,SUB in: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M43.00S,2024-01-04T00:49:42.3Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,43,47,2024-01-04T00:50:29Z,2150000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M43.00S,2024-01-04T00:49:42.3Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,43,47,2024-01-04T00:50:29Z,2160000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M43.00S,2024-01-04T00:49:42.3Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,43,47,2024-01-04T00:50:29Z,2170000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M33.00S,2024-01-04T00:50:52.9Z,2,REGULAR,foul,personal,[],1626166,,,1610612754,43,47,2024-01-04T00:50:58Z,2180000,False,,,0,,C. Payne personal FOUL (2 PF),"[1626166, 1630174]",1610612749.0,MIL,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,201246.0,,,,,,,,,,,,2.0,0.0,Nesmith,1630174.0,,,,
223,PT06M28.00S,2024-01-04T00:51:09.4Z,2,REGULAR,3pt,Jump Shot,[],1630169,37.66425755584757,54.65686274509803,1610612754,43,47,2024-01-04T00:51:14Z,2200000,False,-23.0,302.0,1,left,MISS T. Haliburton 30' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,30.24,Missed,,,,,,,,,,,,,,,,
224,PT06M24.00S,2024-01-04T00:51:13.4Z,2,REGULAR,rebound,offensive,[],1630167,,,1610612754,43,47,2024-01-04T00:51:14Z,2210000,False,,,0,,O. Toppin REBOUND (Off:1 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,223.0,2.0,1.0,1.0,,,,,,,,,,,
225,PT06M20.00S,2024-01-04T00:51:16.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630169,10.726018396846255,48.77450980392157,1610612754,45,47,2024-01-04T00:51:23Z,2220000,False,6.0,48.0,1,left,T. Haliburton driving floating Jump Shot (5 PTS) (O. Toppin 2 AST),"[1630169, 1630167]",1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,4.87,Made,5.0,,,,,O. Toppin,1630167.0,2.0,,,,,,,,
227,PT06M01.00S,2024-01-04T00:51:35.3Z,2,REGULAR,3pt,Jump Shot,[],201572,66.3107752956636,45.34313725490196,1610612749,45,50,2024-01-04T00:51:39Z,2240000,False,-23.0,264.0,1,right,B. Lopez 26' 3PT  (5 PTS) (C. Payne 2 AST),"[201572, 1626166]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,26.52,Made,5.0,,,,,C. Payne,1626166.0,2.0,,,,,,,,
229,PT05M41.00S,2024-01-04T00:51:57.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201572,,,1610612754,45,50,2024-01-04T00:52:11Z,2260000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Turner 2 FT),"[201572, 1626167]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,1.0,0.0,Turner,1626167.0,,,,
231,PT05M41.00S,2024-01-04T00:52:20.7Z,2,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,45,50,2024-01-04T00:52:20Z,2280000,False,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
232,PT05M41.00S,2024-01-04T00:52:20.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,45,50,2024-01-04T00:52:20Z,2290000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,231.0,,,,,,,,,,,,,,
233,PT05M41.00S,2024-01-04T00:52:21.4Z,2,REGULAR,substitution,out,[],1626171,,,1610612754,45,50,2024-01-04T00:52:38Z,2300000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M41.00S,2024-01-04T00:52:21.4Z,2,REGULAR,substitution,out,[],1626166,,,1610612754,45,50,2024-01-04T00:52:38Z,2310000,False,,,0,,SUB out: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M41.00S,2024-01-04T00:52:21.4Z,2,REGULAR,substitution,out,[],1641748,,,1610612754,45,50,2024-01-04T00:52:38Z,2320000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M41.00S,2024-01-04T00:52:21.4Z,2,REGULAR,substitution,in,[],203081,,,1610612754,45,50,2024-01-04T00:52:38Z,2330000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M41.00S,2024-01-04T00:52:21.4Z,2,REGULAR,substitution,in,[],1627736,,,1610612754,45,50,2024-01-04T00:52:38Z,2340000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M41.00S,2024-01-04T00:52:21.4Z,2,REGULAR,substitution,in,[],203507,,,1610612754,45,50,2024-01-04T00:52:38Z,2350000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M41.00S,2024-01-04T00:52:20.7Z,2,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,45,50,2024-01-04T00:52:48Z,2360000,False,,,0,,MISS M. Turner Free Throw 2 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
240,PT05M39.00S,2024-01-04T00:52:22.7Z,2,REGULAR,rebound,offensive,[],1630167,,,1610612754,45,50,2024-01-04T00:52:48Z,2370000,False,,,0,,O. Toppin REBOUND (Off:2 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,239.0,3.0,1.0,2.0,,,,,,,,,,,
241,PT05M39.00S,2024-01-04T00:52:47.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630167,5.590000152587891,50.0,1610612754,47,50,2024-01-04T00:52:47Z,2380000,False,0.0,0.0,1,left,O. Toppin tip DUNK (7 PTS),[1630167],1610612754.0,IND,tip,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,,,0.0,Made,7.0,,,,,,,,,,,,,,,
242,PT05M17.00S,2024-01-04T00:53:08.9Z,2,REGULAR,2pt,Jump Shot,[],203081,90.48948751642575,22.30392156862745,1610612749,47,50,2024-01-04T00:53:14Z,2390000,False,-138.0,37.0,1,right,MISS D. Lillard 14' step back Shot,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,,,14.33,Missed,,,,,,,,,,,,,,,,
243,PT05M13.00S,2024-01-04T00:53:12.9Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,47,50,2024-01-04T00:53:14Z,2400000,False,,,0,,M. Turner REBOUND (Off:0 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,,,,,,242.0,5.0,5.0,0.0,,,,,,,,,,,
244,PT05M02.00S,2024-01-04T00:53:24.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,6.258212877792378,54.65686274509803,1610612754,49,50,2024-01-04T00:53:29Z,2410000,False,-23.0,6.0,1,left,O. Toppin reverse Layup (9 PTS) (T. Haliburton 4 AST),"[1630167, 1630169]",1610612754.0,IND,reverse,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,2.41,Made,9.0,,,,,T. Haliburton,1630169.0,4.0,,,,,,,,
246,PT05M02.00S,2024-01-04T00:53:28.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612749,49,50,2024-01-04T00:53:28Z,2430000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M53.00S,2024-01-04T00:55:06.6Z,2,REGULAR,turnover,lost ball,[],203114,,,1610612749,49,50,2024-01-04T00:55:11Z,2440000,False,,,0,,K. Middleton lost ball TURNOVER (2 TO),"[203114, 1630174]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,2.0,,,,,,,,,,,,,,,Nesmith,1630174.0,,
248,PT04M53.00S,2024-01-04T00:55:06.6Z,2,REGULAR,steal,,[],1630174,,,1610612754,49,50,2024-01-04T00:55:08Z,2450000,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
249,PT04M51.00S,2024-01-04T00:55:09.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630174,6.258212877792378,49.01960784313725,1610612754,51,50,2024-01-04T00:55:14Z,2460000,False,5.0,6.0,1,left,A. Nesmith running DUNK (2 PTS),[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,0.8,Made,2.0,,,,,,,,,,,,,,,
250,PT04M36.00S,2024-01-04T00:55:24.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,79.97700394218134,45.588235294117645,1610612749,51,52,2024-01-04T00:55:48Z,2470000,False,-22.0,136.0,1,right,G. Antetokounmpo 13' pullup Jump Shot (7 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,13.75,Made,7.0,,,,,,,,,,,,,,,
251,PT04M36.00S,2024-01-04T00:55:28.6Z,2,REGULAR,foul,personal,['1freethrow'],1630167,,,1610612749,51,52,2024-01-04T00:55:33Z,2480000,False,,,0,,O. Toppin shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1630167, 203507]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,1628168.0,,,,,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,,,
253,PT04M36.00S,2024-01-04T00:56:05.0Z,2,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,51,53,2024-01-04T00:56:05Z,2500000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (8 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
254,PT04M25.00S,2024-01-04T00:56:22.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,6.389618922470433,55.14705882352941,1610612754,51,53,2024-01-04T00:56:26Z,2510000,False,-26.0,8.0,1,left,MISS O. Toppin driving finger roll Layup,[1630167],1610612754.0,IND,driving finger roll,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,2.68,Missed,,,,,,,,,,,,,,,,
255,PT04M22.00S,2024-01-04T00:56:25.0Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,51,53,2024-01-04T00:56:26Z,2520000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,254.0,2.0,2.0,0.0,,,,,,,,,,,
257,PT04M15.00S,2024-01-04T00:56:45.9Z,2,REGULAR,turnover,bad pass,[],203081,,,1610612749,51,53,2024-01-04T00:56:49Z,2540000,False,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 1630174]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,,,,,,,,Nesmith,1630174.0,,
258,PT04M15.00S,2024-01-04T00:56:45.9Z,2,REGULAR,steal,,[],1630174,,,1610612754,51,53,2024-01-04T00:56:47Z,2550000,False,,,0,,A. Nesmith STEAL (2 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
259,PT04M00.00S,2024-01-04T00:57:00.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628971,13.091327201051248,63.970588235294116,1610612754,53,53,2024-01-04T01:05:27Z,2560000,False,-70.0,71.0,1,left,B. Brown 9' driving floating Jump Shot (4 PTS) (O. Toppin 3 AST),"[1628971, 1630167]",1610612754.0,IND,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,9.93,Made,4.0,,,,,O. Toppin,1630167.0,3.0,,,,,,,,
261,PT03M45.00S,2024-01-04T00:57:14.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.11760840998686,55.63725490196079,1610612749,53,55,2024-01-04T00:57:18Z,2580000,False,28.0,12.0,1,right,G. Antetokounmpo driving reverse Layup (10 PTS),[203507],1610612749.0,MIL,driving reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,3.07,Made,10.0,,,,,,,,,,,,,,,
262,PT03M34.00S,2024-01-04T00:57:25.7Z,2,REGULAR,3pt,Jump Shot,[],1626167,31.882391590013142,73.0392156862745,1610612754,53,55,2024-01-04T00:57:30Z,2590000,False,-115.0,247.0,1,left,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,27.27,Missed,,,,,,,,,,,,,,,,
263,PT03M31.00S,2024-01-04T00:57:28.7Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,53,55,2024-01-04T00:57:30Z,2600000,False,,,0,,K. Middleton REBOUND (Off:1 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,262.0,4.0,3.0,1.0,,,,,,,,,,,
264,PT03M18.00S,2024-01-04T00:57:41.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,91.5407358738502,52.20588235294118,1610612749,53,57,2024-01-04T00:57:47Z,2610000,False,11.0,27.0,1,right,M. Beasley driving finger roll Layup (8 PTS) (K. Middleton 4 AST),"[1627736, 203114]",1610612749.0,MIL,driving finger roll,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,2.92,Made,8.0,,,,,K. Middleton,203114.0,4.0,,,,,,,,
265,PT03M08.00S,2024-01-04T00:57:54.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201572,,,1610612754,53,57,2024-01-04T00:58:01Z,2620000,False,,,0,,B. Lopez shooting personal FOUL (2 PF) (Turner 2 FT),"[201572, 1626167]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1628168.0,,,,,,,,,,,,2.0,0.0,Turner,1626167.0,,,,
