actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
86,PT05M24.00S,2026-01-24T02:57:03.0Z,1,REGULAR,turnover,bad pass,[],203507,,,1610612749,12,12,2026-01-24T02:57:10Z,840000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (2 TO),"[203507, 203932]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,Gordon,203932.0,,,,,,
87,PT05M24.00S,2026-01-24T02:57:03.0Z,1,REGULAR,steal,,[],203932,,,1610612743,12,12,2026-01-24T03:09:07Z,850000,False,,,0,,A. Gordon STEAL (2 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
88,PT05M19.00S,2026-01-24T02:57:09.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1642461,6.652431011826544,48.529411764705884,1610612743,12,14,2026-01-24T02:57:31Z,860000,False,7.0,10.0,1,left,S. Jones running Layup (2 PTS) (A. Gordon 2 AST),"[1642461, 203932]",1610612743.0,DEN,running,,,Jones,S. Jones,,,,,,Restricted Area,0-8 Center,1.24,Made,2.0,A. Gordon,203932.0,2.0,,,,,,,,,,,,,
90,PT05M19.00S,2026-01-24T02:57:16.8Z,1,REGULAR,violation,defensive goaltending,[],203507,,,1610612743,12,14,2026-01-24T02:57:31Z,880000,False,,,0,,G. Antetokounmpo defensive goaltending VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,203591.0,,,,,,,,,,,,,,,,,,,,,
91,PT05M02.00S,2026-01-24T02:57:48.2Z,1,REGULAR,3pt,Jump Shot,[],203914,90.75229960578186,2.696078431372549,1610612749,12,14,2026-01-24T02:57:53Z,890000,False,-237.0,34.0,1,right,MISS G. Harris 3PT,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,Left Corner 3,24+ Left,23.9,Missed,,,,,,,,,,,,,,,,,
92,PT04M59.00S,2026-01-24T02:57:51.2Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,12,14,2026-01-24T02:57:53Z,900000,False,,,0,,A. Gordon REBOUND (Off:0 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Left Corner 3,24+ Left,,,,,,,91.0,3.0,3.0,0.0,,,,,,,,,
93,PT04M37.00S,2026-01-24T02:58:13.2Z,1,REGULAR,2pt,Jump Shot,[],203932,23.73521681997372,29.411764705882355,1610612743,12,14,2026-01-24T02:58:17Z,910000,False,103.0,171.0,1,left,MISS A. Gordon 19' step back Shot,[203932],1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,,Mid-Range,16-24 Right Center,19.92,Missed,,,,,,,,,,,,,,,,,
94,PT04M35.00S,2026-01-24T02:58:16.6Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,12,14,2026-01-24T02:58:16Z,920000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Mid-Range,16-24 Right Center,,,,,,,93.0,2.0,2.0,0.0,,,,,,,,,
95,PT04M35.00S,2026-01-24T02:58:24.7Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612749,12,14,2026-01-24T02:59:03Z,930000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,1193.0,,,,,,,,,,,,,,,,,,,,,
96,PT04M25.00S,2026-01-24T02:59:01.0Z,1,REGULAR,2pt,Jump Shot,[],1631157,75.3777923784494,46.07843137254902,1610612749,12,14,2026-01-24T03:01:11Z,940000,False,-20.0,179.0,1,right,MISS R. Rollins 18' pullup Shot,[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,,Mid-Range,16-24 Center,18.0,Missed,,,,,,,,,,,,,,,,,
97,PT04M21.00S,2026-01-24T02:59:04.4Z,1,REGULAR,rebound,offensive,[],203914,,,1610612749,12,14,2026-01-24T02:59:04Z,950000,False,,,0,,G. Harris REBOUND (Off:2 Def:0),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,Mid-Range,16-24 Center,,,,,,,96.0,2.0,0.0,2.0,,,,,,,,,
98,PT04M19.00S,2026-01-24T02:59:06.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629599,76.16622864651774,5.392156862745098,1610612749,12,14,2026-01-24T02:59:11Z,960000,False,-223.0,172.0,1,right,MISS A. Coffey 28' 3PT,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,Above the Break 3,24+ Left Center,28.13,Missed,,,,,,,,,,,,,,,,,
99,PT04M16.00S,2026-01-24T02:59:09.2Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,12,14,2026-01-24T02:59:11Z,970000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:3),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Above the Break 3,24+ Left Center,,,,,,,98.0,3.0,3.0,0.0,,,,,,,,,
100,PT03M59.00S,2026-01-24T02:59:26.8Z,1,REGULAR,3pt,Jump Shot,[],1630192,20.893561103810775,89.48376225490196,1610612743,12,14,2026-01-24T02:59:38Z,980000,False,-197.0,144.0,1,left,MISS Z. Nnaji 24' 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Above the Break 3,24+ Left Center,24.43,Missed,,,,,,,,,,,,,,,,,
101,PT03M57.00S,2026-01-24T02:59:28.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,12,14,2026-01-24T02:59:38Z,990000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,100.0,,,,,,,,,,,,
103,PT03M57.00S,2026-01-24T02:59:34.7Z,1,REGULAR,substitution,out,[],1631157,,,1610612749,12,14,2026-01-24T02:59:48Z,1010000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M57.00S,2026-01-24T02:59:34.7Z,1,REGULAR,substitution,out,[],203507,,,1610612749,12,14,2026-01-24T02:59:48Z,1020000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M57.00S,2026-01-24T02:59:34.7Z,1,REGULAR,substitution,out,[],1629618,,,1610612749,12,14,2026-01-24T02:59:48Z,1030000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M57.00S,2026-01-24T02:59:34.7Z,1,REGULAR,substitution,in,[],1630175,,,1610612749,12,14,2026-01-24T02:59:48Z,1040000,False,,,0,,SUB in: C. Anthony,[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M57.00S,2026-01-24T02:59:34.7Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,12,14,2026-01-24T02:59:48Z,1050000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M57.00S,2026-01-24T02:59:34.7Z,1,REGULAR,substitution,in,[],1628971,,,1610612749,12,14,2026-01-24T02:59:48Z,1060000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M43.00S,2026-01-24T03:00:10.2Z,1,REGULAR,turnover,bad pass,[],1626167,,,1610612749,12,14,2026-01-24T03:00:15Z,1070000,False,,,0,,M. Turner bad pass TURNOVER (1 TO),"[1626167, 1628971]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Brown,1628971.0,,,,,,
110,PT03M43.00S,2026-01-24T03:00:10.2Z,1,REGULAR,steal,,[],1628971,,,1610612743,12,14,2026-01-24T03:00:13Z,1080000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
111,PT03M39.00S,2026-01-24T03:00:13.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,5.863994743758213,51.225490196078425,1610612743,12,16,2026-01-24T03:00:19Z,1090000,False,-6.0,3.0,1,left,B. Brown running Layup (2 PTS),[1628971],1610612743.0,DEN,running,,,Brown,B. Brown,,,,,,Restricted Area,0-8 Center,0.66,Made,2.0,,,,,,,,,,,,,,,,
112,PT03M27.00S,2026-01-24T03:00:27.1Z,1,REGULAR,turnover,bad pass,[],1630175,,,1610612749,12,16,2026-01-24T03:00:32Z,1100000,False,,,0,,C. Anthony bad pass TURNOVER (1 TO),"[1630175, 1642461]",1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Jones,1642461.0,,,,,,
113,PT03M27.00S,2026-01-24T03:00:27.1Z,1,REGULAR,steal,,[],1642461,,,1610612743,12,16,2026-01-24T03:00:29Z,1110000,False,,,0,,S. Jones STEAL (1 STL),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
114,PT03M24.00S,2026-01-24T03:00:30.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,7.5722733245729295,48.529411764705884,1610612743,12,18,2026-01-24T03:00:36Z,1120000,False,7.0,19.0,1,left,B. Brown running Layup (4 PTS) (S. Jones 1 AST),"[1628971, 1642461]",1610612743.0,DEN,running,,,Brown,B. Brown,,,,,,Restricted Area,0-8 Center,2.01,Made,4.0,S. Jones,1642461.0,1.0,,,,,,,,,,,,,
116,PT03M24.00S,2026-01-24T03:00:38.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,12,18,2026-01-24T03:00:38Z,1140000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M24.00S,2026-01-24T03:02:58.8Z,1,REGULAR,substitution,out,[],1626167,,,1610612749,12,18,2026-01-24T03:03:05Z,1150000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M24.00S,2026-01-24T03:02:58.8Z,1,REGULAR,substitution,in,[],1631250,,,1610612749,12,18,2026-01-24T03:03:05Z,1160000,False,,,0,,SUB in: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M24.00S,2026-01-24T03:03:19.4Z,1,REGULAR,substitution,out,[],203914,,,1610612749,12,18,2026-01-24T03:03:24Z,1170000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M24.00S,2026-01-24T03:03:19.4Z,1,REGULAR,substitution,in,[],1628398,,,1610612749,12,18,2026-01-24T03:03:24Z,1180000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M24.00S,2026-01-24T03:03:30.2Z,1,REGULAR,substitution,out,[],203932,,,1610612749,12,18,2026-01-24T03:03:43Z,1190000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M24.00S,2026-01-24T03:03:30.2Z,1,REGULAR,substitution,in,[],1641816,,,1610612749,12,18,2026-01-24T03:03:43Z,1200000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M05.00S,2026-01-24T03:04:19.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,93.11760840998686,49.26470588235294,1610612749,14,18,2026-01-24T03:04:25Z,1210000,False,-4.0,12.0,1,right,A. Coffey driving Layup (2 PTS) (C. Anthony 1 AST),"[1629599, 1630175]",1610612749.0,MIL,driving,,,Coffey,A. Coffey,,,,,,Restricted Area,0-8 Center,1.27,Made,2.0,C. Anthony,1630175.0,1.0,,,,,,,,,,,,,
125,PT02M48.00S,2026-01-24T03:04:37.1Z,1,REGULAR,2pt,Hook,[],203501,3.892904073587385,29.901960784313726,1610612743,14,18,2026-01-24T03:04:41Z,1230000,False,100.0,-16.0,1,left,MISS T. Hardaway Jr. 10' turnaround Hook,[203501],1610612743.0,DEN,turnaround,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,Mid-Range,8-16 Right,10.17,Missed,,,,,,,,,,,,,,,,,
126,PT02M44.00S,2026-01-24T03:04:41.1Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,14,18,2026-01-24T03:04:41Z,1240000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Mid-Range,8-16 Right,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,
127,PT02M27.00S,2026-01-24T03:04:57.3Z,1,REGULAR,3pt,Jump Shot,[],1630175,70.48086399474376,26.49356617647059,1610612749,17,18,2026-01-24T03:05:04Z,1250000,False,-118.0,225.0,1,right,C. Anthony 25' 3PT  (3 PTS) (K. Kuzma 1 AST),"[1630175, 1628398]",1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,Above the Break 3,24+ Left Center,25.38,Made,3.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,
129,PT02M02.00S,2026-01-24T03:05:22.7Z,1,REGULAR,3pt,Jump Shot,[],1641816,30.436925098554536,70.34313725490196,1610612743,17,18,2026-01-24T03:05:27Z,1270000,False,-102.0,234.0,1,left,MISS H. Tyson 25' 3PT,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,
130,PT01M59.00S,2026-01-24T03:05:25.7Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,17,18,2026-01-24T03:05:27Z,1280000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Above the Break 3,24+ Left Center,,,,,,,129.0,2.0,2.0,0.0,,,,,,,,,
131,PT01M37.00S,2026-01-24T03:05:49.9Z,1,REGULAR,2pt,Jump Shot,[],1629599,80.6833114323259,80.90533088235294,1610612749,17,18,2026-01-24T03:07:10Z,1290000,False,155.0,129.0,1,right,MISS A. Coffey 20' pullup Shot,[1629599],1610612749.0,MIL,pullup,,,Coffey,A. Coffey,,,,,,Mid-Range,16-24 Right Center,20.13,Missed,,,,,,,,,,,,,,,,,
132,PT01M37.00S,2026-01-24T03:05:49.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,17,18,2026-01-24T03:06:58Z,1300000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,131.0,,,,,,,,,,,,
133,PT01M37.00S,2026-01-24T03:06:01.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612749,17,18,2026-01-24T03:06:11Z,1310000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,200832.0,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
134,PT01M21.00S,2026-01-24T03:06:18.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203501,9.017739816031538,50.73529411764706,1610612743,17,18,2026-01-24T03:06:28Z,1320000,False,-4.0,32.0,1,left,MISS T. Hardaway Jr. turnaround Shot,[203501],1610612743.0,DEN,turnaround,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,
135,PT01M18.00S,2026-01-24T03:06:21.9Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,17,18,2026-01-24T03:06:21Z,1330000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Restricted Area,0-8 Center,,,,,,,134.0,3.0,3.0,0.0,,,,,,,,,
136,PT01M11.00S,2026-01-24T03:06:28.8Z,1,REGULAR,3pt,Jump Shot,[],1631250,83.78777923784494,2.450980392156863,1610612749,17,18,2026-01-24T03:06:33Z,1340000,False,-238.0,100.0,1,right,MISS P. Nance 25' 3PT,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,
137,PT01M08.00S,2026-01-24T03:06:31.8Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,17,18,2026-01-24T03:06:33Z,1350000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:4),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Above the Break 3,24+ Left Center,,,,,,,136.0,4.0,4.0,0.0,,,,,,,,,
139,PT01M03.00S,2026-01-24T03:06:49.3Z,1,REGULAR,substitution,out,[],1630192,,,1610612743,17,18,2026-01-24T03:06:54Z,1370000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M03.00S,2026-01-24T03:06:49.3Z,1,REGULAR,substitution,in,[],1641747,,,1610612743,17,18,2026-01-24T03:06:54Z,1380000,False,,,0,,SUB in: D. Holmes II,[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M01.00S,2026-01-24T03:07:07.1Z,1,REGULAR,foul,personal,[],1629599,,,1610612743,17,18,2026-01-24T03:07:19Z,1390000,False,,,0,,A. Coffey personal FOUL (1 PF),"[1629599, 203501]",1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,200832.0,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,0.0,Hardaway Jr.,203501.0
143,PT00M52.30S,2026-01-24T03:07:41.7Z,1,REGULAR,3pt,Jump Shot,[],1641747,21.472568988173457,88.99356617647058,1610612743,17,21,2026-01-24T03:07:51Z,1410000,False,-195.0,149.0,1,left,D. Holmes II 24' 3PT  (3 PTS) (H. Tyson 1 AST),"[1641747, 1641816]",1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,Above the Break 3,24+ Left Center,24.56,Made,3.0,H. Tyson,1641816.0,1.0,,,,,,,,,,,,,
145,PT00M38.40S,2026-01-24T03:07:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,84.97043363994744,58.08823529411765,1610612749,19,21,2026-01-24T03:08:02Z,1430000,False,40.0,89.0,1,right,C. Anthony 9' driving finger roll Layup (5 PTS),[1630175],1610612749.0,MIL,driving finger roll,,,Anthony,C. Anthony,,,,,,In The Paint (Non-RA),8-16 Center,9.76,Made,5.0,,,,,,,,,,,,,,,,
146,PT00M22.60S,2026-01-24T03:08:16.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,7.5722733245729295,41.911764705882355,1610612743,19,21,2026-01-24T03:08:23Z,1440000,False,40.0,19.0,1,left,MISS B. Brown driving finger roll Layup - blocked,"[1628971, 1631250]",1610612743.0,DEN,driving finger roll,,,Brown,B. Brown,,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,Nance,1631250.0,,,,
147,PT00M22.60S,2026-01-24T03:08:16.3Z,1,REGULAR,block,,[],1631250,,,1610612743,19,21,2026-01-24T03:08:20Z,1450000,False,,,0,,P. Nance BLOCK (1 BLK),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
148,PT00M22.60S,2026-01-24T03:08:16.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,19,21,2026-01-24T03:08:23Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,146.0,,,,,,,,,,,,
150,PT00M20.60S,2026-01-24T03:08:31.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203501,5.732588699080158,95.58823529411765,1610612743,19,21,2026-01-24T03:08:37Z,1480000,False,-228.0,1.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,
151,PT00M17.10S,2026-01-24T03:08:35.1Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,19,21,2026-01-24T03:08:35Z,1490000,False,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Left Corner 3,24+ Left,,,,,,,150.0,4.0,4.0,0.0,,,,,,,,,
152,PT00M05.70S,2026-01-24T03:08:49.2Z,1,REGULAR,foul,personal,[],1641816,,,1610612749,19,21,2026-01-24T03:08:56Z,1500000,False,,,0,,H. Tyson personal FOUL (1 PF),"[1641816, 1628398]",1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,203591.0,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,0.0,Kuzma,1628398.0
154,PT00M01.60S,2026-01-24T03:09:16.2Z,1,REGULAR,2pt,Jump Shot,[],1630175,80.57243758212877,71.34650735294117,1610612749,21,21,2026-01-24T03:09:27Z,1520000,False,107.0,130.0,1,right,C. Anthony 16' pullup Jump Shot (7 PTS) (K. Kuzma 2 AST),"[1630175, 1628398]",1610612749.0,MIL,pullup,,,Anthony,C. Anthony,,,,,,Mid-Range,16-24 Right Center,16.83,Made,7.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,,,,
155,PT00M00.00S,2026-01-24T03:09:34.6Z,1,REGULAR,period,end,[],0,,,1610612743,21,21,2026-01-24T03:09:34Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2026-01-24T03:12:01.7Z,2,REGULAR,substitution,out,['startperiod'],1642461,,,1610612743,21,21,2026-01-24T03:12:44Z,1540000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2026-01-24T03:12:01.7Z,2,REGULAR,substitution,in,['startperiod'],1642938,,,1610612743,21,21,2026-01-24T03:12:44Z,1550000,False,,,0,,SUB in: C. Jones,[1642938],1610612743.0,DEN,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2026-01-24T03:12:59.8Z,2,REGULAR,period,start,[],0,,,1610612743,21,21,2026-01-24T03:12:59Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M34.00S,2026-01-24T03:13:24.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,7.178055190538765,49.50980392156863,1610612743,21,23,2026-01-24T03:13:29Z,1570000,False,2.0,15.0,1,left,B. Brown driving Layup (6 PTS) (H. Tyson 2 AST),"[1628971, 1641816]",1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,,Restricted Area,0-8 Center,1.52,Made,6.0,H. Tyson,1641816.0,2.0,,,,,,,,,,,,,
162,PT11M21.00S,2026-01-24T03:13:39.2Z,2,REGULAR,3pt,Jump Shot,[],1626171,70.12155059132719,20.588235294117645,1610612749,21,23,2026-01-24T03:14:18Z,1590000,False,-147.0,228.0,1,right,MISS B. Portis 27' pullup 3PT,[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,,Above the Break 3,24+ Left Center,27.17,Missed,,,,,,,,,,,,,,,,,
163,PT11M19.00S,2026-01-24T03:13:41.2Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612749,21,23,2026-01-24T03:14:18Z,1600000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:3),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,Above the Break 3,24+ Left Center,,,,,,,162.0,4.0,3.0,1.0,,,,,,,,,
164,PT11M18.00S,2026-01-24T03:13:44.7Z,2,REGULAR,foul,personal,['2freethrow'],1642938,,,1610612749,21,23,2026-01-24T03:14:11Z,1610000,False,,,0,,C. Jones shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1642938, 1628398]",1610612743.0,DEN,shooting,,,Jones,C. Jones,,,,,1193.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Kuzma,1628398.0
166,PT11M18.00S,2026-01-24T03:14:12.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628398,,,1610612749,21,23,2026-01-24T03:14:53Z,1630000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
167,PT11M18.00S,2026-01-24T03:14:12.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,21,23,2026-01-24T03:14:53Z,1640000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,166.0,,,,,,,,,,,,
168,PT11M18.00S,2026-01-24T03:14:12.4Z,2,REGULAR,violation,lane,[],1628971,,,1610612749,21,23,2026-01-24T03:14:53Z,1650000,False,,,0,,B. Brown lane VIOLATION,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M18.00S,2026-01-24T03:14:12.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628398,,,1610612749,21,23,2026-01-24T03:14:53Z,1660000,False,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
170,PT11M13.00S,2026-01-24T03:14:17.4Z,2,REGULAR,rebound,offensive,[],1631250,,,1610612749,21,23,2026-01-24T03:14:53Z,1670000,False,,,0,,P. Nance REBOUND (Off:1 Def:0),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,169.0,1.0,0.0,1.0,,,,,,,,,
