actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
86,PT04M53.00S,2025-12-19T01:24:47.9Z,1,REGULAR,rebound,defensive,[],1642867,,,1610612761,12,17,2025-12-19T01:24:56Z,850000,False,,,0,,C. Murray-Boyles REBOUND (Off:0 Def:2),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,85.0,2.0,2.0,0.0,,,,,,,,,,
87,PT04M51.00S,2025-12-19T01:24:48.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630572,7.966491458607096,50.0,1610612761,12,19,2025-12-19T01:42:16Z,860000,False,0.0,22.0,1,left,S. Mamukelashvili running Layup (7 PTS) (J. Shead 2 AST),"[1630572, 1642347]",1610612761.0,TOR,running,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,2.24,Made,7.0,J. Shead,1642347.0,2.0,,,,,,,,,,,,,,
88,PT04M39.00S,2025-12-19T01:25:00.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,80.1084099868594,47.05882352941176,1610612749,14,19,2025-12-19T01:25:12Z,870000,False,-15.0,134.0,1,right,M. Turner 13' Jump Shot (9 PTS) (K. Porter Jr. 3 AST),"[1626167, 1629645]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,13.53,Made,9.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,,,,,,
90,PT04M29.00S,2025-12-19T01:25:11.7Z,1,REGULAR,turnover,bad pass,[],1642347,,,1610612761,14,19,2025-12-19T01:25:20Z,890000,False,,,0,,J. Shead bad pass TURNOVER (1 TO),"[1642347, 1629645]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,Porter Jr.,1629645.0,,,,
91,PT04M29.00S,2025-12-19T01:25:11.7Z,1,REGULAR,steal,,[],1629645,,,1610612749,14,19,2025-12-19T01:25:14Z,900000,False,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
92,PT04M24.00S,2025-12-19T01:25:16.4Z,1,REGULAR,turnover,lost ball,[],1629645,,,1610612749,14,19,2025-12-19T01:25:22Z,910000,False,,,0,,K. Porter Jr. lost ball TURNOVER (2 TO),"[1629645, 1627742]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2.0,Ingram,1627742.0,,,,
93,PT04M24.00S,2025-12-19T01:25:16.4Z,1,REGULAR,steal,,[],1627742,,,1610612761,14,19,2025-12-19T01:25:21Z,920000,False,,,0,,B. Ingram STEAL (1 STL),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
95,PT04M20.00S,2025-12-19T01:25:34.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,14,19,2025-12-19T01:25:34Z,940000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M20.00S,2025-12-19T01:27:53.5Z,1,REGULAR,substitution,out,[],1629645,,,1610612761,14,19,2025-12-19T01:28:25Z,950000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M20.00S,2025-12-19T01:27:53.5Z,1,REGULAR,substitution,out,[],1630572,,,1610612761,14,19,2025-12-19T01:28:25Z,960000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M20.00S,2025-12-19T01:27:53.5Z,1,REGULAR,substitution,in,[],203914,,,1610612761,14,19,2025-12-19T01:28:25Z,970000,False,,,0,,SUB in: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M20.00S,2025-12-19T01:27:53.5Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,14,19,2025-12-19T01:28:25Z,980000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M15.00S,2025-12-19T01:28:38.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627742,7.046649145860711,96.07843137254902,1610612761,14,22,2025-12-19T01:28:43Z,990000,False,-230.0,14.0,1,left,B. Ingram 3PT  (9 PTS) (J. Shead 3 AST),"[1627742, 1642347]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,23.08,Made,9.0,J. Shead,1642347.0,3.0,,,,,,,,,,,,,,
102,PT03M59.00S,2025-12-19T01:28:56.4Z,1,REGULAR,foul,personal,['2freethrow'],1642867,,,1610612749,14,22,2025-12-19T01:29:09Z,1010000,False,,,0,,C. Murray-Boyles shooting personal FOUL (2 PF) (Portis 2 FT),"[1642867, 1626171]",1610612761.0,TOR,shooting,,,Murray-Boyles,C. Murray-Boyles,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1628953.0,,,,2.0,0.0,Portis,1626171.0
104,PT03M59.00S,2025-12-19T01:29:21.6Z,1,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,15,22,2025-12-19T01:29:21Z,1030000,False,,,0,,B. Portis Free Throw 1 of 2 (1 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
105,PT03M59.00S,2025-12-19T01:29:38.5Z,1,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,16,22,2025-12-19T01:29:38Z,1040000,False,,,0,,B. Portis Free Throw 2 of 2 (2 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
106,PT03M37.00S,2025-12-19T01:30:06.9Z,1,REGULAR,2pt,Jump Shot,[],1630567,4.418528252299605,78.67647058823529,1610612761,16,24,2025-12-19T01:30:12Z,1050000,False,-143.0,-11.0,1,left,S. Barnes 14' turnaround Jump Shot (4 PTS) (J. Shead 4 AST),"[1630567, 1642347]",1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,14.38,Made,4.0,J. Shead,1642347.0,4.0,,,,,,,,,,,,,,
108,PT03M27.00S,2025-12-19T01:30:16.9Z,1,REGULAR,turnover,lost ball,[],1631157,,,1610612749,16,24,2025-12-19T01:30:32Z,1070000,False,,,0,,R. Rollins lost ball TURNOVER (1 TO),"[1631157, 1627742]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,Ingram,1627742.0,,,,
109,PT03M27.00S,2025-12-19T01:30:16.9Z,1,REGULAR,steal,,[],1627742,,,1610612761,16,24,2025-12-19T01:30:20Z,1080000,False,,,0,,B. Ingram STEAL (2 STL),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
110,PT03M27.00S,2025-12-19T01:30:22.6Z,1,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612761,16,24,2025-12-19T01:30:39Z,1090000,False,,,0,,B. Ingram step out-of-bounds TURNOVER (3 TO),[1627742],1610612761.0,TOR,step,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1628168.0,3.0,,,,,,
111,PT03M27.00S,2025-12-19T01:30:31.5Z,1,REGULAR,substitution,out,[],1627742,,,1610612749,16,24,2025-12-19T01:30:36Z,1100000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M27.00S,2025-12-19T01:30:31.5Z,1,REGULAR,substitution,in,[],1642266,,,1610612749,16,24,2025-12-19T01:30:36Z,1110000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M18.00S,2025-12-19T01:30:52.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631157,89.04402102496715,58.333333333333336,1610612749,16,24,2025-12-19T01:30:58Z,1120000,False,42.0,50.0,1,right,MISS R. Rollins 6' driving Layup,[1631157],1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,,,,,,,,,,
114,PT03M15.00S,2025-12-19T01:30:55.4Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612749,16,24,2025-12-19T01:30:58Z,1130000,False,,,0,,M. Turner REBOUND (Off:2 Def:0),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,113.0,2.0,0.0,2.0,,,,,,,,,,
115,PT03M15.00S,2025-12-19T01:30:55.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626167,89.43823915900131,56.127450980392155,1610612749,16,24,2025-12-19T01:31:01Z,1140000,False,31.0,47.0,1,right,MISS M. Turner putback Layup - blocked,"[1626167, 1630567]",1610612749.0,MIL,putback,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,Barnes,1630567.0,,,,,,,,
116,PT03M15.00S,2025-12-19T01:30:55.9Z,1,REGULAR,block,,[],1630567,,,1610612749,16,24,2025-12-19T01:30:59Z,1150000,False,,,0,,S. Barnes BLOCK (2 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
117,PT03M15.00S,2025-12-19T01:30:55.9Z,1,REGULAR,rebound,defensive,[],1642347,,,1610612761,16,24,2025-12-19T01:31:01Z,1160000,False,,,0,,J. Shead REBOUND (Off:0 Def:1),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,
118,PT03M07.00S,2025-12-19T01:31:03.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641711,17.16491458607096,46.32352941176471,1610612761,16,24,2025-12-19T01:31:12Z,1170000,False,18.0,109.0,1,left,MISS G. Dick 11' pullup Shot,[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,In The Paint (Non-RA),8-16 Center,11.04,Missed,,,,,,,,,,,,,,,,,,
119,PT03M04.00S,2025-12-19T01:31:06.8Z,1,REGULAR,rebound,defensive,[],203914,,,1610612749,16,24,2025-12-19T01:31:12Z,1180000,False,,,0,,G. Harris REBOUND (Off:0 Def:1),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,
121,PT03M03.00S,2025-12-19T01:31:14.2Z,1,REGULAR,substitution,out,[],1626167,,,1610612749,16,24,2025-12-19T01:31:21Z,1200000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M03.00S,2025-12-19T01:31:14.2Z,1,REGULAR,substitution,out,[],1629018,,,1610612749,16,24,2025-12-19T01:31:21Z,1210000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M03.00S,2025-12-19T01:31:14.2Z,1,REGULAR,substitution,in,[],1630579,,,1610612749,16,24,2025-12-19T01:31:21Z,1220000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M03.00S,2025-12-19T01:31:14.2Z,1,REGULAR,substitution,in,[],1629645,,,1610612749,16,24,2025-12-19T01:31:21Z,1230000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M55.00S,2025-12-19T01:31:34.8Z,1,REGULAR,3pt,Jump Shot,[],1626171,74.37582128777925,14.483762254901961,1610612749,19,24,2025-12-19T01:31:46Z,1240000,False,-178.0,188.0,1,right,B. Portis 25' 3PT  (5 PTS) (K. Porter Jr. 4 AST),"[1626171, 1629645]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,25.89,Made,5.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,,,,,,,
127,PT02M39.00S,2025-12-19T01:31:51.5Z,1,REGULAR,2pt,Jump Shot,[],1642867,23.209592641261498,70.83333333333334,1610612761,19,26,2025-12-19T01:32:01Z,1260000,False,-104.0,166.0,1,left,C. Murray-Boyles 19' Jump Shot (2 PTS) (J. Shead 5 AST),"[1642867, 1642347]",1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Mid-Range,16-24 Left Center,19.57,Made,2.0,J. Shead,1642347.0,5.0,,,,,,,,,,,,,,
129,PT02M31.00S,2025-12-19T01:32:02.9Z,1,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612749,19,26,2025-12-19T01:32:13Z,1280000,False,,,0,,K. Porter Jr. lost ball out-of-bounds TURNOVER (3 TO),[1629645],1610612749.0,MIL,lost ball,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1628168.0,3.0,,,,,,
130,PT02M18.00S,2025-12-19T01:32:25.4Z,1,REGULAR,turnover,bad pass,[],1642347,,,1610612761,19,26,2025-12-19T01:32:34Z,1290000,False,,,0,,J. Shead bad pass TURNOVER (2 TO),"[1642347, 1631157]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2.0,Rollins,1631157.0,,,,
131,PT02M18.00S,2025-12-19T01:32:25.4Z,1,REGULAR,steal,,[],1631157,,,1610612749,19,26,2025-12-19T01:32:28Z,1300000,False,,,0,,R. Rollins STEAL (1 STL),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
132,PT02M12.00S,2025-12-19T01:32:32.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631157,93.64323258869908,50.98039215686274,1610612749,21,26,2025-12-19T01:32:38Z,1310000,False,5.0,7.0,1,right,R. Rollins running Layup (2 PTS),[1631157],1610612749.0,MIL,running,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,0.88,Made,2.0,,,,,,,,,,,,,,,,,
133,PT01M58.00S,2025-12-19T01:32:46.2Z,1,REGULAR,turnover,bad pass,[],1642347,,,1610612761,21,26,2025-12-19T01:32:52Z,1320000,False,,,0,,J. Shead bad pass TURNOVER (3 TO),"[1642347, 203914]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,3.0,Harris,203914.0,,,,
134,PT01M58.00S,2025-12-19T01:32:46.2Z,1,REGULAR,steal,,[],203914,,,1610612749,21,26,2025-12-19T01:32:49Z,1330000,False,,,0,,G. Harris STEAL (1 STL),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
135,PT01M54.00S,2025-12-19T01:32:52.3Z,1,REGULAR,turnover,out-of-bounds,[],1631157,,,1610612749,21,26,2025-12-19T01:33:00Z,1340000,False,,,0,,R. Rollins step out-of-bounds TURNOVER (2 TO),[1631157],1610612749.0,MIL,step,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,200834.0,2.0,,,,,,
136,PT01M40.00S,2025-12-19T01:33:21.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630567,5.469776609724048,48.28431372549019,1610612761,21,28,2025-12-19T01:46:57Z,1350000,False,9.0,-1.0,1,left,S. Barnes driving DUNK (6 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.87,Made,6.0,,,,,,,,,,,,,,,,,
137,PT01M19.00S,2025-12-19T01:33:43.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,87.64783180026281,35.045189950980394,1610612749,23,28,2025-12-19T01:47:37Z,1360000,False,-75.0,64.0,1,right,K. Porter Jr. 9' pullup Jump Shot (2 PTS),[1629645],1610612749.0,MIL,pullup,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,9.82,Made,2.0,,,,,,,,,,,,,,,,,
138,PT01M09.00S,2025-12-19T01:33:53.3Z,1,REGULAR,3pt,Jump Shot,[],1630567,30.831143232588698,75.0,1610612761,23,31,2025-12-19T01:33:59Z,1370000,False,-125.0,237.0,1,left,S. Barnes 26' 3PT  (9 PTS) (J. Shead 6 AST),"[1630567, 1642347]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,26.82,Made,9.0,J. Shead,1642347.0,6.0,,,,,,,,,,,,,,
140,PT00M49.20S,2025-12-19T01:34:12.8Z,1,REGULAR,2pt,Jump Shot,[],1626171,89.50804862023654,14.483762254901961,1610612749,25,31,2025-12-19T01:34:20Z,1390000,False,-178.0,46.0,1,right,B. Portis 18' Jump Shot (7 PTS) (G. Harris 1 AST),"[1626171, 203914]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,18.35,Made,7.0,G. Harris,203914.0,1.0,,,,,,,,,,,,,,
142,PT00M25.60S,2025-12-19T01:34:40.7Z,1,REGULAR,3pt,Jump Shot,[],1642347,21.23850197109067,7.352941176470589,1610612761,25,31,2025-12-19T01:34:46Z,1410000,False,213.0,147.0,1,left,MISS J. Shead 25' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,,
143,PT00M22.30S,2025-12-19T01:34:44.0Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612749,25,31,2025-12-19T01:34:46Z,1420000,False,,,0,,J. Sims REBOUND (Off:0 Def:2),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,,,,142.0,2.0,2.0,0.0,,,,,,,,,,
144,PT00M07.10S,2025-12-19T01:35:01.4Z,1,REGULAR,foul,personal,[],1642266,,,1610612749,25,31,2025-12-19T01:35:21Z,1430000,False,,,0,,J. Walter personal FOUL (1 PF),"[1642266, 1629645]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628953.0,,,,1.0,0.0,Porter Jr.,1629645.0
146,PT00M07.10S,2025-12-19T01:35:10.2Z,1,REGULAR,substitution,out,[],1641711,,,1610612749,25,31,2025-12-19T01:35:19Z,1450000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M07.10S,2025-12-19T01:35:10.2Z,1,REGULAR,substitution,out,[],1642867,,,1610612749,25,31,2025-12-19T01:35:19Z,1460000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M07.10S,2025-12-19T01:35:10.2Z,1,REGULAR,substitution,in,[],1630572,,,1610612749,25,31,2025-12-19T01:35:19Z,1470000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M07.10S,2025-12-19T01:35:10.2Z,1,REGULAR,substitution,in,[],1630534,,,1610612749,25,31,2025-12-19T01:35:19Z,1480000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT00M00.50S,2025-12-19T01:35:23.3Z,1,REGULAR,turnover,lost ball,[],1629645,,,1610612749,25,31,2025-12-19T01:45:24Z,1483750,False,,,0,,K. Porter Jr. lost ball TURNOVER (4 TO),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,4.0,,,,,,
152,PT00M00.50S,2025-12-19T01:35:36.4Z,1,REGULAR,foul,personal,[],1629645,,,1610612761,25,31,2025-12-19T01:45:24Z,1487500,False,,,0,,K. Porter Jr. loose ball personal FOUL (2 PF),"[1629645, 1642266]",1610612749.0,MIL,loose ball,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1628953.0,,,,2.0,0.0,Walter,1642266.0
154,PT00M00.30S,2025-12-19T01:36:05.0Z,1,REGULAR,heave,,['fromturnover'],0,,,1610612761,25,31,2025-12-19T01:39:13Z,1536250,False,,,0,,TOR Heave,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,16-24 Right Center,67.55,,,,,,,,,,,,,,,,,,,
155,PT00M00.30S,2025-12-19T01:36:05.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,25,31,2025-12-19T01:39:02Z,1543125,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,154.0,,,,,,,,,,,,,
156,PT00M00.00S,2025-12-19T01:36:24.6Z,1,REGULAR,period,end,[],0,,,1610612761,25,31,2025-12-19T01:36:24Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-12-19T01:37:41.5Z,2,REGULAR,substitution,out,['startperiod'],1642347,,,1610612761,25,31,2025-12-19T01:38:42Z,1560000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-12-19T01:37:41.5Z,2,REGULAR,substitution,out,['startperiod'],1630534,,,1610612761,25,31,2025-12-19T01:38:42Z,1570000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-12-19T01:37:41.5Z,2,REGULAR,substitution,in,['startperiod'],1630193,,,1610612761,25,31,2025-12-19T01:38:42Z,1580000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-12-19T01:37:41.5Z,2,REGULAR,substitution,in,['startperiod'],1641711,,,1610612761,25,31,2025-12-19T01:38:42Z,1590000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-12-19T01:38:43.3Z,2,REGULAR,period,start,[],0,,,1610612749,25,31,2025-12-19T01:38:43Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M44.00S,2025-12-19T01:38:57.9Z,2,REGULAR,2pt,Jump Shot,[],1629645,82.34231274638634,22.54901960784314,1610612749,27,31,2025-12-19T01:39:10Z,1610000,False,-137.0,113.0,1,right,K. Porter Jr. 17' turnaround fadeaway Jump Shot (4 PTS),[1629645],1610612749.0,MIL,turnaround fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Left Center,17.81,Made,4.0,,,,,,,,,,,,,,,,,
163,PT11M21.00S,2025-12-19T01:39:21.8Z,2,REGULAR,3pt,Jump Shot,[],1641711,29.25427069645204,74.75490196078431,1610612761,27,31,2025-12-19T01:39:27Z,1620000,False,-124.0,222.0,1,left,MISS G. Dick 25' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,25.46,Missed,,,,,,,,,,,,,,,,,,
164,PT11M18.00S,2025-12-19T01:39:24.7Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,27,31,2025-12-19T01:39:24Z,1630000,False,,,0,,S. Barnes REBOUND (Off:2 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,163.0,3.0,1.0,2.0,,,,,,,,,,
166,PT11M12.00S,2025-12-19T01:39:42.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,33.722076215505915,34.55882352941176,1610612761,27,34,2025-12-19T01:39:49Z,1650000,False,77.0,264.0,1,left,S. Barnes 27' 3PT  (12 PTS) (I. Quickley 3 AST),"[1630567, 1630193]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,27.55,Made,12.0,I. Quickley,1630193.0,3.0,,,,,,,,,,,,,,
169,PT10M47.00S,2025-12-19T01:40:07.4Z,2,REGULAR,3pt,Jump Shot,[],1631157,85.89027595269383,3.6764705882352944,1610612749,27,34,2025-12-19T01:40:16Z,1670000,False,-232.0,80.0,1,right,MISS R. Rollins 24' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Left Corner 3,24+ Left,24.51,Missed,,,,,,,,,,,,,,,,,,
170,PT10M39.00S,2025-12-19T01:40:15.4Z,2,REGULAR,rebound,offensive,[],1630579,,,1610612749,27,34,2025-12-19T01:40:15Z,1680000,False,,,0,,J. Sims REBOUND (Off:1 Def:2),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Left Corner 3,24+ Left,,,,,,,169.0,3.0,2.0,1.0,,,,,,,,,,
171,PT10M39.00S,2025-12-19T01:40:16.1Z,2,REGULAR,turnover,bad pass,[],1630579,,,1610612749,27,34,2025-12-19T01:40:21Z,1690000,False,,,0,,J. Sims bad pass TURNOVER (1 TO),"[1630579, 1630567]",1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,Barnes,1630567.0,,,,
172,PT10M39.00S,2025-12-19T01:40:16.1Z,2,REGULAR,steal,,[],1630567,,,1610612761,27,34,2025-12-19T03:44:55Z,1700000,False,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
