actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
81,PT05M03.00S,2026-03-09T00:24:00.2Z,1,REGULAR,turnover,bad pass,[],1628976,,,1610612753,5,11,2026-03-09T00:24:10Z,800000,False,,,0,,W. Carter Jr. bad pass TURNOVER (1 TO),"[1628976, 1631260]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1.0,Green,1631260.0,,,,,,,,,,
82,PT05M03.00S,2026-03-09T00:24:00.2Z,1,REGULAR,steal,,[],1631260,,,1610612749,5,11,2026-03-09T00:24:02Z,810000,False,,,0,,A. Green STEAL (1 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
83,PT04M56.00S,2026-03-09T00:24:07.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631260,27.648653088042053,76.2484681372549,1610612749,5,11,2026-03-09T00:24:14Z,820000,False,-131.0,207.0,1,left,MISS A. Green 24' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,24.54,,,,,,,,,
84,PT04M53.00S,2026-03-09T00:24:10.3Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,5,11,2026-03-09T00:24:14Z,830000,False,,,0,,T. da Silva REBOUND (Off:1 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,83.0,3.0,2.0,1.0,,,,,
85,PT04M38.00S,2026-03-09T00:24:24.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631094,93.51182654402102,50.49019607843137,1610612753,5,13,2026-03-09T00:24:35Z,840000,False,2.0,8.0,1,right,P. Banchero DUNK (4 PTS) (T. da Silva 1 AST),"[1631094, 1641783]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,0.89,,,,,T. da Silva,1641783.0,1.0,,
87,PT04M27.00S,2026-03-09T00:24:35.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,15.850854139290407,46.568627450980394,1610612749,7,13,2026-03-09T00:26:05Z,860000,False,17.0,96.0,1,left,R. Rollins 9' pullup Jump Shot (2 PTS),[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,,,,9.8,,,,,,,,,
88,PT04M08.00S,2026-03-09T00:24:54.6Z,1,REGULAR,3pt,Jump Shot,[],1628975,65.52233902759527,53.67647058823529,1610612753,7,13,2026-03-09T00:25:00Z,870000,False,18.0,272.0,1,right,MISS J. Carter 27' 3PT,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,27.22,,,,,,,,,
89,PT04M05.00S,2026-03-09T00:24:57.6Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,7,13,2026-03-09T00:25:00Z,880000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,88.0,3.0,3.0,0.0,,,,,
90,PT03M54.00S,2026-03-09T00:25:13.3Z,1,REGULAR,foul,personal,[],1641783,,,1610612749,7,13,2026-03-09T00:26:00Z,890000,False,,,0,,T. da Silva personal FOUL (1 PF),"[1641783, 1626171]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,2004.0,1.0,0.0,Portis,1626171.0,,,,,,,,,,,,,,,
92,PT03M54.00S,2026-03-09T00:25:26.1Z,1,REGULAR,substitution,out,[],1631157,,,1610612749,7,13,2026-03-09T00:25:34Z,910000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M54.00S,2026-03-09T00:25:26.1Z,1,REGULAR,substitution,out,[],1631260,,,1610612749,7,13,2026-03-09T00:25:34Z,920000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M54.00S,2026-03-09T00:25:26.1Z,1,REGULAR,substitution,in,[],1629018,,,1610612749,7,13,2026-03-09T00:25:34Z,930000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M54.00S,2026-03-09T00:25:26.1Z,1,REGULAR,substitution,in,[],1631172,,,1610612749,7,13,2026-03-09T00:25:34Z,940000,False,,,0,,SUB in: O. Dieng,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M54.00S,2026-03-09T00:25:36.0Z,1,REGULAR,substitution,out,[],1641783,,,1610612749,7,13,2026-03-09T00:25:40Z,950000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M54.00S,2026-03-09T00:25:36.0Z,1,REGULAR,substitution,in,[],1630217,,,1610612749,7,13,2026-03-09T00:25:40Z,960000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M45.00S,2026-03-09T00:25:58.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631172,10.33180026281209,42.8921568627451,1610612749,7,13,2026-03-09T00:28:53Z,970000,False,36.0,45.0,1,left,MISS O. Dieng driving Layup - blocked,"[1631172, 1628976]",1610612749.0,MIL,driving,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,5.7,,,,,,,,Carter Jr.,1628976.0
99,PT03M45.00S,2026-03-09T00:25:58.1Z,1,REGULAR,block,,[],1628976,,,1610612749,7,13,2026-03-09T00:26:01Z,980000,False,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
100,PT03M43.00S,2026-03-09T00:26:00.1Z,1,REGULAR,rebound,offensive,[],1631172,,,1610612749,7,13,2026-03-09T00:28:53Z,990000,False,,,0,,O. Dieng REBOUND (Off:1 Def:1),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,98.0,2.0,1.0,1.0,,,,,
101,PT03M40.00S,2026-03-09T00:26:05.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1626167,10.775295663600525,71.83670343137256,1610612749,7,13,2026-03-09T00:27:15Z,1000000,False,-109.0,49.0,1,left,MISS M. Turner 11' driving floating Shot,[1626167],1610612749.0,MIL,driving floating,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,11.96,,,,,,,,,
102,PT03M38.00S,2026-03-09T00:26:07.4Z,1,REGULAR,rebound,offensive,[],1629018,,,1610612749,7,13,2026-03-09T00:29:24Z,1010000,False,,,0,,G. Trent Jr. REBOUND (Off:1 Def:0),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,101.0,1.0,0.0,1.0,,,,,
114,PT03M36.00S,2026-03-09T00:26:17.2Z,1,REGULAR,turnover,bad pass,[],1629018,,,1610612749,7,13,2026-03-09T00:30:19Z,1015000,False,,,0,,G. Trent Jr. bad pass TURNOVER (1 TO),"[1629018, 1630217]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,Bane,1630217.0,,,,,,,,,,
115,PT03M36.00S,2026-03-09T00:26:17.2Z,1,REGULAR,steal,,[],1630217,,,1610612753,7,13,2026-03-09T00:34:29Z,1017500,False,,,0,,D. Bane STEAL (3 STL),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
116,PT03M33.00S,2026-03-09T00:26:23.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630217,91.40932982917214,47.30392156862745,1610612753,7,13,2026-03-09T00:30:55Z,1018750,False,-13.0,28.0,1,right,MISS D. Bane running Layup,[1630217],1610612753.0,ORL,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.14,,,,,,,,,
118,PT03M32.00S,2026-03-09T00:26:24.1Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612749,7,13,2026-03-09T00:30:55Z,1019687,False,,,0,,G. Trent Jr. REBOUND (Off:1 Def:1),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,116.0,2.0,1.0,1.0,,,,,
103,PT03M25.00S,2026-03-09T00:26:29.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631250,7.835085413929041,53.431372549019606,1610612749,9,13,2026-03-09T00:33:18Z,1020000,False,-17.0,21.0,1,left,P. Nance cutting DUNK (2 PTS) (B. Portis 1 AST),"[1631250, 1626171]",1610612749.0,MIL,cutting,,,Nance,P. Nance,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,2.72,,,,,B. Portis,1626171.0,1.0,,
105,PT03M10.00S,2026-03-09T00:26:39.8Z,1,REGULAR,foul,technical,['1freethrow'],1631250,,,1610612753,9,13,2026-03-09T00:27:09Z,1040000,False,,,0,,P. Nance defensive-3-second technical FOUL (1 Tech),[1631250],1610612749.0,MIL,defensive-3-second,,,Nance,P. Nance,,,,,In The Paint (Non-RA),0-8 Center,2004.0,0.0,1.0,,,,,,,,,,,,,,,,,
106,PT03M10.00S,2026-03-09T00:27:18.4Z,1,REGULAR,freethrow,1 of 1,[],1630217,,,1610612753,9,14,2026-03-09T00:27:18Z,1050000,False,,,0,,D. Bane technical Free Throw 1 of 1 (3 PTS),[1630217],1610612753.0,ORL,technical,,,Bane,D. Bane,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
157,PT03M03.00S,2026-03-09T00:27:20.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,91.90210249671485,48.529411764705884,1610612753,9,14,2026-03-09T00:36:50Z,1055000,False,-7.0,24.0,1,right,MISS W. Carter Jr. driving Layup - blocked,"[1628976, 1626167]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.47,,,,,,,,Turner,1626167.0
158,PT03M03.00S,2026-03-09T00:27:20.3Z,1,REGULAR,block,,[],1626167,,,1610612753,9,14,2026-03-09T00:36:50Z,1057500,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
159,PT03M03.00S,2026-03-09T00:27:20.3Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,9,14,2026-03-09T00:36:50Z,1058750,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,157.0,3.0,2.0,1.0,,,,,
107,PT02M57.00S,2026-03-09T00:27:22.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,94.82588699080158,96.32352941176471,1610612753,9,17,2026-03-09T00:36:50Z,1060000,False,232.0,-4.0,1,right,J. Carter 3PT  (3 PTS) (W. Carter Jr. 2 AST),"[1628975, 1628976]",1610612753.0,ORL,,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,,,,23.16,,,,,W. Carter Jr.,1628976.0,2.0,,
109,PT02M38.00S,2026-03-09T00:27:41.2Z,1,REGULAR,2pt,Jump Shot,[],1626171,19.004599211563733,67.8921568627451,1610612749,9,17,2026-03-09T00:27:48Z,1080000,False,-89.0,126.0,1,left,MISS B. Portis 15' fadeaway Shot,[1626171],1610612749.0,MIL,fadeaway,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,15.46,,,,,,,,,
110,PT02M35.00S,2026-03-09T00:27:44.2Z,1,REGULAR,rebound,defensive,[],1628975,,,1610612753,9,17,2026-03-09T00:27:48Z,1090000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,109.0,1.0,1.0,0.0,,,,,
111,PT02M27.00S,2026-03-09T00:27:55.8Z,1,REGULAR,foul,personal,['2freethrow'],1631250,,,1610612753,9,17,2026-03-09T00:31:20Z,1100000,False,,,0,,P. Nance shooting personal FOUL (1 PF) (Banchero 2 FT),"[1631250, 1631094]",1610612749.0,MIL,shooting,,,Nance,P. Nance,,,,,In The Paint (Non-RA),0-8 Center,2004.0,1.0,1.0,Banchero,1631094.0,,,,,,,,,,,,,,,
113,PT02M27.00S,2026-03-09T00:28:21.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,9,17,2026-03-09T00:28:21Z,1120000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M27.00S,2026-03-09T00:30:29.8Z,1,REGULAR,substitution,out,[],1626167,,,1610612753,9,17,2026-03-09T00:31:15Z,1130000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M27.00S,2026-03-09T00:30:29.8Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,9,17,2026-03-09T00:31:15Z,1140000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M27.00S,2026-03-09T00:30:29.8Z,1,REGULAR,substitution,in,[],1630579,,,1610612753,9,17,2026-03-09T00:31:15Z,1150000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M27.00S,2026-03-09T00:30:29.8Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,9,17,2026-03-09T00:31:15Z,1160000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M27.00S,2026-03-09T00:31:27.9Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,9,18,2026-03-09T00:32:01Z,1170000,False,,,0,,P. Banchero Free Throw 1 of 2 (5 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
124,PT02M27.00S,2026-03-09T00:31:27.9Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,9,18,2026-03-09T00:32:01Z,1180000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
125,PT02M24.00S,2026-03-09T00:31:30.9Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,9,18,2026-03-09T00:32:01Z,1190000,False,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,124.0,4.0,4.0,0.0,,,,,
126,PT02M06.00S,2026-03-09T00:32:03.8Z,1,REGULAR,3pt,Jump Shot,[],1629018,22.339027595269382,9.336703431372548,1610612749,9,18,2026-03-09T00:32:13Z,1200000,False,203.0,157.0,1,left,MISS G. Trent Jr. 25' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.72,,,,,,,,,
127,PT02M03.00S,2026-03-09T00:32:06.8Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,9,18,2026-03-09T00:32:13Z,1210000,False,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,126.0,5.0,4.0,1.0,,,,,
128,PT02M01.00S,2026-03-09T00:32:08.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1626171,12.565703022339028,70.58823529411765,1610612749,11,18,2026-03-09T00:32:17Z,1220000,False,-103.0,66.0,1,left,B. Portis 12' floating Jump Shot (2 PTS),[1626171],1610612749.0,MIL,floating,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,Made,2.0,,,,12.2,,,,,,,,,
129,PT01M33.00S,2026-03-09T00:32:36.0Z,1,REGULAR,2pt,Jump Shot,[],1631094,77.21747700394218,72.05882352941177,1610612753,11,20,2026-03-09T00:32:41Z,1230000,False,110.0,162.0,1,right,P. Banchero 19' step back Jump Shot (7 PTS),[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,,,,Made,7.0,,,,19.57,,,,,,,,,
130,PT01M16.00S,2026-03-09T00:32:54.0Z,1,REGULAR,2pt,Jump Shot,[],1626171,8.09789750328515,78.67647058823529,1610612749,11,20,2026-03-09T00:32:59Z,1240000,False,-143.0,24.0,1,left,MISS B. Portis 14' turnaround fadeaway Shot,[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,14.53,,,,,,,,,
131,PT01M12.00S,2026-03-09T00:32:58.0Z,1,REGULAR,rebound,defensive,[],1641724,,,1610612753,11,20,2026-03-09T00:32:59Z,1250000,False,,,0,,J. Howard REBOUND (Off:0 Def:1),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,130.0,1.0,1.0,0.0,,,,,
132,PT01M09.00S,2026-03-09T00:33:00.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641724,93.11760840998686,50.98039215686274,1610612753,11,22,2026-03-09T00:33:07Z,1260000,False,5.0,12.0,1,right,J. Howard running Layup (2 PTS),[1641724],1610612753.0,ORL,running,,,Howard,J. Howard,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,1.31,,,,,,,,,
133,PT00M57.20S,2026-03-09T00:33:14.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,6.389618922470433,37.99019607843137,1610612749,13,22,2026-03-09T00:33:20Z,1270000,False,60.0,8.0,1,left,G. Trent Jr. 6' driving floating Jump Shot (2 PTS) (J. Sims 2 AST),"[1629018, 1630579]",1610612749.0,MIL,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,,,,6.05,,,,,J. Sims,1630579.0,2.0,,
135,PT00M51.20S,2026-03-09T00:33:24.3Z,1,REGULAR,foul,personal,[],1626171,,,1610612753,13,22,2026-03-09T00:33:40Z,1290000,False,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 1641724]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Left,201245.0,1.0,0.0,Howard,1641724.0,,,,,,,,,,,,,,,
137,PT00M51.20S,2026-03-09T00:33:34.9Z,1,REGULAR,substitution,out,[],1631250,,,1610612753,13,22,2026-03-09T00:33:44Z,1310000,False,,,0,,SUB out: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M51.20S,2026-03-09T00:33:34.9Z,1,REGULAR,substitution,out,[],1631094,,,1610612753,13,22,2026-03-09T00:33:44Z,1320000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M51.20S,2026-03-09T00:33:34.9Z,1,REGULAR,substitution,in,[],1630560,,,1610612753,13,22,2026-03-09T00:33:44Z,1330000,False,,,0,,SUB in: C. Thomas,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M51.20S,2026-03-09T00:33:34.9Z,1,REGULAR,substitution,in,[],1642869,,,1610612753,13,22,2026-03-09T00:33:44Z,1340000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M43.90S,2026-03-09T00:34:13.6Z,1,REGULAR,3pt,Jump Shot,[],1630217,69.99014454664915,21.813725490196077,1610612753,13,22,2026-03-09T00:41:09Z,1350000,False,-141.0,230.0,1,right,MISS D. Bane 26' pullup 3PT,[1630217],1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.94,,,,,,,,,
142,PT00M41.10S,2026-03-09T00:34:16.4Z,1,REGULAR,rebound,offensive,[],1630217,,,1610612753,13,22,2026-03-09T00:34:20Z,1360000,False,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,141.0,3.0,2.0,1.0,,,,,
143,PT00M39.50S,2026-03-09T00:34:18.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641724,96.27135348226018,95.34313725490196,1610612753,13,25,2026-03-09T00:34:56Z,1370000,False,227.0,-17.0,1,right,J. Howard 3PT  (5 PTS) (D. Bane 1 AST),"[1641724, 1630217]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,,,,22.74,,,,,D. Bane,1630217.0,1.0,,
145,PT00M27.70S,2026-03-09T00:35:00.2Z,1,REGULAR,3pt,Jump Shot,[],1629018,9.674770039421814,2.941176470588235,1610612749,13,25,2026-03-09T00:35:05Z,1390000,False,235.0,38.0,1,left,MISS G. Trent Jr. 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.84,,,,,,,,,
146,PT00M26.60S,2026-03-09T00:35:01.3Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,13,25,2026-03-09T00:35:05Z,1400000,False,,,0,,B. Portis REBOUND (Off:2 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,145.0,6.0,4.0,2.0,,,,,
147,PT00M26.60S,2026-03-09T00:35:04.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626171,5.995400788436268,49.50980392156863,1610612749,15,25,2026-03-09T00:35:43Z,1410000,False,2.0,4.0,1,left,B. Portis Hook (4 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,0.46,,,,,,,,,
148,PT00M26.60S,2026-03-09T00:35:08.4Z,1,REGULAR,foul,personal,['1freethrow'],1641724,,,1610612749,15,25,2026-03-09T00:35:19Z,1420000,False,,,0,,J. Howard shooting personal FOUL (1 PF) (Portis 1 FT),"[1641724, 1626171]",1610612753.0,ORL,shooting,,,Howard,J. Howard,,,,,Restricted Area,0-8 Center,201245.0,1.0,0.0,Portis,1626171.0,,,,,,,,,,,,,,,
150,PT00M26.60S,2026-03-09T00:35:40.0Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1626171,,,1610612749,15,25,2026-03-09T00:35:47Z,1440000,False,,,0,,MISS B. Portis Free Throw 1 of 1,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
151,PT00M24.10S,2026-03-09T00:35:42.5Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,15,25,2026-03-09T00:35:47Z,1450000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,150.0,1.0,1.0,0.0,,,,,
152,PT00M07.60S,2026-03-09T00:35:59.9Z,1,REGULAR,turnover,bad pass,[],1630217,,,1610612753,15,25,2026-03-09T00:36:36Z,1460000,False,,,0,,D. Bane bad pass TURNOVER (1 TO),"[1630217, 1631172]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Dieng,1631172.0,,,,,,,,,,
153,PT00M07.60S,2026-03-09T00:35:59.9Z,1,REGULAR,steal,,[],1631172,,,1610612749,15,25,2026-03-09T00:36:03Z,1470000,False,,,0,,O. Dieng STEAL (1 STL),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
154,PT00M02.00S,2026-03-09T00:36:05.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,10.85742444152431,3.6764705882352944,1610612749,15,25,2026-03-09T00:45:06Z,1480000,False,232.0,50.0,1,left,MISS G. Trent Jr. 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.69,,,,,,,,,
155,PT00M01.00S,2026-03-09T00:36:06.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,15,25,2026-03-09T00:36:43Z,1490000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,154.0,,,,,,,,
156,PT00M00.00S,2026-03-09T00:36:34.8Z,1,REGULAR,period,end,[],0,,,1610612749,15,25,2026-03-09T00:36:34Z,1500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2026-03-09T00:38:15.7Z,2,REGULAR,substitution,out,['startperiod'],1628975,,,1610612749,15,25,2026-03-09T00:38:56Z,1510000,False,,,0,,SUB out: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2026-03-09T00:38:15.7Z,2,REGULAR,substitution,in,['startperiod'],1630591,,,1610612749,15,25,2026-03-09T00:38:56Z,1520000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2026-03-09T00:38:47.4Z,2,REGULAR,period,start,[],0,,,1610612749,15,25,2026-03-09T00:38:56Z,1530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
