actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
271,PT07M14.00S,2025-10-23T00:54:47.9Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,55,39,2025-10-23T00:57:12Z,2477500,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,270.0,4.0,4.0,0.0,,,,,,,,,
252,PT07M07.00S,2025-10-23T00:54:48.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627752,6.783837056504599,50.49019607843137,1610612749,57,39,2025-10-23T00:55:03Z,2480000,False,-2.0,11.0,1,left,T. Prince running DUNK (8 PTS) (G. Antetokounmpo 3 AST),"[1627752, 203507]",1610612749.0,MIL,running,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,1.16,Made,,,,,,,8.0,G. Antetokounmpo,203507.0,3.0,,,
254,PT06M51.00S,2025-10-23T00:55:04.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203114,91.01511169513797,46.81372549019608,1610612764,57,39,2025-10-23T01:00:25Z,2500000,False,-16.0,32.0,1,right,MISS K. Middleton driving Layup,[203114],1610612764.0,WAS,driving,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,3.57,Missed,,,,,,,,,,,,,
255,PT06M45.00S,2025-10-23T00:55:10.9Z,2,REGULAR,rebound,offensive,[],1641715,,,1610612764,57,39,2025-10-23T00:55:10Z,2510000,False,,,0,,C. Whitmore REBOUND (Off:2 Def:2),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,,,254.0,4.0,2.0,2.0,,,,,,,,,
256,PT06M45.00S,2025-10-23T00:55:10.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641715,94.40999984741211,50.0,1610612764,57,41,2025-10-23T00:55:17Z,2520000,False,0.0,0.0,1,right,C. Whitmore tip Layup (6 PTS),[1641715],1610612764.0,WAS,tip,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,,,6.0,,,,,,
257,PT06M32.00S,2025-10-23T00:55:24.2Z,2,REGULAR,3pt,Jump Shot,[],1628398,7.178055190538765,3.6764705882352944,1610612749,57,41,2025-10-23T00:55:29Z,2530000,False,232.0,15.0,1,left,MISS K. Kuzma 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,,,,23.21,Missed,,,,,,,,,,,,,
258,PT06M29.00S,2025-10-23T00:55:27.2Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,57,41,2025-10-23T00:55:29Z,2540000,False,,,0,,B. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,,,,,,257.0,2.0,2.0,0.0,,,,,,,,,
259,PT06M21.00S,2025-10-23T00:55:34.5Z,2,REGULAR,2pt,Jump Shot,[],203468,77.87450722733246,43.627450980392155,1610612764,57,41,2025-10-23T01:01:13Z,2550000,False,-32.0,155.0,1,right,MISS C. McCollum 15' pullup Shot,[203468],1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,,,,,,15.87,Missed,,,,,,,,,,,,,
260,PT06M18.00S,2025-10-23T00:55:37.5Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612749,57,41,2025-10-23T00:55:41Z,2560000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Center,,,,,,,,259.0,3.0,2.0,1.0,,,,,,,,,
261,PT06M08.00S,2025-10-23T00:55:47.4Z,2,REGULAR,3pt,Jump Shot,[],1626167,31.48201379763469,34.091605392156865,1610612749,57,41,2025-10-23T00:55:56Z,2570000,False,80.0,243.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,25.61,Missed,,,,,,,,,,,,,
262,PT06M04.00S,2025-10-23T00:55:51.4Z,2,REGULAR,rebound,defensive,[],203114,,,1610612764,57,41,2025-10-23T00:55:56Z,2580000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,,,,,,,,261.0,2.0,2.0,0.0,,,,,,,,,
263,PT05M57.00S,2025-10-23T00:56:02.4Z,2,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612764,57,41,2025-10-23T00:56:14Z,2590000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (Bagley III 2 FT),"[1626167, 1628963]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,1627961.0,2.0,0.0,Bagley III,1628963.0,,,,,,,,,,,,,,,
265,PT05M57.00S,2025-10-23T00:56:40.4Z,2,REGULAR,freethrow,1 of 2,[],1628963,,,1610612764,57,42,2025-10-23T00:57:27Z,2610000,False,,,0,,M. Bagley III Free Throw 1 of 2 (1 PTS),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,Made,,,,,,,1.0,,,,,,
407,PT05M57.00S,2025-10-23T00:56:44.9Z,2,REGULAR,substitution,out,[],1628398,,,1610612764,57,42,2025-10-23T01:34:38Z,2617500,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M57.00S,2025-10-23T00:56:44.9Z,2,REGULAR,substitution,in,[],1631157,,,1610612764,57,42,2025-10-23T01:34:38Z,2621250,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M57.00S,2025-10-23T00:56:49.5Z,2,REGULAR,substitution,out,[],1641715,,,1610612764,57,42,2025-10-23T01:33:15Z,2625000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M57.00S,2025-10-23T00:56:49.5Z,2,REGULAR,substitution,in,[],1642860,,,1610612764,57,42,2025-10-23T01:33:15Z,2632500,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M57.00S,2025-10-23T00:56:40.4Z,2,REGULAR,freethrow,2 of 2,[],1628963,,,1610612764,57,42,2025-10-23T00:57:27Z,2660000,False,,,0,,MISS M. Bagley III Free Throw 2 of 2,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
273,PT05M57.00S,2025-10-23T00:56:40.4Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,57,42,2025-10-23T01:18:41Z,2670000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,272.0,5.0,5.0,0.0,,,,,,,,,
277,PT05M49.00S,2025-10-23T00:56:59.6Z,2,REGULAR,turnover,lost ball,[],203507,,,1610612749,57,42,2025-10-23T01:34:06Z,2675000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (1 TO),"[203507, 1642860]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Riley,1642860.0
278,PT05M49.00S,2025-10-23T00:56:59.6Z,2,REGULAR,steal,,[],1642860,,,1610612764,57,42,2025-10-23T00:58:42Z,2677500,False,,,0,,W. Riley STEAL (1 STL),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT05M36.00S,2025-10-23T00:57:18.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203114,78.18659658344284,7.130821078431373,1610612764,57,42,2025-10-23T01:19:36Z,2678750,False,-214.0,153.0,1,right,MISS K. Middleton 26' 3PT,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,26.3,Missed,,,,,,,,,,,,,
284,PT05M33.00S,2025-10-23T00:57:21.3Z,2,REGULAR,rebound,offensive,[],203468,,,1610612764,57,42,2025-10-23T00:59:25Z,2679375,False,,,0,,C. McCollum REBOUND (Off:1 Def:0),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,283.0,1.0,0.0,1.0,,,,,,,,,
315,PT05M32.00S,2025-10-23T00:57:36.7Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1642267,76.5604467805519,77.94117647058823,1610612764,57,42,2025-10-23T01:07:58Z,2679687,False,140.0,168.0,1,right,MISS B. Carrington 21' Jump Shot,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right Center,,,,,,21.83,Missed,,,,,,,,,,,,,
316,PT05M29.00S,2025-10-23T00:57:39.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,57,42,2025-10-23T01:07:58Z,2679843,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,,,,,315.0,6.0,6.0,0.0,,,,,,,,,
274,PT05M22.00S,2025-10-23T00:57:55.1Z,2,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612749,57,42,2025-10-23T00:58:05Z,2680000,False,,,0,,M. Bagley III shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1628963, 203507]",1610612764.0,WAS,shooting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1627961.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
276,PT05M22.00S,2025-10-23T00:58:23.4Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,58,42,2025-10-23T00:58:23Z,2700000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (9 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Made,,,,,,,9.0,,,,,,
279,PT05M22.00S,2025-10-23T00:58:23.4Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,58,42,2025-10-23T01:02:14Z,2710000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
280,PT05M20.00S,2025-10-23T00:58:25.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,58,42,2025-10-23T01:02:14Z,2720000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,279.0,,,,,,,,,,,,
281,PT05M13.00S,2025-10-23T00:59:11.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,93.38042049934296,46.568627450980394,1610612764,58,44,2025-10-23T01:05:33Z,2730000,False,-17.0,10.0,1,right,C. McCollum driving floating Jump Shot (4 PTS),[203468],1610612764.0,WAS,driving floating,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,1.97,Made,,,,,,,4.0,,,,,,
282,PT05M13.00S,2025-10-23T00:59:21.2Z,2,REGULAR,foul,personal,['1freethrow'],1631157,,,1610612764,58,44,2025-10-23T00:59:38Z,2740000,False,,,0,,R. Rollins shooting personal FOUL (2 PF) (McCollum 1 FT),"[1631157, 203468]",1610612749.0,MIL,shooting,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,1627961.0,2.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,
286,PT05M13.00S,2025-10-23T00:59:44.9Z,2,REGULAR,freethrow,1 of 1,[],203468,,,1610612764,58,45,2025-10-23T00:59:44Z,2760000,False,,,0,,C. McCollum Free Throw 1 of 1 (5 PTS),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,Made,,,,,,,5.0,,,,,,
287,PT04M56.00S,2025-10-23T01:00:03.0Z,2,REGULAR,2pt,Jump Shot,[],1626167,11.514454664914586,86.76470588235294,1610612749,60,45,2025-10-23T01:06:21Z,2770000,False,-184.0,56.0,1,left,M. Turner 19' step back Jump Shot (7 PTS) (T. Prince 2 AST),"[1626167, 1627752]",1610612749.0,MIL,step back,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left,,,,,,19.21,Made,,,,,,,7.0,T. Prince,1627752.0,2.0,,,
289,PT04M44.00S,2025-10-23T01:00:15.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,89.83245729303549,52.450980392156865,1610612764,60,45,2025-10-23T01:07:08Z,2790000,False,12.0,43.0,1,right,MISS C. McCollum driving floating Shot,[203468],1610612764.0,WAS,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.48,Missed,,,,,,,,,,,,,
290,PT04M41.00S,2025-10-23T01:00:18.6Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,60,45,2025-10-23T01:00:20Z,2800000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,289.0,7.0,7.0,0.0,,,,,,,,,
291,PT04M38.00S,2025-10-23T01:00:21.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203507,6.1268068331143235,50.98039215686274,1610612749,62,45,2025-10-23T01:08:01Z,2810000,False,-5.0,5.0,1,left,G. Antetokounmpo running DUNK (11 PTS) (R. Rollins 2 AST),"[203507, 1631157]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,0.71,Made,,,,,,,11.0,R. Rollins,1631157.0,2.0,,,
293,PT04M17.00S,2025-10-23T01:00:41.8Z,2,REGULAR,2pt,Jump Shot,[],203468,92.85479632063075,20.34313725490196,1610612764,62,47,2025-10-23T01:00:48Z,2830000,False,-148.0,15.0,1,right,C. McCollum 14' pullup Jump Shot (7 PTS) (W. Riley 1 AST),"[203468, 1642860]",1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,,,14.9,Made,,,,,,,7.0,W. Riley,1642860.0,1.0,,,
295,PT04M01.00S,2025-10-23T01:00:58.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,8.09789750328515,50.0,1610612749,62,47,2025-10-23T01:01:06Z,2850000,False,0.0,24.0,1,left,MISS R. Rollins driving reverse Layup,[1631157],1610612749.0,MIL,driving reverse,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,,,,2.36,Missed,,,,,,,,,,,,,
296,PT04M00.00S,2025-10-23T01:01:01.7Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,62,47,2025-10-23T01:01:01Z,2860000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,295.0,8.0,7.0,1.0,,,,,,,,,
297,PT04M00.00S,2025-10-23T01:01:04.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,7.5722733245729295,49.50980392156863,1610612749,64,47,2025-10-23T01:01:09Z,2870000,False,2.0,19.0,1,left,G. Antetokounmpo putback Layup (13 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,1.89,Made,,,,,,,13.0,,,,,,
298,PT04M00.00S,2025-10-23T01:01:07.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203114,,,1610612749,64,47,2025-10-23T01:01:18Z,2880000,False,,,0,,K. Middleton shooting personal FOUL (3 PF) (Antetokounmpo 1 FT),"[203114, 203507]",1610612764.0,WAS,shooting,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,101283.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
302,PT04M00.00S,2025-10-23T01:01:49.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203507,,,1610612749,64,47,2025-10-23T01:01:56Z,2900000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
303,PT03M55.00S,2025-10-23T01:01:54.3Z,2,REGULAR,rebound,offensive,[],1631157,,,1610612749,64,47,2025-10-23T01:01:56Z,2910000,False,,,0,,R. Rollins REBOUND (Off:2 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,302.0,3.0,1.0,2.0,,,,,,,,,
304,PT03M55.00S,2025-10-23T01:01:55.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612749,64,47,2025-10-23T01:02:11Z,2920000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Rollins 2 FT),"[203468, 1631157]",1610612764.0,WAS,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1627961.0,1.0,0.0,Rollins,1631157.0,,,,,,,,,,,,,,,
306,PT03M55.00S,2025-10-23T01:02:19.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631157,,,1610612749,65,47,2025-10-23T01:02:19Z,2940000,False,,,0,,R. Rollins Free Throw 1 of 2 (6 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,Made,,,,,,,6.0,,,,,,
307,PT03M55.00S,2025-10-23T01:02:35.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631157,,,1610612749,66,47,2025-10-23T01:02:35Z,2950000,False,,,0,,R. Rollins Free Throw 2 of 2 (7 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,Made,,,,,,,7.0,,,,,,
308,PT03M40.00S,2025-10-23T01:02:51.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,88.51839684625493,36.51960784313725,1610612764,66,49,2025-10-23T01:02:57Z,2960000,False,-67.0,55.0,1,right,K. Middleton 8' pullup Jump Shot (10 PTS),[203114],1610612764.0,WAS,pullup,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,8.72,Made,,,,,,,10.0,,,,,,
309,PT03M28.00S,2025-10-23T01:03:04.2Z,2,REGULAR,3pt,Jump Shot,[],1626167,27.991540735873848,75.02297794117648,1610612749,66,49,2025-10-23T01:03:14Z,2970000,False,-125.0,211.0,1,left,MISS M. Turner 24' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,24.5,Missed,,,,,,,,,,,,,
310,PT03M22.00S,2025-10-23T01:03:10.2Z,2,REGULAR,rebound,defensive,[],1642860,,,1610612764,66,49,2025-10-23T01:03:14Z,2980000,False,,,0,,W. Riley REBOUND (Off:0 Def:1),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,,,,,,,,309.0,1.0,1.0,0.0,,,,,,,,,
311,PT03M20.00S,2025-10-23T01:03:18.2Z,2,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,66,49,2025-10-23T01:09:45Z,2990000,False,,,0,,B. Carrington lost ball out-of-bounds TURNOVER (1 TO),[1642267],1610612764.0,WAS,lost ball,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Left,1627961.0,,,,,,,,,,,,,,,,,1.0,,
312,PT03M11.00S,2025-10-23T01:03:29.5Z,2,REGULAR,foul,offensive,[],203507,,,1610612749,66,49,2025-10-23T01:03:44Z,3000000,False,,,0,,G. Antetokounmpo charge offensive FOUL (3 PF),"[203507, 203114]",1610612749.0,MIL,charge,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,200832.0,3.0,0.0,Middleton,203114.0,,,,,,,,,,,,,,,
314,PT03M11.00S,2025-10-23T01:03:29.5Z,2,REGULAR,turnover,offensive foul,[],203507,,,1610612749,66,49,2025-10-23T01:03:29Z,3020000,False,,,0,,G. Antetokounmpo offensive foul TURNOVER (2 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,200832.0,,,,,,,,,,,,,,,,,2.0,,
317,PT03M11.00S,2025-10-23T01:03:44.8Z,2,REGULAR,substitution,out,[],1627752,,,1610612764,66,49,2025-10-23T01:04:25Z,3030000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT03M11.00S,2025-10-23T01:03:44.8Z,2,REGULAR,substitution,out,[],203507,,,1610612764,66,49,2025-10-23T01:04:25Z,3050000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M11.00S,2025-10-23T01:03:44.8Z,2,REGULAR,substitution,out,[],1642860,,,1610612764,66,49,2025-10-23T01:04:25Z,3060000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M11.00S,2025-10-23T01:03:44.8Z,2,REGULAR,substitution,out,[],1628963,,,1610612764,66,49,2025-10-23T01:04:25Z,3070000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT03M11.00S,2025-10-23T01:03:44.8Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,66,49,2025-10-23T01:04:25Z,3090000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT03M11.00S,2025-10-23T01:03:44.8Z,2,REGULAR,substitution,in,[],1629018,,,1610612764,66,49,2025-10-23T01:04:25Z,3100000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT03M11.00S,2025-10-23T01:03:44.8Z,2,REGULAR,substitution,in,[],1642259,,,1610612764,66,49,2025-10-23T01:04:25Z,3110000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT03M11.00S,2025-10-23T01:03:44.8Z,2,REGULAR,substitution,in,[],1642273,,,1610612764,66,49,2025-10-23T01:04:25Z,3120000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT03M02.00S,2025-10-23T01:04:26.6Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612764,66,49,2025-10-23T02:37:08Z,3130000,False,,,0,,K. Middleton bad pass TURNOVER (2 TO),"[203114, 1629018]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Trent Jr.,1629018.0
328,PT03M02.00S,2025-10-23T01:04:26.6Z,2,REGULAR,steal,,[],1629018,,,1610612749,66,49,2025-10-23T01:04:31Z,3140000,False,,,0,,G. Trent Jr. STEAL (2 STL),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT02M43.00S,2025-10-23T01:04:37.1Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629018,23.390275952693823,84.33670343137256,1610612749,69,49,2025-10-23T01:12:11Z,3150000,False,-172.0,167.0,1,left,G. Trent Jr. 3PT step back (6 PTS),[1629018],1610612749.0,MIL,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,23.98,Made,,,,,,,6.0,,,,,,
330,PT02M35.00S,2025-10-23T01:04:45.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,91.67214191852825,61.029411764705884,1610612764,69,51,2025-10-23T01:13:05Z,3160000,False,55.0,26.0,1,right,A. Sarr 6' turnaround fadeaway Jump Shot (4 PTS) (B. Carrington 1 AST),"[1642259, 1642267]",1610612764.0,WAS,turnaround fadeaway,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.08,Made,,,,,,,4.0,B. Carrington,1642267.0,1.0,,,
332,PT02M21.00S,2025-10-23T01:04:59.4Z,2,REGULAR,3pt,Jump Shot,[],1631157,34.11629434954008,51.71568627450981,1610612749,69,51,2025-10-23T01:22:07Z,3180000,False,-9.0,268.0,1,left,MISS R. Rollins 26' pullup 3PT,[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,,,,,,26.83,Missed,,,,,,,,,,,,,
333,PT02M21.00S,2025-10-23T01:04:59.4Z,2,REGULAR,rebound,defensive,[],203114,,,1610612764,69,51,2025-10-23T01:05:05Z,3190000,False,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,,,,,,,,332.0,3.0,3.0,0.0,,,,,,,,,
334,PT02M10.00S,2025-10-23T01:05:10.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,92.72339027595268,64.4607843137255,1610612764,69,51,2025-10-23T01:05:15Z,3200000,False,72.0,16.0,1,right,MISS K. Middleton 7' driving floating Shot,[203114],1610612764.0,WAS,driving floating,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.4,Missed,,,,,,,,,,,,,
335,PT02M07.00S,2025-10-23T01:05:13.5Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612749,69,51,2025-10-23T01:05:13Z,3210000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,334.0,4.0,3.0,1.0,,,,,,,,,
