actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
179,PT11M01.00S,2026-02-04T01:41:14.5Z,2,REGULAR,2pt,Jump Shot,[],1630175,76.95466491458606,63.48039215686274,1610612749,41,26,2026-02-04T01:41:20Z,1720000,False,67.0,164.0,1,right,C. Anthony 17' pullup Jump Shot (2 PTS) (K. Kuzma 1 AST),"[1630175, 1628398]",1610612749.0,MIL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,,,,,,,17.74,Made,2.0,K. Kuzma,1628398.0,1.0,,,,,,,,
181,PT10M54.00S,2026-02-04T01:41:25.8Z,2,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612741,41,26,2026-02-04T01:41:39Z,1740000,False,,,0,,J. Sims shooting personal FOUL (2 PF) (Buzelis 2 FT),"[1630579, 1641824]",1610612749.0,MIL,shooting,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,2534.0,2.0,0.0,Buzelis,1641824.0,,,,,,,,,,,,,,,
183,PT10M54.00S,2026-02-04T01:41:55.4Z,2,REGULAR,freethrow,1 of 2,[],1641824,,,1610612741,41,26,2026-02-04T01:41:55Z,1760000,False,,,0,,MISS M. Buzelis Free Throw 1 of 2,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
184,PT10M54.00S,2026-02-04T01:41:55.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,41,26,2026-02-04T01:41:55Z,1770000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,183.0,,,,,
185,PT10M54.00S,2026-02-04T01:41:57.0Z,2,REGULAR,substitution,out,[],1630175,,,1610612741,41,26,2026-02-04T01:42:08Z,1780000,False,,,0,,SUB out: C. Anthony,[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M54.00S,2026-02-04T01:41:57.0Z,2,REGULAR,substitution,in,[],1631157,,,1610612741,41,26,2026-02-04T01:42:08Z,1790000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M54.00S,2026-02-04T01:42:19.7Z,2,REGULAR,freethrow,2 of 2,[],1641824,,,1610612741,41,27,2026-02-04T01:42:19Z,1800000,False,,,0,,M. Buzelis Free Throw 2 of 2 (4 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,
188,PT10M41.00S,2026-02-04T01:42:33.5Z,2,REGULAR,3pt,Jump Shot,[],1631157,68.01905387647832,25.735294117647058,1610612749,44,27,2026-02-04T01:42:39Z,1810000,False,-121.0,248.0,1,right,R. Rollins 27' 3PT step back (6 PTS),[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,,,,27.62,Made,6.0,,,,,,,,,,,
189,PT10M14.00S,2026-02-04T01:43:00.0Z,2,REGULAR,3pt,Jump Shot,[],1630172,28.437089356110377,22.817095588235293,1610612741,44,27,2026-02-04T01:43:10Z,1820000,False,136.0,215.0,1,left,MISS P. Williams 25' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,25.42,Missed,,,,,,,,,,,,
190,PT10M11.00S,2026-02-04T01:43:03.0Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612741,44,27,2026-02-04T01:43:10Z,1830000,False,,,0,,I. Okoro REBOUND (Off:1 Def:0),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,189.0,1.0,0.0,1.0,,
191,PT10M10.00S,2026-02-04T01:43:07.6Z,2,REGULAR,turnover,out-of-bounds,[],1630171,,,1610612741,44,27,2026-02-04T01:43:16Z,1840000,False,,,0,,I. Okoro bad pass out-of-bounds TURNOVER (1 TO),[1630171],1610612741.0,CHI,bad pass,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,1628171.0,,,,,1.0,,,,,,,,,,,,,,
192,PT10M10.00S,2026-02-04T01:43:12.7Z,2,REGULAR,substitution,out,[],1631250,,,1610612749,44,27,2026-02-04T01:43:19Z,1850000,False,,,0,,SUB out: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M10.00S,2026-02-04T01:43:12.7Z,2,REGULAR,substitution,in,[],1631260,,,1610612749,44,27,2026-02-04T01:43:19Z,1860000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M49.00S,2026-02-04T01:43:37.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,94.03745072273325,94.36274509803921,1610612749,47,27,2026-02-04T01:43:42Z,1870000,False,222.0,4.0,1,right,G. Trent Jr. 3PT  (9 PTS) (K. Kuzma 2 AST),"[1629018, 1628398]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,,,,,,,22.18,Made,9.0,K. Kuzma,1628398.0,2.0,,,,,,,,
196,PT09M40.00S,2026-02-04T01:43:45.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641824,7.835085413929041,52.94117647058824,1610612741,47,29,2026-02-04T01:43:51Z,1890000,False,-15.0,21.0,1,left,M. Buzelis driving DUNK (6 PTS),[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,2.57,Made,6.0,,,,,,,,,,,
197,PT09M30.00S,2026-02-04T01:43:59.6Z,2,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612749,47,29,2026-02-04T01:44:26Z,1900000,False,,,0,,P. Williams shooting personal FOUL (2 PF) (Kuzma 2 FT),"[1630172, 1628398]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Mid-Range,8-16 Right,2534.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,
199,PT09M30.00S,2026-02-04T01:44:28.0Z,2,REGULAR,freethrow,1 of 2,[],1628398,,,1610612749,47,29,2026-02-04T01:44:47Z,1920000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
200,PT09M30.00S,2026-02-04T01:44:28.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,47,29,2026-02-04T01:44:47Z,1930000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,,,,,
201,PT09M30.00S,2026-02-04T01:44:29.4Z,2,REGULAR,substitution,out,[],1630579,,,1610612749,47,29,2026-02-04T01:44:33Z,1940000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M30.00S,2026-02-04T01:44:29.4Z,2,REGULAR,substitution,in,[],1626167,,,1610612749,47,29,2026-02-04T01:44:33Z,1950000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M30.00S,2026-02-04T01:44:28.0Z,2,REGULAR,freethrow,2 of 2,[],1628398,,,1610612749,47,29,2026-02-04T01:44:47Z,1960000,False,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
204,PT09M27.00S,2026-02-04T01:44:31.0Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,47,29,2026-02-04T01:44:47Z,1970000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,203.0,2.0,2.0,0.0,,
205,PT09M14.00S,2026-02-04T01:44:59.7Z,2,REGULAR,turnover,bad pass,[],1630245,,,1610612741,47,29,2026-02-04T01:45:05Z,1980000,False,,,0,,A. Dosunmu bad pass TURNOVER (1 TO),"[1630245, 1626167]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Right,,,,,,1.0,,,,,,,Turner,1626167.0,,,,,,
206,PT09M14.00S,2026-02-04T01:44:59.7Z,2,REGULAR,steal,,[],1626167,,,1610612749,47,29,2026-02-04T01:45:02Z,1990000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
207,PT09M07.00S,2026-02-04T01:45:07.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628398,87.99277266754271,46.32352941176471,1610612749,49,29,2026-02-04T01:45:12Z,2000000,False,-18.0,60.0,1,right,K. Kuzma 6' driving floating Jump Shot (13 PTS),[1628398],1610612749.0,MIL,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.31,Made,13.0,,,,,,,,,,,
208,PT08M47.00S,2026-02-04T01:45:26.3Z,2,REGULAR,3pt,Jump Shot,[],1641824,29.77989487516426,73.0392156862745,1610612741,49,29,2026-02-04T01:45:31Z,2010000,False,-115.0,227.0,1,left,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,,25.49,Missed,,,,,,,,,,,,
209,PT08M44.00S,2026-02-04T01:45:29.3Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,49,29,2026-02-04T01:45:31Z,2020000,False,,,0,,R. Rollins REBOUND (Off:0 Def:3),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,208.0,3.0,3.0,0.0,,
210,PT08M29.00S,2026-02-04T01:45:44.6Z,2,REGULAR,3pt,Jump Shot,[],1629018,71.17279894875165,81.61764705882352,1610612749,49,29,2026-02-04T01:45:52Z,2030000,False,158.0,218.0,1,right,MISS G. Trent Jr. 26' step back 3PT,[1629018],1610612749.0,MIL,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,26.97,Missed,,,,,,,,,,,,
211,PT08M26.00S,2026-02-04T01:45:47.6Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,49,29,2026-02-04T01:45:52Z,2040000,False,,,0,,C. White REBOUND (Off:0 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,210.0,3.0,3.0,0.0,,
213,PT08M22.00S,2026-02-04T01:45:57.4Z,2,REGULAR,substitution,out,[],1629018,,,1610612741,49,29,2026-02-04T01:46:13Z,2060000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M22.00S,2026-02-04T01:45:57.4Z,2,REGULAR,substitution,out,[],1628398,,,1610612741,49,29,2026-02-04T01:46:13Z,2070000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M22.00S,2026-02-04T01:45:57.4Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,49,29,2026-02-04T01:46:13Z,2080000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M22.00S,2026-02-04T01:45:57.4Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,49,29,2026-02-04T01:46:13Z,2090000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M22.00S,2026-02-04T01:45:57.4Z,2,REGULAR,substitution,in,[],1641748,,,1610612741,49,29,2026-02-04T01:46:13Z,2100000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M22.00S,2026-02-04T01:45:57.4Z,2,REGULAR,substitution,in,[],1629599,,,1610612741,49,29,2026-02-04T01:46:13Z,2110000,False,,,0,,SUB in: A. Coffey,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M22.00S,2026-02-04T01:45:57.4Z,2,REGULAR,substitution,in,[],1642530,,,1610612741,49,29,2026-02-04T01:46:13Z,2120000,False,,,0,,SUB in: Y. Kawamura,[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M22.00S,2026-02-04T01:45:57.4Z,2,REGULAR,substitution,in,[],1630188,,,1610612741,49,29,2026-02-04T01:46:13Z,2130000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M18.00S,2026-02-04T01:46:20.5Z,2,REGULAR,3pt,Jump Shot,[],1630188,25.969119579500656,12.254901960784313,1610612741,49,32,2026-02-04T01:46:26Z,2140000,False,189.0,192.0,1,left,J. Smith 26' 3PT  (8 PTS) (A. Dosunmu 2 AST),"[1630188, 1630245]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,26.89,Made,8.0,A. Dosunmu,1630245.0,2.0,,,,,,,,
223,PT08M00.00S,2026-02-04T01:46:42.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,80.76544021024968,65.44117647058823,1610612749,49,32,2026-02-04T01:47:21Z,2160000,False,77.0,128.0,1,right,MISS M. Turner 14' turnaround Shot,[1626167],1610612749.0,MIL,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,14.97,Missed,,,,,,,,,,,,
224,PT07M58.00S,2026-02-04T01:46:44.3Z,2,REGULAR,rebound,offensive,[],1641748,,,1610612749,49,32,2026-02-04T01:47:21Z,2170000,False,,,0,,A. Jackson Jr. REBOUND (Off:1 Def:0),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,223.0,1.0,0.0,1.0,,
225,PT07M50.00S,2026-02-04T01:46:48.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631260,77.00394218134035,89.72886029411765,1610612749,49,32,2026-02-04T01:46:57Z,2180000,False,199.0,164.0,1,right,MISS A. Green 25' step back 3PT,[1631260],1610612749.0,MIL,step back,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,25.74,Missed,,,,,,,,,,,,
226,PT07M47.00S,2026-02-04T01:46:51.6Z,2,REGULAR,rebound,defensive,[],1642530,,,1610612741,49,32,2026-02-04T01:46:57Z,2190000,False,,,0,,Y. Kawamura REBOUND (Off:0 Def:1),[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,225.0,1.0,1.0,0.0,,
227,PT07M34.00S,2026-02-04T01:47:05.1Z,2,REGULAR,3pt,Jump Shot,[],1630245,23.209592641261498,7.352941176470589,1610612741,49,32,2026-02-04T01:47:10Z,2200000,False,213.0,166.0,1,left,MISS A. Dosunmu 27' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,27.0,Missed,,,,,,,,,,,,
228,PT07M30.00S,2026-02-04T01:47:09.1Z,2,REGULAR,rebound,defensive,[],1641748,,,1610612749,49,32,2026-02-04T01:47:10Z,2210000,False,,,0,,A. Jackson Jr. REBOUND (Off:1 Def:1),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,227.0,2.0,1.0,1.0,,
229,PT07M24.00S,2026-02-04T01:47:15.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,85.80814717477004,40.575214460784316,1610612749,51,32,2026-02-04T01:48:02Z,2220000,False,-47.0,81.0,1,right,R. Rollins 9' pullup Jump Shot (8 PTS),[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.36,Made,8.0,,,,,,,,,,,
231,PT07M23.00S,2026-02-04T01:47:22.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,51,32,2026-02-04T01:47:22Z,2240000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M04.00S,2026-02-04T01:50:34.5Z,2,REGULAR,turnover,bad pass,[],1630171,,,1610612741,51,32,2026-02-04T01:50:40Z,2250000,False,,,0,,I. Okoro bad pass TURNOVER (2 TO),"[1630171, 1641748]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,2.0,,,,,,,Jackson Jr.,1641748.0,,,,,,
233,PT07M04.00S,2026-02-04T01:50:34.5Z,2,REGULAR,steal,,[],1641748,,,1610612749,51,32,2026-02-04T01:50:38Z,2260000,False,,,0,,A. Jackson Jr. STEAL (1 STL),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
234,PT06M59.00S,2026-02-04T01:50:39.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641748,93.64323258869908,51.71568627450981,1610612749,53,32,2026-02-04T01:50:46Z,2270000,False,9.0,7.0,1,right,A. Jackson Jr. running DUNK (2 PTS) (A. Green 2 AST),"[1641748, 1631260]",1610612749.0,MIL,running,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1.13,Made,2.0,A. Green,1631260.0,2.0,,,,,,,,
236,PT06M47.00S,2026-02-04T01:50:51.7Z,2,REGULAR,3pt,Jump Shot,[],1641824,10.33180026281209,1.9607843137254901,1610612741,53,32,2026-02-04T01:50:57Z,2290000,False,240.0,45.0,1,left,MISS M. Buzelis 24' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,,,,,,24.43,Missed,,,,,,,,,,,,
237,PT06M44.00S,2026-02-04T01:50:54.7Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,53,32,2026-02-04T01:50:57Z,2300000,False,,,0,,R. Rollins REBOUND (Off:0 Def:4),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,236.0,4.0,4.0,0.0,,
238,PT06M23.00S,2026-02-04T01:51:17.1Z,2,REGULAR,3pt,Jump Shot,[],1631157,57.88230946123522,37.752757352941174,1610612749,53,32,2026-02-04T01:52:55Z,2310000,False,-61.0,343.0,1,right,MISS R. Rollins 34' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,,,,,,,34.88,Missed,,,,,,,,,,,,
239,PT06M21.00S,2026-02-04T01:51:19.1Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,53,32,2026-02-04T01:52:35Z,2320000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,238.0,2.0,2.0,0.0,,
240,PT06M12.00S,2026-02-04T01:51:26.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641824,15.325229960578188,94.11764705882352,1610612741,53,35,2026-02-04T01:51:39Z,2330000,False,-221.0,92.0,1,left,M. Buzelis 3PT running (9 PTS) (A. Dosunmu 3 AST),"[1641824, 1630245]",1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left,,,,,,,23.89,Made,9.0,A. Dosunmu,1630245.0,3.0,,,,,,,,
242,PT05M56.00S,2026-02-04T01:51:46.1Z,2,REGULAR,foul,personal,['2freethrow'],1642530,,,1610612749,53,35,2026-02-04T01:52:03Z,2350000,False,,,0,,Y. Kawamura shooting personal FOUL (2 PF) (Turner 2 FT),"[1642530, 1626167]",1610612741.0,CHI,shooting,,,Kawamura,Y. Kawamura,,,,,In The Paint (Non-RA),8-16 Center,203054.0,2.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,
244,PT05M56.00S,2026-02-04T01:52:10.4Z,2,REGULAR,freethrow,1 of 2,[],1626167,,,1610612749,53,35,2026-02-04T01:52:10Z,2370000,False,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
245,PT05M56.00S,2026-02-04T01:52:10.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,53,35,2026-02-04T01:52:10Z,2380000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,,,,,
246,PT05M56.00S,2026-02-04T01:52:23.4Z,2,REGULAR,freethrow,2 of 2,[],1626167,,,1610612749,54,35,2026-02-04T01:52:23Z,2390000,False,,,0,,M. Turner Free Throw 2 of 2 (3 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,
247,PT05M50.00S,2026-02-04T01:52:37.3Z,2,REGULAR,foul,offensive,[],1630188,,,1610612741,54,35,2026-02-04T01:52:57Z,2400000,False,,,0,,J. Smith offensive FOUL (1 PF),"[1630188, 1631260]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right Center,2534.0,1.0,0.0,Green,1631260.0,,,,,,,,,,,,,,,
249,PT05M50.00S,2026-02-04T01:52:37.3Z,2,REGULAR,turnover,offensive foul,[],1630188,,,1610612741,54,35,2026-02-04T01:52:37Z,2420000,False,,,0,,J. Smith offensive foul TURNOVER (2 TO),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right Center,2534.0,,,,,2.0,,,,,,,,,,,,,,
250,PT05M50.00S,2026-02-04T01:52:52.4Z,2,REGULAR,substitution,out,[],1630245,,,1610612749,54,35,2026-02-04T01:52:57Z,2430000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M50.00S,2026-02-04T01:52:52.4Z,2,REGULAR,substitution,in,[],1629632,,,1610612749,54,35,2026-02-04T01:52:57Z,2440000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M34.00S,2026-02-04T01:53:16.7Z,2,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612749,54,35,2026-02-04T01:53:30Z,2450000,False,,,0,,C. White shooting personal FOUL (2 PF) (Turner 2 FT),"[1629632, 1626167]",1610612741.0,CHI,shooting,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Right,203054.0,2.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,
254,PT05M34.00S,2026-02-04T01:53:40.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626167,,,1610612749,55,35,2026-02-04T01:53:40Z,2470000,False,,,0,,M. Turner Free Throw 1 of 2 (4 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,
255,PT05M34.00S,2026-02-04T01:53:41.2Z,2,REGULAR,substitution,out,[],1630188,,,1610612749,55,35,2026-02-04T01:53:50Z,2480000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M34.00S,2026-02-04T01:53:41.2Z,2,REGULAR,substitution,in,[],1630172,,,1610612749,55,35,2026-02-04T01:53:50Z,2490000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M34.00S,2026-02-04T01:53:59.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626167,,,1610612749,56,35,2026-02-04T01:53:59Z,2500000,False,,,0,,M. Turner Free Throw 2 of 2 (5 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
258,PT05M15.00S,2026-02-04T01:54:19.3Z,2,REGULAR,3pt,Jump Shot,[],1630172,33.196452036793694,63.970588235294116,1610612741,56,38,2026-02-04T01:54:24Z,2510000,False,-70.0,260.0,1,left,P. Williams 26' 3PT  (5 PTS) (M. Buzelis 1 AST),"[1630172, 1641824]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,,,,26.87,Made,5.0,M. Buzelis,1641824.0,1.0,,,,,,,,
260,PT05M00.00S,2026-02-04T01:54:33.9Z,2,REGULAR,3pt,Jump Shot,[],1626167,66.59001314060447,37.0327818627451,1610612749,59,38,2026-02-04T01:54:41Z,2530000,False,-65.0,262.0,1,right,M. Turner 26' 3PT  (8 PTS) (R. Rollins 5 AST),"[1626167, 1631157]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,26.95,Made,8.0,R. Rollins,1631157.0,5.0,,,,,,,,
262,PT04M54.00S,2026-02-04T01:54:43.7Z,2,REGULAR,foul,personal,[],1629599,,,1610612741,59,38,2026-02-04T01:54:52Z,2550000,False,,,0,,A. Coffey personal FOUL (2 PF),"[1629599, 1629632]",1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Left,203054.0,2.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
264,PT04M43.00S,2026-02-04T01:55:13.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630171,8.09789750328515,35.53921568627451,1610612741,59,40,2026-02-04T01:55:19Z,2570000,False,72.0,24.0,1,left,I. Okoro 7' driving floating bank Jump Shot (2 PTS),[1630171],1610612741.0,CHI,driving floating bank,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.61,Made,2.0,,,,,,,,,,,
