actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
231,PT05M45.00S,2022-02-12T00:24:18.7Z,1,REGULAR,block,,[],1630180,,,1610612766,17,17,2022-02-12T00:49:05Z,891875,,,0,,S. Bey BLOCK (1 BLK),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M44.00S,2022-02-12T00:24:19.7Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,17,17,2022-02-12T00:49:05Z,895937,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,230.0,2.0,1.0,1.0,,,,,,
91,PT05M38.00S,2022-02-12T00:24:25.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203924,10.298948751642584,46.81372549019608,1610612765,17,17,2022-02-12T00:42:27Z,900000,16.0,44.0,1,left,MISS J. Grant running Layup,[203924],1610612765.0,DET,running,,,Grant,J. Grant,,,,,,,,,4.71,Missed,,,,,,,,,,,,,,
92,PT05M34.00S,2022-02-12T00:24:29.4Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,17,17,2022-02-12T00:42:43Z,910000,,,0,,S. Bey REBOUND (Off:2 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,91.0,3.0,1.0,2.0,,,,,,
93,PT05M28.00S,2022-02-12T00:24:32.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,33.952036793692514,64.95098039215686,1610612765,17,17,2022-02-12T00:24:38Z,920000,-75.0,267.0,1,left,MISS C. Cunningham 27' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,27.69,Missed,,,,,,,,,,,,,,
94,PT05M23.00S,2022-02-12T00:24:37.6Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,17,17,2022-02-12T00:24:38Z,930000,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,93.0,2.0,1.0,1.0,,,,,,
95,PT05M15.00S,2022-02-12T00:24:44.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,90.32522996057818,50.245098039215684,1610612766,17,19,2022-02-12T00:43:34Z,940000,1.0,38.0,1,right,M. Bridges cutting DUNK (2 PTS) (L. Ball 3 AST),"[1628970, 1630163]",1610612766.0,CHA,cutting,,,Bridges,M. Bridges,,,,,,,,,3.84,Made,2.0,L. Ball,1630163.0,3.0,,,,,,,,,,
97,PT04M54.00S,2022-02-12T00:25:06.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,9.379106438896187,41.91176470588235,1610612765,17,19,2022-02-12T00:50:05Z,960000,40.0,36.0,1,left,MISS C. Cunningham driving floating bank Shot,[1630595],1610612765.0,DET,driving floating bank,,,Cunningham,C. Cunningham,,,,,,,,,5.39,Missed,,,,,,,,,,,,,,
98,PT04M50.00S,2022-02-12T00:25:10.3Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,17,19,2022-02-12T00:25:14Z,970000,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,97.0,4.0,3.0,1.0,,,,,,
99,PT04M45.00S,2022-02-12T00:25:15.4Z,1,REGULAR,3pt,Jump Shot,[],1628970,95.97568988173455,5.637254901960787,1610612766,17,22,2022-02-12T00:25:26Z,980000,-222.0,-15.0,1,right,M. Bridges 3PT  (5 PTS) (T. Rozier 1 AST),"[1628970, 1626179]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,22.23,Made,5.0,T. Rozier,1626179.0,1.0,,,,,,,,,,
101,PT04M33.00S,2022-02-12T00:25:32.0Z,1,REGULAR,foul,personal,[],1626179,,,1610612765,17,22,2022-02-12T00:25:39Z,1000000,,,0,,T. Rozier personal FOUL (1 PF),"[1626179, 203924]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,202026.0,,,,,,,,,,,,,,1.0,0.0,Grant,203924.0,,
103,PT04M33.00S,2022-02-12T00:25:41.8Z,1,REGULAR,substitution,out,[],1630180,,,1610612765,17,22,2022-02-12T00:25:55Z,1020000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M33.00S,2022-02-12T00:25:41.8Z,1,REGULAR,substitution,out,[],1626179,,,1610612765,17,22,2022-02-12T00:25:55Z,1030000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M33.00S,2022-02-12T00:25:41.8Z,1,REGULAR,substitution,out,[],1626162,,,1610612765,17,22,2022-02-12T00:25:55Z,1040000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M33.00S,2022-02-12T00:25:41.8Z,1,REGULAR,substitution,out,[],203486,,,1610612765,17,22,2022-02-12T00:25:55Z,1050000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M33.00S,2022-02-12T00:25:41.8Z,1,REGULAR,substitution,in,[],1628402,,,1610612765,17,22,2022-02-12T00:25:55Z,1060000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M33.00S,2022-02-12T00:25:41.8Z,1,REGULAR,substitution,in,[],1626149,,,1610612765,17,22,2022-02-12T00:25:55Z,1070000,,,0,,SUB in: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M33.00S,2022-02-12T00:25:41.8Z,1,REGULAR,substitution,in,[],1630547,,,1610612765,17,22,2022-02-12T00:25:55Z,1080000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M33.00S,2022-02-12T00:25:41.8Z,1,REGULAR,substitution,in,[],1629023,,,1610612765,17,22,2022-02-12T00:25:55Z,1090000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M28.00S,2022-02-12T00:26:03.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,6.8823915900131425,45.833333333333336,1610612765,17,22,2022-02-12T00:51:03Z,1100000,21.0,12.0,1,left,MISS K. Hayes reverse Layup - blocked,"[1630165, 1626149]",1610612765.0,DET,reverse,,,Hayes,K. Hayes,,,,,,,,,2.41,Missed,,,,,,,,,,,,,Harrell,1626149.0
112,PT04M28.00S,2022-02-12T00:26:03.1Z,1,REGULAR,block,,[],1626149,,,1610612765,17,22,2022-02-12T00:26:07Z,1110000,,,0,,M. Harrell BLOCK (1 BLK),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M28.00S,2022-02-12T00:26:03.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,17,22,2022-02-12T00:27:08Z,1120000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,111.0,,,,,,,,,
114,PT04M28.00S,2022-02-12T00:26:15.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,17,22,2022-02-12T00:26:15Z,1130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M16.00S,2022-02-12T00:26:28.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628402,32.50657030223391,78.18627450980392,1610612765,17,22,2022-02-12T00:27:10Z,1140000,-141.0,253.0,1,left,MISS F. Jackson 28' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,28.97,Missed,,,,,,,,,,,,,,
116,PT04M13.00S,2022-02-12T00:26:31.7Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,17,22,2022-02-12T00:26:31Z,1150000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,
117,PT04M04.00S,2022-02-12T00:26:40.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,92.16491458607096,45.58823529411765,1610612766,17,22,2022-02-12T00:27:15Z,1160000,-22.0,21.0,1,right,MISS M. Harrell Layup - blocked,"[1626149, 1630191]",1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,3.06,Missed,,,,,,,,,,,,,Stewart,1630191.0
118,PT04M04.00S,2022-02-12T00:26:40.9Z,1,REGULAR,block,,[],1630191,,,1610612766,17,22,2022-02-12T00:26:45Z,1170000,,,0,,I. Stewart BLOCK (2 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M58.00S,2022-02-12T00:26:46.9Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,17,22,2022-02-12T00:27:15Z,1180000,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,117.0,2.0,2.0,0.0,,,,,,
120,PT03M56.00S,2022-02-12T00:26:51.4Z,1,REGULAR,foul,personal,[],1630547,,,1610612765,17,22,2022-02-12T00:26:58Z,1190000,,,0,,J. Bouknight personal FOUL (1 PF),"[1630547, 203924]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,1201.0,,,,,,,,,,,,,,1.0,0.0,Grant,203924.0,,
122,PT03M56.00S,2022-02-12T00:26:59.7Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,17,22,2022-02-12T00:27:09Z,1210000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M56.00S,2022-02-12T00:26:59.7Z,1,REGULAR,substitution,in,[],1628977,,,1610612765,17,22,2022-02-12T00:27:09Z,1220000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M47.00S,2022-02-12T00:27:26.7Z,1,REGULAR,2pt,Jump Shot,[],1630165,16.080814717476997,67.64705882352942,1610612765,19,22,2022-02-12T00:53:15Z,1230000,-88.0,99.0,1,left,K. Hayes 13' pullup bank Jump Shot (2 PTS),[1630165],1610612765.0,DET,pullup bank,,,Hayes,K. Hayes,,,,,,,,,13.24,Made,2.0,,,,,,,,,,,,,
125,PT03M36.00S,2022-02-12T00:27:38.2Z,1,REGULAR,3pt,Jump Shot,[],1630163,65.48948751642575,53.67647058823529,1610612766,19,22,2022-02-12T00:53:30Z,1240000,18.0,272.0,1,right,MISS L. Ball 27' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,,,,,27.25,Missed,,,,,,,,,,,,,,
126,PT03M36.00S,2022-02-12T00:27:38.2Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,19,22,2022-02-12T00:28:38Z,1250000,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,125.0,3.0,3.0,0.0,,,,,,
127,PT03M22.00S,2022-02-12T00:27:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,7.276609724047319,45.833333333333336,1610612765,21,22,2022-02-12T00:53:46Z,1260000,21.0,16.0,1,left,I. Stewart Layup (8 PTS) (F. Jackson 1 AST),"[1630191, 1628402]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,2.62,Made,8.0,F. Jackson,1628402.0,1.0,,,,,,,,,,
129,PT03M08.00S,2022-02-12T00:28:05.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630547,90.45663600525624,63.72549019607843,1610612766,21,22,2022-02-12T00:54:26Z,1280000,69.0,37.0,1,right,MISS J. Bouknight 7' driving floating bank Shot,[1630547],1610612766.0,CHA,driving floating bank,,,Bouknight,J. Bouknight,,,,,,,,,7.8,Missed,,,,,,,,,,,,,,
131,PT03M08.00S,2022-02-12T00:28:05.8Z,1,REGULAR,rebound,offensive,[],1626149,,,1610612766,21,22,2022-02-12T00:29:43Z,1290000,,,0,,M. Harrell REBOUND (Off:1 Def:0),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,129.0,1.0,0.0,1.0,,,,,,
132,PT03M00.00S,2022-02-12T00:28:13.9Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1626149,94.40999984741211,50.0,1610612766,21,24,2022-02-12T00:54:12Z,1300000,0.0,0.0,1,right,M. Harrell tip DUNK (2 PTS),[1626149],1610612766.0,CHA,tip,,,Harrell,M. Harrell,,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,
133,PT02M53.00S,2022-02-12T00:28:21.3Z,1,REGULAR,2pt,Jump Shot,[],1630165,27.650706307490154,30.61427696078431,1610612765,23,24,2022-02-12T00:31:35Z,1310000,97.0,207.0,1,left,K. Hayes 22' Jump Shot (4 PTS) (J. Grant 3 AST),"[1630165, 203924]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,22.89,Made,4.0,J. Grant,203924.0,3.0,,,,,,,,,,
135,PT02M42.00S,2022-02-12T00:28:36.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630165,,,1610612766,23,24,2022-02-12T00:28:45Z,1330000,,,0,,K. Hayes personal FOUL (1 PF) (Ball 2 FT),"[1630165, 1630163]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,202007.0,,,,,,,,,,,,,,1.0,0.0,Ball,1630163.0,,
137,PT02M42.00S,2022-02-12T00:28:53.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,23,24,2022-02-12T00:28:53Z,1350000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M42.00S,2022-02-12T00:31:00.7Z,1,REGULAR,substitution,out,[],203924,,,1610612766,23,24,2022-02-12T00:31:19Z,1360000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M42.00S,2022-02-12T00:31:00.7Z,1,REGULAR,substitution,out,[],1630191,,,1610612766,23,24,2022-02-12T00:31:19Z,1370000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M42.00S,2022-02-12T00:31:00.7Z,1,REGULAR,substitution,in,[],1630180,,,1610612766,23,24,2022-02-12T00:31:19Z,1380000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M42.00S,2022-02-12T00:31:00.7Z,1,REGULAR,substitution,in,[],203482,,,1610612766,23,24,2022-02-12T00:31:19Z,1390000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M42.00S,2022-02-12T00:31:43.2Z,1,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,23,25,2022-02-12T00:31:43Z,1400000,,,0,,L. Ball Free Throw 1 of 2 (10 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
143,PT02M42.00S,2022-02-12T00:32:02.1Z,1,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,23,26,2022-02-12T00:32:02Z,1410000,,,0,,L. Ball Free Throw 2 of 2 (11 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
146,PT02M30.00S,2022-02-12T00:32:26.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612765,23,26,2022-02-12T00:41:04Z,1440000,,,0,,P. Washington personal FOUL (1 PF) (Olynyk 2 FT),"[1629023, 203482]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,202007.0,,,,,,,,,,,,,,1.0,0.0,Olynyk,203482.0,,
148,PT02M30.00S,2022-02-12T00:32:47.1Z,1,REGULAR,instantreplay,request,[],0,,,1610612765,23,26,2022-02-12T00:34:02Z,1460000,,,0,,,[],,,overturned,,,,,,,,,202007.0,,,,,,,,,,,,,,,,,,,
152,PT02M30.00S,2022-02-12T00:34:31.5Z,1,REGULAR,freethrow,1 of 2,[],203482,,,1610612765,24,26,2022-02-12T00:34:31Z,1490000,,,0,,K. Olynyk Free Throw 1 of 2 (1 PTS),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
153,PT02M30.00S,2022-02-12T00:34:32.2Z,1,REGULAR,freethrow,2 of 2,[],203482,,,1610612765,25,26,2022-02-12T00:34:32Z,1500000,,,0,,K. Olynyk Free Throw 2 of 2 (2 PTS),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
154,PT02M19.00S,2022-02-12T00:34:41.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630547,89.79960578186596,57.1078431372549,1610612766,25,26,2022-02-12T00:56:19Z,1510000,36.0,43.0,1,right,MISS J. Bouknight driving bank Hook,[1630547],1610612766.0,CHA,driving bank,,,Bouknight,J. Bouknight,,,,,,,,,5.61,Missed,,,,,,,,,,,,,,
155,PT02M19.00S,2022-02-12T00:34:41.3Z,1,REGULAR,rebound,offensive,[],1630163,,,1610612766,25,26,2022-02-12T00:35:57Z,1520000,,,0,,L. Ball REBOUND (Off:2 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,154.0,3.0,1.0,2.0,,,,,,
156,PT02M16.00S,2022-02-12T00:34:45.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,93.34756898817345,56.127450980392155,1610612766,25,26,2022-02-12T00:36:00Z,1530000,31.0,10.0,1,right,MISS M. Harrell Layup,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,3.22,Missed,,,,,,,,,,,,,,
157,PT02M10.00S,2022-02-12T00:34:51.9Z,1,REGULAR,rebound,offensive,[],1628970,,,1610612766,25,26,2022-02-12T00:36:00Z,1540000,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,156.0,1.0,0.0,1.0,,,,,,
158,PT02M10.00S,2022-02-12T00:34:50.9Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628970,94.40999984741211,50.0,1610612766,25,28,2022-02-12T00:57:05Z,1550000,0.0,0.0,1,right,M. Bridges tip DUNK (7 PTS),[1628970],1610612766.0,CHA,tip,,,Bridges,M. Bridges,,,,,,,,,0.0,Made,7.0,,,,,,,,,,,,,
159,PT02M04.00S,2022-02-12T00:34:56.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,9.247700394218143,61.51960784313725,1610612765,25,28,2022-02-12T00:57:26Z,1560000,-58.0,34.0,1,left,MISS K. Olynyk 6' driving floating bank Shot,[203482],1610612765.0,DET,driving floating bank,,,Olynyk,K. Olynyk,,,,,,,,,6.71,Missed,,,,,,,,,,,,,,
160,PT02M00.00S,2022-02-12T00:35:00.3Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612766,25,28,2022-02-12T01:02:34Z,1570000,,,0,,M. Harrell REBOUND (Off:1 Def:1),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,159.0,2.0,1.0,1.0,,,,,,
161,PT01M59.00S,2022-02-12T00:35:02.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,90.8508541392904,54.90196078431372,1610612766,25,30,2022-02-12T00:57:59Z,1580000,25.0,34.0,1,right,M. Harrell running DUNK (4 PTS) (P. Washington 1 AST),"[1626149, 1629023]",1610612766.0,CHA,running,,,Harrell,M. Harrell,,,,,,,,,4.15,Made,4.0,P. Washington,1629023.0,1.0,,,,,,,,,,
163,PT01M40.00S,2022-02-12T00:35:20.8Z,1,REGULAR,2pt,Jump Shot,[],1630180,4.254270696452039,30.637254901960787,1610612765,27,30,2022-02-12T00:58:51Z,1600000,97.0,-13.0,1,left,S. Bey 9' fadeaway Jump Shot (10 PTS),[1630180],1610612765.0,DET,fadeaway,,,Bey,S. Bey,,,,,,,,,9.76,Made,10.0,,,,,,,,,,,,,
164,PT01M29.00S,2022-02-12T00:35:34.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612766,27,30,2022-02-12T01:00:37Z,1610000,,,0,,K. Olynyk shooting personal FOUL (1 PF) (Harrell 2 FT),"[203482, 1626149]",1610612765.0,DET,shooting,,,Olynyk,K. Olynyk,,,,,202007.0,,,,,,,,,,,,,,1.0,0.0,Harrell,1626149.0,,
166,PT01M29.00S,2022-02-12T00:36:08.2Z,1,REGULAR,freethrow,1 of 2,[],1626149,,,1610612766,27,30,2022-02-12T01:07:11Z,1635000,,,0,,MISS M. Harrell Free Throw 1 of 2,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,Missed,,,,,,,,,,,,,,
167,PT01M29.00S,2022-02-12T00:36:08.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,27,30,2022-02-12T01:07:11Z,1642500,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,166.0,,,,,,,,,
172,PT01M29.00S,2022-02-12T00:36:08.2Z,1,REGULAR,freethrow,2 of 2,[],1626149,,,1610612766,27,30,2022-02-12T01:07:11Z,1646250,,,0,,MISS M. Harrell Free Throw 2 of 2,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,Missed,,,,,,,,,,,,,,
185,PT01M29.00S,2022-02-12T00:36:08.2Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,27,30,2022-02-12T01:07:11Z,1648125,,,0,,H. Diallo REBOUND (Off:0 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,172.0,1.0,1.0,0.0,,,,,,
168,PT01M29.00S,2022-02-12T00:36:09.1Z,1,REGULAR,substitution,out,[],1628970,,,1610612765,27,30,2022-02-12T01:07:11Z,1650000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
169,PT01M29.00S,2022-02-12T00:36:09.1Z,1,REGULAR,substitution,in,[],1626179,,,1610612765,27,30,2022-02-12T01:07:11Z,1660000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
170,PT01M29.00S,2022-02-12T00:36:18.1Z,1,REGULAR,substitution,out,[],1630163,,,1610612765,27,30,2022-02-12T01:07:11Z,1670000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
171,PT01M29.00S,2022-02-12T00:36:18.1Z,1,REGULAR,substitution,in,[],1626162,,,1610612765,27,30,2022-02-12T01:07:11Z,1680000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
173,PT01M22.00S,2022-02-12T00:36:56.3Z,1,REGULAR,3pt,Jump Shot,[],203482,33.03219448094612,52.69607843137255,1610612765,27,30,2022-02-12T01:06:40Z,1685000,-13.0,258.0,1,left,MISS K. Olynyk 25' 3PT,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,25.84,Missed,,,,,,,,,,,,,,
174,PT01M19.00S,2022-02-12T00:36:59.3Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,27,30,2022-02-12T01:06:40Z,1687500,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,173.0,2.0,2.0,0.0,,,,,,
175,PT01M12.00S,2022-02-12T00:37:06.4Z,1,REGULAR,turnover,lost ball,[],1626149,,,1610612766,27,30,2022-02-12T01:08:05Z,1720000,,,0,,M. Harrell lost ball TURNOVER (1 TO),"[1626149, 1630180]",1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,1.0,Bey,1630180.0,,,,,,,,,,,,,,,,
176,PT01M12.00S,2022-02-12T00:37:06.4Z,1,REGULAR,steal,,[],1630180,,,1610612765,27,30,2022-02-12T00:37:09Z,1730000,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
177,PT01M05.00S,2022-02-12T00:37:11.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1628977,7.670827858081481,53.67647058823529,1610612765,29,30,2022-02-12T01:08:56Z,1740000,-18.0,20.0,1,left,H. Diallo driving finger roll Layup (2 PTS),[1628977],1610612765.0,DET,driving finger roll,,,Diallo,H. Diallo,,,,,,,,,2.69,Made,2.0,,,,,,,,,,,,,
178,PT01M05.00S,2022-02-12T00:37:19.5Z,1,REGULAR,violation,defensive goaltending,[],1630547,,,1610612765,29,30,2022-02-12T01:08:56Z,1750000,,,0,,J. Bouknight defensive goaltending VIOLATION,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,202007.0,,,,,,,,,,,,,,,,,,,
179,PT01M05.00S,2022-02-12T00:37:25.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630547,,,1610612765,29,30,2022-02-12T00:37:37Z,1760000,,,0,,J. Bouknight shooting personal FOUL (2 PF) (Diallo 1 FT),"[1630547, 1628977]",1610612766.0,CHA,shooting,,,Bouknight,J. Bouknight,,,,,202026.0,,,,,,,,,,,,,,2.0,0.0,Diallo,1628977.0,,
181,PT01M05.00S,2022-02-12T00:37:38.7Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1628977,,,1610612765,29,30,2022-02-12T01:09:35Z,1780000,,,0,,MISS H. Diallo Free Throw 1 of 1,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,Missed,,,,,,,,,,,,,,
