actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
87,PT03M56.00S,2021-12-30T00:22:53.4Z,1,REGULAR,3pt,Jump Shot,[],1628476,7.670827858081481,0.24509803921569073,1610612765,13,7,2021-12-30T00:22:57Z,860000,249.0,20.0,1,left,D. Walton Jr. 24' 3PT  (3 PTS) (S. Bey 1 AST),"[1628476, 1630180]",1610612765.0,DET,,,,Walton Jr.,D. Walton Jr.,,,,,24.96,Made,,,,,,,,3.0,S. Bey,1630180.0,1.0,,,,,,,,
89,PT03M49.00S,2021-12-30T00:23:08.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,13,7,2021-12-30T00:23:08Z,880000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M49.00S,2021-12-30T00:24:45.9Z,1,REGULAR,substitution,out,[],1628977,,,1610612752,13,7,2021-12-30T00:25:42Z,890000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M49.00S,2021-12-30T00:24:45.9Z,1,REGULAR,substitution,out,[],1628476,,,1610612752,13,7,2021-12-30T00:25:42Z,900000,,,0,,SUB out: D. Walton Jr.,[1628476],1610612765.0,DET,,,,Walton Jr.,D. Walton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M49.00S,2021-12-30T00:24:45.9Z,1,REGULAR,substitution,out,[],1629656,,,1610612752,13,7,2021-12-30T00:25:42Z,910000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M49.00S,2021-12-30T00:24:45.9Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,13,7,2021-12-30T00:25:42Z,920000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M49.00S,2021-12-30T00:24:45.9Z,1,REGULAR,substitution,out,[],202689,,,1610612752,13,7,2021-12-30T00:25:42Z,930000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M49.00S,2021-12-30T00:24:45.9Z,1,REGULAR,substitution,in,[],1629620,,,1610612752,13,7,2021-12-30T00:25:42Z,940000,,,0,,SUB in: J. Robinson,[1629620],1610612765.0,DET,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M49.00S,2021-12-30T00:24:45.9Z,1,REGULAR,substitution,in,[],1630199,,,1610612752,13,7,2021-12-30T00:25:42Z,950000,,,0,,SUB in: C. Stanley,[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M49.00S,2021-12-30T00:24:45.9Z,1,REGULAR,substitution,in,[],201959,,,1610612752,13,7,2021-12-30T00:25:42Z,960000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M49.00S,2021-12-30T00:24:45.9Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,13,7,2021-12-30T00:25:42Z,970000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M49.00S,2021-12-30T00:24:45.9Z,1,REGULAR,substitution,in,[],1630540,,,1610612752,13,7,2021-12-30T00:25:42Z,980000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M39.00S,2021-12-30T00:26:01.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201959,88.61695137976346,44.85294117647059,1610612752,13,9,2021-12-30T00:26:08Z,990000,-26.0,55.0,1,right,T. Gibson 6' floating Jump Shot (2 PTS) (J. Randle 1 AST),"[201959, 203944]",1610612752.0,NYK,floating,,,Gibson,T. Gibson,,,,,6.03,Made,,,,,,,,2.0,J. Randle,203944.0,1.0,,,,,,,,
102,PT03M20.00S,2021-12-30T00:26:20.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,9.773324572930349,41.17647058823529,1610612765,15,9,2021-12-30T00:26:27Z,1010000,44.0,39.0,1,left,S. Bey turnaround fadeaway Jump Shot (5 PTS),[1630180],1610612765.0,DET,turnaround fadeaway,,,Bey,S. Bey,,,,,5.91,Made,,,,,,,,5.0,,,,,,,,,,,
103,PT03M07.00S,2021-12-30T00:26:32.9Z,1,REGULAR,2pt,Jump Shot,[],1630193,76.39618922470433,68.87254901960785,1610612752,15,9,2021-12-30T00:26:41Z,1020000,94.0,169.0,1,right,MISS I. Quickley 19' pullup Shot,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,19.39,Missed,,,,,,,,,,,,,,,,,,,
104,PT03M06.00S,2021-12-30T00:26:33.9Z,1,REGULAR,rebound,offensive,[],203944,,,1610612752,15,9,2021-12-30T00:55:17Z,1030000,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,103.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
105,PT03M06.00S,2021-12-30T00:26:40.4Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203944,94.40999984741211,50.0,1610612752,15,11,2021-12-30T00:55:27Z,1040000,0.0,0.0,1,right,J. Randle putback DUNK (2 PTS),[203944],1610612752.0,NYK,putback,,,Randle,J. Randle,,,,,0.0,Made,,,,,,,,2.0,,,,,,,,,,,
106,PT02M52.00S,2021-12-30T00:26:47.6Z,1,REGULAR,3pt,Jump Shot,[],1630568,33.42641261498029,44.85294117647059,1610612765,15,11,2021-12-30T00:26:54Z,1050000,26.0,262.0,1,left,MISS L. Garza 26' 3PT,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
107,PT02M48.00S,2021-12-30T00:26:52.4Z,1,REGULAR,rebound,offensive,[],1630568,,,1610612765,15,11,2021-12-30T00:26:52Z,1060000,,,0,,L. Garza REBOUND (Off:2 Def:2),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,106.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
108,PT02M45.00S,2021-12-30T00:26:54.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,26.593298291721425,81.86274509803921,1610612765,18,11,2021-12-30T00:26:59Z,1070000,-159.0,197.0,1,left,S. Bey 25' 3PT  (8 PTS) (L. Garza 1 AST),"[1630180, 1630568]",1610612765.0,DET,,,,Bey,S. Bey,,,,,25.37,Made,,,,,,,,8.0,L. Garza,1630568.0,1.0,,,,,,,,
110,PT02M20.00S,2021-12-30T00:27:20.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.2161629434954,50.0,1610612752,18,13,2021-12-30T00:27:28Z,1090000,0.0,11.0,1,right,R. Barrett driving reverse Layup (7 PTS),[1629628],1610612752.0,NYK,driving reverse,,,Barrett,R. Barrett,,,,,1.13,Made,,,,,,,,7.0,,,,,,,,,,,
111,PT02M01.00S,2021-12-30T00:27:38.8Z,1,REGULAR,3pt,Jump Shot,[],1628402,10.167542706964511,96.07843137254902,1610612765,18,13,2021-12-30T00:27:44Z,1100000,-230.0,43.0,1,left,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,,
112,PT01M59.00S,2021-12-30T00:27:40.8Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,18,13,2021-12-30T00:27:44Z,1110000,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,111.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
113,PT01M52.00S,2021-12-30T00:27:51.9Z,1,REGULAR,foul,personal,[],1628402,,,1610612752,18,13,2021-12-30T00:28:10Z,1120000,,,0,,F. Jackson personal FOUL (1 PF),"[1628402, 1630540]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,McBride,1630540.0,,,
115,PT01M52.00S,2021-12-30T00:28:00.4Z,1,REGULAR,substitution,out,[],1630568,,,1610612752,18,13,2021-12-30T00:28:08Z,1140000,,,0,,SUB out: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M52.00S,2021-12-30T00:28:00.4Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,18,13,2021-12-30T00:28:08Z,1150000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M52.00S,2021-12-30T00:28:00.4Z,1,REGULAR,substitution,in,[],1627767,,,1610612752,18,13,2021-12-30T00:28:08Z,1160000,,,0,,SUB in: C. Diallo,[1627767],1610612765.0,DET,,,,Diallo,C. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M52.00S,2021-12-30T00:28:00.4Z,1,REGULAR,substitution,in,[],202692,,,1610612752,18,13,2021-12-30T00:28:08Z,1170000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M44.00S,2021-12-30T00:28:24.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,85.72601839684626,53.67647058823529,1610612752,18,15,2021-12-30T00:28:34Z,1180000,18.0,82.0,1,right,A. Burks 8' driving floating Jump Shot (2 PTS) (J. Randle 2 AST),"[202692, 203944]",1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,8.37,Made,,,,,,,,2.0,J. Randle,203944.0,2.0,,,,,,,,
121,PT01M44.00S,2021-12-30T00:28:31.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630199,,,1610612752,18,15,2021-12-30T00:28:44Z,1200000,,,0,,C. Stanley shooting personal FOUL (1 PF) (Burks 1 FT),"[1630199, 202692]",1610612765.0,DET,shooting,,,Stanley,C. Stanley,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Burks,202692.0,,,
123,PT01M44.00S,2021-12-30T00:28:48.7Z,1,REGULAR,substitution,out,[],203944,,,1610612752,18,15,2021-12-30T00:29:15Z,1220000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M44.00S,2021-12-30T00:28:48.7Z,1,REGULAR,substitution,in,[],1630167,,,1610612752,18,15,2021-12-30T00:29:15Z,1230000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M44.00S,2021-12-30T00:29:00.9Z,1,REGULAR,freethrow,1 of 1,[],202692,,,1610612752,18,16,2021-12-30T00:29:00Z,1240000,,,0,,A. Burks Free Throw 1 of 1 (3 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,,,,3.0,,,,,,,,,,,
126,PT01M33.00S,2021-12-30T00:29:12.9Z,1,REGULAR,3pt,Jump Shot,[],1628402,30.66688567674113,76.47058823529412,1610612765,18,16,2021-12-30T00:29:17Z,1250000,-132.0,236.0,1,left,MISS F. Jackson 27' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,27.04,Missed,,,,,,,,,,,,,,,,,,,
127,PT01M30.00S,2021-12-30T00:29:15.9Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612752,18,16,2021-12-30T00:29:17Z,1260000,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
128,PT01M19.00S,2021-12-30T00:29:26.8Z,1,REGULAR,3pt,Jump Shot,[],1630193,70.87713534822602,79.65686274509804,1610612752,18,19,2021-12-30T00:29:48Z,1270000,148.0,221.0,1,right,I. Quickley 26' 3PT  (3 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,26.64,Made,,,,,,,,3.0,,,,,,,,,,,
129,PT01M05.00S,2021-12-30T00:29:40.5Z,1,REGULAR,2pt,Jump Shot,[],1629620,25.016425755584763,44.11764705882353,1610612765,18,19,2021-12-30T00:32:40Z,1280000,29.0,183.0,1,left,MISS J. Robinson 18' pullup Shot,[1629620],1610612765.0,DET,pullup,,,Robinson,J. Robinson,,,,,18.51,Missed,,,,,,,,,,,,,,,,,,,
130,PT01M05.00S,2021-12-30T00:29:40.5Z,1,REGULAR,rebound,defensive,[],1630540,,,1610612752,18,19,2021-12-30T00:29:52Z,1290000,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
131,PT00M58.50S,2021-12-30T00:29:49.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628402,,,1610612752,18,19,2021-12-30T00:30:13Z,1300000,,,0,,F. Jackson shooting personal FOUL (2 PF) (Quickley 2 FT),"[1628402, 1630193]",1610612765.0,DET,shooting,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Quickley,1630193.0,,,
133,PT00M58.50S,2021-12-30T00:30:17.9Z,1,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,18,20,2021-12-30T00:30:17Z,1320000,,,0,,I. Quickley Free Throw 1 of 2 (4 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,,,,4.0,,,,,,,,,,,
134,PT00M58.50S,2021-12-30T00:30:20.4Z,1,REGULAR,substitution,out,[],1628402,,,1610612752,18,20,2021-12-30T00:30:25Z,1330000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M58.50S,2021-12-30T00:30:20.4Z,1,REGULAR,substitution,in,[],1629686,,,1610612752,18,20,2021-12-30T00:30:25Z,1340000,,,0,,SUB in: D. Sirvydis,[1629686],1610612765.0,DET,,,,Sirvydis,D. Sirvydis,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M58.50S,2021-12-30T00:30:42.7Z,1,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,18,21,2021-12-30T00:30:42Z,1350000,,,0,,I. Quickley Free Throw 2 of 2 (5 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,,,,5.0,,,,,,,,,,,
137,PT00M47.30S,2021-12-30T00:30:55.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630199,17.526281208935615,45.58823529411765,1610612765,20,21,2021-12-30T00:31:01Z,1360000,22.0,112.0,1,left,C. Stanley 11' floating Jump Shot (2 PTS),[1630199],1610612765.0,DET,floating,,,Stanley,C. Stanley,,,,,11.44,Made,,,,,,,,2.0,,,,,,,,,,,
138,PT00M34.80S,2021-12-30T00:31:12.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629620,,,1610612752,20,21,2021-12-30T00:31:45Z,1370000,,,0,,J. Robinson shooting personal FOUL (1 PF) (Quickley 2 FT),"[1629620, 1630193]",1610612765.0,DET,shooting,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Quickley,1630193.0,,,
140,PT00M34.80S,2021-12-30T00:31:46.2Z,1,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,20,22,2021-12-30T00:31:46Z,1390000,,,0,,I. Quickley Free Throw 1 of 2 (6 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,,,,6.0,,,,,,,,,,,
141,PT00M34.80S,2021-12-30T00:31:59.2Z,1,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,20,23,2021-12-30T00:31:59Z,1400000,,,0,,I. Quickley Free Throw 2 of 2 (7 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,,,,7.0,,,,,,,,,,,
142,PT00M25.90S,2021-12-30T00:32:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629620,8.327858081471746,59.31372549019608,1610612765,20,23,2021-12-30T00:32:24Z,1410000,-47.0,26.0,1,left,MISS J. Robinson driving finger roll Layup,[1629620],1610612765.0,DET,driving finger roll,,,Robinson,J. Robinson,,,,,5.33,Missed,,,,,,,,,,,,,,,,,,,
143,PT00M22.80S,2021-12-30T00:32:14.0Z,1,REGULAR,rebound,defensive,[],201959,,,1610612752,20,23,2021-12-30T00:32:14Z,1420000,,,0,,T. Gibson REBOUND (Off:0 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
144,PT00M03.60S,2021-12-30T00:32:33.2Z,1,REGULAR,3pt,Jump Shot,[],1630193,68.64323258869908,77.94117647058823,1610612752,20,23,2021-12-30T00:32:37Z,1430000,140.0,242.0,1,right,MISS I. Quickley 27' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,27.97,Missed,,,,,,,,,,,,,,,,,,,
145,PT00M01.00S,2021-12-30T00:32:35.8Z,1,REGULAR,rebound,defensive,[],1630199,,,1610612765,20,23,2021-12-30T00:32:37Z,1440000,,,0,,C. Stanley REBOUND (Off:0 Def:1),[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
146,PT00M00.00S,2021-12-30T00:32:38.1Z,1,REGULAR,3pt,Jump Shot,[],1630180,67.32917214191853,87.99019607843137,1610612765,20,23,2021-12-30T00:32:48Z,1450000,-190.0,580.0,1,left,MISS S. Bey 61' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,61.07,Missed,,,,,,,,,,,,,,,,,,,
147,PT00M00.00S,2021-12-30T00:32:38.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,20,23,2021-12-30T00:32:48Z,1460000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,,
148,PT00M00.00S,2021-12-30T00:32:49.8Z,1,REGULAR,period,end,[],0,,,1610612765,20,23,2021-12-30T00:32:49Z,1470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2021-12-30T00:33:00.2Z,2,REGULAR,substitution,out,['startperiod'],1630180,,,1610612765,20,23,2021-12-30T00:35:15Z,1480000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-12-30T00:33:00.2Z,2,REGULAR,substitution,in,['startperiod'],1628977,,,1610612765,20,23,2021-12-30T00:35:15Z,1490000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-12-30T00:35:18.7Z,2,REGULAR,period,start,[],0,,,1610612765,20,23,2021-12-30T00:35:18Z,1500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M48.00S,2021-12-30T00:35:30.0Z,2,REGULAR,turnover,lost ball,[],1628977,,,1610612765,20,23,2021-12-30T00:35:36Z,1510000,,,0,,H. Diallo lost ball TURNOVER (2 TO),"[1628977, 1630540]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,2.0,McBride,1630540.0,,,,,,,,,,,,
153,PT11M48.00S,2021-12-30T00:35:30.0Z,2,REGULAR,steal,,[],1630540,,,1610612752,20,23,2021-12-30T00:39:42Z,1520000,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M43.00S,2021-12-30T00:35:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202692,91.11366622864652,48.0392156862745,1610612752,20,25,2021-12-30T00:35:44Z,1530000,-10.0,31.0,1,right,A. Burks running Layup (5 PTS),[202692],1610612752.0,NYK,running,,,Burks,A. Burks,,,,,3.25,Made,,,,,,,,5.0,,,,,,,,,,,
155,PT11M24.00S,2021-12-30T00:35:53.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629686,8.196452036793687,42.64705882352941,1610612765,20,25,2021-12-30T00:35:58Z,1540000,37.0,25.0,1,left,MISS D. Sirvydis Layup,[1629686],1610612765.0,DET,,,,Sirvydis,D. Sirvydis,,,,,4.42,Missed,,,,,,,,,,,,,,,,,,,
156,PT11M22.00S,2021-12-30T00:35:55.3Z,2,REGULAR,rebound,offensive,[],1627767,,,1610612765,20,25,2021-12-30T00:35:58Z,1550000,,,0,,C. Diallo REBOUND (Off:1 Def:0),[1627767],1610612765.0,DET,,,,Diallo,C. Diallo,,,,,,,155.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
157,PT11M20.00S,2021-12-30T00:35:57.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627767,7.145203679369246,43.872549019607845,1610612765,20,25,2021-12-30T00:36:02Z,1560000,31.0,15.0,1,left,MISS C. Diallo Hook,[1627767],1610612765.0,DET,,,,Diallo,C. Diallo,,,,,3.39,Missed,,,,,,,,,,,,,,,,,,,
158,PT11M18.00S,2021-12-30T00:35:59.4Z,2,REGULAR,rebound,defensive,[],201959,,,1610612752,20,25,2021-12-30T00:36:02Z,1570000,,,0,,T. Gibson REBOUND (Off:0 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,157.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
159,PT11M09.00S,2021-12-30T00:36:08.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630540,90.19382391590013,40.931372549019606,1610612752,20,25,2021-12-30T00:36:13Z,1580000,-45.0,40.0,1,right,MISS M. McBride 6' turnaround Hook,[1630540],1610612752.0,NYK,turnaround,,,McBride,M. McBride,,,,,6.02,Missed,,,,,,,,,,,,,,,,,,,
160,PT11M06.00S,2021-12-30T00:36:11.4Z,2,REGULAR,rebound,defensive,[],1627767,,,1610612765,20,25,2021-12-30T00:36:13Z,1590000,,,0,,C. Diallo REBOUND (Off:1 Def:1),[1627767],1610612765.0,DET,,,,Diallo,C. Diallo,,,,,,,159.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
161,PT11M02.00S,2021-12-30T00:36:18.7Z,2,REGULAR,foul,personal,[],1630540,,,1610612765,20,25,2021-12-30T00:36:44Z,1600000,,,0,,M. McBride personal FOUL (1 PF),"[1630540, 1629620]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Robinson,1629620.0,,,
163,PT10M53.00S,2021-12-30T00:36:41.7Z,2,REGULAR,2pt,Jump Shot,[],1630199,19.628777923784497,73.0392156862745,1610612765,20,25,2021-12-30T00:36:48Z,1620000,-115.0,132.0,1,left,MISS C. Stanley 17' pullup Shot,[1630199],1610612765.0,DET,pullup,,,Stanley,C. Stanley,,,,,17.52,Missed,,,,,,,,,,,,,,,,,,,
164,PT10M50.00S,2021-12-30T00:36:44.5Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,20,25,2021-12-30T00:36:44Z,1630000,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
165,PT10M49.00S,2021-12-30T00:36:45.8Z,2,REGULAR,turnover,bad pass,[],202692,,,1610612752,20,25,2021-12-30T00:36:51Z,1640000,,,0,,A. Burks bad pass TURNOVER (1 TO),"[202692, 1629686]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,1.0,Sirvydis,1629686.0,,,,,,,,,,,,
166,PT10M49.00S,2021-12-30T00:36:45.8Z,2,REGULAR,steal,,[],1629686,,,1610612765,20,25,2021-12-30T00:36:48Z,1650000,,,0,,D. Sirvydis STEAL (1 STL),[1629686],1610612765.0,DET,,,,Sirvydis,D. Sirvydis,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M43.00S,2021-12-30T00:36:51.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629620,31.061103810775293,73.52941176470588,1610612765,23,25,2021-12-30T00:36:55Z,1660000,-118.0,239.0,1,left,J. Robinson 26' 3PT  (3 PTS) (H. Diallo 2 AST),"[1629620, 1628977]",1610612765.0,DET,,,,Robinson,J. Robinson,,,,,26.68,Made,,,,,,,,3.0,H. Diallo,1628977.0,2.0,,,,,,,,
169,PT10M19.00S,2021-12-30T00:37:15.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202692,92.82194480946123,41.17647058823529,1610612752,23,27,2021-12-30T00:37:23Z,1680000,-44.0,15.0,1,right,A. Burks driving Layup (7 PTS),[202692],1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,4.66,Made,,,,,,,,7.0,,,,,,,,,,,
170,PT09M57.00S,2021-12-30T00:37:36.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627767,7.670827858081481,43.872549019607845,1610612765,23,27,2021-12-30T00:37:42Z,1690000,31.0,20.0,1,left,MISS C. Diallo Layup - blocked,"[1627767, 201959]",1610612765.0,DET,,,,Diallo,C. Diallo,,,,,3.63,Missed,,,,,,,,,,,,,,,,,Gibson,201959.0,
171,PT09M57.00S,2021-12-30T00:37:36.9Z,2,REGULAR,block,,[],201959,,,1610612765,23,27,2021-12-30T00:37:39Z,1700000,,,0,,T. Gibson BLOCK (1 BLK),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT09M54.00S,2021-12-30T00:37:39.9Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,23,27,2021-12-30T00:37:42Z,1710000,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,170.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
173,PT09M53.00S,2021-12-30T00:37:42.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630167,93.47897503285151,44.607843137254896,1610612752,23,29,2021-12-30T00:38:13Z,1720000,-27.0,9.0,1,right,O. Toppin alley-oop DUNK (2 PTS) (I. Quickley 1 AST),"[1630167, 1630193]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,2.84,Made,,,,,,,,2.0,I. Quickley,1630193.0,1.0,,,,,,,,
