actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
362,PT07M39.00S,2022-03-13T20:32:50.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,90.8508541392904,50.0,1610612746,58,50,2022-03-13T20:34:14Z,3560000,0.0,34.0,1,right,I. Zubac turnaround Hook (8 PTS),[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,3.35,Made,,,,,8.0,,,,,,,,,,,,,
363,PT07M26.00S,2022-03-13T20:33:03.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202709,8.459264126149804,54.411764705882355,1610612765,58,50,2022-03-13T20:33:21Z,3570000,-22.0,27.0,1,left,MISS C. Joseph driving Layup,[202709],1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,3.49,Missed,,,,,,,,,,,,,,,,,,
364,PT07M26.00S,2022-03-13T20:33:03.8Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,58,50,2022-03-13T20:33:21Z,3580000,,,0,,I. Zubac REBOUND (Off:3 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,363.0,11.0,8.0,3.0,,,,,,,,,,,,,,
365,PT07M19.00S,2022-03-13T20:33:10.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1629599,90.71944809461235,54.90196078431372,1610612746,58,50,2022-03-13T20:33:26Z,3590000,25.0,35.0,1,right,MISS A. Coffey Hook - blocked,"[1629599, 1630595]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,4.25,Missed,,,,,,,,,,,,,,,Cunningham,1630595.0,,
366,PT07M19.00S,2022-03-13T20:33:10.8Z,3,REGULAR,block,,[],1630595,,,1610612746,58,50,2022-03-13T20:33:13Z,3600000,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
367,PT07M15.00S,2022-03-13T20:33:14.8Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,58,50,2022-03-13T20:33:26Z,3610000,,,0,,C. Joseph REBOUND (Off:1 Def:4),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,365.0,5.0,4.0,1.0,,,,,,,,,,,,,,
368,PT07M13.00S,2022-03-13T20:33:17.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,8.065045992115643,96.81372549019608,1610612765,61,50,2022-03-13T20:33:52Z,3620000,-234.0,23.0,1,left,S. Bey 3PT  (13 PTS) (J. Grant 1 AST),"[1630180, 203924]",1610612765.0,DET,,,,Bey,S. Bey,,,,,23.53,Made,,,,,13.0,,,J. Grant,203924.0,1.0,,,,,,,,
370,PT06M57.00S,2022-03-13T20:33:40.8Z,3,REGULAR,foul,personal,[],202709,,,1610612746,61,50,2022-03-13T20:33:48Z,3640000,,,0,,C. Joseph personal FOUL (3 PF),"[202709, 1627826]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,202056.0,,,,,3.0,0.0,Zubac,1627826.0,,,,
372,PT06M43.00S,2022-03-13T20:34:05.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,90.71944809461235,53.431372549019606,1610612746,61,52,2022-03-13T20:34:22Z,3660000,17.0,35.0,1,right,I. Zubac Hook (10 PTS) (R. Jackson 2 AST),"[1627826, 202704]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,3.87,Made,,,,,10.0,,,R. Jackson,202704.0,2.0,,,,,,,,
374,PT06M30.00S,2022-03-13T20:34:18.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,18.84034165571616,57.84313725490196,1610612765,63,52,2022-03-13T20:35:58Z,3680000,-39.0,125.0,1,left,C. Cunningham 13' pullup Jump Shot (13 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,13.06,Made,,,,,13.0,,,,,,,,,,,,,
375,PT06M14.00S,2022-03-13T20:34:34.1Z,3,REGULAR,3pt,Jump Shot,[],201587,71.27135348226018,78.43137254901961,1610612746,63,52,2022-03-13T20:34:39Z,3690000,142.0,218.0,1,right,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,
376,PT06M12.00S,2022-03-13T20:34:36.1Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,63,52,2022-03-13T20:34:39Z,3700000,,,0,,C. Cunningham REBOUND (Off:0 Def:7),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,375.0,7.0,7.0,0.0,,,,,,,,,,,,,,
377,PT06M06.00S,2022-03-13T20:34:42.5Z,3,REGULAR,3pt,Jump Shot,[],1630595,32.769382391590014,43.13725490196079,1610612765,63,52,2022-03-13T20:34:47Z,3710000,34.0,256.0,1,left,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,
378,PT06M04.00S,2022-03-13T20:34:44.7Z,3,REGULAR,rebound,defensive,[],1629599,,,1610612746,63,52,2022-03-13T20:34:44Z,3720000,,,0,,A. Coffey REBOUND (Off:0 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,377.0,2.0,2.0,0.0,,,,,,,,,,,,,,
379,PT05M59.00S,2022-03-13T20:34:49.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629599,94.79303547963207,46.07843137254902,1610612746,63,52,2022-03-13T20:35:01Z,3730000,-20.0,-4.0,1,right,MISS A. Coffey running Layup - blocked,"[1629599, 1630595]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,1.99,Missed,,,,,,,,,,,,,,,Cunningham,1630595.0,,
380,PT05M59.00S,2022-03-13T20:34:49.2Z,3,REGULAR,block,,[],1630595,,,1610612746,63,52,2022-03-13T20:34:51Z,3740000,,,0,,C. Cunningham BLOCK (2 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
381,PT05M56.00S,2022-03-13T20:34:52.2Z,3,REGULAR,rebound,offensive,[],202694,,,1610612746,63,52,2022-03-13T20:35:01Z,3750000,,,0,,M. Morris Sr. REBOUND (Off:1 Def:5),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,379.0,6.0,5.0,1.0,,,,,,,,,,,,,,
382,PT05M45.00S,2022-03-13T20:35:04.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629599,94.53022339027595,45.34313725490197,1610612746,63,54,2022-03-13T20:35:08Z,3760000,-23.0,-1.0,1,right,A. Coffey driving Layup (8 PTS),[1629599],1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,2.33,Made,,,,,8.0,,,,,,,,,,,,,
383,PT05M35.00S,2022-03-13T20:35:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202709,6.750985545335084,53.92156862745098,1610612765,63,54,2022-03-13T20:35:18Z,3770000,-20.0,11.0,1,left,MISS C. Joseph driving Layup - blocked,"[202709, 1627826]",1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,2.25,Missed,,,,,,,,,,,,,,,Zubac,1627826.0,,
384,PT05M35.00S,2022-03-13T20:35:14.5Z,3,REGULAR,block,,[],1627826,,,1610612765,63,54,2022-03-13T20:35:16Z,3780000,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
385,PT05M32.00S,2022-03-13T20:35:17.5Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,63,54,2022-03-13T20:35:18Z,3790000,,,0,,R. Jackson REBOUND (Off:0 Def:4),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,383.0,4.0,4.0,0.0,,,,,,,,,,,,,,
386,PT05M24.00S,2022-03-13T20:35:24.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,91.11366622864652,44.36274509803921,1610612746,63,54,2022-03-13T20:35:30Z,3800000,-28.0,31.0,1,right,MISS R. Jackson floating Shot,[202704],1610612746.0,LAC,floating,,,Jackson,R. Jackson,,,,,4.19,Missed,,,,,,,,,,,,,,,,,,
387,PT05M23.00S,2022-03-13T20:35:26.9Z,3,REGULAR,rebound,offensive,[],202704,,,1610612746,63,54,2022-03-13T20:35:26Z,3810000,,,0,,R. Jackson REBOUND (Off:1 Def:4),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,386.0,5.0,4.0,1.0,,,,,,,,,,,,,,
388,PT05M16.00S,2022-03-13T20:35:32.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202694,93.34756898817345,46.81372549019608,1610612746,63,56,2022-03-13T20:35:40Z,3820000,-16.0,10.0,1,right,M. Morris Sr. driving Layup (19 PTS),[202694],1610612746.0,LAC,driving,,,Morris Sr.,M. Morris Sr.,,,,,1.88,Made,,,,,19.0,,,,,,,,,,,,,
390,PT04M55.00S,2022-03-13T20:35:53.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202709,6.4881734559789805,47.05882352941176,1610612765,65,56,2022-03-13T20:35:57Z,3840000,15.0,8.0,1,left,C. Joseph driving Layup (8 PTS),[202709],1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,1.7,Made,,,,,8.0,,,,,,,,,,,,,
391,PT04M34.00S,2022-03-13T20:36:15.6Z,3,REGULAR,turnover,lost ball,[],1627826,,,1610612746,65,56,2022-03-13T20:36:20Z,3850000,,,0,,I. Zubac lost ball TURNOVER (2 TO),"[1627826, 202709]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,2.0,,,,,,,,,,Joseph,202709.0
392,PT04M34.00S,2022-03-13T20:36:15.6Z,3,REGULAR,steal,,[],202709,,,1610612765,65,56,2022-03-13T20:36:17Z,3860000,,,0,,C. Joseph STEAL (1 STL),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
393,PT04M31.00S,2022-03-13T20:36:19.4Z,3,REGULAR,foul,personal,['2freethrow'],202704,,,1610612765,65,56,2022-03-13T20:36:32Z,3870000,,,0,,R. Jackson shooting personal FOUL (3 PF) (Joseph 2 FT),"[202704, 202709]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,,202056.0,,,,,3.0,0.0,Joseph,202709.0,,,,
395,PT04M31.00S,2022-03-13T20:36:58.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202709,,,1610612765,66,56,2022-03-13T20:36:58Z,3890000,,,0,,C. Joseph Free Throw 1 of 2 (9 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
396,PT04M31.00S,2022-03-13T20:37:21.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],202709,,,1610612765,67,56,2022-03-13T20:37:21Z,3900000,,,0,,C. Joseph Free Throw 2 of 2 (10 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
397,PT04M12.00S,2022-03-13T20:37:48.4Z,3,REGULAR,foul,personal,['2freethrow'],203924,,,1610612746,67,56,2022-03-13T20:37:59Z,3910000,,,0,,J. Grant shooting personal FOUL (4 PF) (Morris Sr. 2 FT),"[203924, 202694]",1610612765.0,DET,shooting,,,Grant,J. Grant,,,,,,,,,,,,2004.0,,,,,4.0,0.0,Morris Sr.,202694.0,,,,
399,PT04M12.00S,2022-03-13T20:38:18.2Z,3,REGULAR,freethrow,1 of 2,[],202694,,,1610612746,67,57,2022-03-13T20:38:18Z,3930000,,,0,,M. Morris Sr. Free Throw 1 of 2 (20 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
400,PT04M12.00S,2022-03-13T20:38:19.2Z,3,REGULAR,substitution,out,[],1628963,,,1610612746,67,57,2022-03-13T20:38:27Z,3940000,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M12.00S,2022-03-13T20:38:19.2Z,3,REGULAR,substitution,in,[],203482,,,1610612746,67,57,2022-03-13T20:38:27Z,3950000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M12.00S,2022-03-13T20:38:41.2Z,3,REGULAR,freethrow,2 of 2,[],202694,,,1610612746,67,58,2022-03-13T20:38:41Z,3960000,,,0,,M. Morris Sr. Free Throw 2 of 2 (21 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
403,PT03M51.00S,2022-03-13T20:39:06.2Z,3,REGULAR,3pt,Jump Shot,[],1630180,28.56438896189225,84.31372549019608,1610612765,67,58,2022-03-13T20:39:10Z,3970000,-172.0,216.0,1,left,MISS S. Bey 27' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,27.59,Missed,,,,,,,,,,,,,,,,,,
404,PT03M49.00S,2022-03-13T20:39:08.4Z,3,REGULAR,rebound,offensive,[],202709,,,1610612765,67,58,2022-03-13T20:39:08Z,3980000,,,0,,C. Joseph REBOUND (Off:2 Def:4),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,403.0,6.0,4.0,2.0,,,,,,,,,,,,,,
406,PT03M44.00S,2022-03-13T20:39:14.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630595,11.48160315374507,46.32352941176471,1610612765,67,58,2022-03-13T20:39:18Z,4000000,18.0,55.0,1,left,MISS C. Cunningham floating Shot,[1630595],1610612765.0,DET,floating,,,Cunningham,C. Cunningham,,,,,5.84,Missed,,,,,,,,,,,,,,,,,,
407,PT03M42.00S,2022-03-13T20:39:16.3Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,67,58,2022-03-13T20:39:16Z,4010000,,,0,,I. Zubac REBOUND (Off:3 Def:9),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,406.0,12.0,9.0,3.0,,,,,,,,,,,,,,
408,PT03M34.00S,2022-03-13T20:39:23.3Z,3,REGULAR,3pt,Jump Shot,[],202694,73.76806833114324,83.57843137254902,1610612746,67,61,2022-03-13T20:39:27Z,4020000,168.0,194.0,1,right,M. Morris Sr. 25' 3PT  (24 PTS) (R. Jackson 3 AST),"[202694, 202704]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,25.66,Made,,,,,24.0,,,R. Jackson,202704.0,3.0,,,,,,,,
410,PT03M20.00S,2022-03-13T20:39:37.7Z,3,REGULAR,3pt,Jump Shot,[],203924,7.670827858081481,97.30392156862744,1610612765,70,61,2022-03-13T20:39:41Z,4040000,-237.0,20.0,1,left,J. Grant 3PT  (10 PTS) (C. Joseph 4 AST),"[203924, 202709]",1610612765.0,DET,,,,Grant,J. Grant,,,,,23.73,Made,,,,,10.0,,,C. Joseph,202709.0,4.0,,,,,,,,
412,PT03M09.00S,2022-03-13T20:39:55.1Z,3,REGULAR,foul,personal,[],202709,,,1610612746,70,61,2022-03-13T20:43:11Z,4060000,,,0,,C. Joseph personal FOUL (4 PF),"[202709, 202694]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,202056.0,,,,,4.0,0.0,Morris Sr.,202694.0,,,,
414,PT03M09.00S,2022-03-13T20:40:07.6Z,3,REGULAR,substitution,out,[],202709,,,1610612746,70,61,2022-03-13T20:40:16Z,4080000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M09.00S,2022-03-13T20:40:07.6Z,3,REGULAR,substitution,out,[],1629599,,,1610612746,70,61,2022-03-13T20:40:16Z,4090000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M09.00S,2022-03-13T20:40:07.6Z,3,REGULAR,substitution,in,[],1630240,,,1610612746,70,61,2022-03-13T20:40:16Z,4100000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M09.00S,2022-03-13T20:40:07.6Z,3,REGULAR,substitution,in,[],1628379,,,1610612746,70,61,2022-03-13T20:40:16Z,4110000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
418,PT02M58.00S,2022-03-13T20:40:40.6Z,3,REGULAR,2pt,Jump Shot,[],202704,77.18462549277267,68.13725490196079,1610612746,70,61,2022-03-13T20:41:02Z,4120000,91.0,162.0,1,right,MISS R. Jackson 18' step back Shot,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,18.57,Missed,,,,,,,,,,,,,,,,,,
419,PT02M56.00S,2022-03-13T20:40:42.6Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,70,61,2022-03-13T20:40:44Z,4130000,,,0,,C. Cunningham REBOUND (Off:0 Def:8),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,418.0,8.0,8.0,0.0,,,,,,,,,,,,,,
420,PT02M49.00S,2022-03-13T20:41:28.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,70,61,2022-03-13T20:41:28Z,4140000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT02M49.00S,2022-03-13T20:41:32.9Z,3,REGULAR,substitution,out,[],203924,,,1610612765,70,61,2022-03-13T20:43:43Z,4150000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,
422,PT02M49.00S,2022-03-13T20:41:32.9Z,3,REGULAR,substitution,in,[],1630587,,,1610612765,70,61,2022-03-13T20:43:43Z,4160000,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,
423,PT02M41.00S,2022-03-13T20:44:16.1Z,3,REGULAR,jumpball,recovered,[],201587,,,1610612765,70,61,2022-03-13T20:44:16Z,4170000,,,0,,Jump Ball R. Jackson vs. S. Bey: Tip to N. Batum,"[201587, 202704, 1630180]",1610612746.0,LAC,heldball,N. Batum,201587.0,Batum,N. Batum,Jackson,202704.0,Bey,1630180.0,,,,,,,,,,,,,,,,,,,,
426,PT02M41.00S,2022-03-13T20:44:16.1Z,3,REGULAR,turnover,lost ball,[],1630595,,,1610612765,70,61,2022-03-13T21:01:23Z,4200000,,,0,,C. Cunningham lost ball TURNOVER (2 TO),"[1630595, 202704]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,2.0,,,,,,,,,,Jackson,202704.0
427,PT02M41.00S,2022-03-13T20:44:16.1Z,3,REGULAR,steal,,[],202704,,,1610612746,70,61,2022-03-13T20:44:16Z,4210000,,,0,,R. Jackson STEAL (1 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M40.00S,2022-03-13T20:44:17.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201587,92.95335085413929,46.81372549019608,1610612746,70,63,2022-03-13T20:44:22Z,4220000,-16.0,14.0,1,right,N. Batum DUNK (2 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,2.1,Made,,,,,2.0,,,,,,,,,,,,,
429,PT02M15.00S,2022-03-13T20:44:44.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630240,6.619579500657039,44.36274509803921,1610612765,70,63,2022-03-13T20:44:48Z,4230000,28.0,10.0,1,left,MISS S. Lee Layup,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,2.98,Missed,,,,,,,,,,,,,,,,,,
430,PT02M12.00S,2022-03-13T20:44:47.0Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,70,63,2022-03-13T20:44:48Z,4240000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,429.0,2.0,2.0,0.0,,,,,,,,,,,,,,
431,PT02M05.00S,2022-03-13T20:44:52.9Z,3,REGULAR,3pt,Jump Shot,[],1628379,90.8508541392904,98.03921568627452,1610612746,70,66,2022-03-13T20:44:56Z,4250000,240.0,34.0,1,right,L. Kennard 24' 3PT  (5 PTS) (M. Morris Sr. 1 AST),"[1628379, 202694]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,24.25,Made,,,,,5.0,,,M. Morris Sr.,202694.0,1.0,,,,,,,,
433,PT01M47.00S,2022-03-13T20:45:10.8Z,3,REGULAR,2pt,Jump Shot,[],203482,24.6222076215506,36.76470588235294,1610612765,70,66,2022-03-13T20:45:14Z,4270000,66.0,179.0,1,left,MISS K. Olynyk 19' Jump Shot,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,19.08,Missed,,,,,,,,,,,,,,,,,,
434,PT01M45.00S,2022-03-13T20:45:12.8Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612746,70,66,2022-03-13T20:45:14Z,4280000,,,0,,L. Kennard REBOUND (Off:1 Def:2),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,433.0,3.0,2.0,1.0,,,,,,,,,,,,,,
435,PT01M38.00S,2022-03-13T20:45:20.1Z,3,REGULAR,2pt,Jump Shot,[],1628379,77.84165571616295,70.83333333333333,1610612746,70,66,2022-03-13T20:45:23Z,4290000,104.0,156.0,1,right,MISS L. Kennard 18' pullup Shot,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,18.74,Missed,,,,,,,,,,,,,,,,,,
436,PT01M36.00S,2022-03-13T20:45:22.1Z,3,REGULAR,rebound,defensive,[],203482,,,1610612765,70,66,2022-03-13T20:45:23Z,4300000,,,0,,K. Olynyk REBOUND (Off:1 Def:2),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,435.0,3.0,2.0,1.0,,,,,,,,,,,,,,
437,PT01M32.00S,2022-03-13T20:45:28.9Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612765,70,66,2022-03-13T20:45:41Z,4310000,,,0,,I. Zubac shooting personal FOUL (2 PF) (Cunningham 2 FT),"[1627826, 1630595]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,204058.0,,,,,2.0,0.0,Cunningham,1630595.0,,,,
439,PT01M32.00S,2022-03-13T20:45:58.2Z,3,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,71,66,2022-03-13T20:45:58Z,4330000,,,0,,C. Cunningham Free Throw 1 of 2 (14 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
440,PT01M32.00S,2022-03-13T20:46:16.7Z,3,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,72,66,2022-03-13T20:46:16Z,4340000,,,0,,C. Cunningham Free Throw 2 of 2 (15 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
441,PT01M19.00S,2022-03-13T20:46:31.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.2161629434954,44.11764705882353,1610612746,72,68,2022-03-13T20:46:49Z,4350000,-29.0,11.0,1,right,I. Zubac cutting DUNK (12 PTS) (R. Jackson 4 AST),"[1627826, 202704]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,3.15,Made,,,,,12.0,,,R. Jackson,202704.0,4.0,,,,,,,,
444,PT01M07.00S,2022-03-13T20:46:45.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,72,68,2022-03-13T20:46:45Z,4370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT01M07.00S,2022-03-13T20:46:46.6Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,72,68,2022-03-13T20:46:52Z,4380000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
446,PT01M07.00S,2022-03-13T20:46:46.6Z,3,REGULAR,substitution,out,[],201587,,,1610612765,72,68,2022-03-13T20:46:52Z,4390000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
447,PT01M07.00S,2022-03-13T20:46:46.6Z,3,REGULAR,substitution,in,[],202709,,,1610612765,72,68,2022-03-13T20:46:52Z,4400000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M07.00S,2022-03-13T20:46:46.6Z,3,REGULAR,substitution,in,[],1629611,,,1610612765,72,68,2022-03-13T20:46:52Z,4410000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
449,PT00M53.80S,2022-03-13T20:47:17.8Z,3,REGULAR,3pt,Jump Shot,[],202709,31.980946123521676,30.14705882352942,1610612765,72,68,2022-03-13T20:47:21Z,4420000,99.0,248.0,1,left,MISS C. Joseph 26' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,
450,PT00M51.60S,2022-03-13T20:47:20.0Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,72,68,2022-03-13T20:47:21Z,4430000,,,0,,M. Morris Sr. REBOUND (Off:1 Def:6),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,449.0,7.0,6.0,1.0,,,,,,,,,,,,,,
451,PT00M44.60S,2022-03-13T20:47:27.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202694,94.53022339027595,43.38235294117647,1610612746,72,68,2022-03-13T20:47:32Z,4440000,-33.0,-1.0,1,right,MISS M. Morris Sr. driving Layup,[202694],1610612746.0,LAC,driving,,,Morris Sr.,M. Morris Sr.,,,,,3.31,Missed,,,,,,,,,,,,,,,,,,
452,PT00M43.00S,2022-03-13T20:47:28.7Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,72,68,2022-03-13T20:47:28Z,4450000,,,0,,I. Zubac REBOUND (Off:4 Def:9),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,451.0,13.0,9.0,4.0,,,,,,,,,,,,,,
