actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
178,PT00M24.90S,2022-03-21T23:45:39.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629234,,,1610612757,20,28,2022-03-21T23:45:39Z,1760000,,,0,,D. Eubanks Free Throw 1 of 2 (5 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
179,PT00M24.90S,2022-03-21T23:45:55.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629234,,,1610612757,20,29,2022-03-21T23:45:55Z,1770000,,,0,,D. Eubanks Free Throw 2 of 2 (6 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
180,PT00M17.50S,2022-03-21T23:46:11.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630535,,,1610612765,20,29,2022-03-21T23:46:22Z,1780000,,,0,,G. Brown III personal FOUL (3 PF) (Garza 2 FT),"[1630535, 1630568]",1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,204059.0,3.0,1.0,Garza,1630568.0,,,,,,
182,PT00M17.50S,2022-03-21T23:46:38.3Z,1,REGULAR,freethrow,1 of 2,[],1630568,,,1610612765,21,29,2022-03-21T23:46:38Z,1800000,,,0,,L. Garza Free Throw 1 of 2 (2 PTS),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
183,PT00M17.50S,2022-03-21T23:46:39.4Z,1,REGULAR,substitution,out,[],1630535,,,1610612765,21,29,2022-03-21T23:46:46Z,1810000,,,0,,SUB out: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT00M17.50S,2022-03-21T23:46:39.4Z,1,REGULAR,substitution,in,[],1629604,,,1610612765,21,29,2022-03-21T23:46:46Z,1820000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT00M17.50S,2022-03-21T23:47:01.5Z,1,REGULAR,freethrow,2 of 2,[],1630568,,,1610612765,22,29,2022-03-21T23:47:01Z,1830000,,,0,,L. Garza Free Throw 2 of 2 (3 PTS),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
186,PT00M04.00S,2022-03-21T23:47:20.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,22,29,2022-03-21T23:47:20Z,1840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT00M00.10S,2022-03-21T23:47:35.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,86.38304862023654,58.82352941176471,1610612757,22,29,2022-03-21T23:48:07Z,1850000,44.0,75.0,1,right,MISS K. Dunn 8' turnaround Shot,[1627739],1610612757.0,POR,turnaround,,,Dunn,K. Dunn,,,,,,,,8.74,Missed,,,,,,,,,,,,,,,,
188,PT00M00.10S,2022-03-21T23:47:35.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,22,29,2022-03-21T23:48:07Z,1860000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,187.0,,,,,,,,,,,,,,
189,PT00M00.00S,2022-03-21T23:47:43.7Z,1,REGULAR,period,end,[],0,,,1610612757,22,29,2022-03-21T23:47:43Z,1870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2022-03-21T23:49:13.9Z,2,REGULAR,substitution,out,['startperiod'],1630180,,,1610612757,22,29,2022-03-21T23:50:23Z,1880000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2022-03-21T23:49:13.9Z,2,REGULAR,substitution,in,['startperiod'],1630595,,,1610612757,22,29,2022-03-21T23:50:23Z,1890000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2022-03-21T23:50:23.2Z,2,REGULAR,period,start,[],0,,,1610612765,22,29,2022-03-21T23:50:24Z,1900000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT11M43.00S,2022-03-21T23:50:39.7Z,2,REGULAR,3pt,Jump Shot,[],1630691,22.651116951379763,90.93137254901961,1610612765,22,29,2022-03-21T23:50:46Z,1910000,-205.0,160.0,1,left,MISS J. Pickett 26' 3PT,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,26.01,Missed,,,,,,,,,,,,,,,,
194,PT11M39.00S,2022-03-21T23:50:43.7Z,2,REGULAR,rebound,defensive,[],1629604,,,1610612757,22,29,2022-03-21T23:50:46Z,1920000,,,0,,C. Elleby REBOUND (Off:2 Def:5),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,193.0,7.0,5.0,2.0,,,,,,,,,,,
196,PT11M22.00S,2022-03-21T23:51:00.4Z,2,REGULAR,3pt,Jump Shot,[],203463,67.56323915900131,50.83486519607843,1610612757,22,32,2022-03-21T23:51:08Z,1940000,4.0,252.0,1,right,B. McLemore 25' 3PT  (5 PTS) (K. Dunn 2 AST),"[203463, 1627739]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,25.24,Made,5.0,,,,,,,,,,,,K. Dunn,1627739.0,2.0,
198,PT10M57.00S,2022-03-21T23:51:25.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630240,7.670827858081481,44.36274509803921,1610612765,24,32,2022-03-21T23:51:30Z,1960000,28.0,20.0,1,left,S. Lee cutting Layup (2 PTS) (C. Cunningham 1 AST),"[1630240, 1630595]",1610612765.0,DET,cutting,,,Lee,S. Lee,,,,,,,,3.43,Made,2.0,,,,,,,,,,,,C. Cunningham,1630595.0,1.0,
200,PT10M48.00S,2022-03-21T23:51:33.5Z,2,REGULAR,3pt,Jump Shot,[],1630553,98.07818659658345,5.392156862745097,1610612757,24,32,2022-03-21T23:51:38Z,1980000,-223.0,-34.0,1,right,MISS K. Johnson 3PT,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,22.56,Missed,,,,,,,,,,,,,,,,
201,PT10M45.00S,2022-03-21T23:51:36.5Z,2,REGULAR,rebound,defensive,[],1630587,,,1610612765,24,32,2022-03-21T23:51:38Z,1990000,,,0,,I. Livers REBOUND (Off:0 Def:1),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,200.0,1.0,1.0,0.0,,,,,,,,,,,
202,PT10M38.00S,2022-03-21T23:51:43.6Z,2,REGULAR,2pt,Jump Shot,[],1630595,22.519710906701704,21.813725490196077,1610612765,24,32,2022-03-21T23:51:49Z,2000000,141.0,159.0,1,left,MISS C. Cunningham 21' Jump Shot,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,21.26,Missed,,,,,,,,,,,,,,,,
203,PT10M36.00S,2022-03-21T23:51:46.3Z,2,REGULAR,rebound,offensive,[],1630691,,,1610612765,24,32,2022-03-21T23:51:46Z,2010000,,,0,,J. Pickett REBOUND (Off:1 Def:0),[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,202.0,1.0,0.0,1.0,,,,,,,,,,,
204,PT10M34.00S,2022-03-21T23:51:48.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630568,24.753613666228645,12.990196078431367,1610612765,24,32,2022-03-21T23:51:54Z,2020000,185.0,180.0,1,left,MISS L. Garza 25' 3PT,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,25.83,Missed,,,,,,,,,,,,,,,,
205,PT10M30.00S,2022-03-21T23:51:52.1Z,2,REGULAR,rebound,defensive,[],203463,,,1610612757,24,32,2022-03-21T23:51:54Z,2030000,,,0,,B. McLemore REBOUND (Off:0 Def:2),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,204.0,2.0,2.0,0.0,,,,,,,,,,,
206,PT10M25.00S,2022-03-21T23:51:57.3Z,2,REGULAR,3pt,Jump Shot,[],1629604,85.9395532194481,4.388786764705884,1610612757,24,35,2022-03-21T23:52:16Z,2040000,-228.0,80.0,1,right,C. Elleby 24' 3PT  (7 PTS) (K. Dunn 3 AST),"[1629604, 1627739]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,24.16,Made,7.0,,,,,,,,,,,,K. Dunn,1627739.0,3.0,
208,PT10M08.00S,2022-03-21T23:52:16.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630568,9.116294349540084,48.0392156862745,1610612765,26,35,2022-03-21T23:52:22Z,2060000,10.0,33.0,1,left,L. Garza cutting Layup (5 PTS) (S. Lee 1 AST),"[1630568, 1630240]",1610612765.0,DET,cutting,,,Garza,L. Garza,,,,,,,,3.46,Made,5.0,,,,,,,,,,,,S. Lee,1630240.0,1.0,
210,PT10M08.00S,2022-03-21T23:52:21.4Z,2,REGULAR,foul,personal,['1freethrow'],1630553,,,1610612765,26,35,2022-03-21T23:52:36Z,2080000,,,0,,K. Johnson shooting personal FOUL (1 PF) (Garza 1 FT),"[1630553, 1630568]",1610612757.0,POR,shooting,,,Johnson,K. Johnson,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Garza,1630568.0,,,,,,
212,PT10M08.00S,2022-03-21T23:52:37.2Z,2,REGULAR,substitution,out,[],1630240,,,1610612765,26,35,2022-03-21T23:52:57Z,2100000,,,0,,SUB out: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT10M08.00S,2022-03-21T23:52:37.2Z,2,REGULAR,substitution,in,[],1630165,,,1610612765,26,35,2022-03-21T23:52:57Z,2110000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT10M08.00S,2022-03-21T23:52:55.5Z,2,REGULAR,freethrow,1 of 1,[],1630568,,,1610612765,26,35,2022-03-21T23:52:55Z,2120000,,,0,,MISS L. Garza Free Throw 1 of 1,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,Missed,,,,,,,,,,,,,,,,
215,PT10M04.00S,2022-03-21T23:52:57.3Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612757,26,35,2022-03-21T23:52:57Z,2130000,,,0,,D. Eubanks REBOUND (Off:1 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,214.0,3.0,2.0,1.0,,,,,,,,,,,
216,PT09M58.00S,2022-03-21T23:53:03.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,91.37647831800263,46.07843137254902,1610612757,26,35,2022-03-21T23:53:10Z,2140000,-20.0,29.0,1,right,MISS K. Dunn driving finger roll Layup,[1627739],1610612757.0,POR,driving finger roll,,,Dunn,K. Dunn,,,,,,,,3.47,Missed,,,,,,,,,,,,,,,,
217,PT09M55.00S,2022-03-21T23:53:06.4Z,2,REGULAR,rebound,defensive,[],1630691,,,1610612765,26,35,2022-03-21T23:53:10Z,2150000,,,0,,J. Pickett REBOUND (Off:1 Def:1),[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,216.0,2.0,1.0,1.0,,,,,,,,,,,
218,PT09M50.00S,2022-03-21T23:53:10.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630165,7.276609724047319,5.392156862745097,1610612765,26,35,2022-03-21T23:57:12Z,2160000,223.0,16.0,1,left,MISS K. Hayes running 3PT,[1630165],1610612765.0,DET,running,,,Hayes,K. Hayes,,,,,,,,22.36,Missed,,,,,,,,,,,,,,,,
219,PT09M47.00S,2022-03-21T23:53:13.6Z,2,REGULAR,rebound,defensive,[],1630553,,,1610612757,26,35,2022-03-21T23:53:16Z,2170000,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,218.0,2.0,2.0,0.0,,,,,,,,,,,
220,PT09M33.00S,2022-03-21T23:53:27.9Z,2,REGULAR,3pt,Jump Shot,[],203463,77.31603153745073,90.93137254901961,1610612757,26,38,2022-03-21T23:53:38Z,2180000,205.0,161.0,1,right,B. McLemore 26' 3PT  (8 PTS) (D. Eubanks 1 AST),"[203463, 1629234]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,26.02,Made,8.0,,,,,,,,,,,,D. Eubanks,1629234.0,1.0,
222,PT09M16.00S,2022-03-21T23:53:44.6Z,2,REGULAR,turnover,lost ball,[],1630587,,,1610612765,26,38,2022-03-21T23:53:48Z,2200000,,,0,,I. Livers lost ball TURNOVER (1 TO),"[1630587, 1630553]",1610612765.0,DET,,,,Livers,I. Livers,,,,,1.0,Johnson,1630553.0,,,,,,,,,,,,,,,,,,
223,PT09M16.00S,2022-03-21T23:53:44.6Z,2,REGULAR,steal,,[],1630553,,,1610612757,26,38,2022-03-21T23:53:46Z,2210000,,,0,,K. Johnson STEAL (1 STL),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M12.00S,2022-03-21T23:53:49.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203463,93.61038107752957,52.69607843137255,1610612757,26,40,2022-03-21T23:53:55Z,2220000,13.0,8.0,1,right,B. McLemore running Layup (10 PTS) (K. Johnson 1 AST),"[203463, 1630553]",1610612757.0,POR,running,,,McLemore,B. McLemore,,,,,,,,1.55,Made,10.0,,,,,,,,,,,,K. Johnson,1630553.0,1.0,
226,PT09M12.00S,2022-03-21T23:53:55.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,26,40,2022-03-21T23:53:55Z,2240000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M12.00S,2022-03-21T23:53:58.4Z,2,REGULAR,substitution,out,[],1630568,,,1610612765,26,40,2022-03-21T23:56:31Z,2250000,,,0,,SUB out: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M12.00S,2022-03-21T23:53:58.4Z,2,REGULAR,substitution,in,[],1630191,,,1610612765,26,40,2022-03-21T23:56:31Z,2260000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M00.00S,2022-03-21T23:56:56.9Z,2,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,26,40,2022-03-21T23:57:04Z,2270000,,,0,,K. Hayes bad pass out-of-bounds TURNOVER (1 TO),[1630165],1610612765.0,DET,bad pass,,,Hayes,K. Hayes,,,,,1.0,,,,,,,,,,204059.0,,,,,,,,,,
230,PT08M45.00S,2022-03-21T23:57:21.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627739,91.50788436268068,52.94117647058824,1610612757,26,42,2022-03-21T23:57:32Z,2280000,15.0,27.0,1,right,K. Dunn driving finger roll Layup (2 PTS),[1627739],1610612757.0,POR,driving finger roll,,,Dunn,K. Dunn,,,,,,,,3.1,Made,2.0,,,,,,,,,,,,,,,
231,PT08M45.00S,2022-03-21T23:57:27.3Z,2,REGULAR,foul,personal,['1freethrow'],1630691,,,1610612757,26,42,2022-03-21T23:57:40Z,2290000,,,0,,J. Pickett shooting personal FOUL (1 PF) (Dunn 1 FT),"[1630691, 1627739]",1610612765.0,DET,shooting,,,Pickett,J. Pickett,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Dunn,1627739.0,,,,,,
233,PT08M45.00S,2022-03-21T23:57:51.0Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1627739,,,1610612757,26,43,2022-03-21T23:57:51Z,2310000,,,0,,K. Dunn Free Throw 1 of 1 (3 PTS),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
234,PT08M28.00S,2022-03-21T23:58:07.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630691,6.8823915900131425,44.11764705882353,1610612765,28,43,2022-03-21T23:58:17Z,2320000,29.0,12.0,1,left,J. Pickett alley-oop DUNK (2 PTS) (C. Cunningham 2 AST),"[1630691, 1630595]",1610612765.0,DET,alley-oop,,,Pickett,J. Pickett,,,,,,,,3.18,Made,2.0,,,,,,,,,,,,C. Cunningham,1630595.0,2.0,
236,PT08M16.00S,2022-03-21T23:58:22.4Z,2,REGULAR,foul,personal,['2freethrow'],1630691,,,1610612757,28,43,2022-03-21T23:58:36Z,2340000,,,0,,J. Pickett shooting personal FOUL (2 PF) (Elleby 2 FT),"[1630691, 1629604]",1610612765.0,DET,shooting,,,Pickett,J. Pickett,,,,,,,,,,,,,,,201638.0,2.0,0.0,Elleby,1629604.0,,,,,,
238,PT08M16.00S,2022-03-21T23:58:49.1Z,2,REGULAR,freethrow,1 of 2,[],1629604,,,1610612757,28,44,2022-03-21T23:58:49Z,2360000,,,0,,C. Elleby Free Throw 1 of 2 (8 PTS),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
239,PT08M16.00S,2022-03-21T23:59:04.7Z,2,REGULAR,freethrow,2 of 2,[],1629604,,,1610612757,28,44,2022-03-21T23:59:04Z,2370000,,,0,,MISS C. Elleby Free Throw 2 of 2,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,Missed,,,,,,,,,,,,,,,,
240,PT08M13.00S,2022-03-21T23:59:06.1Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,28,44,2022-03-21T23:59:06Z,2380000,,,0,,I. Stewart REBOUND (Off:2 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,239.0,5.0,3.0,2.0,,,,,,,,,,,
241,PT07M58.00S,2022-03-21T23:59:20.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,8.853482260183966,50.73529411764706,1610612765,30,44,2022-03-21T23:59:28Z,2390000,-4.0,31.0,1,left,C. Cunningham driving Layup (7 PTS) (K. Hayes 2 AST),"[1630595, 1630165]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,,,,3.09,Made,7.0,,,,,,,,,,,,K. Hayes,1630165.0,2.0,
243,PT07M47.00S,2022-03-21T23:59:33.6Z,2,REGULAR,foul,personal,['2freethrow'],1630691,,,1610612757,30,44,2022-03-21T23:59:49Z,2410000,,,0,,J. Pickett shooting personal FOUL (3 PF) (Elleby 2 FT),"[1630691, 1629604]",1610612765.0,DET,shooting,,,Pickett,J. Pickett,,,,,,,,,,,,,,,1627964.0,3.0,0.0,Elleby,1629604.0,,,,,,
245,PT07M47.00S,2022-03-22T00:00:04.0Z,2,REGULAR,freethrow,1 of 2,[],1629604,,,1610612757,30,45,2022-03-22T00:00:04Z,2430000,,,0,,C. Elleby Free Throw 1 of 2 (9 PTS),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
246,PT07M47.00S,2022-03-22T00:00:06.2Z,2,REGULAR,substitution,out,[],1630691,,,1610612757,30,45,2022-03-22T00:00:13Z,2440000,,,0,,SUB out: J. Pickett,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M47.00S,2022-03-22T00:00:06.2Z,2,REGULAR,substitution,in,[],1630180,,,1610612757,30,45,2022-03-22T00:00:13Z,2450000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M47.00S,2022-03-22T00:00:30.5Z,2,REGULAR,freethrow,2 of 2,[],1629604,,,1610612757,30,46,2022-03-22T00:00:30Z,2460000,,,0,,C. Elleby Free Throw 2 of 2 (10 PTS),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
249,PT07M38.00S,2022-03-22T00:00:41.0Z,2,REGULAR,turnover,lost ball,[],1630165,,,1610612765,30,46,2022-03-22T00:00:48Z,2470000,,,0,,K. Hayes lost ball TURNOVER (2 TO),"[1630165, 1630553]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,2.0,Johnson,1630553.0,,,,,,,,,,,,,,,,,,
250,PT07M38.00S,2022-03-22T00:00:41.0Z,2,REGULAR,steal,,[],1630553,,,1610612757,30,46,2022-03-22T00:02:01Z,2480000,,,0,,K. Johnson STEAL (2 STL),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M29.00S,2022-03-22T00:00:49.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203463,79.54993429697765,91.91176470588235,1610612757,30,46,2022-03-22T00:03:06Z,2490000,210.0,140.0,1,right,MISS B. McLemore 25' step back 3PT,[203463],1610612757.0,POR,step back,,,McLemore,B. McLemore,,,,,,,,25.19,Missed,,,,,,,,,,,,,,,,
252,PT07M25.00S,2022-03-22T00:00:53.7Z,2,REGULAR,rebound,defensive,[],1630587,,,1610612765,30,46,2022-03-22T00:00:55Z,2500000,,,0,,I. Livers REBOUND (Off:0 Def:2),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,251.0,2.0,2.0,0.0,,,,,,,,,,,
253,PT07M09.00S,2022-03-22T00:01:10.1Z,2,REGULAR,2pt,Jump Shot,[],1630165,24.6222076215506,32.59803921568627,1610612765,30,46,2022-03-22T00:04:43Z,2510000,87.0,179.0,1,left,MISS K. Hayes 19' step back Shot,[1630165],1610612765.0,DET,step back,,,Hayes,K. Hayes,,,,,,,,19.89,Missed,,,,,,,,,,,,,,,,
254,PT07M04.00S,2022-03-22T00:01:15.1Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612757,30,46,2022-03-22T00:01:19Z,2520000,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,253.0,1.0,1.0,0.0,,,,,,,,,,,
255,PT06M57.00S,2022-03-22T00:01:20.5Z,2,REGULAR,3pt,Jump Shot,[],1629234,68.11760840998686,41.666666666666664,1610612757,30,46,2022-03-22T00:01:25Z,2530000,-42.0,247.0,1,right,MISS D. Eubanks 25' 3PT,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,25.07,Missed,,,,,,,,,,,,,,,,
256,PT06M54.00S,2022-03-22T00:01:23.5Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,30,46,2022-03-22T00:01:25Z,2540000,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,255.0,2.0,2.0,0.0,,,,,,,,,,,
257,PT06M49.00S,2022-03-22T00:01:29.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630595,8.984888304862025,52.94117647058824,1610612765,32,46,2022-03-22T00:01:37Z,2550000,-15.0,32.0,1,left,C. Cunningham driving DUNK (9 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,,,,3.52,Made,9.0,,,,,,,,,,,,,,,
258,PT06M32.00S,2022-03-22T00:01:46.1Z,2,REGULAR,3pt,Jump Shot,[],203463,67.9862023653088,38.48039215686274,1610612757,32,49,2022-03-22T00:01:54Z,2560000,-58.0,248.0,1,right,B. McLemore 25' 3PT  (13 PTS) (K. Dunn 4 AST),"[203463, 1627739]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,25.5,Made,13.0,,,,,,,,,,,,K. Dunn,1627739.0,4.0,
260,PT06M20.00S,2022-03-22T00:01:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,8.065045992115643,52.205882352941174,1610612765,34,49,2022-03-22T00:02:48Z,2580000,-11.0,23.0,1,left,C. Cunningham driving finger roll Layup (11 PTS),[1630595],1610612765.0,DET,driving finger roll,,,Cunningham,C. Cunningham,,,,,,,,2.58,Made,11.0,,,,,,,,,,,,,,,
261,PT06M12.00S,2022-03-22T00:02:13.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,34,49,2022-03-22T00:02:13Z,2590000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M12.00S,2022-03-22T00:02:16.5Z,2,REGULAR,substitution,out,[],1630587,,,1610612757,34,49,2022-03-22T00:04:58Z,2600000,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M12.00S,2022-03-22T00:02:16.5Z,2,REGULAR,substitution,out,[],1630553,,,1610612757,34,49,2022-03-22T00:04:58Z,2610000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M12.00S,2022-03-22T00:02:16.5Z,2,REGULAR,substitution,out,[],1629604,,,1610612757,34,49,2022-03-22T00:04:58Z,2620000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M12.00S,2022-03-22T00:02:16.5Z,2,REGULAR,substitution,out,[],1627739,,,1610612757,34,49,2022-03-22T00:04:58Z,2630000,,,0,,SUB out: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M12.00S,2022-03-22T00:02:16.5Z,2,REGULAR,substitution,out,[],1629234,,,1610612757,34,49,2022-03-22T00:04:58Z,2640000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M12.00S,2022-03-22T00:02:16.5Z,2,REGULAR,substitution,in,[],1628963,,,1610612757,34,49,2022-03-22T00:04:58Z,2650000,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M12.00S,2022-03-22T00:02:16.5Z,2,REGULAR,substitution,in,[],1630190,,,1610612757,34,49,2022-03-22T00:04:58Z,2660000,,,0,,SUB in: E. Hughes,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
