actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
180,PT08M55.00S,2022-03-31T23:43:00.6Z,2,REGULAR,substitution,out,[],201980,,,1610612765,29,33,2022-03-31T23:43:06Z,1780000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT08M55.00S,2022-03-31T23:43:00.6Z,2,REGULAR,substitution,in,[],1627788,,,1610612765,29,33,2022-03-31T23:43:06Z,1790000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT08M50.00S,2022-03-31T23:43:16.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,7.933639947437584,47.549019607843135,1610612765,31,33,2022-03-31T23:43:39Z,1800000,12.0,22.0,1,left,F. Jackson reverse Layup (2 PTS) (K. Olynyk 1 AST),"[1628402, 203482]",1610612765.0,DET,reverse,,,Jackson,F. Jackson,,,,,2.53,Made,,,,,2.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,
184,PT08M30.00S,2022-03-31T23:43:39.6Z,2,REGULAR,foul,personal,['2freethrow'],1630587,,,1610612755,31,33,2022-03-31T23:43:49Z,1820000,,,0,,I. Livers shooting personal FOUL (2 PF) (Harden 2 FT),"[1630587, 201935]",1610612765.0,DET,shooting,,,Livers,I. Livers,,,,,,,,,,,,,,,,,1628487.0,2.0,0.0,Harden,201935.0,,,,
186,PT08M30.00S,2022-03-31T23:44:14.1Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,31,33,2022-03-31T23:44:14Z,1840000,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Missed,,,,,,,,,,,,,,,,,,,
187,PT08M30.00S,2022-03-31T23:44:14.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,31,33,2022-03-31T23:44:14Z,1850000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,186.0,,,,,,,,,,,,,,,,,,
188,PT08M30.00S,2022-03-31T23:44:32.7Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,31,34,2022-03-31T23:44:32Z,1860000,,,0,,J. Harden Free Throw 2 of 2 (10 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
189,PT08M22.00S,2022-03-31T23:44:48.7Z,2,REGULAR,foul,personal,[],1629003,,,1610612765,31,34,2022-03-31T23:45:00Z,1870000,,,0,,S. Milton personal FOUL (1 PF),"[1629003, 203482]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Olynyk,203482.0,,,,
191,PT08M19.00S,2022-03-31T23:45:11.4Z,2,REGULAR,foul,personal,[],1627788,,,1610612765,31,34,2022-03-31T23:45:21Z,1890000,,,0,,F. Korkmaz personal FOUL (1 PF),"[1627788, 1628402]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Jackson,1628402.0,,,,
193,PT08M18.00S,2022-03-31T23:45:33.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,31,34,2022-03-31T23:45:33Z,1910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M12.00S,2022-03-31T23:45:47.0Z,2,REGULAR,3pt,Jump Shot,[],1628402,33.295006570302235,48.774509803921575,1610612765,31,34,2022-03-31T23:45:51Z,1920000,6.0,260.0,1,left,MISS F. Jackson 26' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
195,PT08M08.00S,2022-03-31T23:45:51.0Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,31,34,2022-03-31T23:45:51Z,1930000,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,194.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
196,PT08M03.00S,2022-03-31T23:45:56.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,93.74178712220763,43.627450980392155,1610612755,31,34,2022-03-31T23:46:03Z,1940000,-32.0,6.0,1,right,MISS S. Milton driving Layup,[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,3.25,Missed,,,,,,,,,,,,,,,,,,,
197,PT07M59.00S,2022-03-31T23:46:00.8Z,2,REGULAR,rebound,defensive,[],203482,,,1610612765,31,34,2022-03-31T23:46:03Z,1950000,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
198,PT07M56.00S,2022-03-31T23:46:04.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,10.561760840998687,40.931372549019606,1610612765,31,34,2022-03-31T23:46:50Z,1960000,45.0,47.0,1,left,MISS K. Hayes 6' driving finger roll Layup - blocked,"[1630165, 201599]",1610612765.0,DET,driving finger roll,,,Hayes,K. Hayes,,,,,6.51,Missed,,,,,,,,,Jordan,201599.0,,,,,,,,,
199,PT07M56.00S,2022-03-31T23:46:04.3Z,2,REGULAR,block,,[],201599,,,1610612765,31,34,2022-03-31T23:46:07Z,1970000,,,0,,D. Jordan BLOCK (1 BLK),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M52.00S,2022-03-31T23:46:08.3Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,31,34,2022-03-31T23:46:13Z,1980000,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,198.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
201,PT07M52.00S,2022-03-31T23:46:13.3Z,2,REGULAR,foul,personal,[],203482,,,1610612755,31,34,2022-03-31T23:46:39Z,1990000,,,0,,K. Olynyk personal FOUL (2 PF),"[203482, 202699]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Harris,202699.0,,,,
203,PT07M52.00S,2022-03-31T23:46:35.5Z,2,REGULAR,substitution,out,[],201599,,,1610612755,31,34,2022-03-31T23:46:46Z,2010000,,,0,,SUB out: D. Jordan,[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M52.00S,2022-03-31T23:46:35.5Z,2,REGULAR,substitution,in,[],1627777,,,1610612755,31,34,2022-03-31T23:46:46Z,2020000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M34.00S,2022-03-31T23:47:05.7Z,2,REGULAR,3pt,Jump Shot,[],1627777,70.74572930354796,73.2843137254902,1610612755,31,34,2022-03-31T23:47:12Z,2030000,116.0,222.0,1,right,MISS G. Niang 25' 3PT - blocked,"[1627777, 1630296]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.11,Missed,,,,,,,,,Key,1630296.0,,,,,,,,,
206,PT07M34.00S,2022-03-31T23:47:05.7Z,2,REGULAR,block,,[],1630296,,,1610612755,31,34,2022-03-31T23:47:08Z,2040000,,,0,,B. Key BLOCK (1 BLK),[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M29.00S,2022-03-31T23:47:10.7Z,2,REGULAR,rebound,defensive,[],1630587,,,1610612765,31,34,2022-03-31T23:47:12Z,2050000,,,0,,I. Livers REBOUND (Off:0 Def:1),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,205.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
208,PT07M28.00S,2022-03-31T23:47:11.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630296,9.116294349540084,56.372549019607845,1610612765,33,34,2022-03-31T23:47:17Z,2060000,-32.0,33.0,1,left,B. Key running Layup (2 PTS) (I. Livers 2 AST),"[1630296, 1630587]",1610612765.0,DET,running,,,Key,B. Key,,,,,4.6,Made,,,,,2.0,I. Livers,1630587.0,2.0,,,,,,,,,,,
210,PT07M10.00S,2022-03-31T23:47:30.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,88.35413929040736,39.950980392156865,1610612755,33,36,2022-03-31T23:47:36Z,2080000,-50.0,57.0,1,right,T. Harris 7' driving floating Jump Shot (7 PTS) (J. Harden 3 AST),"[202699, 201935]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,7.6,Made,,,,,7.0,J. Harden,201935.0,3.0,,,,,,,,,,,
212,PT06M59.00S,2022-03-31T23:47:44.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612765,33,36,2022-03-31T23:48:02Z,2100000,,,0,,T. Harris personal FOUL (1 PF) (Olynyk 2 FT),"[202699, 203482]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Olynyk,203482.0,,,,
214,PT06M59.00S,2022-03-31T23:48:00.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,33,36,2022-03-31T23:48:00Z,2120000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M59.00S,2022-03-31T23:49:11.7Z,2,REGULAR,substitution,out,[],1630165,,,1610612765,33,36,2022-03-31T23:50:40Z,2130000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M59.00S,2022-03-31T23:49:11.7Z,2,REGULAR,substitution,out,[],1629003,,,1610612765,33,36,2022-03-31T23:50:40Z,2140000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M59.00S,2022-03-31T23:49:11.7Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,33,36,2022-03-31T23:50:40Z,2150000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M59.00S,2022-03-31T23:49:11.7Z,2,REGULAR,substitution,in,[],1629680,,,1610612765,33,36,2022-03-31T23:50:40Z,2160000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M59.00S,2022-03-31T23:50:53.7Z,2,REGULAR,freethrow,1 of 2,[],203482,,,1610612765,34,36,2022-03-31T23:50:53Z,2170000,,,0,,K. Olynyk Free Throw 1 of 2 (7 PTS),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
220,PT06M59.00S,2022-03-31T23:51:15.1Z,2,REGULAR,freethrow,2 of 2,[],203482,,,1610612765,35,36,2022-03-31T23:51:15Z,2180000,,,0,,K. Olynyk Free Throw 2 of 2 (8 PTS),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
221,PT06M46.00S,2022-03-31T23:51:29.1Z,2,REGULAR,3pt,Jump Shot,[],201935,66.14651773981603,36.51960784313726,1610612755,35,39,2022-03-31T23:52:18Z,2190000,-67.0,266.0,1,right,J. Harden 27' 3PT step back (13 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,27.41,Made,,,,,13.0,,,,,,,,,,,,,,
222,PT06M46.00S,2022-03-31T23:51:35.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628402,,,1610612755,35,39,2022-03-31T23:51:54Z,2200000,,,0,,F. Jackson shooting personal FOUL (1 PF) (Harden 1 FT),"[1628402, 201935]",1610612765.0,DET,shooting,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Harden,201935.0,,,,
224,PT06M46.00S,2022-03-31T23:51:43.7Z,2,REGULAR,substitution,out,[],203482,,,1610612755,35,39,2022-03-31T23:52:58Z,2220000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M46.00S,2022-03-31T23:51:43.7Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,35,39,2022-03-31T23:52:58Z,2230000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M46.00S,2022-03-31T23:51:43.7Z,2,REGULAR,substitution,in,[],1630191,,,1610612755,35,39,2022-03-31T23:52:58Z,2240000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M46.00S,2022-03-31T23:51:43.7Z,2,REGULAR,substitution,in,[],203954,,,1610612755,35,39,2022-03-31T23:52:58Z,2250000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M46.00S,2022-03-31T23:52:12.6Z,2,REGULAR,freethrow,1 of 1,[],201935,,,1610612755,35,40,2022-03-31T23:52:12Z,2260000,,,0,,J. Harden Free Throw 1 of 1 (14 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
229,PT06M26.00S,2022-03-31T23:52:34.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,12.795663600525614,45.09803921568627,1610612765,37,40,2022-03-31T23:53:00Z,2270000,25.0,68.0,1,left,C. Cunningham 7' driving floating Jump Shot (10 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,7.21,Made,,,,,10.0,,,,,,,,,,,,,,
230,PT06M05.00S,2022-03-31T23:52:55.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,92.82194480946123,53.18627450980392,1610612755,37,42,2022-03-31T23:55:13Z,2280000,16.0,15.0,1,right,M. Thybulle Layup (4 PTS) (J. Embiid 2 AST),"[1629680, 203954]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,2.19,Made,,,,,4.0,J. Embiid,203954.0,2.0,,,,,,,,,,,
232,PT05M51.00S,2022-03-31T23:53:10.7Z,2,REGULAR,3pt,Jump Shot,[],1630587,7.013797634691201,4.411764705882348,1610612765,37,42,2022-03-31T23:53:47Z,2300000,228.0,13.0,1,left,MISS I. Livers 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,22.83,Missed,,,,,,,,,,,,,,,,,,,
233,PT05M50.00S,2022-03-31T23:53:11.7Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,37,42,2022-03-31T23:53:47Z,2310000,,,0,,J. Embiid REBOUND (Off:0 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,232.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
234,PT05M49.00S,2022-03-31T23:53:18.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612755,37,42,2022-03-31T23:53:27Z,2320000,,,0,,C. Cunningham personal FOUL (2 PF) (Embiid 2 FT),"[1630595, 203954]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Embiid,203954.0,,,,
236,PT05M49.00S,2022-03-31T23:53:51.1Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,37,43,2022-03-31T23:53:51Z,2340000,,,0,,J. Embiid Free Throw 1 of 2 (12 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
237,PT05M49.00S,2022-03-31T23:53:51.9Z,2,REGULAR,substitution,out,[],1628402,,,1610612755,37,43,2022-03-31T23:54:09Z,2350000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M49.00S,2022-03-31T23:53:51.9Z,2,REGULAR,substitution,out,[],1630296,,,1610612755,37,43,2022-03-31T23:54:09Z,2360000,,,0,,SUB out: B. Key,[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M49.00S,2022-03-31T23:53:51.9Z,2,REGULAR,substitution,out,[],201935,,,1610612755,37,43,2022-03-31T23:54:09Z,2370000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M49.00S,2022-03-31T23:53:51.9Z,2,REGULAR,substitution,in,[],1630180,,,1610612755,37,43,2022-03-31T23:54:09Z,2380000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M49.00S,2022-03-31T23:53:51.9Z,2,REGULAR,substitution,in,[],202709,,,1610612755,37,43,2022-03-31T23:54:09Z,2390000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M49.00S,2022-03-31T23:53:51.9Z,2,REGULAR,substitution,in,[],1630178,,,1610612755,37,43,2022-03-31T23:54:09Z,2400000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M49.00S,2022-03-31T23:54:18.5Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,37,44,2022-03-31T23:54:18Z,2410000,,,0,,J. Embiid Free Throw 2 of 2 (13 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
244,PT05M34.00S,2022-03-31T23:54:33.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,18.183311432325894,51.96078431372549,1610612765,39,44,2022-03-31T23:54:49Z,2420000,-10.0,118.0,1,left,C. Cunningham 11' Jump Shot (12 PTS) (I. Stewart 2 AST),"[1630595, 1630191]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,11.88,Made,,,,,12.0,I. Stewart,1630191.0,2.0,,,,,,,,,,,
246,PT05M20.00S,2022-03-31T23:54:50.8Z,2,REGULAR,violation,kicked ball,[],1630587,,,1610612755,39,44,2022-03-31T23:54:55Z,2440000,,,0,,I. Livers kicked ball VIOLATION,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,1628487.0,,,,,,,,
247,PT05M20.00S,2022-03-31T23:54:54.5Z,2,REGULAR,substitution,out,[],1630587,,,1610612755,39,44,2022-03-31T23:54:58Z,2450000,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M20.00S,2022-03-31T23:54:54.5Z,2,REGULAR,substitution,in,[],1628963,,,1610612755,39,44,2022-03-31T23:54:58Z,2460000,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M07.00S,2022-03-31T23:55:15.8Z,2,REGULAR,2pt,Jump Shot,[],203954,88.87976346911958,69.6078431372549,1610612755,39,44,2022-03-31T23:55:25Z,2470000,98.0,52.0,1,right,MISS J. Embiid 11' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,11.09,Missed,,,,,,,,,,,,,,,,,,,
250,PT05M02.00S,2022-03-31T23:55:20.2Z,2,REGULAR,rebound,offensive,[],1629680,,,1610612755,39,44,2022-03-31T23:55:20Z,2480000,,,0,,M. Thybulle REBOUND (Off:1 Def:1),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,249.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
251,PT05M00.00S,2022-03-31T23:55:21.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202699,72.32260183968462,80.3921568627451,1610612755,39,47,2022-03-31T23:55:27Z,2490000,152.0,208.0,1,right,T. Harris 25' 3PT  (10 PTS) (M. Thybulle 4 AST),"[202699, 1629680]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,25.74,Made,,,,,10.0,M. Thybulle,1629680.0,4.0,,,,,,,,,,,
253,PT04M42.00S,2022-03-31T23:55:41.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,8.065045992115643,55.88235294117647,1610612765,41,47,2022-03-31T23:55:53Z,2510000,-29.0,23.0,1,left,C. Cunningham driving finger roll Layup (14 PTS),[1630595],1610612765.0,DET,driving finger roll,,,Cunningham,C. Cunningham,,,,,3.75,Made,,,,,14.0,,,,,,,,,,,,,,
254,PT04M28.00S,2022-03-31T23:55:53.9Z,2,REGULAR,3pt,Jump Shot,[],1627788,85.46320630749014,97.54901960784314,1610612755,41,47,2022-03-31T23:56:04Z,2520000,238.0,84.0,1,right,MISS F. Korkmaz 25' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,,
255,PT04M26.00S,2022-03-31T23:55:55.9Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,41,47,2022-03-31T23:56:04Z,2530000,,,0,,M. Bagley III REBOUND (Off:1 Def:5),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,254.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
256,PT04M11.00S,2022-03-31T23:56:11.5Z,2,REGULAR,3pt,Jump Shot,[],1630180,33.295006570302235,57.35294117647059,1610612765,44,47,2022-03-31T23:56:19Z,2540000,-37.0,260.0,1,left,S. Bey 26' 3PT  (8 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,26.31,Made,,,,,8.0,,,,,,,,,,,,,,
259,PT03M46.00S,2022-03-31T23:56:37.0Z,2,REGULAR,2pt,Jump Shot,[],203954,78.49868593955321,43.13725490196079,1610612755,44,47,2022-03-31T23:56:44Z,2560000,-34.0,150.0,1,right,MISS J. Embiid 15' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,15.35,Missed,,,,,,,,,,,,,,,,,,,
260,PT03M41.00S,2022-03-31T23:56:42.0Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,44,47,2022-03-31T23:56:44Z,2570000,,,0,,I. Stewart REBOUND (Off:0 Def:6),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,259.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
261,PT03M39.00S,2022-03-31T23:56:43.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628963,7.539421813403408,54.16666666666667,1610612765,46,47,2022-03-31T23:56:52Z,2580000,-21.0,18.0,1,left,M. Bagley III running alley-oop DUNK (2 PTS) (C. Cunningham 1 AST),"[1628963, 1630595]",1610612765.0,DET,running alley-oop,,,Bagley III,M. Bagley III,,,,,2.78,Made,,,,,2.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,
263,PT03M31.00S,2022-03-31T23:56:59.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,46,47,2022-03-31T23:56:59Z,2600000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M31.00S,2022-03-31T23:57:01.7Z,2,REGULAR,substitution,out,[],1627788,,,1610612755,46,47,2022-03-31T23:59:52Z,2610000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M31.00S,2022-03-31T23:57:01.7Z,2,REGULAR,substitution,in,[],201935,,,1610612755,46,47,2022-03-31T23:59:52Z,2620000,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M21.00S,2022-04-01T00:00:03.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612755,46,47,2022-04-01T00:00:13Z,2630000,,,0,,I. Stewart shooting personal FOUL (1 PF) (Embiid 2 FT),"[1630191, 203954]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,203177.0,1.0,0.0,Embiid,203954.0,,,,
268,PT03M21.00S,2022-04-01T00:00:36.0Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,46,47,2022-04-01T00:00:36Z,2650000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
269,PT03M21.00S,2022-04-01T00:00:36.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,46,47,2022-04-01T00:00:36Z,2660000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,268.0,,,,,,,,,,,,,,,,,,
270,PT03M21.00S,2022-04-01T00:00:51.5Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,46,48,2022-04-01T00:00:51Z,2670000,,,0,,J. Embiid Free Throw 2 of 2 (14 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
271,PT03M05.00S,2022-04-01T00:01:09.0Z,2,REGULAR,3pt,Jump Shot,[],1630180,6.4881734559789805,95.09803921568627,1610612765,46,48,2022-04-01T00:01:14Z,2680000,-225.0,8.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,22.57,Missed,,,,,,,,,,,,,,,,,,,
272,PT03M02.00S,2022-04-01T00:01:12.0Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,46,48,2022-04-01T00:01:14Z,2690000,,,0,,J. Embiid REBOUND (Off:0 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,271.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
273,PT02M46.00S,2022-04-01T00:01:27.8Z,2,REGULAR,3pt,Jump Shot,[],201935,69.1688567674113,60.049019607843135,1610612755,46,48,2022-04-01T00:01:35Z,2700000,50.0,237.0,1,right,MISS J. Harden 24' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,24.26,Missed,,,,,,,,,,,,,,,,,,,
