actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
93,PT03M38.00S,2021-11-21T23:26:35.0Z,1,REGULAR,3pt,Jump Shot,[],1630595,28.695795006570307,81.61764705882354,1610612765,17,20,2021-11-21T23:27:14Z,910000,-158.0,217.0,1,left,MISS C. Cunningham 26' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,,,,,,,,26.86,Missed,,,,,,,,,,,
94,PT03M35.00S,2021-11-21T23:26:37.6Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,17,20,2021-11-21T23:26:37Z,920000,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,93.0,3.0,3.0,0.0,,,,,,,
95,PT03M30.00S,2021-11-21T23:26:46.7Z,1,REGULAR,foul,offensive,[],2546,,,1610612747,17,20,2021-11-21T23:26:59Z,930000,,,0,,C. Anthony offensive FOUL (1 PF),"[2546, 1630595]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,1627963.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,,
97,PT03M30.00S,2021-11-21T23:26:46.7Z,1,REGULAR,turnover,offensive foul,[],2546,,,1610612747,17,20,2021-11-21T23:26:46Z,950000,,,0,,C. Anthony offensive foul TURNOVER (1 TO),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,1627963.0,,,,,1.0,,,,,,,,,,,,,,,
98,PT03M30.00S,2021-11-21T23:26:55.4Z,1,REGULAR,substitution,out,[],1630191,,,1610612765,17,20,2021-11-21T23:27:23Z,960000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M30.00S,2021-11-21T23:26:55.4Z,1,REGULAR,substitution,out,[],1630180,,,1610612765,17,20,2021-11-21T23:27:23Z,970000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M30.00S,2021-11-21T23:26:55.4Z,1,REGULAR,substitution,out,[],2544,,,1610612765,17,20,2021-11-21T23:27:23Z,980000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M30.00S,2021-11-21T23:26:55.4Z,1,REGULAR,substitution,in,[],1628977,,,1610612765,17,20,2021-11-21T23:27:23Z,990000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M30.00S,2021-11-21T23:26:55.4Z,1,REGULAR,substitution,in,[],1626168,,,1610612765,17,20,2021-11-21T23:27:23Z,1000000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M30.00S,2021-11-21T23:26:55.4Z,1,REGULAR,substitution,in,[],201566,,,1610612765,17,20,2021-11-21T23:27:23Z,1010000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M18.00S,2021-11-21T23:27:35.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203924,7.013797634691201,53.92156862745098,1610612765,17,20,2021-11-21T23:27:41Z,1020000,-20.0,13.0,1,left,MISS J. Grant driving Layup - blocked,"[203924, 203076]",1610612765.0,DET,driving,,,Grant,J. Grant,,,,,,,,,,,,,2.37,Missed,,,,,,,,,Davis,203076.0,
105,PT03M18.00S,2021-11-21T23:27:35.2Z,1,REGULAR,block,,[],203076,,,1610612765,17,20,2021-11-21T23:27:38Z,1030000,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M14.00S,2021-11-21T23:27:39.2Z,1,REGULAR,rebound,defensive,[],2546,,,1610612747,17,20,2021-11-21T23:27:41Z,1040000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,104.0,1.0,1.0,0.0,,,,,,,
107,PT03M09.00S,2021-11-21T23:27:44.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,94.00459921156373,53.431372549019606,1610612747,17,22,2021-11-21T23:27:55Z,1050000,17.0,4.0,1,right,R. Westbrook driving Layup (6 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,,,,,,,,,1.76,Made,,,,,6.0,,,,,,
108,PT03M00.00S,2021-11-21T23:27:52.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,6.356767411300922,45.58823529411765,1610612765,17,22,2021-11-21T23:28:02Z,1060000,22.0,7.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,,,,,,,,,2.33,Missed,,,,,,,,,,,
109,PT03M00.00S,2021-11-21T23:27:52.1Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612747,17,22,2021-11-21T23:28:02Z,1070000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,
110,PT02M54.00S,2021-11-21T23:28:00.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,93.74178712220763,53.92156862745098,1610612747,17,22,2021-11-21T23:30:52Z,1080000,20.0,6.0,1,right,MISS T. Horton-Tucker running finger roll Layup,[1629659],1610612747.0,LAL,running finger roll,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,2.06,Missed,,,,,,,,,,,
111,PT02M54.00S,2021-11-21T23:28:00.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,17,22,2021-11-21T23:28:07Z,1090000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,,,
112,PT02M54.00S,2021-11-21T23:28:04.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,17,22,2021-11-21T23:28:04Z,1100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M42.00S,2021-11-21T23:28:24.3Z,1,REGULAR,foul,personal,['2freethrow'],1629659,,,1610612765,17,22,2021-11-21T23:28:33Z,1110000,,,0,,T. Horton-Tucker shooting personal FOUL (1 PF) (Lyles 2 FT),"[1629659, 1626168]",1610612747.0,LAL,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,1627963.0,1.0,0.0,Lyles,1626168.0,,,,,,,,,,,,,,,,
115,PT02M42.00S,2021-11-21T23:28:54.9Z,1,REGULAR,freethrow,1 of 2,[],1626168,,,1610612765,17,22,2021-11-21T23:28:55Z,1130000,,,0,,MISS T. Lyles Free Throw 1 of 2,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,Missed,,,,,,,,,,,
116,PT02M42.00S,2021-11-21T23:28:54.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,17,22,2021-11-21T23:28:55Z,1140000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,115.0,,,,,,,,,,
117,PT02M42.00S,2021-11-21T23:29:16.2Z,1,REGULAR,freethrow,2 of 2,[],1626168,,,1610612765,18,22,2021-11-21T23:29:16Z,1150000,,,0,,T. Lyles Free Throw 2 of 2 (1 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,Made,,,,,1.0,,,,,,
182,PT02M32.00S,2021-11-21T23:29:13.5Z,1,REGULAR,2pt,Layup,[],1629659,88.43626806833115,67.72365196078431,1610612747,18,22,2021-11-21T23:40:19Z,1155000,89.0,56.0,1,right,MISS T. Horton-Tucker 10' Layup - blocked,"[1629659, 1628402]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,10.49,Missed,,,,,,,,,Jackson,1628402.0,
183,PT02M32.00S,2021-11-21T23:29:13.5Z,1,REGULAR,block,,[],1628402,,,1610612747,18,22,2021-11-21T23:40:19Z,1157500,,,0,,F. Jackson BLOCK (1 BLK),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT02M27.00S,2021-11-21T23:29:18.5Z,1,REGULAR,rebound,offensive,[],1629659,,,1610612747,18,22,2021-11-21T23:40:19Z,1158750,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:1),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,182.0,2.0,1.0,1.0,,,,,,,
118,PT02M27.00S,2021-11-21T23:29:32.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201961,86.38304862023654,97.30392156862744,1610612747,18,22,2021-11-21T23:40:19Z,1160000,237.0,75.0,1,right,MISS W. Ellington 24' 3PT,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,24.83,Missed,,,,,,,,,,,
119,PT02M25.00S,2021-11-21T23:29:34.4Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,18,22,2021-11-21T23:29:34Z,1170000,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,118.0,3.0,3.0,0.0,,,,,,,
120,PT02M15.00S,2021-11-21T23:29:48.1Z,1,REGULAR,foul,personal,[],1629659,,,1610612765,18,22,2021-11-21T23:29:58Z,1180000,,,0,,T. Horton-Tucker personal FOUL (2 PF),"[1629659, 1628977]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,203593.0,2.0,0.0,Diallo,1628977.0,,,,,,,,,,,,,,,,
122,PT01M59.00S,2021-11-21T23:30:22.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,6.093955321944804,43.38235294117647,1610612765,20,22,2021-11-21T23:30:27Z,1200000,33.0,5.0,1,left,C. Cunningham driving Layup (6 PTS) (H. Diallo 1 AST),"[1630595, 1628977]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,,,,,,,,,3.34,Made,,,,,6.0,H. Diallo,1628977.0,1.0,,,
123,PT01M55.00S,2021-11-21T23:30:32.0Z,1,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612747,20,22,2021-11-21T23:30:41Z,1210000,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1630595, 201566]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,1627963.0,1.0,0.0,Westbrook,201566.0,,,,,,,,,,,,,,,,
125,PT01M55.00S,2021-11-21T23:30:53.5Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,20,23,2021-11-21T23:30:53Z,1230000,,,0,,R. Westbrook Free Throw 1 of 2 (7 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,Made,,,,,7.0,,,,,,
126,PT01M55.00S,2021-11-21T23:30:54.3Z,1,REGULAR,substitution,out,[],203924,,,1610612747,20,23,2021-11-21T23:31:02Z,1240000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M55.00S,2021-11-21T23:30:54.3Z,1,REGULAR,substitution,in,[],1628367,,,1610612747,20,23,2021-11-21T23:31:02Z,1250000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M55.00S,2021-11-21T23:31:21.4Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,20,24,2021-11-21T23:31:21Z,1260000,,,0,,R. Westbrook Free Throw 2 of 2 (8 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,Made,,,,,8.0,,,,,,
130,PT01M38.00S,2021-11-21T23:31:38.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,14.898160315374511,51.96078431372549,1610612765,20,24,2021-11-21T23:31:43Z,1270000,-10.0,88.0,1,left,MISS H. Diallo 8' pullup Shot,[1628977],1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,,,,,,,,,8.8,Missed,,,,,,,,,,,
131,PT01M36.00S,2021-11-21T23:31:41.1Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,20,24,2021-11-21T23:31:41Z,1280000,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,130.0,1.0,1.0,0.0,,,,,,,
132,PT01M16.00S,2021-11-21T23:32:00.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,93.2161629434954,53.18627450980392,1610612747,20,24,2021-11-21T23:32:05Z,1290000,16.0,11.0,1,right,MISS T. Horton-Tucker driving Layup,[1629659],1610612747.0,LAL,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,1.95,Missed,,,,,,,,,,,
133,PT01M14.00S,2021-11-21T23:32:02.9Z,1,REGULAR,rebound,defensive,[],1628367,,,1610612765,20,24,2021-11-21T23:32:05Z,1300000,,,0,,J. Jackson REBOUND (Off:0 Def:1),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,132.0,1.0,1.0,0.0,,,,,,,
134,PT01M10.00S,2021-11-21T23:32:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,6.093955321944804,56.86274509803921,1610612765,22,24,2021-11-21T23:32:17Z,1310000,-34.0,5.0,1,left,T. Lyles Layup (3 PTS) (C. Cunningham 2 AST),"[1626168, 1630595]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,3.46,Made,,,,,3.0,C. Cunningham,1630595.0,2.0,,,
135,PT01M10.00S,2021-11-21T23:32:14.7Z,1,REGULAR,foul,personal,['1freethrow'],201566,,,1610612765,22,24,2021-11-21T23:32:24Z,1320000,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Lyles 1 FT),"[201566, 1626168]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,1627963.0,1.0,0.0,Lyles,1626168.0,,,,,,,,,,,,,,,,
138,PT01M10.00S,2021-11-21T23:32:48.3Z,1,REGULAR,freethrow,1 of 1,[],1626168,,,1610612765,23,24,2021-11-21T23:32:48Z,1340000,,,0,,T. Lyles Free Throw 1 of 1 (4 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,Made,,,,,4.0,,,,,,
139,PT00M58.90S,2021-11-21T23:33:01.4Z,1,REGULAR,3pt,Jump Shot,[],2546,67.85479632063075,35.294117647058826,1610612747,23,27,2021-11-21T23:33:06Z,1350000,-74.0,250.0,1,right,C. Anthony 26' 3PT  (3 PTS) (A. Davis 2 AST),"[2546, 203076]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,26.03,Made,,,,,3.0,A. Davis,203076.0,2.0,,,
141,PT00M40.00S,2021-11-21T23:33:21.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,12.532851511169525,41.91176470588235,1610612765,23,27,2021-11-21T23:33:25Z,1370000,40.0,65.0,1,left,MISS T. Lyles 7' fadeaway Shot,[1626168],1610612765.0,DET,fadeaway,,,Lyles,T. Lyles,,,,,,,,,,,,,7.68,Missed,,,,,,,,,,,
142,PT00M37.50S,2021-11-21T23:33:23.9Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612747,23,27,2021-11-21T23:33:25Z,1380000,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:2),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,141.0,3.0,2.0,1.0,,,,,,,
143,PT00M28.20S,2021-11-21T23:33:33.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,81.65243101182654,57.1078431372549,1610612747,23,27,2021-11-21T23:33:39Z,1390000,36.0,120.0,1,right,MISS T. Horton-Tucker 12' step back Shot,[1629659],1610612747.0,LAL,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,12.51,Missed,,,,,,,,,,,
144,PT00M25.80S,2021-11-21T23:33:35.7Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612765,23,27,2021-11-21T23:35:31Z,1400000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,,
145,PT00M21.80S,2021-11-21T23:33:41.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628402,6.619579500657039,97.05882352941177,1610612765,26,27,2021-11-21T23:33:49Z,1410000,-235.0,10.0,1,left,F. Jackson 3PT  (3 PTS) (C. Cunningham 3 AST),"[1628402, 1630595]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,23.55,Made,,,,,3.0,C. Cunningham,1630595.0,3.0,,,
147,PT00M04.20S,2021-11-21T23:34:02.6Z,1,REGULAR,3pt,Jump Shot,[],201961,94.66162943495401,2.941176470588232,1610612747,26,30,2021-11-21T23:37:29Z,1430000,-235.0,-2.0,1,right,W. Ellington 3PT  (3 PTS) (T. Horton-Tucker 1 AST),"[201961, 1629659]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,23.53,Made,,,,,3.0,T. Horton-Tucker,1629659.0,1.0,,,
149,PT00M00.00S,2021-11-21T23:34:10.3Z,1,REGULAR,3pt,Jump Shot,[],1630595,32.90078843626807,86.02941176470588,1610612765,26,30,2021-11-21T23:37:33Z,1450000,-180.0,257.0,1,left,MISS C. Cunningham 31' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,,,,,,,,31.37,Missed,,,,,,,,,,,
150,PT00M00.00S,2021-11-21T23:34:13.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,26,30,2021-11-21T23:34:13Z,1460000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,149.0,,,,,,,,,,
151,PT00M00.00S,2021-11-21T23:34:15.7Z,1,REGULAR,period,end,[],0,,,1610612765,26,30,2021-11-21T23:34:15Z,1470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2021-11-21T23:36:25.3Z,2,REGULAR,substitution,out,['startperiod'],1630595,,,1610612765,26,30,2021-11-21T23:36:53Z,1480000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2021-11-21T23:36:25.3Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612765,26,30,2021-11-21T23:36:53Z,1490000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2021-11-21T23:36:25.3Z,2,REGULAR,substitution,out,['startperiod'],1629659,,,1610612765,26,30,2021-11-21T23:36:53Z,1500000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2021-11-21T23:36:25.3Z,2,REGULAR,substitution,in,['startperiod'],202709,,,1610612765,26,30,2021-11-21T23:36:53Z,1510000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2021-11-21T23:36:25.3Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612765,26,30,2021-11-21T23:36:53Z,1520000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2021-11-21T23:36:25.3Z,2,REGULAR,substitution,in,['startperiod'],2730,,,1610612765,26,30,2021-11-21T23:36:53Z,1530000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2021-11-21T23:37:04.5Z,2,REGULAR,period,start,[],0,,,1610612765,26,30,2021-11-21T23:37:04Z,1540000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M44.00S,2021-11-21T23:37:19.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,9.773324572930349,50.245098039215684,1610612765,26,30,2021-11-21T23:37:25Z,1550000,-1.0,39.0,1,left,MISS H. Diallo cutting Layup,[1628977],1610612765.0,DET,cutting,,,Diallo,H. Diallo,,,,,,,,,,,,,3.94,Missed,,,,,,,,,,,
160,PT11M42.00S,2021-11-21T23:37:21.7Z,2,REGULAR,rebound,offensive,[],1628977,,,1610612765,26,30,2021-11-21T23:37:21Z,1560000,,,0,,H. Diallo REBOUND (Off:1 Def:0),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,159.0,1.0,0.0,1.0,,,,,,,
161,PT11M36.00S,2021-11-21T23:37:26.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628977,6.619579500657039,45.833333333333336,1610612765,28,30,2021-11-21T23:37:30Z,1570000,21.0,10.0,1,left,H. Diallo Layup (2 PTS) (J. Jackson 1 AST),"[1628977, 1628367]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,2.3,Made,,,,,2.0,J. Jackson,1628367.0,1.0,,,
163,PT11M12.00S,2021-11-21T23:37:51.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2730,93.34756898817345,46.81372549019608,1610612747,28,32,2021-11-21T23:38:06Z,1590000,-16.0,10.0,1,right,D. Howard Layup (2 PTS) (L. James 3 AST),"[2730, 2544]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,1.88,Made,,,,,2.0,L. James,2544.0,3.0,,,
165,PT10M58.00S,2021-11-21T23:38:05.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628977,7.013797634691201,54.411764705882355,1610612765,30,32,2021-11-21T23:38:09Z,1610000,-22.0,13.0,1,left,H. Diallo DUNK (4 PTS) (C. Joseph 1 AST),"[1628977, 202709]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,2.58,Made,,,,,4.0,C. Joseph,202709.0,1.0,,,
167,PT10M42.00S,2021-11-21T23:38:22.6Z,2,REGULAR,3pt,Jump Shot,[],2546,72.05978975032852,20.34313725490196,1610612747,30,32,2021-11-21T23:38:27Z,1630000,-148.0,210.0,1,right,MISS C. Anthony 25' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,25.72,Missed,,,,,,,,,,,
168,PT10M42.00S,2021-11-21T23:38:25.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,30,32,2021-11-21T23:38:25Z,1640000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,167.0,,,,,,,,,,
169,PT10M42.00S,2021-11-21T23:38:27.0Z,2,REGULAR,foul,personal,[],1626168,,,1610612747,30,32,2021-11-21T23:38:36Z,1650000,,,0,,T. Lyles loose ball personal FOUL (1 PF),"[1626168, 2730]",1610612765.0,DET,loose ball,,,Lyles,T. Lyles,,,,,1627963.0,1.0,0.0,Howard,2730.0,,,,,,,,,,,,,,,,
171,PT10M33.00S,2021-11-21T23:38:49.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201961,71.53416557161628,20.09803921568627,1610612747,30,32,2021-11-21T23:38:53Z,1670000,-150.0,215.0,1,right,MISS W. Ellington 26' 3PT,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,26.2,Missed,,,,,,,,,,,
172,PT10M31.00S,2021-11-21T23:38:51.0Z,2,REGULAR,rebound,defensive,[],1628977,,,1610612765,30,32,2021-11-21T23:38:53Z,1680000,,,0,,H. Diallo REBOUND (Off:1 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,171.0,2.0,1.0,1.0,,,,,,,
173,PT10M21.00S,2021-11-21T23:39:00.9Z,2,REGULAR,3pt,Jump Shot,[],1628402,25.410643889618925,12.5,1610612765,33,32,2021-11-21T23:39:06Z,1690000,188.0,186.0,1,left,F. Jackson 26' 3PT bank (6 PTS) (C. Joseph 2 AST),"[1628402, 202709]",1610612765.0,DET,bank,,,Jackson,F. Jackson,,,,,,,,,,,,,26.44,Made,,,,,6.0,C. Joseph,202709.0,2.0,,,
175,PT10M12.00S,2021-11-21T23:39:15.0Z,2,REGULAR,foul,personal,['2freethrow'],1628367,,,1610612747,33,32,2021-11-21T23:39:24Z,1710000,,,0,,J. Jackson shooting personal FOUL (1 PF) (Howard 2 FT),"[1628367, 2730]",1610612765.0,DET,shooting,,,Jackson,J. Jackson,,,,,1162.0,1.0,0.0,Howard,2730.0,,,,,,,,,,,,,,,,
177,PT10M12.00S,2021-11-21T23:39:37.9Z,2,REGULAR,freethrow,1 of 2,[],2730,,,1610612747,33,32,2021-11-21T23:39:38Z,1730000,,,0,,MISS D. Howard Free Throw 1 of 2,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,Missed,,,,,,,,,,,
178,PT10M12.00S,2021-11-21T23:39:37.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,33,32,2021-11-21T23:39:38Z,1740000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,177.0,,,,,,,,,,
179,PT10M12.00S,2021-11-21T23:39:56.2Z,2,REGULAR,freethrow,2 of 2,[],2730,,,1610612747,33,33,2021-11-21T23:39:56Z,1750000,,,0,,D. Howard Free Throw 2 of 2 (3 PTS),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,Made,,,,,3.0,,,,,,
180,PT10M03.00S,2021-11-21T23:40:11.3Z,2,REGULAR,foul,personal,[],201566,,,1610612765,33,33,2021-11-21T23:44:47Z,1760000,,,0,,R. Westbrook personal FOUL (2 PF),"[201566, 202709]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,203593.0,2.0,0.0,Joseph,202709.0,,,,,,,,,,,,,,,,
