actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
177,PT10M13.00S,2022-03-25T23:40:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,9.510512483574246,48.0392156862745,1610612765,24,29,2022-03-25T23:40:55Z,1770000,10.0,37.0,1,left,MISS F. Jackson driving Layup,[1628402],1610612765.0,DET,driving,,,Jackson,F. Jackson,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,,
178,PT10M09.00S,2022-03-25T23:40:46.9Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612764,24,29,2022-03-25T23:40:46Z,1780000,,,0,,T. Bryant REBOUND (Off:0 Def:2),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,177.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
179,PT10M07.00S,2022-03-25T23:40:51.6Z,2,REGULAR,turnover,out-of-bounds,[],202397,,,1610612764,24,29,2022-03-25T23:40:59Z,1790000,,,0,,I. Smith bad pass out-of-bounds TURNOVER (1 TO),[202397],1610612764.0,WAS,bad pass,,,Smith,I. Smith,,,,,,,,,,,,1.0,,,202037.0,,,,,,,,,,
180,PT09M52.00S,2022-03-25T23:41:13.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630165,10.036136662286467,97.79411764705883,1610612765,27,29,2022-03-25T23:41:21Z,1800000,-239.0,42.0,1,left,K. Hayes 24' 3PT  (5 PTS) (F. Jackson 1 AST),"[1630165, 1628402]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,24.26,Made,,,,,5.0,,,,,,,,,F. Jackson,1628402.0,1.0,,,
182,PT09M41.00S,2022-03-25T23:41:23.8Z,2,REGULAR,turnover,bad pass,[],202397,,,1610612764,27,29,2022-03-25T23:41:29Z,1820000,,,0,,I. Smith bad pass TURNOVER (2 TO),"[202397, 1628963]",1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,2.0,Bagley III,1628963.0,,,,,,,,,,,
183,PT09M41.00S,2022-03-25T23:41:23.8Z,2,REGULAR,steal,,[],1628963,,,1610612765,27,29,2022-03-25T23:41:26Z,1830000,,,0,,M. Bagley III STEAL (1 STL),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M37.00S,2022-03-25T23:41:27.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628963,9.379106438896187,49.754901960784316,1610612765,29,29,2022-03-25T23:41:35Z,1840000,1.0,36.0,1,left,M. Bagley III running DUNK (8 PTS),[1628963],1610612765.0,DET,running,,,Bagley III,M. Bagley III,,,,,3.57,Made,,,,,8.0,,,,,,,,,,,,,,
185,PT09M15.00S,2022-03-25T23:41:50.3Z,2,REGULAR,3pt,Jump Shot,[],1630166,85.72601839684626,95.09803921568627,1610612764,29,32,2022-03-25T23:42:12Z,1850000,225.0,82.0,1,right,D. Avdija 3PT  (9 PTS) (I. Smith 3 AST),"[1630166, 202397]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,23.98,Made,,,,,9.0,,,,,,,,,I. Smith,202397.0,3.0,,,
187,PT09M05.00S,2022-03-25T23:42:03.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,8.327858081471746,44.85294117647059,1610612765,31,32,2022-03-25T23:42:16Z,1870000,26.0,26.0,1,left,M. Bagley III driving Layup (10 PTS),[1628963],1610612765.0,DET,driving,,,Bagley III,M. Bagley III,,,,,3.64,Made,,,,,10.0,,,,,,,,,,,,,,
189,PT09M05.00S,2022-03-25T23:42:08.2Z,2,REGULAR,foul,personal,['1freethrow'],1628418,,,1610612765,31,32,2022-03-25T23:42:18Z,1890000,,,0,,T. Bryant shooting personal FOUL (3 PF) (Bagley III 1 FT),"[1628418, 1628963]",1610612764.0,WAS,shooting,,,Bryant,T. Bryant,,,,,,,,,,,,,,,1628172.0,3.0,0.0,Bagley III,1628963.0,,,,,,
191,PT09M05.00S,2022-03-25T23:42:20.5Z,2,REGULAR,substitution,out,[],1628418,,,1610612765,31,32,2022-03-25T23:43:22Z,1910000,,,0,,SUB out: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M05.00S,2022-03-25T23:42:20.5Z,2,REGULAR,substitution,in,[],1630264,,,1610612765,31,32,2022-03-25T23:43:22Z,1920000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M05.00S,2022-03-25T23:42:45.8Z,2,REGULAR,freethrow,1 of 1,[],1628963,,,1610612765,32,32,2022-03-25T23:42:45Z,1930000,,,0,,M. Bagley III Free Throw 1 of 1 (11 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
194,PT08M54.00S,2022-03-25T23:42:57.8Z,2,REGULAR,3pt,Jump Shot,[],1630166,80.73258869908015,8.088235294117652,1610612764,32,35,2022-03-25T23:43:03Z,1940000,-210.0,129.0,1,right,D. Avdija 24' 3PT  (12 PTS) (I. Smith 4 AST),"[1630166, 202397]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,24.59,Made,,,,,12.0,,,,,,,,,I. Smith,202397.0,4.0,,,
196,PT08M31.00S,2022-03-25T23:43:20.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630296,8.459264126149804,42.64705882352941,1610612765,32,35,2022-03-25T23:43:27Z,1960000,37.0,27.0,1,left,MISS B. Key driving Layup,[1630296],1610612765.0,DET,driving,,,Key,B. Key,,,,,4.56,Missed,,,,,,,,,,,,,,,,,,,
197,PT08M29.00S,2022-03-25T23:43:22.2Z,2,REGULAR,rebound,defensive,[],202397,,,1610612764,32,35,2022-03-25T23:43:27Z,1970000,,,0,,I. Smith REBOUND (Off:0 Def:2),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,196.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
198,PT08M23.00S,2022-03-25T23:43:28.8Z,2,REGULAR,3pt,Jump Shot,[],1629060,68.11760840998686,65.19607843137254,1610612764,32,38,2022-03-25T23:43:38Z,1980000,76.0,247.0,1,right,R. Hachimura 25' 3PT  (5 PTS) (I. Smith 5 AST),"[1629060, 202397]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,25.86,Made,,,,,5.0,,,,,,,,,I. Smith,202397.0,5.0,,,
200,PT08M06.00S,2022-03-25T23:43:45.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203585,13.452693823915894,58.57843137254902,1610612765,32,38,2022-03-25T23:43:52Z,2000000,-43.0,74.0,1,left,MISS R. McGruder 8' driving floating Shot,[203585],1610612765.0,DET,driving floating,,,McGruder,R. McGruder,,,,,8.55,Missed,,,,,,,,,,,,,,,,,,,
201,PT08M03.00S,2022-03-25T23:43:48.1Z,2,REGULAR,rebound,defensive,[],202397,,,1610612764,32,38,2022-03-25T23:43:52Z,2010000,,,0,,I. Smith REBOUND (Off:0 Def:3),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,200.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
202,PT07M56.00S,2022-03-25T23:43:58.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,90.71944809461235,46.568627450980394,1610612764,32,38,2022-03-25T23:51:08Z,2020000,-17.0,35.0,1,right,MISS R. Hachimura Layup - blocked,"[1629060, 1630296]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,3.87,Missed,,,,,,,,,,,,,,,,,Key,1630296.0,
203,PT07M56.00S,2022-03-25T23:43:58.9Z,2,REGULAR,block,,[],1630296,,,1610612764,32,38,2022-03-25T23:44:03Z,2030000,,,0,,B. Key BLOCK (1 BLK),[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M56.00S,2022-03-25T23:43:58.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,32,38,2022-03-25T23:44:12Z,2040000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,202.0,,,,,,,,,,,,,,,,,,
205,PT07M56.00S,2022-03-25T23:44:10.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,32,38,2022-03-25T23:44:10Z,2050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M52.00S,2022-03-25T23:44:19.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,93.74178712220763,3.1862745098039227,1610612764,32,38,2022-03-25T23:44:23Z,2060000,-234.0,6.0,1,right,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
207,PT07M50.00S,2022-03-25T23:44:21.2Z,2,REGULAR,rebound,defensive,[],1628402,,,1610612765,32,38,2022-03-25T23:44:23Z,2070000,,,0,,F. Jackson REBOUND (Off:0 Def:1),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,206.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
208,PT07M44.00S,2022-03-25T23:44:27.6Z,2,REGULAR,3pt,Jump Shot,[],1628402,35.39750328515112,81.12745098039215,1610612765,32,38,2022-03-25T23:44:39Z,2080000,-156.0,280.0,1,left,MISS F. Jackson 32' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,32.05,Missed,,,,,,,,,,,,,,,,,,,
209,PT07M42.00S,2022-03-25T23:44:29.6Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,32,38,2022-03-25T23:44:39Z,2090000,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,208.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
210,PT07M35.00S,2022-03-25T23:44:37.5Z,2,REGULAR,turnover,bad pass,[],1630166,,,1610612764,32,38,2022-03-25T23:44:41Z,2100000,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1630165]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,1.0,Hayes,1630165.0,,,,,,,,,,,
211,PT07M35.00S,2022-03-25T23:44:37.5Z,2,REGULAR,steal,,[],1630165,,,1610612765,32,38,2022-03-25T23:44:39Z,2110000,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M30.00S,2022-03-25T23:44:42.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630165,10.430354796320628,56.86274509803921,1610612765,32,38,2022-03-25T23:44:49Z,2120000,-34.0,46.0,1,left,MISS K. Hayes driving Layup,[1630165],1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,5.7,Missed,,,,,,,,,,,,,,,,,,,
213,PT07M27.00S,2022-03-25T23:44:45.2Z,2,REGULAR,rebound,offensive,[],203585,,,1610612765,32,38,2022-03-25T23:44:49Z,2130000,,,0,,R. McGruder REBOUND (Off:1 Def:0),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,212.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
214,PT07M27.00S,2022-03-25T23:44:45.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203585,9.379106438896187,51.470588235294116,1610612765,32,38,2022-03-25T23:49:26Z,2140000,-7.0,36.0,1,left,MISS R. McGruder tip Layup - blocked,"[203585, 1630557]",1610612765.0,DET,tip,,,McGruder,R. McGruder,,,,,3.65,Missed,,,,,,,,,,,,,,,,,Kispert,1630557.0,
224,PT07M27.00S,2022-03-25T23:44:45.7Z,2,REGULAR,block,,[],1630557,,,1610612765,32,38,2022-03-25T23:48:47Z,2145000,,,0,,C. Kispert BLOCK (1 BLK),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M27.00S,2022-03-25T23:44:45.7Z,2,REGULAR,rebound,offensive,[],1628402,,,1610612765,32,38,2022-03-25T23:44:52Z,2150000,,,0,,F. Jackson REBOUND (Off:1 Def:1),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,214.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
216,PT07M20.00S,2022-03-25T23:44:52.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628402,7.670827858081481,53.18627450980392,1610612765,32,38,2022-03-25T23:49:52Z,2160000,-16.0,20.0,1,left,MISS F. Jackson putback Layup,[1628402],1610612765.0,DET,putback,,,Jackson,F. Jackson,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,,
217,PT07M18.00S,2022-03-25T23:44:54.4Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,32,38,2022-03-25T23:44:54Z,2170000,,,0,,D. Avdija REBOUND (Off:0 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,216.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
218,PT07M15.00S,2022-03-25T23:44:59.0Z,2,REGULAR,turnover,out-of-bounds,[],202397,,,1610612764,32,38,2022-03-25T23:45:06Z,2180000,,,0,,I. Smith lost ball out-of-bounds TURNOVER (3 TO),[202397],1610612764.0,WAS,lost ball,,,Smith,I. Smith,,,,,,,,,,,,3.0,,,1146.0,,,,,,,,,,
219,PT07M15.00S,2022-03-25T23:45:13.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,32,38,2022-03-25T23:45:13Z,2190000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M15.00S,2022-03-25T23:46:19.6Z,2,REGULAR,substitution,out,[],1629060,,,1610612765,32,38,2022-03-25T23:48:03Z,2200000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M15.00S,2022-03-25T23:46:19.6Z,2,REGULAR,substitution,in,[],204001,,,1610612765,32,38,2022-03-25T23:48:03Z,2210000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M05.00S,2022-03-25T23:48:22.4Z,2,REGULAR,foul,personal,[],204001,,,1610612765,32,38,2022-03-25T23:49:04Z,2220000,,,0,,K. Porzingis personal FOUL (2 PF),"[204001, 1628963]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,1146.0,2.0,0.0,Bagley III,1628963.0,,,,,,
225,PT06M53.00S,2022-03-25T23:48:56.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628963,11.350197109067011,48.0392156862745,1610612765,32,38,2022-03-25T23:49:06Z,2240000,10.0,54.0,1,left,MISS M. Bagley III Hook,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,5.51,Missed,,,,,,,,,,,,,,,,,,,
226,PT06M51.00S,2022-03-25T23:48:58.9Z,2,REGULAR,rebound,defensive,[],204001,,,1610612764,32,38,2022-03-25T23:48:58Z,2250000,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,225.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
227,PT06M38.00S,2022-03-25T23:49:13.2Z,2,REGULAR,foul,personal,['2freethrow'],1630296,,,1610612764,32,38,2022-03-25T23:49:24Z,2260000,,,0,,B. Key shooting personal FOUL (2 PF) (Porzingis 2 FT),"[1630296, 204001]",1610612765.0,DET,shooting,,,Key,B. Key,,,,,,,,,,,,,,,202037.0,2.0,0.0,Porzingis,204001.0,,,,,,
229,PT06M38.00S,2022-03-25T23:49:38.6Z,2,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,32,38,2022-03-25T23:49:38Z,2280000,,,0,,MISS K. Porzingis Free Throw 1 of 2,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
230,PT06M38.00S,2022-03-25T23:49:38.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,32,38,2022-03-25T23:49:38Z,2290000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,229.0,,,,,,,,,,,,,,,,,,
231,PT06M38.00S,2022-03-25T23:49:41.4Z,2,REGULAR,substitution,out,[],203585,,,1610612764,32,38,2022-03-25T23:49:53Z,2300000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M38.00S,2022-03-25T23:49:41.4Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,32,38,2022-03-25T23:49:53Z,2310000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M38.00S,2022-03-25T23:49:41.4Z,2,REGULAR,substitution,in,[],1630180,,,1610612764,32,38,2022-03-25T23:49:53Z,2320000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M38.00S,2022-03-25T23:49:41.4Z,2,REGULAR,substitution,in,[],203484,,,1610612764,32,38,2022-03-25T23:49:53Z,2330000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M38.00S,2022-03-25T23:50:14.4Z,2,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,32,39,2022-03-25T23:50:14Z,2340000,,,0,,K. Porzingis Free Throw 2 of 2 (5 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
236,PT06M31.00S,2022-03-25T23:50:29.1Z,2,REGULAR,foul,offensive,[],1630296,,,1610612765,32,39,2022-03-25T23:50:45Z,2350000,,,0,,B. Key offensive FOUL (3 PF),"[1630296, 203484]",1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,202037.0,3.0,0.0,Caldwell-Pope,203484.0,,,,,,
238,PT06M31.00S,2022-03-25T23:50:29.1Z,2,REGULAR,turnover,offensive foul,[],1630296,,,1610612765,32,39,2022-03-25T23:50:29Z,2370000,,,0,,B. Key offensive foul TURNOVER (1 TO),[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,1.0,,,202037.0,,,,,,,,,,
239,PT06M14.00S,2022-03-25T23:50:57.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630166,88.2227332457293,95.58823529411765,1610612764,32,42,2022-03-25T23:51:01Z,2380000,228.0,58.0,1,right,D. Avdija 3PT  (15 PTS) (I. Smith 6 AST),"[1630166, 202397]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,23.52,Made,,,,,15.0,,,,,,,,,I. Smith,202397.0,6.0,,,
241,PT05M47.00S,2022-03-25T23:51:23.5Z,2,REGULAR,3pt,Jump Shot,[],1628402,22.125492772667542,10.294117647058826,1610612765,32,42,2022-03-25T23:51:38Z,2400000,199.0,155.0,1,left,MISS F. Jackson 25' pullup 3PT,[1628402],1610612765.0,DET,pullup,,,Jackson,F. Jackson,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
242,PT05M45.00S,2022-03-25T23:51:26.4Z,2,REGULAR,rebound,defensive,[],204001,,,1610612764,32,42,2022-03-25T23:51:26Z,2410000,,,0,,K. Porzingis REBOUND (Off:0 Def:3),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,241.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
243,PT05M36.00S,2022-03-25T23:51:40.2Z,2,REGULAR,violation,kicked ball,[],1630165,,,1610612764,32,42,2022-03-25T23:51:49Z,2420000,,,0,,K. Hayes kicked ball VIOLATION,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,202037.0,,,,,,,,,,
244,PT05M36.00S,2022-03-25T23:51:49.2Z,2,REGULAR,substitution,out,[],1628402,,,1610612764,32,42,2022-03-25T23:52:17Z,2430000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M36.00S,2022-03-25T23:51:49.2Z,2,REGULAR,substitution,out,[],1630165,,,1610612764,32,42,2022-03-25T23:52:17Z,2440000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M36.00S,2022-03-25T23:51:49.2Z,2,REGULAR,substitution,out,[],202397,,,1610612764,32,42,2022-03-25T23:52:17Z,2450000,,,0,,SUB out: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M36.00S,2022-03-25T23:51:49.2Z,2,REGULAR,substitution,in,[],1630595,,,1610612764,32,42,2022-03-25T23:52:17Z,2460000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M36.00S,2022-03-25T23:51:49.2Z,2,REGULAR,substitution,in,[],202709,,,1610612764,32,42,2022-03-25T23:52:17Z,2470000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M36.00S,2022-03-25T23:51:49.2Z,2,REGULAR,substitution,in,[],203107,,,1610612764,32,42,2022-03-25T23:52:17Z,2480000,,,0,,SUB in: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M29.00S,2022-03-25T23:52:04.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630166,89.48751642575559,50.95741421568628,1610612764,32,42,2022-03-25T23:54:04Z,2485000,5.0,46.0,1,right,MISS D. Avdija turnaround Hook - blocked,"[1630166, 1630296]",1610612764.0,WAS,turnaround,,,Avdija,D. Avdija,,,,,4.65,Missed,,,,,,,,,,,,,,,,,Key,1630296.0,
263,PT05M29.00S,2022-03-25T23:52:04.5Z,2,REGULAR,block,,[],1630296,,,1610612764,32,42,2022-03-25T23:54:04Z,2487500,,,0,,B. Key BLOCK (2 BLK),[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M29.00S,2022-03-25T23:52:04.5Z,2,REGULAR,rebound,defensive,[],202709,,,1610612765,32,42,2022-03-25T23:54:04Z,2488750,,,0,,C. Joseph REBOUND (Off:0 Def:2),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,262.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
252,PT05M16.00S,2022-03-25T23:52:32.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,15.029566360052556,50.98039215686275,1610612765,32,42,2022-03-25T23:54:10Z,2510000,-5.0,89.0,1,left,MISS S. Bey 8' floating Shot,[1630180],1610612765.0,DET,floating,,,Bey,S. Bey,,,,,8.89,Missed,,,,,,,,,,,,,,,,,,,
253,PT05M13.00S,2022-03-25T23:52:35.7Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,32,42,2022-03-25T23:52:39Z,2520000,,,0,,D. Avdija REBOUND (Off:0 Def:6),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,252.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
254,PT05M09.00S,2022-03-25T23:52:39.4Z,2,REGULAR,3pt,Jump Shot,[],203484,85.20039421813404,3.4313725490196134,1610612764,32,42,2022-03-25T23:52:46Z,2530000,-233.0,87.0,1,right,MISS K. Caldwell-Pope 24' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
255,PT05M06.00S,2022-03-25T23:52:42.4Z,2,REGULAR,rebound,defensive,[],1630296,,,1610612765,32,42,2022-03-25T23:52:46Z,2540000,,,0,,B. Key REBOUND (Off:1 Def:2),[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,254.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
256,PT05M00.00S,2022-03-25T23:52:50.0Z,2,REGULAR,foul,personal,['2freethrow'],1630264,,,1610612765,32,42,2022-03-25T23:53:09Z,2550000,,,0,,A. Gill shooting personal FOUL (2 PF) (Bagley III 2 FT),"[1630264, 1628963]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,,,,,,,,,,,202037.0,2.0,0.0,Bagley III,1628963.0,,,,,,
258,PT05M00.00S,2022-03-25T23:53:24.4Z,2,REGULAR,freethrow,1 of 2,[],1628963,,,1610612765,33,42,2022-03-25T23:53:24Z,2570000,,,0,,M. Bagley III Free Throw 1 of 2 (12 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
259,PT05M00.00S,2022-03-25T23:53:25.4Z,2,REGULAR,substitution,out,[],1630296,,,1610612765,33,42,2022-03-25T23:53:31Z,2580000,,,0,,SUB out: B. Key,[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M00.00S,2022-03-25T23:53:25.4Z,2,REGULAR,substitution,in,[],1630191,,,1610612765,33,42,2022-03-25T23:53:31Z,2590000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M00.00S,2022-03-25T23:53:48.0Z,2,REGULAR,freethrow,2 of 2,[],1628963,,,1610612765,34,42,2022-03-25T23:53:48Z,2600000,,,0,,M. Bagley III Free Throw 2 of 2 (13 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
265,PT04M39.00S,2022-03-25T23:54:10.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630264,85.72601839684626,38.725490196078425,1610612764,34,44,2022-03-25T23:54:22Z,2610000,-56.0,82.0,1,right,A. Gill 9' driving floating Jump Shot (4 PTS) (T. Satoransky 1 AST),"[1630264, 203107]",1610612764.0,WAS,driving floating,,,Gill,A. Gill,,,,,9.93,Made,,,,,4.0,,,,,,,,,T. Satoransky,203107.0,1.0,,,
