actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
93,PT04M48.00S,2021-12-12T23:27:19.8Z,1,REGULAR,turnover,bad pass,[],1628402,,,1610612765,13,22,2021-12-12T23:27:23Z,900000,,,0,,F. Jackson bad pass TURNOVER (1 TO),"[1628402, 1628975]",1610612765.0,DET,,,,,,,,,Jackson,F. Jackson,,,,,,,,,,,1.0,Carter,1628975.0,,,,,,
94,PT04M48.00S,2021-12-12T23:27:19.8Z,1,REGULAR,steal,,[],1628975,,,1610612751,13,22,2021-12-12T23:27:21Z,910000,,,0,,J. Carter STEAL (1 STL),[1628975],1610612751.0,BKN,,,,,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,
95,PT04M33.00S,2021-12-12T23:27:39.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,13,22,2021-12-12T23:27:39Z,920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M29.00S,2021-12-12T23:27:57.9Z,1,REGULAR,turnover,bad pass,[],1628975,,,1610612751,13,22,2021-12-12T23:28:02Z,930000,,,0,,J. Carter bad pass TURNOVER (1 TO),"[1628975, 1630180]",1610612751.0,BKN,,,,,,,,,Carter,J. Carter,,,,,,,,,,,1.0,Bey,1630180.0,,,,,,
97,PT04M29.00S,2021-12-12T23:27:57.9Z,1,REGULAR,steal,,[],1630180,,,1610612765,13,22,2021-12-12T23:27:59Z,940000,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,
98,PT04M24.00S,2021-12-12T23:28:01.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628402,22.913929040735866,9.803921568627445,1610612765,13,22,2021-12-12T23:28:26Z,950000,201.0,163.0,1,left,MISS F. Jackson 25' running 3PT,[1628402],1610612765.0,DET,running,,,,,,25.87,Missed,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,
99,PT04M22.00S,2021-12-12T23:28:03.9Z,1,REGULAR,rebound,defensive,[],1628975,,,1610612751,13,22,2021-12-12T23:28:07Z,960000,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612751.0,BKN,,,,,,,,,Carter,J. Carter,98.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
100,PT04M18.00S,2021-12-12T23:28:08.0Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],201142,80.6011826544021,72.05882352941177,1610612751,13,24,2021-12-12T23:28:49Z,970000,110.0,130.0,1,right,K. Durant 17' running pullup Jump Shot (8 PTS) (J. Carter 1 AST),"[201142, 1628975]",1610612751.0,BKN,running pullup,,,,,,17.03,Made,Durant,K. Durant,,,,,,,8.0,J. Carter,1628975.0,1.0,,,,,,,,,
102,PT04M02.00S,2021-12-12T23:28:23.9Z,1,REGULAR,3pt,Jump Shot,[],1628402,5.436925098554539,97.54901960784314,1610612765,13,24,2021-12-12T23:28:27Z,990000,-238.0,-1.0,1,left,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,,,,23.77,Missed,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,
103,PT04M00.00S,2021-12-12T23:28:25.9Z,1,REGULAR,rebound,defensive,[],1628975,,,1610612751,13,24,2021-12-12T23:28:27Z,1000000,,,0,,J. Carter REBOUND (Off:0 Def:3),[1628975],1610612751.0,BKN,,,,,,,,,Carter,J. Carter,102.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
104,PT03M48.00S,2021-12-12T23:28:38.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201949,93.87319316688567,46.07843137254902,1610612751,13,24,2021-12-12T23:28:43Z,1010000,-20.0,5.0,1,right,MISS J. Johnson driving Layup,[201949],1610612751.0,BKN,driving,,,,,,2.03,Missed,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,
105,PT03M46.00S,2021-12-12T23:28:40.8Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,13,24,2021-12-12T23:28:43Z,1020000,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,,,,,,Stewart,I. Stewart,104.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
106,PT03M39.00S,2021-12-12T23:28:48.4Z,1,REGULAR,3pt,Jump Shot,[],1630595,33.55781865965835,49.754901960784316,1610612765,16,24,2021-12-12T23:28:54Z,1030000,1.0,263.0,1,left,C. Cunningham 26' 3PT  (7 PTS) (K. Hayes 2 AST),"[1630595, 1630165]",1610612765.0,DET,,,,,,,26.29,Made,Cunningham,C. Cunningham,,,,,,,7.0,K. Hayes,1630165.0,2.0,,,,,,,,,
108,PT03M38.00S,2021-12-12T23:28:56.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,16,24,2021-12-12T23:28:56Z,1050000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M38.00S,2021-12-12T23:28:56.9Z,1,REGULAR,substitution,out,[],1630165,,,1610612751,16,24,2021-12-12T23:31:50Z,1060000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,
110,PT03M38.00S,2021-12-12T23:28:56.9Z,1,REGULAR,substitution,out,[],1630180,,,1610612751,16,24,2021-12-12T23:31:50Z,1070000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,
111,PT03M38.00S,2021-12-12T23:28:56.9Z,1,REGULAR,substitution,out,[],201949,,,1610612751,16,24,2021-12-12T23:31:50Z,1080000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,,,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,
112,PT03M38.00S,2021-12-12T23:28:56.9Z,1,REGULAR,substitution,in,[],1630240,,,1610612751,16,24,2021-12-12T23:31:50Z,1090000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,,,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,
113,PT03M38.00S,2021-12-12T23:28:56.9Z,1,REGULAR,substitution,in,[],1628367,,,1610612751,16,24,2021-12-12T23:31:50Z,1100000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,,,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,
114,PT03M38.00S,2021-12-12T23:28:56.9Z,1,REGULAR,substitution,in,[],201933,,,1610612751,16,24,2021-12-12T23:31:50Z,1110000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,,,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,
115,PT03M25.00S,2021-12-12T23:32:02.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,93.2161629434954,55.3921568627451,1610612751,16,24,2021-12-12T23:32:26Z,1120000,27.0,11.0,1,right,MISS C. Thomas driving Layup - blocked,"[1630560, 1630191]",1610612751.0,BKN,driving,,,,,,2.93,Missed,Thomas,C. Thomas,,,,,Stewart,1630191.0,,,,,,,,,,,,,
116,PT03M25.00S,2021-12-12T23:32:02.9Z,1,REGULAR,block,,[],1630191,,,1610612751,16,24,2021-12-12T23:32:05Z,1130000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,
117,PT03M22.00S,2021-12-12T23:32:05.9Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,16,24,2021-12-12T23:32:09Z,1140000,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,,,,,,Cunningham,C. Cunningham,115.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
118,PT03M07.00S,2021-12-12T23:32:21.2Z,1,REGULAR,2pt,Jump Shot,[],1630595,23.176741130091983,71.32352941176471,1610612765,16,24,2021-12-12T23:32:26Z,1150000,-107.0,165.0,1,left,MISS C. Cunningham 19' pullup Shot,[1630595],1610612765.0,DET,pullup,,,,,,19.68,Missed,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,
119,PT03M04.00S,2021-12-12T23:32:24.2Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,16,24,2021-12-12T23:32:26Z,1160000,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,,,,,,Durant,K. Durant,118.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
120,PT02M57.00S,2021-12-12T23:32:30.1Z,1,REGULAR,turnover,lost ball,[],201142,,,1610612751,16,24,2021-12-12T23:32:34Z,1170000,,,0,,K. Durant lost ball TURNOVER (1 TO),"[201142, 1630240]",1610612751.0,BKN,,,,,,,,,Durant,K. Durant,,,,,,,,,,,1.0,Lee,1630240.0,,,,,,
121,PT02M57.00S,2021-12-12T23:32:30.1Z,1,REGULAR,steal,,[],1630240,,,1610612765,16,24,2021-12-12T23:32:32Z,1180000,,,0,,S. Lee STEAL (1 STL),[1630240],1610612765.0,DET,,,,,,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,
122,PT02M55.00S,2021-12-12T23:32:34.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,5.699737187910642,46.32352941176471,1610612765,16,24,2021-12-12T23:33:51Z,1190000,18.0,1.0,1,left,MISS C. Cunningham running Layup - blocked,"[1630595, 201933]",1610612765.0,DET,running,,,,,,1.84,Missed,Cunningham,C. Cunningham,,,,,Griffin,201933.0,,,,,,,,,,,,,
123,PT02M55.00S,2021-12-12T23:32:34.6Z,1,REGULAR,block,,[],201933,,,1610612765,16,24,2021-12-12T23:32:37Z,1200000,,,0,,B. Griffin BLOCK (1 BLK),[201933],1610612751.0,BKN,,,,,,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,
124,PT02M55.00S,2021-12-12T23:32:34.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,16,24,2021-12-12T23:32:41Z,1210000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,
125,PT02M55.00S,2021-12-12T23:32:40.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,16,24,2021-12-12T23:32:40Z,1220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M51.00S,2021-12-12T23:32:57.4Z,1,REGULAR,turnover,bad pass,[],1630240,,,1610612765,16,24,2021-12-12T23:33:02Z,1230000,,,0,,S. Lee bad pass TURNOVER (1 TO),"[1630240, 1629651]",1610612765.0,DET,,,,,,,,,Lee,S. Lee,,,,,,,,,,,1.0,Claxton,1629651.0,,,,,,
127,PT02M51.00S,2021-12-12T23:32:57.4Z,1,REGULAR,steal,,[],1629651,,,1610612751,16,24,2021-12-12T23:34:51Z,1240000,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,,,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,
128,PT02M44.00S,2021-12-12T23:33:03.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,87.30289093298292,34.31372549019608,1610612751,16,26,2021-12-12T23:35:56Z,1250000,-78.0,67.0,1,right,K. Durant 10' running Jump Shot (10 PTS) (B. Griffin 1 AST),"[201142, 201933]",1610612751.0,BKN,running,,,,,,10.31,Made,Durant,K. Durant,,,,,,,10.0,B. Griffin,201933.0,1.0,,,,,,,,,
130,PT02M32.00S,2021-12-12T23:33:21.6Z,1,REGULAR,foul,personal,[],1629651,,,1610612765,16,26,2021-12-12T23:33:48Z,1270000,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 1630191]",1610612751.0,BKN,,,,,,,,,Claxton,N. Claxton,,,,,,,,,,,,,,202026.0,1.0,0.0,Stewart,1630191.0,
132,PT02M21.00S,2021-12-12T23:33:50.9Z,1,REGULAR,3pt,Jump Shot,[],1628402,5.042706964520377,97.05882352941177,1610612765,16,26,2021-12-12T23:33:55Z,1290000,-235.0,-5.0,1,left,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,,,,23.54,Missed,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,
133,PT02M17.00S,2021-12-12T23:33:53.5Z,1,REGULAR,rebound,defensive,[],1628975,,,1610612751,16,26,2021-12-12T23:33:53Z,1300000,,,0,,J. Carter REBOUND (Off:0 Def:4),[1628975],1610612751.0,BKN,,,,,,,,,Carter,J. Carter,132.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
134,PT02M05.00S,2021-12-12T23:34:06.1Z,1,REGULAR,turnover,bad pass,[],1628975,,,1610612751,16,26,2021-12-12T23:34:10Z,1310000,,,0,,J. Carter bad pass TURNOVER (2 TO),"[1628975, 1630191]",1610612751.0,BKN,,,,,,,,,Carter,J. Carter,,,,,,,,,,,2.0,Stewart,1630191.0,,,,,,
135,PT02M05.00S,2021-12-12T23:34:06.1Z,1,REGULAR,steal,,[],1630191,,,1610612765,16,26,2021-12-12T23:34:08Z,1320000,,,0,,I. Stewart STEAL (1 STL),[1630191],1610612765.0,DET,,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,
136,PT02M04.00S,2021-12-12T23:34:10.9Z,1,REGULAR,foul,personal,[],201142,,,1610612765,16,26,2021-12-12T23:36:59Z,1330000,,,0,,K. Durant take personal FOUL (1 PF),"[201142, 1628402]",1610612751.0,BKN,take,,,,,,,,Durant,K. Durant,,,,,,,,,,,,,,202041.0,1.0,0.0,Jackson,1628402.0,
138,PT02M04.00S,2021-12-12T23:34:21.1Z,1,REGULAR,substitution,out,[],1630191,,,1610612765,16,26,2021-12-12T23:34:44Z,1350000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,
139,PT02M04.00S,2021-12-12T23:34:21.1Z,1,REGULAR,substitution,out,[],1628975,,,1610612765,16,26,2021-12-12T23:34:44Z,1360000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,
140,PT02M04.00S,2021-12-12T23:34:21.1Z,1,REGULAR,substitution,out,[],1630560,,,1610612765,16,26,2021-12-12T23:34:44Z,1370000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,,,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,
141,PT02M04.00S,2021-12-12T23:34:21.1Z,1,REGULAR,substitution,out,[],1629651,,,1610612765,16,26,2021-12-12T23:34:44Z,1380000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,,,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,
142,PT02M04.00S,2021-12-12T23:34:21.1Z,1,REGULAR,substitution,in,[],1626168,,,1610612765,16,26,2021-12-12T23:34:44Z,1390000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,
143,PT02M04.00S,2021-12-12T23:34:21.1Z,1,REGULAR,substitution,in,[],1628971,,,1610612765,16,26,2021-12-12T23:34:44Z,1400000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,,,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,
144,PT02M04.00S,2021-12-12T23:34:21.1Z,1,REGULAR,substitution,in,[],200746,,,1610612765,16,26,2021-12-12T23:34:44Z,1410000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,,,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,
145,PT02M04.00S,2021-12-12T23:34:21.1Z,1,REGULAR,substitution,in,[],201988,,,1610612765,16,26,2021-12-12T23:34:44Z,1420000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,,,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,
146,PT01M52.00S,2021-12-12T23:35:00.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628402,8.327858081471746,88.48039215686275,1610612765,18,26,2021-12-12T23:37:43Z,1430000,-192.0,26.0,1,left,F. Jackson 19' pullup Jump Shot (2 PTS) (S. Lee 1 AST),"[1628402, 1630240]",1610612765.0,DET,pullup,,,,,,19.41,Made,Jackson,F. Jackson,,,,,,,2.0,S. Lee,1630240.0,1.0,,,,,,,,,
148,PT01M35.00S,2021-12-12T23:35:09.7Z,1,REGULAR,3pt,Jump Shot,[],200746,91.37647831800263,96.81372549019608,1610612751,18,29,2021-12-12T23:35:14Z,1450000,234.0,29.0,1,right,L. Aldridge 3PT  (7 PTS) (P. Mills 1 AST),"[200746, 201988]",1610612751.0,BKN,,,,,,,23.58,Made,Aldridge,L. Aldridge,,,,,,,7.0,P. Mills,201988.0,1.0,,,,,,,,,
150,PT01M18.00S,2021-12-12T23:35:30.5Z,1,REGULAR,foul,offensive,[],1626168,,,1610612765,18,29,2021-12-12T23:38:07Z,1470000,,,0,,T. Lyles charge offensive FOUL (1 PF),"[1626168, 201933]",1610612765.0,DET,charge,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,202026.0,1.0,0.0,Griffin,201933.0,
152,PT01M18.00S,2021-12-12T23:35:30.5Z,1,REGULAR,turnover,offensive foul,[],1626168,,,1610612765,18,29,2021-12-12T23:35:30Z,1490000,,,0,,T. Lyles offensive foul TURNOVER (1 TO),[1626168],1610612765.0,DET,,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,1.0,,,202026.0,,,,,
153,PT01M02.00S,2021-12-12T23:36:04.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],200746,94.00459921156373,32.1078431372549,1610612751,18,29,2021-12-12T23:36:09Z,1500000,-89.0,4.0,1,right,MISS L. Aldridge 8' turnaround Shot,[200746],1610612751.0,BKN,turnaround,,,,,,8.96,Missed,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,
154,PT01M00.00S,2021-12-12T23:36:06.2Z,1,REGULAR,rebound,defensive,[],1628402,,,1610612765,18,29,2021-12-12T23:36:09Z,1510000,,,0,,F. Jackson REBOUND (Off:0 Def:1),[1628402],1610612765.0,DET,,,,,,,,,Jackson,F. Jackson,153.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
155,PT00M55.10S,2021-12-12T23:36:12.4Z,1,REGULAR,turnover,lost ball,[],1630595,,,1610612765,18,29,2021-12-12T23:36:17Z,1520000,,,0,,C. Cunningham lost ball TURNOVER (2 TO),"[1630595, 201142]",1610612765.0,DET,,,,,,,,,Cunningham,C. Cunningham,,,,,,,,,,,2.0,Durant,201142.0,,,,,,
156,PT00M55.10S,2021-12-12T23:36:12.4Z,1,REGULAR,steal,,[],201142,,,1610612751,18,29,2021-12-12T23:40:58Z,1530000,,,0,,K. Durant STEAL (1 STL),[201142],1610612751.0,BKN,,,,,,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,
157,PT00M45.00S,2021-12-12T23:36:23.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],200746,80.20696452036793,71.81372549019608,1610612751,18,31,2021-12-12T23:36:32Z,1540000,109.0,134.0,1,right,L. Aldridge 17' Jump Shot (9 PTS) (P. Mills 2 AST),"[200746, 201988]",1610612751.0,BKN,,,,,,,17.25,Made,Aldridge,L. Aldridge,,,,,,,9.0,P. Mills,201988.0,2.0,,,,,,,,,
159,PT00M31.90S,2021-12-12T23:36:40.0Z,1,REGULAR,3pt,Jump Shot,[],1630240,9.247700394218143,97.54901960784314,1610612765,21,31,2021-12-12T23:36:47Z,1560000,-238.0,34.0,1,left,S. Lee 24' 3PT  (3 PTS) (C. Cunningham 3 AST),"[1630240, 1630595]",1610612765.0,DET,,,,,,,24.02,Made,Lee,S. Lee,,,,,,,3.0,C. Cunningham,1630595.0,3.0,,,,,,,,,
161,PT00M10.40S,2021-12-12T23:37:03.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,94.66162943495401,44.85294117647059,1610612751,21,31,2021-12-12T23:40:45Z,1580000,-26.0,-2.0,1,right,MISS B. Brown driving Layup - blocked,"[1628971, 1628402]",1610612751.0,BKN,driving,,,,,,2.58,Missed,Brown,B. Brown,,,,,Jackson,1628402.0,,,,,,,,,,,,,
162,PT00M10.40S,2021-12-12T23:37:03.1Z,1,REGULAR,block,,[],1628402,,,1610612751,21,31,2021-12-12T23:37:05Z,1590000,,,0,,F. Jackson BLOCK (1 BLK),[1628402],1610612765.0,DET,,,,,,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,
163,PT00M07.30S,2021-12-12T23:37:06.2Z,1,REGULAR,rebound,defensive,[],1630240,,,1610612765,21,31,2021-12-12T23:37:14Z,1600000,,,0,,S. Lee REBOUND (Off:0 Def:1),[1630240],1610612765.0,DET,,,,,,,,,Lee,S. Lee,161.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
164,PT00M05.10S,2021-12-12T23:37:09.4Z,1,REGULAR,3pt,Jump Shot,[],1630595,30.14126149802891,78.43137254901961,1610612765,24,31,2021-12-12T23:40:59Z,1610000,-142.0,231.0,1,left,C. Cunningham 27' 3PT running pullup (10 PTS) (S. Lee 2 AST),"[1630595, 1630240]",1610612765.0,DET,running pullup,,,,,,27.11,Made,Cunningham,C. Cunningham,,,,,,,10.0,S. Lee,1630240.0,2.0,,,,,,,,,
165,PT00M00.00S,2021-12-12T23:37:18.7Z,1,REGULAR,3pt,Jump Shot,[],201142,60.89027595269382,89.2156862745098,1610612751,24,31,2021-12-12T23:37:34Z,1620000,196.0,315.0,1,right,MISS K. Durant 37' 3PT,[201142],1610612751.0,BKN,,,,,,,37.11,Missed,Durant,K. Durant,,,,,,,,,,,,,,,,,,,
166,PT00M00.00S,2021-12-12T23:37:18.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,24,31,2021-12-12T23:37:34Z,1630000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,
167,PT00M00.00S,2021-12-12T23:37:33.7Z,1,REGULAR,period,end,[],0,,,1610612751,24,31,2021-12-12T23:37:33Z,1640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2021-12-12T23:38:54.0Z,2,REGULAR,substitution,out,['startperiod'],1630595,,,1610612751,24,31,2021-12-12T23:39:46Z,1650000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2021-12-12T23:38:54.0Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612751,24,31,2021-12-12T23:39:46Z,1660000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,,,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2021-12-12T23:38:54.0Z,2,REGULAR,substitution,in,['startperiod'],203585,,,1610612751,24,31,2021-12-12T23:39:46Z,1670000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,,,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-12-12T23:38:54.0Z,2,REGULAR,substitution,in,['startperiod'],1627761,,,1610612751,24,31,2021-12-12T23:39:46Z,1680000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,,,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-12-12T23:39:58.9Z,2,REGULAR,period,start,[],0,,,1610612751,24,31,2021-12-12T23:39:58Z,1690000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M44.00S,2021-12-12T23:40:14.3Z,2,REGULAR,3pt,Jump Shot,[],201988,70.3515111695138,24.509803921568633,1610612751,24,31,2021-12-12T23:40:18Z,1700000,-127.0,226.0,1,right,MISS P. Mills 25' 3PT,[201988],1610612751.0,BKN,,,,,,,25.97,Missed,Mills,P. Mills,,,,,,,,,,,,,,,,,,,
174,PT11M44.00S,2021-12-12T23:40:16.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,24,31,2021-12-12T23:40:16Z,1710000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,173.0,,,,,,,,,,,,,,,,,,
175,PT11M44.00S,2021-12-12T23:40:18.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,24,31,2021-12-12T23:40:18Z,1720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M37.00S,2021-12-12T23:40:36.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628971,87.43429697766098,52.69607843137255,1610612751,24,33,2021-12-12T23:40:42Z,1730000,13.0,66.0,1,right,B. Brown 6' pullup Jump Shot (2 PTS) (L. Aldridge 1 AST),"[1628971, 200746]",1610612751.0,BKN,pullup,,,,,,6.7,Made,Brown,B. Brown,,,,,,,2.0,L. Aldridge,200746.0,1.0,,,,,,,,,
178,PT11M19.00S,2021-12-12T23:40:55.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,5.568331143232584,54.411764705882355,1610612765,26,33,2021-12-12T23:41:03Z,1740000,-22.0,0.0,1,left,F. Jackson Layup (4 PTS) (T. Lyles 1 AST),"[1628402, 1626168]",1610612765.0,DET,,,,,,,2.21,Made,Jackson,F. Jackson,,,,,,,4.0,T. Lyles,1626168.0,1.0,,,,,,,,,
180,PT11M10.00S,2021-12-12T23:41:04.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627761,94.13600525624179,53.18627450980392,1610612751,26,35,2021-12-12T23:43:17Z,1760000,16.0,3.0,1,right,D. Bembry running Layup (4 PTS) (P. Mills 3 AST),"[1627761, 201988]",1610612751.0,BKN,running,,,,,,1.61,Made,Bembry,D. Bembry,,,,,,,4.0,P. Mills,201988.0,3.0,,,,,,,,,
182,PT10M53.00S,2021-12-12T23:41:20.8Z,2,REGULAR,3pt,Jump Shot,[],1630240,25.016425755584763,12.009803921568633,1610612765,26,35,2021-12-12T23:41:27Z,1780000,190.0,183.0,1,left,MISS S. Lee 26' 3PT,[1630240],1610612765.0,DET,,,,,,,26.36,Missed,Lee,S. Lee,,,,,,,,,,,,,,,,,,,
183,PT10M50.00S,2021-12-12T23:41:23.8Z,2,REGULAR,rebound,defensive,[],201933,,,1610612751,26,35,2021-12-12T23:41:27Z,1790000,,,0,,B. Griffin REBOUND (Off:0 Def:1),[201933],1610612751.0,BKN,,,,,,,,,Griffin,B. Griffin,182.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
