actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
188,PT10M58.00S,2022-01-15T00:42:02.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,83.88633377135349,63.48039215686275,1610612761,31,29,2022-01-15T00:42:08Z,1810000,67.0,99.0,1,right,P. Siakam 11' pullup Jump Shot (5 PTS) (O. Anunoby 2 AST),"[1627783, 1628384]",1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,11.98,Made,,,,,,,,,,5.0,O. Anunoby,1628384.0,2.0,,,,,,
190,PT10M34.00S,2022-01-15T00:42:28.6Z,2,REGULAR,foul,personal,[],1630551,,,1610612765,31,29,2022-01-15T00:42:37Z,1830000,,,0,,J. Champagnie personal FOUL (1 PF),"[1630551, 1626168]",1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,1628484.0,1.0,0.0,Lyles,1626168.0,,,,,,,,,,,,,
192,PT10M28.00S,2022-01-15T00:42:57.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,10.298948751642584,51.22549019607843,1610612765,31,29,2022-01-15T00:43:04Z,1850000,-6.0,44.0,1,left,MISS T. Lyles driving Layup,[1626168],1610612765.0,DET,driving,,,Lyles,T. Lyles,,,,,4.47,Missed,,,,,,,,,,,,,,,,,,,
193,PT10M23.00S,2022-01-15T00:43:02.3Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,31,29,2022-01-15T00:43:04Z,1860000,,,0,,C. Boucher REBOUND (Off:2 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,192.0,,,,,,4.0,2.0,2.0,,,,,,,,,,
194,PT10M16.00S,2022-01-15T00:43:10.8Z,2,REGULAR,foul,personal,[],1630199,,,1610612761,31,29,2022-01-15T00:44:13Z,1870000,,,0,,C. Stanley personal FOUL (2 PF),"[1630199, 1628449]",1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,,1628484.0,2.0,0.0,Boucher,1628449.0,,,,,,,,,,,,,
196,PT10M16.00S,2022-01-15T00:43:37.4Z,2,REGULAR,instantreplay,request,[],0,,,1610612761,31,29,2022-01-15T00:47:04Z,1890000,,,0,,,[],,,stands,,,,,,,,,,,,2530.0,,,,,,,,,,,,,,,,,Common Foul Upheld
197,PT10M16.00S,2022-01-15T00:46:25.1Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,31,29,2022-01-15T00:46:47Z,1900000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M16.00S,2022-01-15T00:46:25.1Z,2,REGULAR,substitution,in,[],1629139,,,1610612761,31,29,2022-01-15T00:46:47Z,1910000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M16.00S,2022-01-15T00:46:52.6Z,2,REGULAR,substitution,out,[],1626168,,,1610612761,31,29,2022-01-15T00:46:56Z,1920000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M16.00S,2022-01-15T00:46:52.6Z,2,REGULAR,substitution,in,[],1630191,,,1610612761,31,29,2022-01-15T00:46:56Z,1930000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M05.00S,2022-01-15T00:47:13.5Z,2,REGULAR,3pt,Jump Shot,[],1628384,72.9796320630749,20.833333333333343,1610612761,31,29,2022-01-15T00:47:21Z,1940000,-146.0,201.0,1,right,MISS O. Anunoby 24' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,,
202,PT10M00.00S,2022-01-15T00:47:18.5Z,2,REGULAR,rebound,defensive,[],1630199,,,1610612765,31,29,2022-01-15T00:47:21Z,1950000,,,0,,C. Stanley REBOUND (Off:0 Def:1),[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,201.0,,,,,,1.0,1.0,0.0,,,,,,,,,,
203,PT09M47.00S,2022-01-15T00:47:33.1Z,2,REGULAR,foul,personal,['2freethrow'],1629139,,,1610612765,31,29,2022-01-15T00:47:48Z,1960000,,,0,,Y. Watanabe shooting personal FOUL (1 PF) (Lee 2 FT),"[1629139, 1630240]",1610612761.0,TOR,shooting,,,Watanabe,Y. Watanabe,,,,,,,,2530.0,1.0,0.0,Lee,1630240.0,,,,,,,,,,,,,
205,PT09M47.00S,2022-01-15T00:47:52.9Z,2,REGULAR,freethrow,1 of 2,[],1630240,,,1610612765,31,29,2022-01-15T00:47:52Z,1980000,,,0,,MISS S. Lee Free Throw 1 of 2,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,Missed,,,,,,,,,,,,,,,,,,,
206,PT09M47.00S,2022-01-15T00:47:52.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,31,29,2022-01-15T00:47:52Z,1990000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,205.0,,,,,,,,,,,,,,,,,,
207,PT09M47.00S,2022-01-15T00:47:54.8Z,2,REGULAR,substitution,out,[],1628449,,,1610612765,31,29,2022-01-15T00:48:01Z,2000000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M47.00S,2022-01-15T00:47:54.8Z,2,REGULAR,substitution,in,[],1630173,,,1610612765,31,29,2022-01-15T00:48:01Z,2010000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M47.00S,2022-01-15T00:48:13.1Z,2,REGULAR,freethrow,2 of 2,[],1630240,,,1610612765,32,29,2022-01-15T00:48:13Z,2020000,,,0,,S. Lee Free Throw 2 of 2 (1 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
210,PT09M31.00S,2022-01-15T00:48:30.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,82.57227332457293,39.70588235294118,1610612761,32,29,2022-01-15T00:48:35Z,2030000,-51.0,111.0,1,right,MISS P. Siakam 12' fadeaway Shot,[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,12.26,Missed,,,,,,,,,,,,,,,,,,,
211,PT09M29.00S,2022-01-15T00:48:32.3Z,2,REGULAR,rebound,defensive,[],1630240,,,1610612765,32,29,2022-01-15T00:48:35Z,2040000,,,0,,S. Lee REBOUND (Off:0 Def:1),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,210.0,,,,,,1.0,1.0,0.0,,,,,,,,,,
212,PT09M11.00S,2022-01-15T00:48:52.2Z,2,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612765,32,29,2022-01-15T00:49:05Z,2050000,,,0,,P. Siakam shooting personal FOUL (2 PF) (Stewart 2 FT),"[1627783, 1630191]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,1628484.0,2.0,0.0,Stewart,1630191.0,,,,,,,,,,,,,
214,PT09M11.00S,2022-01-15T00:49:18.5Z,2,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,33,29,2022-01-15T00:49:18Z,2070000,,,0,,I. Stewart Free Throw 1 of 2 (1 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
215,PT09M11.00S,2022-01-15T00:49:36.9Z,2,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,33,29,2022-01-15T00:49:36Z,2080000,,,0,,MISS I. Stewart Free Throw 2 of 2,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,Missed,,,,,,,,,,,,,,,,,,,
216,PT09M06.00S,2022-01-15T00:49:37.9Z,2,REGULAR,rebound,offensive,[],1630165,,,1610612765,33,29,2022-01-15T00:49:37Z,2090000,,,0,,K. Hayes REBOUND (Off:1 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,215.0,,,,,,3.0,2.0,1.0,,,,,,,,,,
217,PT08M56.00S,2022-01-15T00:49:47.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630240,13.140604467805517,50.95741421568628,1610612765,33,29,2022-01-15T00:49:54Z,2100000,-5.0,71.0,1,left,MISS S. Lee 7' floating Shot,[1630240],1610612765.0,DET,floating,,,Lee,S. Lee,,,,,7.12,Missed,,,,,,,,,,,,,,,,,,,
218,PT08M51.00S,2022-01-15T00:49:52.0Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,33,29,2022-01-15T00:49:54Z,2110000,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,217.0,,,,,,3.0,2.0,1.0,,,,,,,,,,
219,PT08M48.00S,2022-01-15T00:49:57.9Z,2,REGULAR,foul,personal,[],1630240,,,1610612761,33,29,2022-01-15T00:50:25Z,2120000,,,0,,S. Lee personal FOUL (1 PF),"[1630240, 1627783]",1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,2530.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,,,,,
221,PT08M38.00S,2022-01-15T00:50:23.1Z,2,REGULAR,3pt,Jump Shot,[],1630551,85.46320630749014,5.637254901960787,1610612761,33,29,2022-01-15T00:50:29Z,2140000,-222.0,84.0,1,right,MISS J. Champagnie 3PT,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,23.72,Missed,,,,,,,,,,,,,,,,,,,
222,PT08M35.00S,2022-01-15T00:50:26.1Z,2,REGULAR,rebound,defensive,[],1630199,,,1610612765,33,29,2022-01-15T00:50:29Z,2150000,,,0,,C. Stanley REBOUND (Off:0 Def:2),[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,221.0,,,,,,2.0,2.0,0.0,,,,,,,,,,
223,PT08M18.00S,2022-01-15T00:50:42.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628367,11.875821287779246,50.73529411764706,1610612765,35,29,2022-01-15T00:50:47Z,2160000,-4.0,59.0,1,left,J. Jackson bank Hook (5 PTS) (K. Hayes 4 AST),"[1628367, 1630165]",1610612765.0,DET,bank,,,Jackson,J. Jackson,,,,,5.92,Made,,,,,,,,,,5.0,K. Hayes,1630165.0,4.0,,,,,,
225,PT08M06.00S,2022-01-15T00:50:55.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612761,35,29,2022-01-15T00:51:06Z,2180000,,,0,,I. Stewart shooting personal FOUL (3 PF) (Anunoby 2 FT),"[1630191, 1628384]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,,,,1626301.0,3.0,1.0,Anunoby,1628384.0,,,,,,,,,,,,,
227,PT08M06.00S,2022-01-15T00:51:29.5Z,2,REGULAR,freethrow,1 of 2,[],1628384,,,1610612761,35,29,2022-01-15T00:51:29Z,2200000,,,0,,MISS O. Anunoby Free Throw 1 of 2,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Missed,,,,,,,,,,,,,,,,,,,
228,PT08M06.00S,2022-01-15T00:51:29.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,35,29,2022-01-15T00:51:29Z,2210000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,227.0,,,,,,,,,,,,,,,,,,
229,PT08M06.00S,2022-01-15T00:51:35.1Z,2,REGULAR,substitution,out,[],1630191,,,1610612761,35,29,2022-01-15T00:51:41Z,2220000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M06.00S,2022-01-15T00:51:35.1Z,2,REGULAR,substitution,in,[],1626168,,,1610612761,35,29,2022-01-15T00:51:41Z,2230000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M06.00S,2022-01-15T00:51:55.6Z,2,REGULAR,freethrow,2 of 2,[],1628384,,,1610612761,35,30,2022-01-15T00:51:55Z,2240000,,,0,,O. Anunoby Free Throw 2 of 2 (10 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
232,PT07M52.00S,2022-01-15T00:52:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630240,9.247700394218143,39.950980392156865,1610612765,35,30,2022-01-15T00:52:16Z,2250000,50.0,34.0,1,left,MISS S. Lee 6' driving Layup - blocked,"[1630240, 1629139]",1610612765.0,DET,driving,,,Lee,S. Lee,,,,,6.09,Missed,,,,,,,,,,,,,,Watanabe,1629139.0,,,,
233,PT07M52.00S,2022-01-15T00:52:10.9Z,2,REGULAR,block,,[],1629139,,,1610612765,35,30,2022-01-15T00:52:14Z,2260000,,,0,,Y. Watanabe BLOCK (1 BLK),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M48.00S,2022-01-15T00:52:14.9Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612761,35,30,2022-01-15T00:52:16Z,2270000,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,232.0,,,,,,1.0,1.0,0.0,,,,,,,,,,
235,PT07M38.00S,2022-01-15T00:52:24.9Z,2,REGULAR,3pt,Jump Shot,[],1629139,69.82588699080158,76.7156862745098,1610612761,35,30,2022-01-15T00:52:31Z,2280000,134.0,231.0,1,right,MISS Y. Watanabe 26' 3PT,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,26.69,Missed,,,,,,,,,,,,,,,,,,,
236,PT07M34.00S,2022-01-15T00:52:28.9Z,2,REGULAR,rebound,offensive,[],1630551,,,1610612761,35,30,2022-01-15T00:52:31Z,2290000,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,235.0,,,,,,2.0,1.0,1.0,,,,,,,,,,
237,PT07M33.00S,2022-01-15T00:52:31.7Z,2,REGULAR,foul,offensive,[],1629139,,,1610612761,35,30,2022-01-15T00:52:56Z,2300000,,,0,,Y. Watanabe charge offensive FOUL (2 PF),"[1629139, 1628367]",1610612761.0,TOR,charge,,,Watanabe,Y. Watanabe,,,,,,,,2530.0,2.0,0.0,Jackson,1628367.0,,,,,,,,,,,,,
239,PT07M33.00S,2022-01-15T00:52:31.7Z,2,REGULAR,turnover,offensive foul,[],1629139,,,1610612761,35,30,2022-01-15T00:52:56Z,2320000,,,0,,Y. Watanabe offensive foul TURNOVER (1 TO),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,2530.0,,,,,,,,,,,,,,1.0,,,
240,PT07M33.00S,2022-01-15T00:52:48.1Z,2,REGULAR,substitution,out,[],1628367,,,1610612765,35,30,2022-01-15T00:53:12Z,2330000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M33.00S,2022-01-15T00:52:48.1Z,2,REGULAR,substitution,out,[],1630240,,,1610612765,35,30,2022-01-15T00:53:12Z,2340000,,,0,,SUB out: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M33.00S,2022-01-15T00:52:48.1Z,2,REGULAR,substitution,out,[],1629139,,,1610612765,35,30,2022-01-15T00:53:12Z,2350000,,,0,,SUB out: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M33.00S,2022-01-15T00:52:48.1Z,2,REGULAR,substitution,out,[],1627783,,,1610612765,35,30,2022-01-15T00:53:12Z,2360000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M33.00S,2022-01-15T00:52:48.1Z,2,REGULAR,substitution,in,[],1628977,,,1610612765,35,30,2022-01-15T00:53:12Z,2370000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M33.00S,2022-01-15T00:52:48.1Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,35,30,2022-01-15T00:53:12Z,2380000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M33.00S,2022-01-15T00:52:48.1Z,2,REGULAR,substitution,in,[],1630567,,,1610612765,35,30,2022-01-15T00:53:12Z,2390000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M33.00S,2022-01-15T00:52:48.1Z,2,REGULAR,substitution,in,[],1627832,,,1610612765,35,30,2022-01-15T00:53:12Z,2400000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M17.00S,2022-01-15T00:53:34.7Z,2,REGULAR,foul,personal,[],1630173,,,1610612765,35,30,2022-01-15T00:53:48Z,2410000,,,0,,P. Achiuwa personal FOUL (2 PF),"[1630173, 1630199]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,1626301.0,2.0,1.0,Stanley,1630199.0,,,,,,,,,,,,,
250,PT07M06.00S,2022-01-15T00:54:09.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626168,9.773324572930349,45.58823529411765,1610612765,37,30,2022-01-15T00:54:52Z,2430000,22.0,39.0,1,left,T. Lyles driving Layup (5 PTS) (C. Cunningham 3 AST),"[1626168, 1630595]",1610612765.0,DET,driving,,,Lyles,T. Lyles,,,,,4.52,Made,,,,,,,,,,5.0,C. Cunningham,1630595.0,3.0,,,,,,
251,PT07M06.00S,2022-01-15T00:54:21.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630551,,,1610612765,37,30,2022-01-15T00:54:31Z,2440000,,,0,,J. Champagnie shooting personal FOUL (2 PF) (Lyles 1 FT),"[1630551, 1626168]",1610612761.0,TOR,shooting,,,Champagnie,J. Champagnie,,,,,,,,1628484.0,2.0,0.0,Lyles,1626168.0,,,,,,,,,,,,,
253,PT07M06.00S,2022-01-15T00:54:41.2Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1626168,,,1610612765,38,30,2022-01-15T00:54:41Z,2460000,,,0,,T. Lyles Free Throw 1 of 1 (6 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
255,PT06M45.00S,2022-01-15T00:55:04.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630199,,,1610612761,38,30,2022-01-15T00:55:18Z,2470000,,,0,,C. Stanley shooting personal FOUL (3 PF) (VanVleet 2 FT),"[1630199, 1627832]",1610612765.0,DET,shooting,,,Stanley,C. Stanley,,,,,,,,2530.0,3.0,0.0,VanVleet,1627832.0,,,,,,,,,,,,,
257,PT06M45.00S,2022-01-15T00:55:24.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,38,30,2022-01-15T00:55:28Z,2490000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M45.00S,2022-01-15T00:58:11.7Z,2,REGULAR,freethrow,1 of 2,[],1627832,,,1610612761,38,30,2022-01-15T00:58:11Z,2500000,,,0,,MISS F. VanVleet Free Throw 1 of 2,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Missed,,,,,,,,,,,,,,,,,,,
259,PT06M45.00S,2022-01-15T00:58:11.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,38,30,2022-01-15T00:58:11Z,2510000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,258.0,,,,,,,,,,,,,,,,,,
260,PT06M45.00S,2022-01-15T00:58:24.9Z,2,REGULAR,freethrow,2 of 2,[],1627832,,,1610612761,38,31,2022-01-15T00:58:24Z,2520000,,,0,,F. VanVleet Free Throw 2 of 2 (7 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
261,PT06M26.00S,2022-01-15T00:58:43.6Z,2,REGULAR,2pt,Jump Shot,[],1628977,7.408015768725363,72.30392156862744,1610612765,38,31,2022-01-15T00:58:49Z,2530000,-112.0,17.0,1,left,MISS H. Diallo 11' pullup Shot,[1628977],1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,11.28,Missed,,,,,,,,,,,,,,,,,,,
262,PT06M21.00S,2022-01-15T00:58:48.6Z,2,REGULAR,rebound,offensive,[],1626168,,,1610612765,38,31,2022-01-15T00:58:49Z,2540000,,,0,,T. Lyles REBOUND (Off:1 Def:3),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,261.0,,,,,,4.0,3.0,1.0,,,,,,,,,,
263,PT06M21.00S,2022-01-15T00:58:48.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,5.590000152587891,50.0,1610612765,40,31,2022-01-15T00:58:48Z,2550000,0.0,0.0,1,left,T. Lyles tip Layup (8 PTS),[1626168],1610612765.0,DET,tip,,,Lyles,T. Lyles,,,,,0.0,Made,,,,,,,,,,8.0,,,,,,,,,
264,PT06M16.00S,2022-01-15T00:58:55.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630165,,,1610612761,40,31,2022-01-15T00:59:09Z,2560000,,,0,,K. Hayes personal FOUL (1 PF) (VanVleet 2 FT),"[1630165, 1627832]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,2530.0,1.0,0.0,VanVleet,1627832.0,,,,,,,,,,,,,
266,PT06M16.00S,2022-01-15T00:59:19.1Z,2,REGULAR,freethrow,1 of 2,[],1627832,,,1610612761,40,32,2022-01-15T00:59:19Z,2580000,,,0,,F. VanVleet Free Throw 1 of 2 (8 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,,,,,,8.0,,,,,,,,,
267,PT06M16.00S,2022-01-15T00:59:20.2Z,2,REGULAR,substitution,out,[],1628384,,,1610612761,40,32,2022-01-15T00:59:26Z,2590000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M16.00S,2022-01-15T00:59:20.2Z,2,REGULAR,substitution,out,[],1630551,,,1610612761,40,32,2022-01-15T00:59:26Z,2600000,,,0,,SUB out: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M16.00S,2022-01-15T00:59:20.2Z,2,REGULAR,substitution,in,[],1627783,,,1610612761,40,32,2022-01-15T00:59:26Z,2610000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M16.00S,2022-01-15T00:59:20.2Z,2,REGULAR,substitution,in,[],1628449,,,1610612761,40,32,2022-01-15T00:59:26Z,2620000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M16.00S,2022-01-15T00:59:36.9Z,2,REGULAR,freethrow,2 of 2,[],1627832,,,1610612761,40,33,2022-01-15T00:59:36Z,2630000,,,0,,F. VanVleet Free Throw 2 of 2 (9 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,,,,,,9.0,,,,,,,,,
272,PT05M53.00S,2022-01-15T01:00:01.2Z,2,REGULAR,3pt,Jump Shot,[],1626168,9.379106438896187,97.79411764705883,1610612765,40,33,2022-01-15T01:00:06Z,2640000,-239.0,36.0,1,left,MISS T. Lyles 24' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,24.17,Missed,,,,,,,,,,,,,,,,,,,
273,PT05M50.00S,2022-01-15T01:00:04.2Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,40,33,2022-01-15T01:00:06Z,2650000,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,272.0,,,,,,4.0,3.0,1.0,,,,,,,,,,
274,PT05M44.00S,2022-01-15T01:00:13.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612761,40,33,2022-01-15T01:00:24Z,2660000,,,0,,H. Diallo personal FOUL (2 PF) (Siakam 2 FT),"[1628977, 1627783]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,1628484.0,2.0,0.0,Siakam,1627783.0,,,,,,,,,,,,,
276,PT05M44.00S,2022-01-15T01:00:46.4Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,40,33,2022-01-15T01:00:46Z,2680000,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,,
277,PT05M44.00S,2022-01-15T01:00:46.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,40,33,2022-01-15T01:00:46Z,2690000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,276.0,,,,,,,,,,,,,,,,,,
278,PT05M44.00S,2022-01-15T01:00:47.8Z,2,REGULAR,substitution,out,[],1630199,,,1610612761,40,33,2022-01-15T01:00:53Z,2700000,,,0,,SUB out: C. Stanley,[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M44.00S,2022-01-15T01:00:47.8Z,2,REGULAR,substitution,in,[],1630180,,,1610612761,40,33,2022-01-15T01:00:53Z,2710000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
