actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
92,PT04M30.00S,2022-03-05T00:25:01.7Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612754,25,20,2022-03-05T00:25:01Z,900000,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,91.0,1.0,1.0,0.0,,,,,,,,,,,
93,PT04M28.00S,2022-03-05T00:25:05.3Z,1,REGULAR,turnover,out-of-bounds,[],1627763,,,1610612754,25,20,2022-03-05T00:25:14Z,910000,,,0,,M. Brogdon bad pass out-of-bounds TURNOVER (1 TO),[1627763],1610612754.0,IND,bad pass,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,1204.0,,,,,1.0,,,
94,PT04M28.00S,2022-03-05T00:25:09.6Z,1,REGULAR,substitution,out,[],1627763,,,1610612765,25,20,2022-03-05T00:25:32Z,920000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M28.00S,2022-03-05T00:25:09.6Z,1,REGULAR,substitution,out,[],1629052,,,1610612765,25,20,2022-03-05T00:25:32Z,930000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M28.00S,2022-03-05T00:25:09.6Z,1,REGULAR,substitution,in,[],1630678,,,1610612765,25,20,2022-03-05T00:25:32Z,940000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M28.00S,2022-03-05T00:25:09.6Z,1,REGULAR,substitution,in,[],202362,,,1610612765,25,20,2022-03-05T00:25:32Z,950000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M14.00S,2022-03-05T00:25:41.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630595,8.065045992115643,50.49019607843137,1610612765,25,20,2022-03-05T00:25:46Z,960000,-2.0,23.0,1,left,MISS C. Cunningham driving Hook,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,2.34,Missed,,,,,,,,,,,,,,,,,,,
99,PT04M10.00S,2022-03-05T00:25:45.4Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,25,20,2022-03-05T00:25:46Z,970000,,,0,,I. Stewart REBOUND (Off:2 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,98.0,3.0,1.0,2.0,,,,,,,,,,,
100,PT04M10.00S,2022-03-05T00:25:44.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630191,5.590000152587891,50.0,1610612765,27,20,2022-03-05T00:25:44Z,980000,0.0,0.0,1,left,I. Stewart tip Layup (2 PTS),[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
101,PT03M57.00S,2022-03-05T00:25:58.0Z,1,REGULAR,2pt,Jump Shot,[],1630188,87.82851511169514,80.88235294117646,1610612754,27,20,2022-03-05T00:26:01Z,990000,154.0,62.0,1,right,MISS J. Smith 16' pullup Shot,[1630188],1610612754.0,IND,pullup,,,Smith,J. Smith,,,,,16.63,Missed,,,,,,,,,,,,,,,,,,,
102,PT03M55.00S,2022-03-05T00:26:00.0Z,1,REGULAR,rebound,offensive,[],1627741,,,1610612754,27,20,2022-03-05T00:26:01Z,1000000,,,0,,B. Hield REBOUND (Off:2 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,101.0,3.0,1.0,2.0,,,,,,,,,,,
103,PT03M53.00S,2022-03-05T00:26:02.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,78.49868593955321,95.09803921568627,1610612754,27,23,2022-03-05T00:26:06Z,1010000,225.0,150.0,1,right,B. Hield 27' 3PT  (7 PTS),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,27.06,Made,7.0,,,,,,,,,,,,,,,,,,
104,PT03M40.00S,2022-03-05T00:26:17.1Z,1,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612765,27,23,2022-03-05T00:27:03Z,1020000,,,0,,B. Hield shooting personal FOUL (1 PF) (Joseph 2 FT),"[1627741, 202709]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Joseph,202709.0,,,,
106,PT03M40.00S,2022-03-05T00:26:45.5Z,1,REGULAR,freethrow,1 of 2,[],202709,,,1610612765,28,23,2022-03-05T00:26:45Z,1040000,,,0,,C. Joseph Free Throw 1 of 2 (4 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
107,PT03M40.00S,2022-03-05T00:26:46.9Z,1,REGULAR,substitution,out,[],1630191,,,1610612765,28,23,2022-03-05T00:26:55Z,1050000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M40.00S,2022-03-05T00:26:46.9Z,1,REGULAR,substitution,in,[],203482,,,1610612765,28,23,2022-03-05T00:26:55Z,1060000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M40.00S,2022-03-05T00:27:02.0Z,1,REGULAR,freethrow,2 of 2,[],202709,,,1610612765,29,23,2022-03-05T00:27:02Z,1070000,,,0,,C. Joseph Free Throw 2 of 2 (5 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
110,PT03M28.00S,2022-03-05T00:27:15.7Z,1,REGULAR,3pt,Jump Shot,[],1627741,68.24901445466492,82.35294117647058,1610612754,29,23,2022-03-05T00:27:19Z,1080000,162.0,246.0,1,right,MISS B. Hield 29' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,29.44,Missed,,,,,,,,,,,,,,,,,,,
111,PT03M25.00S,2022-03-05T00:27:17.8Z,1,REGULAR,rebound,offensive,[],1630678,,,1610612754,29,23,2022-03-05T00:27:17Z,1090000,,,0,,T. Taylor REBOUND (Off:1 Def:0),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,110.0,1.0,0.0,1.0,,,,,,,,,,,
112,PT03M11.00S,2022-03-05T00:27:32.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630169,69.03745072273324,71.56862745098039,1610612754,29,23,2022-03-05T00:27:36Z,1100000,108.0,239.0,1,right,MISS T. Haliburton 26' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,,
113,PT03M08.00S,2022-03-05T00:27:35.1Z,1,REGULAR,rebound,defensive,[],203482,,,1610612765,29,23,2022-03-05T00:27:35Z,1110000,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,,,,
114,PT03M05.00S,2022-03-05T00:27:40.2Z,1,REGULAR,foul,personal,['2freethrow'],1630678,,,1610612765,29,23,2022-03-05T00:27:50Z,1120000,,,0,,T. Taylor shooting personal FOUL (1 PF) (Grant 2 FT),"[1630678, 203924]",1610612754.0,IND,shooting,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Grant,203924.0,,,,
116,PT03M05.00S,2022-03-05T00:28:08.4Z,1,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,30,23,2022-03-05T00:28:29Z,1140000,,,0,,J. Grant Free Throw 1 of 2 (5 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
117,PT03M05.00S,2022-03-05T00:28:09.1Z,1,REGULAR,substitution,out,[],202709,,,1610612765,30,23,2022-03-05T00:28:21Z,1150000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M05.00S,2022-03-05T00:28:09.1Z,1,REGULAR,substitution,out,[],1627741,,,1610612765,30,23,2022-03-05T00:28:21Z,1160000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M05.00S,2022-03-05T00:28:09.1Z,1,REGULAR,substitution,in,[],1630165,,,1610612765,30,23,2022-03-05T00:28:21Z,1170000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M05.00S,2022-03-05T00:28:09.1Z,1,REGULAR,substitution,in,[],1630613,,,1610612765,30,23,2022-03-05T00:28:21Z,1180000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M05.00S,2022-03-05T00:28:08.4Z,1,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,30,23,2022-03-05T00:28:29Z,1190000,,,0,,MISS J. Grant Free Throw 2 of 2,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
122,PT03M02.00S,2022-03-05T00:28:11.4Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,30,23,2022-03-05T00:28:29Z,1200000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,,
123,PT02M51.00S,2022-03-05T00:28:39.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630613,93.74178712220763,45.58823529411765,1610612754,30,23,2022-03-05T00:28:45Z,1210000,-22.0,6.0,1,right,MISS D. Washington Jr. driving finger roll Layup - blocked,"[1630613, 203482]",1610612754.0,IND,driving finger roll,,,Washington Jr.,D. Washington Jr.,,,,,2.3,Missed,,,,,,,,,Olynyk,203482.0,,,,,,,,,
124,PT02M51.00S,2022-03-05T00:28:39.0Z,1,REGULAR,block,,[],203482,,,1610612754,30,23,2022-03-05T00:28:41Z,1220000,,,0,,K. Olynyk BLOCK (1 BLK),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M48.00S,2022-03-05T00:28:42.0Z,1,REGULAR,rebound,defensive,[],203482,,,1610612765,30,23,2022-03-05T00:28:45Z,1230000,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,123.0,2.0,2.0,0.0,,,,,,,,,,,
126,PT02M47.00S,2022-03-05T00:28:43.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630595,7.408015768725363,46.07843137254902,1610612765,32,23,2022-03-05T00:28:51Z,1240000,20.0,17.0,1,left,C. Cunningham running DUNK (9 PTS) (S. Bey 2 AST),"[1630595, 1630180]",1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,2.6,Made,9.0,S. Bey,1630180.0,2.0,,,,,,,,,,,,,,,
128,PT02M41.00S,2022-03-05T00:28:52.6Z,1,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612754,32,23,2022-03-05T00:29:03Z,1260000,,,0,,K. Hayes shooting personal FOUL (1 PF) (Taylor 2 FT),"[1630165, 1630678]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Taylor,1630678.0,,,,
130,PT02M41.00S,2022-03-05T00:29:06.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,32,23,2022-03-05T00:29:06Z,1280000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M41.00S,2022-03-05T00:29:08.8Z,1,REGULAR,substitution,out,[],203924,,,1610612754,32,23,2022-03-05T00:31:46Z,1290000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M41.00S,2022-03-05T00:29:08.8Z,1,REGULAR,substitution,out,[],1630188,,,1610612754,32,23,2022-03-05T00:31:46Z,1300000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M41.00S,2022-03-05T00:29:08.8Z,1,REGULAR,substitution,in,[],1628963,,,1610612754,32,23,2022-03-05T00:31:46Z,1310000,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M41.00S,2022-03-05T00:29:08.8Z,1,REGULAR,substitution,in,[],1630543,,,1610612754,32,23,2022-03-05T00:31:46Z,1320000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M41.00S,2022-03-05T00:32:02.3Z,1,REGULAR,freethrow,1 of 2,[],1630678,,,1610612754,32,23,2022-03-05T00:32:17Z,1330000,,,0,,MISS T. Taylor Free Throw 1 of 2,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,Missed,,,,,,,,,,,,,,,,,,,
136,PT02M41.00S,2022-03-05T00:32:02.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,32,23,2022-03-05T00:32:17Z,1340000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,
137,PT02M41.00S,2022-03-05T00:32:02.3Z,1,REGULAR,freethrow,2 of 2,[],1630678,,,1610612754,32,23,2022-03-05T00:32:17Z,1350000,,,0,,MISS T. Taylor Free Throw 2 of 2,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,Missed,,,,,,,,,,,,,,,,,,,
138,PT02M38.00S,2022-03-05T00:32:05.3Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612765,32,23,2022-03-05T00:32:17Z,1360000,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,
139,PT02M23.00S,2022-03-05T00:32:29.8Z,1,REGULAR,3pt,Jump Shot,[],1630180,33.952036793692514,37.5,1610612765,35,23,2022-03-05T00:32:33Z,1370000,62.0,267.0,1,left,S. Bey 27' 3PT  (14 PTS) (K. Hayes 1 AST),"[1630180, 1630165]",1610612765.0,DET,,,,Bey,S. Bey,,,,,27.38,Made,14.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,,
141,PT02M12.00S,2022-03-05T00:32:42.2Z,1,REGULAR,3pt,Jump Shot,[],202362,67.9862023653088,35.049019607843135,1610612754,35,23,2022-03-05T00:32:46Z,1390000,-75.0,248.0,1,right,MISS L. Stephenson 25' 3PT,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
142,PT02M09.00S,2022-03-05T00:32:45.2Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,35,23,2022-03-05T00:32:46Z,1400000,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,
143,PT01M50.00S,2022-03-05T00:33:03.7Z,1,REGULAR,2pt,Jump Shot,[],1630595,17.132063074901453,69.11764705882354,1610612765,35,23,2022-03-05T00:35:06Z,1410000,-96.0,109.0,1,left,MISS C. Cunningham 14' turnaround fadeaway Shot,[1630595],1610612765.0,DET,turnaround fadeaway,,,Cunningham,C. Cunningham,,,,,14.46,Missed,,,,,,,,,,,,,,,,,,,
144,PT01M48.00S,2022-03-05T00:33:05.7Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,35,23,2022-03-05T00:33:07Z,1420000,,,0,,I. Jackson REBOUND (Off:3 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,143.0,4.0,1.0,3.0,,,,,,,,,,,
145,PT01M40.00S,2022-03-05T00:33:13.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,93.47897503285151,48.529411764705884,1610612754,35,25,2022-03-05T00:33:18Z,1430000,-7.0,9.0,1,right,I. Jackson cutting DUNK (7 PTS) (T. Haliburton 3 AST),"[1630543, 1630169]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,1.15,Made,7.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,,,,,,
147,PT01M18.00S,2022-03-05T00:33:35.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,5.699737187910642,52.94117647058824,1610612765,37,25,2022-03-05T00:33:40Z,1450000,-15.0,1.0,1,left,M. Bagley III driving reverse Layup (2 PTS) (S. Bey 3 AST),"[1628963, 1630180]",1610612765.0,DET,driving reverse,,,Bagley III,M. Bagley III,,,,,1.47,Made,2.0,S. Bey,1630180.0,3.0,,,,,,,,,,,,,,,
149,PT01M09.00S,2022-03-05T00:33:44.2Z,1,REGULAR,3pt,Jump Shot,[],1630613,94.26741130091985,96.32352941176471,1610612754,37,28,2022-03-05T00:33:47Z,1470000,232.0,1.0,1,right,D. Washington Jr. 3PT  (3 PTS) (T. Haliburton 4 AST),"[1630613, 1630169]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,23.16,Made,3.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,,,,,,
151,PT00M58.40S,2022-03-05T00:33:58.9Z,1,REGULAR,foul,offensive,[],203482,,,1610612765,37,28,2022-03-05T00:34:32Z,1490000,,,0,,K. Olynyk offensive FOUL (1 PF),"[203482, 1630169]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Haliburton,1630169.0,,,,
153,PT00M58.40S,2022-03-05T00:33:58.9Z,1,REGULAR,turnover,offensive foul,[],203482,,,1610612765,37,28,2022-03-05T00:33:58Z,1510000,,,0,,K. Olynyk offensive foul TURNOVER (1 TO),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,201245.0,,,,,1.0,,,
154,PT00M58.40S,2022-03-05T00:34:06.6Z,1,REGULAR,substitution,out,[],1630180,,,1610612754,37,28,2022-03-05T00:34:09Z,1520000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M58.40S,2022-03-05T00:34:06.6Z,1,REGULAR,substitution,in,[],1628977,,,1610612754,37,28,2022-03-05T00:34:09Z,1530000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M49.60S,2022-03-05T00:34:26.0Z,1,REGULAR,turnover,lost ball,[],1630169,,,1610612754,37,28,2022-03-05T00:34:34Z,1540000,,,0,,T. Haliburton lost ball TURNOVER (1 TO),"[1630169, 1628963]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,1.0,Bagley III,1628963.0,
157,PT00M49.60S,2022-03-05T00:34:26.0Z,1,REGULAR,steal,,[],1628963,,,1610612765,37,28,2022-03-05T00:34:27Z,1550000,,,0,,M. Bagley III STEAL (1 STL),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M47.00S,2022-03-05T00:34:30.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628963,5.568331143232584,54.16666666666667,1610612765,37,28,2022-03-05T00:34:40Z,1560000,-21.0,0.0,1,left,MISS M. Bagley III running Layup - blocked,"[1628963, 1630169]",1610612765.0,DET,running,,,Bagley III,M. Bagley III,,,,,2.08,Missed,,,,,,,,,Haliburton,1630169.0,,,,,,,,,
159,PT00M47.00S,2022-03-05T00:34:30.8Z,1,REGULAR,block,,[],1630169,,,1610612765,37,28,2022-03-05T00:34:34Z,1570000,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M47.00S,2022-03-05T00:34:30.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,37,28,2022-03-05T00:34:40Z,1580000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,158.0,,,,,,,,,,,,,,
161,PT00M47.00S,2022-03-05T00:34:36.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,37,28,2022-03-05T00:34:36Z,1590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT00M41.00S,2022-03-05T00:34:48.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628963,8.389454664914581,54.021139705882355,1610612765,37,28,2022-03-05T00:43:49Z,1595000,-20.0,26.0,1,left,MISS M. Bagley III driving Layup - blocked,"[1628963, 1630613]",1610612765.0,DET,driving,,,Bagley III,M. Bagley III,,,,,3.32,Missed,,,,,,,,,Washington Jr.,1630613.0,,,,,,,,,
205,PT00M41.00S,2022-03-05T00:34:48.5Z,1,REGULAR,block,,[],1630613,,,1610612765,37,28,2022-03-05T00:43:49Z,1597500,,,0,,D. Washington Jr. BLOCK (1 BLK),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT00M41.00S,2022-03-05T00:34:48.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,37,28,2022-03-05T00:43:49Z,1598750,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,204.0,,,,,,,,,,,,,,
163,PT00M31.20S,2022-03-05T00:35:14.9Z,1,REGULAR,2pt,Jump Shot,[],1630678,91.50788436268068,72.79411764705883,1610612754,37,28,2022-03-05T00:43:54Z,1610000,114.0,27.0,1,right,MISS T. Taylor 11' floating Shot,[1630678],1610612754.0,IND,floating,,,Taylor,T. Taylor,,,,,11.72,Missed,,,,,,,,,,,,,,,,,,,
164,PT00M28.60S,2022-03-05T00:35:17.5Z,1,REGULAR,rebound,offensive,[],1630543,,,1610612754,37,28,2022-03-05T00:35:21Z,1620000,,,0,,I. Jackson REBOUND (Off:4 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,163.0,5.0,1.0,4.0,,,,,,,,,,,
165,PT00M28.60S,2022-03-05T00:35:19.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630543,94.40999984741211,50.0,1610612754,37,30,2022-03-05T00:43:54Z,1630000,0.0,0.0,1,right,I. Jackson tip DUNK (9 PTS),[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,0.0,Made,9.0,,,,,,,,,,,,,,,,,,
166,PT00M17.40S,2022-03-05T00:35:31.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,5.568331143232584,47.05882352941176,1610612765,39,30,2022-03-05T00:35:39Z,1640000,15.0,0.0,1,left,M. Bagley III reverse Layup (4 PTS) (C. Cunningham 2 AST),"[1628963, 1630595]",1610612765.0,DET,reverse,,,Bagley III,M. Bagley III,,,,,1.47,Made,4.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,,,,,
168,PT00M00.80S,2022-03-05T00:35:51.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,93.08475689881735,55.3921568627451,1610612754,39,32,2022-03-05T00:35:56Z,1660000,27.0,13.0,1,right,T. Haliburton driving floating Jump Shot (2 PTS),[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,2.98,Made,2.0,,,,,,,,,,,,,,,,,,
169,PT00M00.00S,2022-03-05T00:36:00.2Z,1,REGULAR,period,end,[],0,,,1610612765,39,32,2022-03-05T00:36:00Z,1670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-03-05T00:38:14.5Z,2,REGULAR,substitution,out,['startperiod'],1630595,,,1610612765,39,32,2022-03-05T00:38:42Z,1680000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-03-05T00:38:14.5Z,2,REGULAR,substitution,out,['startperiod'],1630169,,,1610612765,39,32,2022-03-05T00:38:42Z,1690000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-03-05T00:38:14.5Z,2,REGULAR,substitution,out,['startperiod'],1630678,,,1610612765,39,32,2022-03-05T00:38:42Z,1700000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-03-05T00:38:14.5Z,2,REGULAR,substitution,in,['startperiod'],203585,,,1610612765,39,32,2022-03-05T00:38:42Z,1710000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-03-05T00:38:14.5Z,2,REGULAR,substitution,in,['startperiod'],1629052,,,1610612765,39,32,2022-03-05T00:38:42Z,1720000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-03-05T00:38:14.5Z,2,REGULAR,substitution,in,['startperiod'],1627763,,,1610612765,39,32,2022-03-05T00:38:42Z,1730000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-03-05T00:38:41.5Z,2,REGULAR,period,start,[],0,,,1610612765,39,32,2022-03-05T00:38:43Z,1740000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
