actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
85,PT04M10.00S,2021-10-20T23:25:24.5Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,12,12,2021-10-20T23:28:23Z,830000,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
86,PT04M10.00S,2021-10-20T23:25:29.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,12,12,2021-10-20T23:25:29Z,840000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M10.00S,2021-10-20T23:25:30.3Z,1,REGULAR,substitution,out,[],1628402,,,1610612741,12,12,2021-10-20T23:28:13Z,850000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M10.00S,2021-10-20T23:25:30.3Z,1,REGULAR,substitution,out,[],1630165,,,1610612741,12,12,2021-10-20T23:28:13Z,860000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M10.00S,2021-10-20T23:25:30.3Z,1,REGULAR,substitution,out,[],1630191,,,1610612741,12,12,2021-10-20T23:28:13Z,870000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M10.00S,2021-10-20T23:25:30.3Z,1,REGULAR,substitution,out,[],1628366,,,1610612741,12,12,2021-10-20T23:28:13Z,880000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M10.00S,2021-10-20T23:25:30.3Z,1,REGULAR,substitution,out,[],201942,,,1610612741,12,12,2021-10-20T23:28:13Z,890000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M10.00S,2021-10-20T23:25:30.3Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,12,12,2021-10-20T23:28:13Z,900000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M10.00S,2021-10-20T23:25:30.3Z,1,REGULAR,substitution,in,[],202709,,,1610612741,12,12,2021-10-20T23:28:13Z,910000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M10.00S,2021-10-20T23:25:30.3Z,1,REGULAR,substitution,in,[],203482,,,1610612741,12,12,2021-10-20T23:28:13Z,920000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M10.00S,2021-10-20T23:25:30.3Z,1,REGULAR,substitution,in,[],1628977,,,1610612741,12,12,2021-10-20T23:28:13Z,930000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M10.00S,2021-10-20T23:25:30.3Z,1,REGULAR,substitution,in,[],1628972,,,1610612741,12,12,2021-10-20T23:28:13Z,940000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M10.00S,2021-10-20T23:25:30.3Z,1,REGULAR,substitution,in,[],1629750,,,1610612741,12,12,2021-10-20T23:28:13Z,950000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M10.00S,2021-10-20T23:25:30.3Z,1,REGULAR,substitution,in,[],1627936,,,1610612741,12,12,2021-10-20T23:28:13Z,960000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M59.00S,2021-10-20T23:28:26.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,5.962549277266746,45.833333333333336,1610612741,12,12,2021-10-20T23:28:32Z,970000,21.0,4.0,1,left,MISS N. Vucevic Layup - blocked,"[202696, 203924]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,2.11,Missed,,,,,,,,,,,,,,Grant,203924.0,,,,
100,PT03M59.00S,2021-10-20T23:28:26.0Z,1,REGULAR,block,,[],203924,,,1610612741,12,12,2021-10-20T23:28:28Z,980000,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M54.00S,2021-10-20T23:28:31.0Z,1,REGULAR,rebound,defensive,[],202709,,,1610612765,12,12,2021-10-20T23:28:32Z,990000,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
102,PT03M39.00S,2021-10-20T23:28:45.1Z,1,REGULAR,3pt,Jump Shot,[],203924,94.66162943495401,3.4313725490196134,1610612765,15,12,2021-10-20T23:28:50Z,1000000,-233.0,-2.0,1,right,J. Grant 3PT  (7 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,23.28,Made,,,,,,,,,,7.0,,,,,,,,,
103,PT03M28.00S,2021-10-20T23:28:58.0Z,1,REGULAR,turnover,out-of-bounds,[],202696,,,1610612741,15,12,2021-10-20T23:29:05Z,1010000,,,0,,N. Vucevic bad pass out-of-bounds TURNOVER (1 TO),[202696],1610612741.0,CHI,bad pass,,,Vucevic,N. Vucevic,,,,,,,,,,,1204.0,,,,,,,,,,,1.0,,,
104,PT03M11.00S,2021-10-20T23:29:22.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630180,92.69053876478318,44.85294117647059,1610612765,15,12,2021-10-20T23:29:26Z,1020000,-26.0,16.0,1,right,MISS S. Bey Layup,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,3.04,Missed,,,,,,,,,,,,,,,,,,,
105,PT03M08.00S,2021-10-20T23:29:25.2Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,15,12,2021-10-20T23:29:25Z,1030000,,,0,,S. Bey REBOUND (Off:2 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,104.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
106,PT03M08.00S,2021-10-20T23:29:25.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630180,94.40999984741211,50.0,1610612765,15,12,2021-10-20T23:29:34Z,1040000,0.0,0.0,1,right,MISS S. Bey tip Layup,[1630180],1610612765.0,DET,tip,,,Bey,S. Bey,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
107,PT03M08.00S,2021-10-20T23:29:25.2Z,1,REGULAR,rebound,offensive,[],202709,,,1610612765,15,12,2021-10-20T23:29:34Z,1050000,,,0,,C. Joseph REBOUND (Off:1 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,106.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
108,PT03M02.00S,2021-10-20T23:29:30.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203482,79.28712220762155,92.15686274509804,1610612765,15,12,2021-10-20T23:29:37Z,1060000,211.0,142.0,1,right,MISS K. Olynyk 25' 3PT,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
109,PT02M59.00S,2021-10-20T23:29:34.1Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,15,12,2021-10-20T23:29:34Z,1070000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
110,PT02M55.00S,2021-10-20T23:29:38.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627936,11.744415243101187,44.85294117647059,1610612741,15,12,2021-10-20T23:29:56Z,1080000,26.0,58.0,1,left,MISS A. Caruso 6' floating Shot,[1627936],1610612741.0,CHI,floating,,,Caruso,A. Caruso,,,,,6.33,Missed,,,,,,,,,,,,,,,,,,,
111,PT02M51.00S,2021-10-20T23:29:42.1Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,15,12,2021-10-20T23:29:56Z,1090000,,,0,,N. Vucevic REBOUND (Off:3 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,110.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
112,PT02M51.00S,2021-10-20T23:29:42.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,7.933639947437584,45.833333333333336,1610612741,15,12,2021-10-20T23:30:00Z,1100000,21.0,22.0,1,left,MISS N. Vucevic Layup,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,3.03,Missed,,,,,,,,,,,,,,,,,,,
113,PT02M49.00S,2021-10-20T23:29:44.4Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,15,12,2021-10-20T23:30:00Z,1110000,,,0,,N. Vucevic REBOUND (Off:4 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,112.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
114,PT02M48.00S,2021-10-20T23:29:44.6Z,1,REGULAR,turnover,lost ball,[],202696,,,1610612741,15,12,2021-10-20T23:31:51Z,1120000,,,0,,N. Vucevic lost ball TURNOVER (2 TO),"[202696, 202709]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,2.0,Joseph,202709.0,
115,PT02M48.00S,2021-10-20T23:29:44.6Z,1,REGULAR,steal,,[],202709,,,1610612765,15,12,2021-10-20T23:29:46Z,1130000,,,0,,C. Joseph STEAL (1 STL),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M45.00S,2021-10-20T23:29:52.3Z,1,REGULAR,foul,personal,[],1628972,,,1610612765,15,12,2021-10-20T23:29:58Z,1140000,,,0,,T. Brown Jr. personal FOUL (1 PF),"[1628972, 203482]",1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,1204.0,1.0,0.0,Olynyk,203482.0,,,,,,,,,,
118,PT02M45.00S,2021-10-20T23:30:05.9Z,1,REGULAR,foul,technical,['1freethrow'],202696,,,1610612765,15,12,2021-10-20T23:30:17Z,1160000,,,0,,N. Vucevic technical FOUL (1 Tech),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,204059.0,0.0,1.0,,,,,,,,,,,,
119,PT02M45.00S,2021-10-20T23:30:22.0Z,1,REGULAR,freethrow,1 of 1,[],203924,,,1610612765,16,12,2021-10-20T23:30:22Z,1170000,,,0,,J. Grant technical Free Throw 1 of 1 (8 PTS),[203924],1610612765.0,DET,technical,,,Grant,J. Grant,,,,,,Made,,,,,,,,,,8.0,,,,,,,,,
120,PT02M45.00S,2021-10-20T23:30:22.9Z,1,REGULAR,substitution,out,[],203924,,,1610612765,16,12,2021-10-20T23:30:45Z,1180000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M45.00S,2021-10-20T23:30:22.9Z,1,REGULAR,substitution,out,[],202696,,,1610612765,16,12,2021-10-20T23:30:45Z,1190000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M45.00S,2021-10-20T23:30:22.9Z,1,REGULAR,substitution,in,[],1626168,,,1610612765,16,12,2021-10-20T23:30:45Z,1200000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M45.00S,2021-10-20T23:30:22.9Z,1,REGULAR,substitution,in,[],1628993,,,1610612765,16,12,2021-10-20T23:30:45Z,1210000,,,0,,SUB in: A. Johnson,[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M35.00S,2021-10-20T23:31:01.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,16,12,2021-10-20T23:31:01Z,1220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M35.00S,2021-10-20T23:31:02.2Z,1,REGULAR,substitution,out,[],203897,,,1610612765,16,12,2021-10-20T23:31:07Z,1230000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M35.00S,2021-10-20T23:31:02.2Z,1,REGULAR,substitution,in,[],201942,,,1610612765,16,12,2021-10-20T23:31:07Z,1240000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M30.00S,2021-10-20T23:31:19.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626168,93.34756898817345,54.90196078431372,1610612765,16,12,2021-10-20T23:31:25Z,1250000,25.0,10.0,1,right,MISS T. Lyles Layup,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,2.65,Missed,,,,,,,,,,,,,,,,,,,
128,PT02M28.00S,2021-10-20T23:31:21.7Z,1,REGULAR,rebound,defensive,[],1628993,,,1610612741,16,12,2021-10-20T23:31:21Z,1260000,,,0,,A. Johnson REBOUND (Off:0 Def:1),[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
129,PT02M21.00S,2021-10-20T23:31:29.5Z,1,REGULAR,2pt,Jump Shot,[],201942,13.978318002628114,29.90196078431373,1610612741,16,14,2021-10-20T23:31:35Z,1270000,100.0,79.0,1,left,D. DeRozan 12' pullup Jump Shot (4 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,12.78,Made,,,,,,,,,,4.0,,,,,,,,,
130,PT01M58.00S,2021-10-20T23:31:51.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,79.94415243101183,48.529411764705884,1610612765,16,14,2021-10-20T23:32:01Z,1280000,-7.0,136.0,1,right,MISS C. Joseph 13' Jump Shot,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,13.62,Missed,,,,,,,,,,,,,,,,,,,
131,PT01M56.00S,2021-10-20T23:31:53.6Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,16,14,2021-10-20T23:32:01Z,1290000,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,130.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
132,PT01M52.00S,2021-10-20T23:32:02.4Z,1,REGULAR,foul,personal,['2freethrow'],1628977,,,1610612741,16,14,2021-10-20T23:32:16Z,1300000,,,0,,H. Diallo shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1628977, 201942]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,,,,,,,204059.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,,
134,PT01M52.00S,2021-10-20T23:32:28.9Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,16,14,2021-10-20T23:32:28Z,1320000,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Missed,,,,,,,,,,,,,,,,,,,
135,PT01M52.00S,2021-10-20T23:32:28.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,16,14,2021-10-20T23:32:28Z,1330000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,134.0,,,,,,,,,,,,,,,,,,
136,PT01M52.00S,2021-10-20T23:32:29.8Z,1,REGULAR,substitution,out,[],1630180,,,1610612741,16,14,2021-10-20T23:32:34Z,1340000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M52.00S,2021-10-20T23:32:29.8Z,1,REGULAR,substitution,in,[],1628367,,,1610612741,16,14,2021-10-20T23:32:34Z,1350000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M52.00S,2021-10-20T23:32:50.6Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,16,14,2021-10-20T23:32:50Z,1360000,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Missed,,,,,,,,,,,,,,,,,,,
139,PT01M49.00S,2021-10-20T23:32:51.8Z,1,REGULAR,rebound,defensive,[],203482,,,1610612765,16,14,2021-10-20T23:32:51Z,1370000,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
140,PT01M42.00S,2021-10-20T23:33:02.0Z,1,REGULAR,foul,personal,[],1628972,,,1610612765,16,14,2021-10-20T23:33:32Z,1380000,,,0,,T. Brown Jr. personal FOUL (2 PF),"[1628972, 1628367]",1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,1204.0,2.0,0.0,Jackson,1628367.0,,,,,,,,,,
142,PT01M30.00S,2021-10-20T23:33:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628367,94.00459921156373,46.07843137254902,1610612765,18,14,2021-10-20T23:33:37Z,1400000,-20.0,4.0,1,right,J. Jackson driving finger roll Layup (2 PTS) (C. Joseph 1 AST),"[1628367, 202709]",1610612765.0,DET,driving finger roll,,,Jackson,J. Jackson,,,,,2.0,Made,,,,,,,,,,2.0,C. Joseph,202709.0,1.0,,,,,,
144,PT01M18.00S,2021-10-20T23:33:43.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,6.8823915900131425,63.48039215686275,1610612741,18,14,2021-10-21T00:18:08Z,1420000,-67.0,12.0,1,left,MISS D. DeRozan 6' driving floating Shot,[201942],1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,6.85,Missed,,,,,,,,,,,,,,,,,,,
145,PT01M14.00S,2021-10-20T23:33:47.8Z,1,REGULAR,rebound,defensive,[],1628367,,,1610612765,18,14,2021-10-20T23:33:58Z,1430000,,,0,,J. Jackson REBOUND (Off:0 Def:1),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
146,PT01M14.00S,2021-10-20T23:33:50.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628367,93.2161629434954,54.411764705882355,1610612765,20,14,2021-10-20T23:34:25Z,1440000,22.0,11.0,1,right,J. Jackson Layup (4 PTS),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,2.48,Made,,,,,,,,,,4.0,,,,,,,,,
147,PT01M14.00S,2021-10-20T23:33:53.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628972,,,1610612765,20,14,2021-10-20T23:34:09Z,1450000,,,0,,T. Brown Jr. shooting personal FOUL (3 PF) (Jackson 1 FT),"[1628972, 1628367]",1610612741.0,CHI,shooting,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,1628159.0,3.0,0.0,Jackson,1628367.0,,,,,,,,,,
149,PT01M14.00S,2021-10-20T23:34:23.9Z,1,REGULAR,freethrow,1 of 1,[],1628367,,,1610612765,20,14,2021-10-20T23:34:28Z,1470000,,,0,,MISS J. Jackson Free Throw 1 of 1,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
150,PT01M11.00S,2021-10-20T23:34:26.9Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,20,14,2021-10-20T23:34:28Z,1480000,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,149.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
151,PT00M58.20S,2021-10-20T23:34:39.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628993,5.962549277266746,53.431372549019606,1610612741,20,14,2021-10-20T23:34:46Z,1490000,-17.0,4.0,1,left,MISS A. Johnson Layup,[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,1.76,Missed,,,,,,,,,,,,,,,,,,,
152,PT00M55.30S,2021-10-20T23:34:42.2Z,1,REGULAR,rebound,offensive,[],1628993,,,1610612741,20,14,2021-10-20T23:34:42Z,1500000,,,0,,A. Johnson REBOUND (Off:1 Def:1),[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,151.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
153,PT00M54.70S,2021-10-20T23:34:45.3Z,1,REGULAR,foul,offensive,['inpenalty'],1628993,,,1610612741,20,14,2021-10-20T23:35:09Z,1510000,,,0,,A. Johnson charge offensive FOUL (1 PF),"[1628993, 203482]",1610612741.0,CHI,charge,,,Johnson,A. Johnson,,,,,,,,,,,1628159.0,1.0,0.0,Olynyk,203482.0,,,,,,,,,,
155,PT00M54.70S,2021-10-20T23:34:45.3Z,1,REGULAR,turnover,offensive foul,[],1628993,,,1610612741,20,14,2021-10-20T23:34:45Z,1530000,,,0,,A. Johnson offensive foul TURNOVER (1 TO),[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,1628159.0,,,,,,,,,,,1.0,,,
179,PT00M35.10S,2021-10-20T23:35:04.2Z,1,REGULAR,turnover,bad pass,[],203482,,,1610612765,20,14,2021-10-20T23:40:12Z,1550000,,,0,,K. Olynyk bad pass TURNOVER (1 TO),"[203482, 1627936]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,1.0,Caruso,1627936.0,
180,PT00M35.10S,2021-10-20T23:35:04.2Z,1,REGULAR,steal,,[],1627936,,,1610612741,20,14,2021-10-20T23:40:12Z,1560000,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M28.10S,2021-10-20T23:35:23.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",201942,6.619579500657039,54.65686274509804,1610612741,20,14,2021-10-20T23:40:12Z,1570000,-23.0,10.0,1,left,MISS D. DeRozan Layup,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,,
160,PT00M25.80S,2021-10-20T23:35:25.5Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612765,20,14,2021-10-20T23:35:30Z,1580000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
161,PT00M04.70S,2021-10-20T23:35:46.6Z,1,REGULAR,3pt,Jump Shot,[],1628977,93.87319316688567,2.4509803921568647,1610612765,20,14,2021-10-20T23:35:51Z,1590000,-238.0,5.0,1,right,MISS H. Diallo 3PT,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,23.78,Missed,,,,,,,,,,,,,,,,,,,
162,PT00M02.00S,2021-10-20T23:35:49.3Z,1,REGULAR,rebound,defensive,[],1628993,,,1610612741,20,14,2021-10-20T23:35:49Z,1600000,,,0,,A. Johnson REBOUND (Off:1 Def:2),[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,161.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
163,PT00M00.00S,2021-10-20T23:35:51.3Z,1,REGULAR,3pt,Jump Shot,[],1627936,31.192509855453352,79.65686274509804,1610612741,20,14,2021-10-20T23:35:57Z,1610000,-148.0,241.0,1,left,MISS A. Caruso 28' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,28.27,Missed,,,,,,,,,,,,,,,,,,,
164,PT00M00.00S,2021-10-20T23:35:55.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,20,14,2021-10-20T23:35:55Z,1620000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,163.0,,,,,,,,,,,,,,,,,,
165,PT00M00.00S,2021-10-20T23:35:59.0Z,1,REGULAR,period,end,[],0,,,1610612741,20,14,2021-10-20T23:35:59Z,1630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2021-10-20T23:38:01.5Z,2,REGULAR,substitution,out,['startperiod'],1628972,,,1610612741,20,14,2021-10-20T23:38:31Z,1640000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2021-10-20T23:38:01.5Z,2,REGULAR,substitution,in,['startperiod'],1628366,,,1610612741,20,14,2021-10-20T23:38:31Z,1650000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2021-10-20T23:38:35.8Z,2,REGULAR,period,start,[],0,,,1610612741,20,14,2021-10-20T23:38:35Z,1660000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M45.00S,2021-10-20T23:38:52.0Z,2,REGULAR,turnover,out-of-bounds,[],1628366,,,1610612741,20,14,2021-10-20T23:39:00Z,1670000,,,0,,L. Ball lost ball out-of-bounds TURNOVER (1 TO),[1628366],1610612741.0,CHI,lost ball,,,Ball,L. Ball,,,,,,,,,,,1204.0,,,,,,,,,,,1.0,,,
170,PT11M39.00S,2021-10-20T23:39:13.8Z,2,REGULAR,foul,personal,[],1628367,,,1610612765,20,14,2021-10-20T23:39:35Z,1680000,,,0,,J. Jackson loose ball personal FOUL (1 PF),"[1628367, 1627936]",1610612765.0,DET,loose ball,,,Jackson,J. Jackson,,,,,,,,,,,204059.0,1.0,0.0,Caruso,1627936.0,,,,,,,,,,
