actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
177,PT10M08.00S,2022-02-02T00:45:20.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,92.0335085413929,49.50980392156863,1610612765,39,33,2022-02-02T00:46:33Z,1750000,-2.0,22.0,1,right,T. Lyles driving Layup (7 PTS) (K. Hayes 1 AST),"[1626168, 1630165]",1610612765.0,DET,driving,,,,,,,Lyles,T. Lyles,2.25,Made,7.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,
179,PT09M49.00S,2022-02-02T00:45:40.1Z,2,REGULAR,3pt,Jump Shot,[],1628984,24.227989487516425,12.009803921568633,1610612740,39,33,2022-02-02T00:46:39Z,1770000,190.0,175.0,1,left,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,,,,,Graham,D. Graham,25.84,Missed,,,,,,,,,,,,,,,,,,
180,PT09M49.00S,2022-02-02T00:45:44.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,39,33,2022-02-02T00:45:44Z,1780000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,179.0,,,,,,,,,,,,,
181,PT09M49.00S,2022-02-02T00:45:45.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,39,33,2022-02-02T00:45:45Z,1790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M49.00S,2022-02-02T00:45:46.5Z,2,REGULAR,substitution,out,[],1630529,,,1610612740,39,33,2022-02-02T00:45:51Z,1800000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,
183,PT09M49.00S,2022-02-02T00:45:46.5Z,2,REGULAR,substitution,in,[],202066,,,1610612740,39,33,2022-02-02T00:45:51Z,1810000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,
275,PT09M49.00S,2022-02-02T00:45:46.5Z,2,REGULAR,substitution,out,[],1630631,,,1610612740,39,33,2022-02-02T00:59:46Z,1815000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,
276,PT09M49.00S,2022-02-02T00:45:46.5Z,2,REGULAR,substitution,in,[],1629638,,,1610612740,39,33,2022-02-02T00:59:46Z,1817500,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,
184,PT09M41.00S,2022-02-02T00:46:15.7Z,2,REGULAR,foul,personal,[],203482,,,1610612740,39,33,2022-02-02T00:52:47Z,1820000,,,0,,K. Olynyk personal FOUL (1 PF),"[203482, 1629638]",1610612765.0,DET,,,,,,,202053.0,Olynyk,K. Olynyk,,,,,,,,,,,1.0,0.0,Alexander-Walker,1629638.0,,,,,,
193,PT09M38.00S,2022-02-02T00:46:40.5Z,2,REGULAR,foul,personal,[],1628402,,,1610612740,39,33,2022-02-02T01:05:51Z,1880000,,,0,,F. Jackson personal FOUL (1 PF),"[1628402, 202685]",1610612765.0,DET,,,,,,,202053.0,Jackson,F. Jackson,,,,,,,,,,,1.0,0.0,Valanciunas,202685.0,,,,,,
195,PT09M32.00S,2022-02-02T00:46:59.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628984,25.936268068331145,35.78431372549019,1610612740,39,33,2022-02-02T00:52:28Z,1900000,71.0,191.0,1,left,MISS D. Graham 20' pullup Shot - blocked,"[1628984, 1628402]",1610612740.0,NOP,pullup,,,,,,,Graham,D. Graham,20.41,Missed,,,,,,,,,,,,,,,,Jackson,1628402.0,
196,PT09M32.00S,2022-02-02T00:46:59.7Z,2,REGULAR,block,,[],1628402,,,1610612740,39,33,2022-02-02T00:47:02Z,1910000,,,0,,F. Jackson BLOCK (1 BLK),[1628402],1610612765.0,DET,,,,,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,
197,PT09M29.00S,2022-02-02T00:47:02.7Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612765,39,33,2022-02-02T00:47:08Z,1920000,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612765.0,DET,,,,,,,,Lyles,T. Lyles,,,,,,,195.0,3.0,3.0,0.0,,,,,,,,,,
198,PT09M21.00S,2022-02-02T00:47:11.2Z,2,REGULAR,3pt,Jump Shot,[],1628402,93.47897503285151,3.9215686274509807,1610612765,39,33,2022-02-02T00:47:15Z,1930000,-230.0,9.0,1,right,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,,,,,Jackson,F. Jackson,23.06,Missed,,,,,,,,,,,,,,,,,,
199,PT09M21.00S,2022-02-02T00:47:13.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,39,33,2022-02-02T00:47:13Z,1940000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,198.0,,,,,,,,,,,,,
200,PT09M21.00S,2022-02-02T00:47:15.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,39,33,2022-02-02T00:47:15Z,1950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M12.00S,2022-02-02T00:47:38.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628977,93.74178712220763,53.431372549019606,1610612765,41,33,2022-02-02T00:53:09Z,1960000,17.0,6.0,1,right,H. Diallo driving Layup (6 PTS) (K. Olynyk 3 AST),"[1628977, 203482]",1610612765.0,DET,driving,,,,,,,Diallo,H. Diallo,1.83,Made,6.0,K. Olynyk,203482.0,3.0,,,,,,,,,,,,,,
203,PT09M07.00S,2022-02-02T00:47:50.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,41,33,2022-02-02T00:47:50Z,1980000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M53.00S,2022-02-02T00:51:04.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,7.408015768725363,45.34313725490197,1610612740,41,33,2022-02-02T00:51:18Z,1990000,23.0,17.0,1,left,MISS N. Alexander-Walker Layup,[1629638],1610612740.0,NOP,,,,,,,,Alexander-Walker,N. Alexander-Walker,2.89,Missed,,,,,,,,,,,,,,,,,,
205,PT08M50.00S,2022-02-02T00:51:07.3Z,2,REGULAR,rebound,defensive,[],203482,,,1610612765,41,33,2022-02-02T00:51:07Z,2000000,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612765.0,DET,,,,,,,,Olynyk,K. Olynyk,,,,,,,204.0,1.0,1.0,0.0,,,,,,,,,,
206,PT08M45.00S,2022-02-02T00:51:15.0Z,2,REGULAR,turnover,out-of-bounds,[],203482,,,1610612765,41,33,2022-02-02T00:51:23Z,2010000,,,0,,K. Olynyk bad pass out-of-bounds TURNOVER (2 TO),[203482],1610612765.0,DET,bad pass,,,,,,202037.0,Olynyk,K. Olynyk,,,,,,,,,,,,,,,2.0,,,,,
207,PT08M30.00S,2022-02-02T00:51:38.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202066,5.699737187910642,96.56862745098039,1610612740,41,33,2022-02-02T00:52:15Z,2020000,-233.0,1.0,1,left,MISS G. Temple 3PT,[202066],1610612740.0,NOP,,,,,,,,Temple,G. Temple,23.28,Missed,,,,,,,,,,,,,,,,,,
208,PT08M28.00S,2022-02-02T00:51:40.2Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612765,41,33,2022-02-02T00:51:40Z,2030000,,,0,,T. Lyles REBOUND (Off:0 Def:4),[1626168],1610612765.0,DET,,,,,,,,Lyles,T. Lyles,,,,,,,207.0,4.0,4.0,0.0,,,,,,,,,,
209,PT08M02.00S,2022-02-02T00:52:05.2Z,2,REGULAR,2pt,Jump Shot,[],1628402,74.68791064388962,71.81372549019608,1610612765,43,33,2022-02-02T00:52:19Z,2040000,109.0,185.0,1,right,F. Jackson 21' Jump Shot (4 PTS),[1628402],1610612765.0,DET,,,,,,,,Jackson,F. Jackson,21.51,Made,4.0,,,,,,,,,,,,,,,,,
210,PT07M54.00S,2022-02-02T00:52:14.1Z,2,REGULAR,3pt,Jump Shot,[],1629638,8.327858081471746,4.166666666666657,1610612740,43,36,2022-02-02T00:55:01Z,2050000,229.0,26.0,1,left,N. Alexander-Walker 3PT  (6 PTS) (D. Graham 2 AST),"[1629638, 1628984]",1610612740.0,NOP,,,,,,,,Alexander-Walker,N. Alexander-Walker,23.06,Made,6.0,D. Graham,1628984.0,2.0,,,,,,,,,,,,,,
212,PT07M39.00S,2022-02-02T00:52:29.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,93.08475689881735,53.18627450980392,1610612765,45,36,2022-02-02T00:52:32Z,2070000,16.0,13.0,1,right,H. Diallo Layup (8 PTS),[1628977],1610612765.0,DET,,,,,,,,Diallo,H. Diallo,2.02,Made,8.0,,,,,,,,,,,,,,,,,
213,PT07M31.00S,2022-02-02T00:52:38.3Z,2,REGULAR,turnover,out-of-bounds,[],1628984,,,1610612740,45,36,2022-02-02T00:53:00Z,2080000,,,0,,D. Graham bad pass out-of-bounds TURNOVER (1 TO),[1628984],1610612740.0,NOP,bad pass,,,,,,201639.0,Graham,D. Graham,,,,,,,,,,,,,,,1.0,,,,,
215,PT07M31.00S,2022-02-02T00:52:43.2Z,2,REGULAR,substitution,out,[],1626168,,,1610612765,45,36,2022-02-02T00:53:09Z,2100000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,
216,PT07M31.00S,2022-02-02T00:52:43.2Z,2,REGULAR,substitution,out,[],203482,,,1610612765,45,36,2022-02-02T00:53:09Z,2110000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,
217,PT07M31.00S,2022-02-02T00:52:43.2Z,2,REGULAR,substitution,out,[],1628984,,,1610612765,45,36,2022-02-02T00:53:09Z,2120000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,
219,PT07M31.00S,2022-02-02T00:52:43.2Z,2,REGULAR,substitution,in,[],1630191,,,1610612765,45,36,2022-02-02T00:53:09Z,2140000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,
220,PT07M31.00S,2022-02-02T00:52:43.2Z,2,REGULAR,substitution,in,[],203924,,,1610612765,45,36,2022-02-02T00:53:09Z,2150000,,,0,,SUB in: J. Grant,[203924],1610612765.0,DET,,,,,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,
221,PT07M31.00S,2022-02-02T00:52:43.2Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,45,36,2022-02-02T00:53:09Z,2160000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,
222,PT07M31.00S,2022-02-02T00:52:43.2Z,2,REGULAR,substitution,in,[],1627742,,,1610612765,45,36,2022-02-02T00:53:09Z,2170000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,
223,PT07M31.00S,2022-02-02T00:52:43.2Z,2,REGULAR,substitution,in,[],1630631,,,1610612765,45,36,2022-02-02T00:53:09Z,2180000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,
243,PT07M31.00S,2022-02-02T00:52:43.2Z,2,REGULAR,substitution,out,[],1628402,,,1610612765,45,36,2022-02-02T00:55:07Z,2185000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,
289,PT07M31.00S,2022-02-02T00:52:43.2Z,2,REGULAR,substitution,out,[],202066,,,1610612765,45,36,2022-02-02T01:03:48Z,2197500,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,
226,PT07M16.00S,2022-02-02T00:53:23.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203924,74.29369250985545,68.87254901960785,1610612765,45,36,2022-02-02T00:55:52Z,2210000,94.0,189.0,1,right,MISS J. Grant 21' pullup Shot,[203924],1610612765.0,DET,pullup,,,,,,,Grant,J. Grant,21.14,Missed,,,,,,,,,,,,,,,,,,
227,PT07M13.00S,2022-02-02T00:53:26.6Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,45,36,2022-02-02T00:53:28Z,2220000,,,0,,J. Valanciunas REBOUND (Off:3 Def:4),[202685],1610612740.0,NOP,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,226.0,7.0,4.0,3.0,,,,,,,,,,
228,PT07M08.00S,2022-02-02T00:53:34.0Z,2,REGULAR,turnover,traveling,[],1629638,,,1610612740,45,36,2022-02-02T01:06:54Z,2230000,,,0,,N. Alexander-Walker traveling TURNOVER (2 TO),[1629638],1610612740.0,NOP,,,,,,,201639.0,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,2.0,,,,,
231,PT06M59.00S,2022-02-02T00:53:57.6Z,2,REGULAR,turnover,lost ball,[],1630595,,,1610612765,45,36,2022-02-02T00:54:14Z,2260000,,,0,,C. Cunningham lost ball TURNOVER (1 TO),"[1630595, 1629638]",1610612765.0,DET,,,,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,1.0,Alexander-Walker,1629638.0,,,
232,PT06M59.00S,2022-02-02T00:53:57.6Z,2,REGULAR,steal,,[],1629638,,,1610612740,45,36,2022-02-02T01:07:35Z,2270000,,,0,,N. Alexander-Walker STEAL (2 STL),[1629638],1610612740.0,NOP,,,,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,
233,PT06M53.00S,2022-02-02T00:54:04.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202685,7.013797634691201,51.96078431372549,1610612740,45,38,2022-02-02T00:57:22Z,2280000,-10.0,13.0,1,left,J. Valanciunas DUNK (8 PTS) (J. Hayes 1 AST),"[202685, 1629637]",1610612740.0,NOP,,,,,,,,Valanciunas,J. Valanciunas,1.66,Made,8.0,J. Hayes,1629637.0,1.0,,,,,,,,,,,,,,
235,PT06M42.00S,2022-02-02T00:54:14.4Z,2,REGULAR,2pt,Jump Shot,[],1630595,78.36727989487517,77.69607843137254,1610612765,45,38,2022-02-02T00:57:44Z,2300000,138.0,151.0,1,right,MISS C. Cunningham 20' pullup Shot,[1630595],1610612765.0,DET,pullup,,,,,,,Cunningham,C. Cunningham,20.48,Missed,,,,,,,,,,,,,,,,,,
236,PT06M42.00S,2022-02-02T00:54:14.4Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612740,45,38,2022-02-02T00:54:19Z,2310000,,,0,,J. Hayes REBOUND (Off:0 Def:3),[1629637],1610612740.0,NOP,,,,,,,,Hayes,J. Hayes,,,,,,,235.0,3.0,3.0,0.0,,,,,,,,,,
237,PT06M31.00S,2022-02-02T00:54:25.5Z,2,REGULAR,turnover,bad pass,[],202685,,,1610612740,45,38,2022-02-02T00:54:29Z,2320000,,,0,,J. Valanciunas bad pass TURNOVER (2 TO),"[202685, 1630165]",1610612740.0,NOP,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,2.0,Hayes,1630165.0,,,
238,PT06M31.00S,2022-02-02T00:54:25.5Z,2,REGULAR,steal,,[],1630165,,,1610612765,45,38,2022-02-02T00:54:27Z,2330000,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,
239,PT06M21.00S,2022-02-02T00:54:34.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630165,69.95729303547964,75.24509803921569,1610612765,45,38,2022-02-02T00:54:39Z,2340000,126.0,230.0,1,right,MISS K. Hayes 26' 3PT,[1630165],1610612765.0,DET,,,,,,,,Hayes,K. Hayes,26.23,Missed,,,,,,,,,,,,,,,,,,
240,PT06M18.00S,2022-02-02T00:54:38.0Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612740,45,38,2022-02-02T00:54:38Z,2350000,,,0,,J. Hayes REBOUND (Off:0 Def:4),[1629637],1610612740.0,NOP,,,,,,,,Hayes,J. Hayes,,,,,,,239.0,4.0,4.0,0.0,,,,,,,,,,
241,PT06M15.00S,2022-02-02T00:54:43.7Z,2,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612740,45,38,2022-02-02T00:54:59Z,2360000,,,0,,I. Stewart shooting personal FOUL (2 PF) (Ingram 2 FT),"[1630191, 1627742]",1610612765.0,DET,shooting,,,,,,202053.0,Stewart,I. Stewart,,,,,,,,,,,2.0,0.0,Ingram,1627742.0,,,,,,
244,PT06M15.00S,2022-02-02T00:55:14.8Z,2,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,45,39,2022-02-02T00:55:14Z,2380000,,,0,,B. Ingram Free Throw 1 of 2 (10 PTS),[1627742],1610612740.0,NOP,,,,,,,,Ingram,B. Ingram,,Made,10.0,,,,,,,,,,,,,,,,,
245,PT06M15.00S,2022-02-02T00:55:15.6Z,2,REGULAR,substitution,out,[],1628977,,,1610612740,45,39,2022-02-02T00:55:34Z,2390000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,
246,PT06M15.00S,2022-02-02T00:55:15.6Z,2,REGULAR,substitution,out,[],1630165,,,1610612740,45,39,2022-02-02T00:55:34Z,2400000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,
247,PT06M15.00S,2022-02-02T00:55:15.6Z,2,REGULAR,substitution,out,[],1629638,,,1610612740,45,39,2022-02-02T00:55:34Z,2410000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,
248,PT06M15.00S,2022-02-02T00:55:15.6Z,2,REGULAR,substitution,out,[],202685,,,1610612740,45,39,2022-02-02T00:55:34Z,2420000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,
249,PT06M15.00S,2022-02-02T00:55:15.6Z,2,REGULAR,substitution,in,[],1630180,,,1610612740,45,39,2022-02-02T00:55:34Z,2430000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,
250,PT06M15.00S,2022-02-02T00:55:15.6Z,2,REGULAR,substitution,in,[],202709,,,1610612740,45,39,2022-02-02T00:55:34Z,2440000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,
251,PT06M15.00S,2022-02-02T00:55:15.6Z,2,REGULAR,substitution,in,[],1626195,,,1610612740,45,39,2022-02-02T00:55:34Z,2450000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,
252,PT06M15.00S,2022-02-02T00:55:15.6Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,45,39,2022-02-02T00:55:34Z,2460000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,
253,PT06M15.00S,2022-02-02T00:55:41.7Z,2,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,45,40,2022-02-02T00:55:41Z,2470000,,,0,,B. Ingram Free Throw 2 of 2 (11 PTS),[1627742],1610612740.0,NOP,,,,,,,,Ingram,B. Ingram,,Made,11.0,,,,,,,,,,,,,,,,,
254,PT06M00.00S,2022-02-02T00:55:59.9Z,2,REGULAR,3pt,Jump Shot,[],1630180,69.1688567674113,27.941176470588232,1610612765,45,40,2022-02-02T01:04:25Z,2480000,-110.0,237.0,1,right,MISS S. Bey 26' pullup 3PT,[1630180],1610612765.0,DET,pullup,,,,,,,Bey,S. Bey,26.17,Missed,,,,,,,,,,,,,,,,,,
255,PT05M56.00S,2022-02-02T00:56:03.4Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,45,40,2022-02-02T00:56:03Z,2490000,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,,,,,,,254.0,1.0,1.0,0.0,,,,,,,,,,
256,PT05M45.00S,2022-02-02T00:56:14.6Z,2,REGULAR,3pt,Jump Shot,[],1630530,8.327858081471746,3.67647058823529,1610612740,45,43,2022-02-02T00:56:18Z,2500000,232.0,26.0,1,left,T. Murphy III 3PT  (3 PTS) (J. Alvarado 4 AST),"[1630530, 1630631]",1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,23.3,Made,3.0,J. Alvarado,1630631.0,4.0,,,,,,,,,,,,,,
258,PT05M36.00S,2022-02-02T00:56:24.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.61038107752957,52.69607843137255,1610612765,47,43,2022-02-02T00:56:28Z,2520000,13.0,8.0,1,right,C. Cunningham driving Layup (6 PTS),[1630595],1610612765.0,DET,driving,,,,,,,Cunningham,C. Cunningham,1.55,Made,6.0,,,,,,,,,,,,,,,,,
259,PT05M24.00S,2022-02-02T00:56:35.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626195,7.145203679369246,52.450980392156865,1610612740,47,45,2022-02-02T00:56:39Z,2530000,-12.0,15.0,1,left,W. Hernangomez DUNK (5 PTS) (J. Alvarado 5 AST),"[1626195, 1630631]",1610612740.0,NOP,,,,,,,,Hernangomez,W. Hernangomez,1.92,Made,5.0,J. Alvarado,1630631.0,5.0,,,,,,,,,,,,,,
261,PT05M12.00S,2022-02-02T00:56:50.1Z,2,REGULAR,foul,personal,[],1630631,,,1610612765,47,45,2022-02-02T00:57:00Z,2550000,,,0,,J. Alvarado personal FOUL (2 PF),"[1630631, 202709]",1610612740.0,NOP,,,,,,,201639.0,Alvarado,J. Alvarado,,,,,,,,,,,2.0,0.0,Joseph,202709.0,,,,,,
263,PT05M01.00S,2022-02-02T00:57:24.5Z,2,REGULAR,foul,personal,['2freethrow'],1630631,,,1610612765,47,45,2022-02-02T00:57:43Z,2570000,,,0,,J. Alvarado shooting personal FOUL (3 PF) (Joseph 2 FT),"[1630631, 202709]",1610612740.0,NOP,shooting,,,,,,202037.0,Alvarado,J. Alvarado,,,,,,,,,,,3.0,0.0,Joseph,202709.0,,,,,,
265,PT05M01.00S,2022-02-02T00:57:46.7Z,2,REGULAR,freethrow,1 of 2,[],202709,,,1610612765,48,45,2022-02-02T00:57:46Z,2590000,,,0,,C. Joseph Free Throw 1 of 2 (7 PTS),[202709],1610612765.0,DET,,,,,,,,Joseph,C. Joseph,,Made,7.0,,,,,,,,,,,,,,,,,
266,PT05M01.00S,2022-02-02T00:58:00.8Z,2,REGULAR,freethrow,2 of 2,[],202709,,,1610612765,49,45,2022-02-02T00:58:00Z,2600000,,,0,,C. Joseph Free Throw 2 of 2 (8 PTS),[202709],1610612765.0,DET,,,,,,,,Joseph,C. Joseph,,Made,8.0,,,,,,,,,,,,,,,,,
267,PT04M50.00S,2022-02-02T00:58:13.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,11.613009198423129,49.50980392156863,1610612740,49,47,2022-02-02T00:58:25Z,2610000,2.0,57.0,1,left,J. Alvarado driving floating Jump Shot (2 PTS),[1630631],1610612740.0,NOP,driving floating,,,,,,,Alvarado,J. Alvarado,5.68,Made,2.0,,,,,,,,,,,,,,,,,
268,PT04M38.00S,2022-02-02T00:58:25.9Z,2,REGULAR,3pt,Jump Shot,[],1630595,67.19776609724047,67.64705882352942,1610612765,49,47,2022-02-02T01:00:25Z,2620000,88.0,256.0,1,right,MISS C. Cunningham 27' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,,,,,Cunningham,C. Cunningham,27.06,Missed,,,,,,,,,,,,,,,,,,
269,PT04M35.00S,2022-02-02T00:58:28.5Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612740,49,47,2022-02-02T00:58:28Z,2630000,,,0,,J. Hayes REBOUND (Off:0 Def:5),[1629637],1610612740.0,NOP,,,,,,,,Hayes,J. Hayes,,,,,,,268.0,5.0,5.0,0.0,,,,,,,,,,
270,PT04M24.00S,2022-02-02T00:58:39.2Z,2,REGULAR,2pt,Jump Shot,[],1627742,21.20565045992116,37.00980392156863,1610612740,49,49,2022-02-02T00:58:45Z,2640000,65.0,147.0,1,left,B. Ingram 16' pullup bank Jump Shot (13 PTS),[1627742],1610612740.0,NOP,pullup bank,,,,,,,Ingram,B. Ingram,16.05,Made,13.0,,,,,,,,,,,,,,,,,
271,PT04M01.00S,2022-02-02T00:59:02.3Z,2,REGULAR,3pt,Jump Shot,[],1630180,70.74572930354796,25.24509803921569,1610612765,49,49,2022-02-02T00:59:08Z,2650000,-124.0,222.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,,,,,Bey,S. Bey,25.46,Missed,,,,,,,,,,,,,,,,,,
272,PT04M00.00S,2022-02-02T00:59:05.2Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,49,49,2022-02-02T00:59:05Z,2660000,,,0,,I. Stewart REBOUND (Off:2 Def:0),[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,,,,,,,271.0,2.0,0.0,2.0,,,,,,,,,,
273,PT04M00.00S,2022-02-02T00:59:09.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,49,49,2022-02-02T00:59:09Z,2670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M00.00S,2022-02-02T00:59:24.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,49,49,2022-02-02T00:59:24Z,2680000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M00.00S,2022-02-02T01:02:39.3Z,2,REGULAR,substitution,out,[],1630631,,,1610612765,49,49,2022-02-02T01:05:13Z,2690000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,
