actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
440,PT00M13.20S,2022-02-05T01:41:19.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203482,91.14651773981603,45.83333333333333,1610612765,56,78,2022-02-05T01:42:17Z,4330000,-21.0,31.0,1,right,MISS K. Olynyk Layup - blocked,"[203482, 1629057]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,3.71,Missed,,,,,,,,,,,,,,,Williams III,1629057.0,,,
441,PT00M13.20S,2022-02-05T01:41:19.4Z,3,REGULAR,block,,[],1629057,,,1610612765,56,78,2022-02-05T01:41:22Z,4340000,,,0,,R. Williams III BLOCK (4 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT00M13.20S,2022-02-05T01:41:19.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,56,78,2022-02-05T01:42:17Z,4350000,,,0,,J. Tatum REBOUND (Off:1 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,440.0,9.0,8.0,1.0,,,,,,
443,PT00M00.00S,2022-02-05T01:41:33.4Z,3,REGULAR,3pt,Jump Shot,[],1628369,11.777266754270697,95.09803921568627,1610612738,56,78,2022-02-05T01:42:51Z,4360000,-225.0,58.0,1,left,MISS J. Tatum 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
444,PT00M00.00S,2022-02-05T01:41:35.9Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,56,78,2022-02-05T01:41:35Z,4370000,,,0,,K. Hayes REBOUND (Off:0 Def:3),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,443.0,3.0,3.0,0.0,,,,,,
445,PT00M00.00S,2022-02-05T01:41:37.5Z,3,REGULAR,period,end,[],0,,,1610612765,56,78,2022-02-05T01:41:37Z,4380000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT12M00.00S,2022-02-05T01:41:44.8Z,4,REGULAR,substitution,out,['startperiod'],1630180,,,1610612765,56,78,2022-02-05T01:44:23Z,4390000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2022-02-05T01:41:44.8Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612765,56,78,2022-02-05T01:44:23Z,4400000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2022-02-05T01:41:44.8Z,4,REGULAR,substitution,out,['startperiod'],1629057,,,1610612765,56,78,2022-02-05T01:44:23Z,4410000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2022-02-05T01:41:44.8Z,4,REGULAR,substitution,in,['startperiod'],203585,,,1610612765,56,78,2022-02-05T01:44:23Z,4420000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2022-02-05T01:41:44.8Z,4,REGULAR,substitution,in,['startperiod'],1627759,,,1610612765,56,78,2022-02-05T01:44:23Z,4430000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2022-02-05T01:41:44.8Z,4,REGULAR,substitution,in,['startperiod'],1629641,,,1610612765,56,78,2022-02-05T01:44:23Z,4440000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2022-02-05T01:44:22.3Z,4,REGULAR,period,start,[],0,,,1610612738,56,78,2022-02-05T01:44:24Z,4450000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT11M45.00S,2022-02-05T01:44:37.4Z,4,REGULAR,foul,personal,['2freethrow'],1628402,,,1610612738,56,78,2022-02-05T01:44:47Z,4460000,,,0,,F. Jackson shooting personal FOUL (2 PF) (Langford 2 FT),"[1628402, 1629641]",1610612765.0,DET,shooting,,,Jackson,F. Jackson,,,,,,,,,,,1198.0,2.0,0.0,Langford,1629641.0,,,,,,,,,,
455,PT11M45.00S,2022-02-05T01:45:06.6Z,4,REGULAR,freethrow,1 of 2,[],1629641,,,1610612738,56,79,2022-02-05T01:45:06Z,4480000,,,0,,R. Langford Free Throw 1 of 2 (5 PTS),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
456,PT11M45.00S,2022-02-05T01:45:21.4Z,4,REGULAR,freethrow,2 of 2,[],1629641,,,1610612738,56,80,2022-02-05T01:45:21Z,4490000,,,0,,R. Langford Free Throw 2 of 2 (6 PTS),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
457,PT11M24.00S,2022-02-05T01:45:42.6Z,4,REGULAR,3pt,Jump Shot,[],203585,90.09526938239159,3.6764705882352944,1610612765,59,80,2022-02-05T01:46:01Z,4500000,-232.0,41.0,1,right,R. McGruder 3PT  (3 PTS) (K. Hayes 2 AST),"[203585, 1630165]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,23.51,Made,3.0,K. Hayes,1630165.0,2.0,,,,,,,,,,,,,,,
459,PT11M15.00S,2022-02-05T01:45:51.9Z,4,REGULAR,3pt,Jump Shot,[],203471,22.815374507227332,91.42156862745098,1610612738,59,80,2022-02-05T01:46:04Z,4520000,-207.0,162.0,1,left,MISS D. Schroder 26' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
460,PT11M15.00S,2022-02-05T01:45:51.9Z,4,REGULAR,rebound,defensive,[],203482,,,1610612765,59,80,2022-02-05T01:46:04Z,4530000,,,0,,K. Olynyk REBOUND (Off:1 Def:2),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,459.0,3.0,2.0,1.0,,,,,,
461,PT11M00.00S,2022-02-05T01:46:16.6Z,4,REGULAR,foul,personal,[],203471,,,1610612765,59,80,2022-02-05T01:47:27Z,4540000,,,0,,D. Schroder personal FOUL (2 PF),"[203471, 203482]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,1148.0,2.0,0.0,Olynyk,203482.0,,,,,,,,,,
463,PT10M54.00S,2022-02-05T01:46:33.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,92.06636005256242,46.81372549019608,1610612765,61,80,2022-02-05T01:46:40Z,4560000,-16.0,22.0,1,right,K. Hayes Layup (6 PTS) (K. Olynyk 2 AST),"[1630165, 203482]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,2.72,Made,6.0,K. Olynyk,203482.0,2.0,,,,,,,,,,,,,,,
465,PT10M35.00S,2022-02-05T01:46:59.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,61,80,2022-02-05T01:46:59Z,4580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT10M29.00S,2022-02-05T01:47:19.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,61,80,2022-02-05T01:47:19Z,4590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT10M26.00S,2022-02-05T01:47:31.4Z,4,REGULAR,2pt,Jump Shot,[],1627759,7.046649145860711,85.29411764705883,1610612738,61,80,2022-02-05T01:47:40Z,4600000,-176.0,14.0,1,left,MISS J. Brown 17' Jump Shot,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,17.7,Missed,,,,,,,,,,,,,,,,,,,
468,PT10M21.00S,2022-02-05T01:47:36.1Z,4,REGULAR,rebound,offensive,[],1626196,,,1610612738,61,80,2022-02-05T01:47:36Z,4610000,,,0,,J. Richardson REBOUND (Off:1 Def:1),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,467.0,2.0,1.0,1.0,,,,,,
469,PT10M20.00S,2022-02-05T01:47:36.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629641,32.14520367936925,37.745098039215684,1610612738,61,80,2022-02-05T01:47:42Z,4620000,61.0,250.0,1,left,MISS R. Langford 25' 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
470,PT10M20.00S,2022-02-05T01:47:36.9Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612765,61,80,2022-02-05T01:47:42Z,4630000,,,0,,T. Lyles REBOUND (Off:0 Def:5),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,469.0,5.0,5.0,0.0,,,,,,
471,PT10M12.00S,2022-02-05T01:47:45.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626168,89.83245729303549,48.77450980392157,1610612765,61,80,2022-02-05T01:47:52Z,4640000,-6.0,43.0,1,right,MISS T. Lyles running Layup,[1626168],1610612765.0,DET,running,,,Lyles,T. Lyles,,,,,4.35,Missed,,,,,,,,,,,,,,,,,,,
472,PT10M09.00S,2022-02-05T01:47:48.1Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,61,80,2022-02-05T01:47:52Z,4650000,,,0,,J. Brown REBOUND (Off:1 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,471.0,6.0,5.0,1.0,,,,,,
473,PT10M08.00S,2022-02-05T01:47:52.1Z,4,REGULAR,foul,personal,[],1630165,,,1610612738,61,80,2022-02-05T01:54:57Z,4660000,,,0,,K. Hayes take personal FOUL (2 PF),"[1630165, 1627759]",1610612765.0,DET,take,,,Hayes,K. Hayes,,,,,,,,,,,1198.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,
479,PT10M00.00S,2022-02-05T01:48:58.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,61,80,2022-02-05T01:52:18Z,4720000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT10M00.00S,2022-02-05T01:49:06.1Z,4,REGULAR,foul,offensive,[],203471,,,1610612738,61,80,2022-02-05T01:53:15Z,4725000,,,0,,D. Schroder offensive FOUL (3 PF),"[203471, 203482]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,1148.0,3.0,0.0,Olynyk,203482.0,,,,,,,,,,
497,PT10M00.00S,2022-02-05T01:49:06.1Z,4,REGULAR,turnover,offensive foul,[],203471,,,1610612738,61,80,2022-02-05T01:49:06Z,4727500,,,0,,D. Schroder offensive foul TURNOVER (1 TO),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,1148.0,,,,,,,,,1.0,,,,,
480,PT10M00.00S,2022-02-05T01:49:13.6Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612765,61,80,2022-02-05T01:49:06Z,4730000,,,0,,,[],1610612765.0,DET,overturned,,,,,,,,,,,,,,,201638.0,,,,,,,,,,,,,,Corrected to Offensive Foul on D. Schroder
481,PT09M49.00S,2022-02-05T01:51:38.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626168,69.33311432325887,69.36274509803921,1610612765,61,80,2022-02-05T01:49:06Z,4740000,97.0,236.0,1,right,MISS T. Lyles 25' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
482,PT09M44.00S,2022-02-05T01:51:43.7Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,61,80,2022-02-05T01:51:43Z,4750000,,,0,,J. Brown REBOUND (Off:1 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,481.0,7.0,6.0,1.0,,,,,,
483,PT09M36.00S,2022-02-05T01:51:53.8Z,4,REGULAR,turnover,traveling,[],1627759,,,1610612738,61,80,2022-02-05T01:52:00Z,4760000,,,0,,J. Brown traveling TURNOVER (3 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,201638.0,,,,,,,,,3.0,,,,,
484,PT09M29.00S,2022-02-05T01:52:11.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626168,93.38042049934296,54.166666666666664,1610612765,61,80,2022-02-05T01:52:16Z,4770000,21.0,10.0,1,right,MISS T. Lyles Layup - blocked,"[1626168, 1629684]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,2.3,Missed,,,,,,,,,,,,,,,Williams,1629684.0,,,
562,PT09M29.00S,2022-02-05T01:52:11.4Z,4,REGULAR,block,,[],1629684,,,1610612765,61,80,2022-02-05T02:03:57Z,4775000,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT09M27.00S,2022-02-05T01:52:13.4Z,4,REGULAR,rebound,offensive,[],1626168,,,1610612765,61,80,2022-02-05T02:03:57Z,4780000,,,0,,T. Lyles REBOUND (Off:1 Def:5),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,484.0,6.0,5.0,1.0,,,,,,
486,PT09M26.00S,2022-02-05T01:52:16.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626168,92.72339027595268,53.92156862745098,1610612765,61,80,2022-02-05T02:07:01Z,4790000,20.0,16.0,1,right,MISS T. Lyles Layup,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,,
487,PT09M25.00S,2022-02-05T01:52:17.0Z,4,REGULAR,rebound,offensive,[],203482,,,1610612765,61,80,2022-02-05T02:10:20Z,4800000,,,0,,K. Olynyk REBOUND (Off:2 Def:2),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,486.0,4.0,2.0,2.0,,,,,,
614,PT09M25.00S,2022-02-05T01:52:18.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203482,94.03745072273325,50.245098039215684,1610612765,61,80,2022-02-05T02:10:29Z,4805000,1.0,4.0,1,right,MISS K. Olynyk tip Layup,[203482],1610612765.0,DET,tip,,,Olynyk,K. Olynyk,,,,,0.37,Missed,,,,,,,,,,,,,,,,,,,
615,PT09M24.00S,2022-02-05T01:52:19.2Z,4,REGULAR,rebound,offensive,[],203482,,,1610612765,61,80,2022-02-05T02:10:29Z,4807500,,,0,,K. Olynyk REBOUND (Off:3 Def:2),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,614.0,5.0,2.0,3.0,,,,,,
488,PT09M20.00S,2022-02-05T01:52:20.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203482,94.40999984741211,50.0,1610612765,61,80,2022-02-05T02:09:55Z,4810000,0.0,0.0,1,right,MISS K. Olynyk tip Layup,[203482],1610612765.0,DET,tip,,,Olynyk,K. Olynyk,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
489,PT09M20.00S,2022-02-05T01:52:20.5Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612738,61,80,2022-02-05T01:52:23Z,4820000,,,0,,J. Richardson REBOUND (Off:1 Def:2),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,488.0,3.0,2.0,1.0,,,,,,
490,PT09M20.00S,2022-02-05T01:52:26.0Z,4,REGULAR,turnover,out-of-bounds,[],1626196,,,1610612738,61,80,2022-02-05T01:52:39Z,4830000,,,0,,J. Richardson step out-of-bounds TURNOVER (1 TO),[1626196],1610612738.0,BOS,step,,,Richardson,J. Richardson,,,,,,,,,,,201638.0,,,,,,,,,1.0,,,,,
491,PT09M20.00S,2022-02-05T01:52:43.0Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612765,61,80,2022-02-05T01:56:51Z,4840000,,,0,,TEAM delay-of-game VIOLATION,[],1610612738.0,BOS,,,,,,,,,,,,,,,,1148.0,,,,,,,,,,,,,,
492,PT09M02.00S,2022-02-05T01:52:56.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203585,82.7365308804205,6.862745098039216,1610612765,61,80,2022-02-05T01:53:33Z,4850000,-216.0,110.0,1,right,MISS R. McGruder 24' 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,24.2,Missed,,,,,,,,,,,,,,,,,,,
493,PT08M59.00S,2022-02-05T01:52:59.5Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612738,61,80,2022-02-05T01:52:59Z,4860000,,,0,,J. Richardson REBOUND (Off:1 Def:3),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,492.0,4.0,3.0,1.0,,,,,,
494,PT08M50.00S,2022-02-05T01:53:08.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,7.5722733245729295,51.225490196078425,1610612738,61,80,2022-02-05T01:53:36Z,4870000,-6.0,19.0,1,left,MISS G. Williams Layup,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,1.97,Missed,,,,,,,,,,,,,,,,,,,
495,PT08M47.00S,2022-02-05T01:53:11.6Z,4,REGULAR,rebound,defensive,[],203482,,,1610612765,61,80,2022-02-05T01:53:36Z,4880000,,,0,,K. Olynyk REBOUND (Off:3 Def:3),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,494.0,6.0,3.0,3.0,,,,,,
499,PT08M38.00S,2022-02-05T01:53:21.1Z,4,REGULAR,3pt,Jump Shot,[],203585,87.86136662286465,3.1862745098039214,1610612765,61,80,2022-02-05T01:53:38Z,4890000,-234.0,62.0,1,right,MISS R. McGruder 24' 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,,
500,PT08M35.00S,2022-02-05T01:53:24.1Z,4,REGULAR,rebound,defensive,[],203471,,,1610612738,61,80,2022-02-05T01:53:38Z,4900000,,,0,,D. Schroder REBOUND (Off:0 Def:3),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,499.0,3.0,3.0,0.0,,,,,,
501,PT08M31.00S,2022-02-05T01:53:28.2Z,4,REGULAR,2pt,Jump Shot,[],1629641,22.026938239159,26.715686274509803,1610612738,61,80,2022-02-05T01:53:44Z,4910000,116.0,155.0,1,left,MISS R. Langford 19' Jump Shot,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,19.35,Missed,,,,,,,,,,,,,,,,,,,
502,PT08M27.00S,2022-02-05T01:53:32.4Z,4,REGULAR,rebound,offensive,[],203471,,,1610612738,61,80,2022-02-05T01:53:32Z,4920000,,,0,,D. Schroder REBOUND (Off:1 Def:3),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,501.0,4.0,3.0,1.0,,,,,,
503,PT08M25.00S,2022-02-05T01:53:36.4Z,4,REGULAR,foul,personal,[],1630165,,,1610612738,61,80,2022-02-05T01:53:40Z,4930000,,,0,,K. Hayes personal FOUL (3 PF),"[1630165, 1629684]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,1148.0,3.0,0.0,Williams,1629684.0,,,,,,,,,,
505,PT08M21.00S,2022-02-05T01:53:58.6Z,4,REGULAR,foul,personal,[],1630165,,,1610612738,61,80,2022-02-05T01:54:13Z,4950000,,,0,,K. Hayes personal FOUL (4 PF),"[1630165, 203471]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,1198.0,4.0,0.0,Schroder,203471.0,,,,,,,,,,
507,PT08M08.00S,2022-02-05T01:54:24.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629684,9.543363994743759,42.8921568627451,1610612738,61,82,2022-02-05T01:54:30Z,4970000,36.0,37.0,1,left,G. Williams Layup (7 PTS) (D. Schroder 5 AST),"[1629684, 203471]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,5.14,Made,7.0,D. Schroder,203471.0,5.0,,,,,,,,,,,,,,,
509,PT07M56.00S,2022-02-05T01:54:37.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,91.5407358738502,51.9607843137255,1610612765,63,82,2022-02-05T01:55:00Z,4990000,10.0,27.0,1,right,F. Jackson Layup (5 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,2.87,Made,5.0,,,,,,,,,,,,,,,,,,
511,PT07M56.00S,2022-02-05T01:54:42.2Z,4,REGULAR,foul,personal,['1freethrow'],1629684,,,1610612765,63,82,2022-02-05T01:54:53Z,5010000,,,0,,G. Williams shooting personal FOUL (1 PF) (Jackson 1 FT),"[1629684, 1628402]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,201638.0,1.0,0.0,Jackson,1628402.0,,,,,,,,,,
513,PT07M56.00S,2022-02-05T01:55:03.5Z,4,REGULAR,freethrow,1 of 1,[],1628402,,,1610612765,64,82,2022-02-05T01:55:03Z,5030000,,,0,,F. Jackson Free Throw 1 of 1 (6 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
514,PT07M44.00S,2022-02-05T01:55:24.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612738,64,82,2022-02-05T01:55:34Z,5040000,,,0,,K. Olynyk personal FOUL (1 PF) (Richardson 2 FT),"[203482, 1626196]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,1148.0,1.0,0.0,Richardson,1626196.0,,,,,,,,,,
516,PT07M44.00S,2022-02-05T01:55:54.9Z,4,REGULAR,freethrow,1 of 2,[],1626196,,,1610612738,64,83,2022-02-05T01:55:54Z,5060000,,,0,,J. Richardson Free Throw 1 of 2 (4 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
517,PT07M44.00S,2022-02-05T01:56:14.4Z,4,REGULAR,freethrow,2 of 2,[],1626196,,,1610612738,64,84,2022-02-05T01:56:14Z,5070000,,,0,,J. Richardson Free Throw 2 of 2 (5 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
518,PT07M30.00S,2022-02-05T01:56:28.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,92.72339027595268,45.588235294117645,1610612765,66,84,2022-02-05T01:56:34Z,5080000,-22.0,16.0,1,right,K. Hayes driving Layup (8 PTS),[1630165],1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,2.72,Made,8.0,,,,,,,,,,,,,,,,,,
519,PT07M19.00S,2022-02-05T01:56:40.1Z,4,REGULAR,2pt,Jump Shot,[],203471,14.011169513797633,74.75490196078431,1610612738,66,86,2022-02-05T01:56:45Z,5090000,-124.0,79.0,1,left,D. Schroder 14' pullup Jump Shot (10 PTS),[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,14.7,Made,10.0,,,,,,,,,,,,,,,,,,
520,PT07M07.00S,2022-02-05T01:56:52.6Z,4,REGULAR,turnover,bad pass,[],203482,,,1610612765,66,86,2022-02-05T01:56:57Z,5100000,,,0,,K. Olynyk bad pass TURNOVER (1 TO),"[203482, 1626196]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,1.0,,,Richardson,1626196.0,
521,PT07M07.00S,2022-02-05T01:56:52.6Z,4,REGULAR,steal,,[],1626196,,,1610612738,66,86,2022-02-05T01:56:54Z,5110000,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M06.00S,2022-02-05T01:56:57.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630165,,,1610612738,66,86,2022-02-05T02:03:38Z,5120000,,,0,,K. Hayes take personal FOUL (5 PF) (Richardson 2 FT),"[1630165, 1626196]",1610612765.0,DET,take,,,Hayes,K. Hayes,,,,,,,,,,,201638.0,5.0,0.0,Richardson,1626196.0,,,,,,,,,,
524,PT07M06.00S,2022-02-05T01:57:26.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1626196,,,1610612738,66,87,2022-02-05T01:57:26Z,5140000,,,0,,J. Richardson Free Throw 1 of 2 (6 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
525,PT07M06.00S,2022-02-05T01:57:44.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1626196,,,1610612738,66,88,2022-02-05T01:57:44Z,5150000,,,0,,J. Richardson Free Throw 2 of 2 (7 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
526,PT06M51.00S,2022-02-05T01:57:59.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,88.91261498028909,44.6078431372549,1610612765,68,88,2022-02-05T01:59:06Z,5160000,-27.0,52.0,1,right,T. Lyles driving floating bank Jump Shot (8 PTS) (K. Hayes 3 AST),"[1626168, 1630165]",1610612765.0,DET,driving floating bank,,,Lyles,T. Lyles,,,,,5.83,Made,8.0,K. Hayes,1630165.0,3.0,,,,,,,,,,,,,,,
528,PT06M51.00S,2022-02-05T01:58:04.6Z,4,REGULAR,foul,personal,['1freethrow'],1626196,,,1610612765,68,88,2022-02-05T01:58:22Z,5180000,,,0,,J. Richardson shooting personal FOUL (1 PF) (Lyles 1 FT),"[1626196, 1626168]",1610612738.0,BOS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,201638.0,1.0,0.0,Lyles,1626168.0,,,,,,,,,,
530,PT06M51.00S,2022-02-05T01:58:23.5Z,4,REGULAR,substitution,out,[],203482,,,1610612765,68,88,2022-02-05T01:58:57Z,5200000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT06M51.00S,2022-02-05T01:58:23.5Z,4,REGULAR,substitution,in,[],1630191,,,1610612765,68,88,2022-02-05T01:58:57Z,5210000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
