actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
182,PT10M11.00S,2022-02-04T00:39:01.2Z,2,REGULAR,turnover,lost ball,[],1628402,,,1610612765,37,35,2022-02-04T00:39:06Z,1800000,,,0,,F. Jackson lost ball TURNOVER (1 TO),"[1628402, 1629162]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,1.0,McLaughlin,1629162.0,,,,,,
183,PT10M11.00S,2022-02-04T00:39:01.2Z,2,REGULAR,steal,,[],1629162,,,1610612750,37,35,2022-02-04T00:39:03Z,1810000,,,0,,J. McLaughlin STEAL (1 STL),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M08.00S,2022-02-04T00:39:05.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627752,93.74178712220763,51.470588235294116,1610612750,37,37,2022-02-04T00:39:11Z,1820000,7.0,6.0,1,right,T. Prince running Layup (2 PTS) (J. McLaughlin 1 AST),"[1627752, 1629162]",1610612750.0,MIN,running,,,Prince,T. Prince,,,,,0.97,Made,2.0,J. McLaughlin,1629162.0,1.0,,,,,,,,,,,,,,,
186,PT09M50.00S,2022-02-04T00:39:23.5Z,2,REGULAR,3pt,Jump Shot,[],1628402,31.718134034165573,83.82352941176471,1610612765,37,37,2022-02-04T00:39:27Z,1840000,-169.0,246.0,1,left,MISS F. Jackson 29' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,29.83,Missed,,,,,,,,,,,,,,,,,,,
187,PT09M47.00S,2022-02-04T00:39:26.5Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612750,37,37,2022-02-04T00:39:27Z,1850000,,,0,,T. Prince REBOUND (Off:1 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,186.0,2.0,1.0,1.0,,,,,,,,,
188,PT09M43.00S,2022-02-04T00:39:30.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,68.24901445466492,27.450980392156865,1610612750,37,40,2022-02-04T00:41:07Z,1860000,-113.0,246.0,1,right,T. Prince 27' 3PT pullup (5 PTS),[1627752],1610612750.0,MIN,pullup,,,Prince,T. Prince,,,,,27.06,Made,5.0,,,,,,,,,,,,,,,,,,
189,PT09M31.00S,2022-02-04T00:39:42.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,9.72404730617609,55.81724877450981,1610612765,37,40,2022-02-04T00:39:51Z,1870000,-29.0,39.0,1,left,MISS K. Olynyk driving floating Shot,[203482],1610612765.0,DET,driving floating,,,Olynyk,K. Olynyk,,,,,4.86,Missed,,,,,,,,,,,,,,,,,,,
190,PT09M26.00S,2022-02-04T00:39:47.1Z,2,REGULAR,rebound,offensive,[],203482,,,1610612765,37,40,2022-02-04T00:39:51Z,1880000,,,0,,K. Olynyk REBOUND (Off:1 Def:1),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,189.0,2.0,1.0,1.0,,,,,,,,,
191,PT09M26.00S,2022-02-04T00:39:46.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203482,5.590000152587891,50.0,1610612765,39,40,2022-02-04T00:39:46Z,1890000,0.0,0.0,1,left,K. Olynyk tip Layup (4 PTS),[203482],1610612765.0,DET,tip,,,Olynyk,K. Olynyk,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
192,PT09M19.00S,2022-02-04T00:39:54.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,81.7838370565046,50.245098039215684,1610612750,39,42,2022-02-04T00:40:00Z,1900000,1.0,119.0,1,right,T. Prince 11' fadeaway Jump Shot (7 PTS) (N. Reid 2 AST),"[1627752, 1629675]",1610612750.0,MIN,fadeaway,,,Prince,T. Prince,,,,,11.87,Made,7.0,N. Reid,1629675.0,2.0,,,,,,,,,,,,,,,
194,PT09M05.00S,2022-02-04T00:40:07.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,6.225361366622863,52.69607843137255,1610612765,41,42,2022-02-04T00:42:07Z,1920000,-13.0,6.0,1,left,F. Jackson cutting Layup (11 PTS) (K. Hayes 2 AST),"[1628402, 1630165]",1610612765.0,DET,cutting,,,Jackson,F. Jackson,,,,,1.48,Made,11.0,K. Hayes,1630165.0,2.0,,,,,,,,,,,,,,,
196,PT08M55.00S,2022-02-04T00:40:17.5Z,2,REGULAR,3pt,Jump Shot,[],1627736,70.08869908015768,27.450980392156865,1610612750,41,45,2022-02-04T00:40:34Z,1940000,-113.0,229.0,1,right,M. Beasley 25' 3PT  (10 PTS) (N. Reid 3 AST),"[1627736, 1629675]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.5,Made,10.0,N. Reid,1629675.0,3.0,,,,,,,,,,,,,,,
198,PT08M44.00S,2022-02-04T00:40:29.5Z,2,REGULAR,turnover,lost ball,[],1630165,,,1610612765,41,45,2022-02-04T00:40:37Z,1960000,,,0,,K. Hayes lost ball TURNOVER (2 TO),"[1630165, 1629669]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,2.0,Nowell,1629669.0,,,,,,
199,PT08M44.00S,2022-02-04T00:40:29.5Z,2,REGULAR,steal,,[],1629669,,,1610612750,41,45,2022-02-04T00:40:31Z,1970000,,,0,,J. Nowell STEAL (2 STL),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M43.00S,2022-02-04T00:40:38.5Z,2,REGULAR,foul,personal,[],1630165,,,1610612750,41,45,2022-02-04T00:43:04Z,1980000,,,0,,K. Hayes take personal FOUL (1 PF),"[1630165, 1629669]",1610612765.0,DET,take,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Nowell,1629669.0,
202,PT08M43.00S,2022-02-04T00:40:48.4Z,2,REGULAR,substitution,out,[],203482,,,1610612750,41,45,2022-02-04T00:41:00Z,2000000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M43.00S,2022-02-04T00:40:48.4Z,2,REGULAR,substitution,out,[],1629669,,,1610612750,41,45,2022-02-04T00:41:00Z,2010000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M43.00S,2022-02-04T00:40:48.4Z,2,REGULAR,substitution,in,[],1630191,,,1610612750,41,45,2022-02-04T00:41:00Z,2020000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M43.00S,2022-02-04T00:40:48.4Z,2,REGULAR,substitution,in,[],1629020,,,1610612750,41,45,2022-02-04T00:41:00Z,2030000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M28.00S,2022-02-04T00:41:24.1Z,2,REGULAR,turnover,bad pass,[],1627752,,,1610612750,41,45,2022-02-04T00:41:28Z,2040000,,,0,,T. Prince bad pass TURNOVER (2 TO),"[1627752, 1628977]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,2.0,Diallo,1628977.0,,,,,,
207,PT08M28.00S,2022-02-04T00:41:24.1Z,2,REGULAR,steal,,[],1628977,,,1610612765,41,45,2022-02-04T00:41:26Z,2050000,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M21.00S,2022-02-04T00:41:31.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628977,11.875821287779246,50.73529411764706,1610612765,43,45,2022-02-04T00:45:35Z,2060000,-4.0,59.0,1,left,H. Diallo driving Hook (2 PTS),[1628977],1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,5.92,Made,2.0,,,,,,,,,,,,,,,,,,
209,PT08M05.00S,2022-02-04T00:41:53.0Z,2,REGULAR,foul,personal,[],1628977,,,1610612750,43,45,2022-02-04T00:41:58Z,2070000,,,0,,H. Diallo personal FOUL (1 PF),"[1628977, 1629675]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Reid,1629675.0,
211,PT07M58.00S,2022-02-04T00:42:20.3Z,2,REGULAR,3pt,Jump Shot,[],1627736,90.8508541392904,3.4313725490196134,1610612750,43,45,2022-02-04T00:42:26Z,2090000,-233.0,34.0,1,right,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.52,Missed,,,,,,,,,,,,,,,,,,,
212,PT07M56.00S,2022-02-04T00:42:22.3Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,43,45,2022-02-04T00:42:26Z,2100000,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,211.0,3.0,3.0,0.0,,,,,,,,,
213,PT07M48.00S,2022-02-04T00:42:30.2Z,2,REGULAR,3pt,Jump Shot,[],1628402,20.154402102496718,5.637254901960787,1610612765,43,45,2022-02-04T00:42:33Z,2110000,222.0,137.0,1,left,MISS F. Jackson 26' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
214,PT07M45.00S,2022-02-04T00:42:33.2Z,2,REGULAR,rebound,defensive,[],1629162,,,1610612750,43,45,2022-02-04T00:42:33Z,2120000,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,213.0,1.0,1.0,0.0,,,,,,,,,
215,PT07M41.00S,2022-02-04T00:42:36.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629020,91.63929040735874,52.94117647058824,1610612750,43,47,2022-02-04T02:12:15Z,2130000,15.0,26.0,1,right,J. Vanderbilt running DUNK (9 PTS) (J. McLaughlin 2 AST),"[1629020, 1629162]",1610612750.0,MIN,running,,,Vanderbilt,J. Vanderbilt,,,,,3.0,Made,9.0,J. McLaughlin,1629162.0,2.0,,,,,,,,,,,,,,,
217,PT07M31.00S,2022-02-04T00:42:52.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,43,47,2022-02-04T00:42:52Z,2150000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M14.00S,2022-02-04T00:46:08.5Z,2,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612765,43,47,2022-02-04T00:46:16Z,2160000,,,0,,J. Vanderbilt shooting personal FOUL (1 PF) (Jackson 2 FT),"[1629020, 1628402]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Jackson,1628402.0,
220,PT07M14.00S,2022-02-04T00:46:43.7Z,2,REGULAR,freethrow,1 of 2,[],1628402,,,1610612765,44,47,2022-02-04T00:46:43Z,2180000,,,0,,F. Jackson Free Throw 1 of 2 (12 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
221,PT07M14.00S,2022-02-04T00:47:00.5Z,2,REGULAR,freethrow,2 of 2,[],1628402,,,1610612765,44,47,2022-02-04T00:47:00Z,2190000,,,0,,MISS F. Jackson Free Throw 2 of 2,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
222,PT07M07.00S,2022-02-04T00:47:03.3Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,44,47,2022-02-04T00:47:03Z,2200000,,,0,,I. Stewart REBOUND (Off:1 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,221.0,4.0,3.0,1.0,,,,,,,,,
293,PT07M07.00S,2022-02-04T00:46:53.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,7.539421813403408,51.470588235294116,1610612765,44,47,2022-02-04T00:57:08Z,2205000,-7.0,18.0,1,left,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,1.98,Missed,,,,,,,,,,,,,,,,,,,
294,PT07M07.00S,2022-02-04T00:46:53.5Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,44,47,2022-02-04T00:57:08Z,2207500,,,0,,I. Stewart REBOUND (Off:2 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,293.0,5.0,3.0,2.0,,,,,,,,,
223,PT07M07.00S,2022-02-04T00:47:03.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,5.590000152587891,50.0,1610612765,46,47,2022-02-04T00:57:08Z,2210000,0.0,0.0,1,left,I. Stewart tip Layup (2 PTS),[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
224,PT06M55.00S,2022-02-04T00:47:18.4Z,2,REGULAR,turnover,traveling,[],1629675,,,1610612750,46,47,2022-02-04T00:47:25Z,2220000,,,0,,N. Reid traveling TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,1.0,,,1830.0,,,,,
225,PT06M39.00S,2022-02-04T00:47:44.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630191,6.4881734559789805,46.07843137254902,1610612765,48,47,2022-02-04T00:49:02Z,2230000,20.0,8.0,1,left,I. Stewart Hook (4 PTS) (K. Hayes 3 AST),"[1630191, 1630165]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,2.14,Made,4.0,K. Hayes,1630165.0,3.0,,,,,,,,,,,,,,,
227,PT06M22.00S,2022-02-04T00:48:05.6Z,2,REGULAR,foul,personal,['2freethrow'],1628402,,,1610612750,48,47,2022-02-04T00:48:13Z,2250000,,,0,,F. Jackson shooting personal FOUL (1 PF) (Prince 2 FT),"[1628402, 1627752]",1610612765.0,DET,shooting,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Prince,1627752.0,
229,PT06M22.00S,2022-02-04T00:48:34.7Z,2,REGULAR,freethrow,1 of 2,[],1627752,,,1610612750,48,48,2022-02-04T00:48:34Z,2270000,,,0,,T. Prince Free Throw 1 of 2 (8 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
230,PT06M22.00S,2022-02-04T00:48:35.5Z,2,REGULAR,substitution,out,[],1628402,,,1610612750,48,48,2022-02-04T00:48:54Z,2280000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M22.00S,2022-02-04T00:48:35.5Z,2,REGULAR,substitution,out,[],1626168,,,1610612750,48,48,2022-02-04T00:48:54Z,2290000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M22.00S,2022-02-04T00:48:35.5Z,2,REGULAR,substitution,out,[],1627736,,,1610612750,48,48,2022-02-04T00:48:54Z,2300000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M22.00S,2022-02-04T00:48:35.5Z,2,REGULAR,substitution,out,[],1629162,,,1610612750,48,48,2022-02-04T00:48:54Z,2310000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M22.00S,2022-02-04T00:48:35.5Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,48,48,2022-02-04T00:48:54Z,2320000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M22.00S,2022-02-04T00:48:35.5Z,2,REGULAR,substitution,in,[],203924,,,1610612750,48,48,2022-02-04T00:48:54Z,2330000,,,0,,SUB in: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M22.00S,2022-02-04T00:48:35.5Z,2,REGULAR,substitution,in,[],203585,,,1610612750,48,48,2022-02-04T00:48:54Z,2340000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M22.00S,2022-02-04T00:48:35.5Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,48,48,2022-02-04T00:48:54Z,2350000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M22.00S,2022-02-04T00:48:35.5Z,2,REGULAR,substitution,in,[],201976,,,1610612750,48,48,2022-02-04T00:48:54Z,2360000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M22.00S,2022-02-04T00:48:35.5Z,2,REGULAR,substitution,in,[],1626157,,,1610612750,48,48,2022-02-04T00:48:54Z,2370000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M22.00S,2022-02-04T00:49:01.4Z,2,REGULAR,freethrow,2 of 2,[],1627752,,,1610612750,48,49,2022-02-04T00:49:01Z,2380000,,,0,,T. Prince Free Throw 2 of 2 (9 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
241,PT06M03.00S,2022-02-04T00:49:22.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,15.423784494086718,50.49019607843137,1610612765,48,49,2022-02-04T00:49:27Z,2390000,-2.0,92.0,1,left,MISS K. Hayes 9' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,9.25,Missed,,,,,,,,,,,,,,,,,,,
242,PT05M58.00S,2022-02-04T00:49:26.7Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,48,49,2022-02-04T00:49:26Z,2400000,,,0,,I. Stewart REBOUND (Off:3 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,241.0,6.0,3.0,3.0,,,,,,,,,
243,PT05M58.00S,2022-02-04T00:49:26.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,5.590000152587891,50.0,1610612765,50,49,2022-02-04T00:49:26Z,2410000,0.0,0.0,1,left,I. Stewart tip Layup (6 PTS),[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
244,PT05M49.00S,2022-02-04T00:49:35.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,93.47897503285151,56.372549019607845,1610612750,50,51,2022-02-04T00:49:41Z,2420000,32.0,9.0,1,right,K. Towns driving Hook (6 PTS) (P. Beverley 4 AST),"[1626157, 201976]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,3.31,Made,6.0,P. Beverley,201976.0,4.0,,,,,,,,,,,,,,,
246,PT05M41.00S,2022-02-04T00:49:44.1Z,2,REGULAR,3pt,Jump Shot,[],203924,5.699737187910642,97.05882352941177,1610612765,53,51,2022-02-04T00:49:49Z,2440000,-235.0,1.0,1,left,J. Grant 3PT  (8 PTS) (K. Hayes 4 AST),"[203924, 1630165]",1610612765.0,DET,,,,Grant,J. Grant,,,,,23.53,Made,8.0,K. Hayes,1630165.0,4.0,,,,,,,,,,,,,,,
248,PT05M29.00S,2022-02-04T00:49:56.5Z,2,REGULAR,3pt,Jump Shot,[],1630162,67.32917214191853,39.950980392156865,1610612750,53,51,2022-02-04T00:50:17Z,2460000,-50.0,255.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,,
249,PT05M26.00S,2022-02-04T00:49:59.5Z,2,REGULAR,rebound,defensive,[],1628977,,,1610612765,53,51,2022-02-04T00:50:00Z,2470000,,,0,,H. Diallo REBOUND (Off:0 Def:2),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,248.0,2.0,2.0,0.0,,,,,,,,,
250,PT05M24.00S,2022-02-04T00:50:03.1Z,2,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612765,53,51,2022-02-04T00:50:17Z,2480000,,,0,,T. Prince shooting personal FOUL (1 PF) (Diallo 2 FT),"[1627752, 1628977]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Diallo,1628977.0,
252,PT05M24.00S,2022-02-04T00:50:35.6Z,2,REGULAR,freethrow,1 of 2,[],1628977,,,1610612765,53,51,2022-02-04T00:50:35Z,2500000,,,0,,MISS H. Diallo Free Throw 1 of 2,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
253,PT05M24.00S,2022-02-04T00:50:35.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,53,51,2022-02-04T00:50:35Z,2510000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,252.0,,,,,,,,,,,,
254,PT05M24.00S,2022-02-04T00:50:59.4Z,2,REGULAR,freethrow,2 of 2,[],1628977,,,1610612765,54,51,2022-02-04T00:50:59Z,2520000,,,0,,H. Diallo Free Throw 2 of 2 (3 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
255,PT05M13.00S,2022-02-04T00:51:15.5Z,2,REGULAR,foul,offensive,[],1629020,,,1610612750,54,51,2022-02-04T00:51:26Z,2530000,,,0,,J. Vanderbilt charge offensive FOUL (2 PF),"[1629020, 203924]",1610612750.0,MIN,charge,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,201245.0,2.0,0.0,Grant,203924.0,
257,PT05M13.00S,2022-02-04T00:51:15.5Z,2,REGULAR,turnover,offensive foul,[],1629020,,,1610612750,54,51,2022-02-04T00:51:15Z,2550000,,,0,,J. Vanderbilt offensive foul TURNOVER (1 TO),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,1.0,,,201245.0,,,,,
258,PT04M58.00S,2022-02-04T00:51:52.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628977,6.750985545335084,96.81372549019608,1610612765,54,51,2022-02-04T00:51:57Z,2560000,-234.0,11.0,1,left,MISS H. Diallo 3PT,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,,
259,PT04M55.00S,2022-02-04T00:51:55.6Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612750,54,51,2022-02-04T00:51:57Z,2570000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,258.0,3.0,2.0,1.0,,,,,,,,,
314,PT04M54.00S,2022-02-04T00:51:59.9Z,2,REGULAR,turnover,lost ball,[],1629020,,,1610612750,54,51,2022-02-04T01:03:02Z,2585000,,,0,,J. Vanderbilt lost ball TURNOVER (2 TO),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,2.0,,,,,,,,
262,PT04M54.00S,2022-02-04T00:52:07.3Z,2,REGULAR,foul,personal,[],1629020,,,1610612765,54,51,2022-02-04T01:03:02Z,2600000,,,0,,J. Vanderbilt loose ball personal FOUL (3 PF),"[1629020, 1628977]",1610612750.0,MIN,loose ball,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,1830.0,3.0,0.0,Diallo,1628977.0,
264,PT04M54.00S,2022-02-04T00:52:23.9Z,2,REGULAR,substitution,out,[],1627752,,,1610612765,54,51,2022-02-04T00:52:07Z,2620000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M54.00S,2022-02-04T00:52:23.9Z,2,REGULAR,substitution,in,[],1630183,,,1610612765,54,51,2022-02-04T00:52:07Z,2630000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M42.00S,2022-02-04T00:52:54.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203924,27.250328515111704,87.25490196078431,1610612765,54,51,2022-02-04T00:52:07Z,2640000,-186.0,204.0,1,left,MISS J. Grant 27' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,27.6,Missed,,,,,,,,,,,,,,,,,,,
267,PT04M38.00S,2022-02-04T00:52:58.0Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,54,51,2022-02-04T00:52:59Z,2650000,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,266.0,2.0,2.0,0.0,,,,,,,,,
268,PT04M25.00S,2022-02-04T00:53:10.3Z,2,REGULAR,3pt,Jump Shot,[],201976,78.89290407358739,94.11764705882354,1610612750,54,54,2022-02-04T00:53:17Z,2660000,221.0,146.0,1,right,P. Beverley 26' 3PT  (3 PTS) (J. McDaniels 1 AST),"[201976, 1630183]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,26.45,Made,3.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,,,,
270,PT04M07.00S,2022-02-04T00:53:31.5Z,2,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612765,54,54,2022-02-04T00:53:44Z,2680000,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Diallo 2 FT),"[1630183, 1628977]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Diallo,1628977.0,
