actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
89,PT04M13.00S,2022-01-09T00:24:07.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,17,15,2022-01-09T00:24:07Z,890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M13.00S,2022-01-09T00:24:08.5Z,1,REGULAR,substitution,out,[],1628964,,,1610612765,17,15,2022-01-09T00:24:26Z,900000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M13.00S,2022-01-09T00:24:08.5Z,1,REGULAR,substitution,out,[],203914,,,1610612765,17,15,2022-01-09T00:24:26Z,910000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M13.00S,2022-01-09T00:24:08.5Z,1,REGULAR,substitution,out,[],1630175,,,1610612765,17,15,2022-01-09T00:24:26Z,920000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M13.00S,2022-01-09T00:24:08.5Z,1,REGULAR,substitution,in,[],1630181,,,1610612765,17,15,2022-01-09T00:24:26Z,930000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M13.00S,2022-01-09T00:24:08.5Z,1,REGULAR,substitution,in,[],204025,,,1610612765,17,15,2022-01-09T00:24:26Z,940000,,,0,,SUB in: T. Frazier,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M13.00S,2022-01-09T00:24:08.5Z,1,REGULAR,substitution,in,[],1629021,,,1610612765,17,15,2022-01-09T00:24:26Z,950000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M04.00S,2022-01-09T00:24:47.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,93.08475689881735,50.0,1610612765,19,15,2022-01-09T00:24:52Z,960000,0.0,13.0,1,right,I. Stewart Layup (4 PTS) (S. Bey 2 AST),"[1630191, 1630180]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,1.25,Made,,,,,4.0,S. Bey,1630180.0,2.0,,,,,,,,,,
98,PT04M04.00S,2022-01-09T00:24:50.2Z,1,REGULAR,foul,personal,['1freethrow'],204025,,,1610612765,19,15,2022-01-09T00:25:09Z,980000,,,0,,T. Frazier shooting personal FOUL (1 PF) (Stewart 1 FT),"[204025, 1630191]",1610612753.0,ORL,shooting,,,Frazier,T. Frazier,,,,,,,,,,,,,,,202058.0,,1.0,0.0,Stewart,1630191.0,,,,
100,PT04M04.00S,2022-01-09T00:25:10.6Z,1,REGULAR,substitution,out,[],1630532,,,1610612765,19,15,2022-01-09T00:25:27Z,1000000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M04.00S,2022-01-09T00:25:10.6Z,1,REGULAR,substitution,in,[],203082,,,1610612765,19,15,2022-01-09T00:25:27Z,1010000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M04.00S,2022-01-09T00:25:26.3Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630191,,,1610612765,19,15,2022-01-09T00:25:26Z,1020000,,,0,,MISS I. Stewart Free Throw 1 of 1,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,Missed,,,,,,,,,,,,,,,,,,
103,PT04M02.00S,2022-01-09T00:25:27.4Z,1,REGULAR,rebound,defensive,[],1629643,,,1610612753,19,15,2022-01-09T00:25:27Z,1030000,,,0,,C. Okeke REBOUND (Off:0 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,,,
104,PT03M53.00S,2022-01-09T00:25:36.3Z,1,REGULAR,turnover,lost ball,[],1630181,,,1610612753,19,15,2022-01-09T00:25:41Z,1040000,,,0,,R. Hampton lost ball TURNOVER (1 TO),"[1630181, 1628977]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,1.0,,,,,Diallo,1628977.0,,
105,PT03M53.00S,2022-01-09T00:25:36.3Z,1,REGULAR,steal,,[],1628977,,,1610612765,19,15,2022-01-09T00:25:38Z,1050000,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M49.00S,2022-01-09T00:25:40.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630595,91.77069645203679,50.73529411764706,1610612765,21,15,2022-01-09T00:25:48Z,1060000,4.0,25.0,1,right,C. Cunningham running finger roll Layup (4 PTS) (I. Stewart 1 AST),"[1630595, 1630191]",1610612765.0,DET,running finger roll,,,Cunningham,C. Cunningham,,,,,2.52,Made,,,,,4.0,I. Stewart,1630191.0,1.0,,,,,,,,,,
108,PT03M26.00S,2022-01-09T00:26:04.6Z,1,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612753,21,15,2022-01-09T00:26:16Z,1080000,,,0,,K. Hayes shooting personal FOUL (1 PF) (Ross 2 FT),"[1630165, 203082]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,,,,,,,,,,,204058.0,,1.0,0.0,Ross,203082.0,,,,
110,PT03M26.00S,2022-01-09T00:26:37.4Z,1,REGULAR,freethrow,1 of 2,[],203082,,,1610612753,21,16,2022-01-09T00:26:37Z,1100000,,,0,,T. Ross Free Throw 1 of 2 (1 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
111,PT03M26.00S,2022-01-09T00:26:38.4Z,1,REGULAR,substitution,out,[],1630165,,,1610612753,21,16,2022-01-09T00:26:47Z,1110000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M26.00S,2022-01-09T00:26:38.4Z,1,REGULAR,substitution,out,[],1630191,,,1610612753,21,16,2022-01-09T00:26:47Z,1120000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M26.00S,2022-01-09T00:26:38.4Z,1,REGULAR,substitution,in,[],1626168,,,1610612753,21,16,2022-01-09T00:26:47Z,1130000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M26.00S,2022-01-09T00:26:38.4Z,1,REGULAR,substitution,in,[],202709,,,1610612753,21,16,2022-01-09T00:26:47Z,1140000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M26.00S,2022-01-09T00:27:01.3Z,1,REGULAR,freethrow,2 of 2,[],203082,,,1610612753,21,17,2022-01-09T00:27:01Z,1150000,,,0,,T. Ross Free Throw 2 of 2 (2 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
116,PT03M05.00S,2022-01-09T00:27:23.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628977,91.90210249671485,50.0,1610612765,23,17,2022-01-09T00:27:44Z,1160000,0.0,24.0,1,right,H. Diallo cutting DUNK (5 PTS) (C. Cunningham 1 AST),"[1628977, 1630595]",1610612765.0,DET,cutting,,,Diallo,H. Diallo,,,,,2.36,Made,,,,,5.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,
118,PT02M52.00S,2022-01-09T00:27:37.5Z,1,REGULAR,3pt,Jump Shot,[],203082,33.42641261498029,45.34313725490197,1610612753,23,17,2022-01-09T00:27:47Z,1180000,23.0,262.0,1,left,MISS T. Ross 26' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,
119,PT02M52.00S,2022-01-09T00:27:37.5Z,1,REGULAR,rebound,defensive,[],202709,,,1610612765,23,17,2022-01-09T00:27:47Z,1190000,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT02M43.00S,2022-01-09T00:27:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,94.26741130091985,53.67647058823529,1610612765,25,17,2022-01-09T00:27:53Z,1200000,18.0,1.0,1,right,S. Bey driving Layup (9 PTS),[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,1.85,Made,,,,,9.0,,,,,,,,,,,,,
121,PT02M43.00S,2022-01-09T00:27:52.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,25,17,2022-01-09T00:27:52Z,1210000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M26.00S,2022-01-09T00:30:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,5.962549277266746,44.85294117647059,1610612753,25,19,2022-01-09T00:31:06Z,1220000,26.0,4.0,1,left,M. Wagner driving Layup (2 PTS) (C. Okeke 1 AST),"[1629021, 1629643]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,2.59,Made,,,,,2.0,C. Okeke,1629643.0,1.0,,,,,,,,,,
124,PT02M07.00S,2022-01-09T00:31:22.6Z,1,REGULAR,foul,personal,[],204025,,,1610612765,25,19,2022-01-09T00:31:53Z,1240000,,,0,,T. Frazier personal FOUL (2 PF),"[204025, 202709]",1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,204058.0,,2.0,0.0,Joseph,202709.0,,,,
126,PT02M07.00S,2022-01-09T00:31:38.7Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,25,19,2022-01-09T00:31:47Z,1260000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M07.00S,2022-01-09T00:31:38.7Z,1,REGULAR,substitution,out,[],1628977,,,1610612765,25,19,2022-01-09T00:31:47Z,1270000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M07.00S,2022-01-09T00:31:38.7Z,1,REGULAR,substitution,in,[],1628367,,,1610612765,25,19,2022-01-09T00:31:47Z,1280000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M07.00S,2022-01-09T00:31:38.7Z,1,REGULAR,substitution,in,[],1630240,,,1610612765,25,19,2022-01-09T00:31:47Z,1290000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M00.00S,2022-01-09T00:32:11.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,90.98226018396846,50.245098039215684,1610612765,27,19,2022-01-09T00:32:36Z,1300000,1.0,32.0,1,right,C. Joseph floating Jump Shot (2 PTS),[202709],1610612765.0,DET,floating,,,Joseph,C. Joseph,,,,,3.23,Made,,,,,2.0,,,,,,,,,,,,,
131,PT02M00.00S,2022-01-09T00:32:13.9Z,1,REGULAR,foul,personal,['1freethrow'],1629021,,,1610612765,27,19,2022-01-09T00:32:37Z,1310000,,,0,,M. Wagner shooting personal FOUL (1 PF) (Joseph 1 FT),"[1629021, 202709]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,,,,,,,,,,,202058.0,,1.0,0.0,Joseph,202709.0,,,,
133,PT02M00.00S,2022-01-09T00:32:39.0Z,1,REGULAR,freethrow,1 of 1,[],202709,,,1610612765,28,19,2022-01-09T00:32:39Z,1330000,,,0,,C. Joseph Free Throw 1 of 1 (3 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
134,PT01M48.00S,2022-01-09T00:32:48.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,28,19,2022-01-09T00:32:48Z,1340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M47.00S,2022-01-09T00:33:00.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203082,8.590670170827863,46.32352941176471,1610612753,28,21,2022-01-09T00:33:08Z,1350000,18.0,28.0,1,left,T. Ross cutting DUNK (4 PTS) (T. Frazier 1 AST),"[203082, 204025]",1610612753.0,ORL,cutting,,,Ross,T. Ross,,,,,3.38,Made,,,,,4.0,T. Frazier,204025.0,1.0,,,,,,,,,,
137,PT01M31.00S,2022-01-09T00:33:16.7Z,1,REGULAR,turnover,bad pass,[],1630240,,,1610612765,28,21,2022-01-09T00:33:21Z,1370000,,,0,,S. Lee bad pass TURNOVER (1 TO),"[1630240, 1630181]",1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,1.0,,,,,Hampton,1630181.0,,
138,PT01M31.00S,2022-01-09T00:33:16.7Z,1,REGULAR,steal,,[],1630181,,,1610612753,28,21,2022-01-09T00:33:18Z,1380000,,,0,,R. Hampton STEAL (1 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M29.00S,2022-01-09T00:33:20.4Z,1,REGULAR,foul,personal,[],202709,,,1610612753,28,21,2022-01-09T00:34:22Z,1390000,,,0,,C. Joseph take personal FOUL (1 PF),"[202709, 1629643]",1610612765.0,DET,take,,,Joseph,C. Joseph,,,,,,,,,,,,,,,204058.0,,1.0,0.0,Okeke,1629643.0,,,,
141,PT01M24.00S,2022-01-09T00:33:50.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,28,21,2022-01-09T00:33:50Z,1410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M20.00S,2022-01-09T00:34:01.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630181,8.459264126149804,3.4313725490196134,1610612753,28,24,2022-01-09T00:34:06Z,1420000,233.0,27.0,1,left,R. Hampton 3PT  (3 PTS) (T. Frazier 2 AST),"[1630181, 204025]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,23.44,Made,,,,,3.0,T. Frazier,204025.0,2.0,,,,,,,,,,
144,PT01M02.00S,2022-01-09T00:34:18.5Z,1,REGULAR,3pt,Jump Shot,[],1626168,69.56307490144546,75.0,1610612765,31,24,2022-01-09T00:34:22Z,1440000,125.0,234.0,1,right,T. Lyles 26' 3PT  (3 PTS) (S. Lee 1 AST),"[1626168, 1630240]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,26.49,Made,,,,,3.0,S. Lee,1630240.0,1.0,,,,,,,,,,
146,PT00M50.80S,2022-01-09T00:34:33.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,31,24,2022-01-09T00:34:33Z,1460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M46.00S,2022-01-09T00:34:53.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203082,8.984888304862025,49.754901960784316,1610612753,31,26,2022-01-09T00:34:59Z,1470000,1.0,32.0,1,left,T. Ross driving finger roll Layup (6 PTS) (T. Frazier 3 AST),"[203082, 204025]",1610612753.0,ORL,driving finger roll,,,Ross,T. Ross,,,,,3.2,Made,,,,,6.0,T. Frazier,204025.0,3.0,,,,,,,,,,
149,PT00M38.00S,2022-01-09T00:35:05.5Z,1,REGULAR,foul,offensive,[],202709,,,1610612765,31,26,2022-01-09T00:35:15Z,1490000,,,0,,C. Joseph offensive FOUL (2 PF),"[202709, 1630181]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,202058.0,,2.0,0.0,Hampton,1630181.0,,,,
151,PT00M38.00S,2022-01-09T00:35:05.5Z,1,REGULAR,turnover,offensive foul,[],202709,,,1610612765,31,26,2022-01-09T00:35:05Z,1510000,,,0,,C. Joseph offensive foul TURNOVER (1 TO),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,202058.0,1.0,,,,,,,,
152,PT00M33.20S,2022-01-09T00:35:31.6Z,1,REGULAR,foul,offensive,[],1629021,,,1610612753,31,26,2022-01-09T00:35:47Z,1520000,,,0,,M. Wagner offensive FOUL (2 PF),"[1629021, 1628367]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,202058.0,,2.0,0.0,Jackson,1628367.0,,,,
154,PT00M33.20S,2022-01-09T00:35:31.6Z,1,REGULAR,turnover,offensive foul,[],1629021,,,1610612753,31,26,2022-01-09T00:35:31Z,1540000,,,0,,M. Wagner offensive foul TURNOVER (1 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,202058.0,1.0,,,,,,,,
155,PT00M16.90S,2022-01-09T00:36:06.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630180,87.9599211563732,50.0,1610612765,31,26,2022-01-09T00:36:30Z,1550000,0.0,61.0,1,right,MISS S. Bey 6' driving Layup - blocked,"[1630180, 1629021]",1610612765.0,DET,driving,,,Bey,S. Bey,,,,,6.07,Missed,,,,,,,,,,,,,,,,,Wagner,1629021.0
156,PT00M16.90S,2022-01-09T00:36:06.1Z,1,REGULAR,block,,[],1629021,,,1610612765,31,26,2022-01-09T00:36:17Z,1560000,,,0,,M. Wagner BLOCK (1 BLK),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M14.50S,2022-01-09T00:36:08.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,31,26,2022-01-09T00:36:30Z,1570000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,155.0,,,,,,,,,,,,,,,,,
157,PT00M14.50S,2022-01-09T00:36:28.9Z,1,REGULAR,jumpball,recovered,[],1628367,,,1610612765,31,26,2022-01-09T00:36:28Z,1580000,,,0,,Jump Ball S. Bey vs. M. Wagner: Tip to J. Jackson,"[1628367, 1630180, 1629021]",1610612765.0,DET,heldball,J. Jackson,1628367.0,Jackson,J. Jackson,Bey,1630180.0,Wagner,1629021.0,,,,,,,,,,,,,,,,,,,,
161,PT00M11.60S,2022-01-09T00:36:32.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630240,65.62089356110381,55.14705882352941,1610612765,31,26,2022-01-09T00:36:39Z,1610000,26.0,271.0,1,right,MISS S. Lee 27' 3PT,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,27.19,Missed,,,,,,,,,,,,,,,,,,
162,PT00M11.60S,2022-01-09T00:36:36.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,31,26,2022-01-09T00:36:36Z,1620000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,161.0,,,,,,,,,,,,,,,,,
163,PT00M11.60S,2022-01-09T00:36:39.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,31,26,2022-01-09T00:36:39Z,1630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M11.60S,2022-01-09T00:36:42.5Z,1,REGULAR,substitution,out,[],1630180,,,1610612753,31,26,2022-01-09T00:36:47Z,1640000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M11.60S,2022-01-09T00:36:42.5Z,1,REGULAR,substitution,in,[],203585,,,1610612753,31,26,2022-01-09T00:36:47Z,1650000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M05.90S,2022-01-09T00:37:12.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,6.4881734559789805,46.07843137254902,1610612753,31,26,2022-01-09T00:37:17Z,1660000,20.0,8.0,1,left,MISS R. Hampton running Layup,[1630181],1610612753.0,ORL,running,,,Hampton,R. Hampton,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,
167,PT00M03.70S,2022-01-09T00:37:14.7Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612765,31,26,2022-01-09T00:37:14Z,1670000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,
168,PT00M01.30S,2022-01-09T00:37:20.0Z,1,REGULAR,3pt,Jump Shot,[],1628367,67.06636005256242,17.15686274509804,1610612765,31,26,2022-01-09T00:37:47Z,1680000,-164.0,257.0,1,right,MISS J. Jackson 30' 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,30.51,Missed,,,,,,,,,,,,,,,,,,
169,PT00M01.00S,2022-01-09T00:37:20.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,31,26,2022-01-09T00:37:47Z,1690000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,168.0,,,,,,,,,,,,,,,,,
170,PT00M00.00S,2022-01-09T00:37:24.9Z,1,REGULAR,period,end,[],0,,,1610612765,31,26,2022-01-09T00:37:24Z,1700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-01-09T00:39:15.7Z,2,REGULAR,substitution,out,['startperiod'],1629021,,,1610612765,31,26,2022-01-09T00:40:06Z,1710000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-01-09T00:39:15.7Z,2,REGULAR,substitution,in,['startperiod'],1628964,,,1610612765,31,26,2022-01-09T00:40:06Z,1720000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-01-09T00:40:06.3Z,2,REGULAR,period,start,[],0,,,1610612753,31,26,2022-01-09T00:40:07Z,1730000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M38.00S,2022-01-09T00:40:27.8Z,2,REGULAR,3pt,Jump Shot,[],1629643,28.56438896189225,85.5392156862745,1610612753,31,26,2022-01-09T00:40:33Z,1740000,-178.0,216.0,1,left,MISS C. Okeke 27' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,27.97,Missed,,,,,,,,,,,,,,,,,,
175,PT11M33.00S,2022-01-09T00:40:32.8Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612765,31,26,2022-01-09T00:40:33Z,1750000,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,,,,,,,
176,PT11M18.00S,2022-01-09T00:40:47.2Z,2,REGULAR,3pt,Jump Shot,[],1628367,94.13600525624179,2.205882352941174,1610612765,31,26,2022-01-09T00:40:51Z,1760000,-239.0,3.0,1,right,MISS J. Jackson 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,
177,PT11M15.00S,2022-01-09T00:40:49.8Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,31,26,2022-01-09T00:40:49Z,1770000,,,0,,C. Okeke REBOUND (Off:0 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,176.0,2.0,2.0,0.0,,,,,,,,,,,,,,
178,PT11M01.00S,2022-01-09T00:41:03.6Z,2,REGULAR,3pt,Jump Shot,[],1630181,33.03219448094612,38.970588235294116,1610612753,31,26,2022-01-09T00:41:08Z,1780000,55.0,258.0,1,left,MISS R. Hampton 26' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,
179,PT10M58.00S,2022-01-09T00:41:06.6Z,2,REGULAR,rebound,defensive,[],202709,,,1610612765,31,26,2022-01-09T00:41:08Z,1790000,,,0,,C. Joseph REBOUND (Off:0 Def:2),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,178.0,2.0,2.0,0.0,,,,,,,,,,,,,,
180,PT10M37.00S,2022-01-09T00:41:28.1Z,2,REGULAR,3pt,Jump Shot,[],1628367,74.4250985545335,89.95098039215686,1610612765,31,26,2022-01-09T00:41:32Z,1800000,200.0,188.0,1,right,MISS J. Jackson 27' 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,
181,PT10M34.00S,2022-01-09T00:41:31.1Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,31,26,2022-01-09T00:41:32Z,1810000,,,0,,M. Bamba REBOUND (Off:1 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,180.0,3.0,2.0,1.0,,,,,,,,,,,,,,
182,PT10M26.00S,2022-01-09T00:41:44.2Z,2,REGULAR,3pt,Jump Shot,[],1628964,6.093955321944804,97.54901960784314,1610612753,31,29,2022-01-09T00:42:09Z,1820000,-238.0,5.0,1,left,M. Bamba 3PT  (5 PTS) (C. Okeke 2 AST),"[1628964, 1629643]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,23.77,Made,,,,,5.0,C. Okeke,1629643.0,2.0,,,,,,,,,,
184,PT10M12.00S,2022-01-09T00:41:53.3Z,2,REGULAR,3pt,Jump Shot,[],203585,70.3515111695138,23.774509803921575,1610612765,31,29,2022-01-09T00:41:57Z,1840000,-131.0,226.0,1,right,MISS R. McGruder 26' 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,
185,PT10M09.00S,2022-01-09T00:41:56.3Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,31,29,2022-01-09T00:41:57Z,1850000,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,184.0,1.0,1.0,0.0,,,,,,,,,,,,,,
