actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
275,PT01M51.00S,2021-11-24T00:58:31.2Z,2,REGULAR,foul,personal,['1freethrow'],1628389,,,1610612765,50,43,2021-11-24T00:58:38Z,2710000,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Grant 1 FT),"[1628389, 203924]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,2530.0,1.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,,
277,PT01M51.00S,2021-11-24T00:58:44.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,50,43,2021-11-24T00:59:50Z,2730000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT01M51.00S,2021-11-24T01:01:02.7Z,2,REGULAR,substitution,out,[],1630568,,,1610612765,50,43,2021-11-24T01:01:25Z,2740000,,,0,,SUB out: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT01M51.00S,2021-11-24T01:01:02.7Z,2,REGULAR,substitution,out,[],1629639,,,1610612765,50,43,2021-11-24T01:01:25Z,2750000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT01M51.00S,2021-11-24T01:01:02.7Z,2,REGULAR,substitution,in,[],1626168,,,1610612765,50,43,2021-11-24T01:01:25Z,2760000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT01M51.00S,2021-11-24T01:01:02.7Z,2,REGULAR,substitution,in,[],200768,,,1610612765,50,43,2021-11-24T01:01:25Z,2770000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT01M51.00S,2021-11-24T01:01:44.1Z,2,REGULAR,freethrow,1 of 1,[],203924,,,1610612765,51,43,2021-11-24T01:01:44Z,2780000,,,0,,J. Grant Free Throw 1 of 1 (10 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
311,PT01M27.00S,2021-11-24T01:02:07.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612748,51,43,2021-11-24T01:13:46Z,2790000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,2530.0,,,,,,,,,,,,,,,,,,,,
313,PT01M27.00S,2021-11-24T01:02:19.8Z,2,REGULAR,instantreplay,request,[],0,,,1610612765,51,43,2021-11-24T01:14:27Z,2795000,,,0,,,[],,,overturned,,,,,,,,,2530.0,,,,,,,,,,,,,,,,,,,,SC - Violation - No FGA
314,PT01M12.00S,2021-11-24T01:02:25.7Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,51,43,2021-11-24T01:19:27Z,2797500,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 200768]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,2.0,Lowry,200768.0,,,
315,PT01M12.00S,2021-11-24T01:02:25.7Z,2,REGULAR,steal,,[],200768,,,1610612748,51,43,2021-11-24T01:19:27Z,2798750,,,0,,K. Lowry STEAL (1 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT01M12.00S,2021-11-24T01:02:31.7Z,2,REGULAR,foul,personal,[],203924,,,1610612748,51,43,2021-11-24T01:19:44Z,2800000,,,0,,J. Grant take personal FOUL (1 PF),"[203924, 200768]",1610612765.0,DET,take,,,Grant,J. Grant,,,,,2530.0,1.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,,
287,PT01M12.00S,2021-11-24T01:02:47.1Z,2,REGULAR,substitution,out,[],1630595,,,1610612748,51,43,2021-11-24T01:19:27Z,2830000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT01M12.00S,2021-11-24T01:02:47.1Z,2,REGULAR,substitution,in,[],1628402,,,1610612748,51,43,2021-11-24T01:19:27Z,2840000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M03.00S,2021-11-24T01:03:00.7Z,2,REGULAR,turnover,bad pass,[],200768,,,1610612748,51,43,2021-11-24T01:03:06Z,2850000,,,0,,K. Lowry bad pass TURNOVER (2 TO),"[200768, 203924]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,2.0,Grant,203924.0,,,
290,PT01M03.00S,2021-11-24T01:03:00.7Z,2,REGULAR,steal,,[],203924,,,1610612765,51,43,2021-11-24T01:03:03Z,2860000,,,0,,J. Grant STEAL (2 STL),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT00M52.30S,2021-11-24T01:03:11.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,28.038764783180028,84.06862745098039,1610612765,51,43,2021-11-24T01:03:20Z,2870000,-170.0,211.0,1,left,MISS S. Bey 27' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,27.12,Missed,,,,,,,,,,,,,,
292,PT00M47.60S,2021-11-24T01:03:16.4Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,51,43,2021-11-24T01:03:20Z,2880000,,,0,,J. Butler REBOUND (Off:2 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,291.0,5.0,3.0,2.0,,,,,,
293,PT00M45.10S,2021-11-24T01:03:20.5Z,2,REGULAR,3pt,Jump Shot,[],1629130,88.61695137976346,4.901960784313729,1610612748,51,46,2021-11-24T01:03:33Z,2890000,-225.0,55.0,1,right,D. Robinson 3PT  (8 PTS) (J. Butler 3 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,23.2,Made,8.0,J. Butler,202710.0,3.0,,,,,,,,,,
295,PT00M29.50S,2021-11-24T01:03:39.0Z,2,REGULAR,3pt,Jump Shot,[],203924,34.8718791064389,74.75490196078431,1610612765,51,46,2021-11-24T01:03:48Z,2910000,-124.0,275.0,1,left,MISS J. Grant 30' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,30.19,Missed,,,,,,,,,,,,,,
296,PT00M21.40S,2021-11-24T01:03:47.1Z,2,REGULAR,rebound,offensive,[],1628402,,,1610612765,51,46,2021-11-24T01:03:48Z,2920000,,,0,,F. Jackson REBOUND (Off:1 Def:0),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,295.0,1.0,0.0,1.0,,,,,,
298,PT00M15.70S,2021-11-24T01:04:40.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612765,51,46,2021-11-24T01:05:05Z,2940000,,,0,,K. Lowry shooting personal FOUL (1 PF) (Grant 2 FT),"[200768, 203924]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,202026.0,1.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,,
300,PT00M15.70S,2021-11-24T01:05:08.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203924,,,1610612765,52,46,2021-11-24T01:05:08Z,2960000,,,0,,J. Grant Free Throw 1 of 2 (11 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
301,PT00M15.70S,2021-11-24T01:05:09.7Z,2,REGULAR,substitution,out,[],202709,,,1610612765,52,46,2021-11-24T01:05:17Z,2970000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M15.70S,2021-11-24T01:05:09.7Z,2,REGULAR,substitution,out,[],200782,,,1610612765,52,46,2021-11-24T01:05:17Z,2980000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M15.70S,2021-11-24T01:05:09.7Z,2,REGULAR,substitution,in,[],1628977,,,1610612765,52,46,2021-11-24T01:05:17Z,2990000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT00M15.70S,2021-11-24T01:05:09.7Z,2,REGULAR,substitution,in,[],1629639,,,1610612765,52,46,2021-11-24T01:05:17Z,3000000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M15.70S,2021-11-24T01:05:34.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203924,,,1610612765,53,46,2021-11-24T01:05:34Z,3010000,,,0,,J. Grant Free Throw 2 of 2 (12 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
306,PT00M00.70S,2021-11-24T01:05:51.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,81.12680683311433,51.22549019607843,1610612748,53,46,2021-11-24T01:05:58Z,3020000,6.0,125.0,1,right,MISS B. Adebayo 12' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,,,,,,12.5,Missed,,,,,,,,,,,,,,
307,PT00M00.70S,2021-11-24T01:05:51.7Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612765,53,46,2021-11-24T01:05:58Z,3030000,,,0,,T. Lyles REBOUND (Off:1 Def:5),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,306.0,6.0,5.0,1.0,,,,,,
308,PT00M00.00S,2021-11-24T01:05:59.2Z,2,REGULAR,period,end,[],0,,,1610612765,53,46,2021-11-24T01:05:59Z,3040000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2021-11-24T01:19:42.7Z,3,REGULAR,substitution,out,['startperiod'],1628402,,,1610612765,53,46,2021-11-24T01:21:19Z,3050000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2021-11-24T01:19:42.7Z,3,REGULAR,substitution,out,['startperiod'],1626168,,,1610612765,53,46,2021-11-24T01:21:19Z,3060000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2021-11-24T01:19:42.7Z,3,REGULAR,substitution,out,['startperiod'],1628977,,,1610612765,53,46,2021-11-24T01:21:19Z,3070000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2021-11-24T01:19:42.7Z,3,REGULAR,substitution,out,['startperiod'],1629639,,,1610612765,53,46,2021-11-24T01:21:19Z,3080000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2021-11-24T01:19:42.7Z,3,REGULAR,substitution,in,['startperiod'],1630595,,,1610612765,53,46,2021-11-24T01:21:19Z,3090000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2021-11-24T01:19:42.7Z,3,REGULAR,substitution,in,['startperiod'],202709,,,1610612765,53,46,2021-11-24T01:21:19Z,3100000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-11-24T01:19:42.7Z,3,REGULAR,substitution,in,['startperiod'],1630568,,,1610612765,53,46,2021-11-24T01:21:19Z,3110000,,,0,,SUB in: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2021-11-24T01:19:42.7Z,3,REGULAR,substitution,in,['startperiod'],200782,,,1610612765,53,46,2021-11-24T01:21:19Z,3120000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-11-24T01:21:21.5Z,3,REGULAR,period,start,[],0,,,1610612765,53,46,2021-11-24T01:21:21Z,3130000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT11M41.00S,2021-11-24T01:21:40.4Z,3,REGULAR,2pt,Jump Shot,[],203924,74.55650459921156,62.00980392156863,1610612765,53,46,2021-11-24T01:21:45Z,3140000,60.0,187.0,1,right,MISS J. Grant 19' Jump Shot,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,19.61,Missed,,,,,,,,,,,,,,
326,PT11M36.00S,2021-11-24T01:21:45.4Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,53,46,2021-11-24T01:21:45Z,3150000,,,0,,P. Tucker REBOUND (Off:0 Def:4),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,325.0,4.0,4.0,0.0,,,,,,
327,PT11M19.00S,2021-11-24T01:22:01.4Z,3,REGULAR,3pt,Jump Shot,[],1629130,28.695795006570307,82.84313725490196,1610612748,53,49,2021-11-24T01:22:05Z,3160000,-164.0,217.0,1,left,D. Robinson 27' 3PT  (11 PTS) (J. Butler 4 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,27.23,Made,11.0,J. Butler,202710.0,4.0,,,,,,,,,,
329,PT11M00.00S,2021-11-24T01:22:20.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,92.95335085413929,64.70588235294117,1610612765,55,49,2021-11-24T01:22:26Z,3180000,74.0,14.0,1,right,C. Cunningham 7' driving bank Jump Shot (5 PTS) (J. Grant 1 AST),"[1630595, 203924]",1610612765.0,DET,driving bank,,,Cunningham,C. Cunningham,,,,,,,,,,7.48,Made,5.0,J. Grant,203924.0,1.0,,,,,,,,,,
331,PT10M42.00S,2021-11-24T01:22:46.1Z,3,REGULAR,3pt,Jump Shot,[],200768,20.811432325886997,7.107843137254903,1610612748,55,49,2021-11-24T01:22:52Z,3200000,214.0,143.0,1,left,MISS K. Lowry 25' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,25.79,Missed,,,,,,,,,,,,,,
332,PT10M38.00S,2021-11-24T01:22:50.1Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,55,49,2021-11-24T01:22:52Z,3210000,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,331.0,3.0,3.0,0.0,,,,,,
333,PT10M30.00S,2021-11-24T01:22:58.8Z,3,REGULAR,3pt,Jump Shot,[],203924,88.74835742444152,95.34313725490196,1610612765,55,49,2021-11-24T01:23:02Z,3220000,227.0,53.0,1,right,MISS J. Grant 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,23.29,Missed,,,,,,,,,,,,,,
334,PT10M26.00S,2021-11-24T01:23:02.8Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,55,49,2021-11-24T01:23:02Z,3230000,,,0,,J. Butler REBOUND (Off:2 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,333.0,6.0,4.0,2.0,,,,,,
335,PT10M24.00S,2021-11-24T01:23:07.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,55,49,2021-11-24T01:23:07Z,3240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT10M20.00S,2021-11-24T01:23:28.1Z,3,REGULAR,foul,personal,[],202709,,,1610612748,55,49,2021-11-24T01:23:40Z,3250000,,,0,,C. Joseph personal FOUL (3 PF),"[202709, 202710]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,1627526.0,3.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,,
338,PT10M15.00S,2021-11-24T01:23:53.1Z,3,REGULAR,3pt,Jump Shot,[],1629130,35.134691195795014,50.73529411764706,1610612748,55,49,2021-11-24T01:23:58Z,3270000,-4.0,278.0,1,left,MISS D. Robinson 27' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,27.78,Missed,,,,,,,,,,,,,,
339,PT10M11.00S,2021-11-24T01:23:57.1Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,55,49,2021-11-24T01:23:58Z,3280000,,,0,,S. Bey REBOUND (Off:1 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,338.0,3.0,2.0,1.0,,,,,,
340,PT09M50.00S,2021-11-24T01:24:23.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612765,55,49,2021-11-24T01:24:30Z,3290000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,202026.0,,,,,,,,,,,,,,,,,,,,
341,PT09M43.00S,2021-11-24T01:24:41.7Z,3,REGULAR,foul,personal,['2freethrow'],1630568,,,1610612748,55,49,2021-11-24T01:24:54Z,3300000,,,0,,L. Garza shooting personal FOUL (4 PF) (Adebayo 2 FT),"[1630568, 1628389]",1610612765.0,DET,shooting,,,Garza,L. Garza,,,,,202026.0,4.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,
343,PT09M43.00S,2021-11-24T01:25:19.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628389,,,1610612748,55,49,2021-11-24T01:25:19Z,3320000,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,Missed,,,,,,,,,,,,,,
344,PT09M43.00S,2021-11-24T01:25:19.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,55,49,2021-11-24T01:25:19Z,3330000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,343.0,,,,,,,,,
345,PT09M43.00S,2021-11-24T01:25:38.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628389,,,1610612748,55,50,2021-11-24T01:25:38Z,3340000,,,0,,B. Adebayo Free Throw 2 of 2 (8 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
346,PT09M26.00S,2021-11-24T01:25:56.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,88.09132720105124,55.3921568627451,1610612765,55,50,2021-11-24T01:27:41Z,3350000,27.0,59.0,1,right,MISS C. Cunningham 6' driving Hook,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,,,,,,6.52,Missed,,,,,,,,,,,,,,
347,PT09M24.00S,2021-11-24T01:25:58.3Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,55,50,2021-11-24T01:26:00Z,3360000,,,0,,P. Tucker REBOUND (Off:0 Def:5),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,346.0,5.0,5.0,0.0,,,,,,
348,PT09M23.00S,2021-11-24T01:26:01.8Z,3,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612748,55,50,2021-11-24T01:26:11Z,3370000,,,0,,C. Cunningham shooting personal FOUL (3 PF) (Lowry 2 FT),"[1630595, 200768]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,2530.0,3.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,,
350,PT09M23.00S,2021-11-24T01:26:25.9Z,3,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,55,51,2021-11-24T01:26:25Z,3390000,,,0,,K. Lowry Free Throw 1 of 2 (7 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
351,PT09M23.00S,2021-11-24T01:26:28.0Z,3,REGULAR,substitution,out,[],1630568,,,1610612748,55,51,2021-11-24T01:26:31Z,3400000,,,0,,SUB out: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT09M23.00S,2021-11-24T01:26:28.0Z,3,REGULAR,substitution,in,[],1626168,,,1610612748,55,51,2021-11-24T01:26:31Z,3410000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT09M23.00S,2021-11-24T01:26:42.9Z,3,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,55,52,2021-11-24T01:26:42Z,3420000,,,0,,K. Lowry Free Throw 2 of 2 (8 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
354,PT09M06.00S,2021-11-24T01:27:05.2Z,3,REGULAR,foul,personal,[],200768,,,1610612765,55,52,2021-11-24T01:27:16Z,3430000,,,0,,K. Lowry personal FOUL (2 PF),"[200768, 203924]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,202026.0,2.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,,
356,PT08M50.00S,2021-11-24T01:27:40.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,88.2227332457293,46.32352941176471,1610612765,55,52,2021-11-24T01:27:44Z,3450000,-18.0,58.0,1,right,MISS J. Grant 6' floating Shot,[203924],1610612765.0,DET,floating,,,Grant,J. Grant,,,,,,,,,,6.1,Missed,,,,,,,,,,,,,,
357,PT08M47.00S,2021-11-24T01:27:44.3Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,55,52,2021-11-24T01:27:44Z,3460000,,,0,,P. Tucker REBOUND (Off:0 Def:6),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,356.0,6.0,6.0,0.0,,,,,,
358,PT08M46.00S,2021-11-24T01:27:48.6Z,3,REGULAR,foul,personal,[],1630595,,,1610612748,55,52,2021-11-24T01:28:01Z,3470000,,,0,,C. Cunningham personal FOUL (4 PF),"[1630595, 200768]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,2530.0,4.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,,
360,PT08M46.00S,2021-11-24T01:27:58.5Z,3,REGULAR,substitution,out,[],1630595,,,1610612748,55,52,2021-11-24T01:28:03Z,3490000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT08M46.00S,2021-11-24T01:27:58.5Z,3,REGULAR,substitution,in,[],1628402,,,1610612748,55,52,2021-11-24T01:28:03Z,3500000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT08M39.00S,2021-11-24T01:28:18.8Z,3,REGULAR,3pt,Jump Shot,[],200782,8.853482260183966,96.81372549019608,1610612748,55,52,2021-11-24T01:28:23Z,3510000,-234.0,31.0,1,left,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,23.61,Missed,,,,,,,,,,,,,,
363,PT08M35.00S,2021-11-24T01:28:22.8Z,3,REGULAR,rebound,defensive,[],203924,,,1610612765,55,52,2021-11-24T01:28:23Z,3520000,,,0,,J. Grant REBOUND (Off:1 Def:3),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,362.0,4.0,3.0,1.0,,,,,,
364,PT08M25.00S,2021-11-24T01:28:35.3Z,3,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612765,55,52,2021-11-24T01:28:45Z,3530000,,,0,,D. Robinson shooting personal FOUL (2 PF) (Lyles 2 FT),"[1629130, 1626168]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,2530.0,2.0,0.0,Lyles,1626168.0,,,,,,,,,,,,,,,,
366,PT08M25.00S,2021-11-24T01:29:03.1Z,3,REGULAR,freethrow,1 of 2,[],1626168,,,1610612765,56,52,2021-11-24T01:29:03Z,3550000,,,0,,T. Lyles Free Throw 1 of 2 (1 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
367,PT08M25.00S,2021-11-24T01:29:24.7Z,3,REGULAR,freethrow,2 of 2,[],1626168,,,1610612765,57,52,2021-11-24T01:29:24Z,3560000,,,0,,T. Lyles Free Throw 2 of 2 (2 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
368,PT08M13.00S,2021-11-24T01:29:37.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,8.984888304862025,39.4607843137255,1610612748,57,52,2021-11-24T01:29:44Z,3570000,53.0,32.0,1,left,MISS J. Butler 6' driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,,,,,,6.17,Missed,,,,,,,,,,,,,,
369,PT08M10.00S,2021-11-24T01:29:40.5Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,57,52,2021-11-24T01:29:44Z,3580000,,,0,,B. Adebayo REBOUND (Off:2 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,368.0,5.0,3.0,2.0,,,,,,
370,PT08M09.00S,2021-11-24T01:29:42.0Z,3,REGULAR,turnover,lost ball,[],1628389,,,1610612748,57,52,2021-11-24T01:29:47Z,3590000,,,0,,B. Adebayo lost ball TURNOVER (2 TO),"[1628389, 203924]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,2.0,Grant,203924.0,,,
371,PT08M09.00S,2021-11-24T01:29:42.0Z,3,REGULAR,steal,,[],203924,,,1610612765,57,52,2021-11-24T01:29:45Z,3600000,,,0,,J. Grant STEAL (3 STL),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT07M49.00S,2021-11-24T01:30:01.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203924,81.65243101182654,78.92156862745098,1610612765,59,52,2021-11-24T01:30:07Z,3610000,145.0,120.0,1,right,J. Grant 18' pullup Jump Shot (14 PTS),[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,,,,,,18.79,Made,14.0,,,,,,,,,,,,,
