actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
175,PT10M06.00S,2022-01-11T00:37:32.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203903,4.77989487516426,96.07843137254902,1610612762,25,40,2022-01-11T00:37:37Z,1700000,-230.0,-8.0,1,left,J. Clarkson 3PT  (6 PTS) (D. House Jr. 1 AST),"[203903, 1627863]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,23.05,Made,,,,,,,6.0,,,,,,D. House Jr.,1627863.0,1.0,,,
177,PT09M50.00S,2022-01-11T00:37:47.7Z,2,REGULAR,2pt,Jump Shot,[],1628367,90.45663600525624,70.09803921568627,1610612765,27,40,2022-01-11T00:37:52Z,1720000,100.0,37.0,1,right,J. Jackson 10' pullup Jump Shot (4 PTS),[1628367],1610612765.0,DET,pullup,,,Jackson,J. Jackson,,,,,10.72,Made,,,,,,,4.0,,,,,,,,,,,
178,PT09M40.00S,2022-01-11T00:37:56.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,7.408015768725363,55.88235294117647,1610612762,27,42,2022-01-11T00:38:02Z,1730000,-29.0,17.0,1,left,H. Whiteside alley-oop DUNK (12 PTS) (J. Clarkson 1 AST),"[202355, 203903]",1610612762.0,UTA,alley-oop,,,Whiteside,H. Whiteside,,,,,3.4,Made,,,,,,,12.0,,,,,,J. Clarkson,203903.0,1.0,,,
180,PT09M31.00S,2022-01-11T00:38:05.7Z,2,REGULAR,3pt,Jump Shot,[],1628367,74.03088042049934,18.137254901960787,1610612765,27,42,2022-01-11T00:38:11Z,1750000,-159.0,192.0,1,right,MISS J. Jackson 24' 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,
181,PT09M29.00S,2022-01-11T00:38:07.7Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,27,42,2022-01-11T00:38:11Z,1760000,,,0,,H. Whiteside REBOUND (Off:1 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,180.0,5.0,4.0,1.0,,,,,,,,,,,,
182,PT09M19.00S,2022-01-11T00:38:18.0Z,2,REGULAR,3pt,Jump Shot,[],1629672,10.82457293035479,3.9215686274509807,1610612762,27,42,2022-01-11T00:38:28Z,1770000,230.0,49.0,1,left,MISS E. Paschall 3PT,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,
183,PT09M16.00S,2022-01-11T00:38:21.5Z,2,REGULAR,rebound,offensive,[],1627863,,,1610612762,27,42,2022-01-11T00:38:21Z,1780000,,,0,,D. House Jr. REBOUND (Off:1 Def:1),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,182.0,2.0,1.0,1.0,,,,,,,,,,,,
184,PT09M13.00S,2022-01-11T00:38:23.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627863,15.818002628120894,22.549019607843135,1610612762,27,42,2022-01-11T00:38:32Z,1790000,137.0,96.0,1,left,MISS D. House Jr. 16' pullup Shot,[1627863],1610612762.0,UTA,pullup,,,House Jr.,D. House Jr.,,,,,16.76,Missed,,,,,,,,,,,,,,,,,,
185,PT09M13.00S,2022-01-11T00:38:27.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,27,42,2022-01-11T00:38:27Z,1800000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,184.0,,,,,,,,,,,,,,,
186,PT09M13.00S,2022-01-11T00:38:29.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,27,42,2022-01-11T00:38:29Z,1810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M03.00S,2022-01-11T00:38:55.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629672,8.459264126149804,53.92156862745098,1610612762,27,44,2022-01-11T00:39:02Z,1820000,-20.0,27.0,1,left,E. Paschall driving Layup (5 PTS) (M. Conley 5 AST),"[1629672, 201144]",1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,3.34,Made,,,,,,,5.0,,,,,,M. Conley,201144.0,5.0,,,
189,PT09M02.00S,2022-01-11T00:39:01.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612765,27,44,2022-01-11T00:39:01Z,1840000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M02.00S,2022-01-11T00:39:21.1Z,2,REGULAR,substitution,out,[],1630199,,,1610612765,27,44,2022-01-11T00:41:38Z,1850000,,,0,,SUB out: C. Stanley,[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M02.00S,2022-01-11T00:39:21.1Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,27,44,2022-01-11T00:41:38Z,1860000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M47.00S,2022-01-11T00:42:10.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,82.70367936925098,55.14705882352941,1610612765,27,44,2022-01-11T00:42:17Z,1870000,26.0,110.0,1,right,MISS C. Joseph 11' floating Shot,[202709],1610612765.0,DET,floating,,,Joseph,C. Joseph,,,,,11.31,Missed,,,,,,,,,,,,,,,,,,
193,PT08M46.00S,2022-01-11T00:42:11.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,27,44,2022-01-11T00:47:10Z,1880000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,192.0,,,,,,,,,,,,,,,
194,PT08M46.00S,2022-01-11T00:42:16.2Z,2,REGULAR,foul,personal,[],1626168,,,1610612762,27,44,2022-01-11T00:42:29Z,1890000,,,0,,T. Lyles loose ball personal FOUL (2 PF),"[1626168, 1627863]",1610612765.0,DET,loose ball,,,Lyles,T. Lyles,,,,,,,,,,,,,,1628168.0,2.0,0.0,House Jr.,1627863.0,,,,,,
196,PT08M30.00S,2022-01-11T00:42:43.6Z,2,REGULAR,3pt,Jump Shot,[],203903,18.31471747700394,96.07843137254902,1610612762,27,44,2022-01-11T00:42:48Z,1910000,-230.0,120.0,1,left,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,
197,PT08M27.00S,2022-01-11T00:42:46.6Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612765,27,44,2022-01-11T00:42:48Z,1920000,,,0,,T. Lyles REBOUND (Off:1 Def:2),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,196.0,3.0,2.0,1.0,,,,,,,,,,,,
198,PT08M19.00S,2022-01-11T00:42:55.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628367,90.98226018396846,58.82352941176471,1610612765,27,44,2022-01-11T00:43:04Z,1930000,44.0,32.0,1,right,MISS J. Jackson turnaround Shot,[1628367],1610612765.0,DET,turnaround,,,Jackson,J. Jackson,,,,,5.47,Missed,,,,,,,,,,,,,,,,,,
199,PT08M11.00S,2022-01-11T00:43:03.2Z,2,REGULAR,rebound,defensive,[],1629672,,,1610612762,27,44,2022-01-11T00:43:04Z,1940000,,,0,,E. Paschall REBOUND (Off:0 Def:1),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,198.0,1.0,1.0,0.0,,,,,,,,,,,,
200,PT08M07.00S,2022-01-11T00:43:07.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,8.065045992115643,56.127450980392155,1610612762,27,46,2022-01-11T00:43:14Z,1950000,-31.0,23.0,1,left,H. Whiteside DUNK (14 PTS) (M. Conley 6 AST),"[202355, 201144]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,3.85,Made,,,,,,,14.0,,,,,,M. Conley,201144.0,6.0,,,
202,PT07M52.00S,2022-01-11T00:43:21.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,90.45663600525624,35.049019607843135,1610612765,27,46,2022-01-11T00:43:27Z,1970000,-75.0,37.0,1,right,MISS C. Cunningham 8' turnaround Shot,[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,8.35,Missed,,,,,,,,,,,,,,,,,,
203,PT07M48.00S,2022-01-11T00:43:25.5Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,27,46,2022-01-11T00:43:27Z,1980000,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,
204,PT07M43.00S,2022-01-11T00:43:31.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202355,11.218791064388967,47.05882352941176,1610612762,27,48,2022-01-11T00:43:38Z,1990000,15.0,53.0,1,left,H. Whiteside Layup (16 PTS) (J. Clarkson 2 AST),"[202355, 203903]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,5.5,Made,,,,,,,16.0,,,,,,J. Clarkson,203903.0,2.0,,,
206,PT07M32.00S,2022-01-11T00:43:41.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630595,93.61038107752957,54.65686274509804,1610612765,29,48,2022-01-11T00:43:47Z,2010000,23.0,8.0,1,right,C. Cunningham driving DUNK (2 PTS) (J. Jackson 1 AST),"[1630595, 1628367]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,2.45,Made,,,,,,,2.0,,,,,,J. Jackson,1628367.0,1.0,,,
208,PT07M19.00S,2022-01-11T00:43:54.7Z,2,REGULAR,3pt,Jump Shot,[],201144,23.96517739816032,12.990196078431367,1610612762,29,48,2022-01-11T00:45:40Z,2030000,185.0,173.0,1,left,MISS M. Conley 25' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
209,PT07M17.00S,2022-01-11T00:43:56.7Z,2,REGULAR,rebound,defensive,[],1628367,,,1610612765,29,48,2022-01-11T00:43:59Z,2040000,,,0,,J. Jackson REBOUND (Off:0 Def:1),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,208.0,1.0,1.0,0.0,,,,,,,,,,,,
210,PT07M06.00S,2022-01-11T00:44:08.6Z,2,REGULAR,2pt,Jump Shot,[],1626168,78.89290407358739,28.67647058823529,1610612765,29,48,2022-01-11T00:44:13Z,2050000,-107.0,146.0,1,right,MISS T. Lyles 18' pullup Shot,[1626168],1610612765.0,DET,pullup,,,Lyles,T. Lyles,,,,,18.07,Missed,,,,,,,,,,,,,,,,,,
211,PT07M02.00S,2022-01-11T00:44:12.6Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,29,48,2022-01-11T00:44:13Z,2060000,,,0,,H. Whiteside REBOUND (Off:1 Def:5),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,210.0,6.0,5.0,1.0,,,,,,,,,,,,
212,PT06M54.00S,2022-01-11T00:44:19.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,7.802233902759525,41.666666666666664,1610612762,29,50,2022-01-11T00:44:29Z,2070000,42.0,21.0,1,left,J. Clarkson driving finger roll Layup (8 PTS),[203903],1610612762.0,UTA,driving finger roll,,,Clarkson,J. Clarkson,,,,,4.66,Made,,,,,,,8.0,,,,,,,,,,,
213,PT06M44.00S,2022-01-11T00:44:30.2Z,2,REGULAR,3pt,Jump Shot,[],1628367,70.48291721419186,22.794117647058826,1610612765,32,50,2022-01-11T00:44:35Z,2080000,-136.0,225.0,1,right,J. Jackson 26' 3PT  (7 PTS) (T. Lyles 2 AST),"[1628367, 1626168]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,26.29,Made,,,,,,,7.0,,,,,,T. Lyles,1626168.0,2.0,,,
215,PT06M30.00S,2022-01-11T00:44:45.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,7.88436268068331,51.57015931372549,1610612762,32,52,2022-01-11T00:44:52Z,2100000,-8.0,22.0,1,left,H. Whiteside DUNK (18 PTS) (M. Conley 7 AST),"[202355, 201144]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,2.3,Made,,,,,,,18.0,,,,,,M. Conley,201144.0,7.0,,,
217,PT06M20.00S,2022-01-11T00:44:54.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202709,92.50985545335085,54.20113357843137,1610612765,32,52,2022-01-11T00:45:02Z,2120000,21.0,18.0,1,right,MISS C. Joseph Layup - blocked,"[202709, 203903]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,2.76,Missed,Clarkson,203903.0,,,,,,,,,,,,,,,,
218,PT06M20.00S,2022-01-11T00:44:54.1Z,2,REGULAR,block,,[],203903,,,1610612765,32,52,2022-01-11T00:44:56Z,2130000,,,0,,J. Clarkson BLOCK (1 BLK),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M17.00S,2022-01-11T00:44:57.1Z,2,REGULAR,rebound,defensive,[],201144,,,1610612762,32,52,2022-01-11T00:45:02Z,2140000,,,0,,M. Conley REBOUND (Off:2 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,217.0,4.0,2.0,2.0,,,,,,,,,,,,
220,PT06M11.00S,2022-01-11T00:45:04.2Z,2,REGULAR,foul,personal,['2freethrow'],202709,,,1610612762,32,52,2022-01-11T00:45:22Z,2150000,,,0,,C. Joseph shooting personal FOUL (1 PF) (Conley 2 FT),"[202709, 201144]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,,,,,,,,,,1628168.0,1.0,0.0,Conley,201144.0,,,,,,
222,PT06M11.00S,2022-01-11T00:46:07.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,32,52,2022-01-11T00:54:07Z,2170000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M11.00S,2022-01-11T00:46:10.2Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612762,32,52,2022-01-11T00:47:06Z,2180000,,,0,,,[],1610612765.0,DET,stands,,,,,,,,,,,,,,,,,,1199.0,,,,,,,,,,
224,PT06M11.00S,2022-01-11T00:47:41.3Z,2,REGULAR,substitution,out,[],1626168,,,1610612762,32,52,2022-01-11T00:48:21Z,2190000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M11.00S,2022-01-11T00:47:41.3Z,2,REGULAR,substitution,out,[],1628367,,,1610612762,32,52,2022-01-11T00:48:21Z,2200000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M11.00S,2022-01-11T00:47:41.3Z,2,REGULAR,substitution,out,[],1630240,,,1610612762,32,52,2022-01-11T00:48:21Z,2210000,,,0,,SUB out: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M11.00S,2022-01-11T00:47:41.3Z,2,REGULAR,substitution,out,[],1629672,,,1610612762,32,52,2022-01-11T00:48:21Z,2220000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M11.00S,2022-01-11T00:47:41.3Z,2,REGULAR,substitution,out,[],202355,,,1610612762,32,52,2022-01-11T00:48:21Z,2230000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M11.00S,2022-01-11T00:47:41.3Z,2,REGULAR,substitution,out,[],1627863,,,1610612762,32,52,2022-01-11T00:48:21Z,2240000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M11.00S,2022-01-11T00:47:41.3Z,2,REGULAR,substitution,in,[],1630191,,,1610612762,32,52,2022-01-11T00:48:21Z,2250000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M11.00S,2022-01-11T00:47:41.3Z,2,REGULAR,substitution,in,[],1628977,,,1610612762,32,52,2022-01-11T00:48:21Z,2260000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M11.00S,2022-01-11T00:47:41.3Z,2,REGULAR,substitution,in,[],1630180,,,1610612762,32,52,2022-01-11T00:48:21Z,2270000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M11.00S,2022-01-11T00:47:41.3Z,2,REGULAR,substitution,in,[],1626220,,,1610612762,32,52,2022-01-11T00:48:21Z,2280000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M11.00S,2022-01-11T00:47:41.3Z,2,REGULAR,substitution,in,[],203658,,,1610612762,32,52,2022-01-11T00:48:21Z,2290000,,,0,,SUB in: N. Pelle,[203658],1610612762.0,UTA,,,,Pelle,N. Pelle,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M11.00S,2022-01-11T00:47:41.3Z,2,REGULAR,substitution,in,[],202711,,,1610612762,32,52,2022-01-11T00:48:21Z,2300000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M11.00S,2022-01-11T00:48:55.4Z,2,REGULAR,freethrow,1 of 2,[],201144,,,1610612762,32,53,2022-01-11T00:48:55Z,2310000,,,0,,M. Conley Free Throw 1 of 2 (4 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
237,PT06M11.00S,2022-01-11T00:49:12.9Z,2,REGULAR,freethrow,2 of 2,[],201144,,,1610612762,32,54,2022-01-11T00:49:12Z,2320000,,,0,,M. Conley Free Throw 2 of 2 (5 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
238,PT05M58.00S,2022-01-11T00:49:27.5Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,32,54,2022-01-11T00:49:33Z,2330000,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 203903]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,2.0,Clarkson,203903.0
239,PT05M58.00S,2022-01-11T00:49:27.5Z,2,REGULAR,steal,,[],203903,,,1610612762,32,54,2022-01-11T00:49:29Z,2340000,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M52.00S,2022-01-11T00:49:32.8Z,2,REGULAR,turnover,lost ball,[],203903,,,1610612762,32,54,2022-01-11T00:49:36Z,2350000,,,0,,J. Clarkson lost ball TURNOVER (2 TO),"[203903, 1628977]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,2.0,Diallo,1628977.0
241,PT05M52.00S,2022-01-11T00:49:32.8Z,2,REGULAR,steal,,[],1628977,,,1610612765,32,54,2022-01-11T01:02:44Z,2360000,,,0,,H. Diallo STEAL (2 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M49.00S,2022-01-11T00:49:36.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628977,91.77069645203679,57.35294117647059,1610612765,34,54,2022-01-11T00:49:44Z,2370000,37.0,25.0,1,right,H. Diallo running Layup (4 PTS),[1628977],1610612765.0,DET,running,,,Diallo,H. Diallo,,,,,4.44,Made,,,,,,,4.0,,,,,,,,,,,
243,PT05M38.00S,2022-01-11T00:49:53.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612762,34,54,2022-01-11T00:49:53Z,2380000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M38.00S,2022-01-11T00:51:01.8Z,2,REGULAR,substitution,out,[],202709,,,1610612762,34,54,2022-01-11T00:51:19Z,2390000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M38.00S,2022-01-11T00:51:01.8Z,2,REGULAR,substitution,out,[],201144,,,1610612762,34,54,2022-01-11T00:51:19Z,2400000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M38.00S,2022-01-11T00:51:01.8Z,2,REGULAR,substitution,in,[],1630165,,,1610612762,34,54,2022-01-11T00:51:19Z,2410000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M38.00S,2022-01-11T00:51:01.8Z,2,REGULAR,substitution,in,[],1628378,,,1610612762,34,54,2022-01-11T00:51:19Z,2420000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M25.00S,2022-01-11T00:51:30.1Z,2,REGULAR,turnover,traveling,[],203658,,,1610612762,34,54,2022-01-11T00:51:37Z,2430000,,,0,,N. Pelle traveling TURNOVER (1 TO),[203658],1610612762.0,UTA,,,,Pelle,N. Pelle,,,,,,,,,,,,,,1199.0,,,,,,,,1.0,,
249,PT05M14.00S,2022-01-11T00:51:58.2Z,2,REGULAR,foul,personal,[],1628378,,,1610612765,34,54,2022-01-11T00:52:11Z,2440000,,,0,,D. Mitchell personal FOUL (1 PF),"[1628378, 1628977]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,1155.0,1.0,0.0,Diallo,1628977.0,,,,,,
251,PT05M02.00S,2022-01-11T00:52:30.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630180,90.06241787122208,31.617647058823522,1610612765,36,54,2022-01-11T00:52:36Z,2460000,-92.0,41.0,1,right,S. Bey 10' fadeaway Jump Shot (7 PTS),[1630180],1610612765.0,DET,fadeaway,,,Bey,S. Bey,,,,,10.06,Made,,,,,,,7.0,,,,,,,,,,,
252,PT04M46.00S,2022-01-11T00:52:49.5Z,2,REGULAR,foul,personal,[],1630180,,,1610612762,36,54,2022-01-11T00:53:02Z,2470000,,,0,,S. Bey personal FOUL (2 PF),"[1630180, 202711]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,1199.0,2.0,0.0,Bogdanovic,202711.0,,,,,,
254,PT04M31.00S,2022-01-11T00:53:21.1Z,2,REGULAR,3pt,Jump Shot,[],1628378,34.8718791064389,33.57843137254902,1610612762,36,54,2022-01-11T00:53:27Z,2490000,82.0,275.0,1,left,MISS D. Mitchell 28' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,28.73,Missed,,,,,,,,,,,,,,,,,,
255,PT04M27.00S,2022-01-11T00:53:25.5Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,36,54,2022-01-11T00:53:25Z,2500000,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,254.0,2.0,1.0,1.0,,,,,,,,,,,,
256,PT04M26.00S,2022-01-11T00:53:29.6Z,2,REGULAR,foul,personal,[],1628378,,,1610612765,36,54,2022-01-11T00:54:02Z,2510000,,,0,,D. Mitchell take personal FOUL (2 PF),"[1628378, 1628977]",1610612762.0,UTA,take,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,1628168.0,2.0,0.0,Diallo,1628977.0,,,,,,
258,PT04M15.00S,2022-01-11T00:54:03.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,93.34756898817345,54.65686274509804,1610612765,38,54,2022-01-11T00:54:09Z,2530000,23.0,10.0,1,right,I. Stewart Layup (6 PTS) (K. Hayes 1 AST),"[1630191, 1630165]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,2.54,Made,,,,,,,6.0,,,,,,K. Hayes,1630165.0,1.0,,,
260,PT04M07.00S,2022-01-11T00:54:14.3Z,2,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612762,38,54,2022-01-11T00:54:32Z,2550000,,,0,,K. Hayes shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1630165, 202711]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,,,,,,,,,,1628168.0,1.0,0.0,Bogdanovic,202711.0,,,,,,
262,PT04M07.00S,2022-01-11T00:54:40.4Z,2,REGULAR,substitution,out,[],203658,,,1610612762,38,54,2022-01-11T00:54:43Z,2570000,,,0,,SUB out: N. Pelle,[203658],1610612762.0,UTA,,,,Pelle,N. Pelle,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M07.00S,2022-01-11T00:54:40.4Z,2,REGULAR,substitution,in,[],202355,,,1610612762,38,54,2022-01-11T00:54:43Z,2580000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M07.00S,2022-01-11T00:54:46.3Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,38,55,2022-01-11T00:55:12Z,2590000,,,0,,B. Bogdanovic Free Throw 1 of 2 (7 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
265,PT04M07.00S,2022-01-11T00:54:46.3Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,38,55,2022-01-11T00:55:12Z,2600000,,,0,,MISS B. Bogdanovic Free Throw 2 of 2,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Missed,,,,,,,,,,,,,,,,,,
266,PT04M04.00S,2022-01-11T00:54:49.3Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,38,55,2022-01-11T00:55:12Z,2610000,,,0,,I. Stewart REBOUND (Off:1 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,265.0,4.0,3.0,1.0,,,,,,,,,,,,
