actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
368,PT09M50.00S,2021-12-18T18:26:46.2Z,3,REGULAR,3pt,Jump Shot,[],1626174,23.96517739816032,88.97058823529412,1610612745,58,68,2021-12-18T18:26:50Z,3620000,-195.0,173.0,1,left,C. Wood 26' 3PT  (14 PTS) (J. Tate 3 AST),"[1626174, 1630256]",1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,26.05,Made,,,,,14.0,,J. Tate,1630256.0,3.0,,,,,
370,PT09M30.00S,2021-12-18T18:27:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,91.77069645203679,50.49019607843137,1610612765,60,68,2021-12-18T18:27:10Z,3640000,2.0,25.0,1,right,I. Stewart Layup (12 PTS) (K. Hayes 7 AST),"[1630191, 1630165]",1610612765.0,DET,,,,,,,,,,Stewart,I. Stewart,,,2.5,Made,,,,,12.0,,K. Hayes,1630165.0,7.0,,,,,
372,PT09M08.00S,2021-12-18T18:27:28.0Z,3,REGULAR,3pt,Jump Shot,[],1630528,29.747043363994734,23.039215686274503,1610612745,60,68,2021-12-18T18:27:31Z,3660000,135.0,227.0,1,left,MISS J. Christopher 26' 3PT,[1630528],1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,26.41,Missed,,,,,,,,,,,,,,
373,PT09M06.00S,2021-12-18T18:27:30.0Z,3,REGULAR,rebound,defensive,[],1628977,,,1610612765,60,68,2021-12-18T18:27:31Z,3670000,,,0,,H. Diallo REBOUND (Off:0 Def:3),[1628977],1610612765.0,DET,,,,,,,,,,Diallo,H. Diallo,,,,,372.0,3.0,3.0,0.0,,,,,,,,,,
374,PT08M53.00S,2021-12-18T18:27:43.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,90.71944809461235,45.58823529411765,1610612765,60,68,2021-12-18T18:30:48Z,3680000,-22.0,35.0,1,right,MISS S. Bey driving Layup - blocked,"[1630180, 1629726]",1610612765.0,DET,driving,,,,,,,,,Bey,S. Bey,,,4.11,Missed,,,,,,,,,,,,Mathews,1629726.0,
375,PT08M53.00S,2021-12-18T18:27:43.3Z,3,REGULAR,block,,[],1629726,,,1610612765,60,68,2021-12-18T18:27:46Z,3690000,,,0,,G. Mathews BLOCK (1 BLK),[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,
376,PT08M49.00S,2021-12-18T18:27:47.3Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,60,68,2021-12-18T18:27:48Z,3700000,,,0,,C. Wood REBOUND (Off:2 Def:5),[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,,374.0,7.0,5.0,2.0,,,,,,,,,,
377,PT08M44.00S,2021-12-18T18:27:55.3Z,3,REGULAR,foul,personal,[],1628977,,,1610612745,60,68,2021-12-18T18:32:12Z,3710000,,,0,,H. Diallo take personal FOUL (2 PF),"[1628977, 1630528]",1610612765.0,DET,take,,,,,,1627534.0,2.0,0.0,Diallo,H. Diallo,Christopher,1630528.0,,,,,,,,,,,,,,,,
379,PT08M37.00S,2021-12-18T18:28:20.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630528,6.750985545335084,44.607843137254896,1610612745,60,70,2021-12-18T18:28:24Z,3730000,27.0,11.0,1,left,J. Christopher turnaround Hook (10 PTS),[1630528],1610612745.0,HOU,turnaround,,,,,,,,,Christopher,J. Christopher,,,2.92,Made,,,,,10.0,,,,,,,,,
380,PT08M25.00S,2021-12-18T18:28:38.5Z,3,REGULAR,foul,offensive,[],1630191,,,1610612765,60,70,2021-12-18T18:28:45Z,3740000,,,0,,I. Stewart offensive FOUL (4 PF),"[1630191, 1630528]",1610612765.0,DET,,,,,,,1627534.0,4.0,0.0,Stewart,I. Stewart,Christopher,1630528.0,,,,,,,,,,,,,,,,
382,PT08M25.00S,2021-12-18T18:28:38.5Z,3,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,60,70,2021-12-18T18:28:38Z,3760000,,,0,,I. Stewart offensive foul TURNOVER (4 TO),[1630191],1610612765.0,DET,,,,,,,1627534.0,,,Stewart,I. Stewart,,,,,,,,,,4.0,,,,,,,,
383,PT08M25.00S,2021-12-18T18:28:47.6Z,3,REGULAR,substitution,out,[],1630191,,,1610612745,60,70,2021-12-18T18:28:51Z,3770000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,
384,PT08M25.00S,2021-12-18T18:28:47.6Z,3,REGULAR,substitution,in,[],1626168,,,1610612745,60,70,2021-12-18T18:28:51Z,3780000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
385,PT08M10.00S,2021-12-18T18:29:15.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630256,6.619579500657039,45.09803921568627,1610612745,60,70,2021-12-18T18:33:55Z,3790000,25.0,10.0,1,left,MISS J. Tate driving Layup,[1630256],1610612745.0,HOU,driving,,,,,,,,,Tate,J. Tate,,,2.64,Missed,,,,,,,,,,,,,,
386,PT08M07.00S,2021-12-18T18:29:18.7Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,60,70,2021-12-18T18:29:19Z,3800000,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612765.0,DET,,,,,,,,,,Bey,S. Bey,,,,,385.0,3.0,3.0,0.0,,,,,,,,,,
387,PT08M03.00S,2021-12-18T18:29:23.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,91.24507227332458,41.666666666666664,1610612765,60,70,2021-12-18T18:29:27Z,3810000,-42.0,30.0,1,right,MISS H. Diallo floating Shot,[1628977],1610612765.0,DET,floating,,,,,,,,,Diallo,H. Diallo,,,5.13,Missed,,,,,,,,,,,,,,
388,PT08M01.00S,2021-12-18T18:29:25.2Z,3,REGULAR,rebound,defensive,[],1630528,,,1610612745,60,70,2021-12-18T18:29:27Z,3820000,,,0,,J. Christopher REBOUND (Off:0 Def:4),[1630528],1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,,387.0,4.0,4.0,0.0,,,,,,,,,,
389,PT07M59.00S,2021-12-18T18:29:27.3Z,3,REGULAR,turnover,lost ball,[],1630528,,,1610612745,60,70,2021-12-18T18:29:31Z,3830000,,,0,,J. Christopher lost ball TURNOVER (2 TO),"[1630528, 1628977]",1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,2.0,,,,Diallo,1628977.0,,,
390,PT07M59.00S,2021-12-18T18:29:27.3Z,3,REGULAR,steal,,[],1628977,,,1610612765,60,70,2021-12-18T18:29:29Z,3840000,,,0,,H. Diallo STEAL (2 STL),[1628977],1610612765.0,DET,,,,,,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,
391,PT07M50.00S,2021-12-18T18:29:35.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630165,85.54533508541392,84.78094362745098,1610612765,62,70,2021-12-18T18:30:01Z,3850000,174.0,83.0,1,right,K. Hayes 19' Jump Shot (6 PTS) (S. Bey 2 AST),"[1630165, 1630180]",1610612765.0,DET,,,,,,,,,,Hayes,K. Hayes,,,19.29,Made,,,,,6.0,,S. Bey,1630180.0,2.0,,,,,
393,PT07M29.00S,2021-12-18T18:29:55.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,6.225361366622863,52.205882352941174,1610612745,62,72,2021-12-18T18:35:39Z,3870000,-11.0,6.0,1,left,J. Tate driving Layup (6 PTS) (J. Christopher 5 AST),"[1630256, 1630528]",1610612745.0,HOU,driving,,,,,,,,,Tate,J. Tate,,,1.25,Made,,,,,6.0,,J. Christopher,1630528.0,5.0,,,,,
395,PT07M13.00S,2021-12-18T18:30:12.5Z,3,REGULAR,3pt,Jump Shot,[],1630180,68.11760840998686,58.82352941176471,1610612765,62,72,2021-12-18T18:36:15Z,3890000,44.0,247.0,1,right,MISS S. Bey 25' pullup 3PT,[1630180],1610612765.0,DET,pullup,,,,,,,,,Bey,S. Bey,,,25.11,Missed,,,,,,,,,,,,,,
396,PT07M11.00S,2021-12-18T18:30:14.5Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612745,62,72,2021-12-18T18:30:16Z,3900000,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,395.0,1.0,1.0,0.0,,,,,,,,,,
401,PT07M04.00S,2021-12-18T18:30:24.2Z,3,REGULAR,3pt,Jump Shot,[],1629726,32.637976346911955,83.82352941176471,1610612745,62,72,2021-12-18T18:30:28Z,3910000,-169.0,254.0,1,left,MISS G. Mathews 30' 3PT,[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,30.54,Missed,,,,,,,,,,,,,,
402,PT07M04.00S,2021-12-18T18:30:24.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,62,72,2021-12-18T18:30:28Z,3920000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,401.0,,,,,,,,,,,,,
426,PT07M04.00S,2021-12-18T18:30:36.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,62,72,2021-12-18T18:36:55Z,3925000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M46.00S,2021-12-18T18:30:49.5Z,3,REGULAR,3pt,Jump Shot,[],1628977,93.2161629434954,3.1862745098039227,1610612765,62,72,2021-12-18T18:30:52Z,3930000,-234.0,11.0,1,right,MISS H. Diallo 3PT,[1628977],1610612765.0,DET,,,,,,,,,,Diallo,H. Diallo,,,23.44,Missed,,,,,,,,,,,,,,
404,PT06M44.00S,2021-12-18T18:30:51.2Z,3,REGULAR,rebound,offensive,[],1630165,,,1610612765,62,72,2021-12-18T18:30:51Z,3940000,,,0,,K. Hayes REBOUND (Off:1 Def:2),[1630165],1610612765.0,DET,,,,,,,,,,Hayes,K. Hayes,,,,,403.0,3.0,2.0,1.0,,,,,,,,,,
405,PT06M35.00S,2021-12-18T18:31:00.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,91.11366622864652,95.58823529411765,1610612765,62,72,2021-12-18T18:31:05Z,3950000,228.0,31.0,1,right,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,,,,,,,Bey,S. Bey,,,23.0,Missed,,,,,,,,,,,,,,
406,PT06M32.00S,2021-12-18T18:31:03.3Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612745,62,72,2021-12-18T18:31:03Z,3960000,,,0,,G. Mathews REBOUND (Off:0 Def:2),[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,405.0,2.0,2.0,0.0,,,,,,,,,,
407,PT06M30.00S,2021-12-18T18:31:05.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630256,7.013797634691201,54.411764705882355,1610612745,62,74,2021-12-18T18:38:15Z,3970000,-22.0,13.0,1,left,J. Tate cutting DUNK (8 PTS) (J. Christopher 6 AST),"[1630256, 1630528]",1610612745.0,HOU,cutting,,,,,,,,,Tate,J. Tate,,,2.58,Made,,,,,8.0,,J. Christopher,1630528.0,6.0,,,,,
409,PT06M29.00S,2021-12-18T18:31:13.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,62,74,2021-12-18T18:31:13Z,3990000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M05.00S,2021-12-18T18:34:37.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612765,62,74,2021-12-18T18:34:43Z,4000000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,1199.0,,,,,,,,,,,,,,,,,,,,,,
413,PT05M56.00S,2021-12-18T18:34:58.7Z,3,REGULAR,foul,personal,[],1630180,,,1610612745,62,74,2021-12-18T18:35:29Z,4010000,,,0,,S. Bey personal FOUL (3 PF),"[1630180, 201569]",1610612765.0,DET,,,,,,,1199.0,3.0,0.0,Bey,S. Bey,Gordon,201569.0,,,,,,,,,,,,,,,,
417,PT05M46.00S,2021-12-18T18:35:39.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,4.911300919842304,97.05882352941177,1610612745,62,77,2021-12-18T18:35:44Z,4030000,-235.0,-6.0,1,left,G. Mathews 3PT  (11 PTS) (C. Wood 1 AST),"[1629726, 1626174]",1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,23.54,Made,,,,,11.0,,C. Wood,1626174.0,1.0,,,,,
419,PT05M28.00S,2021-12-18T18:35:57.1Z,3,REGULAR,3pt,Jump Shot,[],1630595,95.71287779237845,96.32352941176471,1610612765,65,77,2021-12-18T18:36:01Z,4050000,232.0,-12.0,1,right,C. Cunningham 3PT  (14 PTS) (T. Lyles 1 AST),"[1630595, 1626168]",1610612765.0,DET,,,,,,,,,,Cunningham,C. Cunningham,,,23.19,Made,,,,,14.0,,T. Lyles,1626168.0,1.0,,,,,
421,PT05M23.00S,2021-12-18T18:36:10.4Z,3,REGULAR,turnover,backcourt,[],1630256,,,1610612745,65,77,2021-12-18T18:36:21Z,4070000,,,0,,J. Tate backcourt TURNOVER (3 TO),[1630256],1610612745.0,HOU,,,,,,,1199.0,,,Tate,J. Tate,,,,,,,,,,3.0,,,,,,,,
422,PT05M23.00S,2021-12-18T18:36:20.3Z,3,REGULAR,substitution,out,[],1628977,,,1610612765,65,77,2021-12-18T18:36:35Z,4080000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,,,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,
423,PT05M23.00S,2021-12-18T18:36:20.3Z,3,REGULAR,substitution,in,[],1628402,,,1610612765,65,77,2021-12-18T18:36:35Z,4090000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,,,,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,
424,PT05M01.00S,2021-12-18T18:36:44.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,77.31603153745073,9.313725490196077,1610612765,68,77,2021-12-18T18:36:48Z,4100000,-203.0,161.0,1,right,S. Bey 25' 3PT  (15 PTS) (K. Hayes 8 AST),"[1630180, 1630165]",1610612765.0,DET,,,,,,,,,,Bey,S. Bey,,,25.92,Made,,,,,15.0,,K. Hayes,1630165.0,8.0,,,,,
427,PT04M51.00S,2021-12-18T18:36:57.6Z,3,REGULAR,foul,personal,[],1626168,,,1610612745,68,77,2021-12-18T18:37:06Z,4120000,,,0,,T. Lyles personal FOUL (2 PF),"[1626168, 1626174]",1610612765.0,DET,,,,,,,1199.0,2.0,0.0,Lyles,T. Lyles,Wood,1626174.0,,,,,,,,,,,,,,,,
429,PT04M51.00S,2021-12-18T18:37:03.5Z,3,REGULAR,substitution,out,[],1630256,,,1610612745,68,77,2021-12-18T18:37:10Z,4140000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,
430,PT04M51.00S,2021-12-18T18:37:03.5Z,3,REGULAR,substitution,out,[],1629726,,,1610612745,68,77,2021-12-18T18:37:10Z,4150000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,
431,PT04M51.00S,2021-12-18T18:37:03.5Z,3,REGULAR,substitution,in,[],1630231,,,1610612745,68,77,2021-12-18T18:37:10Z,4160000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,
432,PT04M51.00S,2021-12-18T18:37:03.5Z,3,REGULAR,substitution,in,[],1630578,,,1610612745,68,77,2021-12-18T18:37:10Z,4170000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,
433,PT04M51.00S,2021-12-18T18:37:24.7Z,3,REGULAR,turnover,out-of-bounds,[],1626174,,,1610612745,68,77,2021-12-18T18:38:19Z,4180000,,,0,,C. Wood bad pass out-of-bounds TURNOVER (2 TO),[1626174],1610612745.0,HOU,bad pass,,,,,,201246.0,,,Wood,C. Wood,,,,,,,,,,2.0,,,,,,,,
434,PT04M40.00S,2021-12-18T18:37:56.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628402,94.53022339027595,45.58823529411765,1610612765,70,77,2021-12-18T18:40:17Z,4190000,-22.0,-1.0,1,right,F. Jackson cutting Layup (10 PTS) (K. Hayes 9 AST),"[1628402, 1630165]",1610612765.0,DET,cutting,,,,,,,,,Jackson,F. Jackson,,,2.21,Made,,,,,10.0,,K. Hayes,1630165.0,9.0,,,,,
436,PT04M26.00S,2021-12-18T18:38:17.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,70,77,2021-12-18T18:38:17Z,4210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M23.00S,2021-12-18T18:38:30.2Z,3,REGULAR,turnover,bad pass,[],1630528,,,1610612745,70,77,2021-12-18T18:38:39Z,4220000,,,0,,J. Christopher bad pass TURNOVER (3 TO),"[1630528, 1630165]",1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,3.0,,,,Hayes,1630165.0,,,
438,PT04M23.00S,2021-12-18T18:38:30.2Z,3,REGULAR,steal,,[],1630165,,,1610612765,70,77,2021-12-18T18:38:32Z,4230000,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
439,PT04M17.00S,2021-12-18T18:38:37.1Z,3,REGULAR,turnover,lost ball,[],1626168,,,1610612765,70,77,2021-12-18T18:38:42Z,4240000,,,0,,T. Lyles lost ball TURNOVER (2 TO),"[1626168, 1630528]",1610612765.0,DET,,,,,,,,,,Lyles,T. Lyles,,,,,,,,,,2.0,,,,Christopher,1630528.0,,,
440,PT04M17.00S,2021-12-18T18:38:37.1Z,3,REGULAR,steal,,[],1630528,,,1610612745,70,77,2021-12-18T18:38:39Z,4250000,,,0,,J. Christopher STEAL (1 STL),[1630528],1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,
441,PT04M11.00S,2021-12-18T18:38:45.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,70,77,2021-12-18T18:38:45Z,4260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M11.00S,2021-12-18T18:38:54.6Z,3,REGULAR,substitution,out,[],1630528,,,1610612745,70,77,2021-12-18T18:38:58Z,4270000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,
443,PT04M11.00S,2021-12-18T18:38:54.6Z,3,REGULAR,substitution,in,[],1628021,,,1610612745,70,77,2021-12-18T18:38:58Z,4280000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,,,,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,
444,PT03M51.00S,2021-12-18T18:39:25.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630231,5.962549277266746,97.05882352941177,1610612745,70,77,2021-12-18T18:39:29Z,4290000,-235.0,4.0,1,left,MISS K. Martin Jr. 3PT,[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,23.53,Missed,,,,,,,,,,,,,,
445,PT03M51.00S,2021-12-18T18:39:25.5Z,3,REGULAR,rebound,offensive,[],1626174,,,1610612745,70,77,2021-12-18T18:39:29Z,4300000,,,0,,C. Wood REBOUND (Off:3 Def:5),[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,,444.0,8.0,5.0,3.0,,,,,,,,,,
446,PT03M51.00S,2021-12-18T18:39:28.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626174,5.590000152587891,50.0,1610612745,70,77,2021-12-18T18:39:31Z,4310000,0.0,0.0,1,left,MISS C. Wood tip Layup,[1626174],1610612745.0,HOU,tip,,,,,,,,,Wood,C. Wood,,,0.0,Missed,,,,,,,,,,,,,,
447,PT03M51.00S,2021-12-18T18:39:28.9Z,3,REGULAR,rebound,offensive,[],1630231,,,1610612745,70,77,2021-12-18T18:39:31Z,4320000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:5),[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,446.0,6.0,5.0,1.0,,,,,,,,,,
448,PT03M51.00S,2021-12-18T18:39:31.0Z,3,REGULAR,foul,personal,[],1630595,,,1610612745,70,77,2021-12-18T18:39:54Z,4330000,,,0,,C. Cunningham personal FOUL (3 PF),"[1630595, 1630231]",1610612765.0,DET,,,,,,,201246.0,3.0,0.0,Cunningham,C. Cunningham,Martin Jr.,1630231.0,,,,,,,,,,,,,,,,
450,PT03M36.00S,2021-12-18T18:40:09.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630231,24.359395532194483,89.70588235294117,1610612745,70,80,2021-12-18T18:40:14Z,4350000,-199.0,176.0,1,left,K. Martin Jr. 26' 3PT  (10 PTS) (D. Nwaba 1 AST),"[1630231, 1628021]",1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,26.56,Made,,,,,10.0,,D. Nwaba,1628021.0,1.0,,,,,
452,PT03M24.00S,2021-12-18T18:40:22.6Z,3,REGULAR,turnover,bad pass,[],1630165,,,1610612765,70,80,2021-12-18T18:40:26Z,4370000,,,0,,K. Hayes bad pass TURNOVER (3 TO),"[1630165, 1626174]",1610612765.0,DET,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,3.0,,,,Wood,1626174.0,,,
453,PT03M24.00S,2021-12-18T18:40:22.6Z,3,REGULAR,steal,,[],1626174,,,1610612745,70,80,2021-12-18T18:40:24Z,4380000,,,0,,C. Wood STEAL (1 STL),[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,
454,PT03M18.00S,2021-12-18T18:40:28.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626174,6.4881734559789805,48.529411764705884,1610612745,70,80,2021-12-18T18:43:34Z,4390000,7.0,8.0,1,left,MISS C. Wood cutting Layup,[1626174],1610612745.0,HOU,cutting,,,,,,,,,Wood,C. Wood,,,1.13,Missed,,,,,,,,,,,,,,
455,PT03M17.00S,2021-12-18T18:40:29.3Z,3,REGULAR,rebound,offensive,[],1630231,,,1610612745,70,80,2021-12-18T18:44:57Z,4400000,,,0,,K. Martin Jr. REBOUND (Off:2 Def:5),[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,454.0,7.0,5.0,2.0,,,,,,,,,,
456,PT03M16.00S,2021-12-18T18:40:36.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626174,6.8823915900131425,47.05882352941176,1610612745,70,82,2021-12-18T18:45:13Z,4410000,15.0,12.0,1,left,C. Wood Layup (16 PTS),[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,1.91,Made,,,,,16.0,,,,,,,,,
458,PT03M00.00S,2021-12-18T18:40:46.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.2161629434954,47.05882352941176,1610612765,70,82,2021-12-18T18:46:24Z,4430000,-15.0,11.0,1,right,MISS C. Cunningham driving Layup - blocked,"[1630595, 1628021]",1610612765.0,DET,driving,,,,,,,,,Cunningham,C. Cunningham,,,1.85,Missed,,,,,,,,,,,,Nwaba,1628021.0,
459,PT03M00.00S,2021-12-18T18:40:46.9Z,3,REGULAR,block,,[],1628021,,,1610612765,70,82,2021-12-18T18:40:49Z,4440000,,,0,,D. Nwaba BLOCK (1 BLK),[1628021],1610612745.0,HOU,,,,,,,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,
460,PT02M56.00S,2021-12-18T18:40:50.9Z,3,REGULAR,rebound,defensive,[],201569,,,1610612745,70,82,2021-12-18T18:40:51Z,4450000,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,,458.0,1.0,1.0,0.0,,,,,,,,,,
461,PT02M54.00S,2021-12-18T18:40:52.4Z,3,REGULAR,turnover,lost ball,[],201569,,,1610612745,70,82,2021-12-18T18:41:12Z,4460000,,,0,,E. Gordon lost ball TURNOVER (2 TO),"[201569, 1630180]",1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,2.0,,,,Bey,1630180.0,,,
462,PT02M54.00S,2021-12-18T18:40:52.4Z,3,REGULAR,steal,,[],1630180,,,1610612765,70,82,2021-12-18T18:50:25Z,4470000,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,
463,PT02M52.00S,2021-12-18T18:41:04.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630180,92.95335085413929,49.26470588235294,1610612765,72,82,2021-12-18T18:49:47Z,4480000,-4.0,14.0,1,right,S. Bey running DUNK (17 PTS) (C. Cunningham 6 AST),"[1630180, 1630595]",1610612765.0,DET,running,,,,,,,,,Bey,S. Bey,,,1.42,Made,,,,,17.0,,C. Cunningham,1630595.0,6.0,,,,,
465,PT02M29.00S,2021-12-18T18:41:20.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626168,,,1610612745,72,82,2021-12-18T18:41:34Z,4500000,,,0,,T. Lyles shooting personal FOUL (3 PF) (Sengun 2 FT),"[1626168, 1630578]",1610612765.0,DET,shooting,,,,,,1627534.0,3.0,0.0,Lyles,T. Lyles,Sengun,1630578.0,,,,,,,,,,,,,,,,
467,PT02M29.00S,2021-12-18T18:41:53.1Z,3,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,72,83,2021-12-18T18:41:53Z,4520000,,,0,,A. Sengun Free Throw 1 of 2 (4 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,Made,,,,,4.0,,,,,,,,,
468,PT02M29.00S,2021-12-18T18:41:54.0Z,3,REGULAR,substitution,out,[],1630231,,,1610612745,72,83,2021-12-18T18:41:57Z,4530000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,
