actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
183,PT09M33.00S,2021-11-18T00:44:14.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627763,89.14257555847568,52.450980392156865,1610612754,29,25,2021-11-18T00:44:20Z,1810000,12.0,50.0,1,right,M. Brogdon driving DUNK (12 PTS) (C. LeVert 1 AST),"[1627763, 1627747]",1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,5.11,Made,12.0,,,,,,,,,,,,,C. LeVert,1627747.0,1.0,,,
184,PT09M20.00S,2021-11-18T00:44:27.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,19.23455978975032,48.529411764705884,1610612765,31,25,2021-11-18T00:44:32Z,1820000,7.0,128.0,1,left,C. Joseph 12' fadeaway Jump Shot (7 PTS),[202709],1610612765.0,DET,fadeaway,,,Joseph,C. Joseph,,,,,12.85,Made,7.0,,,,,,,,,,,,,,,,,,
185,PT09M13.00S,2021-11-18T00:44:37.6Z,2,REGULAR,foul,personal,[],202709,,,1610612754,31,25,2021-11-18T00:44:49Z,1830000,,,0,,C. Joseph personal FOUL (1 PF),"[202709, 1627763]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,1193.0,1.0,0.0,Brogdon,1627763.0,,,,,,,,,
189,PT09M10.00S,2021-11-18T00:45:02.9Z,2,REGULAR,foul,offensive,[],1627763,,,1610612754,31,25,2021-11-18T00:56:50Z,1870000,,,0,,M. Brogdon offensive FOUL (1 PF),"[1627763, 202709]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,1193.0,1.0,0.0,Joseph,202709.0,,,,,,,,,
191,PT09M10.00S,2021-11-18T00:45:02.9Z,2,REGULAR,turnover,offensive foul,[],1627763,,,1610612754,31,25,2021-11-18T00:45:02Z,1890000,,,0,,M. Brogdon offensive foul TURNOVER (3 TO),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,1193.0,,,,,3.0,,,,,,,,
192,PT09M02.00S,2021-11-18T00:45:27.0Z,2,REGULAR,foul,personal,['2freethrow'],1627763,,,1610612765,31,25,2021-11-18T00:45:41Z,1900000,,,0,,M. Brogdon shooting personal FOUL (2 PF) (Joseph 2 FT),"[1627763, 202709]",1610612754.0,IND,shooting,,,Brogdon,M. Brogdon,,,,,,,,,,,,202901.0,2.0,0.0,Joseph,202709.0,,,,,,,,,
194,PT09M02.00S,2021-11-18T00:45:50.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202709,,,1610612765,32,25,2021-11-18T00:46:13Z,1920000,,,0,,C. Joseph Free Throw 1 of 2 (8 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
195,PT09M02.00S,2021-11-18T00:45:52.7Z,2,REGULAR,substitution,out,[],1627763,,,1610612765,32,25,2021-11-18T00:45:58Z,1930000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M02.00S,2021-11-18T00:45:52.7Z,2,REGULAR,substitution,in,[],204456,,,1610612765,32,25,2021-11-18T00:45:58Z,1940000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M02.00S,2021-11-18T00:45:50.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202709,,,1610612765,32,25,2021-11-18T00:46:13Z,1950000,,,0,,MISS C. Joseph Free Throw 2 of 2,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Missed,,,,,,,,,,,,,,,,,,,
199,PT08M59.00S,2021-11-18T00:45:53.7Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612754,32,25,2021-11-18T00:46:13Z,1960000,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,198.0,1.0,1.0,0.0,,,,,,,,,,,,,,
200,PT08M42.00S,2021-11-18T00:46:28.0Z,2,REGULAR,3pt,Jump Shot,[],1627747,68.77463863337714,77.20588235294117,1610612754,32,25,2021-11-18T00:58:57Z,1970000,136.0,241.0,1,right,MISS C. LeVert 27' step back 3PT,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,27.67,Missed,,,,,,,,,,,,,,,,,,,
201,PT08M36.00S,2021-11-18T00:46:34.0Z,2,REGULAR,rebound,defensive,[],1628977,,,1610612765,32,25,2021-11-18T01:00:18Z,1980000,,,0,,H. Diallo REBOUND (Off:0 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,200.0,1.0,1.0,0.0,,,,,,,,,,,,,,
202,PT08M32.00S,2021-11-18T00:46:37.8Z,2,REGULAR,turnover,bad pass,[],202709,,,1610612765,32,25,2021-11-18T00:46:41Z,1990000,,,0,,C. Joseph bad pass TURNOVER (1 TO),"[202709, 204456]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,1.0,McConnell,204456.0,,,,,,
203,PT08M32.00S,2021-11-18T00:46:37.8Z,2,REGULAR,steal,,[],204456,,,1610612754,32,25,2021-11-18T00:46:40Z,2000000,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M17.00S,2021-11-18T00:46:53.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,92.16491458607096,46.81372549019608,1610612754,32,25,2021-11-18T00:46:57Z,2010000,-16.0,21.0,1,right,MISS D. Sabonis Layup,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,2.64,Missed,,,,,,,,,,,,,,,,,,,
205,PT08M13.00S,2021-11-18T00:46:57.8Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612765,32,25,2021-11-18T01:01:24Z,2020000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,204.0,1.0,1.0,0.0,,,,,,,,,,,,,,
206,PT08M10.00S,2021-11-18T00:47:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202709,7.802233902759525,48.28431372549019,1610612765,34,25,2021-11-18T00:47:52Z,2030000,9.0,21.0,1,left,C. Joseph driving Layup (10 PTS) (F. Jackson 2 AST),"[202709, 1628402]",1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,2.25,Made,10.0,,,,,,,,,,,,,F. Jackson,1628402.0,2.0,,,
208,PT08M09.00S,2021-11-18T00:47:09.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,34,25,2021-11-18T00:47:09Z,2050000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M50.00S,2021-11-18T00:50:11.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,90.5880420499343,46.568627450980394,1610612754,34,27,2021-11-18T01:02:46Z,2060000,-17.0,36.0,1,right,D. Sabonis cutting DUNK (6 PTS) (J. Lamb 1 AST),"[1627734, 203087]",1610612754.0,IND,cutting,,,Sabonis,D. Sabonis,,,,,3.99,Made,6.0,,,,,,,,,,,,,J. Lamb,203087.0,1.0,,,
212,PT07M34.00S,2021-11-18T00:50:28.8Z,2,REGULAR,2pt,Jump Shot,[],1630180,16.212220762155056,29.411764705882348,1610612765,34,27,2021-11-18T00:50:35Z,2080000,103.0,100.0,1,left,MISS S. Bey 14' fadeaway Shot,[1630180],1610612765.0,DET,fadeaway,,,Bey,S. Bey,,,,,14.34,Missed,,,,,,,,,,,,,,,,,,,
213,PT07M33.00S,2021-11-18T00:50:33.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,34,27,2021-11-18T00:50:33Z,2090000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,212.0,,,,,,,,,,,,,,,,,
214,PT07M33.00S,2021-11-18T00:50:37.7Z,2,REGULAR,foul,personal,[],1629048,,,1610612765,34,27,2021-11-18T00:50:46Z,2100000,,,0,,G. Bitadze loose ball personal FOUL (2 PF),"[1629048, 1628977]",1610612754.0,IND,loose ball,,,Bitadze,G. Bitadze,,,,,,,,,,,,1148.0,2.0,0.0,Diallo,1628977.0,,,,,,,,,
216,PT07M33.00S,2021-11-18T00:50:47.3Z,2,REGULAR,substitution,out,[],1629048,,,1610612765,34,27,2021-11-18T00:50:52Z,2120000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M33.00S,2021-11-18T00:50:47.3Z,2,REGULAR,substitution,in,[],1626167,,,1610612765,34,27,2021-11-18T00:50:52Z,2130000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M24.00S,2021-11-18T00:51:07.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626168,35.00328515111694,62.745098039215684,1610612765,34,27,2021-11-18T00:51:12Z,2140000,-64.0,277.0,1,left,MISS T. Lyles 28' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,28.37,Missed,,,,,,,,,,,,,,,,,,,
219,PT07M22.00S,2021-11-18T00:51:09.3Z,2,REGULAR,rebound,offensive,[],1630180,,,1610612765,34,27,2021-11-18T00:51:12Z,2150000,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,218.0,2.0,1.0,1.0,,,,,,,,,,,,,,
220,PT07M17.00S,2021-11-18T00:51:13.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630180,15.292378449408673,35.294117647058826,1610612765,34,27,2021-11-18T00:51:20Z,2160000,74.0,91.0,1,left,MISS S. Bey 11' pullup Shot,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,11.71,Missed,,,,,,,,,,,,,,,,,,,
221,PT07M13.00S,2021-11-18T00:51:18.2Z,2,REGULAR,rebound,defensive,[],203087,,,1610612754,34,27,2021-11-18T00:51:18Z,2170000,,,0,,J. Lamb REBOUND (Off:0 Def:1),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,220.0,1.0,1.0,0.0,,,,,,,,,,,,,,
222,PT07M07.00S,2021-11-18T00:51:24.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,91.24507227332458,43.13725490196079,1610612754,34,27,2021-11-18T00:51:32Z,2180000,-34.0,30.0,1,right,MISS C. LeVert driving Layup - blocked,"[1627747, 1628977]",1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,4.54,Missed,,,,,,,,,,,,,,,,,Diallo,1628977.0,
223,PT07M07.00S,2021-11-18T00:51:24.3Z,2,REGULAR,block,,[],1628977,,,1610612754,34,27,2021-11-18T00:51:27Z,2190000,,,0,,H. Diallo BLOCK (1 BLK),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M03.00S,2021-11-18T00:51:28.3Z,2,REGULAR,rebound,defensive,[],202709,,,1610612765,34,27,2021-11-18T00:51:32Z,2200000,,,0,,C. Joseph REBOUND (Off:0 Def:3),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,222.0,3.0,3.0,0.0,,,,,,,,,,,,,,
225,PT07M00.00S,2021-11-18T00:51:30.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626168,7.408015768725363,53.92156862745098,1610612765,36,27,2021-11-18T01:05:52Z,2210000,-20.0,17.0,1,left,T. Lyles running Layup (2 PTS) (C. Joseph 2 AST),"[1626168, 202709]",1610612765.0,DET,running,,,Lyles,T. Lyles,,,,,2.6,Made,2.0,,,,,,,,,,,,,C. Joseph,202709.0,2.0,,,
227,PT06M44.00S,2021-11-18T00:51:46.7Z,2,REGULAR,3pt,Jump Shot,[],1627747,93.2161629434954,2.941176470588232,1610612754,36,27,2021-11-18T00:52:11Z,2230000,-235.0,11.0,1,right,MISS C. LeVert 3PT,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,,
228,PT06M41.00S,2021-11-18T00:51:49.7Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,36,27,2021-11-18T00:52:11Z,2240000,,,0,,M. Turner REBOUND (Off:1 Def:0),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,227.0,1.0,0.0,1.0,,,,,,,,,,,,,,
230,PT06M40.00S,2021-11-18T00:51:55.9Z,2,REGULAR,turnover,bad pass,[],1626167,,,1610612754,36,27,2021-11-18T01:07:26Z,2260000,,,0,,M. Turner bad pass TURNOVER (2 TO),"[1626167, 1630180]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,2.0,Bey,1630180.0,,,,,,
231,PT06M40.00S,2021-11-18T00:51:55.9Z,2,REGULAR,steal,,[],1630180,,,1610612765,36,27,2021-11-18T00:52:02Z,2270000,,,0,,S. Bey STEAL (2 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M40.00S,2021-11-18T00:52:04.0Z,2,REGULAR,turnover,out-of-bounds,[],1630180,,,1610612765,36,27,2021-11-18T00:52:41Z,2280000,,,0,,S. Bey step out-of-bounds TURNOVER (2 TO),[1630180],1610612765.0,DET,step,,,Bey,S. Bey,,,,,,,,,,,,1148.0,,,,,2.0,,,,,,,,
233,PT06M40.00S,2021-11-18T00:52:10.0Z,2,REGULAR,substitution,out,[],1626168,,,1610612754,36,27,2021-11-18T00:52:15Z,2290000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M40.00S,2021-11-18T00:52:10.0Z,2,REGULAR,substitution,in,[],1630191,,,1610612754,36,27,2021-11-18T00:52:15Z,2300000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M33.00S,2021-11-18T00:52:20.6Z,2,REGULAR,foul,personal,['2freethrow'],202709,,,1610612754,36,27,2021-11-18T00:52:37Z,2310000,,,0,,C. Joseph shooting personal FOUL (2 PF) (McConnell 2 FT),"[202709, 204456]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,,,,,,,,1193.0,2.0,0.0,McConnell,204456.0,,,,,,,,,
237,PT06M33.00S,2021-11-18T00:52:46.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],204456,,,1610612754,36,28,2021-11-18T00:52:46Z,2330000,,,0,,T. McConnell Free Throw 1 of 2 (1 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
238,PT06M33.00S,2021-11-18T00:52:49.5Z,2,REGULAR,substitution,out,[],1628402,,,1610612754,36,28,2021-11-18T00:53:18Z,2340000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M33.00S,2021-11-18T00:52:49.5Z,2,REGULAR,substitution,out,[],1628977,,,1610612754,36,28,2021-11-18T00:53:18Z,2350000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M33.00S,2021-11-18T00:52:49.5Z,2,REGULAR,substitution,out,[],202709,,,1610612754,36,28,2021-11-18T00:53:18Z,2360000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M33.00S,2021-11-18T00:52:49.5Z,2,REGULAR,substitution,out,[],1627734,,,1610612754,36,28,2021-11-18T00:53:18Z,2370000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M33.00S,2021-11-18T00:52:49.5Z,2,REGULAR,substitution,in,[],1630595,,,1610612754,36,28,2021-11-18T00:53:18Z,2380000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M33.00S,2021-11-18T00:52:49.5Z,2,REGULAR,substitution,in,[],1630165,,,1610612754,36,28,2021-11-18T00:53:18Z,2390000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M33.00S,2021-11-18T00:52:49.5Z,2,REGULAR,substitution,in,[],203924,,,1610612754,36,28,2021-11-18T00:53:18Z,2400000,,,0,,SUB in: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M33.00S,2021-11-18T00:52:49.5Z,2,REGULAR,substitution,in,[],1628470,,,1610612754,36,28,2021-11-18T00:53:18Z,2410000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M33.00S,2021-11-18T00:53:21.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],204456,,,1610612754,36,29,2021-11-18T00:53:21Z,2420000,,,0,,T. McConnell Free Throw 2 of 2 (2 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
247,PT06M21.00S,2021-11-18T00:53:32.9Z,2,REGULAR,foul,offensive,[],1630191,,,1610612765,36,29,2021-11-18T01:09:23Z,2430000,,,0,,I. Stewart offensive FOUL (2 PF),"[1630191, 204456]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,202901.0,2.0,0.0,McConnell,204456.0,,,,,,,,,
249,PT06M21.00S,2021-11-18T00:53:32.9Z,2,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,36,29,2021-11-18T00:53:32Z,2450000,,,0,,I. Stewart offensive foul TURNOVER (1 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,202901.0,,,,,1.0,,,,,,,,
250,PT06M11.00S,2021-11-18T00:53:47.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630180,,,1610612754,36,29,2021-11-18T00:53:59Z,2460000,,,0,,S. Bey shooting personal FOUL (2 PF) (Lamb 2 FT),"[1630180, 203087]",1610612765.0,DET,shooting,,,Bey,S. Bey,,,,,,,,,,,,1148.0,2.0,0.0,Lamb,203087.0,,,,,,,,,
252,PT06M11.00S,2021-11-18T00:54:17.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203087,,,1610612754,36,30,2021-11-18T00:54:17Z,2480000,,,0,,J. Lamb Free Throw 1 of 2 (1 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
253,PT06M11.00S,2021-11-18T00:54:30.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203087,,,1610612754,36,31,2021-11-18T00:54:30Z,2490000,,,0,,J. Lamb Free Throw 2 of 2 (2 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
254,PT05M59.00S,2021-11-18T00:54:45.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,10.036136662286467,46.32352941176471,1610612765,38,31,2021-11-18T01:10:32Z,2500000,18.0,42.0,1,left,I. Stewart cutting Layup (2 PTS) (K. Hayes 3 AST),"[1630191, 1630165]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,4.57,Made,2.0,,,,,,,,,,,,,K. Hayes,1630165.0,3.0,,,
256,PT05M59.00S,2021-11-18T00:54:49.6Z,2,REGULAR,foul,personal,['1freethrow'],1628470,,,1610612765,38,31,2021-11-18T00:55:10Z,2520000,,,0,,T. Craig shooting personal FOUL (2 PF) (Stewart 1 FT),"[1628470, 1630191]",1610612754.0,IND,shooting,,,Craig,T. Craig,,,,,,,,,,,,1148.0,2.0,0.0,Stewart,1630191.0,,,,,,,,,
258,PT05M59.00S,2021-11-18T00:55:00.8Z,2,REGULAR,substitution,out,[],1627747,,,1610612765,38,31,2021-11-18T00:55:13Z,2540000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M59.00S,2021-11-18T00:55:00.8Z,2,REGULAR,substitution,in,[],1627763,,,1610612765,38,31,2021-11-18T00:55:13Z,2550000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M59.00S,2021-11-18T00:55:14.8Z,2,REGULAR,freethrow,1 of 1,[],1630191,,,1610612765,39,31,2021-11-18T00:55:14Z,2560000,,,0,,I. Stewart Free Throw 1 of 1 (3 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
261,PT05M39.00S,2021-11-18T00:55:35.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,90.5880420499343,55.3921568627451,1610612754,39,33,2021-11-18T00:55:40Z,2570000,27.0,36.0,1,right,M. Turner driving Layup (2 PTS) (T. McConnell 2 AST),"[1626167, 204456]",1610612754.0,IND,driving,,,Turner,M. Turner,,,,,4.5,Made,2.0,,,,,,,,,,,,,T. McConnell,204456.0,2.0,,,
262,PT05M33.00S,2021-11-18T00:55:42.3Z,2,REGULAR,3pt,Jump Shot,[],203924,33.952036793692514,81.61764705882354,1610612765,39,33,2021-11-18T00:55:47Z,2580000,-158.0,267.0,1,left,MISS J. Grant 31' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,31.0,Missed,,,,,,,,,,,,,,,,,,,
263,PT05M29.00S,2021-11-18T00:55:46.3Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612754,39,33,2021-11-18T00:55:47Z,2590000,,,0,,M. Brogdon REBOUND (Off:0 Def:3),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,262.0,3.0,3.0,0.0,,,,,,,,,,,,,,
264,PT05M23.00S,2021-11-18T00:55:51.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203087,66.01511169513799,41.666666666666664,1610612754,39,36,2021-11-18T00:56:06Z,2600000,-42.0,267.0,1,right,J. Lamb 27' 3PT  (5 PTS) (M. Brogdon 2 AST),"[203087, 1627763]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,27.02,Made,5.0,,,,,,,,,,,,,M. Brogdon,1627763.0,2.0,,,
266,PT04M59.00S,2021-11-18T00:56:16.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630180,11.744415243101187,53.92156862745098,1610612765,39,36,2021-11-18T00:56:25Z,2620000,-20.0,58.0,1,left,MISS S. Bey 6' Hook,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,6.11,Missed,,,,,,,,,,,,,,,,,,,
267,PT04M51.00S,2021-11-18T00:56:24.2Z,2,REGULAR,rebound,offensive,[],1630180,,,1610612765,39,36,2021-11-18T00:56:24Z,2630000,,,0,,S. Bey REBOUND (Off:2 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,266.0,3.0,1.0,2.0,,,,,,,,,,,,,,
268,PT04M51.00S,2021-11-18T00:56:24.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,5.590000152587891,50.0,1610612765,39,36,2021-11-18T00:56:24Z,2640000,0.0,0.0,1,left,MISS S. Bey tip Layup,[1630180],1610612765.0,DET,tip,,,Bey,S. Bey,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
269,PT04M50.00S,2021-11-18T00:56:25.1Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612754,39,36,2021-11-18T00:56:25Z,2650000,,,0,,M. Brogdon REBOUND (Off:0 Def:4),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,268.0,4.0,4.0,0.0,,,,,,,,,,,,,,
270,PT04M47.00S,2021-11-18T00:56:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,90.98226018396846,45.34313725490197,1610612754,39,38,2021-11-18T00:56:37Z,2660000,-23.0,32.0,1,right,M. Brogdon driving Layup (14 PTS) (T. McConnell 3 AST),"[1627763, 204456]",1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,3.98,Made,14.0,,,,,,,,,,,,,T. McConnell,204456.0,3.0,,,
271,PT04M42.00S,2021-11-18T00:56:40.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,39,38,2021-11-18T00:56:40Z,2670000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M20.00S,2021-11-18T00:59:51.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,18.84034165571616,45.58823529411765,1610612765,41,38,2021-11-18T00:59:59Z,2680000,22.0,125.0,1,left,K. Hayes 12' floating Jump Shot (2 PTS) (I. Stewart 2 AST),"[1630165, 1630191]",1610612765.0,DET,floating,,,Hayes,K. Hayes,,,,,12.65,Made,2.0,,,,,,,,,,,,,I. Stewart,1630191.0,2.0,,,
274,PT04M08.00S,2021-11-18T01:00:05.5Z,2,REGULAR,turnover,out-of-bounds,[],1627763,,,1610612754,41,38,2021-11-18T01:00:15Z,2700000,,,0,,M. Brogdon lost ball out-of-bounds TURNOVER (4 TO),[1627763],1610612754.0,IND,lost ball,,,Brogdon,M. Brogdon,,,,,,,,,,,,1193.0,,,,,4.0,,,,,,,,
333,PT04M08.00S,2021-11-18T01:00:17.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,41,38,2021-11-18T01:14:03Z,2705000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M52.00S,2021-11-18T01:00:29.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630595,12.401445466491452,48.774509803921575,1610612765,41,38,2021-11-18T01:00:38Z,2710000,6.0,64.0,1,left,MISS C. Cunningham 6' floating Shot,[1630595],1610612765.0,DET,floating,,,Cunningham,C. Cunningham,,,,,6.44,Missed,,,,,,,,,,,,,,,,,,,
