actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
177,PT10M07.00S,2022-04-08T23:41:16.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.619579500657039,46.568627450980394,1610612749,16,37,2022-04-08T23:41:22Z,1760000,17.0,10.0,1,left,G. Antetokounmpo driving Layup (6 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,1.97,Made,,,,,,,,,,6.0,,,,,,,,
178,PT10M07.00S,2022-04-08T23:41:18.8Z,2,REGULAR,foul,personal,['1freethrow'],1628402,,,1610612749,16,37,2022-04-08T23:41:26Z,1770000,,,0,,F. Jackson shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1628402, 203507]",1610612765.0,DET,shooting,,,Jackson,F. Jackson,,,,,,,,,,,2530.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
180,PT10M07.00S,2022-04-08T23:41:55.1Z,2,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,16,37,2022-04-08T23:41:55Z,1790000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
181,PT10M03.00S,2022-04-08T23:41:56.3Z,2,REGULAR,rebound,defensive,[],1628402,,,1610612765,16,37,2022-04-08T23:41:56Z,1800000,,,0,,F. Jackson REBOUND (Off:0 Def:1),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,180.0,1.0,1.0,0.0,,,,,,,,,,,,,,
182,PT09M51.00S,2022-04-08T23:42:07.0Z,2,REGULAR,3pt,Jump Shot,[],1629035,95.71287779237845,3.9215686274509807,1610612765,19,37,2022-04-08T23:42:11Z,1810000,-230.0,-12.0,1,right,C. Edwards 3PT  (3 PTS) (K. Olynyk 2 AST),"[1629035, 203482]",1610612765.0,DET,,,,Edwards,C. Edwards,,,,,23.07,Made,,,,,,,,,,3.0,K. Olynyk,203482.0,2.0,,,,,
184,PT09M39.00S,2022-04-08T23:42:20.3Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612749,19,37,2022-04-08T23:42:24Z,1830000,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1628402]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,1.0,Jackson,1628402.0,,
185,PT09M39.00S,2022-04-08T23:42:20.3Z,2,REGULAR,steal,,[],1628402,,,1610612765,19,37,2022-04-08T23:42:22Z,1840000,,,0,,F. Jackson STEAL (1 STL),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M31.00S,2022-04-08T23:42:28.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630296,92.69053876478318,53.431372549019606,1610612765,21,37,2022-04-08T23:42:34Z,1850000,17.0,16.0,1,right,B. Key driving DUNK (2 PTS) (C. Edwards 1 AST),"[1630296, 1629035]",1610612765.0,DET,driving,,,Key,B. Key,,,,,2.36,Made,,,,,,,,,,2.0,C. Edwards,1629035.0,1.0,,,,,
188,PT09M31.00S,2022-04-08T23:42:34.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,21,37,2022-04-08T23:42:34Z,1870000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M31.00S,2022-04-08T23:42:35.4Z,2,REGULAR,substitution,out,[],201950,,,1610612749,21,37,2022-04-08T23:45:13Z,1880000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M31.00S,2022-04-08T23:42:35.4Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,21,37,2022-04-08T23:45:13Z,1890000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M31.00S,2022-04-08T23:42:35.4Z,2,REGULAR,substitution,in,[],203114,,,1610612749,21,37,2022-04-08T23:45:13Z,1900000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M31.00S,2022-04-08T23:42:35.4Z,2,REGULAR,substitution,in,[],201588,,,1610612749,21,37,2022-04-08T23:45:13Z,1910000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M10.00S,2022-04-08T23:45:52.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,5.962549277266746,54.90196078431372,1610612749,21,37,2022-04-08T23:45:57Z,1920000,-25.0,4.0,1,left,MISS G. Antetokounmpo floating Shot,[203507],1610612749.0,MIL,floating,,,Antetokounmpo,G. Antetokounmpo,,,,,2.47,Missed,,,,,,,,,,,,,,,,,,
194,PT09M07.00S,2022-04-08T23:45:55.2Z,2,REGULAR,rebound,defensive,[],1630296,,,1610612765,21,37,2022-04-08T23:45:57Z,1930000,,,0,,B. Key REBOUND (Off:0 Def:2),[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,193.0,2.0,2.0,0.0,,,,,,,,,,,,,,
195,PT08M58.00S,2022-04-08T23:46:03.6Z,2,REGULAR,3pt,Jump Shot,[],1630296,73.37385019710908,86.02941176470588,1610612765,21,37,2022-04-08T23:46:09Z,1940000,180.0,198.0,1,right,MISS B. Key 26' step back 3PT,[1630296],1610612765.0,DET,step back,,,Key,B. Key,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,
196,PT08M57.00S,2022-04-08T23:46:05.5Z,2,REGULAR,rebound,offensive,[],1628402,,,1610612765,21,37,2022-04-08T23:46:05Z,1950000,,,0,,F. Jackson REBOUND (Off:1 Def:1),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,195.0,2.0,1.0,1.0,,,,,,,,,,,,,,
197,PT08M49.00S,2022-04-08T23:46:13.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629035,68.11760840998686,75.0,1610612765,21,37,2022-04-08T23:46:18Z,1960000,125.0,247.0,1,right,MISS C. Edwards 27' 3PT,[1629035],1610612765.0,DET,,,,Edwards,C. Edwards,,,,,27.7,Missed,,,,,,,,,,,,,,,,,,
198,PT08M47.00S,2022-04-08T23:46:15.4Z,2,REGULAR,rebound,offensive,[],203585,,,1610612765,21,37,2022-04-08T23:46:18Z,1970000,,,0,,R. McGruder REBOUND (Off:1 Def:0),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,197.0,1.0,0.0,1.0,,,,,,,,,,,,,,
199,PT08M47.00S,2022-04-08T23:46:15.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203585,92.55913272010513,49.01960784313726,1610612765,21,37,2022-04-08T23:46:21Z,1980000,-5.0,17.0,1,right,MISS R. McGruder Layup,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,1.81,Missed,,,,,,,,,,,,,,,,,,
200,PT08M47.00S,2022-04-08T23:46:17.9Z,2,REGULAR,rebound,offensive,[],203585,,,1610612765,21,37,2022-04-08T23:46:17Z,1990000,,,0,,R. McGruder REBOUND (Off:2 Def:0),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,199.0,2.0,0.0,2.0,,,,,,,,,,,,,,
201,PT08M47.00S,2022-04-08T23:46:18.5Z,2,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612765,21,37,2022-04-08T23:46:31Z,2000000,,,0,,J. Carter shooting personal FOUL (1 PF) (McGruder 2 FT),"[1628975, 203585]",1610612749.0,MIL,shooting,,,Carter,J. Carter,,,,,,,,,,,1627524.0,1.0,0.0,McGruder,203585.0,,,,,,,,,
203,PT08M47.00S,2022-04-08T23:46:41.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203585,,,1610612765,22,37,2022-04-08T23:46:41Z,2020000,,,0,,R. McGruder Free Throw 1 of 2 (7 PTS),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
204,PT08M47.00S,2022-04-08T23:46:42.2Z,2,REGULAR,substitution,out,[],201572,,,1610612765,22,37,2022-04-08T23:46:48Z,2030000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M47.00S,2022-04-08T23:46:42.2Z,2,REGULAR,substitution,in,[],1626171,,,1610612765,22,37,2022-04-08T23:46:48Z,2040000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M47.00S,2022-04-08T23:47:01.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203585,,,1610612765,23,37,2022-04-08T23:47:01Z,2050000,,,0,,R. McGruder Free Throw 2 of 2 (8 PTS),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
207,PT08M31.00S,2022-04-08T23:47:17.5Z,2,REGULAR,2pt,Jump Shot,[],203114,26.330486202365307,41.42156862745098,1610612749,23,37,2022-04-08T23:47:22Z,2060000,43.0,195.0,1,left,MISS K. Middleton 19' pullup Shot - blocked,"[203114, 203482]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,19.97,Missed,,,,,,,,,,,,,,,,,Olynyk,203482.0
208,PT08M31.00S,2022-04-08T23:47:17.5Z,2,REGULAR,block,,[],203482,,,1610612749,23,37,2022-04-08T23:47:19Z,2070000,,,0,,K. Olynyk BLOCK (1 BLK),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M28.00S,2022-04-08T23:47:20.5Z,2,REGULAR,rebound,defensive,[],1628402,,,1610612765,23,37,2022-04-08T23:47:22Z,2080000,,,0,,F. Jackson REBOUND (Off:1 Def:2),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,207.0,3.0,2.0,1.0,,,,,,,,,,,,,,
210,PT08M23.00S,2022-04-08T23:47:25.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628402,69.56307490144546,73.2843137254902,1610612765,23,37,2022-04-08T23:48:18Z,2090000,116.0,234.0,1,right,MISS F. Jackson 26' running pullup 3PT,[1628402],1610612765.0,DET,running pullup,,,Jackson,F. Jackson,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,
211,PT08M20.00S,2022-04-08T23:47:28.6Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,23,37,2022-04-08T23:47:45Z,2100000,,,0,,B. Portis REBOUND (Off:3 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,210.0,10.0,7.0,3.0,,,,,,,,,,,,,,
212,PT08M13.00S,2022-04-08T23:47:35.6Z,2,REGULAR,turnover,bad pass,[],1628975,,,1610612749,23,37,2022-04-08T23:47:47Z,2110000,,,0,,J. Carter bad pass TURNOVER (1 TO),"[1628975, 203585]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,1.0,McGruder,203585.0,,
213,PT08M13.00S,2022-04-08T23:47:35.6Z,2,REGULAR,steal,,[],203585,,,1610612765,23,37,2022-04-08T23:47:37Z,2120000,,,0,,R. McGruder STEAL (1 STL),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M12.00S,2022-04-08T23:47:39.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203585,93.87319316688567,47.05882352941176,1610612765,25,37,2022-04-08T23:48:21Z,2130000,-15.0,5.0,1,right,R. McGruder running Layup (10 PTS),[203585],1610612765.0,DET,running,,,McGruder,R. McGruder,,,,,1.56,Made,,,,,,,,,,10.0,,,,,,,,
215,PT08M12.00S,2022-04-08T23:47:42.9Z,2,REGULAR,foul,personal,['1freethrow'],1628975,,,1610612765,25,37,2022-04-08T23:47:53Z,2140000,,,0,,J. Carter shooting personal FOUL (2 PF) (McGruder 1 FT),"[1628975, 203585]",1610612749.0,MIL,shooting,,,Carter,J. Carter,,,,,,,,,,,2882.0,2.0,0.0,McGruder,203585.0,,,,,,,,,
217,PT08M12.00S,2022-04-08T23:47:55.7Z,2,REGULAR,substitution,out,[],203482,,,1610612765,25,37,2022-04-08T23:48:34Z,2160000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M12.00S,2022-04-08T23:47:55.7Z,2,REGULAR,substitution,out,[],1628975,,,1610612765,25,37,2022-04-08T23:48:34Z,2170000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M12.00S,2022-04-08T23:47:55.7Z,2,REGULAR,substitution,in,[],1630191,,,1610612765,25,37,2022-04-08T23:48:34Z,2180000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M12.00S,2022-04-08T23:47:55.7Z,2,REGULAR,substitution,in,[],202083,,,1610612765,25,37,2022-04-08T23:48:34Z,2190000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M12.00S,2022-04-08T23:48:22.2Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203585,,,1610612765,26,37,2022-04-08T23:48:22Z,2200000,,,0,,R. McGruder Free Throw 1 of 1 (11 PTS),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
222,PT08M00.00S,2022-04-08T23:48:30.5Z,2,REGULAR,3pt,Jump Shot,[],202083,6.750985545335084,96.81372549019608,1610612749,26,37,2022-04-08T23:48:35Z,2210000,-234.0,11.0,1,left,MISS W. Matthews 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,
223,PT07M56.00S,2022-04-08T23:48:34.5Z,2,REGULAR,rebound,defensive,[],1629035,,,1610612765,26,37,2022-04-08T23:48:35Z,2220000,,,0,,C. Edwards REBOUND (Off:0 Def:1),[1629035],1610612765.0,DET,,,,Edwards,C. Edwards,,,,,,,222.0,1.0,1.0,0.0,,,,,,,,,,,,,,
224,PT07M45.00S,2022-04-08T23:48:45.7Z,2,REGULAR,3pt,Jump Shot,[],1628402,66.14651773981603,34.31372549019608,1610612765,26,37,2022-04-08T23:48:53Z,2230000,-78.0,266.0,1,right,MISS F. Jackson 27' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,27.7,Missed,,,,,,,,,,,,,,,,,,
225,PT07M40.00S,2022-04-08T23:48:50.5Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,26,37,2022-04-08T23:48:50Z,2240000,,,0,,I. Stewart REBOUND (Off:2 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,224.0,6.0,4.0,2.0,,,,,,,,,,,,,,
226,PT07M40.00S,2022-04-08T23:48:50.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,94.40999984741211,50.0,1610612765,26,37,2022-04-08T23:48:50Z,2250000,0.0,0.0,1,right,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
227,PT07M39.00S,2022-04-08T23:48:51.4Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,26,37,2022-04-08T23:48:51Z,2260000,,,0,,I. Stewart REBOUND (Off:3 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,226.0,7.0,4.0,3.0,,,,,,,,,,,,,,
228,PT07M37.00S,2022-04-08T23:48:52.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203585,82.44086727989487,3.67647058823529,1610612765,29,37,2022-04-08T23:48:56Z,2270000,-232.0,113.0,1,right,R. McGruder 25' 3PT  (14 PTS) (I. Stewart 1 AST),"[203585, 1630191]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,25.75,Made,,,,,,,,,,14.0,I. Stewart,1630191.0,1.0,,,,,
230,PT07M21.00S,2022-04-08T23:49:20.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202083,7.933639947437584,53.92156862745098,1610612749,29,39,2022-04-08T23:49:43Z,2290000,-20.0,22.0,1,left,W. Matthews driving floating bank Jump Shot (2 PTS) (G. Antetokounmpo 3 AST),"[202083, 203507]",1610612749.0,MIL,driving floating bank,,,Matthews,W. Matthews,,,,,2.95,Made,,,,,,,,,,2.0,G. Antetokounmpo,203507.0,3.0,,,,,
231,PT07M21.00S,2022-04-08T23:49:23.5Z,2,REGULAR,foul,personal,['1freethrow'],1628402,,,1610612749,29,39,2022-04-08T23:49:28Z,2300000,,,0,,F. Jackson shooting personal FOUL (2 PF) (Matthews 1 FT),"[1628402, 202083]",1610612765.0,DET,shooting,,,Jackson,F. Jackson,,,,,,,,,,,1627524.0,2.0,0.0,Matthews,202083.0,,,,,,,,,
233,PT07M21.00S,2022-04-08T23:49:46.5Z,2,REGULAR,freethrow,1 of 1,[],202083,,,1610612749,29,40,2022-04-08T23:49:46Z,2320000,,,0,,W. Matthews Free Throw 1 of 1 (3 PTS),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
234,PT07M10.00S,2022-04-08T23:49:59.8Z,2,REGULAR,turnover,lost ball,[],203585,,,1610612765,29,40,2022-04-08T23:50:05Z,2330000,,,0,,R. McGruder lost ball TURNOVER (1 TO),"[203585, 203114]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,1.0,Middleton,203114.0,,
235,PT07M10.00S,2022-04-08T23:49:59.8Z,2,REGULAR,steal,,[],203114,,,1610612749,29,40,2022-04-08T23:50:01Z,2340000,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M59.00S,2022-04-08T23:50:11.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,7.145203679369246,3.4313725490196134,1610612749,29,40,2022-04-08T23:50:19Z,2350000,233.0,15.0,1,left,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,
237,PT06M59.00S,2022-04-08T23:50:11.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,29,40,2022-04-08T23:50:19Z,2360000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,236.0,,,,,,,,,,,,,,,,,
238,PT06M59.00S,2022-04-08T23:50:17.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,29,40,2022-04-08T23:50:17Z,2370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M43.00S,2022-04-08T23:50:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,93.61038107752957,53.18627450980392,1610612765,29,40,2022-04-08T23:50:47Z,2380000,16.0,8.0,1,right,MISS F. Jackson driving Layup,[1628402],1610612765.0,DET,driving,,,Jackson,F. Jackson,,,,,1.76,Missed,,,,,,,,,,,,,,,,,,
240,PT06M41.00S,2022-04-08T23:50:45.1Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,29,40,2022-04-08T23:51:24Z,2390000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,239.0,8.0,7.0,1.0,,,,,,,,,,,,,,
241,PT06M40.00S,2022-04-08T23:50:47.3Z,2,REGULAR,foul,personal,[],203585,,,1610612749,29,40,2022-04-08T23:51:18Z,2400000,,,0,,R. McGruder personal FOUL (1 PF),"[203585, 203507]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,2882.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
243,PT06M40.00S,2022-04-08T23:50:58.2Z,2,REGULAR,substitution,out,[],1628402,,,1610612749,29,40,2022-04-08T23:51:09Z,2420000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M40.00S,2022-04-08T23:50:58.2Z,2,REGULAR,substitution,out,[],1630296,,,1610612749,29,40,2022-04-08T23:51:09Z,2430000,,,0,,SUB out: B. Key,[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M40.00S,2022-04-08T23:50:58.2Z,2,REGULAR,substitution,in,[],1630180,,,1610612749,29,40,2022-04-08T23:51:09Z,2440000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M40.00S,2022-04-08T23:50:58.2Z,2,REGULAR,substitution,in,[],1630595,,,1610612749,29,40,2022-04-08T23:51:09Z,2450000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M37.00S,2022-04-08T23:51:22.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202083,5.699737187910642,46.568627450980394,1610612749,29,42,2022-04-08T23:51:26Z,2460000,17.0,1.0,1,left,W. Matthews Layup (5 PTS) (G. Antetokounmpo 4 AST),"[202083, 203507]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,1.72,Made,,,,,,,,,,5.0,G. Antetokounmpo,203507.0,4.0,,,,,
249,PT06M19.00S,2022-04-08T23:51:39.6Z,2,REGULAR,2pt,Jump Shot,[],1629035,95.31865965834429,29.90196078431373,1610612765,31,42,2022-04-08T23:52:25Z,2480000,-100.0,-8.0,1,right,C. Edwards 10' pullup Jump Shot (5 PTS) (R. McGruder 1 AST),"[1629035, 203585]",1610612765.0,DET,pullup,,,Edwards,C. Edwards,,,,,10.09,Made,,,,,,,,,,5.0,R. McGruder,203585.0,1.0,,,,,
251,PT06M10.00S,2022-04-08T23:51:51.8Z,2,REGULAR,turnover,bad pass,[],201588,,,1610612749,31,42,2022-04-08T23:51:58Z,2500000,,,0,,G. Hill bad pass TURNOVER (1 TO),"[201588, 203585]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,1.0,McGruder,203585.0,,
252,PT06M10.00S,2022-04-08T23:51:51.8Z,2,REGULAR,steal,,[],203585,,,1610612765,31,42,2022-04-08T23:51:54Z,2510000,,,0,,R. McGruder STEAL (2 STL),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M10.00S,2022-04-08T23:51:54.9Z,2,REGULAR,foul,personal,[],203114,,,1610612765,31,42,2022-04-08T23:52:34Z,2520000,,,0,,K. Middleton personal FOUL (1 PF),"[203114, 203585]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,2530.0,1.0,0.0,McGruder,203585.0,,,,,,,,,
255,PT06M10.00S,2022-04-08T23:52:01.5Z,2,REGULAR,substitution,out,[],203507,,,1610612765,31,42,2022-04-08T23:52:05Z,2540000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M10.00S,2022-04-08T23:52:01.5Z,2,REGULAR,substitution,in,[],1626192,,,1610612765,31,42,2022-04-08T23:52:05Z,2550000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M50.00S,2022-04-08T23:52:29.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,94.00459921156373,53.18627450980392,1610612765,31,42,2022-04-08T23:52:41Z,2560000,16.0,4.0,1,right,MISS C. Cunningham Layup,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,1.64,Missed,,,,,,,,,,,,,,,,,,
258,PT05M48.00S,2022-04-08T23:52:31.8Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,31,42,2022-04-08T23:52:31Z,2570000,,,0,,B. Portis REBOUND (Off:3 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,257.0,11.0,8.0,3.0,,,,,,,,,,,,,,
259,PT05M28.00S,2022-04-08T23:52:50.6Z,2,REGULAR,3pt,Jump Shot,[],201588,33.964356110381075,68.11427696078431,1610612749,31,45,2022-04-08T23:53:34Z,2580000,-91.0,267.0,1,left,G. Hill 28' 3PT pullup (8 PTS) (W. Matthews 1 AST),"[201588, 202083]",1610612749.0,MIL,pullup,,,Hill,G. Hill,,,,,28.18,Made,,,,,,,,,,8.0,W. Matthews,202083.0,1.0,,,,,
261,PT05M13.00S,2022-04-08T23:53:06.0Z,2,REGULAR,3pt,Jump Shot,[],1630180,77.31603153745073,7.35294117647058,1610612765,34,45,2022-04-08T23:53:10Z,2600000,-213.0,161.0,1,right,S. Bey 26' 3PT  (3 PTS) (C. Cunningham 1 AST),"[1630180, 1630595]",1610612765.0,DET,,,,Bey,S. Bey,,,,,26.7,Made,,,,,,,,,,3.0,C. Cunningham,1630595.0,1.0,,,,,
263,PT04M53.00S,2022-04-08T23:53:29.4Z,2,REGULAR,3pt,Jump Shot,[],201588,35.134691195795014,27.941176470588232,1610612749,34,45,2022-04-08T23:59:29Z,2620000,110.0,278.0,1,left,MISS G. Hill 29' 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,29.89,Missed,,,,,,,,,,,,,,,,,,
264,PT04M51.00S,2022-04-08T23:53:31.4Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,34,45,2022-04-08T23:59:29Z,2630000,,,0,,B. Portis REBOUND (Off:4 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,263.0,12.0,8.0,4.0,,,,,,,,,,,,,,
291,PT04M49.00S,2022-04-08T23:53:32.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,6.8823915900131425,51.470588235294116,1610612749,34,45,2022-04-08T23:59:14Z,2633125,-7.0,12.0,1,left,MISS B. Portis Layup - blocked,"[1626171, 1630595]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,1.43,Missed,,,,,,,,,,,,,,,,,Cunningham,1630595.0
