actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
92,PT05M02.00S,2021-11-20T00:24:24.5Z,1,REGULAR,3pt,Jump Shot,[],203924,27.90735873850197,85.5392156862745,1610612765,10,17,2021-11-20T00:24:36Z,910000,-178.0,210.0,1,left,J. Grant 27' 3PT  (4 PTS) (C. Joseph 2 AST),"[203924, 202709]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,27.49,Made,,,,,4.0,C. Joseph,202709.0,2.0,,,,,,,
94,PT04M38.00S,2021-11-20T00:24:48.3Z,1,REGULAR,3pt,Jump Shot,[],1629308,65.75229960578187,77.45098039215686,1610612744,10,17,2021-11-20T00:24:53Z,930000,137.0,269.0,1,right,MISS J. Toscano-Anderson 30' pullup 3PT,[1629308],1610612744.0,GSW,pullup,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,30.24,Missed,,,,,,,,,,,,,,,
95,PT04M35.00S,2021-11-20T00:24:51.3Z,1,REGULAR,rebound,defensive,[],202709,,,1610612765,10,17,2021-11-20T00:24:51Z,940000,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,,
96,PT04M27.00S,2021-11-20T00:25:00.5Z,1,REGULAR,turnover,lost ball,[],202709,,,1610612765,10,17,2021-11-20T00:25:05Z,950000,,,0,,C. Joseph lost ball TURNOVER (1 TO),"[202709, 1629185]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,1.0,Chiozza,1629185.0,,,,,,,,,,,,,,,,,
97,PT04M27.00S,2021-11-20T00:25:00.5Z,1,REGULAR,steal,,[],1629185,,,1610612744,10,17,2021-11-20T00:25:02Z,960000,,,0,,C. Chiozza STEAL (1 STL),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M18.00S,2021-11-20T00:25:09.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202357,69.03745072273324,69.36274509803921,1610612744,10,17,2021-11-20T00:25:18Z,970000,97.0,239.0,1,right,MISS N. Bjelica 25' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,25.74,Missed,,,,,,,,,,,,,,,
99,PT04M13.00S,2021-11-20T00:25:14.1Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,10,17,2021-11-20T00:25:18Z,980000,,,0,,I. Stewart REBOUND (Off:2 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,98.0,4.0,2.0,2.0,,,,,,,,,,,
100,PT04M06.00S,2021-11-20T00:25:20.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,12.00722733245729,50.98039215686275,1610612765,12,17,2021-11-20T00:28:50Z,990000,-5.0,60.0,1,left,C. Cunningham 6' driving floating Jump Shot (5 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,,,,6.06,Made,,,,,5.0,,,,,,,,,,
102,PT04M06.00S,2021-11-20T00:25:28.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,12,17,2021-11-20T00:25:28Z,1010000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M06.00S,2021-11-20T00:25:29.0Z,1,REGULAR,substitution,out,[],1630191,,,1610612744,12,17,2021-11-20T00:28:04Z,1020000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M06.00S,2021-11-20T00:25:29.0Z,1,REGULAR,substitution,in,[],1626168,,,1610612744,12,17,2021-11-20T00:28:04Z,1030000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M53.00S,2021-11-20T00:28:33.9Z,1,REGULAR,foul,personal,[],1626168,,,1610612744,12,17,2021-11-20T00:28:50Z,1040000,,,0,,T. Lyles personal FOUL (1 PF),"[1626168, 1627814]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Lee,1627814.0,,
107,PT03M53.00S,2021-11-20T00:28:45.5Z,1,REGULAR,substitution,out,[],1629308,,,1610612744,12,17,2021-11-20T00:28:54Z,1060000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M53.00S,2021-11-20T00:28:45.5Z,1,REGULAR,substitution,in,[],1630228,,,1610612744,12,17,2021-11-20T00:28:54Z,1070000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M48.00S,2021-11-20T00:29:35.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,12,17,2021-11-20T00:29:35Z,1080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M42.00S,2021-11-20T00:29:45.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612744,12,17,2021-11-20T00:29:57Z,1090000,,,0,,C. Cunningham shooting personal FOUL (2 PF) (Wiggins 2 FT),"[1630595, 203952]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Wiggins,203952.0,,
112,PT03M42.00S,2021-11-20T00:30:12.4Z,1,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,12,18,2021-11-20T00:30:12Z,1110000,,,0,,A. Wiggins Free Throw 1 of 2 (7 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
113,PT03M42.00S,2021-11-20T00:30:31.1Z,1,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,12,19,2021-11-20T00:30:31Z,1120000,,,0,,A. Wiggins Free Throw 2 of 2 (8 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
114,PT03M25.00S,2021-11-20T00:30:49.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,6.4881734559789805,44.607843137254896,1610612765,12,19,2021-11-20T00:30:55Z,1130000,27.0,8.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,,,,2.83,Missed,,,,,,,,,,,,,,,
115,PT03M22.00S,2021-11-20T00:30:52.2Z,1,REGULAR,rebound,defensive,[],202357,,,1610612744,12,19,2021-11-20T00:30:52Z,1140000,,,0,,N. Bjelica REBOUND (Off:0 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,,,
116,PT03M07.00S,2021-11-20T00:31:07.5Z,1,REGULAR,3pt,Jump Shot,[],1627814,91.11366622864652,97.05882352941177,1610612744,12,19,2021-11-20T00:31:11Z,1150000,235.0,31.0,1,right,MISS D. Lee 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,23.73,Missed,,,,,,,,,,,,,,,
117,PT03M05.00S,2021-11-20T00:31:09.5Z,1,REGULAR,rebound,offensive,[],202357,,,1610612744,12,19,2021-11-20T00:31:11Z,1160000,,,0,,N. Bjelica REBOUND (Off:1 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,116.0,2.0,1.0,1.0,,,,,,,,,,,
118,PT03M04.00S,2021-11-20T00:31:11.1Z,1,REGULAR,turnover,lost ball,[],202357,,,1610612744,12,19,2021-11-20T00:31:16Z,1170000,,,0,,N. Bjelica lost ball TURNOVER (1 TO),"[202357, 203924]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,1.0,Grant,203924.0,,,,,,,,,,,,,,,,,
119,PT03M04.00S,2021-11-20T00:31:11.1Z,1,REGULAR,steal,,[],203924,,,1610612765,12,19,2021-11-20T00:31:13Z,1180000,,,0,,J. Grant STEAL (1 STL),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M49.00S,2021-11-20T00:31:25.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628402,9.247700394218143,50.245098039215684,1610612765,14,19,2021-11-20T00:31:31Z,1190000,-1.0,34.0,1,left,F. Jackson turnaround Hook (2 PTS) (C. Cunningham 1 AST),"[1628402, 1630595]",1610612765.0,DET,turnaround,,,Jackson,F. Jackson,,,,,,,,3.44,Made,,,,,2.0,C. Cunningham,1630595.0,1.0,,,,,,,
122,PT02M30.00S,2021-11-20T00:31:44.6Z,1,REGULAR,turnover,lost ball,[],1627814,,,1610612744,14,19,2021-11-20T00:31:50Z,1210000,,,0,,D. Lee lost ball TURNOVER (1 TO),"[1627814, 203924]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,1.0,Grant,203924.0,,,,,,,,,,,,,,,,,
123,PT02M30.00S,2021-11-20T00:31:44.6Z,1,REGULAR,steal,,[],203924,,,1610612765,14,19,2021-11-20T00:31:47Z,1220000,,,0,,J. Grant STEAL (2 STL),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M23.00S,2021-11-20T00:31:54.4Z,1,REGULAR,foul,personal,['2freethrow'],1629185,,,1610612765,14,19,2021-11-20T00:32:13Z,1230000,,,0,,C. Chiozza shooting personal FOUL (1 PF) (Jackson 2 FT),"[1629185, 1628402]",1610612744.0,GSW,shooting,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Jackson,1628402.0,,
126,PT02M23.00S,2021-11-20T00:32:22.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628402,,,1610612765,15,19,2021-11-20T00:32:22Z,1250000,,,0,,F. Jackson Free Throw 1 of 2 (3 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
127,PT02M23.00S,2021-11-20T00:32:23.9Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,15,19,2021-11-20T00:32:31Z,1260000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M23.00S,2021-11-20T00:32:23.9Z,1,REGULAR,substitution,out,[],203952,,,1610612765,15,19,2021-11-20T00:32:31Z,1270000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M23.00S,2021-11-20T00:32:23.9Z,1,REGULAR,substitution,in,[],1628977,,,1610612765,15,19,2021-11-20T00:32:31Z,1280000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M23.00S,2021-11-20T00:32:23.9Z,1,REGULAR,substitution,in,[],1629673,,,1610612765,15,19,2021-11-20T00:32:31Z,1290000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M23.00S,2021-11-20T00:32:48.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628402,,,1610612765,16,19,2021-11-20T00:32:48Z,1300000,,,0,,F. Jackson Free Throw 2 of 2 (4 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
132,PT02M06.00S,2021-11-20T00:33:05.3Z,1,REGULAR,3pt,Jump Shot,[],1629673,77.44743758212877,8.57843137254902,1610612744,16,22,2021-11-20T00:33:12Z,1310000,-207.0,159.0,1,right,J. Poole 26' 3PT pullup (11 PTS),[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,,,,26.14,Made,,,,,11.0,,,,,,,,,,
133,PT01M58.00S,2021-11-20T00:33:24.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612765,16,22,2021-11-20T00:33:33Z,1320000,,,0,,J. Poole personal FOUL (1 PF) (Joseph 2 FT),"[1629673, 202709]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Joseph,202709.0,,
135,PT01M58.00S,2021-11-20T00:33:46.5Z,1,REGULAR,freethrow,1 of 2,[],202709,,,1610612765,17,22,2021-11-20T00:33:46Z,1340000,,,0,,C. Joseph Free Throw 1 of 2 (1 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
136,PT01M58.00S,2021-11-20T00:33:59.2Z,1,REGULAR,freethrow,2 of 2,[],202709,,,1610612765,18,22,2021-11-20T00:33:59Z,1350000,,,0,,C. Joseph Free Throw 2 of 2 (2 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
137,PT01M44.00S,2021-11-20T00:34:14.0Z,1,REGULAR,turnover,lost ball,[],1629673,,,1610612744,18,22,2021-11-20T00:34:18Z,1360000,,,0,,J. Poole lost ball TURNOVER (1 TO),"[1629673, 1628402]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,1.0,Jackson,1628402.0,,,,,,,,,,,,,,,,,
138,PT01M44.00S,2021-11-20T00:34:14.0Z,1,REGULAR,steal,,[],1628402,,,1610612765,18,22,2021-11-20T00:34:16Z,1370000,,,0,,F. Jackson STEAL (1 STL),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M41.00S,2021-11-20T00:34:17.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628977,7.013797634691201,48.529411764705884,1610612765,18,22,2021-11-20T00:34:24Z,1380000,7.0,13.0,1,left,MISS H. Diallo Layup,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,1.53,Missed,,,,,,,,,,,,,,,
140,PT01M39.00S,2021-11-20T00:34:19.0Z,1,REGULAR,rebound,defensive,[],1629185,,,1610612744,18,22,2021-11-20T00:34:24Z,1390000,,,0,,C. Chiozza REBOUND (Off:0 Def:1),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,
141,PT01M30.00S,2021-11-20T00:34:27.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,91.11366622864652,51.22549019607843,1610612744,18,22,2021-11-20T00:34:33Z,1400000,6.0,31.0,1,right,MISS J. Kuminga alley-oop Layup,[1630228],1610612744.0,GSW,alley-oop,,,Kuminga,J. Kuminga,,,,,,,,3.16,Missed,,,,,,,,,,,,,,,
142,PT01M27.00S,2021-11-20T00:34:30.5Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612765,18,22,2021-11-20T00:34:30Z,1410000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,
143,PT01M15.00S,2021-11-20T00:34:42.7Z,1,REGULAR,3pt,Jump Shot,[],1628402,6.750985545335084,96.81372549019608,1610612765,18,22,2021-11-20T00:36:28Z,1420000,-234.0,11.0,1,left,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,23.44,Missed,,,,,,,,,,,,,,,
144,PT01M12.00S,2021-11-20T00:34:45.7Z,1,REGULAR,rebound,defensive,[],202357,,,1610612744,18,22,2021-11-20T00:34:47Z,1430000,,,0,,N. Bjelica REBOUND (Off:1 Def:2),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,143.0,3.0,2.0,1.0,,,,,,,,,,,
145,PT01M09.00S,2021-11-20T00:34:48.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629185,67.19776609724047,30.14705882352942,1610612744,18,22,2021-11-20T00:34:57Z,1440000,-99.0,256.0,1,right,MISS C. Chiozza 27' pullup 3PT,[1629185],1610612744.0,GSW,pullup,,,Chiozza,C. Chiozza,,,,,,,,27.44,Missed,,,,,,,,,,,,,,,
146,PT01M09.00S,2021-11-20T00:34:48.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,18,22,2021-11-20T00:34:57Z,1450000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,
147,PT01M09.00S,2021-11-20T00:34:54.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,18,22,2021-11-20T00:34:54Z,1460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M58.60S,2021-11-20T00:35:18.1Z,1,REGULAR,3pt,Jump Shot,[],1628402,9.379106438896187,97.05882352941177,1610612765,21,22,2021-11-20T00:35:22Z,1470000,-235.0,36.0,1,left,F. Jackson 3PT  (7 PTS) (J. Grant 1 AST),"[1628402, 203924]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,23.8,Made,,,,,7.0,J. Grant,203924.0,1.0,,,,,,,
150,PT00M36.50S,2021-11-20T00:35:42.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612744,21,22,2021-11-20T00:36:09Z,1490000,,,0,,H. Diallo shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1628977, 1630228]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Kuminga,1630228.0,,
152,PT00M36.50S,2021-11-20T00:36:11.0Z,1,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,21,23,2021-11-20T00:36:11Z,1510000,,,0,,J. Kuminga Free Throw 1 of 2 (1 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
153,PT00M36.50S,2021-11-20T00:36:23.0Z,1,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,21,24,2021-11-20T00:36:23Z,1520000,,,0,,J. Kuminga Free Throw 2 of 2 (2 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
154,PT00M31.20S,2021-11-20T00:36:33.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,6.8823915900131425,46.07843137254902,1610612765,23,24,2021-11-20T00:36:47Z,1530000,20.0,12.0,1,left,C. Joseph driving bank Jump Shot (4 PTS),[202709],1610612765.0,DET,driving bank,,,Joseph,C. Joseph,,,,,,,,2.31,Made,,,,,4.0,,,,,,,,,,
155,PT00M14.00S,2021-11-20T00:36:54.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612744,23,24,2021-11-20T00:40:12Z,1540000,,,0,,H. Diallo shooting personal FOUL (2 PF) (Kuminga 2 FT),"[1628977, 1630228]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,1627524.0,2.0,0.0,Kuminga,1630228.0,,
157,PT00M14.00S,2021-11-20T00:37:20.7Z,1,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,23,25,2021-11-20T00:41:45Z,1560000,,,0,,J. Kuminga Free Throw 1 of 2 (3 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
162,PT00M14.00S,2021-11-20T00:37:20.7Z,1,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,23,26,2021-11-20T00:41:45Z,1565000,,,0,,J. Kuminga Free Throw 2 of 2 (4 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
158,PT00M14.00S,2021-11-20T00:37:22.5Z,1,REGULAR,substitution,out,[],202357,,,1610612765,23,26,2021-11-20T00:41:45Z,1570000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M14.00S,2021-11-20T00:37:22.5Z,1,REGULAR,substitution,out,[],1629673,,,1610612765,23,26,2021-11-20T00:41:45Z,1580000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M14.00S,2021-11-20T00:37:22.5Z,1,REGULAR,substitution,in,[],1626172,,,1610612765,23,26,2021-11-20T00:41:45Z,1590000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M14.00S,2021-11-20T00:37:22.5Z,1,REGULAR,substitution,in,[],1629308,,,1610612765,23,26,2021-11-20T00:41:45Z,1600000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M03.40S,2021-11-20T00:37:57.8Z,1,REGULAR,3pt,Jump Shot,[],203924,7.145203679369246,1.7156862745098067,1610612765,23,26,2021-11-20T00:40:49Z,1605000,241.0,15.0,1,left,MISS J. Grant 24' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,24.18,Missed,,,,,,,,,,,,,,,
164,PT00M00.90S,2021-11-20T00:38:00.3Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,23,26,2021-11-20T00:40:49Z,1607500,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,163.0,3.0,2.0,1.0,,,,,,,,,,,
165,PT00M00.00S,2021-11-20T00:38:04.3Z,1,REGULAR,period,end,[],0,,,1610612744,23,26,2021-11-20T00:40:55Z,1640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2021-11-20T00:40:18.9Z,2,REGULAR,substitution,out,['startperiod'],203924,,,1610612744,23,26,2021-11-20T00:40:55Z,1650000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2021-11-20T00:40:18.9Z,2,REGULAR,substitution,out,['startperiod'],1629185,,,1610612744,23,26,2021-11-20T00:40:55Z,1660000,,,0,,SUB out: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2021-11-20T00:40:18.9Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,23,26,2021-11-20T00:40:55Z,1670000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2021-11-20T00:40:18.9Z,2,REGULAR,substitution,out,['startperiod'],1629308,,,1610612744,23,26,2021-11-20T00:40:55Z,1680000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2021-11-20T00:40:18.9Z,2,REGULAR,substitution,in,['startperiod'],1630180,,,1610612744,23,26,2021-11-20T00:40:55Z,1690000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-11-20T00:40:18.9Z,2,REGULAR,substitution,in,['startperiod'],202357,,,1610612744,23,26,2021-11-20T00:40:55Z,1700000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-11-20T00:40:18.9Z,2,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,23,26,2021-11-20T00:40:55Z,1710000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2021-11-20T00:40:18.9Z,2,REGULAR,substitution,in,['startperiod'],1629673,,,1610612744,23,26,2021-11-20T00:40:55Z,1720000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2021-11-20T00:41:02.9Z,2,REGULAR,period,start,[],0,,,1610612744,23,26,2021-11-20T00:41:02Z,1730000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-11-20T00:41:05.2Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,23,26,2021-11-20T00:43:13Z,1740000,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,201639.0,,,,,,
176,PT11M38.00S,2021-11-20T00:41:23.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,94.3988173455979,46.568627450980394,1610612744,23,28,2021-11-20T00:42:54Z,1750000,-17.0,0.0,1,right,J. Kuminga driving Layup (6 PTS),[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,,,,1.72,Made,,,,,6.0,,,,,,,,,,
177,PT11M22.00S,2021-11-20T00:41:40.3Z,2,REGULAR,3pt,Jump Shot,[],1628402,30.404073587385014,26.960784313725497,1610612765,26,28,2021-11-20T00:42:32Z,1760000,115.0,233.0,1,left,F. Jackson 26' 3PT  (10 PTS) (C. Joseph 3 AST),"[1628402, 202709]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,26.02,Made,,,,,10.0,C. Joseph,202709.0,3.0,,,,,,,
179,PT11M06.00S,2021-11-20T00:41:55.3Z,2,REGULAR,3pt,Jump Shot,[],1630228,81.52102496714849,5.14705882352942,1610612744,26,28,2021-11-20T00:42:00Z,1780000,-224.0,121.0,1,right,MISS J. Kuminga 25' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,25.5,Missed,,,,,,,,,,,,,,,
180,PT11M04.00S,2021-11-20T00:41:57.9Z,2,REGULAR,rebound,offensive,[],1630541,,,1610612744,26,28,2021-11-20T00:41:57Z,1790000,,,0,,M. Moody REBOUND (Off:1 Def:0),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,179.0,1.0,0.0,1.0,,,,,,,,,,,
