actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
209,PT09M47.00S,2022-01-02T00:45:31.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,23,31,2022-01-02T00:46:03Z,2060000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,207.0,,,,,,,,,,,
210,PT09M47.00S,2022-01-02T00:45:37.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,23,31,2022-01-02T00:45:37Z,2070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M42.00S,2022-01-02T00:45:53.4Z,2,REGULAR,foul,personal,['2freethrow'],1629620,,,1610612759,23,31,2022-01-02T00:46:07Z,2080000,,,0,,J. Robinson shooting personal FOUL (1 PF) (Poeltl 2 FT),"[1629620, 1627751]",1610612765.0,DET,shooting,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Poeltl,1627751.0,,,
213,PT09M42.00S,2022-01-02T00:46:20.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1627751,,,1610612759,23,32,2022-01-02T00:46:20Z,2100000,,,0,,J. Poeltl Free Throw 1 of 2 (4 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
214,PT09M42.00S,2022-01-02T00:46:36.9Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1627751,,,1610612759,23,33,2022-01-02T00:46:36Z,2110000,,,0,,J. Poeltl Free Throw 2 of 2 (5 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
215,PT09M28.00S,2022-01-02T00:46:51.4Z,2,REGULAR,turnover,lost ball,[],1630691,,,1610612765,23,33,2022-01-02T00:46:55Z,2120000,,,0,,J. Pickett lost ball TURNOVER (1 TO),"[1630691, 1630580]",1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,1.0,Wieskamp,1630580.0,,,,,,,,,,,,
216,PT09M28.00S,2022-01-02T00:46:51.4Z,2,REGULAR,steal,,[],1630580,,,1610612759,23,33,2022-01-02T00:48:47Z,2130000,,,0,,J. Wieskamp STEAL (1 STL),[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M22.00S,2022-01-02T00:46:57.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630170,93.34756898817345,59.55882352941176,1610612759,23,35,2022-01-02T00:47:27Z,2140000,48.0,10.0,1,right,D. Vassell Layup (5 PTS) (D. White 3 AST),"[1630170, 1628401]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,4.88,Made,5.0,D. White,1628401.0,3.0,,,,,,,,,,,,,,,
219,PT09M08.00S,2022-01-02T00:47:10.8Z,2,REGULAR,3pt,Jump Shot,[],1629873,26.067674113009204,16.911764705882348,1610612765,23,35,2022-01-02T00:47:30Z,2160000,165.0,193.0,1,left,MISS J. Paige 25' 3PT,[1629873],1610612765.0,DET,,,,Paige,J. Paige,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
220,PT09M08.00S,2022-01-02T00:47:10.8Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,23,35,2022-01-02T00:47:30Z,2170000,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,219.0,2.0,2.0,0.0,,,,,,,,
221,PT08M56.00S,2022-01-02T00:47:22.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627751,91.37647831800263,47.549019607843135,1610612759,23,37,2022-01-02T00:47:58Z,2180000,-12.0,29.0,1,right,J. Poeltl cutting DUNK (7 PTS) (D. Vassell 1 AST),"[1627751, 1630170]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,3.11,Made,7.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,,,
223,PT08M56.00S,2022-01-02T00:47:35.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612765,23,37,2022-01-02T00:47:35Z,2200000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M56.00S,2022-01-02T00:48:23.3Z,2,REGULAR,substitution,out,[],1630695,,,1610612765,23,37,2022-01-02T00:49:52Z,2210000,,,0,,SUB out: M. Potter,[1630695],1610612765.0,DET,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M56.00S,2022-01-02T00:48:23.3Z,2,REGULAR,substitution,out,[],1629620,,,1610612765,23,37,2022-01-02T00:49:52Z,2220000,,,0,,SUB out: J. Robinson,[1629620],1610612765.0,DET,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M56.00S,2022-01-02T00:48:23.3Z,2,REGULAR,substitution,out,[],1629873,,,1610612765,23,37,2022-01-02T00:49:52Z,2230000,,,0,,SUB out: J. Paige,[1629873],1610612765.0,DET,,,,Paige,J. Paige,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M56.00S,2022-01-02T00:48:23.3Z,2,REGULAR,substitution,out,[],1627854,,,1610612765,23,37,2022-01-02T00:49:52Z,2240000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M56.00S,2022-01-02T00:48:23.3Z,2,REGULAR,substitution,out,[],1630170,,,1610612765,23,37,2022-01-02T00:49:52Z,2250000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M56.00S,2022-01-02T00:48:23.3Z,2,REGULAR,substitution,in,[],1630568,,,1610612765,23,37,2022-01-02T00:49:52Z,2260000,,,0,,SUB in: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M56.00S,2022-01-02T00:48:23.3Z,2,REGULAR,substitution,in,[],1628476,,,1610612765,23,37,2022-01-02T00:49:52Z,2270000,,,0,,SUB in: D. Walton Jr.,[1628476],1610612765.0,DET,,,,Walton Jr.,D. Walton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M56.00S,2022-01-02T00:48:23.3Z,2,REGULAR,substitution,in,[],1630199,,,1610612765,23,37,2022-01-02T00:49:52Z,2280000,,,0,,SUB in: C. Stanley,[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M56.00S,2022-01-02T00:48:23.3Z,2,REGULAR,substitution,in,[],1630563,,,1610612765,23,37,2022-01-02T00:49:52Z,2290000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M56.00S,2022-01-02T00:48:23.3Z,2,REGULAR,substitution,in,[],1629640,,,1610612765,23,37,2022-01-02T00:49:52Z,2300000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M41.00S,2022-01-02T00:50:33.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628476,14.50394218134035,51.22549019607843,1610612765,23,37,2022-01-02T00:50:44Z,2310000,-6.0,84.0,1,left,MISS D. Walton Jr. 8' Hook,[1628476],1610612765.0,DET,,,,Walton Jr.,D. Walton Jr.,,,,,8.4,Missed,,,,,,,,,,,,,,,,,,,
235,PT08M39.00S,2022-01-02T00:50:35.4Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,23,37,2022-01-02T00:50:44Z,2320000,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,234.0,2.0,2.0,0.0,,,,,,,,
236,PT08M30.00S,2022-01-02T00:50:44.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627751,91.77069645203679,47.79411764705882,1610612759,23,39,2022-01-02T00:51:02Z,2330000,-11.0,25.0,1,right,J. Poeltl DUNK (9 PTS) (K. Johnson 1 AST),"[1627751, 1629640]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,2.72,Made,9.0,K. Johnson,1629640.0,1.0,,,,,,,,,,,,,,,
238,PT08M15.00S,2022-01-02T00:50:59.1Z,2,REGULAR,turnover,lost ball,[],1630691,,,1610612765,23,39,2022-01-02T00:51:05Z,2350000,,,0,,J. Pickett lost ball TURNOVER (2 TO),"[1630691, 1630563]",1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,2.0,Primo,1630563.0,,,,,,,,,,,,
239,PT08M15.00S,2022-01-02T00:50:59.1Z,2,REGULAR,steal,,[],1630563,,,1610612759,23,39,2022-01-02T00:52:27Z,2360000,,,0,,J. Primo STEAL (1 STL),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M04.00S,2022-01-02T00:51:10.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630580,85.72601839684626,95.34313725490196,1610612759,23,39,2022-01-02T00:51:19Z,2370000,227.0,82.0,1,right,MISS J. Wieskamp 24' 3PT,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,24.1,Missed,,,,,,,,,,,,,,,,,,,
241,PT08M00.00S,2022-01-02T00:51:14.4Z,2,REGULAR,rebound,defensive,[],1630691,,,1610612765,23,39,2022-01-02T00:51:19Z,2380000,,,0,,J. Pickett REBOUND (Off:0 Def:2),[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,,,,240.0,2.0,2.0,0.0,,,,,,,,
242,PT07M53.00S,2022-01-02T00:51:21.0Z,2,REGULAR,2pt,Jump Shot,[],1628977,19.365965834428394,75.73529411764706,1610612765,25,39,2022-01-02T00:51:26Z,2390000,-129.0,130.0,1,left,H. Diallo 18' step back Jump Shot (8 PTS),[1628977],1610612765.0,DET,step back,,,Diallo,H. Diallo,,,,,18.26,Made,8.0,,,,,,,,,,,,,,,,,,
243,PT07M42.00S,2022-01-02T00:51:33.5Z,2,REGULAR,foul,personal,['3freethrow'],1630199,,,1610612759,25,39,2022-01-02T00:51:44Z,2400000,,,0,,C. Stanley shooting personal FOUL (1 PF) (White 3 FT),"[1630199, 1628401]",1610612765.0,DET,shooting,,,Stanley,C. Stanley,,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,White,1628401.0,,,
245,PT07M42.00S,2022-01-02T00:52:03.8Z,2,REGULAR,freethrow,1 of 3,[],1628401,,,1610612759,25,40,2022-01-02T00:52:03Z,2420000,,,0,,D. White Free Throw 1 of 3 (6 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
246,PT07M42.00S,2022-01-02T00:52:20.4Z,2,REGULAR,freethrow,2 of 3,[],1628401,,,1610612759,25,41,2022-01-02T00:52:20Z,2430000,,,0,,D. White Free Throw 2 of 3 (7 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
247,PT07M42.00S,2022-01-02T00:52:21.5Z,2,REGULAR,substitution,out,[],1630691,,,1610612759,25,41,2022-01-02T00:52:28Z,2440000,,,0,,SUB out: J. Pickett,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M42.00S,2022-01-02T00:52:21.5Z,2,REGULAR,substitution,out,[],1630580,,,1610612759,25,41,2022-01-02T00:52:28Z,2450000,,,0,,SUB out: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M42.00S,2022-01-02T00:52:21.5Z,2,REGULAR,substitution,in,[],1630180,,,1610612759,25,41,2022-01-02T00:52:28Z,2460000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M42.00S,2022-01-02T00:52:21.5Z,2,REGULAR,substitution,in,[],1630200,,,1610612759,25,41,2022-01-02T00:52:28Z,2470000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M42.00S,2022-01-02T00:52:45.2Z,2,REGULAR,freethrow,3 of 3,[],1628401,,,1610612759,25,42,2022-01-02T00:52:45Z,2480000,,,0,,D. White Free Throw 3 of 3 (8 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
252,PT07M31.00S,2022-01-02T00:53:00.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630199,7.539421813403408,38.725490196078425,1610612765,27,42,2022-01-02T00:54:16Z,2490000,56.0,18.0,1,left,C. Stanley driving Layup (8 PTS) (D. Walton Jr. 1 AST),"[1630199, 1628476]",1610612765.0,DET,driving,,,Stanley,C. Stanley,,,,,5.93,Made,8.0,D. Walton Jr.,1628476.0,1.0,,,,,,,,,,,,,,,
254,PT07M31.00S,2022-01-02T00:53:05.7Z,2,REGULAR,foul,personal,['1freethrow'],1630563,,,1610612765,27,42,2022-01-02T00:53:13Z,2510000,,,0,,J. Primo shooting personal FOUL (1 PF) (Stanley 1 FT),"[1630563, 1630199]",1610612759.0,SAS,shooting,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Stanley,1630199.0,,,
256,PT07M31.00S,2022-01-02T00:53:25.5Z,2,REGULAR,freethrow,1 of 1,[],1630199,,,1610612765,28,42,2022-01-02T00:53:25Z,2530000,,,0,,C. Stanley Free Throw 1 of 1 (9 PTS),[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
257,PT07M19.00S,2022-01-02T00:53:38.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,85.46320630749014,60.78431372549019,1610612759,28,42,2022-01-02T00:53:44Z,2540000,54.0,84.0,1,right,MISS J. Poeltl 9' Jump Shot,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,9.99,Missed,,,,,,,,,,,,,,,,,,,
258,PT07M17.00S,2022-01-02T00:53:41.1Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,28,42,2022-01-02T00:53:41Z,2550000,,,0,,J. Poeltl REBOUND (Off:1 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,257.0,3.0,2.0,1.0,,,,,,,,
259,PT07M15.00S,2022-01-02T00:53:43.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630200,86.25164257555848,39.70588235294118,1610612759,28,44,2022-01-02T00:53:49Z,2560000,-51.0,77.0,1,right,T. Jones 9' driving floating Jump Shot (9 PTS) (J. Poeltl 3 AST),"[1630200, 1627751]",1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,9.24,Made,9.0,J. Poeltl,1627751.0,3.0,,,,,,,,,,,,,,,
261,PT07M00.00S,2022-01-02T00:53:58.0Z,2,REGULAR,2pt,Jump Shot,[],1628977,7.408015768725363,31.862745098039213,1610612765,28,44,2022-01-02T00:54:03Z,2580000,91.0,17.0,1,left,MISS H. Diallo 9' floating Shot,[1628977],1610612765.0,DET,floating,,,Diallo,H. Diallo,,,,,9.23,Missed,,,,,,,,,,,,,,,,,,,
262,PT06M57.00S,2022-01-02T00:54:00.4Z,2,REGULAR,rebound,offensive,[],1630568,,,1610612765,28,44,2022-01-02T00:54:00Z,2590000,,,0,,L. Garza REBOUND (Off:2 Def:2),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,261.0,4.0,2.0,2.0,,,,,,,,
263,PT06M51.00S,2022-01-02T00:54:06.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630568,6.8823915900131425,25.735294117647058,1610612765,30,44,2022-01-02T00:54:12Z,2600000,121.0,12.0,1,left,L. Garza 12' Jump Shot (4 PTS),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,12.19,Made,4.0,,,,,,,,,,,,,,,,,,
264,PT06M35.00S,2022-01-02T00:54:21.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,88.2227332457293,43.13725490196079,1610612759,30,46,2022-01-02T00:54:32Z,2610000,-34.0,58.0,1,right,D. White 6' driving finger roll Layup (10 PTS),[1628401],1610612759.0,SAS,driving finger roll,,,White,D. White,,,,,6.76,Made,10.0,,,,,,,,,,,,,,,,,,
265,PT06M25.00S,2022-01-02T00:54:32.0Z,2,REGULAR,3pt,Jump Shot,[],1628977,27.513140604467807,76.7156862745098,1610612765,30,46,2022-01-02T00:54:36Z,2620000,-134.0,206.0,1,left,MISS H. Diallo 24' 3PT,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,24.56,Missed,,,,,,,,,,,,,,,,,,,
266,PT06M23.00S,2022-01-02T00:54:34.0Z,2,REGULAR,rebound,defensive,[],1630563,,,1610612759,30,46,2022-01-02T00:54:36Z,2630000,,,0,,J. Primo REBOUND (Off:0 Def:3),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,265.0,3.0,3.0,0.0,,,,,,,,
267,PT06M18.00S,2022-01-02T00:54:39.7Z,2,REGULAR,3pt,Jump Shot,[],1628401,93.47897503285151,96.56862745098039,1610612759,30,46,2022-01-02T00:54:47Z,2640000,233.0,9.0,1,right,MISS D. White 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
268,PT06M17.00S,2022-01-02T00:54:46.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,30,46,2022-01-02T00:54:46Z,2650000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,267.0,,,,,,,,,,,
269,PT06M17.00S,2022-01-02T00:54:48.2Z,2,REGULAR,foul,personal,[],1630180,,,1610612759,30,46,2022-01-02T00:55:35Z,2660000,,,0,,S. Bey loose ball personal FOUL (1 PF),"[1630180, 1627751]",1610612765.0,DET,loose ball,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Poeltl,1627751.0,,,
271,PT06M17.00S,2022-01-02T00:55:02.5Z,2,REGULAR,substitution,out,[],1627751,,,1610612759,30,46,2022-01-02T00:55:08Z,2680000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M17.00S,2022-01-02T00:55:02.5Z,2,REGULAR,substitution,in,[],1629111,,,1610612759,30,46,2022-01-02T00:55:08Z,2690000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M05.00S,2022-01-02T00:55:21.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628401,80.73258869908015,50.98039215686275,1610612759,30,46,2022-01-02T00:55:31Z,2700000,5.0,129.0,1,right,MISS D. White 12' pullup Shot,[1628401],1610612759.0,SAS,pullup,,,White,D. White,,,,,12.87,Missed,,,,,,,,,,,,,,,,,,,
274,PT06M03.00S,2022-01-02T00:55:23.5Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,30,46,2022-01-02T00:55:31Z,2710000,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,273.0,3.0,3.0,0.0,,,,,,,,
275,PT05M54.00S,2022-01-02T00:55:34.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,10.167542706964511,42.892156862745104,1610612765,32,46,2022-01-02T00:55:51Z,2720000,36.0,43.0,1,left,S. Bey driving Layup (4 PTS),[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,5.58,Made,4.0,,,,,,,,,,,,,,,,,,
276,PT05M54.00S,2022-01-02T00:55:38.3Z,2,REGULAR,foul,personal,['1freethrow'],1629640,,,1610612765,32,46,2022-01-02T00:55:46Z,2730000,,,0,,K. Johnson shooting personal FOUL (2 PF) (Bey 1 FT),"[1629640, 1630180]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Bey,1630180.0,,,
278,PT05M54.00S,2022-01-02T00:56:01.7Z,2,REGULAR,freethrow,1 of 1,[],1630180,,,1610612765,33,46,2022-01-02T00:56:01Z,2750000,,,0,,S. Bey Free Throw 1 of 1 (5 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
279,PT05M36.00S,2022-01-02T00:56:20.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,87.9599211563732,49.50980392156863,1610612759,33,46,2022-01-02T00:56:25Z,2760000,-2.0,61.0,1,right,MISS K. Johnson 6' driving Hook,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,6.08,Missed,,,,,,,,,,,,,,,,,,,
280,PT05M33.00S,2022-01-02T00:56:23.7Z,2,REGULAR,rebound,defensive,[],1628476,,,1610612765,33,46,2022-01-02T00:56:25Z,2770000,,,0,,D. Walton Jr. REBOUND (Off:2 Def:2),[1628476],1610612765.0,DET,,,,Walton Jr.,D. Walton Jr.,,,,,,,,,,,,,,279.0,4.0,2.0,2.0,,,,,,,,
281,PT05M29.00S,2022-01-02T00:56:30.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630568,7.145203679369246,51.22549019607843,1610612765,35,46,2022-01-02T00:56:38Z,2780000,-6.0,15.0,1,left,L. Garza reverse Layup (6 PTS),[1630568],1610612765.0,DET,reverse,,,Garza,L. Garza,,,,,1.59,Made,6.0,,,,,,,,,,,,,,,,,,
283,PT05M28.00S,2022-01-02T00:56:40.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,35,46,2022-01-02T00:56:40Z,2800000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M28.00S,2022-01-02T00:57:05.7Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,35,46,2022-01-02T00:58:12Z,2810000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M28.00S,2022-01-02T00:57:05.7Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,35,46,2022-01-02T00:58:12Z,2820000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M28.00S,2022-01-02T00:58:21.7Z,2,REGULAR,substitution,out,[],1628401,,,1610612759,35,46,2022-01-02T00:58:26Z,2830000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M28.00S,2022-01-02T00:58:21.7Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,35,46,2022-01-02T00:58:26Z,2840000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M10.00S,2022-01-02T00:58:36.5Z,2,REGULAR,3pt,Jump Shot,[],1630563,67.06636005256242,38.725490196078425,1610612759,35,46,2022-01-02T00:59:58Z,2850000,-56.0,257.0,1,right,MISS J. Primo 26' pullup 3PT,[1630563],1610612759.0,SAS,pullup,,,Primo,J. Primo,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
289,PT05M05.00S,2022-01-02T00:58:41.5Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,35,46,2022-01-02T00:58:41Z,2860000,,,0,,S. Bey REBOUND (Off:0 Def:4),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,288.0,4.0,4.0,0.0,,,,,,,,
292,PT04M49.00S,2022-01-02T00:58:57.3Z,2,REGULAR,turnover,offensive goaltending,[],1628977,,,1610612765,35,46,2022-01-02T00:59:15Z,2890000,,,0,,H. Diallo offensive goaltending TURNOVER (3 TO),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,3.0,,,,,,,201246.0,,,,,,,
293,PT04M37.00S,2022-01-02T00:59:26.8Z,2,REGULAR,2pt,Hook,['fromturnover'],1629640,93.34756898817345,68.62745098039215,1610612759,35,46,2022-01-02T00:59:31Z,2900000,93.0,10.0,1,right,MISS K. Johnson 9' turnaround Hook,[1629640],1610612759.0,SAS,turnaround,,,Johnson,K. Johnson,,,,,9.36,Missed,,,,,,,,,,,,,,,,,,,
294,PT04M33.00S,2022-01-02T00:59:30.8Z,2,REGULAR,rebound,defensive,[],1630568,,,1610612765,35,46,2022-01-02T00:59:31Z,2910000,,,0,,L. Garza REBOUND (Off:2 Def:3),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,293.0,5.0,3.0,2.0,,,,,,,,
295,PT04M26.00S,2022-01-02T00:59:37.7Z,2,REGULAR,3pt,Jump Shot,[],1630180,6.619579500657039,97.05882352941177,1610612765,35,46,2022-01-02T00:59:43Z,2920000,-235.0,10.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
296,PT04M23.00S,2022-01-02T00:59:40.7Z,2,REGULAR,rebound,defensive,[],1630563,,,1610612759,35,46,2022-01-02T00:59:43Z,2930000,,,0,,J. Primo REBOUND (Off:0 Def:4),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,295.0,4.0,4.0,0.0,,,,,,,,
297,PT04M19.00S,2022-01-02T00:59:44.9Z,2,REGULAR,turnover,lost ball,[],1630563,,,1610612759,35,46,2022-01-02T00:59:50Z,2940000,,,0,,J. Primo lost ball TURNOVER (1 TO),"[1630563, 1628476]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,1.0,Walton Jr.,1628476.0,,,,,,,,,,,,
298,PT04M19.00S,2022-01-02T00:59:44.9Z,2,REGULAR,steal,,[],1628476,,,1610612765,35,46,2022-01-02T00:59:48Z,2950000,,,0,,D. Walton Jr. STEAL (2 STL),[1628476],1610612765.0,DET,,,,Walton Jr.,D. Walton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
