actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
582,PT11M05.00S,2022-12-03T04:07:52.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,91.40932982917214,59.31372549019608,1610612754,105,83,2022-12-03T04:07:57Z,5730000,False,47.0,28.0,1,right,MISS T. McConnell driving Layup,[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,5.45,Missed,,,,,,,,,,,,,,,,
583,PT11M03.00S,2022-12-03T04:07:54.8Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,105,83,2022-12-03T04:07:57Z,5740000,False,,,0,,W. Kessler REBOUND (Off:3 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,582.0,8.0,5.0,3.0,,
584,PT10M57.00S,2022-12-03T04:08:00.3Z,4,REGULAR,3pt,Jump Shot,[],1628374,7.178055190538765,3.431372549019608,1610612762,105,83,2022-12-03T04:08:07Z,5750000,False,233.0,15.0,1,left,MISS L. Markkanen 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,,,23.33,Missed,,,,,,,,,,,,,,,,
585,PT10M55.00S,2022-12-03T04:08:02.3Z,4,REGULAR,rebound,offensive,[],1628374,,,1610612762,105,83,2022-12-03T04:08:07Z,5760000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:10),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,584.0,12.0,10.0,2.0,,
586,PT10M52.00S,2022-12-03T04:08:06.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,30.962549277266753,34.80392156862745,1610612762,105,83,2022-12-03T04:08:13Z,5770000,False,76.0,239.0,1,left,MISS M. Beasley 25' step back 3PT,[1627736],1610612762.0,UTA,step back,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,25.03,Missed,,,,,,,,,,,,,,,,
587,PT10M49.00S,2022-12-03T04:08:09.7Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,105,83,2022-12-03T04:08:13Z,5780000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:6),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,586.0,6.0,6.0,0.0,,
588,PT10M45.00S,2022-12-03T04:08:12.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,92.9862023653088,45.83333333333333,1610612754,105,85,2022-12-03T04:08:19Z,5790000,False,-21.0,13.0,1,right,B. Mathurin reverse Layup (12 PTS) (T. Haliburton 4 AST),"[1631097, 1630169]",1610612754.0,IND,reverse,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,2.47,Made,12.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,,,
590,PT10M22.00S,2022-12-03T04:08:38.7Z,4,REGULAR,foul,personal,[],1631097,,,1610612762,105,85,2022-12-03T04:08:48Z,5810000,False,,,0,,B. Mathurin personal FOUL (4 PF),"[1631097, 1627736]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,202041.0,,,,,,,,,,4.0,0.0,Beasley,1627736.0,,,,,,
592,PT10M22.00S,2022-12-03T04:08:51.5Z,4,REGULAR,substitution,out,[],1630169,,,1610612762,105,85,2022-12-03T04:08:56Z,5830000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT10M22.00S,2022-12-03T04:08:51.5Z,4,REGULAR,substitution,in,[],1629614,,,1610612762,105,85,2022-12-03T04:08:56Z,5840000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT10M14.00S,2022-12-03T04:09:13.1Z,4,REGULAR,3pt,Jump Shot,[],1628374,30.042706964520367,29.901960784313726,1610612762,108,85,2022-12-03T04:09:18Z,5850000,False,100.0,230.0,1,left,L. Markkanen 25' 3PT  (24 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,25.09,Made,24.0,,,,,,,,,,,,,,,
595,PT09M56.00S,2022-12-03T04:09:33.3Z,4,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612754,108,85,2022-12-03T04:09:38Z,5860000,False,,,0,,W. Kessler shooting personal FOUL (4 PF) (Mathurin 2 FT),"[1631117, 1631097]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,202041.0,,,,,,,,,,4.0,0.0,Mathurin,1631097.0,,,,,,
597,PT09M56.00S,2022-12-03T04:09:58.8Z,4,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,108,85,2022-12-03T04:10:19Z,5880000,False,,,0,,MISS B. Mathurin Free Throw 1 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
598,PT09M56.00S,2022-12-03T04:09:58.8Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,108,85,2022-12-03T04:10:19Z,5890000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,597.0,,,,,
599,PT09M56.00S,2022-12-03T04:09:58.8Z,4,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,108,85,2022-12-03T04:10:19Z,5900000,False,,,0,,MISS B. Mathurin Free Throw 2 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
600,PT09M54.00S,2022-12-03T04:10:00.8Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,108,85,2022-12-03T04:10:19Z,5910000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:11),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,599.0,13.0,11.0,2.0,,
601,PT09M33.00S,2022-12-03T04:10:37.6Z,4,REGULAR,3pt,Jump Shot,[],1631323,9.806176084099869,2.450980392156863,1610612762,111,85,2022-12-03T04:10:43Z,5920000,False,238.0,40.0,1,left,S. Fontecchio 24' 3PT  (6 PTS) (C. Sexton 5 AST),"[1631323, 1629012]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,24.1,Made,6.0,C. Sexton,1629012.0,5.0,,,,,,,,,,,,
603,PT09M31.00S,2022-12-03T04:10:45.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,111,85,2022-12-03T04:10:45Z,5940000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT09M31.00S,2022-12-03T04:11:13.4Z,4,REGULAR,substitution,out,[],1628374,,,1610612754,111,85,2022-12-03T04:12:49Z,5950000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT09M31.00S,2022-12-03T04:11:13.4Z,4,REGULAR,substitution,in,[],203482,,,1610612754,111,85,2022-12-03T04:12:49Z,5960000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT09M31.00S,2022-12-03T04:11:13.4Z,4,REGULAR,substitution,out,[],1631097,,,1610612754,111,85,2022-12-03T04:13:30Z,5970000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT09M31.00S,2022-12-03T04:11:13.4Z,4,REGULAR,substitution,out,[],1627741,,,1610612754,111,85,2022-12-03T04:13:30Z,5980000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT09M31.00S,2022-12-03T04:11:13.4Z,4,REGULAR,substitution,out,[],1626167,,,1610612754,111,85,2022-12-03T04:13:30Z,5990000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT09M31.00S,2022-12-03T04:11:13.4Z,4,REGULAR,substitution,in,[],1630174,,,1610612754,111,85,2022-12-03T04:13:30Z,6000000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT09M31.00S,2022-12-03T04:11:13.4Z,4,REGULAR,substitution,in,[],1629052,,,1610612754,111,85,2022-12-03T04:13:30Z,6010000,False,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT09M31.00S,2022-12-03T04:11:13.4Z,4,REGULAR,substitution,in,[],1630543,,,1610612754,111,85,2022-12-03T04:13:30Z,6020000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT09M18.00S,2022-12-03T04:14:08.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,90.48948751642575,44.6078431372549,1610612754,111,85,2022-12-03T04:14:12Z,6030000,False,-27.0,37.0,1,right,MISS I. Jackson Layup,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,4.57,Missed,,,,,,,,,,,,,,,,
613,PT09M16.00S,2022-12-03T04:14:10.0Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,111,85,2022-12-03T04:14:12Z,6040000,False,,,0,,W. Kessler REBOUND (Off:3 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,612.0,9.0,6.0,3.0,,
614,PT08M56.00S,2022-12-03T04:14:28.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,12.171484888304862,48.77450980392157,1610612762,111,85,2022-12-03T04:14:35Z,6050000,False,6.0,62.0,1,left,MISS C. Sexton 6' Layup - blocked,"[1629012, 1629052]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,6.22,Missed,,,,,,,,,,,,,,,Brissett,1629052.0
615,PT08M56.00S,2022-12-03T04:14:28.8Z,4,REGULAR,block,,[],1629052,,,1610612762,111,85,2022-12-03T04:14:33Z,6060000,False,,,0,,O. Brissett BLOCK (1 BLK),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
616,PT08M51.00S,2022-12-03T04:14:33.8Z,4,REGULAR,rebound,defensive,[],1630543,,,1610612754,111,85,2022-12-03T04:15:12Z,6070000,False,,,0,,I. Jackson REBOUND (Off:1 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,614.0,3.0,2.0,1.0,,
617,PT08M49.00S,2022-12-03T04:14:35.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,92.85479632063075,95.83333333333334,1610612754,111,88,2022-12-03T04:14:43Z,6080000,False,229.0,15.0,1,right,A. Nesmith 3PT  (5 PTS) (O. Brissett 1 AST),"[1630174, 1629052]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,,,22.97,Made,5.0,O. Brissett,1629052.0,1.0,,,,,,,,,,,,
619,PT08M35.00S,2022-12-03T04:14:54.0Z,4,REGULAR,turnover,double dribble,[],1627736,,,1610612762,111,88,2022-12-03T04:15:00Z,6100000,False,,,0,,M. Beasley double dribble TURNOVER (2 TO),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,202041.0,2.0,,,,,,,,,,,,,,,,,,
620,PT08M19.00S,2022-12-03T04:15:18.9Z,4,REGULAR,turnover,out-of-bounds,[],1629614,,,1610612754,111,88,2022-12-03T04:15:26Z,6110000,False,,,0,,A. Nembhard bad pass out-of-bounds TURNOVER (1 TO),[1629614],1610612754.0,IND,bad pass,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,1627964.0,1.0,,,,,,,,,,,,,,,,,,
621,PT08M11.00S,2022-12-03T04:15:38.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631323,6.258212877792378,53.431372549019606,1610612762,111,88,2022-12-03T04:15:42Z,6120000,False,-17.0,6.0,1,left,MISS S. Fontecchio Layup - blocked,"[1631323, 1630543]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,1.83,Missed,,,,,,,,,,,,,,,Jackson,1630543.0
622,PT08M11.00S,2022-12-03T04:15:38.2Z,4,REGULAR,block,,[],1630543,,,1610612762,111,88,2022-12-03T04:15:40Z,6130000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
623,PT08M08.00S,2022-12-03T04:15:41.2Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612754,111,88,2022-12-03T04:15:42Z,6140000,False,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,621.0,1.0,1.0,0.0,,
624,PT08M04.00S,2022-12-03T04:15:44.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629614,79.45137976346912,91.42156862745098,1610612754,111,91,2022-12-03T04:15:51Z,6150000,False,207.0,141.0,1,right,A. Nembhard 25' 3PT  (8 PTS) (T. McConnell 1 AST),"[1629614, 204456]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,25.04,Made,8.0,T. McConnell,204456.0,1.0,,,,,,,,,,,,
626,PT08M03.00S,2022-12-03T04:15:49.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,111,91,2022-12-03T04:15:49Z,6170000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT07M49.00S,2022-12-03T04:18:52.5Z,4,REGULAR,3pt,Jump Shot,[],1627736,8.360709592641262,2.450980392156863,1610612762,114,91,2022-12-03T04:18:57Z,6180000,False,238.0,26.0,1,left,M. Beasley 3PT  (14 PTS) (S. Fontecchio 1 AST),"[1627736, 1631323]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,,,23.91,Made,14.0,S. Fontecchio,1631323.0,1.0,,,,,,,,,,,,
629,PT07M36.00S,2022-12-03T04:19:07.6Z,4,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,114,91,2022-12-03T04:19:14Z,6200000,False,,,0,,T. McConnell lost ball out-of-bounds TURNOVER (1 TO),[204456],1610612754.0,IND,lost ball,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,1193.0,1.0,,,,,,,,,,,,,,,,,,
630,PT07M27.00S,2022-12-03T04:19:22.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203482,30.962549277266753,76.47058823529412,1610612762,114,91,2022-12-03T04:19:27Z,6210000,False,-132.0,239.0,1,left,MISS K. Olynyk 27' 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,27.28,Missed,,,,,,,,,,,,,,,,
631,PT07M23.00S,2022-12-03T04:19:26.2Z,4,REGULAR,rebound,defensive,[],1630543,,,1610612754,114,91,2022-12-03T04:19:27Z,6220000,False,,,0,,I. Jackson REBOUND (Off:1 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,630.0,4.0,3.0,1.0,,
632,PT07M18.00S,2022-12-03T04:19:34.2Z,4,REGULAR,foul,personal,['2freethrow'],1631323,,,1610612754,114,91,2022-12-03T04:19:51Z,6230000,False,,,0,,S. Fontecchio shooting personal FOUL (2 PF) (Brissett 2 FT),"[1631323, 1629052]",1610612762.0,UTA,shooting,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,8-16 Left,1627964.0,,,,,,,,,,2.0,0.0,Brissett,1629052.0,,,,,,
634,PT07M18.00S,2022-12-03T04:19:57.9Z,4,REGULAR,freethrow,1 of 2,[],1629052,,,1610612754,114,92,2022-12-03T04:19:57Z,6250000,False,,,0,,O. Brissett Free Throw 1 of 2 (2 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
635,PT07M18.00S,2022-12-03T04:20:03.0Z,4,REGULAR,substitution,out,[],204456,,,1610612754,114,92,2022-12-03T04:20:09Z,6260000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT07M18.00S,2022-12-03T04:20:03.0Z,4,REGULAR,substitution,in,[],1631112,,,1610612754,114,92,2022-12-03T04:20:09Z,6270000,False,,,0,,SUB in: K. Brown,[1631112],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT07M18.00S,2022-12-03T04:20:22.4Z,4,REGULAR,freethrow,2 of 2,[],1629052,,,1610612754,114,93,2022-12-03T04:20:22Z,6280000,False,,,0,,O. Brissett Free Throw 2 of 2 (3 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
638,PT06M58.00S,2022-12-03T04:20:44.0Z,4,REGULAR,3pt,Jump Shot,[],1627736,24.655059132720105,12.990196078431374,1610612762,114,93,2022-12-03T04:20:50Z,6290000,False,185.0,179.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,25.76,Missed,,,,,,,,,,,,,,,,
639,PT06M55.00S,2022-12-03T04:20:47.0Z,4,REGULAR,rebound,offensive,[],1627736,,,1610612762,114,93,2022-12-03T04:20:50Z,6300000,False,,,0,,M. Beasley REBOUND (Off:1 Def:4),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,638.0,5.0,4.0,1.0,,
640,PT06M54.00S,2022-12-03T04:20:47.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627736,9.017739816031538,20.098039215686274,1610612762,116,93,2022-12-03T04:20:55Z,6310000,False,150.0,32.0,1,left,M. Beasley 15' pullup Jump Shot (16 PTS),[1627736],1610612762.0,UTA,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Right,,,15.29,Made,16.0,,,,,,,,,,,,,,,
641,PT06M40.00S,2022-12-03T04:21:02.2Z,4,REGULAR,3pt,Jump Shot,[],1630174,91.01511169513797,2.696078431372549,1610612754,116,96,2022-12-03T04:21:07Z,6320000,False,-237.0,32.0,1,right,A. Nesmith 3PT  (8 PTS) (I. Jackson 1 AST),"[1630174, 1630543]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,23.87,Made,8.0,I. Jackson,1630543.0,1.0,,,,,,,,,,,,
644,PT06M25.00S,2022-12-03T04:21:36.7Z,4,REGULAR,foul,personal,[],1629614,,,1610612762,116,96,2022-12-03T04:21:45Z,6350000,False,,,0,,A. Nembhard personal FOUL (4 PF),"[1629614, 1627736]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,1193.0,,,,,,,,,,4.0,0.0,Beasley,1627736.0,,,,,,
646,PT06M15.00S,2022-12-03T04:22:01.2Z,4,REGULAR,turnover,lost ball,[],1629012,,,1610612762,116,96,2022-12-03T04:22:07Z,6370000,False,,,0,,C. Sexton lost ball TURNOVER (2 TO),"[1629012, 1630174]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,Nesmith,1630174.0,,,,,,,,,,
647,PT06M15.00S,2022-12-03T04:22:01.2Z,4,REGULAR,steal,,[],1630174,,,1610612754,116,96,2022-12-03T04:22:05Z,6380000,False,,,0,,A. Nesmith STEAL (3 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
648,PT06M09.00S,2022-12-03T04:22:09.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629614,91.40932982917214,52.94117647058824,1610612754,116,96,2022-12-03T04:22:14Z,6390000,False,15.0,28.0,1,right,MISS A. Nembhard Layup - blocked,"[1629614, 1631117]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,3.19,Missed,,,,,,,,,,,,,,,Kessler,1631117.0
649,PT06M09.00S,2022-12-03T04:22:09.4Z,4,REGULAR,block,,[],1631117,,,1610612754,116,96,2022-12-03T04:22:12Z,6400000,False,,,0,,W. Kessler BLOCK (2 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
650,PT06M09.00S,2022-12-03T04:22:09.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,116,96,2022-12-03T04:22:14Z,6410000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,648.0,,,,,
652,PT06M04.00S,2022-12-03T04:22:33.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630174,88.78120893561103,59.068627450980394,1610612754,116,96,2022-12-03T04:35:10Z,6430000,False,45.0,53.0,1,right,MISS A. Nesmith 6' driving floating Shot,[1630174],1610612754.0,IND,driving floating,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,6.97,Missed,,,,,,,,,,,,,,,,
653,PT06M02.00S,2022-12-03T04:22:35.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,116,96,2022-12-03T04:22:37Z,6440000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,652.0,,,,,
655,PT05M52.00S,2022-12-03T04:22:58.1Z,4,REGULAR,foul,personal,[],1629614,,,1610612762,116,96,2022-12-03T04:23:07Z,6460000,False,,,0,,A. Nembhard personal FOUL (5 PF),"[1629614, 1629012]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,1627964.0,,,,,,,,,,5.0,0.0,Sexton,1629012.0,,,,,,
657,PT05M50.00S,2022-12-03T04:23:20.6Z,4,REGULAR,turnover,bad pass,[],1629012,,,1610612762,116,96,2022-12-03T04:23:25Z,6480000,False,,,0,,C. Sexton bad pass TURNOVER (3 TO),"[1629012, 1631112]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,3.0,,,,,,,Brown,1631112.0,,,,,,,,,,
658,PT05M50.00S,2022-12-03T04:23:20.6Z,4,REGULAR,steal,,[],1631112,,,1610612754,116,96,2022-12-03T04:23:22Z,6490000,False,,,0,,K. Brown STEAL (1 STL),[1631112],1610612754.0,IND,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
659,PT05M46.00S,2022-12-03T04:23:23.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631112,92.32917214191852,50.49019607843137,1610612754,116,98,2022-12-03T04:23:29Z,6500000,False,2.0,20.0,1,right,K. Brown DUNK (2 PTS),[1631112],1610612754.0,IND,,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,1.98,Made,2.0,,,,,,,,,,,,,,,
660,PT05M37.00S,2022-12-03T04:23:33.0Z,4,REGULAR,3pt,Jump Shot,[],1627736,4.467805519053877,96.1014093137255,1610612762,116,98,2022-12-03T04:23:58Z,6510000,False,-231.0,-11.0,1,left,MISS M. Beasley 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,,,23.07,Missed,,,,,,,,,,,,,,,,
661,PT05M34.00S,2022-12-03T04:23:36.0Z,4,REGULAR,rebound,defensive,[],1631112,,,1610612754,116,98,2022-12-03T04:23:38Z,6520000,False,,,0,,K. Brown REBOUND (Off:0 Def:1),[1631112],1610612754.0,IND,,,,Brown,K. Brown,,,,,Mid-Range,24+ Left,,,,,,,,,,,,,,,660.0,1.0,1.0,0.0,,
662,PT05M31.00S,2022-12-03T04:23:41.6Z,4,REGULAR,foul,personal,['2freethrow'],203482,,,1610612754,116,98,2022-12-03T04:23:48Z,6530000,False,,,0,,K. Olynyk shooting personal FOUL (5 PF) (Jackson 2 FT),"[203482, 1630543]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,,,,,,,,,,5.0,0.0,Jackson,1630543.0,,,,,,
664,PT05M31.00S,2022-12-03T04:24:02.7Z,4,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,116,99,2022-12-03T04:24:22Z,6550000,False,,,0,,I. Jackson Free Throw 1 of 2 (3 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
665,PT05M31.00S,2022-12-03T04:24:02.7Z,4,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,116,99,2022-12-03T04:24:22Z,6560000,False,,,0,,MISS I. Jackson Free Throw 2 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
666,PT05M30.00S,2022-12-03T04:24:03.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,116,99,2022-12-03T04:24:22Z,6570000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,665.0,,,,,
