shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
04:41,81,PT04M41.00S,2022-12-10T02:24:36.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,25.57490144546649,11.519607843137255,1610612750,17,18,2022-12-10T02:24:41Z,800000,False,192.0,188.0,1,left,MISS D. Russell 26' 3PT,[1626156],0,1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,26.89,Missed,,,,,,,,,,,,,,,,,,
04:38,82,PT04M38.00S,2022-12-10T02:24:39.6Z,1,REGULAR,rebound,defensive,[],1630534,,,1610612762,17,18,2022-12-10T02:24:41Z,810000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],30,1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,
04:24,83,PT04M24.00S,2022-12-10T02:24:52.7Z,1,REGULAR,3pt,Jump Shot,[],1629659,66.96780551905388,35.294117647058826,1610612762,17,18,2022-12-10T02:24:57Z,820000,False,-74.0,258.0,1,right,MISS T. Horton-Tucker 26' 3PT,[1629659],0,1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,26.83,Missed,,,,,,,,,,,,,,,,,,
04:21,84,PT04M21.00S,2022-12-10T02:24:55.7Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,17,18,2022-12-10T02:24:57Z,830000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],5,1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,83.0,1.0,1.0,0.0,,,,,,
04:17,85,PT04M17.00S,2022-12-10T02:25:01.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629659,,,1610612750,17,18,2022-12-10T02:25:10Z,840000,False,,,0,,T. Horton-Tucker shooting personal FOUL (1 PF) (Edwards 2 FT),"[1629659, 1630162]",0,1610612762.0,UTA,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,201246.0,,,,,1.0,0.0,Edwards,1630162.0,,
04:17,87,PT04M17.00S,2022-12-10T02:25:22.3Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,17,19,2022-12-10T02:25:22Z,860000,False,,,0,,A. Edwards Free Throw 1 of 2 (1 PTS),[1630162],1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
04:17,88,PT04M17.00S,2022-12-10T02:25:23.0Z,1,REGULAR,substitution,out,[],1626156,,,1610612750,17,19,2022-12-10T02:25:34Z,870000,False,,,0,,SUB out: D. Russell,[1626156],0,1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
04:17,89,PT04M17.00S,2022-12-10T02:25:23.0Z,1,REGULAR,substitution,out,[],203937,,,1610612750,17,19,2022-12-10T02:25:34Z,880000,False,,,0,,SUB out: K. Anderson,[203937],5,1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
04:17,90,PT04M17.00S,2022-12-10T02:25:23.0Z,1,REGULAR,substitution,in,[],1629669,,,1610612750,17,19,2022-12-10T02:25:34Z,890000,False,,,0,,SUB in: J. Nowell,[1629669],4,1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
04:17,91,PT04M17.00S,2022-12-10T02:25:23.0Z,1,REGULAR,substitution,in,[],1629162,,,1610612750,17,19,2022-12-10T02:25:34Z,900000,False,,,0,,SUB in: J. McLaughlin,[1629162],6,1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
04:17,92,PT04M17.00S,2022-12-10T02:25:45.3Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,17,20,2022-12-10T02:25:45Z,910000,False,,,0,,A. Edwards Free Throw 2 of 2 (2 PTS),[1630162],1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
04:06,93,PT04M06.00S,2022-12-10T02:26:01.3Z,1,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612762,17,20,2022-12-10T02:26:07Z,920000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Vanderbilt 2 FT),"[1629675, 1629020]",11,1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,201246.0,,,,,1.0,0.0,Vanderbilt,1629020.0,,
04:06,95,PT04M06.00S,2022-12-10T02:26:26.2Z,1,REGULAR,freethrow,1 of 2,[],1629020,,,1610612762,17,20,2022-12-10T02:26:26Z,940000,False,,,0,,MISS J. Vanderbilt Free Throw 1 of 2,[1629020],8,1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
04:06,96,PT04M06.00S,2022-12-10T02:26:26.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,17,20,2022-12-10T02:26:26Z,950000,False,,,0,,TEAM offensive REBOUND,[],,1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,
04:06,97,PT04M06.00S,2022-12-10T02:26:41.3Z,1,REGULAR,freethrow,2 of 2,[],1629020,,,1610612762,18,20,2022-12-10T02:26:41Z,960000,False,,,0,,J. Vanderbilt Free Throw 2 of 2 (1 PTS),[1629020],8,1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
03:45,98,PT03M45.00S,2022-12-10T02:27:03.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,19.793035479632064,8.57843137254902,1610612750,18,23,2022-12-10T02:34:16Z,970000,False,207.0,134.0,1,left,A. Edwards 24' 3PT pullup (5 PTS) (J. Nowell 1 AST),"[1630162, 1629669]",1,1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.65,Made,5.0,J. Nowell,1629669.0,1.0,,,,,,,,,,,,,,
03:31,100,PT03M31.00S,2022-12-10T02:27:17.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,91.80354796320631,46.07843137254902,1610612762,20,23,2022-12-10T02:27:22Z,990000,False,-20.0,25.0,1,right,J. Vanderbilt cutting DUNK (3 PTS) (K. Olynyk 1 AST),"[1629020, 203482]",8,1610612762.0,UTA,cutting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,3.14,Made,3.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,,,,
03:11,102,PT03M11.00S,2022-12-10T02:27:37.1Z,1,REGULAR,2pt,Jump Shot,[],1630162,23.340998685939553,77.94117647058823,1610612750,20,23,2022-12-10T02:27:41Z,1010000,False,-140.0,167.0,1,left,MISS A. Edwards 21' pullup Shot,[1630162],1,1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,21.77,Missed,,,,,,,,,,,,,,,,,,
03:09,103,PT03M09.00S,2022-12-10T02:27:39.1Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612762,20,23,2022-12-10T02:27:41Z,1020000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],0,1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,102.0,1.0,1.0,0.0,,,,,,
03:04,104,PT03M04.00S,2022-12-10T02:27:44.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203482,66.96780551905388,51.225490196078425,1610612762,20,23,2022-12-10T02:35:04Z,1030000,False,6.0,258.0,1,right,MISS K. Olynyk 25' running 3PT,[203482],41,1610612762.0,UTA,running,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
03:01,105,PT03M01.00S,2022-12-10T02:27:47.1Z,1,REGULAR,rebound,defensive,[],1629669,,,1610612750,20,23,2022-12-10T02:27:51Z,1040000,False,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],4,1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,104.0,1.0,1.0,0.0,,,,,,
02:56,106,PT02M56.00S,2022-12-10T02:27:52.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629669,24.78646517739816,82.35294117647058,1610612750,20,23,2022-12-10T02:35:28Z,1050000,False,-162.0,180.0,1,left,MISS J. Nowell 24' running pullup 3PT,[1629669],4,1610612750.0,MIN,running pullup,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,24.24,Missed,,,,,,,,,,,,,,,,,,
02:54,107,PT02M54.00S,2022-12-10T02:27:54.1Z,1,REGULAR,rebound,defensive,[],201144,,,1610612762,20,23,2022-12-10T02:27:58Z,1060000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],11,1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,106.0,1.0,1.0,0.0,,,,,,
02:50,108,PT02M50.00S,2022-12-10T02:28:00.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1630534,92.19776609724047,53.18627450980392,1610612762,22,23,2022-12-10T02:35:52Z,1070000,False,16.0,21.0,1,right,O. Agbaji running Layup (2 PTS) (M. Conley 1 AST),"[1630534, 201144]",30,1610612762.0,UTA,running,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2.62,Made,2.0,M. Conley,201144.0,1.0,,,,,,,,,,,,,,
02:50,110,PT02M50.00S,2022-12-10T02:28:02.6Z,1,REGULAR,violation,defensive goaltending,[],1629675,,,1610612762,22,23,2022-12-10T02:28:13Z,1090000,False,,,0,,N. Reid defensive goaltending VIOLATION,[1629675],11,1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,201638.0,,,,,,,,,,
02:50,111,PT02M50.00S,2022-12-10T02:28:14.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,22,23,2022-12-10T02:28:14Z,1100000,False,,,0,,MIN Timeout,[],,1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:50,112,PT02M50.00S,2022-12-10T02:30:40.1Z,1,REGULAR,substitution,out,[],203482,,,1610612750,22,23,2022-12-10T02:30:42Z,1110000,False,,,0,,SUB out: K. Olynyk,[203482],41,1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
02:50,113,PT02M50.00S,2022-12-10T02:30:40.1Z,1,REGULAR,substitution,in,[],200752,,,1610612750,22,23,2022-12-10T02:30:42Z,1120000,False,,,0,,SUB in: R. Gay,[200752],22,1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
02:50,114,PT02M50.00S,2022-12-10T02:30:40.1Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,22,23,2022-12-10T02:30:53Z,1130000,False,,,0,,SUB out: J. McDaniels,[1630183],3,1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
02:50,115,PT02M50.00S,2022-12-10T02:30:40.1Z,1,REGULAR,substitution,in,[],203085,,,1610612750,22,23,2022-12-10T02:30:53Z,1140000,False,,,0,,SUB in: A. Rivers,[203085],25,1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
02:41,116,PT02M41.00S,2022-12-10T02:31:19.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,7.440867279894875,48.28431372549019,1610612750,22,25,2022-12-10T02:31:24Z,1150000,False,9.0,17.0,1,left,N. Reid Layup (2 PTS) (J. McLaughlin 1 AST),"[1629675, 1629162]",11,1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.94,Made,2.0,J. McLaughlin,1629162.0,1.0,,,,,,,,,,,,,,
02:41,118,PT02M41.00S,2022-12-10T02:31:22.5Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630534,,,1610612750,22,25,2022-12-10T02:31:35Z,1170000,False,,,0,,O. Agbaji shooting personal FOUL (1 PF) (Reid 1 FT),"[1630534, 1629675]",30,1610612762.0,UTA,shooting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,201246.0,,,,,1.0,0.0,Reid,1629675.0,,
02:41,120,PT02M41.00S,2022-12-10T02:31:42.1Z,1,REGULAR,freethrow,1 of 1,[],1629675,,,1610612750,22,26,2022-12-10T02:31:42Z,1190000,False,,,0,,N. Reid Free Throw 1 of 1 (3 PTS),[1629675],11,1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
02:27,121,PT02M27.00S,2022-12-10T02:31:57.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,82.7365308804205,37.99019607843137,1610612762,24,26,2022-12-10T02:36:34Z,1200000,False,-60.0,110.0,1,right,M. Conley 12' driving floating Jump Shot (2 PTS) (T. Horton-Tucker 1 AST),"[201144, 1629659]",11,1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,12.51,Made,2.0,T. Horton-Tucker,1629659.0,1.0,,,,,,,,,,,,,,
02:04,122,PT02M04.00S,2022-12-10T02:32:18.5Z,1,REGULAR,3pt,Jump Shot,[],203085,5.469776609724048,93.87254901960785,1610612750,24,26,2022-12-10T02:32:24Z,1210000,False,-219.0,-1.0,1,left,MISS A. Rivers 3PT,[203085],25,1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Left Corner 3,24+ Left,21.94,Missed,,,,,,,,,,,,,,,,,,
02:02,123,PT02M02.00S,2022-12-10T02:32:20.5Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,24,26,2022-12-10T02:32:24Z,1220000,False,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],22,1610612762.0,UTA,,,,Gay,R. Gay,,,,,Left Corner 3,24+ Left,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,
01:50,124,PT01M50.00S,2022-12-10T02:32:33.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,91.01511169513797,44.11764705882353,1610612762,24,26,2022-12-10T02:37:00Z,1230000,False,-29.0,32.0,1,right,MISS T. Horton-Tucker driving Layup - blocked,"[1629659, 1629675]",0,1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0
01:50,157,PT01M50.00S,2022-12-10T02:32:33.8Z,1,REGULAR,block,,[],1629675,,,1610612762,24,26,2022-12-10T02:37:03Z,1235000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],11,1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
01:47,125,PT01M47.00S,2022-12-10T02:32:36.8Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,24,26,2022-12-10T02:32:38Z,1240000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,124.0,2.0,2.0,0.0,,,,,,
01:43,126,PT01M43.00S,2022-12-10T02:32:40.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629162,26.363337713534822,81.12745098039215,1610612750,24,26,2022-12-10T02:37:12Z,1250000,False,-156.0,195.0,1,left,MISS J. McLaughlin 24' running 3PT,[1629162],6,1610612750.0,MIN,running,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,24.97,Missed,,,,,,,,,,,,,,,,,,
01:36,127,PT01M36.00S,2022-12-10T02:32:47.2Z,1,REGULAR,rebound,offensive,[],1630162,,,1610612750,24,26,2022-12-10T02:32:47Z,1260000,False,,,0,,A. Edwards REBOUND (Off:1 Def:2),[1630162],1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,126.0,3.0,2.0,1.0,,,,,,
01:36,128,PT01M36.00S,2022-12-10T02:32:46.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630162,5.590000152587891,50.0,1610612750,24,26,2022-12-10T02:32:50Z,1270000,False,0.0,0.0,1,left,MISS A. Edwards putback Layup,[1630162],1,1610612750.0,MIN,putback,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
01:36,129,PT01M36.00S,2022-12-10T02:32:46.8Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,24,26,2022-12-10T02:32:50Z,1280000,False,,,0,,R. Gay REBOUND (Off:0 Def:2),[200752],22,1610612762.0,UTA,,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,,,,,,,,,,,128.0,2.0,2.0,0.0,,,,,,
01:26,131,PT01M26.00S,2022-12-10T02:32:57.3Z,1,REGULAR,2pt,Jump Shot,[],200752,92.59198423127464,74.26470588235294,1610612762,24,26,2022-12-10T02:37:35Z,1290000,False,121.0,17.0,1,right,MISS R. Gay 12' Jump Shot,[200752],22,1610612762.0,UTA,,,,Gay,R. Gay,,,,,Mid-Range,8-16 Right,12.25,Missed,,,,,,,,,,,,,,,,,,
01:24,132,PT01M24.00S,2022-12-10T02:32:59.3Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,24,26,2022-12-10T02:33:02Z,1300000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],11,1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,,,,,,,,,131.0,1.0,1.0,0.0,,,,,,
01:19,133,PT01M19.00S,2022-12-10T02:33:04.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203085,9.280551905387648,49.754901960784316,1610612750,24,26,2022-12-10T02:38:14Z,1310000,False,1.0,35.0,1,left,MISS A. Rivers running Layup,[203085],25,1610612750.0,MIN,running,,,Rivers,A. Rivers,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
01:13,134,PT01M13.00S,2022-12-10T02:33:10.6Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,24,26,2022-12-10T02:33:10Z,1320000,False,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],11,1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,133.0,2.0,1.0,1.0,,,,,,
01:13,135,PT01M13.00S,2022-12-10T02:33:09.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629675,5.590000152587891,50.0,1610612750,24,26,2022-12-10T02:33:09Z,1330000,False,0.0,0.0,1,left,MISS N. Reid tip DUNK,[1629675],11,1610612750.0,MIN,tip,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
01:13,136,PT01M13.00S,2022-12-10T02:33:10.1Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,24,26,2022-12-10T02:33:10Z,1340000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],8,1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Left,,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,
01:11,137,PT01M11.00S,2022-12-10T02:33:12.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201144,76.5604467805519,86.51960784313727,1610612762,24,26,2022-12-10T02:38:55Z,1350000,False,183.0,168.0,1,right,MISS M. Conley 24' running 3PT,[201144],11,1610612762.0,UTA,running,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
01:09,138,PT01M09.00S,2022-12-10T02:33:14.4Z,1,REGULAR,rebound,defensive,[],1629669,,,1610612750,24,26,2022-12-10T02:33:17Z,1360000,False,,,0,,J. Nowell REBOUND (Off:0 Def:2),[1629669],4,1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,137.0,2.0,2.0,0.0,,,,,,
00:59,139,PT00M59.20S,2022-12-10T02:33:25.1Z,1,REGULAR,turnover,bad pass,[],1629675,,,1610612750,24,26,2022-12-10T02:33:29Z,1370000,False,,,0,,N. Reid bad pass TURNOVER (1 TO),"[1629675, 1629020]",11,1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Vanderbilt,1629020.0,,,,,,,,,,,
00:59,140,PT00M59.20S,2022-12-10T02:33:25.1Z,1,REGULAR,steal,,[],1629020,,,1610612762,24,26,2022-12-10T02:33:26Z,1380000,False,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],8,1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
00:37,141,PT00M37.60S,2022-12-10T02:33:46.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629659,69.46452036793693,16.666666666666664,1610612762,24,26,2022-12-10T02:33:52Z,1390000,False,-167.0,235.0,1,right,MISS T. Horton-Tucker 28' 3PT,[1629659],0,1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,28.77,Missed,,,,,,,,,,,,,,,,,,
00:34,142,PT00M34.60S,2022-12-10T02:33:49.7Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,24,26,2022-12-10T02:33:52Z,1400000,False,,,0,,A. Edwards REBOUND (Off:1 Def:3),[1630162],1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,141.0,4.0,3.0,1.0,,,,,,
00:24,143,PT00M24.70S,2022-12-10T02:34:02.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200752,,,1610612750,24,26,2022-12-10T02:34:08Z,1410000,False,,,0,,R. Gay shooting personal FOUL (1 PF) (Edwards 2 FT),"[200752, 1630162]",22,1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,201638.0,,,,,1.0,0.0,Edwards,1630162.0,,
00:24,145,PT00M24.70S,2022-12-10T02:34:27.4Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,24,27,2022-12-10T02:34:27Z,1430000,False,,,0,,A. Edwards Free Throw 1 of 2 (6 PTS),[1630162],1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
00:24,146,PT00M24.70S,2022-12-10T02:34:29.0Z,1,REGULAR,substitution,out,[],1630534,,,1610612750,24,27,2022-12-10T02:34:32Z,1440000,False,,,0,,SUB out: O. Agbaji,[1630534],30,1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
00:24,147,PT00M24.70S,2022-12-10T02:34:29.0Z,1,REGULAR,substitution,in,[],1627736,,,1610612750,24,27,2022-12-10T02:34:32Z,1450000,False,,,0,,SUB in: M. Beasley,[1627736],5,1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
00:24,148,PT00M24.70S,2022-12-10T02:34:45.4Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,24,28,2022-12-10T02:34:45Z,1460000,False,,,0,,A. Edwards Free Throw 2 of 2 (7 PTS),[1630162],1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
00:02,149,PT00M02.40S,2022-12-10T02:35:13.2Z,1,REGULAR,foul,personal,[],1630162,,,1610612762,24,28,2022-12-10T02:35:20Z,1470000,False,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 201144]",1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,203054.0,,,,,1.0,0.0,Conley,201144.0,,
00:01,151,PT00M01.00S,2022-12-10T02:35:39.1Z,1,REGULAR,3pt,Jump Shot,[],1627736,82.86793692509855,3.6764705882352944,1610612762,24,28,2022-12-10T02:35:48Z,1490000,False,-232.0,109.0,1,right,MISS M. Beasley 25' 3PT,[1627736],5,1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
00:01,152,PT00M01.00S,2022-12-10T02:35:39.1Z,1,REGULAR,rebound,offensive,[],200752,,,1610612762,24,28,2022-12-10T02:35:48Z,1500000,False,,,0,,R. Gay REBOUND (Off:1 Def:2),[200752],22,1610612762.0,UTA,,,,Gay,R. Gay,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,151.0,3.0,2.0,1.0,,,,,,
00:00,153,PT00M00.00S,2022-12-10T02:35:50.0Z,1,REGULAR,period,end,[],0,,,1610612762,24,28,2022-12-10T02:35:50Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,160,PT12M00.00S,2022-12-10T02:37:58.3Z,2,REGULAR,substitution,out,['startperiod'],1629659,,,1610612762,24,28,2022-12-10T02:38:23Z,1520000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],0,1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,161,PT12M00.00S,2022-12-10T02:37:58.3Z,2,REGULAR,substitution,out,['startperiod'],201144,,,1610612762,24,28,2022-12-10T02:38:23Z,1530000,False,,,0,,SUB out: M. Conley,[201144],11,1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,162,PT12M00.00S,2022-12-10T02:37:58.3Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612762,24,28,2022-12-10T02:38:23Z,1540000,False,,,0,,SUB out: A. Edwards,[1630162],1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,163,PT12M00.00S,2022-12-10T02:37:58.3Z,2,REGULAR,substitution,out,['startperiod'],1629162,,,1610612762,24,28,2022-12-10T02:38:23Z,1550000,False,,,0,,SUB out: J. McLaughlin,[1629162],6,1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
