actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
78,PT06M04.00S,2023-01-14T02:22:01.3Z,1,REGULAR,steal,,[],1631117,,,1610612762,13,10,2023-01-14T02:22:04Z,780000,False,,,0,,W. Kessler STEAL (2 STL),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT05M57.00S,2023-01-14T02:22:07.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203903,67.09921156373193,50.0,1610612762,16,10,2023-01-14T02:29:20Z,790000,False,0.0,257.0,1,right,J. Clarkson 25' 3PT running pullup (5 PTS),[203903],1610612762.0,UTA,running pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,25.68,Made,,,,,,,,,5.0,,,,,,,,,
80,PT05M41.00S,2023-01-14T02:22:22.9Z,1,REGULAR,3pt,Jump Shot,[],1628976,29.911300919842315,32.84313725490196,1610612753,16,13,2023-01-14T02:22:27Z,800000,False,86.0,229.0,1,left,W. Carter Jr. 24' 3PT  (5 PTS) (M. Fultz 4 AST),"[1628976, 1628365]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,24.43,Made,,,,,,,,,5.0,M. Fultz,1628365.0,4.0,,,,,,
82,PT05M25.00S,2023-01-14T02:22:39.8Z,1,REGULAR,3pt,Jump Shot,[],203903,71.04139290407359,21.568627450980394,1610612762,16,13,2023-01-14T02:22:45Z,820000,False,-142.0,220.0,1,right,MISS J. Clarkson 26' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,,,,,,,,,,,,,,,,,
83,PT05M23.00S,2023-01-14T02:22:41.8Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,16,13,2023-01-14T02:22:45Z,830000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,82.0,3.0,2.0,1.0,,,,,,,,,,,,,,
84,PT05M16.00S,2023-01-14T02:22:49.5Z,1,REGULAR,3pt,Jump Shot,[],1631094,30.962549277266753,31.372549019607842,1610612753,16,13,2023-01-14T02:31:58Z,840000,False,93.0,239.0,1,left,MISS P. Banchero 25' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
85,PT05M12.00S,2023-01-14T02:22:53.5Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,16,13,2023-01-14T02:22:54Z,850000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,84.0,3.0,3.0,0.0,,,,,,,,,,,,,,
86,PT05M03.00S,2023-01-14T02:23:01.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,91.93495400788436,46.07843137254902,1610612762,18,13,2023-01-14T02:23:05Z,860000,False,-20.0,23.0,1,right,W. Kessler Layup (4 PTS) (O. Agbaji 1 AST),"[1631117, 1630534]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,3.04,Made,,,,,,,,,4.0,O. Agbaji,1630534.0,1.0,,,,,,
88,PT04M50.00S,2023-01-14T02:23:13.8Z,1,REGULAR,3pt,Jump Shot,[],1628976,32.14520367936925,49.26470588235294,1610612753,18,16,2023-01-14T02:23:18Z,880000,False,4.0,250.0,1,left,W. Carter Jr. 24' 3PT  (8 PTS) (P. Banchero 1 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,24.97,Made,,,,,,,,,8.0,P. Banchero,1631094.0,1.0,,,,,,
90,PT04M37.00S,2023-01-14T02:23:28.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,89.83245729303549,49.50980392156863,1610612762,20,16,2023-01-14T02:23:32Z,900000,False,-2.0,43.0,1,right,C. Sexton driving Layup (2 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,4.32,Made,,,,,,,,,2.0,,,,,,,,,
91,PT04M24.00S,2023-01-14T02:23:40.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,7.703679369250986,53.67647058823529,1610612753,20,16,2023-01-14T02:33:15Z,910000,False,-18.0,20.0,1,left,MISS W. Carter Jr. driving Layup - blocked,"[1628976, 1631117]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,Kessler,1631117.0,,,,
92,PT04M24.00S,2023-01-14T02:23:40.7Z,1,REGULAR,block,,[],1631117,,,1610612753,20,16,2023-01-14T02:23:42Z,920000,False,,,0,,W. Kessler BLOCK (4 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
93,PT04M21.00S,2023-01-14T02:23:43.7Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,20,16,2023-01-14T02:23:44Z,930000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,91.0,4.0,2.0,2.0,,,,,,,,,,,,,,
94,PT04M20.00S,2023-01-14T02:23:44.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628365,11.908672798948752,94.36274509803921,1610612753,20,16,2023-01-14T02:23:48Z,940000,False,-222.0,59.0,1,left,MISS M. Fultz 3PT,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Left Corner 3,24+ Left,22.96,Missed,,,,,,,,,,,,,,,,,,
95,PT04M18.00S,2023-01-14T02:23:46.4Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,20,16,2023-01-14T02:23:48Z,950000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:4),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Left Corner 3,24+ Left,,,94.0,4.0,4.0,0.0,,,,,,,,,,,,,,
96,PT04M13.00S,2023-01-14T02:23:53.2Z,1,REGULAR,foul,personal,[],203914,,,1610612762,20,16,2023-01-14T02:24:18Z,960000,False,,,0,,G. Harris personal FOUL (1 PF),"[203914, 1629012]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628484.0,,,,,,,1.0,0.0,Sexton,1629012.0
98,PT04M13.00S,2023-01-14T02:24:11.2Z,1,REGULAR,substitution,out,[],1631117,,,1610612762,20,16,2023-01-14T02:24:17Z,980000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M13.00S,2023-01-14T02:24:11.2Z,1,REGULAR,substitution,out,[],203914,,,1610612762,20,16,2023-01-14T02:24:17Z,990000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M13.00S,2023-01-14T02:24:11.2Z,1,REGULAR,substitution,in,[],1629020,,,1610612762,20,16,2023-01-14T02:24:17Z,1000000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M13.00S,2023-01-14T02:24:11.2Z,1,REGULAR,substitution,in,[],203082,,,1610612762,20,16,2023-01-14T02:24:17Z,1010000,False,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M13.00S,2023-01-14T02:24:11.2Z,1,REGULAR,substitution,out,[],1628365,,,1610612762,20,16,2023-01-14T02:24:27Z,1020000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M13.00S,2023-01-14T02:24:11.2Z,1,REGULAR,substitution,in,[],1630175,,,1610612762,20,16,2023-01-14T02:24:27Z,1030000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M04.00S,2023-01-14T02:25:00.3Z,1,REGULAR,3pt,Jump Shot,[],1628374,91.01511169513797,94.6078431372549,1610612762,23,16,2023-01-14T02:25:06Z,1050000,False,223.0,32.0,1,right,L. Markkanen 3PT  (3 PTS) (C. Sexton 2 AST),"[1628374, 1629012]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,22.53,Made,,,,,,,,,3.0,C. Sexton,1629012.0,2.0,,,,,,
107,PT04M04.00S,2023-01-14T02:25:03.5Z,1,REGULAR,foul,personal,['1freethrow'],1631094,,,1610612762,23,16,2023-01-14T02:25:21Z,1070000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Markkanen 1 FT),"[1631094, 1628374]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,,,,,,,,1830.0,,,,,,,1.0,0.0,Markkanen,1628374.0
109,PT04M04.00S,2023-01-14T02:25:26.6Z,1,REGULAR,freethrow,1 of 1,[],1628374,,,1610612762,24,16,2023-01-14T02:25:26Z,1090000,False,,,0,,L. Markkanen Free Throw 1 of 1 (4 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
110,PT03M54.00S,2023-01-14T02:25:40.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631094,7.5722733245729295,47.549019607843135,1610612753,24,18,2023-01-14T02:25:45Z,1100000,False,12.0,19.0,1,left,P. Banchero driving DUNK (2 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,,,2.0,,,,,,,,,
111,PT03M39.00S,2023-01-14T02:25:56.7Z,1,REGULAR,turnover,out-of-bounds,[],1629012,,,1610612762,24,18,2023-01-14T02:26:02Z,1110000,False,,,0,,C. Sexton bad pass out-of-bounds TURNOVER (1 TO),[1629012],1610612762.0,UTA,bad pass,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,,,,,,,1.0,,,1193.0,,,,,,,,,,
112,PT03M39.00S,2023-01-14T02:25:59.5Z,1,REGULAR,substitution,out,[],203903,,,1610612753,24,18,2023-01-14T02:26:02Z,1120000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M39.00S,2023-01-14T02:25:59.5Z,1,REGULAR,substitution,in,[],1629659,,,1610612753,24,18,2023-01-14T02:26:02Z,1130000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M30.00S,2023-01-14T02:26:20.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203082,26.10052562417871,44.85294117647059,1610612753,24,20,2023-01-14T02:26:25Z,1140000,False,26.0,193.0,1,left,T. Ross 19' pullup Jump Shot (2 PTS) (W. Carter Jr. 2 AST),"[203082, 1628976]",1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,Mid-Range,16-24 Center,19.45,Made,,,,,,,,,2.0,W. Carter Jr.,1628976.0,2.0,,,,,,
116,PT03M10.00S,2023-01-14T02:26:41.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,87.86136662286465,37.00980392156863,1610612762,24,20,2023-01-14T02:39:10Z,1160000,False,-65.0,62.0,1,right,MISS L. Markkanen 8' driving Layup - blocked,"[1628374, 1630175]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Left,8.96,Missed,,,,,,,,,,,,,Anthony,1630175.0,,,,
117,PT03M10.00S,2023-01-14T02:26:41.4Z,1,REGULAR,block,,[],1630175,,,1610612762,24,20,2023-01-14T02:26:48Z,1170000,False,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
118,PT03M10.00S,2023-01-14T02:26:41.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,24,20,2023-01-14T02:26:50Z,1180000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,116.0,,,,,,,,,,,,,,,,,
120,PT03M06.00S,2023-01-14T02:27:05.2Z,1,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612762,24,20,2023-01-14T02:27:09Z,1200000,False,,,0,,C. Anthony shooting personal FOUL (1 PF) (Sexton 2 FT),"[1630175, 1629012]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1830.0,,,,,,,1.0,0.0,Sexton,1629012.0
122,PT03M06.00S,2023-01-14T02:27:27.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629012,,,1610612762,25,20,2023-01-14T02:27:27Z,1220000,False,,,0,,C. Sexton Free Throw 1 of 2 (3 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
123,PT03M06.00S,2023-01-14T02:27:28.0Z,1,REGULAR,substitution,out,[],1631094,,,1610612762,25,20,2023-01-14T02:27:32Z,1230000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M06.00S,2023-01-14T02:27:28.0Z,1,REGULAR,substitution,out,[],1628976,,,1610612762,25,20,2023-01-14T02:27:32Z,1240000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M06.00S,2023-01-14T02:27:28.0Z,1,REGULAR,substitution,in,[],1629021,,,1610612762,25,20,2023-01-14T02:27:32Z,1250000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M06.00S,2023-01-14T02:27:28.0Z,1,REGULAR,substitution,in,[],1630532,,,1610612762,25,20,2023-01-14T02:27:32Z,1260000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M06.00S,2023-01-14T02:27:48.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629012,,,1610612762,26,20,2023-01-14T02:27:48Z,1270000,False,,,0,,C. Sexton Free Throw 2 of 2 (4 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
128,PT02M53.00S,2023-01-14T02:28:07.0Z,1,REGULAR,3pt,Jump Shot,[],1629021,31.35676741130092,37.00980392156863,1610612753,26,23,2023-01-14T02:28:12Z,1280000,False,65.0,242.0,1,left,M. Wagner 25' 3PT  (3 PTS) (B. Bol 1 AST),"[1629021, 1629626]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,25.09,Made,,,,,,,,,3.0,B. Bol,1629626.0,1.0,,,,,,
130,PT02M35.00S,2023-01-14T02:28:24.0Z,1,REGULAR,3pt,Jump Shot,[],1628374,68.01905387647832,36.029411764705884,1610612762,29,23,2023-01-14T02:28:28Z,1300000,False,-70.0,248.0,1,right,L. Markkanen 25' 3PT  (7 PTS) (T. Horton-Tucker 1 AST),"[1628374, 1629659]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,25.78,Made,,,,,,,,,7.0,T. Horton-Tucker,1629659.0,1.0,,,,,,
132,PT02M18.00S,2023-01-14T02:28:40.4Z,1,REGULAR,3pt,Jump Shot,[],1630532,10.85742444152431,2.450980392156863,1610612753,29,23,2023-01-14T02:28:45Z,1320000,False,238.0,50.0,1,left,MISS F. Wagner 24' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,24.28,Missed,,,,,,,,,,,,,,,,,,
133,PT02M17.00S,2023-01-14T02:28:41.4Z,1,REGULAR,rebound,offensive,[],1629626,,,1610612753,29,23,2023-01-14T02:28:45Z,1330000,False,,,0,,B. Bol REBOUND (Off:1 Def:0),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Right Corner 3,24+ Right,,,132.0,1.0,0.0,1.0,,,,,,,,,,,,,,
134,PT02M14.00S,2023-01-14T02:28:45.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629626,4.5499342969776615,38.970588235294116,1610612753,29,23,2023-01-14T02:40:20Z,1340000,False,55.0,-10.0,1,left,MISS B. Bol putback Layup,[1629626],1610612753.0,ORL,putback,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,,,,,,,,,,
135,PT02M12.00S,2023-01-14T02:28:47.0Z,1,REGULAR,rebound,defensive,[],1630534,,,1610612762,29,23,2023-01-14T02:28:48Z,1350000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
136,PT02M06.00S,2023-01-14T02:28:53.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,92.32917214191852,52.69607843137255,1610612762,31,23,2023-01-14T02:28:57Z,1360000,False,13.0,20.0,1,right,L. Markkanen DUNK (9 PTS) (J. Vanderbilt 1 AST),"[1628374, 1629020]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,,,,,9.0,J. Vanderbilt,1629020.0,1.0,,,,,,
138,PT01M47.00S,2023-01-14T02:29:11.9Z,1,REGULAR,2pt,Jump Shot,[],1629626,22.946780551905388,48.28431372549019,1610612753,31,23,2023-01-14T02:44:20Z,1380000,False,9.0,163.0,1,left,MISS B. Bol 16' pullup Shot,[1629626],1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Mid-Range,16-24 Center,16.34,Missed,,,,,,,,,,,,,,,,,,
139,PT01M45.00S,2023-01-14T02:29:13.9Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,31,23,2023-01-14T02:29:16Z,1390000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,16-24 Center,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,,
140,PT01M40.00S,2023-01-14T02:29:18.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,75.64060446780552,6.127450980392156,1610612762,34,23,2023-01-14T02:44:38Z,1400000,False,-219.0,176.0,1,right,L. Markkanen 28' 3PT running (12 PTS) (J. Vanderbilt 2 AST),"[1628374, 1629020]",1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,28.16,Made,,,,,,,,,12.0,J. Vanderbilt,1629020.0,2.0,,,,,,
142,PT01M39.00S,2023-01-14T02:29:24.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,34,23,2023-01-14T02:29:24Z,1420000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M31.00S,2023-01-14T02:32:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629626,9.411957950065702,48.03921568627451,1610612753,34,23,2023-01-14T02:32:30Z,1430000,False,10.0,36.0,1,left,MISS B. Bol Layup - blocked,"[1629626, 1630534]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,Agbaji,1630534.0,,,,
144,PT01M31.00S,2023-01-14T02:32:26.2Z,1,REGULAR,block,,[],1630534,,,1610612753,34,23,2023-01-14T02:32:28Z,1440000,False,,,0,,O. Agbaji BLOCK (1 BLK),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
145,PT01M28.00S,2023-01-14T02:32:29.2Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612762,34,23,2023-01-14T02:32:30Z,1450000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,,,
146,PT01M27.00S,2023-01-14T02:32:30.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629012,92.59198423127464,53.92156862745098,1610612762,34,23,2023-01-14T02:45:46Z,1460000,False,20.0,17.0,1,right,MISS C. Sexton running Layup,[1629012],1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
147,PT01M24.00S,2023-01-14T02:32:33.8Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,34,23,2023-01-14T02:57:37Z,1470000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,,,
148,PT01M20.00S,2023-01-14T02:32:36.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629626,7.178055190538765,49.50980392156863,1610612753,34,25,2023-01-14T02:46:48Z,1480000,False,2.0,15.0,1,left,B. Bol running alley-oop DUNK (2 PTS) (C. Anthony 1 AST),"[1629626, 1630175]",1610612753.0,ORL,running alley-oop,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,,,,2.0,C. Anthony,1630175.0,1.0,,,,,,
151,PT01M04.00S,2023-01-14T02:32:53.2Z,1,REGULAR,2pt,Jump Shot,[],1629012,83.78777923784494,32.59803921568628,1610612762,34,25,2023-01-14T02:47:05Z,1510000,False,-87.0,100.0,1,right,MISS C. Sexton 13' pullup Shot,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,13.25,Missed,,,,,,,,,,,,,,,,,,
152,PT01M01.00S,2023-01-14T02:32:56.2Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,34,25,2023-01-14T02:32:57Z,1520000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,,,151.0,1.0,1.0,0.0,,,,,,,,,,,,,,
153,PT00M59.30S,2023-01-14T02:33:01.2Z,1,REGULAR,foul,personal,['2freethrow'],1630534,,,1610612753,34,25,2023-01-14T02:33:08Z,1530000,False,,,0,,O. Agbaji shooting personal FOUL (1 PF) (Anthony 2 FT),"[1630534, 1630175]",1610612762.0,UTA,shooting,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1830.0,,,,,,,1.0,0.0,Anthony,1630175.0
155,PT00M59.30S,2023-01-14T02:33:27.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630175,,,1610612753,34,26,2023-01-14T02:33:27Z,1550000,False,,,0,,C. Anthony Free Throw 1 of 2 (1 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
156,PT00M59.30S,2023-01-14T02:33:42.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630175,,,1610612753,34,27,2023-01-14T02:33:42Z,1560000,False,,,0,,C. Anthony Free Throw 2 of 2 (2 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,,,,,2.0,,,,,,,,,
157,PT00M49.50S,2023-01-14T02:33:59.0Z,1,REGULAR,foul,personal,[],1629626,,,1610612762,34,27,2023-01-14T02:34:09Z,1570000,False,,,0,,B. Bol personal FOUL (1 PF),"[1629626, 1629020]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1830.0,,,,,,,1.0,0.0,Vanderbilt,1629020.0
159,PT00M36.60S,2023-01-14T02:34:28.0Z,1,REGULAR,3pt,Jump Shot,[],1628374,66.3107752956636,56.86274509803921,1610612762,34,27,2023-01-14T02:34:34Z,1590000,False,34.0,264.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,26.64,Missed,,,,,,,,,,,,,,,,,,
160,PT00M34.00S,2023-01-14T02:34:30.6Z,1,REGULAR,rebound,offensive,[],1629012,,,1610612762,34,27,2023-01-14T02:34:34Z,1600000,False,,,0,,C. Sexton REBOUND (Off:1 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,159.0,2.0,1.0,1.0,,,,,,,,,,,,,,
161,PT00M34.00S,2023-01-14T02:34:33.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629012,94.40999984741211,50.0,1610612762,36,27,2023-01-14T02:34:33Z,1610000,False,0.0,0.0,1,right,C. Sexton tip Layup (6 PTS),[1629012],1610612762.0,UTA,tip,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,6.0,,,,,,,,,
162,PT00M10.50S,2023-01-14T02:34:57.1Z,1,REGULAR,3pt,Jump Shot,[],1629626,27.677398160315374,17.892156862745097,1610612753,36,27,2023-01-14T02:35:01Z,1620000,False,161.0,208.0,1,left,MISS B. Bol 26' 3PT,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
163,PT00M07.30S,2023-01-14T02:35:00.3Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,36,27,2023-01-14T02:35:01Z,1630000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,162.0,3.0,3.0,0.0,,,,,,,,,,,,,,
