actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
82,PT05M03.00S,2023-01-21T02:23:45.9Z,1,REGULAR,foul,personal,[],202681,,,1610612762,9,21,2023-01-21T02:24:05Z,800000,False,,,0,,K. Irving personal FOUL (1 PF),"[202681, 1629012]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,8-16 Center,,,,203177.0,1.0,0.0,Sexton,1629012.0,,,,,,,,,,,,
84,PT05M03.00S,2023-01-21T02:23:52.5Z,1,REGULAR,substitution,out,[],1627736,,,1610612762,9,21,2023-01-21T02:24:03Z,820000,False,,,0,,SUB out: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M03.00S,2023-01-21T02:23:52.5Z,1,REGULAR,substitution,out,[],1631117,,,1610612762,9,21,2023-01-21T02:24:03Z,830000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M03.00S,2023-01-21T02:23:52.5Z,1,REGULAR,substitution,out,[],1629651,,,1610612762,9,21,2023-01-21T02:24:03Z,840000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M03.00S,2023-01-21T02:23:52.5Z,1,REGULAR,substitution,in,[],1629020,,,1610612762,9,21,2023-01-21T02:24:03Z,850000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M03.00S,2023-01-21T02:23:52.5Z,1,REGULAR,substitution,in,[],200752,,,1610612762,9,21,2023-01-21T02:24:03Z,860000,False,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M03.00S,2023-01-21T02:23:52.5Z,1,REGULAR,substitution,in,[],203933,,,1610612762,9,21,2023-01-21T02:24:03Z,870000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M52.00S,2023-01-21T02:24:27.6Z,1,REGULAR,foul,personal,['2freethrow'],203552,,,1610612762,9,21,2023-01-21T02:24:54Z,880000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (Clarkson 2 FT),"[203552, 203903]",1610612751.0,BKN,shooting,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,2004.0,1.0,0.0,Clarkson,203903.0,,,,,,,,,,,,
92,PT04M52.00S,2023-01-21T02:24:54.9Z,1,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,10,21,2023-01-21T02:24:54Z,900000,False,,,0,,J. Clarkson Free Throw 1 of 2 (5 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
93,PT04M52.00S,2023-01-21T02:25:08.1Z,1,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,11,21,2023-01-21T02:25:08Z,910000,False,,,0,,J. Clarkson Free Throw 2 of 2 (6 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
94,PT04M37.00S,2023-01-21T02:25:26.5Z,1,REGULAR,3pt,Jump Shot,[],1626220,31.09395532194481,69.85294117647058,1610612751,11,24,2023-01-21T02:25:30Z,920000,False,-99.0,240.0,1,left,R. O'Neale 25' 3PT  (9 PTS) (S. Curry 1 AST),"[1626220, 203552]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.95,Made,,,,,,,,,,9.0,S. Curry,203552.0,1.0,,,,,
96,PT04M13.00S,2023-01-21T02:25:49.9Z,1,REGULAR,3pt,Jump Shot,[],203903,73.01248357424441,11.519607843137255,1610612762,11,24,2023-01-21T02:25:53Z,940000,False,-192.0,201.0,1,right,MISS J. Clarkson 27' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,27.84,Missed,,,,,,,,,,,,,,,,,,
97,PT04M11.00S,2023-01-21T02:25:51.9Z,1,REGULAR,rebound,defensive,[],203933,,,1610612751,11,24,2023-01-21T02:25:53Z,950000,False,,,0,,T. Warren REBOUND (Off:0 Def:1),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Left Center,,,96.0,,,,,,1.0,1.0,0.0,,,,,,,,,
98,PT04M10.00S,2023-01-21T02:25:56.6Z,1,REGULAR,turnover,traveling,[],1627732,,,1610612751,11,24,2023-01-21T02:39:47Z,960000,False,,,0,,B. Simmons traveling TURNOVER (2 TO),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Left Center,,,,1627519.0,,,,,,,,,,,,2.0,,,,
99,PT04M10.00S,2023-01-21T02:26:02.8Z,1,REGULAR,substitution,out,[],201144,,,1610612762,11,24,2023-01-21T02:26:11Z,970000,False,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M10.00S,2023-01-21T02:26:02.8Z,1,REGULAR,substitution,out,[],202681,,,1610612762,11,24,2023-01-21T02:26:11Z,980000,False,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M10.00S,2023-01-21T02:26:02.8Z,1,REGULAR,substitution,in,[],1630534,,,1610612762,11,24,2023-01-21T02:26:11Z,990000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M10.00S,2023-01-21T02:26:02.8Z,1,REGULAR,substitution,in,[],1628410,,,1610612762,11,24,2023-01-21T02:26:11Z,1000000,False,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M57.00S,2023-01-21T02:26:33.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",200752,92.32917214191852,34.55882352941176,1610612762,13,24,2023-01-21T02:26:38Z,1010000,False,-77.0,20.0,1,right,R. Gay 7' turnaround Jump Shot (2 PTS),[200752],1610612762.0,UTA,turnaround,,,Gay,R. Gay,,,,,In The Paint (Non-RA),0-8 Center,7.96,Made,,,,,,,,,,2.0,,,,,,,,
104,PT03M44.00S,2023-01-21T02:26:45.9Z,1,REGULAR,3pt,Jump Shot,[],1626220,17.821944809461236,2.450980392156863,1610612751,13,24,2023-01-21T02:26:49Z,1020000,False,238.0,115.0,1,left,MISS R. O'Neale 26' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,26.41,Missed,,,,,,,,,,,,,,,,,,
105,PT03M41.00S,2023-01-21T02:26:48.9Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,13,24,2023-01-21T02:26:49Z,1030000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,104.0,,,,,,1.0,1.0,0.0,,,,,,,,,
106,PT03M36.00S,2023-01-21T02:26:56.1Z,1,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612762,13,24,2023-01-21T02:27:02Z,1040000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Gay 2 FT),"[1626220, 200752]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,203177.0,1.0,0.0,Gay,200752.0,,,,,,,,,,,,
108,PT03M36.00S,2023-01-21T02:27:29.5Z,1,REGULAR,freethrow,1 of 2,[],200752,,,1610612762,14,24,2023-01-21T02:27:29Z,1060000,False,,,0,,R. Gay Free Throw 1 of 2 (3 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
109,PT03M36.00S,2023-01-21T02:27:30.3Z,1,REGULAR,substitution,out,[],1626220,,,1610612762,14,24,2023-01-21T02:27:36Z,1070000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M36.00S,2023-01-21T02:27:30.3Z,1,REGULAR,substitution,out,[],1627732,,,1610612762,14,24,2023-01-21T02:27:36Z,1080000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M36.00S,2023-01-21T02:27:30.3Z,1,REGULAR,substitution,in,[],1629651,,,1610612762,14,24,2023-01-21T02:27:36Z,1090000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M36.00S,2023-01-21T02:27:30.3Z,1,REGULAR,substitution,in,[],1630560,,,1610612762,14,24,2023-01-21T02:27:36Z,1100000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M36.00S,2023-01-21T02:27:55.7Z,1,REGULAR,freethrow,2 of 2,[],200752,,,1610612762,15,24,2023-01-21T02:27:55Z,1110000,False,,,0,,R. Gay Free Throw 2 of 2 (4 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
114,PT03M17.00S,2023-01-21T02:28:18.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,5.469776609724048,53.67647058823529,1610612751,15,26,2023-01-21T02:28:25Z,1120000,False,-18.0,-1.0,1,left,N. Claxton DUNK (8 PTS) (S. Curry 2 AST),"[1629651, 203552]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,,8.0,S. Curry,203552.0,2.0,,,,,
116,PT03M07.00S,2023-01-21T02:28:28.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628410,,,1610612762,15,26,2023-01-21T02:28:35Z,1140000,False,,,0,,E. Sumner shooting personal FOUL (1 PF) (Sexton 2 FT),"[1628410, 1629012]",1610612751.0,BKN,shooting,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),0-8 Center,,,,2004.0,1.0,0.0,Sexton,1629012.0,,,,,,,,,,,,
118,PT03M07.00S,2023-01-21T02:28:55.3Z,1,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,15,26,2023-01-21T02:29:12Z,1160000,False,,,0,,MISS C. Sexton Free Throw 1 of 2,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
119,PT03M07.00S,2023-01-21T02:28:55.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,15,26,2023-01-21T02:29:12Z,1170000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,118.0,,,,,,,,,,,,,,,,,
120,PT03M07.00S,2023-01-21T02:28:55.3Z,1,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,15,26,2023-01-21T02:29:12Z,1180000,False,,,0,,MISS C. Sexton Free Throw 2 of 2,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
121,PT03M04.00S,2023-01-21T02:28:58.3Z,1,REGULAR,rebound,defensive,[],1630560,,,1610612751,15,26,2023-01-21T02:29:12Z,1190000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,120.0,,,,,,1.0,1.0,0.0,,,,,,,,,
122,PT02M47.00S,2023-01-21T02:29:27.7Z,1,REGULAR,turnover,lost ball,[],1629651,,,1610612751,15,26,2023-01-21T02:29:31Z,1200000,False,,,0,,N. Claxton lost ball TURNOVER (1 TO),"[1629651, 1629012]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Sexton,1629012.0,,
123,PT02M47.00S,2023-01-21T02:29:27.7Z,1,REGULAR,steal,,[],1629012,,,1610612762,15,26,2023-01-21T02:29:29Z,1210000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
124,PT02M43.00S,2023-01-21T02:29:33.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629012,91.93495400788436,45.34313725490196,1610612762,15,26,2023-01-21T02:29:44Z,1220000,False,-23.0,23.0,1,right,MISS C. Sexton running Layup,[1629012],1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
125,PT02M41.00S,2023-01-21T02:29:35.0Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612762,15,26,2023-01-21T02:29:44Z,1230000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:1),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,124.0,,,,,,2.0,1.0,1.0,,,,,,,,,
126,PT02M41.00S,2023-01-21T02:29:43.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629020,94.40999984741211,50.0,1610612762,17,26,2023-01-21T02:29:43Z,1240000,False,0.0,0.0,1,right,J. Vanderbilt tip Layup (2 PTS),[1629020],1610612762.0,UTA,tip,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,2.0,,,,,,,,
127,PT02M41.00S,2023-01-21T02:29:47.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,17,26,2023-01-21T02:29:47Z,1250000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M41.00S,2023-01-21T02:31:59.7Z,1,REGULAR,substitution,out,[],203903,,,1610612751,17,26,2023-01-21T02:32:10Z,1260000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M41.00S,2023-01-21T02:31:59.7Z,1,REGULAR,substitution,in,[],1628374,,,1610612751,17,26,2023-01-21T02:32:10Z,1270000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M31.00S,2023-01-21T02:32:44.8Z,1,REGULAR,3pt,Jump Shot,[],203552,28.597240473061763,73.77450980392157,1610612751,17,26,2023-01-21T02:32:49Z,1280000,False,-119.0,216.0,1,left,MISS S. Curry 24' pullup 3PT,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,24.68,Missed,,,,,,,,,,,,,,,,,,
135,PT02M28.00S,2023-01-21T02:32:47.8Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,17,26,2023-01-21T02:32:49Z,1290000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,134.0,,,,,,4.0,3.0,1.0,,,,,,,,,
136,PT02M11.00S,2023-01-21T02:33:05.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,89.56964520367937,46.81372549019608,1610612762,17,26,2023-01-21T03:21:06Z,1300000,False,-16.0,46.0,1,right,MISS L. Markkanen driving Hook,[1628374],1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.82,Missed,,,,,,,,,,,,,,,,,,
137,PT02M09.00S,2023-01-21T02:33:07.0Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,17,26,2023-01-21T02:33:09Z,1310000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,136.0,,,,,,1.0,1.0,0.0,,,,,,,,,
138,PT01M56.00S,2023-01-21T02:33:19.7Z,1,REGULAR,2pt,Jump Shot,[],1630560,25.443495400788436,59.068627450980394,1610612751,17,26,2023-01-21T02:52:08Z,1320000,False,-45.0,187.0,1,left,MISS C. Thomas 19' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Center,19.21,Missed,,,,,,,,,,,,,,,,,,
139,PT01M53.00S,2023-01-21T02:33:22.7Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,17,26,2023-01-21T02:33:24Z,1330000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,16-24 Center,,,138.0,,,,,,3.0,2.0,1.0,,,,,,,,,
140,PT01M49.00S,2023-01-21T02:33:27.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,92.46057818659659,95.58823529411765,1610612762,20,26,2023-01-21T02:53:07Z,1340000,False,228.0,18.0,1,right,L. Markkanen 3PT running (3 PTS) (J. Vanderbilt 1 AST),"[1628374, 1629020]",1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,22.86,Made,,,,,,,,,,3.0,J. Vanderbilt,1629020.0,1.0,,,,,
143,PT01M23.00S,2023-01-21T02:34:08.7Z,1,REGULAR,3pt,Jump Shot,[],1628410,10.988830486202366,2.2058823529411766,1610612751,20,26,2023-01-21T02:34:13Z,1370000,False,239.0,51.0,1,left,MISS E. Sumner 24' 3PT,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Right Corner 3,24+ Right,24.43,Missed,,,,,,,,,,,,,,,,,,
144,PT01M22.00S,2023-01-21T02:34:09.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,20,26,2023-01-21T02:34:13Z,1380000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Right Corner 3,24+ Right,,,143.0,,,,,,,,,,,,,,,,,
145,PT01M22.00S,2023-01-21T02:34:13.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612762,20,26,2023-01-21T02:34:26Z,1390000,False,,,0,,N. Claxton loose ball personal FOUL (2 PF) (Vanderbilt 2 FT),"[1629651, 1629020]",1610612751.0,BKN,loose ball,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,203177.0,2.0,0.0,Vanderbilt,1629020.0,,,,,,,,,,,,
147,PT01M22.00S,2023-01-21T02:34:44.9Z,1,REGULAR,freethrow,1 of 2,[],1629020,,,1610612762,21,26,2023-01-21T02:34:44Z,1410000,False,,,0,,J. Vanderbilt Free Throw 1 of 2 (3 PTS),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
148,PT01M22.00S,2023-01-21T02:34:44.9Z,1,REGULAR,freethrow,2 of 2,[],1629020,,,1610612762,21,26,2023-01-21T02:35:04Z,1420000,False,,,0,,MISS J. Vanderbilt Free Throw 2 of 2,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
149,PT01M20.00S,2023-01-21T02:34:46.9Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,21,26,2023-01-21T02:35:04Z,1430000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,148.0,,,,,,2.0,2.0,0.0,,,,,,,,,
150,PT01M09.00S,2023-01-21T02:35:10.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628410,10.5946123521682,49.50980392156863,1610612751,21,26,2023-01-21T02:54:03Z,1440000,False,2.0,47.0,1,left,MISS E. Sumner driving floating Shot,[1628410],1610612751.0,BKN,driving floating,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,,
151,PT01M08.00S,2023-01-21T02:35:11.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,21,26,2023-01-21T02:35:16Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,150.0,,,,,,,,,,,,,,,,,
153,PT00M59.20S,2023-01-21T02:35:40.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203552,19.136005256241788,32.35294117647059,1610612751,21,26,2023-01-21T02:35:43Z,1470000,False,88.0,127.0,1,left,MISS S. Curry 15' pullup Shot,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,15.5,Missed,,,,,,,,,,,,,,,,,,
154,PT00M56.30S,2023-01-21T02:35:42.9Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,21,26,2023-01-21T02:35:43Z,1480000,False,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Mid-Range,8-16 Right,,,153.0,,,,,,1.0,1.0,0.0,,,,,,,,,
155,PT00M43.90S,2023-01-21T02:35:55.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629020,88.25558475689881,48.529411764705884,1610612762,21,26,2023-01-21T02:36:02Z,1490000,False,-7.0,58.0,1,right,MISS J. Vanderbilt driving floating Shot,[1629020],1610612762.0,UTA,driving floating,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,,
156,PT00M40.50S,2023-01-21T02:35:58.6Z,1,REGULAR,rebound,defensive,[],1628410,,,1610612751,21,26,2023-01-21T02:36:02Z,1500000,False,,,0,,E. Sumner REBOUND (Off:0 Def:1),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),0-8 Center,,,155.0,,,,,,1.0,1.0,0.0,,,,,,,,,
157,PT00M30.10S,2023-01-21T02:36:09.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,8.09789750328515,37.00980392156863,1610612751,21,28,2023-01-21T02:55:16Z,1510000,False,65.0,24.0,1,left,C. Thomas 6' driving Layup (2 PTS),[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,6.92,Made,,,,,,,,,,2.0,,,,,,,,
158,PT00M15.90S,2023-01-21T02:36:29.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628410,,,1610612762,21,28,2023-01-21T02:36:35Z,1520000,False,,,0,,E. Sumner personal FOUL (2 PF) (Vanderbilt 2 FT),"[1628410, 1629020]",1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),8-16 Center,,,,203177.0,2.0,0.0,Vanderbilt,1629020.0,,,,,,,,,,,,
160,PT00M15.90S,2023-01-21T02:36:56.5Z,1,REGULAR,freethrow,1 of 2,[],1629020,,,1610612762,21,28,2023-01-21T02:36:56Z,1540000,False,,,0,,MISS J. Vanderbilt Free Throw 1 of 2,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
161,PT00M15.90S,2023-01-21T02:36:56.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,21,28,2023-01-21T02:36:56Z,1550000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,
162,PT00M15.90S,2023-01-21T02:36:57.0Z,1,REGULAR,substitution,out,[],203933,,,1610612762,21,28,2023-01-21T02:37:12Z,1560000,False,,,0,,SUB out: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M15.90S,2023-01-21T02:36:57.0Z,1,REGULAR,substitution,out,[],1628410,,,1610612762,21,28,2023-01-21T02:37:12Z,1570000,False,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M15.90S,2023-01-21T02:36:57.0Z,1,REGULAR,substitution,out,[],1630560,,,1610612762,21,28,2023-01-21T02:37:12Z,1580000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M15.90S,2023-01-21T02:36:57.0Z,1,REGULAR,substitution,in,[],203925,,,1610612762,21,28,2023-01-21T02:37:12Z,1590000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M15.90S,2023-01-21T02:36:57.0Z,1,REGULAR,substitution,in,[],202681,,,1610612762,21,28,2023-01-21T02:37:12Z,1600000,False,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M15.90S,2023-01-21T02:36:57.0Z,1,REGULAR,substitution,in,[],1626220,,,1610612762,21,28,2023-01-21T02:37:12Z,1610000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M15.90S,2023-01-21T02:37:26.3Z,1,REGULAR,freethrow,2 of 2,[],1629020,,,1610612762,22,28,2023-01-21T02:37:26Z,1620000,False,,,0,,J. Vanderbilt Free Throw 2 of 2 (4 PTS),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
169,PT00M00.00S,2023-01-21T02:37:46.0Z,1,REGULAR,3pt,Jump Shot,[],1626220,31.09395532194481,68.62745098039215,1610612751,22,28,2023-01-21T02:37:51Z,1630000,False,-93.0,240.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
