actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
519,PT00M11.30S,2022-10-20T02:55:13.5Z,3,REGULAR,substitution,in,[],1629008,,,1610612762,93,78,2022-10-20T02:55:19Z,5170000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT00M11.30S,2022-10-20T02:55:28.8Z,3,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,94,78,2022-10-20T02:55:28Z,5180000,,,0,,C. Sexton Free Throw 2 of 2 (14 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
521,PT00M01.60S,2022-10-20T02:55:42.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,91.40932982917214,59.55882352941176,1610612743,94,80,2022-10-20T02:55:52Z,5190000,48.0,28.0,1,right,B. Hyland driving Layup (9 PTS),[1630538],1610612743.0,DEN,driving,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,5.55,Made,9.0,,,,,,,,,,,,,,
522,PT00M00.00S,2022-10-20T02:55:49.9Z,3,REGULAR,period,end,[],0,,,1610612762,94,80,2022-10-20T02:55:49Z,5200000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-10-20T02:58:04.9Z,4,REGULAR,substitution,out,['startperiod'],1629012,,,1610612762,94,80,2022-10-20T02:58:25Z,5210000,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2022-10-20T02:58:04.9Z,4,REGULAR,substitution,out,['startperiod'],1631117,,,1610612762,94,80,2022-10-20T02:58:25Z,5220000,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-10-20T02:58:04.9Z,4,REGULAR,substitution,in,['startperiod'],203903,,,1610612762,94,80,2022-10-20T02:58:25Z,5230000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-10-20T02:58:04.9Z,4,REGULAR,substitution,in,['startperiod'],203482,,,1610612762,94,80,2022-10-20T02:58:25Z,5240000,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-10-20T02:58:29.1Z,4,REGULAR,period,start,[],0,,,1610612762,94,80,2022-10-20T02:58:29Z,5250000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT11M47.00S,2022-10-20T02:58:43.2Z,4,REGULAR,foul,personal,[],201145,,,1610612762,94,80,2022-10-20T02:58:48Z,5260000,,,0,,J. Green personal FOUL (1 PF),"[201145, 203482]",1610612743.0,DEN,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,201246.0,1.0,0.0,Olynyk,203482.0,,,,,,,,
530,PT11M37.00S,2022-10-20T02:59:11.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,17.296320630749015,53.431372549019606,1610612762,94,80,2022-10-20T02:59:18Z,5280000,-17.0,110.0,1,left,MISS J. Clarkson 11' fadeaway Shot,[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,11.14,Missed,,,,,,,,,,,,,,,
531,PT11M34.00S,2022-10-20T02:59:14.6Z,4,REGULAR,rebound,defensive,[],201145,,,1610612743,94,80,2022-10-20T02:59:18Z,5290000,,,0,,J. Green REBOUND (Off:1 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,530.0,,,,,,2.0,1.0,1.0,,,,,
532,PT11M26.00S,2022-10-20T02:59:22.1Z,4,REGULAR,3pt,Jump Shot,[],1629008,92.46057818659659,2.2058823529411766,1610612743,94,83,2022-10-20T02:59:28Z,5300000,-239.0,18.0,1,right,M. Porter Jr. 3PT  (15 PTS) (B. Brown 1 AST),"[1629008, 1628971]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,23.97,Made,15.0,,,,,,,,,,B. Brown,1628971.0,1.0,,
534,PT11M14.00S,2022-10-20T02:59:37.2Z,4,REGULAR,foul,personal,['2freethrow'],201145,,,1610612762,94,83,2022-10-20T02:59:44Z,5320000,,,0,,J. Green shooting personal FOUL (2 PF) (Conley 2 FT),"[201145, 201144]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,1146.0,2.0,0.0,Conley,201144.0,,,,,,,,
536,PT11M14.00S,2022-10-20T02:59:59.3Z,4,REGULAR,freethrow,1 of 2,[],201144,,,1610612762,95,83,2022-10-20T02:59:59Z,5340000,,,0,,M. Conley Free Throw 1 of 2 (7 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
537,PT11M14.00S,2022-10-20T03:00:16.5Z,4,REGULAR,freethrow,2 of 2,[],201144,,,1610612762,96,83,2022-10-20T03:00:16Z,5350000,,,0,,M. Conley Free Throw 2 of 2 (8 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
538,PT10M59.00S,2022-10-20T03:00:33.9Z,4,REGULAR,3pt,Jump Shot,[],1630538,94.56307490144546,3.6764705882352944,1610612743,96,83,2022-10-20T03:00:39Z,5360000,-232.0,-1.0,1,right,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Left Corner 3,24+ Left,,,,23.16,Missed,,,,,,,,,,,,,,,
539,PT10M56.00S,2022-10-20T03:00:36.9Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,96,83,2022-10-20T03:00:39Z,5370000,,,0,,J. Clarkson REBOUND (Off:0 Def:4),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Left Corner 3,24+ Left,,,,,,,538.0,,,,,,4.0,4.0,0.0,,,,,
541,PT10M46.00S,2022-10-20T03:01:07.7Z,4,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,96,83,2022-10-20T03:01:17Z,5390000,,,0,,J. Clarkson step out-of-bounds TURNOVER (6 TO),[203903],1610612762.0,UTA,step,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,6.0,,,,,,,203177.0,,,,,,,,,,,,
542,PT10M30.00S,2022-10-20T03:01:29.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628971,93.9060446780552,46.32352941176471,1610612743,96,85,2022-10-20T03:01:34Z,5400000,-18.0,5.0,1,right,B. Brown driving reverse Layup (4 PTS),[1628971],1610612743.0,DEN,driving reverse,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,1.9,Made,4.0,,,,,,,,,,,,,,
543,PT10M16.00S,2022-10-20T03:01:45.7Z,4,REGULAR,turnover,out-of-bounds,[],203482,,,1610612762,96,85,2022-10-20T03:02:42Z,5410000,,,0,,K. Olynyk lost ball out-of-bounds TURNOVER (3 TO),[203482],1610612762.0,UTA,lost ball,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,3.0,,,,,,,203177.0,,,,,,,,,,,,
547,PT10M06.00S,2022-10-20T03:02:11.7Z,4,REGULAR,foul,offensive,[],201145,,,1610612743,96,85,2022-10-20T03:02:37Z,5450000,,,0,,J. Green offensive FOUL (3 PF),"[201145, 201144]",1610612743.0,DEN,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,1146.0,3.0,0.0,Conley,201144.0,,,,,,,,
549,PT10M06.00S,2022-10-20T03:02:11.7Z,4,REGULAR,turnover,offensive foul,[],201145,,,1610612743,96,85,2022-10-20T03:02:11Z,5470000,,,0,,J. Green offensive foul TURNOVER (2 TO),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,2.0,,,,,,,1146.0,,,,,,,,,,,,
550,PT09M57.00S,2022-10-20T03:02:24.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201144,6.652431011826544,50.98039215686274,1610612762,96,85,2022-10-20T03:02:34Z,5480000,-5.0,10.0,1,left,MISS M. Conley driving Layup - blocked,"[201144, 1630538]",1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,1.11,Missed,,,,,,,,,,,,,,Hyland,1630538.0
551,PT09M57.00S,2022-10-20T03:02:24.4Z,4,REGULAR,block,,[],1630538,,,1610612762,96,85,2022-10-20T03:02:27Z,5490000,,,0,,B. Hyland BLOCK (1 BLK),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
552,PT09M53.00S,2022-10-20T03:02:28.4Z,4,REGULAR,rebound,defensive,[],201145,,,1610612743,96,85,2022-10-20T03:02:34Z,5500000,,,0,,J. Green REBOUND (Off:1 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,550.0,,,,,,3.0,2.0,1.0,,,,,
553,PT09M51.00S,2022-10-20T03:02:30.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201145,92.72339027595268,52.94117647058824,1610612743,96,87,2022-10-20T03:02:43Z,5510000,15.0,16.0,1,right,J. Green DUNK (6 PTS) (B. Hyland 2 AST),"[201145, 1630538]",1610612743.0,DEN,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,2.17,Made,6.0,,,,,,,,,,B. Hyland,1630538.0,2.0,,
555,PT09M34.00S,2022-10-20T03:02:47.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203482,6.521024967148489,52.69607843137255,1610612762,96,87,2022-10-20T03:02:53Z,5530000,-13.0,9.0,1,left,MISS K. Olynyk Hook,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,1.61,Missed,,,,,,,,,,,,,,,
556,PT09M33.00S,2022-10-20T03:02:48.3Z,4,REGULAR,rebound,defensive,[],201145,,,1610612743,96,87,2022-10-20T03:03:36Z,5540000,,,0,,J. Green REBOUND (Off:1 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,555.0,,,,,,4.0,3.0,1.0,,,,,
558,PT09M33.00S,2022-10-20T03:02:56.9Z,4,REGULAR,foul,technical,['1freethrow'],203482,,,1610612743,96,87,2022-10-20T03:03:04Z,5560000,,,0,,K. Olynyk technical FOUL (1 Tech),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,203177.0,4.0,1.0,,,,,,,,,,
559,PT09M33.00S,2022-10-20T03:03:18.4Z,4,REGULAR,freethrow,1 of 1,[],1630538,,,1610612743,96,88,2022-10-20T03:03:18Z,5570000,,,0,,B. Hyland technical Free Throw 1 of 1 (10 PTS),[1630538],1610612743.0,DEN,technical,,,Hyland,B. Hyland,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
560,PT09M33.00S,2022-10-20T03:03:38.3Z,4,REGULAR,substitution,out,[],1629659,,,1610612743,96,88,2022-10-20T03:03:41Z,5580000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M33.00S,2022-10-20T03:03:38.3Z,4,REGULAR,substitution,in,[],1629020,,,1610612743,96,88,2022-10-20T03:03:41Z,5590000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M20.00S,2022-10-20T03:04:10.5Z,4,REGULAR,turnover,out-of-bounds,[],1628971,,,1610612743,96,88,2022-10-20T03:04:24Z,5600000,,,0,,B. Brown lost ball out-of-bounds TURNOVER (2 TO),[1628971],1610612743.0,DEN,lost ball,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.0,,,,,,,1146.0,,,,,,,,,,,,
563,PT09M06.00S,2022-10-20T03:04:26.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203903,28.597240473061763,73.2843137254902,1610612762,96,88,2022-10-20T03:04:32Z,5610000,-116.0,216.0,1,left,MISS J. Clarkson 24' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,24.56,Missed,,,,,,,,,,,,,,,
564,PT09M02.00S,2022-10-20T03:04:30.8Z,4,REGULAR,rebound,defensive,[],203484,,,1610612743,96,88,2022-10-20T03:04:32Z,5620000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,,,563.0,,,,,,3.0,3.0,0.0,,,,,
565,PT08M54.00S,2022-10-20T03:04:41.6Z,4,REGULAR,foul,offensive,[],1629008,,,1610612743,96,88,2022-10-20T03:04:49Z,5630000,,,0,,M. Porter Jr. offensive FOUL (4 PF),"[1629008, 201144]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,1146.0,4.0,0.0,Conley,201144.0,,,,,,,,
567,PT08M54.00S,2022-10-20T03:04:41.6Z,4,REGULAR,turnover,offensive foul,[],1629008,,,1610612743,96,88,2022-10-20T03:04:41Z,5650000,,,0,,M. Porter Jr. offensive foul TURNOVER (3 TO),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,3.0,,,,,,,1146.0,,,,,,,,,,,,
568,PT08M54.00S,2022-10-20T03:04:47.1Z,4,REGULAR,substitution,out,[],203484,,,1610612762,96,88,2022-10-20T03:04:49Z,5660000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M54.00S,2022-10-20T03:04:47.1Z,4,REGULAR,substitution,in,[],203932,,,1610612762,96,88,2022-10-20T03:04:49Z,5670000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M44.00S,2022-10-20T03:05:05.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,30.56833114323259,64.70588235294117,1610612762,96,88,2022-10-20T03:05:11Z,5680000,-74.0,235.0,1,left,MISS M. Beasley 24' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,24.6,Missed,,,,,,,,,,,,,,,
571,PT08M41.00S,2022-10-20T03:05:08.6Z,4,REGULAR,rebound,offensive,[],203903,,,1610612762,96,88,2022-10-20T03:05:08Z,5690000,,,0,,J. Clarkson REBOUND (Off:1 Def:4),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,,,,570.0,,,,,,5.0,4.0,1.0,,,,,
572,PT08M40.00S,2022-10-20T03:05:09.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203903,13.222733245729303,41.42156862745098,1610612762,98,88,2022-10-20T03:05:14Z,5700000,43.0,72.0,1,left,J. Clarkson 8' floating Jump Shot (8 PTS),[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,8.36,Made,8.0,,,,,,,,,,,,,,
573,PT08M29.00S,2022-10-20T03:05:27.5Z,4,REGULAR,foul,personal,['2freethrow'],203482,,,1610612743,98,88,2022-10-20T03:05:41Z,5710000,,,0,,K. Olynyk shooting personal FOUL (5 PF) (Brown 2 FT),"[203482, 1628971]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203177.0,5.0,1.0,Brown,1628971.0,,,,,,,,
575,PT08M29.00S,2022-10-20T03:06:17.1Z,4,REGULAR,freethrow,1 of 2,[],1628971,,,1610612743,98,89,2022-10-20T03:06:17Z,5730000,,,0,,B. Brown Free Throw 1 of 2 (5 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
576,PT08M29.00S,2022-10-20T03:06:18.1Z,4,REGULAR,substitution,out,[],203482,,,1610612743,98,89,2022-10-20T03:06:30Z,5740000,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M29.00S,2022-10-20T03:06:18.1Z,4,REGULAR,substitution,out,[],1629008,,,1610612743,98,89,2022-10-20T03:06:30Z,5750000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M29.00S,2022-10-20T03:06:18.1Z,4,REGULAR,substitution,out,[],201145,,,1610612743,98,89,2022-10-20T03:06:30Z,5760000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M29.00S,2022-10-20T03:06:18.1Z,4,REGULAR,substitution,in,[],1631117,,,1610612743,98,89,2022-10-20T03:06:30Z,5770000,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M29.00S,2022-10-20T03:06:18.1Z,4,REGULAR,substitution,in,[],203999,,,1610612743,98,89,2022-10-20T03:06:30Z,5780000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M29.00S,2022-10-20T03:06:18.1Z,4,REGULAR,substitution,in,[],1627750,,,1610612743,98,89,2022-10-20T03:06:30Z,5790000,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M29.00S,2022-10-20T03:06:45.2Z,4,REGULAR,freethrow,2 of 2,[],1628971,,,1610612743,98,90,2022-10-20T03:06:45Z,5800000,,,0,,B. Brown Free Throw 2 of 2 (6 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
583,PT08M19.00S,2022-10-20T03:06:57.5Z,4,REGULAR,3pt,Jump Shot,[],201144,28.07161629434954,22.54901960784314,1610612762,101,90,2022-10-20T03:07:02Z,5810000,137.0,211.0,1,left,M. Conley 25' 3PT step back (11 PTS),[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,25.21,Made,11.0,,,,,,,,,,,,,,
584,PT07M57.00S,2022-10-20T03:07:18.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628971,92.06636005256242,49.26470588235294,1610612743,101,92,2022-10-20T03:07:24Z,5820000,-4.0,22.0,1,right,B. Brown cutting DUNK (8 PTS) (B. Hyland 3 AST),"[1628971, 1630538]",1610612743.0,DEN,cutting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,2.24,Made,8.0,,,,,,,,,,B. Hyland,1630538.0,3.0,,
586,PT07M36.00S,2022-10-20T03:07:39.8Z,4,REGULAR,2pt,Jump Shot,[],201144,11.251642575558476,33.57843137254902,1610612762,101,92,2022-10-20T03:07:59Z,5840000,82.0,53.0,1,left,MISS M. Conley 9' driving floating bank Shot,[201144],1610612762.0,UTA,driving floating bank,,,Conley,M. Conley,,,,,Mid-Range,8-16 Right,,,,9.79,Missed,,,,,,,,,,,,,,,
587,PT07M34.00S,2022-10-20T03:07:41.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,101,92,2022-10-20T03:07:46Z,5850000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,586.0,,,,,,,,,,,,,
589,PT07M34.00S,2022-10-20T03:07:48.6Z,4,REGULAR,substitution,out,[],1630538,,,1610612762,101,92,2022-10-20T03:07:55Z,5870000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M34.00S,2022-10-20T03:07:48.6Z,4,REGULAR,substitution,in,[],203484,,,1610612762,101,92,2022-10-20T03:07:55Z,5880000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M29.00S,2022-10-20T03:08:13.6Z,4,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612762,101,92,2022-10-20T03:08:17Z,5890000,,,0,,B. Brown shooting personal FOUL (2 PF) (Clarkson 2 FT),"[1628971, 203903]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203177.0,2.0,0.0,Clarkson,203903.0,,,,,,,,
593,PT07M29.00S,2022-10-20T03:08:44.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203903,,,1610612762,102,92,2022-10-20T03:08:44Z,5910000,,,0,,J. Clarkson Free Throw 1 of 2 (9 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
594,PT07M29.00S,2022-10-20T03:08:45.8Z,4,REGULAR,substitution,out,[],1631117,,,1610612762,102,92,2022-10-20T03:08:58Z,5920000,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M29.00S,2022-10-20T03:08:45.8Z,4,REGULAR,substitution,in,[],1628374,,,1610612762,102,92,2022-10-20T03:08:58Z,5930000,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M29.00S,2022-10-20T03:09:13.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203903,,,1610612762,103,92,2022-10-20T03:09:13Z,5940000,,,0,,J. Clarkson Free Throw 2 of 2 (10 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
597,PT07M14.00S,2022-10-20T03:09:30.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,93.51182654402102,53.92156862745098,1610612743,103,94,2022-10-20T03:10:04Z,5950000,20.0,8.0,1,right,J. Murray driving finger roll Layup (10 PTS),[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,2.14,Made,10.0,,,,,,,,,,,,,,
598,PT06M59.00S,2022-10-20T03:09:47.0Z,4,REGULAR,foul,personal,['2freethrow'],203932,,,1610612762,103,94,2022-10-20T03:09:54Z,5960000,,,0,,A. Gordon shooting personal FOUL (1 PF) (Markkanen 2 FT),"[203932, 1628374]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,,,,,,,,201246.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,
600,PT06M59.00S,2022-10-20T03:09:58.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,103,94,2022-10-20T03:09:58Z,5980000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M59.00S,2022-10-20T03:12:55.2Z,4,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,104,94,2022-10-20T03:12:55Z,5990000,,,0,,L. Markkanen Free Throw 1 of 2 (16 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
602,PT06M59.00S,2022-10-20T03:13:10.6Z,4,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,105,94,2022-10-20T03:13:10Z,6000000,,,0,,L. Markkanen Free Throw 2 of 2 (17 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
603,PT06M44.00S,2022-10-20T03:13:28.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,91.40932982917214,49.754901960784316,1610612743,105,96,2022-10-20T03:13:37Z,6010000,-1.0,28.0,1,right,A. Gordon DUNK (20 PTS) (N. Jokic 6 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,2.83,Made,20.0,,,,,,,,,,N. Jokic,203999.0,6.0,,
606,PT06M27.00S,2022-10-20T03:13:49.2Z,4,REGULAR,substitution,out,[],1628971,,,1610612762,105,96,2022-10-20T03:13:52Z,6040000,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M27.00S,2022-10-20T03:13:49.2Z,4,REGULAR,substitution,in,[],1629008,,,1610612762,105,96,2022-10-20T03:13:52Z,6050000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M15.00S,2022-10-20T03:14:21.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612762,105,96,2022-10-20T03:14:35Z,6060000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,201246.0,,,,,,,,,,,,
609,PT05M56.00S,2022-10-20T03:15:03.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203999,89.56964520367937,55.392156862745104,1610612743,105,96,2022-10-20T03:15:09Z,6070000,27.0,46.0,1,right,MISS N. Jokic Layup - blocked,"[203999, 201144]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,5.29,Missed,,,,,,,,,,,,,,Conley,201144.0
610,PT05M56.00S,2022-10-20T03:15:03.8Z,4,REGULAR,block,,[],201144,,,1610612743,105,96,2022-10-20T03:15:06Z,6080000,,,0,,M. Conley BLOCK (1 BLK),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
