shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
00:00,157,PT00M00.00S,2022-12-08T02:35:05.2Z,1,REGULAR,3pt,Jump Shot,[],1629673,61.84296977660972,49.01960784313725,1610612744,30,35,2022-12-08T02:35:53Z,1560000,False,5.0,529.0,1,left,MISS J. Poole 52' 3PT,[1629673],3,1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,52.88,Missed,,,,,,,,,,,,,,,,,,
00:00,158,PT00M00.00S,2022-12-08T02:35:05.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,30,35,2022-12-08T02:35:53Z,1570000,False,,,0,,TEAM offensive REBOUND,[],,1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,157.0,,,,,,,,,,,,,,,,,
00:00,159,PT00M00.00S,2022-12-08T02:35:08.0Z,1,REGULAR,period,end,[],0,,,1610612744,30,35,2022-12-08T02:35:08Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,160,PT12M00.00S,2022-12-08T02:36:03.0Z,2,REGULAR,substitution,out,['startperiod'],1630228,,,1610612744,30,35,2022-12-08T02:37:31Z,1590000,False,,,0,,SUB out: J. Kuminga,[1630228],00,1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,161,PT12M00.00S,2022-12-08T02:36:03.0Z,2,REGULAR,substitution,out,['startperiod'],1629673,,,1610612744,30,35,2022-12-08T02:37:31Z,1600000,False,,,0,,SUB out: J. Poole,[1629673],3,1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,162,PT12M00.00S,2022-12-08T02:36:03.0Z,2,REGULAR,substitution,out,['startperiod'],1630541,,,1610612744,30,35,2022-12-08T02:37:31Z,1610000,False,,,0,,SUB out: M. Moody,[1630541],4,1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,163,PT12M00.00S,2022-12-08T02:36:03.0Z,2,REGULAR,substitution,in,['startperiod'],1629660,,,1610612744,30,35,2022-12-08T02:37:31Z,1620000,False,,,0,,SUB in: T. Jerome,[1629660],10,1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,164,PT12M00.00S,2022-12-08T02:36:03.0Z,2,REGULAR,substitution,in,['startperiod'],202691,,,1610612744,30,35,2022-12-08T02:37:31Z,1630000,False,,,0,,SUB in: K. Thompson,[202691],11,1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,165,PT12M00.00S,2022-12-08T02:36:03.0Z,2,REGULAR,substitution,in,['startperiod'],1630164,,,1610612744,30,35,2022-12-08T02:37:31Z,1640000,False,,,0,,SUB in: J. Wiseman,[1630164],33,1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,166,PT12M00.00S,2022-12-08T02:38:00.7Z,2,REGULAR,period,start,[],0,,,1610612762,30,35,2022-12-08T02:38:00Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:46,167,PT11M46.00S,2022-12-08T02:38:14.1Z,2,REGULAR,3pt,Jump Shot,[],1629638,89.30683311432325,2.696078431372549,1610612762,33,35,2022-12-08T02:38:18Z,1660000,False,-237.0,48.0,1,right,N. Alexander-Walker 24' 3PT  (5 PTS) (S. Fontecchio 1 AST),"[1629638, 1631323]",6,1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,24.13,Made,,,,,,,,,,5.0,,,S. Fontecchio,1631323.0,1.0,,,
11:29,169,PT11M29.00S,2022-12-08T02:38:30.9Z,2,REGULAR,turnover,bad pass,[],1630237,,,1610612744,33,35,2022-12-08T02:38:35Z,1680000,False,,,0,,A. Lamb bad pass TURNOVER (1 TO),"[1630237, 200752]",40,1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Gay,200752.0
11:29,170,PT11M29.00S,2022-12-08T02:38:30.9Z,2,REGULAR,steal,,[],200752,,,1610612762,33,35,2022-12-08T02:38:33Z,1690000,False,,,0,,R. Gay STEAL (1 STL),[200752],22,1610612762.0,UTA,,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
11:21,171,PT11M21.00S,2022-12-08T02:38:39.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",200752,89.17542706964521,42.40196078431372,1610612762,35,35,2022-12-08T02:38:44Z,1700000,False,-38.0,49.0,1,right,R. Gay 6' driving Layup (4 PTS) (J. Clarkson 2 AST),"[200752, 203903]",22,1610612762.0,UTA,driving,,,Gay,R. Gay,,,,,In The Paint (Non-RA),0-8 Center,6.22,Made,,,,,,,,,,4.0,,,J. Clarkson,203903.0,2.0,,,
11:05,173,PT11M05.00S,2022-12-08T02:38:54.7Z,2,REGULAR,3pt,Jump Shot,[],1630237,26.49474375821288,83.57843137254902,1610612744,35,35,2022-12-08T02:38:59Z,1720000,False,-168.0,197.0,1,left,MISS A. Lamb 25' 3PT,[1630237],40,1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
11:03,174,PT11M03.00S,2022-12-08T02:38:56.7Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,35,35,2022-12-08T02:38:59Z,1730000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],00,1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,173.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10:57,175,PT10M57.00S,2022-12-08T02:39:02.9Z,2,REGULAR,3pt,Jump Shot,[],200752,67.49342969776609,33.57843137254902,1610612762,35,35,2022-12-08T02:39:07Z,1740000,False,-82.0,253.0,1,right,MISS R. Gay 26' 3PT,[200752],22,1610612762.0,UTA,,,,Gay,R. Gay,,,,,Above the Break 3,24+ Center,26.61,Missed,,,,,,,,,,,,,,,,,,
10:55,176,PT10M55.00S,2022-12-08T02:39:04.9Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612744,35,35,2022-12-08T02:39:07Z,1750000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:2),[1628978],0,1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,175.0,3.0,2.0,1.0,,,,,,,,,,,,,,
10:47,177,PT10M47.00S,2022-12-08T02:39:13.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,7.835085413929041,44.6078431372549,1610612744,35,37,2022-12-08T02:39:17Z,1760000,False,27.0,21.0,1,left,J. Wiseman DUNK (2 PTS) (K. Thompson 2 AST),"[1630164, 202691]",33,1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,3.43,Made,,,,,,,,,,2.0,,,K. Thompson,202691.0,2.0,,,
10:26,179,PT10M26.00S,2022-12-08T02:39:34.6Z,2,REGULAR,2pt,Jump Shot,[],203903,89.96386333771353,24.754901960784316,1610612762,35,37,2022-12-08T02:39:41Z,1780000,False,-126.0,42.0,1,right,MISS J. Clarkson 13' step back Shot,[203903],00,1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,13.29,Missed,,,,,,,,,,,,,,,,,,
10:23,180,PT10M23.00S,2022-12-08T02:39:37.6Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612744,35,37,2022-12-08T02:39:41Z,1790000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:3),[1628978],0,1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,,,179.0,4.0,3.0,1.0,,,,,,,,,,,,,,
10:17,181,PT10M17.00S,2022-12-08T02:39:43.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630237,4.812746386333772,55.392156862745104,1610612744,35,39,2022-12-08T02:39:52Z,1800000,False,-27.0,-7.0,1,left,A. Lamb reverse Layup (5 PTS) (D. DiVincenzo 2 AST),"[1630237, 1628978]",40,1610612744.0,GSW,reverse,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,,,,,,5.0,,,D. DiVincenzo,1628978.0,2.0,,,
10:00,183,PT10M00.00S,2022-12-08T02:40:00.6Z,2,REGULAR,2pt,Jump Shot,[],200752,92.19776609724047,72.54901960784314,1610612762,35,39,2022-12-08T02:40:04Z,1820000,False,113.0,21.0,1,right,MISS R. Gay 11' pullup Shot,[200752],22,1610612762.0,UTA,pullup,,,Gay,R. Gay,,,,,Mid-Range,8-16 Right,11.46,Missed,,,,,,,,,,,,,,,,,,
09:58,184,PT09M58.00S,2022-12-08T02:40:02.6Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612744,35,39,2022-12-08T02:40:04Z,1830000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:4),[1628978],0,1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Right,,,183.0,5.0,4.0,1.0,,,,,,,,,,,,,,
09:53,185,PT09M53.00S,2022-12-08T02:40:07.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629660,5.469776609724048,44.85294117647059,1610612744,35,41,2022-12-08T02:40:30Z,1840000,False,26.0,-1.0,1,left,T. Jerome cutting Layup (2 PTS) (D. DiVincenzo 3 AST),"[1629660, 1628978]",10,1610612744.0,GSW,cutting,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,2.57,Made,,,,,,,,,,2.0,,,D. DiVincenzo,1628978.0,3.0,,,
09:53,187,PT09M53.00S,2022-12-08T02:40:16.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,35,41,2022-12-08T02:40:16Z,1860000,False,,,0,,UTA Timeout,[],,1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53,189,PT09M53.00S,2022-12-08T02:42:25.5Z,2,REGULAR,substitution,out,[],1629638,,,1610612762,35,41,2022-12-08T02:42:31Z,1870000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],6,1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53,190,PT09M53.00S,2022-12-08T02:42:25.5Z,2,REGULAR,substitution,out,[],1629020,,,1610612762,35,41,2022-12-08T02:42:31Z,1880000,False,,,0,,SUB out: J. Vanderbilt,[1629020],8,1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53,191,PT09M53.00S,2022-12-08T02:42:25.5Z,2,REGULAR,substitution,out,[],1631323,,,1610612762,35,41,2022-12-08T02:42:31Z,1890000,False,,,0,,SUB out: S. Fontecchio,[1631323],16,1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53,192,PT09M53.00S,2022-12-08T02:42:25.5Z,2,REGULAR,substitution,in,[],1627736,,,1610612762,35,41,2022-12-08T02:42:31Z,1900000,False,,,0,,SUB in: M. Beasley,[1627736],5,1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53,193,PT09M53.00S,2022-12-08T02:42:25.5Z,2,REGULAR,substitution,in,[],1629012,,,1610612762,35,41,2022-12-08T02:42:31Z,1910000,False,,,0,,SUB in: C. Sexton,[1629012],2,1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53,194,PT09M53.00S,2022-12-08T02:42:25.5Z,2,REGULAR,substitution,in,[],1631117,,,1610612762,35,41,2022-12-08T02:42:31Z,1920000,False,,,0,,SUB in: W. Kessler,[1631117],24,1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
09:41,195,PT09M41.00S,2022-12-08T02:43:18.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,91.5407358738502,54.166666666666664,1610612762,37,41,2022-12-08T02:43:22Z,1930000,False,21.0,27.0,1,right,J. Clarkson driving Layup (4 PTS),[203903],00,1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,3.41,Made,,,,,,,,,,4.0,,,,,,,,
09:23,196,PT09M23.00S,2022-12-08T02:43:34.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,5.732588699080158,42.64705882352941,1610612744,37,41,2022-12-08T02:43:39Z,1940000,False,37.0,1.0,1,left,MISS J. Wiseman DUNK - blocked,"[1630164, 1631117]",33,1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,Kessler,1631117.0,,,,,,
09:23,197,PT09M23.00S,2022-12-08T02:43:34.9Z,2,REGULAR,block,,[],1631117,,,1610612744,37,41,2022-12-08T02:43:37Z,1950000,False,,,0,,W. Kessler BLOCK (2 BLK),[1631117],24,1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
09:20,198,PT09M20.00S,2022-12-08T02:43:37.9Z,2,REGULAR,rebound,defensive,[],200752,,,1610612762,37,41,2022-12-08T02:43:39Z,1960000,False,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],22,1610612762.0,UTA,,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,,,
09:11,199,PT09M11.00S,2022-12-08T02:43:48.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,88.25558475689881,49.754901960784316,1610612762,39,41,2022-12-08T02:49:00Z,1970000,False,-1.0,58.0,1,right,J. Clarkson turnaround bank Jump Shot (6 PTS),[203903],00,1610612762.0,UTA,turnaround bank,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,5.79,Made,,,,,,,,,,6.0,,,,,,,,
08:52,200,PT08M52.00S,2022-12-08T02:44:06.8Z,2,REGULAR,3pt,Jump Shot,[],202691,20.581471747700395,7.8431372549019605,1610612744,39,44,2022-12-08T02:44:11Z,1980000,False,211.0,141.0,1,left,K. Thompson 25' 3PT pullup (6 PTS),[202691],11,1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.36,Made,,,,,,,,,,6.0,,,,,,,,
08:37,201,PT08M37.00S,2022-12-08T02:44:23.4Z,2,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612762,39,44,2022-12-08T02:44:47Z,1990000,False,,,0,,D. DiVincenzo shooting personal FOUL (2 PF) (Clarkson 2 FT),"[1628978, 203903]",0,1610612744.0,GSW,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,2.0,0.0,Clarkson,203903.0,,,,,,,,,
08:37,203,PT08M37.00S,2022-12-08T02:44:52.0Z,2,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,40,44,2022-12-08T02:44:52Z,2010000,False,,,0,,J. Clarkson Free Throw 1 of 2 (7 PTS),[203903],00,1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
08:37,204,PT08M37.00S,2022-12-08T02:44:53.4Z,2,REGULAR,substitution,out,[],200752,,,1610612762,40,44,2022-12-08T02:44:57Z,2020000,False,,,0,,SUB out: R. Gay,[200752],22,1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
08:37,205,PT08M37.00S,2022-12-08T02:44:53.4Z,2,REGULAR,substitution,in,[],203482,,,1610612762,40,44,2022-12-08T02:44:57Z,2030000,False,,,0,,SUB in: K. Olynyk,[203482],41,1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
08:37,206,PT08M37.00S,2022-12-08T02:45:10.8Z,2,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,41,44,2022-12-08T02:45:10Z,2040000,False,,,0,,J. Clarkson Free Throw 2 of 2 (8 PTS),[203903],00,1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
08:21,207,PT08M21.00S,2022-12-08T02:45:30.8Z,2,REGULAR,foul,personal,['2freethrow'],203482,,,1610612744,41,44,2022-12-08T02:45:52Z,2050000,False,,,0,,K. Olynyk shooting personal FOUL (2 PF) (Wiseman 2 FT),"[203482, 1630164]",41,1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,2.0,0.0,Wiseman,1630164.0,,,,,,,,,
08:21,209,PT08M21.00S,2022-12-08T02:45:53.3Z,2,REGULAR,freethrow,1 of 2,[],1630164,,,1610612744,41,45,2022-12-08T02:46:11Z,2070000,False,,,0,,J. Wiseman Free Throw 1 of 2 (3 PTS),[1630164],33,1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
08:21,210,PT08M21.00S,2022-12-08T02:45:53.3Z,2,REGULAR,freethrow,2 of 2,[],1630164,,,1610612744,41,45,2022-12-08T02:46:11Z,2080000,False,,,0,,MISS J. Wiseman Free Throw 2 of 2,[1630164],33,1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
08:19,211,PT08M19.00S,2022-12-08T02:45:55.3Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612762,41,45,2022-12-08T02:46:11Z,2090000,False,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],5,1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,210.0,3.0,3.0,0.0,,,,,,,,,,,,,,
08:12,212,PT08M12.00S,2022-12-08T02:46:18.3Z,2,REGULAR,3pt,Jump Shot,[],1629012,72.22404730617609,15.686274509803921,1610612762,41,45,2022-12-08T02:46:24Z,2100000,False,-172.0,209.0,1,right,MISS C. Sexton 27' 3PT,[1629012],2,1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,27.01,Missed,,,,,,,,,,,,,,,,,,
08:08,213,PT08M08.00S,2022-12-08T02:46:21.5Z,2,REGULAR,rebound,offensive,[],203482,,,1610612762,41,45,2022-12-08T02:46:21Z,2110000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:1),[203482],41,1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,212.0,2.0,1.0,1.0,,,,,,,,,,,,,,
08:06,214,PT08M06.00S,2022-12-08T02:46:23.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203482,92.59198423127464,44.11764705882353,1610612762,43,45,2022-12-08T02:46:28Z,2120000,False,-29.0,17.0,1,right,K. Olynyk reverse Layup (6 PTS),[203482],41,1610612762.0,UTA,reverse,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,,,,,,6.0,,,,,,,,
07:59,215,PT07M59.00S,2022-12-08T02:46:34.4Z,2,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612744,43,45,2022-12-08T02:46:40Z,2130000,False,,,0,,W. Kessler shooting personal FOUL (2 PF) (Lamb 2 FT),"[1631117, 1630237]",24,1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,1627963.0,2.0,0.0,Lamb,1630237.0,,,,,,,,,
07:59,217,PT07M59.00S,2022-12-08T02:46:57.7Z,2,REGULAR,freethrow,1 of 2,[],1630237,,,1610612744,43,45,2022-12-08T02:47:20Z,2150000,False,,,0,,MISS A. Lamb Free Throw 1 of 2,[1630237],40,1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
07:59,218,PT07M59.00S,2022-12-08T02:46:57.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,43,45,2022-12-08T02:47:20Z,2160000,False,,,0,,TEAM offensive REBOUND,[],,1610612744.0,GSW,,,,,,,,,,,,,,217.0,,,,,,,,,,,,,,,,,
07:59,219,PT07M59.00S,2022-12-08T02:46:57.7Z,2,REGULAR,freethrow,2 of 2,[],1630237,,,1610612744,43,45,2022-12-08T02:47:20Z,2170000,False,,,0,,MISS A. Lamb Free Throw 2 of 2,[1630237],40,1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
07:57,220,PT07M57.00S,2022-12-08T02:46:59.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,43,45,2022-12-08T02:47:20Z,2180000,False,,,0,,TEAM defensive REBOUND,[],,1610612762.0,UTA,,,,,,,,,,,,,,219.0,,,,,,,,,,,,,,,,,
07:51,222,PT07M51.00S,2022-12-08T02:47:35.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,84.31340341655716,41.66666666666667,1610612762,45,45,2022-12-08T02:47:40Z,2200000,False,-42.0,95.0,1,right,M. Beasley 10' Jump Shot (8 PTS) (K. Olynyk 2 AST),"[1627736, 203482]",5,1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,10.37,Made,,,,,,,,,,8.0,,,K. Olynyk,203482.0,2.0,,,
07:34,224,PT07M34.00S,2022-12-08T02:47:52.1Z,2,REGULAR,turnover,lost ball,[],1630237,,,1610612744,45,45,2022-12-08T02:47:59Z,2220000,False,,,0,,A. Lamb lost ball TURNOVER (2 TO),"[1630237, 203482]",40,1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,2.0,Olynyk,203482.0
07:34,225,PT07M34.00S,2022-12-08T02:47:52.1Z,2,REGULAR,steal,,[],203482,,,1610612762,45,45,2022-12-08T02:47:54Z,2230000,False,,,0,,K. Olynyk STEAL (1 STL),[203482],41,1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
07:30,226,PT07M30.00S,2022-12-08T02:47:55.7Z,2,REGULAR,turnover,bad pass,[],203482,,,1610612762,45,45,2022-12-08T02:55:43Z,2240000,False,,,0,,K. Olynyk bad pass TURNOVER (3 TO),"[203482, 1630237]",41,1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,3.0,Lamb,1630237.0
07:30,227,PT07M30.00S,2022-12-08T02:47:55.7Z,2,REGULAR,steal,,[],1630237,,,1610612744,45,45,2022-12-08T02:47:58Z,2250000,False,,,0,,A. Lamb STEAL (1 STL),[1630237],40,1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
07:27,228,PT07M27.00S,2022-12-08T02:47:59.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630237,4.5499342969776615,54.41176470588235,1610612744,45,47,2022-12-08T02:48:06Z,2260000,False,-22.0,-10.0,1,left,A. Lamb DUNK (7 PTS),[1630237],40,1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,2.41,Made,,,,,,,,,,7.0,,,,,,,,
07:19,229,PT07M19.00S,2022-12-08T02:48:07.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203482,89.96386333771353,42.64705882352941,1610612762,45,47,2022-12-08T02:48:10Z,2270000,False,-37.0,42.0,1,right,MISS K. Olynyk Layup,[203482],41,1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,,,,,,
07:17,230,PT07M17.00S,2022-12-08T02:48:09.2Z,2,REGULAR,rebound,defensive,[],1630164,,,1610612744,45,47,2022-12-08T02:48:10Z,2280000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:1),[1630164],33,1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,229.0,1.0,1.0,0.0,,,,,,,,,,,,,,
07:14,231,PT07M14.00S,2022-12-08T02:48:11.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,23.99802890932983,84.80392156862744,1610612744,45,47,2022-12-08T02:48:19Z,2290000,False,-174.0,173.0,1,left,MISS D. DiVincenzo 24' pullup 3PT,[1628978],0,1610612744.0,GSW,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,24.54,Missed,,,,,,,,,,,,,,,,,,
07:11,232,PT07M11.00S,2022-12-08T02:48:15.3Z,2,REGULAR,rebound,offensive,[],1630164,,,1610612744,45,47,2022-12-08T02:48:15Z,2300000,False,,,0,,J. Wiseman REBOUND (Off:1 Def:1),[1630164],33,1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Left Center,,,231.0,2.0,1.0,1.0,,,,,,,,,,,,,,
07:08,233,PT07M08.00S,2022-12-08T02:48:18.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630237,25.18068331143233,15.686274509803921,1610612744,45,47,2022-12-08T02:48:23Z,2310000,False,172.0,184.0,1,left,MISS A. Lamb 25' 3PT,[1630237],40,1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
07:06,234,PT07M06.00S,2022-12-08T02:48:20.4Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,45,47,2022-12-08T02:48:23Z,2320000,False,,,0,,W. Kessler REBOUND (Off:1 Def:3),[1631117],24,1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,233.0,4.0,3.0,1.0,,,,,,,,,,,,,,
06:58,236,PT06M58.00S,2022-12-08T02:48:32.8Z,2,REGULAR,substitution,out,[],202691,,,1610612762,45,47,2022-12-08T02:48:44Z,2340000,False,,,0,,SUB out: K. Thompson,[202691],11,1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
06:58,237,PT06M58.00S,2022-12-08T02:48:32.8Z,2,REGULAR,substitution,out,[],1630164,,,1610612762,45,47,2022-12-08T02:48:44Z,2350000,False,,,0,,SUB out: J. Wiseman,[1630164],33,1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
