actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
80,PT06M48.00S,2023-02-02T02:24:09.2Z,1,REGULAR,substitution,out,[],1628374,,,1610612761,14,8,2023-02-02T02:24:12Z,770000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M48.00S,2023-02-02T02:24:09.2Z,1,REGULAR,substitution,in,[],1629012,,,1610612761,14,8,2023-02-02T02:24:12Z,780000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M48.00S,2023-02-02T02:24:29.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627783,,,1610612761,14,9,2023-02-02T02:24:29Z,790000,False,,,0,,P. Siakam Free Throw 2 of 2 (2 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
83,PT06M37.00S,2023-02-02T02:24:43.3Z,1,REGULAR,3pt,Jump Shot,[],203903,76.82325886990802,8.333333333333332,1610612762,14,9,2023-02-02T02:24:48Z,800000,False,-208.0,165.0,1,right,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,26.6,Missed,,,,,,,,,,,,,,,,,,
84,PT06M33.00S,2023-02-02T02:24:46.9Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,14,9,2023-02-02T02:24:46Z,810000,False,,,0,,W. Kessler REBOUND (Off:2 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,83.0,4.0,2.0,2.0,,,,,,,,,,,,,,
85,PT06M26.00S,2023-02-02T02:24:53.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203903,67.7562417871222,53.67647058823529,1610612762,17,9,2023-02-02T02:24:58Z,820000,False,18.0,251.0,1,right,J. Clarkson 25' 3PT  (3 PTS) (K. Olynyk 1 AST),"[203903, 203482]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,25.13,Made,,,,,,,,,,3.0,K. Olynyk,203482.0,1.0,,,,,
87,PT06M16.00S,2023-02-02T02:25:04.7Z,1,REGULAR,2pt,Jump Shot,[],1627832,18.347568988173457,29.411764705882355,1610612761,17,11,2023-02-02T02:25:11Z,840000,False,103.0,120.0,1,left,F. VanVleet 15' pullup Jump Shot (2 PTS) (P. Siakam 2 AST),"[1627832, 1627783]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,15.81,Made,,,,,,,,,,2.0,P. Siakam,1627783.0,2.0,,,,,
89,PT05M59.00S,2023-02-02T02:25:21.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,93.9060446780552,44.36274509803921,1610612762,17,11,2023-02-02T02:25:26Z,860000,False,-28.0,5.0,1,right,MISS C. Sexton reverse Layup,[1629012],1610612762.0,UTA,reverse,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
90,PT05M54.00S,2023-02-02T02:25:26.0Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,17,11,2023-02-02T02:25:26Z,870000,False,,,0,,P. Siakam REBOUND (Off:2 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,89.0,4.0,2.0,2.0,,,,,,,,,,,,,,
91,PT05M50.00S,2023-02-02T02:25:29.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,14.273981603153747,49.754901960784316,1610612761,17,11,2023-02-02T02:25:37Z,880000,False,1.0,82.0,1,left,MISS S. Barnes 8' Hook,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,8.17,Missed,,,,,,,,,,,,,,,,,,
92,PT05M48.00S,2023-02-02T02:25:31.7Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,17,11,2023-02-02T03:13:14Z,890000,False,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,91.0,2.0,1.0,1.0,,,,,,,,,,,,,,
93,PT05M47.00S,2023-02-02T02:25:34.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630567,5.590000152587891,50.0,1610612761,17,11,2023-02-02T03:13:24Z,900000,False,0.0,0.0,1,left,MISS S. Barnes putback Layup - blocked,"[1630567, 1631117]",1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,Kessler,1631117.0,,,,,,,,,
198,PT05M47.00S,2023-02-02T02:25:34.7Z,1,REGULAR,block,,[],1631117,,,1610612761,17,11,2023-02-02T02:41:29Z,905000,False,,,0,,W. Kessler BLOCK (4 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT05M46.00S,2023-02-02T02:25:35.7Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,17,11,2023-02-02T03:13:24Z,910000,False,,,0,,S. Barnes REBOUND (Off:2 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,93.0,3.0,1.0,2.0,,,,,,,,,,,,,,
179,PT05M45.00S,2023-02-02T02:25:35.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,7.440867279894875,47.794117647058826,1610612761,17,11,2023-02-02T03:13:34Z,915000,False,11.0,17.0,1,left,MISS S. Barnes putback Layup - blocked,"[1630567, 1631117]",1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,Kessler,1631117.0,,,,,,,,,
181,PT05M45.00S,2023-02-02T02:25:35.7Z,1,REGULAR,block,,[],1631117,,,1610612761,17,11,2023-02-02T02:38:40Z,916250,False,,,0,,W. Kessler BLOCK (5 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
180,PT05M44.00S,2023-02-02T02:25:36.7Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,17,11,2023-02-02T03:13:34Z,917500,False,,,0,,S. Barnes REBOUND (Off:3 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,179.0,4.0,1.0,3.0,,,,,,,,,,,,,,
95,PT05M43.00S,2023-02-02T02:25:36.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,7.703679369250986,51.71568627450981,1610612761,17,11,2023-02-02T03:14:22Z,920000,False,-9.0,20.0,1,left,MISS S. Barnes putback Layup,[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
97,PT05M42.00S,2023-02-02T02:25:37.7Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,17,11,2023-02-02T03:14:22Z,940000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
98,PT05M32.00S,2023-02-02T02:25:47.1Z,1,REGULAR,3pt,Jump Shot,[],203903,68.28186596583443,66.91176470588235,1610612762,17,11,2023-02-02T02:39:43Z,950000,False,85.0,246.0,1,right,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
99,PT05M31.00S,2023-02-02T02:25:48.1Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,17,11,2023-02-02T02:25:51Z,960000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,98.0,2.0,2.0,0.0,,,,,,,,,,,,,,
100,PT05M26.00S,2023-02-02T02:25:53.1Z,1,REGULAR,2pt,Jump Shot,[],1629018,22.421156373193167,74.26470588235294,1610612761,17,11,2023-02-02T02:30:58Z,970000,False,-121.0,158.0,1,left,MISS G. Trent Jr. 19' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,19.94,Missed,,,,,,,,,,,,,,,,,,
101,PT05M22.00S,2023-02-02T02:25:58.0Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,17,11,2023-02-02T02:25:58Z,980000,False,,,0,,S. Barnes REBOUND (Off:4 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,,,100.0,5.0,1.0,4.0,,,,,,,,,,,,,,
102,PT05M22.00S,2023-02-02T02:25:58.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,5.590000152587891,50.0,1610612761,17,11,2023-02-02T02:25:58Z,990000,False,0.0,0.0,1,left,MISS S. Barnes tip Layup,[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
103,PT05M21.00S,2023-02-02T02:25:58.7Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,17,11,2023-02-02T02:25:58Z,1000000,False,,,0,,S. Barnes REBOUND (Off:5 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,102.0,6.0,1.0,5.0,,,,,,,,,,,,,,
104,PT05M21.00S,2023-02-02T02:25:59.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,6.915243101182654,49.01960784313725,1610612761,17,11,2023-02-02T02:26:04Z,1010000,False,5.0,13.0,1,left,MISS S. Barnes reverse Layup,[1630567],1610612761.0,TOR,reverse,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,,,,,
105,PT05M18.00S,2023-02-02T02:26:02.0Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,17,11,2023-02-02T02:26:02Z,1020000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:3),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,104.0,3.0,3.0,0.0,,,,,,,,,,,,,,
106,PT05M13.00S,2023-02-02T02:26:09.6Z,1,REGULAR,foul,personal,[],1631132,,,1610612762,17,11,2023-02-02T02:26:26Z,1030000,False,,,0,,C. Koloko personal FOUL (1 PF),"[1631132, 203482]",1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Olynyk,203482.0
108,PT05M13.00S,2023-02-02T02:26:17.2Z,1,REGULAR,substitution,out,[],1630567,,,1610612762,17,11,2023-02-02T02:26:20Z,1050000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT05M13.00S,2023-02-02T02:26:17.2Z,1,REGULAR,substitution,in,[],1628449,,,1610612762,17,11,2023-02-02T02:26:20Z,1060000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT05M05.00S,2023-02-02T02:26:40.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,87.46714848883047,49.754901960784316,1610612762,19,11,2023-02-02T02:26:46Z,1070000,False,-1.0,65.0,1,right,C. Sexton 6' floating Jump Shot (2 PTS) (J. Clarkson 2 AST),"[1629012, 203903]",1610612762.0,UTA,floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.53,Made,,,,,,,,,,2.0,J. Clarkson,203903.0,2.0,,,,,
112,PT04M43.00S,2023-02-02T02:27:02.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,13.222733245729303,59.55882352941176,1610612761,19,11,2023-02-02T02:27:06Z,1090000,False,-48.0,72.0,1,left,MISS P. Siakam 8' Layup - blocked,"[1627783, 1631117]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Left,8.63,Missed,,,,,,,,Kessler,1631117.0,,,,,,,,,
113,PT04M43.00S,2023-02-02T02:27:02.1Z,1,REGULAR,block,,[],1631117,,,1610612761,19,11,2023-02-02T02:27:04Z,1100000,False,,,0,,W. Kessler BLOCK (6 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
114,PT04M40.00S,2023-02-02T02:27:05.1Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,19,11,2023-02-02T02:27:06Z,1110000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Left,,,112.0,2.0,2.0,0.0,,,,,,,,,,,,,,
115,PT04M36.00S,2023-02-02T02:27:08.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631117,92.32917214191852,54.166666666666664,1610612762,21,11,2023-02-02T02:32:33Z,1120000,False,21.0,20.0,1,right,W. Kessler running alley-oop DUNK (6 PTS) (C. Sexton 1 AST),"[1631117, 1629012]",1610612762.0,UTA,running alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,,,,6.0,C. Sexton,1629012.0,1.0,,,,,
117,PT04M19.00S,2023-02-02T02:27:25.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,9.411957950065702,61.029411764705884,1610612761,21,11,2023-02-02T02:27:30Z,1140000,False,-55.0,36.0,1,left,MISS P. Siakam 6' turnaround Shot,[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
118,PT04M17.00S,2023-02-02T02:27:27.4Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612762,21,11,2023-02-02T02:27:30Z,1150000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,
119,PT04M13.00S,2023-02-02T02:27:34.1Z,1,REGULAR,turnover,out-of-bounds,[],203482,,,1610612762,21,11,2023-02-02T02:27:41Z,1160000,False,,,0,,K. Olynyk step out-of-bounds TURNOVER (2 TO),[203482],1610612762.0,UTA,step,,,Olynyk,K. Olynyk,,,,,Left Corner 3,24+ Left,,,,,,,2.0,,,,,,,,,1662.0,,,,
120,PT04M01.00S,2023-02-02T02:28:04.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627832,17.427726675427067,23.774509803921568,1610612761,21,13,2023-02-02T02:33:54Z,1170000,False,131.0,111.0,1,left,F. VanVleet 17' pullup Jump Shot (4 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,17.2,Made,,,,,,,,,,4.0,,,,,,,,
122,PT04M01.00S,2023-02-02T02:28:15.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,21,13,2023-02-02T02:28:15Z,1190000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT04M01.00S,2023-02-02T02:31:03.3Z,1,REGULAR,substitution,out,[],201144,,,1610612762,21,13,2023-02-02T02:31:13Z,1200000,False,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT04M01.00S,2023-02-02T02:31:03.3Z,1,REGULAR,substitution,out,[],203482,,,1610612762,21,13,2023-02-02T02:31:13Z,1210000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT04M01.00S,2023-02-02T02:31:03.3Z,1,REGULAR,substitution,out,[],1631132,,,1610612762,21,13,2023-02-02T02:31:13Z,1220000,False,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT04M01.00S,2023-02-02T02:31:03.3Z,1,REGULAR,substitution,out,[],1627783,,,1610612762,21,13,2023-02-02T02:31:13Z,1230000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT04M01.00S,2023-02-02T02:31:03.3Z,1,REGULAR,substitution,in,[],200752,,,1610612762,21,13,2023-02-02T02:31:13Z,1240000,False,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT04M01.00S,2023-02-02T02:31:03.3Z,1,REGULAR,substitution,in,[],1627736,,,1610612762,21,13,2023-02-02T02:31:13Z,1250000,False,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT04M01.00S,2023-02-02T02:31:03.3Z,1,REGULAR,substitution,in,[],201152,,,1610612762,21,13,2023-02-02T02:31:13Z,1260000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT04M01.00S,2023-02-02T02:31:03.3Z,1,REGULAR,substitution,in,[],1630201,,,1610612762,21,13,2023-02-02T02:31:13Z,1270000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT04M01.00S,2023-02-02T02:31:03.3Z,1,REGULAR,substitution,out,[],1631117,,,1610612762,21,13,2023-02-02T02:31:25Z,1275000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT04M01.00S,2023-02-02T02:31:03.3Z,1,REGULAR,substitution,in,[],1629020,,,1610612762,21,13,2023-02-02T02:31:25Z,1277500,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M48.00S,2023-02-02T02:31:16.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,88.64980289093299,46.32352941176471,1610612762,23,13,2023-02-02T02:34:49Z,1280000,False,-18.0,54.0,1,right,J. Vanderbilt cutting finger roll Layup (2 PTS) (C. Sexton 2 AST),"[1629020, 1629012]",1610612762.0,UTA,cutting finger roll,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,5.72,Made,,,,,,,,,,2.0,C. Sexton,1629012.0,2.0,,,,,
135,PT03M37.00S,2023-02-02T02:31:27.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201152,9.543363994743759,62.00980392156863,1610612761,23,15,2023-02-02T02:35:27Z,1300000,False,-60.0,37.0,1,left,T. Young 7' driving floating Jump Shot (2 PTS),[201152],1610612761.0,TOR,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,7.06,Made,,,,,,,,,,2.0,,,,,,,,
136,PT03M22.00S,2023-02-02T02:31:42.2Z,1,REGULAR,3pt,Jump Shot,[],1627736,72.48685939553219,78.67647058823529,1610612762,26,15,2023-02-02T02:31:48Z,1310000,False,143.0,206.0,1,right,M. Beasley 25' 3PT  (3 PTS) (J. Clarkson 3 AST),"[1627736, 203903]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,25.11,Made,,,,,,,,,,3.0,J. Clarkson,203903.0,3.0,,,,,
138,PT03M05.00S,2023-02-02T02:32:03.3Z,1,REGULAR,foul,personal,['2freethrow'],200752,,,1610612761,26,15,2023-02-02T02:32:16Z,1330000,False,,,0,,R. Gay shooting personal FOUL (1 PF) (VanVleet 2 FT),"[200752, 1627832]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1662.0,1.0,0.0,VanVleet,1627832.0
140,PT03M05.00S,2023-02-02T02:32:27.2Z,1,REGULAR,freethrow,1 of 2,[],1627832,,,1610612761,26,16,2023-02-02T02:32:27Z,1350000,False,,,0,,F. VanVleet Free Throw 1 of 2 (5 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
141,PT03M05.00S,2023-02-02T02:32:27.9Z,1,REGULAR,substitution,out,[],203903,,,1610612761,26,16,2023-02-02T02:32:32Z,1360000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT03M05.00S,2023-02-02T02:32:27.9Z,1,REGULAR,substitution,out,[],1629018,,,1610612761,26,16,2023-02-02T02:32:32Z,1370000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT03M05.00S,2023-02-02T02:32:27.9Z,1,REGULAR,substitution,in,[],1628374,,,1610612761,26,16,2023-02-02T02:32:32Z,1380000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT03M05.00S,2023-02-02T02:32:27.9Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,26,16,2023-02-02T02:32:32Z,1390000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT03M05.00S,2023-02-02T02:32:50.3Z,1,REGULAR,freethrow,2 of 2,[],1627832,,,1610612761,26,17,2023-02-02T02:32:50Z,1400000,False,,,0,,F. VanVleet Free Throw 2 of 2 (6 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
146,PT02M51.00S,2023-02-02T02:33:06.1Z,1,REGULAR,turnover,lost ball,[],1629012,,,1610612762,26,17,2023-02-02T02:33:11Z,1410000,False,,,0,,C. Sexton lost ball TURNOVER (1 TO),"[1629012, 201152]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Young,201152.0,,,,,,,,,,,
147,PT02M51.00S,2023-02-02T02:33:06.1Z,1,REGULAR,steal,,[],201152,,,1610612761,26,17,2023-02-02T02:33:24Z,1420000,False,,,0,,T. Young STEAL (1 STL),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
148,PT02M45.00S,2023-02-02T02:33:12.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627832,6.521024967148489,43.38235294117647,1610612761,26,19,2023-02-02T02:33:22Z,1430000,False,33.0,9.0,1,left,F. VanVleet running Layup (8 PTS),[1627832],1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,3.42,Made,,,,,,,,,,8.0,,,,,,,,
149,PT02M31.00S,2023-02-02T02:33:25.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,89.70105124835742,45.588235294117645,1610612762,28,19,2023-02-02T02:33:30Z,1440000,False,-22.0,44.0,1,right,C. Sexton driving Layup (4 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.95,Made,,,,,,,,,,4.0,,,,,,,,
150,PT02M21.00S,2023-02-02T02:33:36.6Z,1,REGULAR,3pt,Jump Shot,[],1627832,30.831143232588698,39.46078431372549,1610612761,28,19,2023-02-02T02:37:06Z,1450000,False,53.0,237.0,1,left,MISS F. VanVleet 24' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,24.31,Missed,,,,,,,,,,,,,,,,,,
151,PT02M16.00S,2023-02-02T02:33:41.6Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,28,19,2023-02-02T02:33:42Z,1460000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,,,
152,PT02M07.00S,2023-02-02T02:33:49.2Z,1,REGULAR,3pt,Jump Shot,[],1629012,66.96780551905388,57.35294117647059,1610612762,31,19,2023-02-02T02:37:22Z,1470000,False,37.0,258.0,1,right,C. Sexton 26' 3PT pullup (7 PTS) (L. Markkanen 1 AST),"[1629012, 1628374]",1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,26.06,Made,,,,,,,,,,7.0,L. Markkanen,1628374.0,1.0,,,,,
154,PT01M53.00S,2023-02-02T02:34:03.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,6.783837056504599,45.588235294117645,1610612761,31,21,2023-02-02T02:34:10Z,1490000,False,22.0,11.0,1,left,M. Flynn cutting Layup (2 PTS) (T. Young 1 AST),"[1630201, 201152]",1610612761.0,TOR,cutting,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,,,,,,2.0,T. Young,201152.0,1.0,,,,,
156,PT01M38.00S,2023-02-02T02:34:18.7Z,1,REGULAR,3pt,Jump Shot,[],1628374,71.56701708278581,6.862745098039216,1610612762,31,21,2023-02-02T02:34:23Z,1510000,False,-216.0,215.0,1,right,MISS L. Markkanen 30' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,30.44,Missed,,,,,,,,,,,,,,,,,,
