actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
396,PT06M34.00S,2022-12-16T03:33:57.0Z,3,REGULAR,3pt,Jump Shot,[],203903,72.48685939553219,18.38235294117647,1610612762,74,86,2022-12-16T03:34:04Z,3930000,False,-158.0,206.0,1,right,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,25.98,Missed,,,,,,,,,,,,,,,,,,
397,PT06M31.00S,2022-12-16T03:34:00.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,74,86,2022-12-16T03:34:04Z,3940000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,396.0,,,,,,,,,,,,,,,,,
399,PT06M31.00S,2022-12-16T03:34:05.4Z,3,REGULAR,substitution,out,[],1628374,,,1610612762,74,86,2022-12-16T03:34:09Z,3960000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M31.00S,2022-12-16T03:34:05.4Z,3,REGULAR,substitution,in,[],1627736,,,1610612762,74,86,2022-12-16T03:34:09Z,3970000,False,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M27.00S,2022-12-16T03:34:30.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,66.96780551905388,44.11764705882353,1610612762,77,86,2022-12-16T03:34:34Z,3980000,False,-29.0,258.0,1,right,M. Beasley 25' 3PT  (9 PTS) (K. Olynyk 3 AST),"[1627736, 203482]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,25.97,Made,,,,,,,,9.0,,,,,,,,K. Olynyk,203482.0,3.0
403,PT06M10.00S,2022-12-16T03:34:47.0Z,3,REGULAR,2pt,Jump Shot,[],203468,20.581471747700395,69.6078431372549,1610612740,77,86,2022-12-16T03:34:51Z,4000000,False,-98.0,141.0,1,left,MISS C. McCollum 17' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,17.17,Missed,,,,,,,,,,,,,,,,,,
404,PT06M07.00S,2022-12-16T03:34:50.0Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612762,77,86,2022-12-16T03:34:51Z,4010000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left Center,,,403.0,1.0,1.0,0.0,,,,,,,,,,,,,,
405,PT06M03.00S,2022-12-16T03:34:56.5Z,3,REGULAR,violation,kicked ball,[],1629627,,,1610612762,77,86,2022-12-16T03:35:06Z,4020000,False,,,0,,Z. Williamson kicked ball VIOLATION,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,203591.0,,,,,,,,,
406,PT05M57.00S,2022-12-16T03:35:17.8Z,3,REGULAR,3pt,Jump Shot,[],1627736,85.23324572930355,3.431372549019608,1610612762,77,86,2022-12-16T03:35:22Z,4030000,False,-233.0,86.0,1,right,MISS M. Beasley 24' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,24.83,Missed,,,,,,,,,,,,,,,,,,
407,PT05M54.00S,2022-12-16T03:35:20.8Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612740,77,86,2022-12-16T03:35:22Z,4040000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:5),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Left Corner 3,24+ Left,,,406.0,6.0,5.0,1.0,,,,,,,,,,,,,,
408,PT05M39.00S,2022-12-16T03:35:35.2Z,3,REGULAR,3pt,Jump Shot,[],1630700,25.18068331143233,81.61764705882352,1610612740,77,89,2022-12-16T03:35:39Z,4050000,False,-158.0,184.0,1,left,D. Daniels 24' 3PT  (6 PTS) (Z. Williamson 5 AST),"[1630700, 1629627]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,24.27,Made,,,,,,,,6.0,,,,,,,,Z. Williamson,1629627.0,5.0
410,PT05M25.00S,2022-12-16T03:35:48.6Z,3,REGULAR,2pt,Jump Shot,[],201144,87.46714848883047,33.33333333333333,1610612762,77,89,2022-12-16T03:35:53Z,4070000,False,-83.0,65.0,1,right,MISS M. Conley 10' driving floating Shot,[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,Mid-Range,8-16 Left,10.58,Missed,,,,,,,,,,,,,,,,,,
411,PT05M25.00S,2022-12-16T03:35:52.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,77,89,2022-12-16T03:35:52Z,4080000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Left,,,410.0,,,,,,,,,,,,,,,,,
412,PT05M25.00S,2022-12-16T03:35:54.8Z,3,REGULAR,foul,personal,[],1630530,,,1610612762,77,89,2022-12-16T03:36:17Z,4090000,False,,,0,,T. Murphy III loose ball personal FOUL (3 PF),"[1630530, 203903]",1610612740.0,NOP,loose ball,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,3.0,0.0,Clarkson,203903.0,,,,,
414,PT05M21.00S,2022-12-16T03:36:22.5Z,3,REGULAR,foul,personal,[],203468,,,1610612762,77,89,2022-12-16T03:36:32Z,4110000,False,,,0,,C. McCollum personal FOUL (2 PF),"[203468, 201144]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2004.0,2.0,0.0,Conley,201144.0,,,,,
416,PT05M10.00S,2022-12-16T03:36:54.4Z,3,REGULAR,turnover,out-of-bounds,[],203482,,,1610612762,77,89,2022-12-16T03:37:02Z,4130000,False,,,0,,K. Olynyk lost ball out-of-bounds TURNOVER (3 TO),[203482],1610612762.0,UTA,lost ball,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,3.0,,,,203591.0,,,,,,,,,
417,PT04M49.00S,2022-12-16T03:37:18.9Z,3,REGULAR,turnover,lost ball,[],1629627,,,1610612740,77,89,2022-12-16T03:37:22Z,4140000,False,,,0,,Z. Williamson lost ball TURNOVER (3 TO),"[1629627, 1629020]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,3.0,Vanderbilt,1629020.0,,,,,,,,,,,
418,PT04M49.00S,2022-12-16T03:37:18.9Z,3,REGULAR,steal,,[],1629020,,,1610612762,77,89,2022-12-16T03:38:12Z,4150000,False,,,0,,J. Vanderbilt STEAL (2 STL),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
419,PT04M47.00S,2022-12-16T03:37:24.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612762,77,89,2022-12-16T03:37:30Z,4160000,False,,,0,,C. McCollum shooting personal FOUL (3 PF) (Vanderbilt 2 FT),"[203468, 1629020]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1629178.0,3.0,0.0,Vanderbilt,1629020.0,,,,,
421,PT04M47.00S,2022-12-16T03:37:54.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629020,,,1610612762,77,89,2022-12-16T03:37:54Z,4180000,False,,,0,,MISS J. Vanderbilt Free Throw 1 of 2,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
422,PT04M47.00S,2022-12-16T03:37:54.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,77,89,2022-12-16T03:37:54Z,4190000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,421.0,,,,,,,,,,,,,,,,,
423,PT04M47.00S,2022-12-16T03:38:07.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,77,89,2022-12-16T03:38:07Z,4200000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M47.00S,2022-12-16T03:40:32.9Z,3,REGULAR,substitution,out,[],203468,,,1610612762,77,89,2022-12-16T03:40:44Z,4210000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M47.00S,2022-12-16T03:40:32.9Z,3,REGULAR,substitution,in,[],1628984,,,1610612762,77,89,2022-12-16T03:40:44Z,4220000,False,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M47.00S,2022-12-16T03:41:09.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629020,,,1610612762,78,89,2022-12-16T03:41:09Z,4230000,False,,,0,,J. Vanderbilt Free Throw 2 of 2 (3 PTS),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
427,PT04M27.00S,2022-12-16T03:41:33.5Z,3,REGULAR,turnover,out-of-bounds,[],1630700,,,1610612740,78,89,2022-12-16T03:41:43Z,4240000,False,,,0,,D. Daniels bad pass out-of-bounds TURNOVER (3 TO),[1630700],1610612740.0,NOP,bad pass,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,3.0,,,,1629178.0,,,,,,,,,
428,PT04M27.00S,2022-12-16T03:41:37.0Z,3,REGULAR,substitution,out,[],1629020,,,1610612762,78,89,2022-12-16T03:41:43Z,4250000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M27.00S,2022-12-16T03:41:37.0Z,3,REGULAR,substitution,in,[],1631117,,,1610612762,78,89,2022-12-16T03:41:43Z,4260000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M13.00S,2022-12-16T03:41:58.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201144,73.27529566360053,17.15686274509804,1610612762,78,89,2022-12-16T03:42:04Z,4270000,False,-164.0,199.0,1,right,MISS M. Conley 25' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
431,PT04M11.00S,2022-12-16T03:42:03.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,78,89,2022-12-16T03:42:03Z,4280000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,430.0,,,,,,,,,,,,,,,,,
432,PT04M11.00S,2022-12-16T03:42:04.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630700,,,1610612762,78,89,2022-12-16T03:42:16Z,4290000,False,,,0,,D. Daniels loose ball personal FOUL (2 PF) (Olynyk 2 FT),"[1630700, 203482]",1610612740.0,NOP,loose ball,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,2.0,0.0,Olynyk,203482.0,,,,,
434,PT04M11.00S,2022-12-16T03:42:29.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203482,,,1610612762,79,89,2022-12-16T03:42:29Z,4310000,False,,,0,,K. Olynyk Free Throw 1 of 2 (11 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
435,PT04M11.00S,2022-12-16T03:42:30.7Z,3,REGULAR,substitution,out,[],1629627,,,1610612762,79,89,2022-12-16T03:42:36Z,4320000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M11.00S,2022-12-16T03:42:30.7Z,3,REGULAR,substitution,out,[],1630530,,,1610612762,79,89,2022-12-16T03:42:36Z,4330000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M11.00S,2022-12-16T03:42:30.7Z,3,REGULAR,substitution,in,[],202685,,,1610612762,79,89,2022-12-16T03:42:36Z,4340000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M11.00S,2022-12-16T03:42:30.7Z,3,REGULAR,substitution,in,[],1630230,,,1610612762,79,89,2022-12-16T03:42:36Z,4350000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M11.00S,2022-12-16T03:42:49.9Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203482,,,1610612762,80,89,2022-12-16T03:42:49Z,4360000,False,,,0,,K. Olynyk Free Throw 2 of 2 (12 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
440,PT04M02.00S,2022-12-16T03:43:01.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,15.325229960578188,44.6078431372549,1610612740,80,89,2022-12-16T03:43:11Z,4370000,False,27.0,92.0,1,left,MISS D. Daniels 9' floating Shot,[1630700],1610612740.0,NOP,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,9.55,Missed,,,,,,,,,,,,,,,,,,
441,PT03M58.00S,2022-12-16T03:43:05.7Z,3,REGULAR,rebound,offensive,[],1626204,,,1610612740,80,89,2022-12-16T03:43:05Z,4380000,False,,,0,,L. Nance Jr. REBOUND (Off:2 Def:5),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,440.0,7.0,5.0,2.0,,,,,,,,,,,,,,
442,PT03M55.00S,2022-12-16T03:43:08.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,18.74178712220762,91.91176470588235,1610612740,80,89,2022-12-16T03:43:14Z,4390000,False,-210.0,124.0,1,left,MISS D. Graham 24' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,24.34,Missed,,,,,,,,,,,,,,,,,,
443,PT03M52.00S,2022-12-16T03:43:11.3Z,3,REGULAR,rebound,defensive,[],203482,,,1610612762,80,89,2022-12-16T03:43:14Z,4400000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:2),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,442.0,3.0,2.0,1.0,,,,,,,,,,,,,,
444,PT03M45.00S,2022-12-16T03:43:21.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612762,80,89,2022-12-16T03:43:34Z,4410000,False,,,0,,L. Nance Jr. personal FOUL (1 PF) (Olynyk 2 FT),"[1626204, 203482]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,203591.0,1.0,0.0,Olynyk,203482.0,,,,,
446,PT03M45.00S,2022-12-16T03:43:48.9Z,3,REGULAR,freethrow,1 of 2,[],203482,,,1610612762,81,89,2022-12-16T03:43:48Z,4430000,False,,,0,,K. Olynyk Free Throw 1 of 2 (13 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,,,,,,,,13.0,,,,,,,,,,
447,PT03M45.00S,2022-12-16T03:43:49.6Z,3,REGULAR,substitution,out,[],201144,,,1610612762,81,89,2022-12-16T03:43:53Z,4440000,False,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M45.00S,2022-12-16T03:43:49.6Z,3,REGULAR,substitution,in,[],1629638,,,1610612762,81,89,2022-12-16T03:43:53Z,4450000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M45.00S,2022-12-16T03:44:07.6Z,3,REGULAR,freethrow,2 of 2,[],203482,,,1610612762,82,89,2022-12-16T03:44:07Z,4460000,False,,,0,,K. Olynyk Free Throw 2 of 2 (14 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,,,,,,,,14.0,,,,,,,,,,
450,PT03M35.00S,2022-12-16T03:44:20.2Z,3,REGULAR,turnover,lost ball,[],1626204,,,1610612740,82,89,2022-12-16T03:44:24Z,4470000,False,,,0,,L. Nance Jr. lost ball TURNOVER (1 TO),"[1626204, 203903]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Clarkson,203903.0,,,,,,,,,,,
451,PT03M35.00S,2022-12-16T03:44:20.2Z,3,REGULAR,steal,,[],203903,,,1610612762,82,89,2022-12-16T03:44:22Z,4480000,False,,,0,,J. Clarkson STEAL (2 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
452,PT03M30.00S,2022-12-16T03:44:23.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203903,91.40932982917214,50.49019607843137,1610612762,84,89,2022-12-16T03:44:32Z,4490000,False,2.0,28.0,1,right,J. Clarkson running DUNK (32 PTS),[203903],1610612762.0,UTA,running,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,2.84,Made,,,,,,,,32.0,,,,,,,,,,
453,PT03M13.00S,2022-12-16T03:44:41.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628984,20.18725361366623,47.30392156862745,1610612740,84,89,2022-12-16T03:44:46Z,4500000,False,13.0,137.0,1,left,MISS D. Graham 13' pullup Shot - blocked,"[1628984, 1629638]",1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,In The Paint (Non-RA),8-16 Center,13.8,Missed,,,,,,,,,,,,,,Alexander-Walker,1629638.0,,,
454,PT03M13.00S,2022-12-16T03:44:41.3Z,3,REGULAR,block,,[],1629638,,,1610612740,84,89,2022-12-16T03:45:01Z,4510000,False,,,0,,N. Alexander-Walker BLOCK (1 BLK),[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
455,PT03M09.00S,2022-12-16T03:44:45.3Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612762,84,89,2022-12-16T03:44:46Z,4520000,False,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,,,453.0,2.0,2.0,0.0,,,,,,,,,,,,,,
456,PT03M05.00S,2022-12-16T03:44:48.8Z,3,REGULAR,3pt,Jump Shot,[],1627736,72.88107752956637,82.35294117647058,1610612762,87,89,2022-12-16T03:46:07Z,4530000,False,162.0,202.0,1,right,M. Beasley 25' 3PT pullup (12 PTS),[1627736],1610612762.0,UTA,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,25.91,Made,,,,,,,,12.0,,,,,,,,,,
457,PT02M38.00S,2022-12-16T03:45:15.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,7.178055190538765,56.127450980392155,1610612740,87,89,2022-12-16T03:47:16Z,4540000,False,-31.0,15.0,1,left,MISS J. Valanciunas Hook - blocked,"[202685, 1631117]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,Kessler,1631117.0,,,
458,PT02M38.00S,2022-12-16T03:45:15.7Z,3,REGULAR,block,,[],1631117,,,1610612740,87,89,2022-12-16T03:45:17Z,4550000,False,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
459,PT02M35.00S,2022-12-16T03:45:18.7Z,3,REGULAR,rebound,offensive,[],1626204,,,1610612740,87,89,2022-12-16T03:45:20Z,4560000,False,,,0,,L. Nance Jr. REBOUND (Off:3 Def:5),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,457.0,8.0,5.0,3.0,,,,,,,,,,,,,,
460,PT02M33.00S,2022-12-16T03:45:21.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,19.793035479632064,91.17647058823529,1610612740,87,89,2022-12-16T03:45:25Z,4570000,False,-206.0,134.0,1,left,MISS N. Marshall 24' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,24.54,Missed,,,,,,,,,,,,,,,,,,
461,PT02M32.00S,2022-12-16T03:45:22.9Z,3,REGULAR,rebound,offensive,[],1630700,,,1610612740,87,89,2022-12-16T03:45:22Z,4580000,False,,,0,,D. Daniels REBOUND (Off:2 Def:1),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,460.0,3.0,1.0,2.0,,,,,,,,,,,,,,
462,PT02M30.00S,2022-12-16T03:45:24.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,3.892904073587385,94.6078431372549,1610612740,87,89,2022-12-16T03:45:29Z,4590000,False,-223.0,-16.0,1,left,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,22.36,Missed,,,,,,,,,,,,,,,,,,
463,PT02M27.00S,2022-12-16T03:45:27.3Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,87,89,2022-12-16T03:45:29Z,4600000,False,,,0,,J. Clarkson REBOUND (Off:2 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Left Corner 3,24+ Left,,,462.0,5.0,3.0,2.0,,,,,,,,,,,,,,
464,PT02M20.00S,2022-12-16T03:45:34.9Z,3,REGULAR,turnover,lost ball,[],203903,,,1610612762,87,89,2022-12-16T03:46:25Z,4610000,False,,,0,,J. Clarkson lost ball TURNOVER (4 TO),"[203903, 1630700]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Right Center,,,,,,,4.0,Daniels,1630700.0,,,,,,,,,,,
465,PT02M20.00S,2022-12-16T03:45:34.9Z,3,REGULAR,steal,,[],1630700,,,1610612740,87,89,2022-12-16T03:45:36Z,4620000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
466,PT02M20.00S,2022-12-16T03:45:41.5Z,3,REGULAR,foul,personal,['1freethrow'],203903,,,1610612740,87,89,2022-12-16T03:45:48Z,4630000,False,,,0,,J. Clarkson transition take personal FOUL (1 PF) (Marshall 1 FT),"[203903, 1630230]",1610612762.0,UTA,transition take,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,203591.0,1.0,0.0,Marshall,1630230.0,,,,,
468,PT02M20.00S,2022-12-16T03:46:09.0Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630230,,,1610612740,87,90,2022-12-16T03:46:09Z,4650000,False,,,0,,N. Marshall transition take Free Throw 1 of 1 (9 PTS),[1630230],1610612740.0,NOP,transition take,,,Marshall,N. Marshall,,,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
469,PT02M20.00S,2022-12-16T03:46:10.2Z,3,REGULAR,substitution,out,[],203903,,,1610612762,87,90,2022-12-16T03:46:19Z,4660000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M20.00S,2022-12-16T03:46:10.2Z,3,REGULAR,substitution,out,[],203482,,,1610612762,87,90,2022-12-16T03:46:19Z,4670000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M20.00S,2022-12-16T03:46:10.2Z,3,REGULAR,substitution,out,[],1630700,,,1610612762,87,90,2022-12-16T03:46:19Z,4680000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M20.00S,2022-12-16T03:46:10.2Z,3,REGULAR,substitution,in,[],1628374,,,1610612762,87,90,2022-12-16T03:46:19Z,4690000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M20.00S,2022-12-16T03:46:10.2Z,3,REGULAR,substitution,in,[],200752,,,1610612762,87,90,2022-12-16T03:46:19Z,4700000,False,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M20.00S,2022-12-16T03:46:10.2Z,3,REGULAR,substitution,in,[],203468,,,1610612762,87,90,2022-12-16T03:46:19Z,4710000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M01.00S,2022-12-16T03:46:44.8Z,3,REGULAR,turnover,lost ball,[],203468,,,1610612740,87,90,2022-12-16T03:46:48Z,4720000,False,,,0,,C. McCollum lost ball TURNOVER (3 TO),"[203468, 1629638]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,,,,,,,3.0,Alexander-Walker,1629638.0,,,,,,,,,,,
476,PT02M01.00S,2022-12-16T03:46:44.8Z,3,REGULAR,steal,,[],1629638,,,1610612762,87,90,2022-12-16T03:46:46Z,4730000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
