actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
168,PT10M56.00S,2023-01-24T02:36:49.1Z,2,REGULAR,freethrow,2 of 2,[],1631117,,,1610612762,26,24,2023-01-24T02:36:49Z,1680000,False,,,0,,W. Kessler Free Throw 2 of 2 (4 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
169,PT10M42.00S,2023-01-24T02:37:04.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631109,84.57621550591328,51.470588235294116,1610612766,26,26,2023-01-24T02:37:15Z,1690000,False,7.0,92.0,1,right,M. Williams 9' floating Jump Shot (10 PTS) (D. Smith Jr. 4 AST),"[1631109, 1628372]",1610612766.0,CHA,floating,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,9.28,Made,,,,,,,10.0,D. Smith Jr.,1628372.0,4.0,,,,,,,,
171,PT10M26.00S,2023-01-24T02:37:20.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,10.068988173455978,39.46078431372549,1610612762,28,26,2023-01-24T02:37:29Z,1710000,False,53.0,42.0,1,left,T. Horton-Tucker 6' driving floating bank Jump Shot (2 PTS),[1629659],1610612762.0,UTA,driving floating bank,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,6.75,Made,,,,,,,2.0,,,,,,,,,,,
172,PT10M26.00S,2023-01-24T02:37:23.9Z,2,REGULAR,foul,personal,['1freethrow'],1629023,,,1610612762,28,26,2023-01-24T02:37:30Z,1720000,False,,,0,,P. Washington shooting personal FOUL (2 PF) (Horton-Tucker 1 FT),"[1629023, 1629659]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,,,,,,,,,,2.0,0.0,Horton-Tucker,1629659.0
174,PT10M26.00S,2023-01-24T02:37:48.4Z,2,REGULAR,freethrow,1 of 1,[],1629659,,,1610612762,28,26,2023-01-24T02:37:50Z,1740000,False,,,0,,MISS T. Horton-Tucker Free Throw 1 of 1,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
175,PT10M24.00S,2023-01-24T02:37:50.4Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,28,26,2023-01-24T02:37:50Z,1750000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,174.0,1.0,1.0,0.0,,,,,,,,,,,,,,
176,PT10M11.00S,2023-01-24T02:38:03.0Z,2,REGULAR,3pt,Jump Shot,[],1631121,85.10183968462549,95.83333333333334,1610612766,28,26,2023-01-24T02:38:07Z,1760000,False,229.0,88.0,1,right,MISS B. McGowens 24' 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Right Corner 3,24+ Right,24.53,Missed,,,,,,,,,,,,,,,,,,
177,PT10M08.00S,2023-01-24T02:38:06.0Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612762,28,26,2023-01-24T02:38:07Z,1770000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,,,
178,PT09M59.00S,2023-01-24T02:38:14.6Z,2,REGULAR,3pt,Jump Shot,[],1628374,4.812746386333772,95.09803921568627,1610612762,31,26,2023-01-24T02:38:21Z,1780000,False,-225.0,-7.0,1,left,L. Markkanen 3PT  (7 PTS) (O. Agbaji 1 AST),"[1628374, 1630534]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,22.56,Made,,,,,,,7.0,O. Agbaji,1630534.0,1.0,,,,,,,,
180,PT09M39.00S,2023-01-24T02:38:34.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,82.47371879106439,37.254901960784316,1610612766,31,26,2023-01-24T02:38:40Z,1800000,False,-64.0,112.0,1,right,MISS J. McDaniels 12' floating Shot,[1629667],1610612766.0,CHA,floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,12.9,Missed,,,,,,,,,,,,,,,,,,
181,PT09M37.00S,2023-01-24T02:38:36.5Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,31,26,2023-01-24T02:38:40Z,1810000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,180.0,2.0,2.0,0.0,,,,,,,,,,,,,,
182,PT09M28.00S,2023-01-24T02:38:45.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,7.046649145860711,36.27450980392157,1610612762,31,26,2023-01-24T02:38:51Z,1820000,False,69.0,14.0,1,left,MISS L. Markkanen 7' driving Layup,[1628374],1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,7.0,Missed,,,,,,,,,,,,,,,,,,
183,PT09M26.00S,2023-01-24T02:38:47.0Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,31,26,2023-01-24T02:38:51Z,1830000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:4),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,182.0,4.0,4.0,0.0,,,,,,,,,,,,,,
184,PT09M21.00S,2023-01-24T02:38:52.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629667,90.22667542706965,44.36274509803921,1610612766,31,28,2023-01-24T02:39:00Z,1840000,False,-28.0,39.0,1,right,J. McDaniels running Layup (4 PTS),[1629667],1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,4.85,Made,,,,,,,4.0,,,,,,,,,,,
185,PT09M09.00S,2023-01-24T02:39:06.1Z,2,REGULAR,foul,personal,[],1631121,,,1610612762,31,28,2023-01-24T02:39:21Z,1850000,False,,,0,,B. McGowens personal FOUL (1 PF),"[1631121, 1629659]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Mid-Range,8-16 Left,,,,,,,1628159.0,,,,,,,,,,1.0,0.0,Horton-Tucker,1629659.0
187,PT09M09.00S,2023-01-24T02:39:13.5Z,2,REGULAR,substitution,out,[],1631121,,,1610612762,31,28,2023-01-24T02:39:15Z,1870000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M09.00S,2023-01-24T02:39:13.5Z,2,REGULAR,substitution,in,[],202330,,,1610612762,31,28,2023-01-24T02:39:15Z,1880000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M00.00S,2023-01-24T02:39:37.9Z,2,REGULAR,3pt,Jump Shot,[],1627736,27.94021024967148,76.7156862745098,1610612762,31,28,2023-01-24T02:39:45Z,1890000,False,-134.0,210.0,1,left,MISS M. Beasley 24' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,24.9,Missed,,,,,,,,,,,,,,,,,,
190,PT08M56.00S,2023-01-24T02:39:41.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,31,28,2023-01-24T02:39:45Z,1900000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,189.0,,,,,,,,,,,,,,,,,
192,PT08M42.00S,2023-01-24T02:40:07.4Z,2,REGULAR,turnover,bad pass,[],202330,,,1610612766,31,28,2023-01-24T02:40:11Z,1920000,False,,,0,,G. Hayward bad pass TURNOVER (1 TO),"[202330, 1630534]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,Agbaji,1630534.0,,,,,,
193,PT08M42.00S,2023-01-24T02:40:07.4Z,2,REGULAR,steal,,[],1630534,,,1610612762,31,28,2023-01-24T02:40:08Z,1930000,False,,,0,,O. Agbaji STEAL (1 STL),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
194,PT08M30.00S,2023-01-24T02:40:18.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630534,31.750985545335087,66.91176470588235,1610612762,31,28,2023-01-24T02:40:23Z,1940000,False,-85.0,246.0,1,left,MISS O. Agbaji 26' 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
195,PT08M26.00S,2023-01-24T02:40:22.6Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612766,31,28,2023-01-24T02:40:23Z,1950000,False,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,194.0,1.0,1.0,0.0,,,,,,,,,,,,,,
196,PT08M13.00S,2023-01-24T02:40:35.5Z,2,REGULAR,3pt,Jump Shot,[],1628372,69.07030223390277,67.8921568627451,1610612766,31,28,2023-01-24T02:40:39Z,1960000,False,89.0,238.0,1,right,MISS D. Smith Jr. 25' 3PT,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
197,PT08M11.00S,2023-01-24T02:40:37.5Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,31,28,2023-01-24T02:40:39Z,1970000,False,,,0,,W. Kessler REBOUND (Off:1 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,196.0,4.0,3.0,1.0,,,,,,,,,,,,,,
198,PT08M02.00S,2023-01-24T02:40:46.7Z,2,REGULAR,3pt,Jump Shot,[],1627736,31.750985545335087,29.411764705882355,1610612762,34,28,2023-01-24T02:40:50Z,1980000,False,103.0,246.0,1,left,M. Beasley 26' 3PT  (9 PTS) (T. Horton-Tucker 2 AST),"[1627736, 1629659]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,26.67,Made,,,,,,,9.0,T. Horton-Tucker,1629659.0,2.0,,,,,,,,
200,PT08M01.00S,2023-01-24T02:40:52.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,34,28,2023-01-24T02:40:52Z,2000000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M01.00S,2023-01-24T02:42:38.9Z,2,REGULAR,substitution,out,[],1630534,,,1610612766,34,28,2023-01-24T02:43:37Z,2010000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M01.00S,2023-01-24T02:42:38.9Z,2,REGULAR,substitution,out,[],1629667,,,1610612766,34,28,2023-01-24T02:43:37Z,2020000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M01.00S,2023-01-24T02:42:38.9Z,2,REGULAR,substitution,in,[],1629012,,,1610612766,34,28,2023-01-24T02:43:37Z,2030000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M01.00S,2023-01-24T02:42:38.9Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,34,28,2023-01-24T02:43:37Z,2040000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M41.00S,2023-01-24T02:44:06.9Z,2,REGULAR,2pt,Jump Shot,[],1628372,82.86793692509855,12.745098039215685,1610612766,34,28,2023-01-24T02:44:12Z,2050000,False,-186.0,109.0,1,right,MISS D. Smith Jr. 21' Jump Shot,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Left,21.56,Missed,,,,,,,,,,,,,,,,,,
206,PT07M38.00S,2023-01-24T02:44:09.9Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,34,28,2023-01-24T02:44:12Z,2060000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left,,,205.0,3.0,3.0,0.0,,,,,,,,,,,,,,
207,PT07M20.00S,2023-01-24T02:44:27.7Z,2,REGULAR,3pt,Jump Shot,[],1629659,8.360709592641262,94.85294117647058,1610612762,34,28,2023-01-24T02:44:32Z,2070000,False,-224.0,26.0,1,left,MISS T. Horton-Tucker 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Left Corner 3,24+ Left,22.58,Missed,,,,,,,,,,,,,,,,,,
208,PT07M16.00S,2023-01-24T02:44:31.7Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,34,28,2023-01-24T02:44:32Z,2080000,False,,,0,,W. Kessler REBOUND (Off:2 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,207.0,5.0,3.0,2.0,,,,,,,,,,,,,,
209,PT07M06.00S,2023-01-24T02:44:41.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,21.107095926412615,9.558823529411764,1610612762,37,28,2023-01-24T02:44:44Z,2090000,False,202.0,146.0,1,left,L. Markkanen 24' 3PT  (10 PTS) (C. Sexton 2 AST),"[1628374, 1629012]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,24.93,Made,,,,,,,10.0,C. Sexton,1629012.0,2.0,,,,,,,,
211,PT06M49.00S,2023-01-24T02:45:00.6Z,2,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612766,37,28,2023-01-24T02:45:07Z,2110000,False,,,0,,C. Sexton shooting personal FOUL (1 PF) (Rozier 2 FT),"[1629012, 1626179]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202049.0,,,,,,,,,,1.0,0.0,Rozier,1626179.0
213,PT06M49.00S,2023-01-24T02:45:34.2Z,2,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,37,29,2023-01-24T02:45:58Z,2130000,False,,,0,,T. Rozier Free Throw 1 of 2 (9 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
214,PT06M49.00S,2023-01-24T02:45:35.1Z,2,REGULAR,substitution,out,[],1631109,,,1610612766,37,29,2023-01-24T02:45:39Z,2140000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M49.00S,2023-01-24T02:45:35.1Z,2,REGULAR,substitution,out,[],1628372,,,1610612766,37,29,2023-01-24T02:45:39Z,2150000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M49.00S,2023-01-24T02:45:35.1Z,2,REGULAR,substitution,in,[],203486,,,1610612766,37,29,2023-01-24T02:45:39Z,2160000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M49.00S,2023-01-24T02:45:35.1Z,2,REGULAR,substitution,in,[],1631121,,,1610612766,37,29,2023-01-24T02:45:39Z,2170000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M49.00S,2023-01-24T02:45:34.2Z,2,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,37,29,2023-01-24T02:45:58Z,2180000,False,,,0,,MISS T. Rozier Free Throw 2 of 2,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
219,PT06M47.00S,2023-01-24T02:45:36.2Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,37,29,2023-01-24T02:45:58Z,2190000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,218.0,4.0,4.0,0.0,,,,,,,,,,,,,,
220,PT06M34.00S,2023-01-24T02:46:12.3Z,2,REGULAR,foul,offensive,[],1631117,,,1610612762,37,29,2023-01-24T02:46:17Z,2200000,False,,,0,,W. Kessler offensive FOUL (2 PF),"[1631117, 1631121]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Left Center,,,,,,,201245.0,,,,,,,,,,2.0,0.0,McGowens,1631121.0
222,PT06M34.00S,2023-01-24T02:46:12.3Z,2,REGULAR,turnover,offensive foul,[],1631117,,,1610612762,37,29,2023-01-24T02:46:12Z,2220000,False,,,0,,W. Kessler offensive foul TURNOVER (1 TO),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Left Center,,,,,,,201245.0,1.0,,,,,,,,,,,,
223,PT06M34.00S,2023-01-24T02:46:22.4Z,2,REGULAR,substitution,out,[],1627736,,,1610612766,37,29,2023-01-24T02:46:41Z,2230000,False,,,0,,SUB out: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M34.00S,2023-01-24T02:46:22.4Z,2,REGULAR,substitution,out,[],1631117,,,1610612766,37,29,2023-01-24T02:46:41Z,2240000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M34.00S,2023-01-24T02:46:22.4Z,2,REGULAR,substitution,in,[],203903,,,1610612766,37,29,2023-01-24T02:46:41Z,2250000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M34.00S,2023-01-24T02:46:22.4Z,2,REGULAR,substitution,in,[],1629020,,,1610612766,37,29,2023-01-24T02:46:41Z,2260000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M34.00S,2023-01-24T02:46:42.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,37,29,2023-01-24T02:46:51Z,2270000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,1628159.0,,,,,,,,,,,,,
228,PT06M17.00S,2023-01-24T02:47:06.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629023,71.43561103810775,21.813725490196077,1610612766,37,29,2023-01-24T02:47:10Z,2280000,False,-141.0,216.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
229,PT06M14.00S,2023-01-24T02:47:09.4Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,37,29,2023-01-24T02:47:10Z,2290000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,228.0,5.0,5.0,0.0,,,,,,,,,,,,,,
230,PT06M05.00S,2023-01-24T02:47:17.7Z,2,REGULAR,3pt,Jump Shot,[],1629020,8.623521681997373,3.431372549019608,1610612762,37,29,2023-01-24T02:47:21Z,2300000,False,233.0,29.0,1,left,MISS J. Vanderbilt 3PT,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,23.46,Missed,,,,,,,,,,,,,,,,,,
231,PT06M03.00S,2023-01-24T02:47:19.7Z,2,REGULAR,rebound,defensive,[],1631121,,,1610612766,37,29,2023-01-24T02:47:21Z,2310000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Right Corner 3,24+ Right,,,230.0,1.0,1.0,0.0,,,,,,,,,,,,,,
232,PT05M58.00S,2023-01-24T02:47:25.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629023,90.88370565045992,45.83333333333333,1610612766,37,31,2023-01-24T02:47:31Z,2320000,False,-21.0,33.0,1,right,P. Washington running DUNK (2 PTS) (T. Rozier 1 AST),"[1629023, 1626179]",1610612766.0,CHA,running,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,3.92,Made,,,,,,,2.0,T. Rozier,1626179.0,1.0,,,,,,,,
234,PT05M44.00S,2023-01-24T02:47:41.6Z,2,REGULAR,foul,personal,[],1629023,,,1610612762,37,31,2023-01-24T02:47:58Z,2340000,False,,,0,,P. Washington personal FOUL (3 PF),"[1629023, 1628374]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,,,,,,,202049.0,,,,,,,,,,3.0,0.0,Markkanen,1628374.0
236,PT05M44.00S,2023-01-24T02:47:50.7Z,2,REGULAR,substitution,out,[],1629659,,,1610612762,37,31,2023-01-24T02:48:01Z,2360000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M44.00S,2023-01-24T02:47:50.7Z,2,REGULAR,substitution,out,[],1629023,,,1610612762,37,31,2023-01-24T02:48:01Z,2370000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M44.00S,2023-01-24T02:47:50.7Z,2,REGULAR,substitution,in,[],201144,,,1610612762,37,31,2023-01-24T02:48:01Z,2380000,False,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M44.00S,2023-01-24T02:47:50.7Z,2,REGULAR,substitution,in,[],1630550,,,1610612762,37,31,2023-01-24T02:48:01Z,2390000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M40.00S,2023-01-24T02:48:14.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631121,,,1610612762,37,31,2023-01-24T02:48:21Z,2400000,False,,,0,,B. McGowens shooting personal FOUL (2 PF) (Sexton 2 FT),"[1631121, 1629012]",1610612766.0,CHA,shooting,,,McGowens,B. McGowens,,,,,Mid-Range,8-16 Right,,,,,,,201245.0,,,,,,,,,,2.0,0.0,Sexton,1629012.0
242,PT05M40.00S,2023-01-24T02:48:38.3Z,2,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,38,31,2023-01-24T02:48:38Z,2420000,False,,,0,,C. Sexton Free Throw 1 of 2 (1 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
243,PT05M40.00S,2023-01-24T02:48:55.3Z,2,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,39,31,2023-01-24T02:48:55Z,2430000,False,,,0,,C. Sexton Free Throw 2 of 2 (2 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
244,PT05M20.00S,2023-01-24T02:49:15.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,90.09526938239159,57.35294117647059,1610612766,39,31,2023-01-24T02:49:20Z,2440000,False,37.0,41.0,1,right,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,,,,,,,,,,,,,,
245,PT05M18.00S,2023-01-24T02:49:17.9Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,39,31,2023-01-24T02:49:20Z,2450000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,244.0,6.0,6.0,0.0,,,,,,,,,,,,,,
246,PT05M14.00S,2023-01-24T02:49:22.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203903,4.681340341655716,2.941176470588235,1610612762,42,31,2023-01-24T02:49:29Z,2460000,False,235.0,-8.0,1,left,J. Clarkson 3PT running (6 PTS) (J. Vanderbilt 2 AST),"[203903, 1629020]",1610612762.0,UTA,running,,,Clarkson,J. Clarkson,,,,,Right Corner 3,24+ Right,23.55,Made,,,,,,,6.0,J. Vanderbilt,1629020.0,2.0,,,,,,,,
248,PT04M57.00S,2023-01-24T02:49:39.1Z,2,REGULAR,2pt,Jump Shot,[],1631121,88.12417871222075,31.127450980392158,1610612766,42,31,2023-01-24T02:50:09Z,2480000,False,-94.0,59.0,1,right,MISS B. McGowens 11' pullup Shot,[1631121],1610612766.0,CHA,pullup,,,McGowens,B. McGowens,,,,,Mid-Range,8-16 Left,11.14,Missed,,,,,,,,,,,,,,,,,,
249,PT04M55.00S,2023-01-24T02:49:41.1Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,42,31,2023-01-24T02:49:43Z,2490000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:7),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,248.0,7.0,7.0,0.0,,,,,,,,,,,,,,
250,PT04M50.00S,2023-01-24T02:49:46.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201144,30.831143232588698,65.93137254901961,1610612762,42,31,2023-01-24T02:50:34Z,2500000,False,-80.0,237.0,1,left,MISS M. Conley 25' running pullup 3PT,[201144],1610612762.0,UTA,running pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,,,,,,,,
