actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
85,PT05M45.00S,2023-03-23T01:24:04.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],200752,68.41327201051249,67.64705882352942,1610612762,19,14,2023-03-23T01:24:31Z,840000,False,88.0,244.0,1,right,R. Gay 25' 3PT pullup (3 PTS) (S. Fontecchio 1 AST),"[200752, 1631323]",1610612762.0,UTA,pullup,,,Gay,R. Gay,,,,,Above the Break 3,24+ Right Center,25.98,Made,,,,,,,,,,,,,,,3.0,S. Fontecchio,1631323.0,1.0
87,PT05M23.00S,2023-03-23T01:24:25.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203081,7.046649145860711,45.588235294117645,1610612757,19,16,2023-03-23T01:24:29Z,860000,False,22.0,14.0,1,left,D. Lillard driving DUNK (5 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,,,,,,,,,,,5.0,,,
88,PT05M02.00S,2023-03-23T01:24:46.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,93.24901445466492,46.81372549019608,1610612762,21,16,2023-03-23T01:24:53Z,870000,False,-16.0,11.0,1,right,W. Kessler alley-oop DUNK (4 PTS) (O. Agbaji 2 AST),"[1631117, 1630534]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,,,,,,,,,,,4.0,O. Agbaji,1630534.0,2.0
90,PT04M45.00S,2023-03-23T01:25:04.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,7.5722733245729295,41.17647058823529,1610612757,21,16,2023-03-23T01:25:09Z,890000,False,44.0,19.0,1,left,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,,
91,PT04M42.00S,2023-03-23T01:25:07.0Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612762,21,16,2023-03-23T01:25:09Z,900000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,
92,PT04M38.00S,2023-03-23T01:25:09.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630534,91.93495400788436,56.61764705882353,1610612762,21,16,2023-03-23T01:25:18Z,910000,False,33.0,23.0,1,right,MISS O. Agbaji running Layup,[1630534],1610612762.0,UTA,running,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,,,,,
93,PT04M35.00S,2023-03-23T01:25:12.6Z,1,REGULAR,rebound,offensive,[],1631323,,,1610612762,21,16,2023-03-23T01:25:12Z,920000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:0),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,92.0,1.0,0.0,1.0,,,,,,,,,,,,,,
94,PT04M35.00S,2023-03-23T01:25:12.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631323,94.40999984741211,50.0,1610612762,21,16,2023-03-23T01:25:12Z,930000,False,0.0,0.0,1,right,MISS S. Fontecchio tip Layup,[1631323],1610612762.0,UTA,tip,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
95,PT04M33.00S,2023-03-23T01:25:15.0Z,1,REGULAR,rebound,defensive,[],1629680,,,1610612757,21,16,2023-03-23T01:25:15Z,940000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:1),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Left,,,94.0,2.0,1.0,1.0,,,,,,,,,,,,,,
96,PT04M31.00S,2023-03-23T01:25:17.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630570,7.046649145860711,47.30392156862745,1610612757,21,18,2023-03-23T01:26:18Z,950000,False,13.0,14.0,1,left,T. Watford running Layup (2 PTS) (J. Nurkic 2 AST),"[1630570, 203994]",1610612757.0,POR,running,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,,,,,,,,,,,2.0,J. Nurkic,203994.0,2.0
98,PT04M20.00S,2023-03-23T01:25:28.5Z,1,REGULAR,turnover,bad pass,[],1629659,,,1610612762,21,18,2023-03-23T01:25:34Z,970000,False,,,0,,T. Horton-Tucker bad pass TURNOVER (2 TO),"[1629659, 1629680]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,16-24 Center,,,,,,,2.0,Thybulle,1629680.0,,,,,,,,,,,
99,PT04M20.00S,2023-03-23T01:25:28.5Z,1,REGULAR,steal,,[],1629680,,,1610612757,21,18,2023-03-23T01:25:31Z,980000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
100,PT04M19.00S,2023-03-23T01:25:33.8Z,1,REGULAR,foul,personal,['2freethrow'],1629659,,,1610612757,21,18,2023-03-23T01:25:38Z,990000,False,,,0,,T. Horton-Tucker shooting personal FOUL (2 PF) (Thybulle 2 FT),"[1629659, 1629680]",1610612762.0,UTA,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1155.0,2.0,0.0,Thybulle,1629680.0,,,,
102,PT04M19.00S,2023-03-23T01:26:03.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629680,,,1610612757,21,19,2023-03-23T01:26:30Z,1010000,False,,,0,,M. Thybulle Free Throw 1 of 2 (1 PTS),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
103,PT04M19.00S,2023-03-23T01:26:03.6Z,1,REGULAR,substitution,out,[],1629659,,,1610612757,21,19,2023-03-23T01:26:10Z,1020000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M19.00S,2023-03-23T01:26:03.6Z,1,REGULAR,substitution,out,[],1631117,,,1610612757,21,19,2023-03-23T01:26:10Z,1030000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M19.00S,2023-03-23T01:26:03.6Z,1,REGULAR,substitution,out,[],1631101,,,1610612757,21,19,2023-03-23T01:26:10Z,1040000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M19.00S,2023-03-23T01:26:03.6Z,1,REGULAR,substitution,in,[],1627739,,,1610612757,21,19,2023-03-23T01:26:10Z,1050000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M19.00S,2023-03-23T01:26:03.6Z,1,REGULAR,substitution,in,[],1628962,,,1610612757,21,19,2023-03-23T01:26:10Z,1060000,False,,,0,,SUB in: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M19.00S,2023-03-23T01:26:03.6Z,1,REGULAR,substitution,in,[],1629629,,,1610612757,21,19,2023-03-23T01:26:10Z,1070000,False,,,0,,SUB in: C. Reddish,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M19.00S,2023-03-23T01:26:03.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629680,,,1610612757,21,19,2023-03-23T01:26:30Z,1080000,False,,,0,,MISS M. Thybulle Free Throw 2 of 2,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
110,PT04M17.00S,2023-03-23T01:26:05.0Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612762,21,19,2023-03-23T01:26:30Z,1090000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
111,PT04M07.00S,2023-03-23T01:26:39.6Z,1,REGULAR,3pt,Jump Shot,[],1630534,66.83639947437582,30.392156862745097,1610612762,24,19,2023-03-23T01:26:43Z,1100000,False,-98.0,259.0,1,right,O. Agbaji 27' 3PT  (6 PTS) (R. Gay 1 AST),"[1630534, 200752]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,27.71,Made,,,,,,,,,,,,,,,6.0,R. Gay,200752.0,1.0
113,PT03M50.00S,2023-03-23T01:26:58.6Z,1,REGULAR,3pt,Jump Shot,[],203081,29.6484888304862,14.460784313725492,1610612757,24,19,2023-03-23T01:27:51Z,1120000,False,178.0,226.0,1,left,MISS D. Lillard 28' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,28.77,Missed,,,,,,,,,,,,,,,,,,
114,PT03M49.00S,2023-03-23T01:26:59.6Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,24,19,2023-03-23T01:27:51Z,1130000,False,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Above the Break 3,24+ Right Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT03M48.00S,2023-03-23T01:27:08.3Z,1,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612762,24,19,2023-03-23T01:27:21Z,1140000,False,,,0,,M. Thybulle shooting personal FOUL (2 PF) (Gay 2 FT),"[1629680, 200752]",1610612757.0,POR,shooting,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1155.0,2.0,0.0,Gay,200752.0,,,,
117,PT03M48.00S,2023-03-23T01:27:40.8Z,1,REGULAR,freethrow,1 of 2,[],200752,,,1610612762,24,19,2023-03-23T01:27:40Z,1160000,False,,,0,,MISS R. Gay Free Throw 1 of 2,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
118,PT03M48.00S,2023-03-23T01:27:40.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,24,19,2023-03-23T01:27:40Z,1170000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,117.0,,,,,,,,,,,,,,,,,
120,PT03M48.00S,2023-03-23T01:27:41.5Z,1,REGULAR,substitution,out,[],203994,,,1610612762,24,19,2023-03-23T01:27:48Z,1190000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M48.00S,2023-03-23T01:27:41.5Z,1,REGULAR,substitution,in,[],1628995,,,1610612762,24,19,2023-03-23T01:27:48Z,1200000,False,,,0,,SUB in: K. Knox II,[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M48.00S,2023-03-23T01:27:41.5Z,1,REGULAR,substitution,in,[],1629234,,,1610612762,24,19,2023-03-23T01:27:48Z,1210000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M48.00S,2023-03-23T01:27:41.5Z,1,REGULAR,substitution,out,[],1630570,,,1610612762,24,19,2023-03-23T01:27:52Z,1220000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M48.00S,2023-03-23T01:28:05.7Z,1,REGULAR,freethrow,2 of 2,[],200752,,,1610612762,25,19,2023-03-23T01:28:05Z,1230000,False,,,0,,R. Gay Free Throw 2 of 2 (4 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,Made,,,,,,,,,,,,,,,4.0,,,
125,PT03M36.00S,2023-03-23T01:28:21.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,11.383048620236531,36.27450980392157,1610612757,25,19,2023-03-23T01:28:25Z,1240000,False,69.0,55.0,1,left,MISS C. Reddish 8' driving floating Shot - blocked,"[1629629, 1628962]",1610612757.0,POR,driving floating,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Right,8.76,Missed,,,,,,,,Azubuike,1628962.0,,,,,,,,,
126,PT03M36.00S,2023-03-23T01:28:21.3Z,1,REGULAR,block,,[],1628962,,,1610612757,25,19,2023-03-23T01:28:23Z,1250000,False,,,0,,U. Azubuike BLOCK (1 BLK),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
127,PT03M33.00S,2023-03-23T01:28:24.3Z,1,REGULAR,rebound,defensive,[],1630534,,,1610612762,25,19,2023-03-23T01:28:25Z,1260000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:3),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),8-16 Right,,,125.0,3.0,3.0,0.0,,,,,,,,,,,,,,
128,PT03M29.00S,2023-03-23T01:28:27.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627739,89.56964520367937,45.588235294117645,1610612762,25,19,2023-03-23T01:28:31Z,1270000,False,-22.0,46.0,1,right,MISS K. Dunn Layup - blocked,"[1627739, 1629629]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,Reddish,1629629.0,,,,,,,,,
129,PT03M29.00S,2023-03-23T01:28:27.5Z,1,REGULAR,block,,[],1629629,,,1610612762,25,19,2023-03-23T01:28:29Z,1280000,False,,,0,,C. Reddish BLOCK (1 BLK),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
130,PT03M28.00S,2023-03-23T01:28:28.5Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612757,25,19,2023-03-23T01:28:31Z,1290000,False,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,,
131,PT03M24.00S,2023-03-23T01:28:32.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629234,6.915243101182654,50.49019607843137,1610612757,25,21,2023-03-23T01:28:37Z,1300000,False,-2.0,13.0,1,left,D. Eubanks running DUNK (2 PTS) (D. Lillard 4 AST),"[1629234, 203081]",1610612757.0,POR,running,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,,,,,,,,2.0,D. Lillard,203081.0,4.0
133,PT03M01.00S,2023-03-23T01:28:55.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,88.38699080157687,35.294117647058826,1610612762,27,21,2023-03-23T01:29:00Z,1320000,False,-74.0,57.0,1,right,K. Dunn 9' floating Jump Shot (2 PTS),[1627739],1610612762.0,UTA,floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Left,9.28,Made,,,,,,,,,,,,,,,2.0,,,
134,PT02M49.00S,2023-03-23T01:29:09.8Z,1,REGULAR,foul,personal,['2freethrow'],1628962,,,1610612757,27,21,2023-03-23T01:30:57Z,1330000,False,,,0,,U. Azubuike shooting personal FOUL (1 PF) (Lillard 2 FT),"[1628962, 203081]",1610612762.0,UTA,shooting,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1155.0,1.0,0.0,Lillard,203081.0,,,,
136,PT02M49.00S,2023-03-23T01:29:18.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,27,21,2023-03-23T01:29:18Z,1350000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M49.00S,2023-03-23T01:31:16.2Z,1,REGULAR,substitution,out,[],1630534,,,1610612757,27,21,2023-03-23T01:32:07Z,1360000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M49.00S,2023-03-23T01:31:16.2Z,1,REGULAR,substitution,out,[],1629680,,,1610612757,27,21,2023-03-23T01:32:07Z,1370000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M49.00S,2023-03-23T01:31:16.2Z,1,REGULAR,substitution,in,[],1628374,,,1610612757,27,21,2023-03-23T01:32:07Z,1380000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M49.00S,2023-03-23T01:31:16.2Z,1,REGULAR,substitution,in,[],1631219,,,1610612757,27,21,2023-03-23T01:32:07Z,1390000,False,,,0,,SUB in: J. Butler Jr.,[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M49.00S,2023-03-23T01:32:32.8Z,1,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,27,21,2023-03-23T01:32:32Z,1400000,False,,,0,,MISS D. Lillard Free Throw 1 of 2,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
142,PT02M49.00S,2023-03-23T01:32:32.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,27,21,2023-03-23T01:32:32Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,141.0,,,,,,,,,,,,,,,,,
143,PT02M49.00S,2023-03-23T01:32:49.4Z,1,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,27,22,2023-03-23T01:32:49Z,1420000,False,,,0,,D. Lillard Free Throw 2 of 2 (6 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,,,,,6.0,,,
144,PT02M35.00S,2023-03-23T01:33:12.1Z,1,REGULAR,turnover,traveling,[],1628962,,,1610612762,27,22,2023-03-23T01:33:22Z,1430000,False,,,0,,U. Azubuike traveling TURNOVER (1 TO),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,1204.0,,,,,,,,
145,PT02M35.00S,2023-03-23T01:33:16.6Z,1,REGULAR,substitution,out,[],203081,,,1610612757,27,22,2023-03-23T01:33:20Z,1440000,False,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M35.00S,2023-03-23T01:33:16.6Z,1,REGULAR,substitution,in,[],1627853,,,1610612757,27,22,2023-03-23T01:33:20Z,1450000,False,,,0,,SUB in: R. Arcidiacono,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M25.00S,2023-03-23T01:33:39.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629629,26.10052562417871,81.37254901960785,1610612757,27,22,2023-03-23T01:33:43Z,1460000,False,-157.0,193.0,1,left,MISS C. Reddish 24' 3PT,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,,
148,PT02M21.00S,2023-03-23T01:33:43.5Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,27,22,2023-03-23T01:33:43Z,1470000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,147.0,3.0,2.0,1.0,,,,,,,,,,,,,,
149,PT02M16.00S,2023-03-23T01:33:47.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,65.1281208935611,49.50980392156863,1610612762,27,22,2023-03-23T01:33:56Z,1480000,False,-2.0,275.0,1,right,MISS L. Markkanen 27' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,27.53,Missed,,,,,,,,,,,,,,,,,,
150,PT02M13.00S,2023-03-23T01:33:50.5Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,27,22,2023-03-23T01:33:56Z,1490000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,,
151,PT01M59.00S,2023-03-23T01:34:03.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628995,5.338370565045992,53.431372549019606,1610612757,27,22,2023-03-23T01:34:10Z,1500000,False,-17.0,-2.0,1,left,MISS K. Knox II driving reverse Layup,[1628995],1610612757.0,POR,driving reverse,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
152,PT01M54.00S,2023-03-23T01:34:09.5Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612757,27,22,2023-03-23T01:34:09Z,1510000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,151.0,2.0,1.0,1.0,,,,,,,,,,,,,,
153,PT01M52.00S,2023-03-23T01:34:10.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627853,29.77989487516426,32.59803921568628,1610612757,27,22,2023-03-23T01:34:16Z,1520000,False,87.0,227.0,1,left,MISS R. Arcidiacono 24' 3PT,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,Above the Break 3,24+ Right Center,24.35,Missed,,,,,,,,,,,,,,,,,,
154,PT01M50.00S,2023-03-23T01:34:12.8Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612762,27,22,2023-03-23T01:34:16Z,1530000,False,,,0,,K. Dunn REBOUND (Off:0 Def:2),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,153.0,2.0,2.0,0.0,,,,,,,,,,,,,,
155,PT01M44.00S,2023-03-23T01:34:20.3Z,1,REGULAR,3pt,Jump Shot,[],200752,73.53810775295663,9.558823529411764,1610612762,30,22,2023-03-23T01:34:25Z,1540000,False,-202.0,196.0,1,right,R. Gay 28' 3PT  (7 PTS) (L. Markkanen 2 AST),"[200752, 1628374]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,Above the Break 3,24+ Left Center,28.17,Made,,,,,,,,,,,,,,,7.0,L. Markkanen,1628374.0,2.0
157,PT01M22.00S,2023-03-23T01:34:42.0Z,1,REGULAR,3pt,Jump Shot,[],1628995,24.655059132720105,10.784313725490197,1610612757,30,22,2023-03-23T01:34:47Z,1560000,False,196.0,179.0,1,left,MISS K. Knox II 26' 3PT,[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
158,PT01M18.00S,2023-03-23T01:34:46.0Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612762,30,22,2023-03-23T01:39:33Z,1570000,False,,,0,,K. Dunn REBOUND (Off:0 Def:3),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,157.0,3.0,3.0,0.0,,,,,,,,,,,,,,
159,PT01M10.00S,2023-03-23T01:34:56.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631219,,,1610612762,30,22,2023-03-23T01:35:19Z,1580000,False,,,0,,J. Butler Jr. personal FOUL (1 PF) (Azubuike 2 FT),"[1631219, 1628962]",1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2714.0,1.0,0.0,Azubuike,1628962.0,,,,
161,PT01M10.00S,2023-03-23T01:35:27.5Z,1,REGULAR,freethrow,1 of 2,[],1628962,,,1610612762,31,22,2023-03-23T01:35:54Z,1600000,False,,,0,,U. Azubuike Free Throw 1 of 2 (1 PTS),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
162,PT01M10.00S,2023-03-23T01:35:29.1Z,1,REGULAR,substitution,out,[],1631219,,,1610612762,31,22,2023-03-23T01:35:37Z,1610000,False,,,0,,SUB out: J. Butler Jr.,[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT01M10.00S,2023-03-23T01:35:29.1Z,1,REGULAR,substitution,in,[],1631101,,,1610612762,31,22,2023-03-23T01:35:37Z,1620000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT01M10.00S,2023-03-23T01:35:27.5Z,1,REGULAR,freethrow,2 of 2,[],1628962,,,1610612762,31,22,2023-03-23T01:35:54Z,1630000,False,,,0,,MISS U. Azubuike Free Throw 2 of 2,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
165,PT01M08.00S,2023-03-23T01:35:29.5Z,1,REGULAR,rebound,defensive,[],1628995,,,1610612757,31,22,2023-03-23T01:35:54Z,1640000,False,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,,
166,PT00M55.30S,2023-03-23T01:36:07.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,15.456636005256241,62.254901960784316,1610612757,31,22,2023-03-23T01:36:11Z,1650000,False,-61.0,93.0,1,left,MISS S. Sharpe 11' floating Shot - blocked,"[1631101, 1628962]",1610612757.0,POR,floating,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Left,11.12,Missed,,,,,,,,Azubuike,1628962.0,,,,,,,,,
