actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
371,PT12M00.00S,2023-03-25T02:17:30.6Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,58,72,2023-03-25T02:18:06Z,3670000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2023-03-25T02:17:30.6Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,58,72,2023-03-25T02:18:06Z,3680000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2023-03-25T02:18:27.3Z,3,REGULAR,period,start,[],0,,,1610612762,58,72,2023-03-25T02:18:27Z,3690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT11M42.00S,2023-03-25T02:18:44.6Z,3,REGULAR,2pt,Jump Shot,[],1631323,89.30683311432325,79.90196078431373,1610612762,60,72,2023-03-25T02:18:53Z,3700000,False,150.0,48.0,1,right,S. Fontecchio 15' pullup Jump Shot (14 PTS) (K. Olynyk 3 AST),"[1631323, 203482]",1610612762.0,UTA,pullup,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,8-16 Right,15.7,Made,14.0,K. Olynyk,203482.0,3.0,,,,,,,,,,,,,,
376,PT11M26.00S,2023-03-25T02:19:00.9Z,3,REGULAR,turnover,bad pass,[],1626192,,,1610612749,60,72,2023-03-25T02:19:04Z,3720000,False,,,0,,P. Connaughton bad pass TURNOVER (1 TO),"[1626192, 1629659]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,,,Horton-Tucker,1629659.0
377,PT11M26.00S,2023-03-25T02:19:00.9Z,3,REGULAR,steal,,[],1629659,,,1610612762,60,72,2023-03-25T02:19:02Z,3730000,False,,,0,,T. Horton-Tucker STEAL (1 STL),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
378,PT11M21.00S,2023-03-25T02:19:07.1Z,3,REGULAR,foul,personal,['2freethrow'],203507,,,1610612762,60,72,2023-03-25T02:19:11Z,3740000,False,,,0,,G. Antetokounmpo shooting personal FOUL (3 PF) (Kessler 2 FT),"[203507, 1631117]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,3.0,0.0,,Kessler,1631117.0,,
380,PT11M21.00S,2023-03-25T02:19:30.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631117,,,1610612762,61,72,2023-03-25T02:19:49Z,3760000,False,,,0,,W. Kessler Free Throw 1 of 2 (7 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
381,PT11M21.00S,2023-03-25T02:19:30.2Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631117,,,1610612762,61,72,2023-03-25T02:19:49Z,3770000,False,,,0,,MISS W. Kessler Free Throw 2 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
382,PT11M19.00S,2023-03-25T02:19:32.2Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,61,72,2023-03-25T02:19:49Z,3780000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,381.0,5.0,4.0,1.0,,,,,,,,
383,PT11M08.00S,2023-03-25T02:20:00.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,8.229303547963205,46.568627450980394,1610612749,61,74,2023-03-25T02:20:09Z,3790000,False,17.0,25.0,1,left,G. Antetokounmpo finger roll Layup (13 PTS) (P. Connaughton 2 AST),"[203507, 1626192]",1610612749.0,MIL,finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.03,Made,13.0,P. Connaughton,1626192.0,2.0,,,,,,,,,,,,,,
385,PT10M51.00S,2023-03-25T02:20:17.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,90.62089356110381,60.5392156862745,1610612762,61,74,2023-03-25T02:20:21Z,3810000,False,53.0,36.0,1,right,MISS T. Horton-Tucker 6' driving floating Shot - blocked,"[1629659, 201572]",1610612762.0,UTA,driving floating,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,6.37,Missed,,,,,Lopez,201572.0,,,,,,,,,,,,
386,PT10M51.00S,2023-03-25T02:20:17.0Z,3,REGULAR,block,,[],201572,,,1610612762,61,74,2023-03-25T02:20:19Z,3820000,False,,,0,,B. Lopez BLOCK (5 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
387,PT10M51.00S,2023-03-25T02:20:17.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,61,74,2023-03-25T02:20:21Z,3830000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,385.0,,,,,,,,,,,
389,PT10M37.00S,2023-03-25T02:20:37.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,13.354139290407357,54.65686274509803,1610612749,61,76,2023-03-25T02:20:45Z,3850000,False,-23.0,73.0,1,left,B. Lopez 7' fadeaway Jump Shot (12 PTS) (G. Antetokounmpo 8 AST),"[201572, 203507]",1610612749.0,MIL,fadeaway,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,7.66,Made,12.0,G. Antetokounmpo,203507.0,8.0,,,,,,,,,,,,,,
391,PT10M21.00S,2023-03-25T02:20:52.8Z,3,REGULAR,3pt,Jump Shot,[],1631323,94.69448094612353,96.32352941176471,1610612762,61,76,2023-03-25T02:20:57Z,3870000,False,232.0,-3.0,1,right,MISS S. Fontecchio 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
392,PT10M17.00S,2023-03-25T02:20:56.8Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,61,76,2023-03-25T02:20:57Z,3880000,False,,,0,,B. Lopez REBOUND (Off:2 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,,,,,,,,,391.0,7.0,5.0,2.0,,,,,,,,
393,PT10M13.00S,2023-03-25T02:21:00.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201950,31.61957950065703,46.568627450980394,1610612749,61,79,2023-03-25T02:21:05Z,3890000,False,17.0,245.0,1,left,J. Holiday 24' 3PT pullup (18 PTS) (B. Lopez 1 AST),"[201950, 201572]",1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,24.53,Made,18.0,B. Lopez,201572.0,1.0,,,,,,,,,,,,,,
395,PT10M03.00S,2023-03-25T02:21:10.7Z,3,REGULAR,3pt,Jump Shot,[],1629659,77.21747700394218,9.558823529411764,1610612762,61,79,2023-03-25T02:21:17Z,3910000,False,-202.0,162.0,1,right,MISS T. Horton-Tucker 25' pullup 3PT,[1629659],1610612762.0,UTA,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,,,,,,,,,,,,,,,,,
396,PT09M58.00S,2023-03-25T02:21:15.7Z,3,REGULAR,rebound,offensive,[],1629659,,,1610612762,61,79,2023-03-25T02:21:17Z,3920000,False,,,0,,T. Horton-Tucker REBOUND (Off:3 Def:0),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,395.0,3.0,0.0,3.0,,,,,,,,
397,PT09M57.00S,2023-03-25T02:21:16.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629659,92.19776609724047,53.92156862745098,1610612762,61,79,2023-03-25T02:21:26Z,3930000,False,20.0,21.0,1,right,MISS T. Horton-Tucker running reverse Layup,[1629659],1610612762.0,UTA,running reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
398,PT09M57.00S,2023-03-25T02:21:16.8Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,61,79,2023-03-25T02:41:02Z,3940000,False,,,0,,B. Lopez REBOUND (Off:2 Def:6),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,397.0,8.0,6.0,2.0,,,,,,,,
399,PT09M50.00S,2023-03-25T02:21:23.8Z,3,REGULAR,3pt,Jump Shot,[],201572,32.670827858081466,49.50980392156863,1610612749,61,79,2023-03-25T02:21:35Z,3950000,False,2.0,255.0,1,left,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
400,PT09M50.00S,2023-03-25T02:21:23.8Z,3,REGULAR,rebound,defensive,[],203482,,,1610612762,61,79,2023-03-25T02:21:30Z,3960000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:5),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,,,,,,,399.0,6.0,5.0,1.0,,,,,,,,
401,PT09M39.00S,2023-03-25T02:21:35.3Z,3,REGULAR,foul,personal,['3freethrow'],1626192,,,1610612762,61,79,2023-03-25T02:21:46Z,3970000,False,,,0,,P. Connaughton shooting personal FOUL (2 PF) (Agbaji 3 FT),"[1626192, 1630534]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2005.0,2.0,0.0,,Agbaji,1630534.0,,
403,PT09M39.00S,2023-03-25T02:22:01.8Z,3,REGULAR,freethrow,1 of 3,[],1630534,,,1610612762,62,79,2023-03-25T02:22:01Z,3990000,False,,,0,,O. Agbaji Free Throw 1 of 3 (4 PTS),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
404,PT09M39.00S,2023-03-25T02:22:15.9Z,3,REGULAR,freethrow,2 of 3,[],1630534,,,1610612762,63,79,2023-03-25T02:22:15Z,4000000,False,,,0,,O. Agbaji Free Throw 2 of 3 (5 PTS),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
405,PT09M39.00S,2023-03-25T02:22:33.1Z,3,REGULAR,freethrow,3 of 3,[],1630534,,,1610612762,64,79,2023-03-25T02:22:33Z,4010000,False,,,0,,O. Agbaji Free Throw 3 of 3 (6 PTS),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
406,PT09M29.00S,2023-03-25T02:22:45.1Z,3,REGULAR,3pt,Jump Shot,[],1628960,3.7614980289093296,95.83333333333334,1610612749,64,79,2023-03-25T02:22:49Z,4020000,False,-229.0,-17.0,1,left,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,22.98,Missed,,,,,,,,,,,,,,,,,,
407,PT09M25.00S,2023-03-25T02:22:47.8Z,3,REGULAR,rebound,offensive,[],1628960,,,1610612749,64,79,2023-03-25T02:22:47Z,4030000,False,,,0,,G. Allen REBOUND (Off:2 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,,,,,,,,,406.0,3.0,1.0,2.0,,,,,,,,
408,PT09M24.00S,2023-03-25T02:22:52.3Z,3,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612749,64,79,2023-03-25T02:22:57Z,4040000,False,,,0,,W. Kessler shooting personal FOUL (3 PF) (Allen 2 FT),"[1631117, 1628960]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202058.0,3.0,0.0,,Allen,1628960.0,,
410,PT09M24.00S,2023-03-25T02:23:13.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628960,,,1610612749,64,80,2023-03-25T02:23:13Z,4060000,False,,,0,,G. Allen Free Throw 1 of 2 (15 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
411,PT09M24.00S,2023-03-25T02:23:26.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628960,,,1610612749,64,81,2023-03-25T02:23:26Z,4070000,False,,,0,,G. Allen Free Throw 2 of 2 (16 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
413,PT09M10.00S,2023-03-25T02:24:06.7Z,3,REGULAR,turnover,inbound,[],1629659,,,1610612762,64,81,2023-03-25T02:24:17Z,4090000,False,,,0,,T. Horton-Tucker inbound TURNOVER (3 TO),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202058.0,,,3.0,,,,
414,PT09M04.00S,2023-03-25T02:24:23.4Z,3,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612749,64,81,2023-03-25T02:24:27Z,4100000,False,,,0,,W. Kessler shooting personal FOUL (4 PF) (Allen 2 FT),"[1631117, 1628960]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,4.0,0.0,,Allen,1628960.0,,
416,PT09M04.00S,2023-03-25T02:24:45.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628960,,,1610612749,64,82,2023-03-25T02:24:45Z,4120000,False,,,0,,G. Allen Free Throw 1 of 2 (17 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
417,PT09M04.00S,2023-03-25T02:24:46.2Z,3,REGULAR,substitution,out,[],1631117,,,1610612749,64,82,2023-03-25T02:24:48Z,4130000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT09M04.00S,2023-03-25T02:24:46.2Z,3,REGULAR,substitution,in,[],1628962,,,1610612749,64,82,2023-03-25T02:24:48Z,4140000,False,,,0,,SUB in: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT09M04.00S,2023-03-25T02:25:04.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628960,,,1610612749,64,83,2023-03-25T02:25:04Z,4150000,False,,,0,,G. Allen Free Throw 2 of 2 (18 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
420,PT08M57.00S,2023-03-25T02:25:16.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,92.19776609724047,50.0,1610612762,64,83,2023-03-25T02:25:21Z,4160000,False,0.0,21.0,1,right,MISS O. Agbaji driving Layup - blocked,"[1630534, 201572]",1610612762.0,UTA,driving,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,Lopez,201572.0,,,,,,,,,,,,
421,PT08M57.00S,2023-03-25T02:25:16.8Z,3,REGULAR,block,,[],201572,,,1610612762,64,83,2023-03-25T02:25:18Z,4170000,False,,,0,,B. Lopez BLOCK (6 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
422,PT08M55.00S,2023-03-25T02:25:18.8Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,64,83,2023-03-25T02:25:21Z,4180000,False,,,0,,B. Lopez REBOUND (Off:2 Def:7),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,420.0,9.0,7.0,2.0,,,,,,,,
423,PT08M54.00S,2023-03-25T02:25:23.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,5.469776609724048,45.34313725490196,1610612749,64,85,2023-03-25T02:25:41Z,4190000,False,23.0,-1.0,1,left,G. Antetokounmpo running Layup (15 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.33,Made,15.0,,,,,,,,,,,,,,,,,
424,PT08M54.00S,2023-03-25T02:25:25.9Z,3,REGULAR,foul,personal,['1freethrow'],203482,,,1610612749,64,85,2023-03-25T02:25:40Z,4200000,False,,,0,,K. Olynyk shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[203482, 203507]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202058.0,1.0,0.0,,Antetokounmpo,203507.0,,
426,PT08M54.00S,2023-03-25T02:25:56.1Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,64,85,2023-03-25T02:25:58Z,4220000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
427,PT08M52.00S,2023-03-25T02:25:58.1Z,3,REGULAR,rebound,defensive,[],203482,,,1610612762,64,85,2023-03-25T02:25:58Z,4230000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:6),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,426.0,7.0,6.0,1.0,,,,,,,,
429,PT08M30.00S,2023-03-25T02:26:28.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631323,80.6340341655716,35.53921568627451,1610612762,66,85,2023-03-25T02:26:35Z,4250000,False,-72.0,130.0,1,right,S. Fontecchio 14' driving floating Jump Shot (16 PTS) (T. Horton-Tucker 7 AST),"[1631323, 1629659]",1610612762.0,UTA,driving floating,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,14.83,Made,16.0,T. Horton-Tucker,1629659.0,7.0,,,,,,,,,,,,,,
431,PT08M07.00S,2023-03-25T02:26:51.8Z,3,REGULAR,3pt,Jump Shot,[],1628960,27.151773981603156,78.67647058823529,1610612749,66,88,2023-03-25T02:26:55Z,4270000,False,-143.0,203.0,1,left,G. Allen 24' 3PT  (21 PTS) (G. Antetokounmpo 9 AST),"[1628960, 203507]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,24.83,Made,21.0,G. Antetokounmpo,203507.0,9.0,,,,,,,,,,,,,,
433,PT07M48.00S,2023-03-25T02:27:11.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,91.93495400788436,56.127450980392155,1610612762,68,88,2023-03-25T02:27:14Z,4290000,False,31.0,23.0,1,right,T. Horton-Tucker driving Layup (8 PTS),[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,3.85,Made,8.0,,,,,,,,,,,,,,,,,
434,PT07M39.00S,2023-03-25T02:27:19.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,13.222733245729303,39.46078431372549,1610612749,68,90,2023-03-25T02:27:24Z,4300000,False,53.0,72.0,1,left,G. Allen 8' turnaround fadeaway Jump Shot (23 PTS) (J. Holiday 7 AST),"[1628960, 201950]",1610612749.0,MIL,turnaround fadeaway,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Right,8.91,Made,23.0,J. Holiday,201950.0,7.0,,,,,,,,,,,,,,
436,PT07M24.00S,2023-03-25T02:27:34.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,91.93495400788436,54.166666666666664,1610612762,70,90,2023-03-25T02:27:38Z,4320000,False,21.0,23.0,1,right,T. Horton-Tucker driving Layup (10 PTS),[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,3.12,Made,10.0,,,,,,,,,,,,,,,,,
437,PT07M19.00S,2023-03-25T02:27:41.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,9.411957950065702,40.931372549019606,1610612749,70,92,2023-03-25T02:27:46Z,4330000,False,45.0,36.0,1,left,G. Antetokounmpo driving Layup (17 PTS) (J. Holiday 8 AST),"[203507, 201950]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,5.79,Made,17.0,J. Holiday,201950.0,8.0,,,,,,,,,,,,,,
439,PT07M19.00S,2023-03-25T02:27:44.6Z,3,REGULAR,foul,personal,['1freethrow'],1631323,,,1610612749,70,92,2023-03-25T02:28:01Z,4350000,False,,,0,,S. Fontecchio shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[1631323, 203507]",1610612762.0,UTA,shooting,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628953.0,2.0,0.0,,Antetokounmpo,203507.0,,
441,PT07M19.00S,2023-03-25T02:28:05.8Z,3,REGULAR,substitution,out,[],201950,,,1610612749,70,92,2023-03-25T02:28:51Z,4370000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT07M19.00S,2023-03-25T02:28:05.8Z,3,REGULAR,substitution,in,[],204060,,,1610612749,70,92,2023-03-25T02:28:51Z,4380000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT07M19.00S,2023-03-25T02:28:35.7Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,70,93,2023-03-25T02:28:35Z,4390000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (18 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
518,PT07M08.00S,2023-03-25T02:28:42.5Z,3,REGULAR,turnover,bad pass,[],1629659,,,1610612762,70,93,2023-03-25T02:40:51Z,4395000,False,,,0,,T. Horton-Tucker bad pass TURNOVER (4 TO),"[1629659, 1628960]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,4.0,,,Allen,1628960.0
519,PT07M08.00S,2023-03-25T02:28:42.5Z,3,REGULAR,steal,,[],1628960,,,1610612749,70,93,2023-03-25T02:40:51Z,4397500,False,,,0,,G. Allen STEAL (2 STL),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
446,PT06M56.00S,2023-03-25T02:29:01.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201572,9.017739816031538,43.38235294117647,1610612749,70,93,2023-03-25T02:40:54Z,4420000,False,33.0,32.0,1,left,MISS B. Lopez turnaround Hook,[201572],1610612749.0,MIL,turnaround,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,,
447,PT06M54.00S,2023-03-25T02:29:03.0Z,3,REGULAR,rebound,defensive,[],1628962,,,1610612762,70,93,2023-03-25T02:29:05Z,4430000,False,,,0,,U. Azubuike REBOUND (Off:2 Def:5),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,446.0,7.0,5.0,2.0,,,,,,,,
448,PT06M48.00S,2023-03-25T02:29:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203482,92.72339027595268,54.41176470588235,1610612762,70,93,2023-03-25T02:29:11Z,4440000,False,22.0,16.0,1,right,MISS K. Olynyk driving Layup,[203482],1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
449,PT06M46.00S,2023-03-25T02:29:10.0Z,3,REGULAR,rebound,defensive,[],204060,,,1610612749,70,93,2023-03-25T02:29:11Z,4450000,False,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,,,,,,,448.0,1.0,1.0,0.0,,,,,,,,
450,PT06M39.00S,2023-03-25T02:29:17.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,4.681340341655716,54.65686274509803,1610612749,70,95,2023-03-25T02:29:22Z,4460000,False,-23.0,-8.0,1,left,G. Allen reverse Layup (25 PTS) (B. Lopez 2 AST),"[1628960, 201572]",1610612749.0,MIL,reverse,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,2.48,Made,25.0,B. Lopez,201572.0,2.0,,,,,,,,,,,,,,
452,PT06M28.00S,2023-03-25T02:29:30.2Z,3,REGULAR,foul,personal,['2freethrow'],201572,,,1610612762,70,95,2023-03-25T02:29:35Z,4480000,False,,,0,,B. Lopez shooting personal FOUL (2 PF) (Azubuike 2 FT),"[201572, 1628962]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202058.0,2.0,1.0,,Azubuike,1628962.0,,
454,PT06M28.00S,2023-03-25T02:29:41.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,70,95,2023-03-25T02:29:41Z,4500000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT06M28.00S,2023-03-25T02:31:40.7Z,3,REGULAR,substitution,out,[],1629659,,,1610612762,70,95,2023-03-25T02:32:04Z,4510000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT06M28.00S,2023-03-25T02:31:40.7Z,3,REGULAR,substitution,out,[],1631323,,,1610612762,70,95,2023-03-25T02:32:04Z,4520000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
